
[00:00:00.000 --> 00:00:03.000]  各位冥恩堂、大報堂的弟兄姊妹,平安!
[00:04:23.000 --> 00:04:29.000]  剛才所選讀的是聖經智慧文學裡面詩篇的第一篇,
[00:04:29.000 --> 00:04:35.000]  詩篇第一篇是被視為是詩篇的序言,
[00:04:35.000 --> 00:04:40.000]  一般學者相信詩篇第一篇是秘魯之後的作品,
[00:04:40.000 --> 00:04:44.000]  秘魯亡國是以色列民族,
[00:04:44.000 --> 00:04:50.000]  他們所面對一個最沉重的集體創傷,
[00:04:50.000 --> 00:04:55.000]  這個既是國破家亡所帶來的一個政治的衝擊,
[00:04:55.000 --> 00:05:01.000]  但亦都關乎耶和華為什麼會容許他的選民,
[00:05:01.000 --> 00:05:04.000]  遭遇這個民族的苦難,
[00:05:04.000 --> 00:05:07.000]  而引發一個信仰的危機。
[00:05:07.000 --> 00:05:11.000]  當我們身處在動盪的時代裡面,
[00:05:11.000 --> 00:05:16.000]  我們見到的是政治、社會、經濟各方面的危機,
[00:05:16.000 --> 00:05:19.000]  而這些危機亦都無可避免,
[00:05:19.000 --> 00:05:24.000]  是會引伸到在道德、在宗教信仰,
[00:05:24.000 --> 00:05:29.000]  我們覺得這是一個社會裡面的基本價值的一個崩潰,
[00:05:29.000 --> 00:05:32.000]  就是說我們過去一直以來,
[00:05:32.000 --> 00:05:37.000]  我們所持守的價值是否仍然有效。
[00:05:37.000 --> 00:05:41.000]  其實早前看《立場新聞》有一系列的訪問,
[00:05:41.000 --> 00:05:45.000]  是訪問一些香港的法律系學生,
[00:05:45.000 --> 00:05:50.000]  問他們面對香港這個法治的危機,
[00:05:50.000 --> 00:05:53.000]  那你讀法律還有什麼意思呢?
[00:05:53.000 --> 00:05:56.000]  讀法律有什麼意思呢?
[00:05:56.000 --> 00:06:00.000]  將來成為律師之後,你怎樣面對,怎樣自處呢?
[00:06:00.000 --> 00:06:09.000]  受訪的六個學生,不約而同地都流露了一種存在的危機。
[00:06:09.000 --> 00:06:12.000]  我不知道,我記得我讀教會歷史的時候,
[00:06:12.000 --> 00:06:16.000]  中國教歷史的時候,都見過一段類似的時代,
[00:06:16.000 --> 00:06:20.000]  當如果你目睹教會的傳道人被批判,
[00:06:20.000 --> 00:06:24.000]  那個時代還有沒有人肯去讀神學呢?
[00:06:24.000 --> 00:06:27.000]  還有沒有人想去奉獻呢?
[00:06:27.000 --> 00:06:31.000]  我記得在2006年12月的時候,
[00:06:31.000 --> 00:06:33.000]  當時我應邀到北京出席一個,
[00:06:33.000 --> 00:06:37.000]  關於宗教和法治的一個學術研討會,
[00:06:37.000 --> 00:06:41.000]  在會上認識了一些中國幾間大學裡面,
[00:06:41.000 --> 00:06:45.000]  在法學系、法學院裡面任教的學者。
[00:06:45.000 --> 00:06:48.000]  晚上吃飯的時候,他們高談闊論,
[00:06:48.000 --> 00:06:55.000]  在批評,在諷刺當前中國的體制各種不合理,
[00:06:55.000 --> 00:06:59.000]  亦都他們覺得是沒有辦法可以改變的一些地方。
[00:06:59.000 --> 00:07:02.000]  那時耐心聽他們這樣講的時候,
[00:07:02.000 --> 00:07:03.000]  很同意他們講那些東西的,
[00:07:03.000 --> 00:07:06.000]  但是耐心有一個很複雜的感受是,
[00:07:06.000 --> 00:07:10.000]  你教法學的,那你上課的時候教些什麼呢?
[00:07:10.000 --> 00:07:14.000]  你上課的時候會不會跟學生講這一番的話,
[00:07:14.000 --> 00:07:19.000]  法治沒用,易死。
[00:07:19.000 --> 00:07:26.000]  我將耐心這種感受,這個疑問,
[00:07:26.000 --> 00:07:30.000]  問同我一起去參加這個會議的,
[00:07:30.000 --> 00:07:33.000]  港大法律學院的戴耀廷教授,
[00:07:33.000 --> 00:07:35.000]  他很慨嘆地跟我說,
[00:07:35.000 --> 00:07:38.000]  是的,這班人是很frustrate,
[00:07:38.000 --> 00:07:42.000]  他們真的不知道可以怎樣的。
[00:07:42.000 --> 00:07:45.000]  我相信我們可以批評這些學者,
[00:07:45.000 --> 00:07:47.000]  他們言行不一,
[00:07:47.000 --> 00:07:50.000]  但實際上其實他們正在面對一個,
[00:07:50.000 --> 00:07:53.000]  他們覺得是改變不了的一個制度。
[00:07:53.000 --> 00:07:55.000]  在言行不一的另一面,
[00:07:55.000 --> 00:07:59.000]  其實是反映了他們那種的無力感。
[00:07:59.000 --> 00:08:03.000]  面對著理想和現實之間的鴻溝,
[00:08:03.000 --> 00:08:07.000]  舊有的信念是否還可以繼續持守呢?
[00:08:07.000 --> 00:08:11.000]  什麼是我們要珍惜,要在乎的價值?
[00:08:11.000 --> 00:08:15.000]  到底我們存活是為了什麼?
[00:08:15.000 --> 00:08:19.000]  這些問題全部都在經歷亡國被擄的以色列民,
[00:08:19.000 --> 00:08:22.000]  他們真實所面對的。
[00:08:22.000 --> 00:08:23.000]  此時此刻,
[00:08:23.000 --> 00:08:25.000]  是否我們活在當下的香港信徒,
[00:08:25.000 --> 00:08:27.000]  我們所經歷的呢?
[00:08:27.000 --> 00:08:30.000]  如果借用若白記,
[00:08:30.000 --> 00:08:33.000]  裡面若白的妻子,
[00:08:33.000 --> 00:08:36.000]  這位太太都可以目睹她的丈夫若白,
[00:08:36.000 --> 00:08:38.000]  在突然之間失去一切,
[00:08:38.000 --> 00:08:40.000]  無緣無故的。
[00:08:40.000 --> 00:08:43.000]  當時這位妻子和她的丈夫若白這樣說,
[00:08:43.000 --> 00:08:47.000]  「你仍然持守你的純正嗎?」
[00:08:47.000 --> 00:08:50.000]  「你背棄上帝,死了吧?」
[00:08:50.000 --> 00:08:55.000]  「老婆和我老公,我們死了更好。」
[00:08:55.000 --> 00:08:58.000]  「你還信上帝?」
[00:08:58.000 --> 00:09:00.000]  「你現在這樣的遭遇,你還相信上帝?」
[00:09:00.000 --> 00:09:02.000]  「還持守你的純正?」
[00:09:02.000 --> 00:09:05.000]  「你不如死了更好。」
[00:09:05.000 --> 00:09:08.000]  到底要持守還是要放棄呢?
[00:09:08.000 --> 00:09:13.000]  捷克文學家哈維爾在他的小說《揭幕》裡面,
[00:09:13.000 --> 00:09:20.000]  他寫了一位被當權者派到啤酒廠工作的異見作家,
[00:09:20.000 --> 00:09:23.000]  他的名字叫做瓦尼黑,
[00:09:23.000 --> 00:09:26.000]  就是因為他和政府採取不同的看法,
[00:09:26.000 --> 00:09:32.000]  所以他被政府派到啤酒廠裡面做一些很粗重的工作。
[00:09:32.000 --> 00:09:37.000]  有一次,他有一對同事,一對夫婦請他們去他家裡,
[00:09:37.000 --> 00:09:40.000]  這對夫婦住在豪華的大宅裡面,
[00:09:40.000 --> 00:09:46.000]  他們對於瓦尼黑的遭遇,是表示出不以為然,
[00:09:46.000 --> 00:09:49.000]  意思其實就是說,其實你為什麼這麼蠢呢?
[00:09:49.000 --> 00:09:53.000]  只要你願意聽話,你願意和政權合作,
[00:09:53.000 --> 00:09:57.000]  你都可以過到好像我們這麼幸福的生活的。
[00:09:57.000 --> 00:10:01.000]  哈維爾藉著這個故事,這個對比,
[00:10:01.000 --> 00:10:05.000]  他帶出到底人要好像瓦尼黑那樣,
[00:10:05.000 --> 00:10:10.000]  我們選擇保存自我,但是代價卻是受到排斥,
[00:10:10.000 --> 00:10:13.000]  因為好像那對夫婦那樣,
[00:10:13.000 --> 00:10:15.000]  順應那個遊戲規則,
[00:10:15.000 --> 00:10:22.000]  但是卻要放棄獨立思考,去換取物質的享受呢?
[00:10:22.000 --> 00:10:27.000]  鄧小姐,你今天會選擇做瓦尼黑還是做那對夫婦呢?
[00:10:27.000 --> 00:10:32.000]  這個可能也是莎士比亞的經典拷問,
[00:10:32.000 --> 00:10:35.000]  to be or not to be?
[00:10:35.000 --> 00:10:40.000]  其實今天我們怎麼回答都沒有意思的,
[00:10:40.000 --> 00:10:43.000]  因為我們今天不是活在那個處境裡面,
[00:10:43.000 --> 00:10:45.000]  我們可以很理直氣壯地說,
[00:10:45.000 --> 00:10:47.000]  我一定不會做那對夫婦的,
[00:10:47.000 --> 00:10:49.000]  我死都不會做那對夫婦的。
[00:10:49.000 --> 00:10:53.000]  但是我們今天其實怎麼說,
[00:10:53.000 --> 00:10:57.000]  那個不能夠真正界定你和我,
[00:10:57.000 --> 00:11:03.000]  唯有當我們真正面對那個真實的選擇,
[00:11:03.000 --> 00:11:06.000]  那個時候你所做的選擇,那個抉擇,
[00:11:06.000 --> 00:11:08.000]  才是真實的你。
[00:11:08.000 --> 00:11:12.000]  我記得讀那篇文章留下很深刻的印象,
[00:11:12.000 --> 00:11:14.000]  那篇文章的作者這樣寫,
[00:11:14.000 --> 00:11:17.000]  在最困難的時候,我們所做的選擇,
[00:11:17.000 --> 00:11:20.000]  才決定你是一個怎樣的人。
[00:11:20.000 --> 00:11:24.000]  在最困難的時候,我們所做的選擇,
[00:11:24.000 --> 00:11:28.000]  才決定你是一個怎樣的人。
[00:11:28.000 --> 00:11:30.000]  他說平時我們在那裡喝咖啡,
[00:11:30.000 --> 00:11:32.000]  在那裡聊天,躺在床上,
[00:11:32.000 --> 00:11:36.000]  其實那個不會決定你是一個怎樣的人,
[00:11:36.000 --> 00:11:40.000]  唯有去到一個人生的關鍵時刻,
[00:11:40.000 --> 00:11:43.000]  你壓力很大,你很兩難,
[00:11:43.000 --> 00:11:46.000]  那個時候你做什麼決定呢?
[00:11:46.000 --> 00:11:50.000]  那個就會證明你是一個怎樣的人。
[00:11:50.000 --> 00:11:56.000]  頂姐妹,到底在那個現在還沒發生,
[00:11:56.000 --> 00:12:00.000]  還沒在我們面前的那個關鍵時刻,
[00:12:00.000 --> 00:12:04.000]  我們不知道我們將來真的面對自身其中的時候,
[00:12:04.000 --> 00:12:06.000]  我們會怎樣選擇。
[00:12:06.000 --> 00:12:09.000]  但是難道這個只是一個將來的一個的,
[00:12:09.000 --> 00:12:11.000]  我們留待將來才算吧,
[00:12:11.000 --> 00:12:14.000]  將來真的面對的時候,那個時候才算吧,
[00:12:14.000 --> 00:12:17.000]  那個時候才想到底選哪一條路呢?
[00:12:17.000 --> 00:12:22.000]  難道跟現在的我們完全沒有任何關聯嗎?
[00:12:22.000 --> 00:12:28.000]  我相信詩篇第一篇在這裡可以給我們一個很好的提醒,
[00:12:28.000 --> 00:12:33.000]  詩篇第一篇的原文是用有福的人做開始的,
[00:12:33.000 --> 00:12:35.000]  有福的人。
[00:12:35.000 --> 00:12:40.000]  有福的人,另外一個翻譯是快樂的人。
[00:12:40.000 --> 00:12:44.000]  我會問我們怎樣可以成為一個快樂的人,
[00:12:44.000 --> 00:12:46.000]  一個有福的人呢?
[00:12:46.000 --> 00:12:50.000]  香港人我們過去都覺得每年都去一次,
[00:12:50.000 --> 00:12:52.000]  最起碼一次出去旅行,
[00:12:52.000 --> 00:12:55.000]  這個就是人生樂事,
[00:12:55.000 --> 00:12:58.000]  或者我們打工仔很努力的期望,
[00:12:58.000 --> 00:13:00.000]  升職加人工,
[00:13:00.000 --> 00:13:03.000]  那個也是人生快樂的事情。
[00:13:03.000 --> 00:13:07.000]  沒錯,那些東西都可以令我們覺得開心的,
[00:13:07.000 --> 00:13:08.000]  很快樂的,
[00:13:08.000 --> 00:13:11.000]  特別現在我們覺得香港人沒得再出去旅行,
[00:13:11.000 --> 00:13:13.000]  很痛苦。
[00:13:13.000 --> 00:13:18.000]  但我會問,那你跟著又怎樣呢?
[00:13:18.000 --> 00:13:22.000]  你這次去完英國,那下一次你去哪裡呢?
[00:13:22.000 --> 00:13:24.000]  我要去法國。
[00:13:24.000 --> 00:13:27.000]  你升職加人工之後,
[00:13:27.000 --> 00:13:30.000]  你可能會面對更加大的壓力,
[00:13:30.000 --> 00:13:33.000]  那又怎樣呢?
[00:13:33.000 --> 00:13:37.000]  在這裡私人告訴我們一個快樂的人,
[00:13:37.000 --> 00:13:40.000]  不是在那種觀感上,
[00:13:40.000 --> 00:13:42.000]  在那種感受上,
[00:13:42.000 --> 00:13:44.000]  他說要成為一個快樂的人,
[00:13:44.000 --> 00:13:46.000]  一個有福的人,
[00:13:46.000 --> 00:13:49.000]  首先要做到三不的,
[00:13:49.000 --> 00:13:50.000]  三不,
[00:13:50.000 --> 00:13:52.000]  就是說不從惡人的計謀,
[00:13:52.000 --> 00:13:54.000]  不站罪人的道路,
[00:13:54.000 --> 00:13:58.000]  不做傲慢人的座位。
[00:13:58.000 --> 00:14:00.000]  在私人的筆下,
[00:14:00.000 --> 00:14:03.000]  無論是惡人、罪人或者傲慢人,
[00:14:03.000 --> 00:14:05.000]  其實都是同一類的東西,
[00:14:05.000 --> 00:14:07.000]  都是同一類的東西,
[00:14:07.000 --> 00:14:12.000]  但是他說的是跟從、站立,
[00:14:12.000 --> 00:14:14.000]  然後坐在這裡,
[00:14:14.000 --> 00:14:17.000]  這裡其實是有層次感的,
[00:14:17.000 --> 00:14:19.000]  先跟從他,
[00:14:19.000 --> 00:14:21.000]  然後站在這裡,
[00:14:21.000 --> 00:14:23.000]  然後再坐下來,
[00:14:23.000 --> 00:14:25.000]  這個是有一個層次在裡面的,
[00:14:25.000 --> 00:14:28.000]  這個是私人刻意的鋪陳來的,
[00:14:28.000 --> 00:14:31.000]  這個層次感是代表著,
[00:14:31.000 --> 00:14:34.000]  人和惡的距離其實是越來越近,
[00:14:34.000 --> 00:14:38.000]  我們和惡的拉扯是越來越深,
[00:14:38.000 --> 00:14:40.000]  意思其實是說,
[00:14:40.000 --> 00:14:42.000]  其實我們不要走錯第一步,
[00:14:42.000 --> 00:14:44.000]  如果錯了第一步,
[00:14:44.000 --> 00:14:46.000]  跟錯了路的話,
[00:14:46.000 --> 00:14:49.000]  以後就泥足深陷了,
[00:14:49.000 --> 00:14:52.000]  我們不要說第一個的謊言,
[00:14:52.000 --> 00:14:58.000]  否則我們要用更多更大的謊言去掩飾它,
[00:14:58.000 --> 00:15:05.000]  而最後最終我們自己會成為坐在傲慢人的座位上的人,
[00:15:05.000 --> 00:15:08.000]  座位是代表著權力,
[00:15:08.000 --> 00:15:10.000]  代表著權位,
[00:15:10.000 --> 00:15:12.000]  意思是說,
[00:15:12.000 --> 00:15:18.000]  我們成為了一個倚仗罪惡的權勢而活的惡者,
[00:15:18.000 --> 00:15:20.000]  或者我可以說,
[00:15:20.000 --> 00:15:22.000]  三不是一種很消極的,
[00:15:22.000 --> 00:15:25.000]  很被動的一個選擇,
[00:15:25.000 --> 00:15:29.000]  然後詩人就指出更加積極更加主動的,
[00:15:29.000 --> 00:15:32.000]  他說為喜愛耶和華的律法,
[00:15:32.000 --> 00:15:35.000]  晝夜思想他的律法,
[00:15:35.000 --> 00:15:39.000]  律法我們都很清楚知道是耶和華所頒佈的誡命,
[00:15:39.000 --> 00:15:43.000]  但這個誡命到底是好像法利賽人那樣,
[00:15:43.000 --> 00:15:47.000]  很僵化地將它看成是一些死的規條,
[00:15:47.000 --> 00:15:51.000]  要搜,要搜,要嚴搜,成為律法主義者,
[00:15:51.000 --> 00:15:57.000]  其實是因為我們看中和耶和華之間那份立約的關係,
[00:15:57.000 --> 00:16:00.000]  而我們去做的選擇,
[00:16:00.000 --> 00:16:03.000]  《新命記》第30章記述了摩西,
[00:16:03.000 --> 00:16:06.000]  在即將進入迦南地之前,
[00:16:06.000 --> 00:16:08.000]  當時他語重心長地,
[00:16:08.000 --> 00:16:11.000]  和以色列民講了以下這番話,
[00:16:11.000 --> 00:16:15.000]  他說看我今日將生死禍福擺在你面前,
[00:16:15.000 --> 00:16:17.000]  我今日所吩咐你的,
[00:16:17.000 --> 00:16:20.000]  是要愛耶和華你的上帝,
[00:16:20.000 --> 00:16:22.000]  遵行祂的道,
[00:16:22.000 --> 00:16:24.000]  謹守祂的誡命,
[00:16:24.000 --> 00:16:26.000]  律例,典章,
[00:16:26.000 --> 00:16:29.000]  使你可以存活增多,
[00:16:29.000 --> 00:16:35.000]  而且耶和華你的上帝必在你所要進去得為業的地上賜福給你,
[00:16:35.000 --> 00:16:39.000]  我今日呼天喚地地向你作見證,
[00:16:39.000 --> 00:16:41.000]  我已經將生與死,
[00:16:41.000 --> 00:16:45.000]  祝福與就坐擺在你面前,
[00:16:45.000 --> 00:16:50.000]  所以你要揀選生命,好使你和你的後裔都得存活,
[00:16:50.000 --> 00:16:52.000]  要愛耶和華你的上帝,
[00:16:52.000 --> 00:16:56.000]  聽祂的話,緊緊的跟從祂,
[00:16:56.000 --> 00:16:59.000]  因為祂是你的生命,
[00:16:59.000 --> 00:17:01.000]  頂姐妹原來,
[00:17:01.000 --> 00:17:03.000]  是否愛耶和華,
[00:17:03.000 --> 00:17:05.000]  並且遵守祂的道,
[00:17:05.000 --> 00:17:06.000]  跟從祂,
[00:17:06.000 --> 00:17:09.000]  這是一個生命的選擇,
[00:17:09.000 --> 00:17:13.000]  是一個生與死,禍與福的一個選擇,
[00:17:13.000 --> 00:17:16.000]  而詩人在詩篇第一章所說的是,
[00:17:16.000 --> 00:17:20.000]  我們需要喜愛耶和華的律法,
[00:17:20.000 --> 00:17:23.000]  如果律法是一樣死的東西,
[00:17:23.000 --> 00:17:25.000]  我們怎樣去喜愛它呢?
[00:17:25.000 --> 00:17:32.000]  因為其實我們喜愛那位頒布律法的耶和華,
[00:17:32.000 --> 00:17:36.000]  「晝夜思賞他的律法」,
[00:17:36.000 --> 00:17:39.000]  「晝夜思賞他的律法」,
[00:17:39.000 --> 00:17:42.000]  這裡所指的「他」,
[00:17:42.000 --> 00:17:44.000]  可以有兩種的解釋,
[00:17:44.000 --> 00:17:46.000]  一種是承接上文的,
[00:17:46.000 --> 00:17:48.000]  是指耶和華,
[00:17:48.000 --> 00:17:51.000]  「晝夜思賞耶和華的律法」,
[00:17:51.000 --> 00:17:53.000]  就好像新日本的翻譯是這樣說,
[00:17:53.000 --> 00:17:57.000]  他喜愛的是耶和華的律法,
[00:17:57.000 --> 00:17:59.000]  他晝夜默頌的,
[00:17:59.000 --> 00:18:02.000]  也是耶和華的律法,
[00:18:02.000 --> 00:18:04.000]  有福的人就是喜愛耶和華的律法,
[00:18:04.000 --> 00:18:05.000]  他晝夜默頌的,
[00:18:05.000 --> 00:18:07.000]  也是耶和華的律法,
[00:18:07.000 --> 00:18:09.000]  而另一個解釋說,
[00:18:09.000 --> 00:18:12.000]  這個「晝夜思賞他的律法」,
[00:18:12.000 --> 00:18:15.000]  這個「他」其實是在說「這人」,
[00:18:15.000 --> 00:18:17.000]  那個有福的人,
[00:18:17.000 --> 00:18:22.000]  因為耶和華的律法已經內化成為他的生命,
[00:18:22.000 --> 00:18:24.000]  那個是他自己內心,
[00:18:24.000 --> 00:18:27.000]  他自己生命的一部份,
[00:18:27.000 --> 00:18:31.000]  他不是外在強迫加在他身上,
[00:18:31.000 --> 00:18:34.000]  這個是他生命的選擇,
[00:18:34.000 --> 00:18:37.000]  他因為愛耶和華,
[00:18:37.000 --> 00:18:39.000]  他知道唯有行在耶和華的道路上,
[00:18:39.000 --> 00:18:41.000]  跟從耶和華,
[00:18:41.000 --> 00:18:46.000]  這個才是生命的選擇,
[00:18:46.000 --> 00:18:47.000]  所以,
[00:18:47.000 --> 00:18:50.000]  這個表面上不是遵守某些規條,
[00:18:50.000 --> 00:18:52.000]  戒命的意思,
[00:18:52.000 --> 00:18:55.000]  而是我們要選擇我們的生命,
[00:18:55.000 --> 00:18:57.000]  怎樣存活,
[00:18:57.000 --> 00:18:58.000]  一個快樂的人,
[00:18:58.000 --> 00:19:00.000]  一個有福的人,
[00:19:00.000 --> 00:19:03.000]  是要拒絕跟從惡者,
[00:19:03.000 --> 00:19:06.000]  或者自己成為惡者,
[00:19:06.000 --> 00:19:08.000]  唯有我們有一個,
[00:19:08.000 --> 00:19:11.000]  在內心裡更加大的善,
[00:19:11.000 --> 00:19:14.000]  我們立志行在耶和華的道路上,
[00:19:14.000 --> 00:19:17.000]  那個才是真正的生命,
[00:19:17.000 --> 00:19:21.000]  快樂不是一種感官上的享受,
[00:19:21.000 --> 00:19:23.000]  而是我們找到,
[00:19:23.000 --> 00:19:27.000]  讓我們可以安身立命的價值和信念,
[00:19:27.000 --> 00:19:31.000]  我們的生命是可以實現這種價值,
[00:19:31.000 --> 00:19:34.000]  而從中所得到的滿足,
[00:19:34.000 --> 00:19:37.000]  有一位納粹集中營的倖存者,
[00:19:37.000 --> 00:19:39.000]  他的名字叫做法蘭克,
[00:19:39.000 --> 00:19:42.000]  他在離開了集中營之後,
[00:19:42.000 --> 00:19:46.000]  後來他寫了一本書叫做「活出意義來」,
[00:19:46.000 --> 00:19:49.000]  Man's Search for Meaning,
[00:19:49.000 --> 00:19:50.000]  在這本書裡面他說,
[00:19:50.000 --> 00:19:55.000]  很多人以為人生要追求幸福或者成功,
[00:19:55.000 --> 00:20:00.000]  但他說其實最重要的不是幸福和成功,
[00:20:00.000 --> 00:20:03.000]  最重要人要尋找的是意義,
[00:20:03.000 --> 00:20:06.000]  他說不要以成功作為目標,
[00:20:06.000 --> 00:20:08.000]  你越以成功作為目標,
[00:20:08.000 --> 00:20:10.000]  其實你越會錯失它,
[00:20:10.000 --> 00:20:13.000]  因為成功好像幸福一樣,
[00:20:13.000 --> 00:20:17.000]  不是我們可以追逐得來的,
[00:20:17.000 --> 00:20:21.000]  成功或者幸福只會發生,
[00:20:21.000 --> 00:20:25.000]  在我們去追求更加大的意義的時候,
[00:20:25.000 --> 00:20:28.000]  成為那個副作用,
[00:20:28.000 --> 00:20:30.000]  我們先找到人生最重要的意義,
[00:20:30.000 --> 00:20:32.000]  我們去實現那個意義,
[00:20:32.000 --> 00:20:35.000]  然後你就會覺得你的生命是快樂的,
[00:20:35.000 --> 00:20:38.000]  是一個成功的生命,
[00:20:38.000 --> 00:20:42.000]  相反如果你不斷地想去追求成功和快樂的時候,
[00:20:42.000 --> 00:20:45.000]  可能你失去了那個焦點,
[00:20:45.000 --> 00:20:47.000]  為什麼他會有一個看法,
[00:20:47.000 --> 00:20:50.000]  就是因為他在集中營的時候有一個觀察,
[00:20:50.000 --> 00:20:53.000]  他發覺在集中營裡面的一些俘虜,
[00:20:53.000 --> 00:20:55.000]  有兩類不同的人,
[00:20:55.000 --> 00:20:57.000]  一類是意志消沉,
[00:20:57.000 --> 00:20:59.000]  但另一類雖然很痛苦,
[00:20:59.000 --> 00:21:03.000]  被困在集中營裡面,並且不知道自己什麼時候會死亡,
