
[00:00:00.000 --> 00:00:03.760]  很快我們就到《文數記》第20章
[00:05:35.200 --> 00:05:37.360]  摩西就在加底斯
[00:05:37.360 --> 00:05:38.480]  這個地方
[00:05:38.480 --> 00:05:40.800]  派遣十二個探子
[00:05:40.800 --> 00:05:42.720]  去規探加南地
[00:05:42.720 --> 00:05:44.920]  因為以色列人拒絕
[00:05:44.920 --> 00:05:46.200]  相信上帝的允許
[00:05:46.200 --> 00:05:48.840]  結果就在曠野地
[00:05:48.840 --> 00:05:51.120]  繞了四十年
[00:05:51.120 --> 00:05:53.720]  現在就回到起點
[00:05:53.720 --> 00:05:56.560]  除了時間和地點
[00:05:56.560 --> 00:06:00.200]  這裏還有一個資料給過我們
[00:06:00.200 --> 00:06:03.360]  就是米利暗死在那裏
[00:06:03.360 --> 00:06:06.240]  跟著就撞在那裏
[00:06:06.240 --> 00:06:09.360]  米利暗在文數記十二章
[00:06:09.360 --> 00:06:10.760]  如果大家有印象
[00:06:10.760 --> 00:06:13.920]  他因為挑戰摩西的權柄
[00:06:13.920 --> 00:06:16.120]  而患上大麻瘋
[00:06:16.120 --> 00:06:19.640]  那次他是被醫好
[00:06:19.640 --> 00:06:23.080]  不過在進入加南地之前
[00:06:23.080 --> 00:06:25.880]  他就跟所有出埃及
[00:06:25.880 --> 00:06:28.640]  那一代的以色列人沒有兩樣
[00:06:28.640 --> 00:06:32.760]  都是陸續要面對死亡
[00:06:32.760 --> 00:06:37.280]  這一節就提到米利暗的死
[00:06:37.280 --> 00:06:40.160]  一瞬間二十章的下半章
[00:06:40.160 --> 00:06:42.120]  我沒有時間去看
[00:06:42.120 --> 00:06:44.000]  你有機會就回去看看
[00:06:44.000 --> 00:06:46.640]  二十二至二十九節
[00:06:46.640 --> 00:06:48.400]  除了米利暗之外
[00:06:48.400 --> 00:06:49.720]  阿倫也死了
[00:06:49.720 --> 00:06:51.560]  在下半章裏說的
[00:06:51.560 --> 00:06:53.400]  由他的兒子伊利亞撒
[00:06:53.400 --> 00:06:56.920]  承繼他作為祭司的角色
[00:06:56.920 --> 00:07:03.040]  既然漂流了曠野四十年
[00:07:03.040 --> 00:07:06.920]  功課應該學會了吧
[00:07:06.920 --> 00:07:08.640]  但是我們看下去的時候
[00:07:08.640 --> 00:07:12.280]  我們就知道這是一個錯誤的假設
[00:07:12.280 --> 00:07:14.120]  因為我們看看第二節
[00:07:14.120 --> 00:07:15.680]  怎樣說
[00:07:15.680 --> 00:07:17.080]  匯眾沒有水喝
[00:07:17.080 --> 00:07:21.160]  就聚集攻擊摩西阿倫
[00:07:21.160 --> 00:07:25.760]  畢竟米利暗和摩西阿倫
[00:07:25.760 --> 00:07:29.520]  其實都是一起帶領以色列人出埃及
[00:07:29.520 --> 00:07:32.160]  而米利暗就是當時
[00:07:32.160 --> 00:07:35.000]  當代唯一一個在聖經當中
[00:07:35.000 --> 00:07:37.920]  有提到的女性的人物
[00:07:37.920 --> 00:07:40.440]  帶領這群以色列人出埃及的
[00:07:40.440 --> 00:07:43.640]  哇 也挺厲害的 是不是
[00:07:43.640 --> 00:07:49.200]  摩西和阿倫當知道米利暗離開世界
[00:07:49.200 --> 00:07:52.080]  我相信你也應該理解得到
[00:07:52.080 --> 00:07:56.440]  他們的心情應該是挺哀傷的
[00:07:56.440 --> 00:07:59.000]  不過你看回這群以色列人
[00:07:59.000 --> 00:08:00.720]  毫無同理心
[00:08:00.720 --> 00:08:06.240]  對於摩西阿倫也完全不懂得尊重
[00:08:06.240 --> 00:08:11.000]  我形容是米利暗屍骨都未寒
[00:08:11.000 --> 00:08:14.960]  接著投訴又來了
[00:08:14.960 --> 00:08:19.840]  他們又重複了四十年前的覆轍
[00:08:19.840 --> 00:08:22.200]  「因為沒有水喝」這裡說
[00:08:22.200 --> 00:08:25.440]  「就聚集攻擊摩西阿倫」
[00:08:25.440 --> 00:08:27.320]  大家不要混淆
[00:08:27.320 --> 00:08:29.600]  這裡文數記二十章
[00:08:29.600 --> 00:08:32.360]  和出埃及記十七章
[00:08:32.360 --> 00:08:34.920]  這是兩件不同的事
[00:08:34.920 --> 00:08:38.120]  大家都是沒有水喝而已
[00:08:38.120 --> 00:08:42.960]  其實這兩件事是在不同的時間發生的
[00:08:42.960 --> 00:08:46.120]  為甚麼這麼清楚 很簡單
[00:08:46.120 --> 00:08:48.680]  因為這兩個處境
[00:08:48.680 --> 00:08:53.440]  上帝對於摩西的指令是完全不同的
[00:08:53.440 --> 00:08:57.320]  前者叫他「擊打盤石出水」
[00:08:57.320 --> 00:08:58.960]  出埃及記十七章
[00:08:58.960 --> 00:09:03.560]  這裡就是叫他「吩咐盤石出水」
[00:09:03.560 --> 00:09:06.400]  所以是兩件不同的事
[00:09:06.400 --> 00:09:07.720]  正因為這樣
[00:09:07.720 --> 00:09:12.480]  我就形容他們是重蹈覆轍
[00:09:12.480 --> 00:09:14.160]  大家都聽過了
[00:09:14.160 --> 00:09:15.720]  如果一般來說
[00:09:15.720 --> 00:09:18.280]  我們三分鐘沒有氧氣
[00:09:18.280 --> 00:09:20.480]  又或者三天沒有水喝
[00:09:20.480 --> 00:09:23.160]  三個星期不吃東西
[00:09:23.160 --> 00:09:24.840]  人就會沒命了
[00:09:24.840 --> 00:09:26.600]  聽過了 是不是
[00:09:26.600 --> 00:09:31.800]  所以在曠野生活這麼惡劣的環境
[00:09:31.800 --> 00:09:33.520]  四十年
[00:09:33.520 --> 00:09:36.840]  如果不是上帝出手
[00:09:36.840 --> 00:09:41.800]  其實這幫以色列民應該死了很久了
[00:09:41.800 --> 00:09:45.520]  不過他們經過了這麼久
[00:09:45.520 --> 00:09:47.560]  仍然看不到
[00:09:47.560 --> 00:09:52.000]  這位上帝一直在供應他們的需要
[00:09:52.000 --> 00:09:53.640]  神和他們同行
[00:09:53.640 --> 00:09:57.640]  不過他們就像一個長不大的孩子
[00:09:57.640 --> 00:09:59.600]  當他們想要甚麼
[00:09:59.600 --> 00:10:02.360]  沒有辦法馬上到手
[00:10:02.360 --> 00:10:03.840]  就發脾氣
[00:10:03.840 --> 00:10:06.800]  就哭 就投訴
[00:10:06.800 --> 00:10:10.240]  事情就沒有最差
[00:10:10.240 --> 00:10:12.240]  只有更差
[00:10:12.240 --> 00:10:16.480]  因為我們看來第三節就這樣說了
[00:10:16.480 --> 00:10:18.880]  百姓向摩西爭鬧說
[00:10:18.880 --> 00:10:22.320]  我們的弟兄曾死在耶和華面前
[00:10:22.320 --> 00:10:25.960]  我們恨不得與他們同死
[00:10:25.960 --> 00:10:28.880]  神祖在文書記十六章
[00:10:28.880 --> 00:10:30.520]  前幾章
[00:10:30.520 --> 00:10:35.760]  就只是殺了可拉他們的亂黨
[00:10:35.760 --> 00:10:42.480]  還有繼續誣衊摩西亞倫的一萬四千七百人
[00:10:42.480 --> 00:10:50.440]  其他的人其實都因為摩西和亞倫為他們代求
[00:10:50.440 --> 00:10:53.320]  免他們一死
[00:10:53.320 --> 00:10:56.640]  不過投訴就繼續來
[00:10:56.640 --> 00:10:59.240]  來到二十章這裡
[00:10:59.240 --> 00:11:01.400]  他們竟然這樣說
[00:11:01.400 --> 00:11:06.600]  他們說倒不如我們與他們一起死了
[00:11:06.600 --> 00:11:09.000]  好過了
[00:11:09.000 --> 00:11:12.600]  這個投訴越來越多元化
[00:11:12.600 --> 00:11:16.760]  經文在第四節到第五節就這樣說了
[00:11:16.760 --> 00:11:20.200]  你們為何把耶和華的會眾領導者抗野
[00:11:20.200 --> 00:11:23.480]  使我們和生畜都死在這裡
[00:11:23.480 --> 00:11:26.080]  你們為何逼著我們出埃及
[00:11:26.080 --> 00:11:28.720]  領我們到這壞地方
[00:11:28.720 --> 00:11:30.400]  這地方不好殺種
[00:11:30.400 --> 00:11:34.320]  也沒有無花果樹 葡萄樹 石榴樹
[00:11:34.320 --> 00:11:36.720]  又沒有水喝
[00:11:36.720 --> 00:11:39.160]  投訴沒有水喝之餘
[00:11:39.160 --> 00:11:43.760]  接著還說土地貧窒 寸草不生
[00:11:43.760 --> 00:11:45.880]  種不了東西
[00:11:45.880 --> 00:11:50.560]  種所有品種的果樹都不行
[00:11:50.560 --> 00:11:54.000]  由沒有水講到泥土
[00:11:54.000 --> 00:11:57.480]  然後連果樹都拉過來講
[00:11:57.480 --> 00:12:01.200]  總之現在的情況差到一塌糊塗
[00:12:01.200 --> 00:12:03.960]  而搞成這樣的原因
[00:12:03.960 --> 00:12:09.200]  就是因為摩西和阿倫責任在你們那裡
[00:12:09.200 --> 00:12:13.160]  我形容這個叫做「借題發揮」
[00:12:13.160 --> 00:12:20.160]  這正正是法院言的一個很重要的特質
[00:12:20.160 --> 00:12:24.240]  我記得有一次我在一個商場當中
[00:12:24.240 --> 00:12:27.200]  就見過這樣的情景
[00:12:27.200 --> 00:12:32.600]  有一對夫婦帶著孩子在等升降機
[00:12:32.600 --> 00:12:36.000]  那孩子坐在嬰兒車上
[00:12:36.000 --> 00:12:37.560]  商場人多
[00:12:37.560 --> 00:12:41.560]  還有其他人一起在等升降機
[00:12:41.560 --> 00:12:43.160]  當升降機到了
[00:12:43.160 --> 00:12:44.560]  升降機門一打開
[00:12:44.560 --> 00:12:48.240]  有一兩個不太生性的人
[00:12:48.240 --> 00:12:51.160]  一下子就閃了進去
[00:12:51.160 --> 00:12:59.400]  這個丈夫可能比較紳士性格
[00:12:59.400 --> 00:13:01.480]  讓人進去
[00:13:01.480 --> 00:13:07.840]  然後他就推著嬰兒車進升降機
[00:13:07.840 --> 00:13:10.640]  不過進去後那些人就不生性
[00:13:10.640 --> 00:13:14.240]  就不幫忙按著開門鍵
[00:13:14.240 --> 00:13:15.160]  那怎麼辦呢?
[00:13:15.160 --> 00:13:17.560]  升降機就關門了
[00:13:17.560 --> 00:13:21.520]  那也是一個相當高級的商場
[00:13:21.520 --> 00:13:23.480]  我相信大家都想像得到
[00:13:23.480 --> 00:13:27.040]  其實升降機門是很敏感的
[00:13:27.040 --> 00:13:32.040]  一碰到有東西阻礙著其實就彈開了
[00:13:32.040 --> 00:13:40.240]  因為這樣其實不可能接到嬰兒車上的嬰兒
[00:13:40.240 --> 00:13:42.360]  當他進去了
[00:13:42.360 --> 00:13:45.720]  太太跟著他後來進去的時候
[00:13:45.720 --> 00:13:50.400]  這位太太就不理升降機那裡有什麼人
[00:13:50.400 --> 00:13:54.120]  就開始很大聲地在那裡掃他老公
[00:13:54.120 --> 00:13:55.880]  不斷地掃
[00:13:55.880 --> 00:13:59.320]  掃到他們要去的樓層
[00:13:59.320 --> 00:14:03.000]  推著嬰兒車出去仍然繼續掃
[00:14:03.000 --> 00:14:06.160]  我心想老老實實
[00:14:06.160 --> 00:14:11.280]  其實老公有沒有先按著升降機門
[00:14:11.280 --> 00:14:13.960]  其實都是被太太這樣掃的
[00:14:13.960 --> 00:14:18.520]  沒有什麼分別的
[00:14:18.520 --> 00:14:22.480]  如果我們認真反省一下
[00:14:22.480 --> 00:14:26.280]  其實可能我們對神都是差不多的
[00:14:26.280 --> 00:14:29.280]  無論有多少次這位上帝
[00:14:29.280 --> 00:14:33.520]  在我們的生命當中實現過祂的應許
[00:14:33.520 --> 00:14:38.120]  我們仍然對祂的應許有很多懷疑
[00:14:38.120 --> 00:14:43.840]  無論神有多少次滿足了我們的需要
[00:14:43.840 --> 00:14:46.920]  當我們下一次有困難的時候
[00:14:46.920 --> 00:14:53.880]  我們仍然會想這次都很難過得了
[00:14:53.880 --> 00:14:59.520]  外在的環境充滿挑戰是真實的
[00:14:59.520 --> 00:15:06.040]  不過我想說真正的問題其實在我們裡面
[00:15:06.040 --> 00:15:10.680]  我們是不斷地把這位上帝
[00:15:10.680 --> 00:15:14.120]  排在我們的生命之外
[00:15:14.120 --> 00:15:16.120]  即使我們信了耶穌
[00:15:16.120 --> 00:15:20.040]  我想說我們也是這樣的
[00:15:20.040 --> 00:15:21.600]  這是什麼來的
[00:15:21.600 --> 00:15:24.840]  這是人的罪來的
[00:15:24.840 --> 00:15:28.720]  詩篇五十一篇第五節這樣說
[00:15:28.720 --> 00:15:30.760]  我是在罪孽裡生的
[00:15:30.760 --> 00:15:35.000]  在我母親懷胎的時候就有了罪
[00:15:35.000 --> 00:15:38.520]  所以以色列文一代一代又一代
[00:15:38.520 --> 00:15:41.800]  都是這樣的款式
[00:15:41.800 --> 00:15:45.600]  《文數記》十三章二十三節曾經提過
[00:15:45.600 --> 00:15:47.520]  他們到了以實各谷
[00:15:47.520 --> 00:15:50.600]  從那裡撼了葡萄樹的一枝
[00:15:50.600 --> 00:15:52.800]  上頭有一掛葡萄
[00:15:52.800 --> 00:15:55.000]  兩個人用鋼台著
[00:15:55.000 --> 00:15:58.520]  又帶了聲石榴和無花果來
[00:15:58.520 --> 00:15:59.440]  即是怎樣
[00:15:59.440 --> 00:16:03.480]  神在上一代他們的上一代的時候
[00:16:03.480 --> 00:16:06.880]  已經提出過一些實質的證據
[00:16:06.880 --> 00:16:10.160]  是讓他們看到的
[00:16:10.160 --> 00:16:15.240]  當年摩西和阿倫要帶他們去的地方
[00:16:15.240 --> 00:16:18.600]  是有豐富的出產的
[00:16:18.600 --> 00:16:21.960]  就是他們自己搞砸了
[00:16:21.960 --> 00:16:28.360]  於是就在這個地方蹉跎了四十年
[00:16:28.360 --> 00:16:31.480]  真的不要姓賴
[00:16:31.480 --> 00:16:34.080]  他們要將這個
[00:16:34.080 --> 00:16:38.480]  快要死在曠野地的責任
[00:16:38.480 --> 00:16:42.320]  推回摩西和阿倫那裡
[00:16:42.320 --> 00:16:43.520]  他們這樣說的是不是
[00:16:43.520 --> 00:16:48.440]  你們為何把耶和華的匯眾領導這曠野
[00:16:48.440 --> 00:16:52.560]  使我們和生畜都死在這裡呢
[00:16:52.560 --> 00:16:55.400]  最後還要再加一句
[00:16:55.400 --> 00:16:57.920]  你們為何逼著我們出埃及
[00:16:57.920 --> 00:17:01.040]  領我們到這壞地方呢
[00:17:01.040 --> 00:17:07.960]  說得自己很委屈地被迫離開埃及
[00:17:07.960 --> 00:17:10.680]  就是這樣
[00:17:10.680 --> 00:17:15.800]  這班以色列人的表現就是如此
[00:17:15.800 --> 00:17:17.920]  面對一個這樣的境況
[00:17:17.920 --> 00:17:20.320]  摩西和阿倫可以怎樣做
[00:17:20.320 --> 00:17:23.960]  我們繼續看第六至第十節上半節
[00:17:23.960 --> 00:17:26.080]  這段聖經這樣說
[00:17:26.080 --> 00:17:27.880]  摩西阿倫離開匯眾
[00:17:27.880 --> 00:17:29.200]  到匯幕門口
[00:17:29.200 --> 00:17:30.400]  撫服在地
[00:17:30.400 --> 00:17:33.560]  耶和華的榮光向他們顯現
[00:17:33.560 --> 00:17:35.600]  耶和華曉願摩西說
[00:17:35.600 --> 00:17:37.400]  你拿著帳去
[00:17:37.400 --> 00:17:41.200]  和你的哥哥阿倫朝聚匯眾
[00:17:41.200 --> 00:17:42.960]  在他們面前
[00:17:42.960 --> 00:17:46.640]  在他們眼前吩咐盆石發出水來
[00:17:46.640 --> 00:17:49.880]  水就從盆石流出給匯眾
[00:17:49.880 --> 00:17:52.840]  和他們的生畜喝
[00:17:52.840 --> 00:17:56.280]  於是摩西照耶和華所吩咐的
[00:17:56.280 --> 00:17:59.240]  從耶和華面前取了帳去
[00:17:59.240 --> 00:18:05.120]  摩西阿倫就朝聚匯眾到盆石前
[00:18:05.120 --> 00:18:08.960]  摩西和阿倫就吃了一隻很大的死貓
[00:18:08.960 --> 00:18:12.320]  不過他們就沒有申辯
[00:18:12.320 --> 00:18:17.280]  只是回到上帝的面前尋求指引
[00:18:17.280 --> 00:18:21.920]  很明顯他的回應是蒙上帝閱讀的
[00:18:21.920 --> 00:18:25.080]  神說我有方法解決這個困局
[00:18:25.080 --> 00:18:26.240]  你聽著
[00:18:26.240 --> 00:18:29.400]  這個方法就包括三個的步驟
[00:18:29.400 --> 00:18:31.680]  第七節到第八節
[00:18:31.680 --> 00:18:33.400]  耶和華曉願摩西說
[00:18:33.400 --> 00:18:37.160]  你拿著帳去和你的哥哥阿倫朝聚匯眾
[00:18:37.160 --> 00:18:42.000]  在他們眼前吩咐盆石發出水來
[00:18:42.000 --> 00:18:44.880]  所以紅色那些字你就看到了
[00:18:44.880 --> 00:18:47.480]  第一就拿著帳
[00:18:47.480 --> 00:18:52.640]  接著就和阿倫一起朝聚匯眾
[00:18:52.640 --> 00:18:59.400]  然後第三就在匯眾眼前吩咐盆石發出水來
[00:18:59.400 --> 00:19:01.720]  就是這樣
[00:19:01.720 --> 00:19:04.520]  那一支不是普通的帳
[00:19:04.520 --> 00:19:08.760]  因為帳本身其實是沒有什麼特別的能力的
[00:19:08.760 --> 00:19:11.960]  第八節這裡就沒有告訴我們這支是什麼帳
[00:19:11.960 --> 00:19:15.760]  不過去到第九節就有一個補充的
[00:19:15.760 --> 00:19:20.160]  就說它是從耶和華面前取了帳去
[00:19:20.160 --> 00:19:22.600]  如果大家記得我曾經說過
[00:19:22.600 --> 00:19:27.000]  這支帳是原本放在上帝根前
[00:19:27.000 --> 00:19:30.320]  《文數記》十七章第八節提過的
[00:19:30.320 --> 00:19:34.680]  這支就是阿倫發牙那支帳
[00:19:34.680 --> 00:19:39.720]  當時阿倫那支帳開花發牙
[00:19:39.720 --> 00:19:46.120]  結果是表明阿倫是有屬靈的領導身份
[00:19:46.120 --> 00:19:52.880]  所以去到第二十章第九節都是一樣的
[00:19:52.880 --> 00:19:56.600]  這支帳是有權柄的帳來的
[00:19:56.600 --> 00:20:04.640]  接著上帝就叫他在會眾的面前吩咐盆石出水
[00:20:04.640 --> 00:20:09.320]  盆石能夠出水不是因為摩西
[00:20:09.320 --> 00:20:12.920]  是因為神的話、神的能力
[00:20:12.920 --> 00:20:18.040]  接著第九節到第十節上半節就說
[00:20:18.040 --> 00:20:20.840]  於是摩西照耶和華所吩咐的
[00:20:20.840 --> 00:20:23.360]  從耶和華面前取了帳去
[00:20:23.360 --> 00:20:27.520]  摩西阿倫就朝聚會眾到盆石前
[00:20:27.520 --> 00:20:29.360]  直到這一刻為止
[00:20:29.360 --> 00:20:34.360]  其實摩西都是逐步跟著神的吩咐去做的
[00:20:34.360 --> 00:20:38.720]  原本沒有水喝、投訴事件
[00:20:38.720 --> 00:20:42.200]  如果是跟著這三個步驟去做
[00:20:42.200 --> 00:20:45.920]  理論上有出路就解決了
[00:20:45.920 --> 00:20:49.240]  不過事情的發展不是這樣的
[00:20:49.240 --> 00:20:54.400]  我們就跟著讀第十節下半節到第十一節上半節
[00:20:54.400 --> 00:20:56.160]  好,預備起
[00:20:56.160 --> 00:21:00.320]  摩西說:你們這些背叛的人聽我說
[00:21:00.320 --> 00:21:04.760]  我為你們使水從這盆石中流出來
[00:21:04.760 --> 00:21:09.120]  摩西舉手用象擊打盆石兩下
[00:21:09.120 --> 00:21:10.680]  摩西來到這裡
[00:21:10.680 --> 00:21:14.920]  摩西在第八節收到第三個指示
[00:21:14.920 --> 00:21:18.560]  要吩咐盆石出水
[00:21:18.560 --> 00:21:23.960]  不過他來到會眾面前招聚了他們
[00:21:23.960 --> 00:21:27.800]  第十節下半節第一句說話
[00:21:27.800 --> 00:21:30.680]  他就不是跟盆石說
[00:21:30.680 --> 00:21:33.280]  他罵人,對不對?
[00:21:33.280 --> 00:21:38.360]  你們這些背叛的人聽我說
[00:21:38.360 --> 00:21:39.840]  對於摩西來說
[00:21:39.840 --> 00:21:44.400]  他覺得自己跟阿倫真的忍夠了
[00:21:44.400 --> 00:21:48.040]  足足忍了你們四十年
[00:21:48.040 --> 00:21:53.960]  到現在差不多要完成這個曠野漂流歷程了
[00:21:53.960 --> 00:21:56.120]  神是已經帶領著
[00:21:56.120 --> 00:22:00.640]  大家經過了這麼多的艱難和危險嗎?
[00:22:00.640 --> 00:22:04.120]  為甚麼到這一刻還是這樣?
[00:22:04.120 --> 00:22:05.600]  真的沒有藥醫嗎?
[00:22:05.600 --> 00:22:08.040]  大哥,怎麼辦?
[00:22:08.040 --> 00:22:10.720]  於是摩西就說
[00:22:10.720 --> 00:22:14.760]  你們這些背叛的人
[00:22:14.760 --> 00:22:18.120]  相反地說,你們叛逆
[00:22:18.120 --> 00:22:21.560]  就是我和阿倫就不同了
[00:22:21.560 --> 00:22:25.360]  這份潛藏的氣焰
[00:22:25.360 --> 00:22:29.160]  在他接著的那句說話表露無遺
[00:22:29.160 --> 00:22:33.000]  他在第十節下半節接著這樣說
[00:22:33.000 --> 00:22:37.480]  我為你們使水從這盆石中流出來嗎?
