
[00:00:00.000 --> 00:00:05.140]  針研不單止是教我們甚麼是智慧
[00:01:53.720 --> 00:01:55.720]  當講到錢財的時候
[00:01:55.720 --> 00:01:57.720]  就會變得很緊張
[00:01:57.720 --> 00:01:59.720]  變得很放不開
[00:01:59.720 --> 00:02:04.080]  其實很多基督徒他們外表是很愛主
[00:02:04.080 --> 00:02:07.520]  但他們的內心其實是很愛錢
[00:02:07.520 --> 00:02:09.520]  在聖經裏面
[00:02:09.520 --> 00:02:11.520]  耶穌基督告訴我們
[00:02:11.520 --> 00:02:15.880]  愛神的心和愛錢財的心是相對的
[00:02:15.880 --> 00:02:19.120]  在《馬太福音》的六章二十四節
[00:02:19.120 --> 00:02:19.960]  耶穌說
[00:02:19.960 --> 00:02:22.440]  一個人不能侍奉兩個主
[00:02:22.440 --> 00:02:25.040]  不是惡者過,愛哪個?
[00:02:25.040 --> 00:02:27.440]  就是重者過,輕哪個?
[00:02:27.440 --> 00:02:31.680]  你們不能又侍奉神,又侍奉馬門
[00:02:31.680 --> 00:02:34.680]  馬門就是金錢
[00:02:34.680 --> 00:02:38.000]  有人說不是的,我做得到的
[00:02:38.000 --> 00:02:41.000]  我可以愛神,我又愛我的財富
[00:02:41.000 --> 00:02:43.880]  這裏說你做不到的是耶穌基督
[00:02:43.880 --> 00:02:46.240]  如果你認為你說你做得到的話
[00:02:46.240 --> 00:02:49.360]  那你就是說耶穌基督在說謊
[00:02:49.360 --> 00:02:52.800]  其實大部份的基督徒我發覺
[00:02:52.800 --> 00:02:56.280]  都是不承認他們是貪愛錢財
[00:02:56.280 --> 00:02:59.800]  他們說我很愛主,我不貪錢
[00:02:59.800 --> 00:03:02.480]  但其實最好的辦法就是
[00:03:02.480 --> 00:03:04.280]  看看他們的銀行存摺
[00:03:04.280 --> 00:03:06.960]  看看他們的支票簿
[00:03:06.960 --> 00:03:09.440]  究竟他們的金錢用在哪裏
[00:03:09.440 --> 00:03:12.840]  你就知道究竟他們是不是一個貪錢的人
[00:03:12.840 --> 00:03:18.760]  其實聖經是沒有貶低有錢人
[00:03:18.760 --> 00:03:21.840]  也沒有去褒獎是窮人
[00:03:21.840 --> 00:03:24.560]  你說不是的,我讀過有一次的經文
[00:03:24.560 --> 00:03:26.160]  真的是褒獎窮人的
[00:03:26.160 --> 00:03:28.280]  說貧乏的人有福了
[00:03:28.280 --> 00:03:32.360]  這裏是耶穌基督登山補訓
[00:03:32.360 --> 00:03:36.600]  說的是另一邊貧乏的人是有福了
[00:03:36.600 --> 00:03:40.480]  不是說他們真是在物質上的貧乏
[00:03:40.480 --> 00:03:47.160]  其實一個窮人不一定能夠得救的
[00:03:47.160 --> 00:03:49.520]  如果他們是不接受耶穌基督
[00:03:49.520 --> 00:03:52.160]  他們都不能夠得救
[00:03:52.160 --> 00:03:54.640]  相反地有錢人
[00:03:54.640 --> 00:03:56.360]  如果他們接受耶穌基督
[00:03:56.360 --> 00:03:57.880]  一樣是可以得救
[00:03:57.880 --> 00:04:00.920]  一樣是可以成為一個屬靈的人
[00:04:00.920 --> 00:04:05.280]  其實聖經裏面有很多有錢的信神的人
[00:04:05.280 --> 00:04:08.640]  例如創世紀的十三章二節
[00:04:08.640 --> 00:04:11.280]  是說到阿伯蘭、阿伯拉罕
[00:04:11.280 --> 00:04:14.680]  在聖經裏面說阿伯拉罕是信心之父
[00:04:14.680 --> 00:04:16.920]  十三章二節創世紀
[00:04:16.920 --> 00:04:18.960]  說他是很有金銀
[00:04:18.960 --> 00:04:20.840]  還有很多的畜生
[00:04:20.840 --> 00:04:22.480]  是很有錢的人
[00:04:22.480 --> 00:04:24.760]  大衛也是另外一個例子
[00:04:24.760 --> 00:04:26.360]  大衛是很有錢
[00:04:26.360 --> 00:04:29.600]  但是他是一個合神心意的人
[00:04:29.600 --> 00:04:32.560]  他也是追求神旨意的人
[00:04:32.560 --> 00:04:34.480]  但是他非常有錢
[00:04:34.480 --> 00:04:37.640]  在歷代至上的二十九章二十八節
[00:04:37.640 --> 00:04:39.120]  說他年紀老邁
[00:04:39.120 --> 00:04:40.440]  日子滿足
[00:04:40.440 --> 00:04:42.600]  享受豐富尊榮
[00:04:42.600 --> 00:04:43.720]  就死了
[00:04:43.720 --> 00:04:45.280]  他兒子所羅門
[00:04:45.280 --> 00:04:47.200]  接續他作王
[00:04:47.200 --> 00:04:49.480]  經文說大衛是很有錢
[00:04:49.480 --> 00:04:51.560]  他死的時候年事很高
[00:04:51.560 --> 00:04:53.720]  但是他滿有尊榮
[00:04:53.720 --> 00:04:56.280]  滿是有財富
[00:04:56.280 --> 00:04:58.120]  在聖經裏面新約
[00:04:58.120 --> 00:04:59.840]  有一位很有錢的人
[00:04:59.840 --> 00:05:02.520]  叫做約瑟·阿利·馬泰萊
[00:05:02.520 --> 00:05:05.320]  這個人是耶穌基督的門徒
[00:05:05.320 --> 00:05:06.680]  如果我們記得的話
[00:05:06.680 --> 00:05:09.280]  當耶穌基督被釘十字架之後
[00:05:09.280 --> 00:05:11.560]  他是讓出了他自己的墳墓
[00:05:11.560 --> 00:05:14.760]  來給耶穌基督安葬
[00:05:14.760 --> 00:05:18.240]  另外我們知道巴拿巴安慰之子
[00:05:18.240 --> 00:05:20.480]  也是一個很有錢的人
[00:05:20.480 --> 00:05:24.720]  在《使徒行傳》的四章三十七節
[00:05:24.720 --> 00:05:28.640]  說他是擁有許多世間財富的人
[00:05:28.640 --> 00:05:30.280]  另外我們也知道
[00:05:30.280 --> 00:05:34.600]  馬大、瑪利亞和拉撒路
[00:05:34.600 --> 00:05:36.200]  他們都是很有錢
[00:05:36.200 --> 00:05:40.880]  他們都是耶穌基督的朋友
[00:05:40.880 --> 00:05:46.040]  其實我剛才說聖經真的沒有貶低有錢人
[00:05:46.040 --> 00:05:48.040]  一個人擁有許多財富
[00:05:48.040 --> 00:05:49.920]  不等於他是有罪
[00:05:49.920 --> 00:05:52.160]  聖經從來沒有這樣說過
[00:05:52.160 --> 00:05:55.240]  但是如果你只是財物
[00:05:55.240 --> 00:05:57.000]  只是身外物
[00:05:57.000 --> 00:05:58.760]  物質上是富有
[00:05:58.760 --> 00:06:00.680]  而你不認識神的話
[00:06:00.680 --> 00:06:04.080]  在神的眼裏你是一個貧窮的人
[00:06:04.080 --> 00:06:07.160]  這個人我叫他做富有的窮人
[00:06:07.160 --> 00:06:09.040]  怎麼會有富有有窮呢?
[00:06:09.040 --> 00:06:12.120]  富有是他物質上是很富有
[00:06:12.120 --> 00:06:15.520]  但是他靈裏是一個貧窮的人
[00:06:15.520 --> 00:06:17.960]  這個也是我們今天所說的
[00:06:17.960 --> 00:06:21.800]  不是真正屬神的富足
[00:06:21.800 --> 00:06:24.360]  在聖經裏面
[00:06:24.360 --> 00:06:28.280]  一個不是真正屬神富足的人
[00:06:28.280 --> 00:06:30.040]  就是少年的官
[00:06:30.040 --> 00:06:33.760]  在《算馬太福音》的十九章十六至三十節
[00:06:33.760 --> 00:06:35.840]  說他來找耶穌基督
[00:06:35.840 --> 00:06:40.680]  問耶穌怎樣才能夠進入天堂
[00:06:40.680 --> 00:06:44.560]  耶穌基督是教他要怎麼做
[00:06:44.560 --> 00:06:46.000]  但是去到最後
[00:06:46.000 --> 00:06:48.440]  結果他都不能夠進入天國
[00:06:48.440 --> 00:06:49.600]  原因是甚麼呢?
[00:06:49.600 --> 00:06:55.000]  因為他愛他的產業多過愛神
[00:06:55.000 --> 00:06:57.440]  在這裏的十三章七節
[00:06:57.440 --> 00:06:58.240]  經文說
[00:06:58.240 --> 00:07:01.960]  假作富足的卻一無所有
[00:07:01.960 --> 00:07:04.880]  這裏不是說有一個窮人
[00:07:04.880 --> 00:07:06.680]  他是在衝闊佬
[00:07:06.680 --> 00:07:07.840]  假扮有錢佬
[00:07:07.840 --> 00:07:09.080]  這裏說的是
[00:07:09.080 --> 00:07:11.240]  有人可能是很有錢
[00:07:11.240 --> 00:07:15.120]  但是他一無所有
[00:07:15.120 --> 00:07:18.520]  其實錢財真的不是一切
[00:07:18.520 --> 00:07:21.120]  錢財真的是很有限
[00:07:21.120 --> 00:07:22.760]  你可以很有錢
[00:07:22.760 --> 00:07:25.360]  你可以買一張很漂亮的安樂椅
[00:07:25.360 --> 00:07:28.280]  但是不能夠給你有真正的安樂
[00:07:28.280 --> 00:07:30.080]  你可以買一張很漂亮的床
[00:07:30.080 --> 00:07:31.440]  很舒服的床
[00:07:31.440 --> 00:07:34.520]  但是不等於你一定是睡得著覺
[00:07:34.520 --> 00:07:37.160]  你可以買一間很大很大的房子
[00:07:37.160 --> 00:07:40.720]  但是不一定是你有溫暖的家庭
[00:07:40.720 --> 00:07:43.680]  你能夠有錢跟別人簽一張合約
[00:07:43.680 --> 00:07:46.360]  但是不能夠買到一個安心
[00:07:46.360 --> 00:07:48.560]  一個安樂的心
[00:07:48.560 --> 00:07:50.120]  你能夠有錢
[00:07:50.120 --> 00:07:51.880]  有很多人想跟你結婚
[00:07:51.880 --> 00:07:54.040]  想嫁給你或者娶你
[00:07:54.040 --> 00:07:57.080]  但是不等於你有真正的愛情
[00:07:57.080 --> 00:07:59.320]  你有錢你可以買一隻很漂亮的錶
[00:07:59.320 --> 00:08:00.680]  勞力士
[00:08:00.680 --> 00:08:04.640]  但是不等於你買得到的是時間
[00:08:04.640 --> 00:08:07.000]  你是能夠買到很多的書籍
[00:08:07.000 --> 00:08:08.880]  但是不等於你是聰明
[00:08:08.880 --> 00:08:10.080]  你有智慧
[00:08:10.080 --> 00:08:12.800]  你能夠買到很多醫療的用具
[00:08:12.800 --> 00:08:14.200]  如果你有錢
[00:08:14.200 --> 00:08:17.200]  但是你不能夠買得到健康
[00:08:17.200 --> 00:08:20.160]  你甚至有錢可以買一間教堂
[00:08:20.160 --> 00:08:22.400]  但是不代表教堂裏面的人
[00:08:22.400 --> 00:08:24.920]  弟兄姊妹就是屬靈
[00:08:24.920 --> 00:08:27.560]  你能夠買到一部很漂亮的聖經
[00:08:27.560 --> 00:08:28.920]  雙面金邊
[00:08:28.920 --> 00:08:31.920]  但是不等於你就是一個得救的人
[00:08:31.920 --> 00:08:36.240]  所以金錢真的非常非常有限
[00:08:36.240 --> 00:08:39.080]  那些不屬於神的財富
[00:08:39.080 --> 00:08:43.560]  不單止不能夠帶給你滿足
[00:08:43.560 --> 00:08:47.560]  而且會給你有很多的憂慮
[00:08:47.560 --> 00:08:53.040]  一個人如果他只想希望在他的錢財當中得到滿足
[00:08:53.040 --> 00:08:55.760]  他一定是不會滿足的
[00:08:55.760 --> 00:08:58.000]  他這些財富都是假的
[00:08:58.000 --> 00:09:00.000]  其實他是一無所有
[00:09:00.000 --> 00:09:04.160]  洛克菲勒Rockefeller就是一個很好的例子
[00:09:04.160 --> 00:09:10.680]  我們上幾次分享的時候都有講到
[00:09:10.680 --> 00:09:14.040]  有一個有錢人叫做Howard Hughes
[00:09:14.040 --> 00:09:15.160]  他的故事
[00:09:15.160 --> 00:09:18.160]  這個洛克菲勒也是另外一個有錢人
[00:09:18.160 --> 00:09:20.960]  他是不斷地在賺錢
[00:09:20.960 --> 00:09:23.200]  有一次他的朋友看不過眼
[00:09:23.200 --> 00:09:24.080]  問他
[00:09:24.080 --> 00:09:25.440]  他說洛克菲勒
[00:09:25.440 --> 00:09:28.360]  你不斷地在賺錢
[00:09:28.360 --> 00:09:29.760]  你已經有很多錢了
[00:09:29.760 --> 00:09:32.160]  你還要賺多少才夠?
[00:09:32.160 --> 00:09:33.840]  洛克菲勒回答
[00:09:33.840 --> 00:09:36.840]  他說你給我賺多一點點我就夠了
[00:09:36.840 --> 00:09:39.160]  結果當他賺多一點點
[00:09:39.160 --> 00:09:41.920]  他又再想賺多一點點
[00:09:41.920 --> 00:09:44.160]  他又想賺多
[00:09:44.160 --> 00:09:48.280]  有了一點點他又想再有多一點點
[00:09:48.280 --> 00:09:50.600]  從來都不能夠滿足
[00:09:50.600 --> 00:09:55.640]  他去賺財富已經不是他生活上的需要
[00:09:55.640 --> 00:09:59.240]  他已經是千萬富翁是億萬富翁
[00:09:59.240 --> 00:10:01.720]  他尋求多一點的財產
[00:10:01.720 --> 00:10:04.480]  只不過是希望得到滿足
[00:10:04.480 --> 00:10:07.600]  一個人如果是希望在物質上得到滿足
[00:10:07.600 --> 00:10:09.520]  他是永遠不會滿足
[00:10:09.520 --> 00:10:12.440]  因為你永遠都能夠賺到更多的錢財
[00:10:12.440 --> 00:10:14.440]  更多物質的東西
[00:10:14.440 --> 00:10:17.600]  另外也有一個財主
[00:10:17.600 --> 00:10:19.960]  他也好像洛克菲勒那樣
[00:10:19.960 --> 00:10:22.280]  想盡辦法在這裡賺錢
[00:10:22.280 --> 00:10:24.280]  但是始終都不能夠滿足
[00:10:24.280 --> 00:10:27.480]  他始終都不能夠得到快樂
[00:10:27.480 --> 00:10:30.840]  有一次他在街上見到有一個乞丐
[00:10:30.840 --> 00:10:33.240]  那個乞丐見到他說我認得你
[00:10:33.240 --> 00:10:35.560]  你就是那個財主
[00:10:35.560 --> 00:10:36.920]  但是那個乞丐跟他說
[00:10:36.920 --> 00:10:40.960]  他說你知不知道我其實比你更加富有
[00:10:40.960 --> 00:10:43.560]  那個財主看了那個乞丐一眼
[00:10:43.560 --> 00:10:47.800]  心想你這個乞丐你怎麼可能比我更加富有
[00:10:47.800 --> 00:10:50.120]  那個乞丐接著解釋說
[00:10:50.120 --> 00:10:53.640]  他說如果我是得到飽滿的話
[00:10:53.640 --> 00:10:55.360]  我就已經很知足了
[00:10:55.360 --> 00:10:57.000]  我就已經很開心了
[00:10:57.000 --> 00:11:00.240]  但是你永遠不會是滿足
[00:11:00.240 --> 00:11:01.920]  你永遠不會快樂
[00:11:01.920 --> 00:11:04.600]  所以你的財富不是真正的財富
[00:11:04.600 --> 00:11:08.240]  我才是比你更加的富有
[00:11:08.240 --> 00:11:11.600]  這個乞丐說的話真的很有心意
[00:11:11.600 --> 00:11:13.600]  值得我們去思考
[00:11:13.600 --> 00:11:16.000]  這個也是所羅門王所說的
[00:11:16.000 --> 00:11:18.440]  所羅門王是《箏言》的作者
[00:11:18.440 --> 00:11:21.000]  但是他也是《傳道書》的作者
[00:11:21.000 --> 00:11:24.240]  他在《傳道書》的二章四至十節
[00:11:24.240 --> 00:11:27.560]  他說我為自己動了很大的工程
[00:11:27.560 --> 00:11:29.520]  蓋了很多房屋
[00:11:29.520 --> 00:11:30.920]  蓋了葡萄園
[00:11:30.920 --> 00:11:35.080]  在他的園中栽種了很多的各樣不同的果樹
[00:11:35.080 --> 00:11:39.920]  我還挖了一個水池來挑灌我的樹木
[00:11:39.920 --> 00:11:42.720]  他說我甚至有很多的瀑皮
[00:11:42.720 --> 00:11:45.400]  多到瀑皮都長出三瀑皮
[00:11:45.400 --> 00:11:46.640]  越來越多
[00:11:46.640 --> 00:11:48.560]  他說我是有很多的牛
[00:11:48.560 --> 00:11:49.720]  有很多的羊
[00:11:49.720 --> 00:11:51.600]  甚至有很多的金銀
[00:11:51.600 --> 00:11:53.960]  有屬於君王的財寶
[00:11:53.960 --> 00:11:57.360]  也都有各省進貢給我的財寶
[00:11:57.360 --> 00:12:03.320]  他說他的財寶是多過以前以色列任何人的財富
[00:12:03.320 --> 00:12:07.120]  他也請了很多男女來唱歌跳舞
[00:12:07.120 --> 00:12:08.200]  來助興
[00:12:08.200 --> 00:12:10.480]  他也有很多的妃嬪
[00:12:10.480 --> 00:12:12.320]  他想做什麼他就去做什麼
[00:12:12.320 --> 00:12:14.320]  他想買什麼他就去買什麼
[00:12:14.320 --> 00:12:18.360]  但是居然去到全道書的二章十一節
[00:12:18.360 --> 00:12:19.400]  他怎麼說
[00:12:19.400 --> 00:12:23.720]  他說後來我察看我手所經營的一切事
[00:12:23.720 --> 00:12:26.160]  和我勞碌所成的功
[00:12:26.160 --> 00:12:28.200]  誰知都是虛空
[00:12:28.200 --> 00:12:29.760]  都是暴風
[00:12:29.760 --> 00:12:33.280]  在日光之下毫無益處
[00:12:33.280 --> 00:12:37.440]  所羅門王是用了他一生來收集很多很多的東西
[00:12:37.440 --> 00:12:39.640]  希望帶給自己快樂
[00:12:39.640 --> 00:12:42.240]  結果到頭來他得到空虛
[00:12:42.240 --> 00:12:43.520]  他一點都不開心
[00:12:43.520 --> 00:12:45.920]  毫無益處的話
[00:12:45.920 --> 00:12:47.800]  他有很多的妻妾
[00:12:47.800 --> 00:12:50.440]  但是不能夠帶給他真正的愛情
[00:12:50.440 --> 00:12:52.160]  他有很多物質上的東西
[00:12:52.160 --> 00:12:54.480]  但是不能夠填滿他的空虛
[00:12:54.480 --> 00:12:55.960]  他有很多很多的錢
[00:12:55.960 --> 00:12:58.240]  但是不能夠買光陰
[00:12:58.240 --> 00:13:00.680]  不能夠買給他快樂
[00:13:00.680 --> 00:13:02.800]  這個就是我們剛才那個
[00:13:02.800 --> 00:13:04.960]  是乞丐他所說
[00:13:04.960 --> 00:13:07.280]  他說我得到飽暖我就開心了
[00:13:07.280 --> 00:13:08.640]  我就滿足
[00:13:08.640 --> 00:13:10.360]  但是對一個有錢人來說
[00:13:10.360 --> 00:13:14.760]  如果他的滿足是建立在他的身外物
[00:13:14.760 --> 00:13:16.160]  在這些財富上
[00:13:16.160 --> 00:13:18.760]  他將永遠不能夠得到滿足
[00:13:18.760 --> 00:13:23.360]  他也永遠不能夠得到真正的快樂
[00:13:23.360 --> 00:13:25.840]  這些都不是真正的富足
[00:13:25.840 --> 00:13:28.160]  在《針形》的23章5節
[00:13:28.160 --> 00:13:31.960]  說你豈要定徵在虛無的錢財上
[00:13:31.960 --> 00:13:36.760]  因錢財必長翅膀如鷹向天飛去
[00:13:36.760 --> 00:13:40.560]  因為經文說遲早有一天你的錢財
[00:13:40.560 --> 00:13:43.720]  生了翅膀就會飛了去
[00:13:43.720 --> 00:13:45.320]  你說不會吧
[00:13:45.320 --> 00:13:48.080]  我放在夾萬裡面很安全的
[00:13:48.080 --> 00:13:50.560]  你試一下去到你人生的盡頭
[00:13:50.560 --> 00:13:52.400]  當你兩腳一伸的時候
[00:13:52.400 --> 00:13:55.680]  所有屬於你的東西都會不翼而飛
[00:13:55.680 --> 00:13:57.480]  都不再是屬於你
[00:13:57.480 --> 00:13:58.800]  這個就是約伯
[00:13:58.800 --> 00:14:02.240]  他在約伯記1章21節所說
[00:14:02.240 --> 00:14:04.560]  他說他自己是赤身出於無態
[00:14:04.560 --> 00:14:06.440]  他也是赤身歸回
[00:14:06.440 --> 00:14:09.240]  他說賞賜屬於耶和華
[00:14:09.240 --> 00:14:12.480]  收取也是屬於耶和華
[00:14:12.480 --> 00:14:15.920]  《針形》的27章24節也說
[00:14:15.920 --> 00:14:18.080]  因為資財不能永有
[00:14:18.080 --> 00:14:21.760]  冠冕豈能傳到萬代
[00:14:21.760 --> 00:14:23.560]  就算你是皇帝
[00:14:23.560 --> 00:14:25.600]  你有冠冕你有皇位
[00:14:25.600 --> 00:14:28.240]  你的皇位也不能夠傳到萬代
[00:14:28.240 --> 00:14:31.080]  世界上哪裡有不倒的王朝
[00:14:31.080 --> 00:14:33.200]  你所有的財富
[00:14:33.200 --> 00:14:37.280]  有一天都會完全化為烏有 沒了
[00:14:37.280 --> 00:14:40.120]  所以耶穌基督的教導就是
[00:14:40.120 --> 00:14:42.600]  我們不要積財在地上
[00:14:42.600 --> 00:14:46.000]  地上有蟲咬我們的錢
[00:14:46.000 --> 00:14:48.720]  我們的金銀財寶會生鏽
[00:14:48.720 --> 00:14:52.480]  會有賊來偷來搶我們的錢
[00:14:52.480 --> 00:14:55.080]  我們應該要積財在天
[00:14:55.080 --> 00:14:58.720]  以致我們的財產沒有蟲來住
[00:14:58.720 --> 00:15:00.000]  不會生鏽
[00:15:00.000 --> 00:15:02.480]  也沒有人來偷了它們
[00:15:02.480 --> 00:15:03.480]  耶穌基督說
[00:15:03.480 --> 00:15:05.960]  因為你的財寶在哪裡
[00:15:05.960 --> 00:15:07.880]  你的心也在哪裡
[00:15:07.880 --> 00:15:11.360]  《馬太福音》的6章19至21節
[00:15:11.360 --> 00:15:12.400]  剛才也說過
[00:15:12.400 --> 00:15:14.080]  有很多的基督徒
[00:15:14.080 --> 00:15:16.760]  都不認他們自己是貪財
[00:15:16.760 --> 00:15:19.680]  但是耶穌基督說得很清楚
[00:15:19.680 --> 00:15:23.160]  我們每個人應該看看我們的財寶在哪裡
[00:15:23.160 --> 00:15:25.760]  我們的心也在哪裡
[00:15:25.760 --> 00:15:30.160]  綜合我們剛才所說
[00:15:30.160 --> 00:15:33.200]  一個人如果沒有耶穌基督在他心裡面
[00:15:33.200 --> 00:15:36.560]  是不能夠得到真正的富足
[00:15:36.560 --> 00:15:37.360]  你說有
[00:15:37.360 --> 00:15:39.360]  我有耶穌基督在我心裡面
[00:15:39.360 --> 00:15:42.080]  但是我一樣這麼喜歡我的財富
[00:15:42.080 --> 00:15:43.320]  剛才說過了
[00:15:43.320 --> 00:15:44.400]  耶穌基督說
[00:15:44.400 --> 00:15:46.560]  我們不能夠是侍奉馬門
[00:15:46.560 --> 00:15:47.840]  又侍奉神
[00:15:47.840 --> 00:15:49.440]  這個是不可能的
[00:15:49.440 --> 00:15:50.800]  所以我們要知道
[00:15:50.800 --> 00:15:53.960]  我們真正的財寶是什麼
[00:15:53.960 --> 00:15:56.400]  《針研》的11章4節
[00:15:56.400 --> 00:16:00.360]  神法老的日子 知財無益
[00:16:00.360 --> 00:16:03.800]  唯有公義能教人脫離死亡
[00:16:03.800 --> 00:16:07.760]  我們說什麼叫做神法老的日子
[00:16:07.760 --> 00:16:10.960]  我們說《十二仙之書》的時候也說過
[00:16:10.960 --> 00:16:14.880]  神法老的日子就是末世審判的日子
[00:16:14.880 --> 00:16:18.120]  末世審判的日子
[00:16:18.120 --> 00:16:20.800]  那為什麼公義會救我們呢?
[00:16:20.800 --> 00:16:22.560]  公義會救我們
[00:16:22.560 --> 00:16:25.840]  如果你記得我講過天國的比喻
[00:16:25.840 --> 00:16:30.120]  就是講到耶穌基督的公義
[00:16:30.120 --> 00:16:32.000]  祂是義的 替不義
[00:16:32.000 --> 00:16:35.920]  以致我們能夠被神來赦免
[00:16:35.920 --> 00:16:38.760]  就好像天國的比喻
[00:16:38.760 --> 00:16:40.320]  那個珍珠的比喻
[00:16:40.320 --> 00:16:42.720]  耶穌基督的義就好像珍珠帽
[00:16:42.720 --> 00:16:45.560]  是遮蓋著我們的那顆沙
[00:16:45.560 --> 00:16:47.880]  當神見到耶穌基督的義
[00:16:47.880 --> 00:16:49.680]  就赦免了我們
[00:16:49.680 --> 00:16:50.880]  有人說我不怕
[00:16:50.880 --> 00:16:53.000]  我有很多錢
[00:16:53.000 --> 00:16:56.960]  你的錢可以在地上賄賂貪官
[00:16:56.960 --> 00:16:59.240]  但是你不能賄賂神
[00:16:59.240 --> 00:17:02.480]  去到神的寶座面前有一天
[00:17:02.480 --> 00:17:05.280]  我寧願我心裡有耶穌基督
[00:17:05.280 --> 00:17:08.360]  比我袋子裡有千千萬萬
[00:17:08.360 --> 00:17:10.800]  有很多的金銀珠寶好
[00:17:10.800 --> 00:17:13.080]  《針研記》二十三章四節
[00:17:13.080 --> 00:17:16.120]  說不要勞碌求富
[00:17:16.120 --> 00:17:18.520]  優仗自己的聰明
[00:17:18.520 --> 00:17:21.480]  如果你人生的目的就是希望自富
[00:17:21.480 --> 00:17:23.000]  富有
[00:17:23.000 --> 00:17:25.200]  你是永遠不會滿足
[00:17:25.200 --> 00:17:29.200]  這些也不是真真正正的富足
[00:17:29.200 --> 00:17:34.760]  Jim Elliott是韋瓜多爾的一個宣教士
[00:17:34.760 --> 00:17:38.800]  他甚至在韋瓜多爾殉道
[00:17:38.800 --> 00:17:41.720]  他有一次說了一句名言
[00:17:41.720 --> 00:17:43.800]  這句名言是很出名的
[00:17:43.800 --> 00:17:50.560]  他說一個人如果他想獲得無法保留的東西
[00:17:50.560 --> 00:17:53.160]  而放棄了是無法失去的東西
[00:17:53.160 --> 00:17:55.160]  他說這個人是愚蠢的
[00:17:55.160 --> 00:17:56.320]  我再說一次
[00:17:56.320 --> 00:17:59.720]  他說一個人如果想獲得無法保留的東西
[00:17:59.720 --> 00:18:01.840]  而放棄無法失去的東西
[00:18:01.840 --> 00:18:03.360]  這個人是愚蠢的
[00:18:03.360 --> 00:18:04.680]  什麼叫做無法保留?
[00:18:04.680 --> 00:18:07.840]  無法保留就是這些是錢財身外物
[00:18:07.840 --> 00:18:09.040]  物質上的東西
[00:18:09.040 --> 00:18:11.040]  如果一個人想得到這些
[00:18:11.040 --> 00:18:14.360]  而放棄了是無法失去的
[00:18:14.360 --> 00:18:15.920]  就是我們的救贖
[00:18:15.920 --> 00:18:17.840]  我們天上的財富
[00:18:17.840 --> 00:18:22.000]  這個人是愚蠢的
[00:18:22.000 --> 00:18:25.040]  有錢不等於富有
[00:18:25.040 --> 00:18:28.400]  這些不屬神的財富
[00:18:28.400 --> 00:18:30.760]  除了會給你有內憂之外
[00:18:30.760 --> 00:18:33.560]  也會給你有外患
[00:18:33.560 --> 00:18:36.200]  在這裡的《尊嚴》28章22節
[00:18:36.200 --> 00:18:39.880]  人有惡眼想要急速發財
[00:18:39.880 --> 00:18:43.880]  卻不知窮乏必臨到他身
