
[00:00:00.000 --> 00:00:04.340]  我們繼續思想耶穌在地上所行的神蹟
[00:08:44.440 --> 00:08:47.640]  當門徒經過一天
[00:08:47.640 --> 00:08:52.640]  耶穌有行神蹟、耶穌有教導之後
[00:08:52.640 --> 00:08:56.520]  那些會眾都很累了
[00:08:56.520 --> 00:08:58.080]  耶穌當然也累了
[00:08:58.080 --> 00:08:59.800]  門徒也累了
[00:08:59.800 --> 00:09:02.400]  所以太陽快要下山的時候
[00:09:02.400 --> 00:09:04.720]  門徒就走來對耶穌說
[00:09:04.720 --> 00:09:07.960]  你看天快要晚了
[00:09:07.960 --> 00:09:10.960]  這些人都肚餓了
[00:09:10.960 --> 00:09:14.120]  我們如何解決他們晚餐的問題呢?
[00:09:14.120 --> 00:09:17.360]  我想你們可以趕快去散會
[00:09:17.360 --> 00:09:23.560]  叫他們去附近的鄉村那裡買食物吃
[00:09:23.560 --> 00:09:25.800]  他們自己買食物吃
[00:09:25.800 --> 00:09:28.400]  他們自己煮自己
[00:09:28.400 --> 00:09:30.720]  這個是最好的辦法
[00:09:30.720 --> 00:09:31.840]  在門徒看來
[00:09:31.840 --> 00:09:33.960]  這是唯一他們可以做到的
[00:09:33.960 --> 00:09:35.480]  快點結束這個聚會
[00:09:35.480 --> 00:09:39.400]  然後讓他們去鄉村那裡買食物回來吃
[00:09:39.400 --> 00:09:45.120]  但耶穌說:不用他們去
[00:09:45.120 --> 00:09:48.400]  不用他們去買食物
[00:09:48.400 --> 00:09:54.040]  那如何呢?不用他們去買食物
[00:09:54.040 --> 00:10:00.160]  「你們給他們吃飽」
[00:10:00.160 --> 00:10:02.360]  這句話很重要
[00:10:02.360 --> 00:10:03.680]  「你是我的門徒」
[00:10:03.680 --> 00:10:05.400]  「你們是我的門徒」
[00:10:05.400 --> 00:10:09.520]  「我將一個責任、一個使命給你們」
[00:10:09.520 --> 00:10:14.400]  「就是你們餵飽這五千至一萬人」
[00:10:14.400 --> 00:10:16.520]  如果你是當時的門徒
[00:10:16.520 --> 00:10:21.320]  你有什麼感受呢?
[00:10:21.320 --> 00:10:23.280]  你的感受會是說
[00:10:23.280 --> 00:10:24.960]  這個不可能的
[00:10:24.960 --> 00:10:26.800]  這個不能夠成就的事情
[00:10:26.800 --> 00:10:31.640]  我們怎麼可能去餵飽這五千至一萬人呢?
[00:10:31.640 --> 00:10:34.760]  「你們給他們吃飽」
[00:10:34.760 --> 00:10:39.920]  當耶穌將這個命令給當時的門徒的時候
[00:10:39.920 --> 00:10:43.280]  他們都看看他們中間有什麼資源
[00:10:43.280 --> 00:10:45.520]  可以解決這個問題
[00:10:45.520 --> 00:10:47.240]  我們只找到五個餅
[00:10:47.240 --> 00:10:49.320]  一個三元仔、五個餅、兩條魚
[00:10:49.320 --> 00:10:51.360]  五個餅、兩條魚
[00:10:51.360 --> 00:10:54.640]  那些餅都好像我們今天的餅仔一樣
[00:10:54.640 --> 00:10:57.880]  那些魚都不會很大條的魚
[00:10:57.880 --> 00:11:02.680]  都只是足夠一個人
[00:11:02.680 --> 00:11:07.000]  他那一餐是吃得飽的
[00:11:07.000 --> 00:11:08.680]  在這樣的情況之下
[00:11:08.680 --> 00:11:11.960]  對耶穌說我們只有五個餅、兩條魚
[00:11:11.960 --> 00:11:14.400]  有什麼可能我們餵飽這麼多人呢?
[00:11:14.400 --> 00:11:18.440]  《馬可福音》的記載裡面說到
[00:11:18.440 --> 00:11:22.360]  我們就算要去買東西來給他們吃
[00:11:22.360 --> 00:11:35.920]  也要二百個赤霞勒的食物才可以買來足夠他們吃
[00:11:35.920 --> 00:11:41.160]  大概是六個至八個月的人工
[00:11:41.160 --> 00:11:47.200]  才能夠足夠去買給這幫人吃一餐
[00:11:47.200 --> 00:11:48.520]  就是說這是不可能的事情
[00:11:48.520 --> 00:11:51.320]  我們也沒有這樣的錢
[00:11:51.320 --> 00:11:54.720]  但耶穌就將這樣的責任交在他們身上
[00:11:54.720 --> 00:11:59.840]  你們讓他們吃飽吧
[00:11:59.840 --> 00:12:02.960]  耶穌不但將這個責任交給他們
[00:12:02.960 --> 00:12:08.240]  也教導他們怎樣成就耶穌所吩咐的
[00:12:08.240 --> 00:12:12.640]  這個才是寶貴
[00:12:12.640 --> 00:12:13.920]  今天我們看到
[00:12:13.920 --> 00:12:16.240]  這個也象徵到今天的世代
[00:12:16.240 --> 00:12:18.480]  人沒有耶穌基督的時候
[00:12:18.480 --> 00:12:23.280]  他們沒有盼望,心靈空虛
[00:12:23.280 --> 00:12:25.320]  落在黑暗的裡面
[00:12:25.320 --> 00:12:29.440]  人生活在一個腐敗
[00:12:29.440 --> 00:12:33.920]  充滿了衝突的社會裡面
[00:12:33.920 --> 00:12:35.720]  人也盼望
[00:12:35.720 --> 00:12:37.600]  真的在這樣的情況裡面
[00:12:37.600 --> 00:12:41.920]  得到問題的解決,是不是?
[00:12:41.920 --> 00:12:42.880]  但我們發現
[00:12:42.880 --> 00:12:50.400]  當人生活在腐朽、在黑暗裡面的時候
[00:12:50.400 --> 00:12:52.200]  耶穌對當時的門徒說
[00:12:52.200 --> 00:12:58.200]  你們就是世上的炎、世上的光
[00:12:58.200 --> 00:13:00.600]  今天同樣的情況
[00:13:00.600 --> 00:13:05.400]  當人在屬靈、生命的飢餓裡面
[00:13:05.400 --> 00:13:11.360]  生活在混亂、衝突裡面的時候
[00:13:11.360 --> 00:13:16.040]  耶穌說:你們教會裡面的信徒
[00:13:16.040 --> 00:13:20.640]  你們去解決這個世代的人的問題
[00:13:20.640 --> 00:13:25.040]  這個會主給我們同樣的一個吩咐和命令
[00:13:25.040 --> 00:13:26.920]  你給他們吃飽
[00:13:26.920 --> 00:13:30.560]  你們給他們吃飽
[00:13:30.560 --> 00:13:32.400]  而在這句話裡面
[00:13:32.400 --> 00:13:35.960]  如果從文法的角度來看
[00:13:35.960 --> 00:13:38.440]  文法的強調點是「你們」
[00:13:38.440 --> 00:13:40.880]  是一個強勢的代名詞
[00:13:40.880 --> 00:13:42.720]  你們這群門徒
[00:13:42.720 --> 00:13:44.080]  這十二個門徒
[00:13:44.080 --> 00:13:46.400]  你去給他們吃飽
[00:13:46.400 --> 00:13:47.560]  是你們的責任
[00:13:47.560 --> 00:13:49.880]  我將這個責任給你們
[00:13:49.880 --> 00:13:53.280]  今天當我們看見世界上的人
[00:13:53.280 --> 00:13:57.880]  生活在空虛無聊裡面的時候
[00:13:57.880 --> 00:13:59.440]  耶穌也會同樣對我們說
[00:13:59.440 --> 00:14:03.800]  是你們教會這群信徒
[00:14:03.800 --> 00:14:12.280]  你們去給他們吃飽
[00:14:12.280 --> 00:14:15.760]  神沒有對今天的政府說
[00:14:15.760 --> 00:14:17.040]  這個世界這麼混亂
[00:14:17.040 --> 00:14:20.000]  這個世界的人屬靈、生命這麼飢餓
[00:14:20.000 --> 00:14:23.600]  你們去給他們吃飽
[00:14:23.600 --> 00:14:28.160]  耶穌沒有對今天的政府說這些話
[00:14:28.160 --> 00:14:30.600]  耶穌也沒有對今天的大學說
[00:14:30.600 --> 00:14:31.920]  你們做多些研究
[00:14:31.920 --> 00:14:34.040]  你們解決今天人類的問題
[00:14:34.040 --> 00:14:37.400]  耶穌沒有將這個責任給他們
[00:14:37.400 --> 00:14:39.880]  耶穌沒有對大企業說
[00:14:39.880 --> 00:14:43.080]  你們給他們吃飽
[00:14:43.080 --> 00:14:44.880]  耶穌沒有這樣吩咐
[00:14:44.880 --> 00:14:46.880]  耶穌沒有對今天的社工說
[00:14:46.880 --> 00:14:51.320]  今天人生活在這麼飢餓、困難的裡面
[00:14:51.320 --> 00:14:55.480]  你們去解決他們的問題
[00:14:55.480 --> 00:14:57.240]  耶穌也沒有這樣說
[00:14:57.240 --> 00:15:00.200]  耶穌只是對他們的門徒
[00:15:00.200 --> 00:15:02.520]  對今天的教會
[00:15:02.520 --> 00:15:04.000]  對你和我說
[00:15:04.000 --> 00:15:06.120]  你們,你們這群人
[00:15:06.120 --> 00:15:07.040]  屬我的人
[00:15:07.040 --> 00:15:09.240]  去給他們吃飽
[00:15:09.240 --> 00:15:11.280]  求主幫助我們
[00:15:11.280 --> 00:15:14.960]  這個責任在我們的身上
[00:15:14.960 --> 00:15:18.040]  好像主對昔日的門徒
[00:15:18.040 --> 00:15:19.120]  屬祂的人說
[00:15:19.120 --> 00:15:25.600]  你們是世上的炎、世上的光
[00:15:25.600 --> 00:15:27.680]  今天在這個末世的時代
[00:15:27.680 --> 00:15:30.680]  我們是世上的炎、世上的光
[00:15:30.680 --> 00:15:35.800]  責任在我們的身上
[00:15:35.800 --> 00:15:38.400]  耶穌不單止給門徒
[00:15:38.400 --> 00:15:40.920]  一個在他們看來
[00:15:40.920 --> 00:15:48.920]  門徒自己無法承傳的職責
[00:15:48.920 --> 00:15:53.600]  耶穌更加教導他們如何侍奉
[00:15:53.600 --> 00:15:56.920]  如何做神的工作
[00:15:56.920 --> 00:16:00.000]  為神成就大事
[00:16:00.000 --> 00:16:03.520]  耶穌在這裡給他們三個原則
[00:16:03.520 --> 00:16:06.280]  教導他們如何成就神的大事
[00:16:06.280 --> 00:16:07.800]  第一個原則就是
[00:16:07.800 --> 00:16:15.920]  「獻己所有,盡己所能」
[00:16:15.920 --> 00:16:17.840]  門徒回來回報給耶穌
[00:16:17.840 --> 00:16:25.640]  我們只找到五個餅、兩條魚
[00:16:25.640 --> 00:16:27.640]  第十七節
[00:16:27.640 --> 00:16:30.800]  門徒說:我們這裡只有五個餅、兩條魚
[00:16:30.800 --> 00:16:35.640]  耶穌說:拿過來給我
[00:16:35.640 --> 00:16:41.640]  你們只有這麼少的資源
[00:16:41.640 --> 00:16:43.760]  這麼少的資源
[00:16:43.760 --> 00:16:49.920]  這五餅二魚給對五千至一萬人的需要
[00:16:49.920 --> 00:16:53.400]  實在微不足道
[00:16:53.400 --> 00:16:54.160]  是沒有用的
[00:16:54.160 --> 00:16:56.400]  耶穌基督並沒有說
[00:16:56.400 --> 00:16:59.360]  你有這麼少的能力
[00:16:59.360 --> 00:17:00.200]  這麼少的資源
[00:17:00.200 --> 00:17:01.840]  沒有用,你走開一點
[00:17:01.840 --> 00:17:02.880]  讓我自己來
[00:17:02.880 --> 00:17:05.320]  耶穌基督並沒有這樣做
[00:17:05.320 --> 00:17:09.360]  耶穌基督說:將你僅有的資源拿來給我
[00:17:09.360 --> 00:17:13.720]  我要使用
[00:17:13.720 --> 00:17:15.760]  耶穌可以不使用五餅二魚
[00:17:15.760 --> 00:17:18.560]  餵飽五千至一萬人嗎?
[00:17:18.560 --> 00:17:21.040]  絕對可以
[00:17:21.040 --> 00:17:25.880]  但耶穌要使用我們僅有的資源
[00:17:25.880 --> 00:17:28.280]  而我們的資源
[00:17:28.280 --> 00:17:32.000]  給對五千至一萬人的需要時
[00:17:32.000 --> 00:17:36.840]  實在是沒有用的
[00:17:36.840 --> 00:17:40.560]  有什麼用處都可以
[00:17:40.560 --> 00:17:46.160]  不可能完成主教父的任務
[00:17:46.160 --> 00:17:50.840]  主母因為他們能力有限
[00:17:50.840 --> 00:17:52.040]  就叫他們走
[00:17:52.040 --> 00:17:53.960]  不用你們
[00:17:53.960 --> 00:17:57.800]  主說:將你們所有的給我
[00:17:57.800 --> 00:17:59.720]  獻給所有
[00:17:59.720 --> 00:18:02.240]  將我們所有的都給耶穌基督
[00:18:02.240 --> 00:18:05.120]  五餅二魚而已
[00:18:05.120 --> 00:18:10.800]  和他盡自己的能力
[00:18:10.800 --> 00:18:13.320]  去派這些餅
[00:18:13.320 --> 00:18:14.200]  盡自己的能力
[00:18:14.200 --> 00:18:16.040]  他們只有這個能力
[00:18:16.040 --> 00:18:20.520]  其他的能力都沒有了
[00:18:20.520 --> 00:18:23.040]  耶穌基督從來沒有要求我們
[00:18:23.040 --> 00:18:29.640]  超過我們的能力之外去做祂的工作
[00:18:29.640 --> 00:18:32.600]  神的原則只有一個
[00:18:32.600 --> 00:18:38.600]  將我們僅有的奉獻給神
[00:18:38.600 --> 00:18:41.920]  用主去使用
[00:18:41.920 --> 00:18:43.760]  盡我們的能力
[00:18:43.760 --> 00:18:46.920]  神沒有要求我們超過我們的能力
[00:18:46.920 --> 00:18:50.000]  去做祂的工作
[00:18:50.000 --> 00:18:53.880]  神一直都是這樣來使用我們
[00:18:53.880 --> 00:18:55.720]  要我們做祂的工作
[00:18:55.720 --> 00:19:01.440]  在《列宏記》第四章
[00:19:01.440 --> 00:19:06.280]  以利沙先知遇到他的學生門徒
[00:19:06.280 --> 00:19:09.320]  門徒丈夫死了
[00:19:09.320 --> 00:19:14.680]  他的門徒的妻子
[00:19:14.680 --> 00:19:17.720]  這個門徒死了
[00:19:17.720 --> 00:19:20.840]  他的妻子來找以利沙
[00:19:20.840 --> 00:19:22.640]  對這個先知說
[00:19:22.640 --> 00:19:24.440]  我丈夫死了
[00:19:24.440 --> 00:19:26.680]  我們沒有錢還債
[00:19:26.680 --> 00:19:29.120]  我們欠人很多錢
[00:19:29.120 --> 00:19:31.200]  這些債主經常逼迫我們
[00:19:31.200 --> 00:19:33.160]  如果我們不還錢的時候
[00:19:33.160 --> 00:19:36.400]  我兩個兒子要被他們抓去做奴隸
[00:19:36.400 --> 00:19:37.280]  我不想這樣做
[00:19:37.280 --> 00:19:40.120]  你可不可以幫一下我們呢?
[00:19:40.120 --> 00:19:42.240]  以利沙先知說
[00:19:42.240 --> 00:19:43.360]  我怎樣幫你們呢?
[00:19:43.360 --> 00:19:46.680]  你想我為你做什麼?
[00:19:46.680 --> 00:19:49.760]  我想問你,你家裡有多少東西?
[00:19:49.760 --> 00:19:51.520]  你家裡有什麼東西?
[00:19:51.520 --> 00:19:52.560]  你欠人錢
[00:19:52.560 --> 00:19:54.880]  你家裡有什麼東西?
[00:19:54.880 --> 00:19:58.640]  難道你窮到什麼都沒有嗎?
[00:19:58.640 --> 00:20:01.920]  他說我家裡只有一瓶油
[00:20:01.920 --> 00:20:06.720]  只有一瓶油
[00:20:06.720 --> 00:20:10.720]  以利沙先知並沒有說
[00:20:10.720 --> 00:20:12.840]  一瓶油一瓶油
[00:20:12.840 --> 00:20:15.440]  怎樣還債是沒有用的
[00:20:15.440 --> 00:20:16.720]  你那個瓶油沒有用
[00:20:16.720 --> 00:20:17.680]  他不是這樣說
[00:20:17.680 --> 00:20:24.520]  他說將你的瓶油好好地用
[00:20:24.520 --> 00:20:25.600]  你去借
[00:20:25.600 --> 00:20:27.720]  去淪卸你的朋友那裡
[00:20:27.720 --> 00:20:31.080]  借了所有他們的器皿來
[00:20:31.080 --> 00:20:32.160]  有這麼多借這麼多
[00:20:32.160 --> 00:20:34.480]  不要少借
[00:20:34.480 --> 00:20:37.120]  先知特別強調這件事
[00:20:37.120 --> 00:20:38.480]  盡你的能力
[00:20:38.480 --> 00:20:42.280]  借了多少這些器皿
[00:20:42.280 --> 00:20:46.240]  你就借多少器皿回來
[00:20:46.240 --> 00:20:48.000]  然後借完回來
[00:20:48.000 --> 00:20:50.840]  就將你的油倒在器皿裡面
[00:20:50.840 --> 00:20:52.040]  越倒越有
[00:20:52.040 --> 00:20:57.720]  將所有的器皿都充滿了油
[00:20:57.720 --> 00:20:58.680]  沒有了
[00:20:58.680 --> 00:20:59.600]  沒有器皿了
[00:20:59.600 --> 00:21:02.240]  油就停止了
[00:21:02.240 --> 00:21:03.280]  先知
[00:21:03.280 --> 00:21:04.760]  神職的先知
[00:21:04.760 --> 00:21:07.760]  供應就是這麼奇妙的
[00:21:07.760 --> 00:21:09.600]  你有什麼東西有一瓶油嗎?
[00:21:09.600 --> 00:21:13.240]  就用你的那瓶油
[00:21:13.240 --> 00:21:17.600]  倒掉所有你借回來的器皿
[00:21:17.600 --> 00:21:20.280]  拿這些油出去賣
[00:21:20.280 --> 00:21:23.840]  解決他欠債的問題
[00:21:23.840 --> 00:21:26.240]  神是這樣的工作
[00:21:26.240 --> 00:21:30.240]  是這樣的使用我們
[00:21:30.240 --> 00:21:31.920]  只有一個原則
[00:21:31.920 --> 00:21:33.480]  獻己所有
[00:21:33.480 --> 00:21:36.360]  盡己所能
[00:21:36.360 --> 00:21:40.080]  《路加福音》第五章我們看到耶穌基督
[00:21:40.080 --> 00:21:42.240]  叫祂的門徒
[00:21:42.240 --> 00:21:44.840]  將船撐到水深之處
[00:21:44.840 --> 00:21:45.680]  下望打魚
[00:21:45.680 --> 00:21:48.160]  門徒說我們整晚
[00:21:48.160 --> 00:21:50.360]  我們最熟悉這個湖
[00:21:50.360 --> 00:21:54.120]  打魚是最厲害的
[00:21:54.120 --> 00:21:56.520]  水深之處哪裡我們都打暈了
[00:21:56.520 --> 00:21:58.360]  都沒有捉到魚
[00:21:58.360 --> 00:22:00.640]  但耶穌說你們到水深之處
[00:22:00.640 --> 00:22:03.640]  下望打魚
[00:22:03.640 --> 00:22:05.800]  我們整晚打魚
[00:22:05.800 --> 00:22:06.720]  捉不到任何東西
[00:22:06.720 --> 00:22:08.600]  一定是很累了
[00:22:08.600 --> 00:22:10.080]  耶穌沒有說你們這麼累了
[00:22:10.080 --> 00:22:11.520]  你們走到一邊
[00:22:11.520 --> 00:22:13.120]  讓我行一個神蹟
[00:22:13.120 --> 00:22:17.880]  將兩隻船的魚賜給你們
[00:22:17.880 --> 00:22:19.640]  耶穌可以這樣做
[00:22:19.640 --> 00:22:21.080]  耶穌不是
[00:22:21.080 --> 00:22:24.200]  耶穌要他們盡他們的所能
[00:22:24.200 --> 00:22:26.520]  好了,你再一次去水深之處
[00:22:26.520 --> 00:22:28.200]  下望打魚
[00:22:28.200 --> 00:22:29.480]  耶穌不用他們下望
[00:22:29.480 --> 00:22:32.320]  也可以給他們魚
[00:22:32.320 --> 00:22:35.800]  絕對可以
[00:22:35.800 --> 00:22:36.840]  耶穌不是這樣
[00:22:36.840 --> 00:22:40.120]  祂們要獻己所有
[00:22:40.120 --> 00:22:44.120]  盡己所能
[00:22:44.120 --> 00:22:46.440]  神要我們配合祂的工作
[00:22:46.440 --> 00:22:51.120]  雖然我們力量有限
[00:22:51.120 --> 00:22:52.400]  我們也不能說
[00:22:52.400 --> 00:22:54.240]  神啊,你看我又沒有學歷
[00:22:54.240 --> 00:22:58.240]  我又沒有什麼經驗
[00:22:58.240 --> 00:22:59.400]  我能夠做什麼工作
