
[00:00:00.000 --> 00:00:02.000]  在收奉獻同時我們讀一段聖經
[00:01:49.000 --> 00:01:52.000]  在以佛所書五章十八節講到
[00:01:52.000 --> 00:01:54.000]  要被聖靈充滿之前
[00:01:54.000 --> 00:01:58.000]  在十七節很清楚的保羅講到為什麼
[00:01:58.000 --> 00:02:03.000]  保羅講到要你們明白主的旨意如何
[00:02:03.000 --> 00:02:06.000]  所以要被聖靈充滿
[00:02:06.000 --> 00:02:07.000]  第二點
[00:02:07.000 --> 00:02:10.000]  今天當我們生活在這樣一個邪惡的世代裡面
[00:02:10.000 --> 00:02:12.000]  你知道我們的問題常常
[00:02:12.000 --> 00:02:14.000]  不是在於沒有選擇
[00:02:14.000 --> 00:02:17.000]  反而是太多的選擇
[00:02:17.000 --> 00:02:19.000]  我們卻沒有智慧
[00:02:19.000 --> 00:02:21.000]  來做一些正確的選擇
[00:02:21.000 --> 00:02:23.000]  我們沒有智慧
[00:02:23.000 --> 00:02:26.000]  來分辨什麼是主的旨意
[00:02:26.000 --> 00:02:28.000]  什麼是我們自己人的意念
[00:02:28.000 --> 00:02:31.000]  今天我們真的需要從神那裡
[00:02:31.000 --> 00:02:32.000]  得著智慧
[00:02:32.000 --> 00:02:36.000]  來明白神在萬事萬物上的心意
[00:02:36.000 --> 00:02:39.000]  否則的話就算你做一個基督徒
[00:02:39.000 --> 00:02:41.000]  許多時候你的生活形式
[00:02:41.000 --> 00:02:42.000]  你的為人
[00:02:42.000 --> 00:02:44.000]  還是只按照人的意念
[00:02:44.000 --> 00:02:45.000]  人的想法
[00:02:45.000 --> 00:02:49.000]  卻不是按照神的心意來做
[00:02:49.000 --> 00:02:50.000]  而這種智慧
[00:02:50.000 --> 00:02:55.000]  不是透過你頭腦理性上的分析可以得著
[00:02:55.000 --> 00:02:58.000]  甚至也不是你到神學院上課
[00:02:58.000 --> 00:03:00.000]  得個神學博士可以得著
[00:03:00.000 --> 00:03:04.000]  更不是你從世界上的經驗可以得著
[00:03:04.000 --> 00:03:06.000]  聖經裡面告訴我們說
[00:03:06.000 --> 00:03:09.000]  這種智慧只有從聖靈而來
[00:03:09.000 --> 00:03:13.000]  哥倫多前書第二章第十節講到說
[00:03:13.000 --> 00:03:17.000]  只有神界的聖靈向我們顯明了
[00:03:17.000 --> 00:03:20.000]  因為聖靈參透萬事
[00:03:20.000 --> 00:03:24.000]  就是神深奧的事也參透了
[00:03:24.000 --> 00:03:25.000]  這講得很清楚
[00:03:25.000 --> 00:03:29.000]  只有聖靈知道神那種深奧的事情
[00:03:29.000 --> 00:03:35.000]  也只有聖靈能夠向我們顯明神奧秘的事情
[00:03:35.000 --> 00:03:38.000]  所以今天我們需要被聖靈充滿
[00:03:38.000 --> 00:03:41.000]  才能夠在這樣一個邪惡的世代
[00:03:41.000 --> 00:03:43.000]  我們聽見主的聲音
[00:03:43.000 --> 00:03:45.000]  明白主的旨意
[00:03:45.000 --> 00:03:47.000]  來跟隨主的腳步
[00:03:47.000 --> 00:03:49.000]  所以第一個為什麼要被聖靈充滿
[00:03:49.000 --> 00:03:51.000]  因為要明白主的旨意
[00:03:51.000 --> 00:03:52.000]  第二個為什麼要被聖靈充滿
[00:03:52.000 --> 00:03:54.000]  為了要得著能力
[00:03:54.000 --> 00:03:56.000]  跟你媽說為了要得著能力
[00:03:56.000 --> 00:03:58.000]  史律前的第一章第八節說
[00:03:58.000 --> 00:04:00.000]  但聖靈降臨在你們身上
[00:04:00.000 --> 00:04:02.000]  你們就必得著什麼
[00:04:02.000 --> 00:04:03.000]  能力
[00:04:03.000 --> 00:04:04.000]  有人問說
[00:04:04.000 --> 00:04:06.000]  既然我們接受耶穌基督的時候
[00:04:06.000 --> 00:04:09.000]  聖靈已經內住在我們裡面了
[00:04:09.000 --> 00:04:12.000]  那為什麼還要被聖靈充滿呢
[00:04:12.000 --> 00:04:17.000]  聖靈的內住跟聖靈充滿是兩個不同的事情
[00:04:17.000 --> 00:04:20.000]  聖靈的內住跟同在
[00:04:20.000 --> 00:04:25.000]  是給予我們在耶穌基督裡面的地位
[00:04:25.000 --> 00:04:28.000]  所以羅馬書第八章十六節講到說
[00:04:28.000 --> 00:04:29.000]  聖靈住在我們裡面
[00:04:29.000 --> 00:04:32.000]  與我們的心同正
[00:04:32.000 --> 00:04:35.000]  我們是神的兒女
[00:04:35.000 --> 00:04:39.000]  聖靈的同在是給我們一個地位
[00:04:39.000 --> 00:04:41.000]  讓我們知道我們是神的兒女
[00:04:41.000 --> 00:04:43.000]  所以我們來到神的面前的時候
[00:04:43.000 --> 00:04:44.000]  我們向神來禱告
[00:04:44.000 --> 00:04:46.000]  神就要垂聽我們
[00:04:46.000 --> 00:04:49.000]  因為神給我們一個新的地位
[00:04:49.000 --> 00:04:51.000]  做神的兒女
[00:04:51.000 --> 00:04:53.000]  但聖靈充滿卻不是如此
[00:04:53.000 --> 00:04:56.000]  聖靈充滿就是給我們能力
[00:04:56.000 --> 00:04:58.000]  什麼樣的能力呢
[00:04:58.000 --> 00:05:00.000]  兩方面的能力
[00:05:00.000 --> 00:05:02.000]  生活的能力
[00:05:02.000 --> 00:05:03.000]  聖靈來在我們身上
[00:05:03.000 --> 00:05:06.000]  讓我們結出聖靈的果子來
[00:05:06.000 --> 00:05:09.000]  事實上當你看聖靈的果子的時候
[00:05:09.000 --> 00:05:10.000]  我告訴你沒有一個果子
[00:05:10.000 --> 00:05:14.000]  是按照我們天然生命可以活得出來
[00:05:14.000 --> 00:05:16.000]  必須是聖靈充滿在我們身上
[00:05:16.000 --> 00:05:18.000]  我們才能夠活出人愛的果子
[00:05:18.000 --> 00:05:19.000]  喜樂的果子
[00:05:19.000 --> 00:05:21.000]  忍耐的果子來
[00:05:21.000 --> 00:05:24.000]  這都是聖靈充滿帶給我們生活的能力
[00:05:24.000 --> 00:05:25.000]  第二方面的能力
[00:05:25.000 --> 00:05:27.000]  侍奉的能力
[00:05:27.000 --> 00:05:29.000]  當聖靈降臨在我們身上的時候
[00:05:29.000 --> 00:05:33.000]  我們才有聖靈給我們的恩賜
[00:05:33.000 --> 00:05:36.000]  這些恩賜都是聖靈隨己義
[00:05:36.000 --> 00:05:38.000]  分給個人的聖經上說
[00:05:38.000 --> 00:05:40.000]  讓我們靠著這些恩賜
[00:05:40.000 --> 00:05:43.000]  能夠在各樣的一些環境當中
[00:05:43.000 --> 00:05:46.000]  侍奉神帶的權柄跟能力
[00:05:46.000 --> 00:05:48.000]  所以我們看今天第五點
[00:05:48.000 --> 00:05:50.000]  今天我們需要被聖靈充滿
[00:05:50.000 --> 00:05:51.000]  因為在我們生活當中
[00:05:51.000 --> 00:05:53.000]  我們需要明白主的旨意是什麼
[00:05:53.000 --> 00:05:54.000]  因為在生活當中
[00:05:54.000 --> 00:05:56.000]  我們需要能力
[00:05:56.000 --> 00:05:59.000]  活出一個得聖的生活
[00:05:59.000 --> 00:06:02.000]  那到底什麼是聖靈充滿呢
[00:06:02.000 --> 00:06:03.000]  第二方面我們就來看
[00:06:03.000 --> 00:06:06.000]  聖靈充滿的意思是什麼
[00:06:06.000 --> 00:06:08.000]  從聖靈充滿這個動詞
[00:06:08.000 --> 00:06:10.000]  我們看見可以兩方面的含義
[00:06:10.000 --> 00:06:12.000]  聖靈充滿的意思
[00:06:12.000 --> 00:06:13.000]  第一方面的意思
[00:06:13.000 --> 00:06:17.000]  就是順從聖靈的主權
[00:06:17.000 --> 00:06:20.000]  順從聖靈的主權
[00:06:20.000 --> 00:06:22.000]  要被聖靈充滿這個動詞
[00:06:22.000 --> 00:06:24.000]  第一個它是一個被動式
[00:06:24.000 --> 00:06:26.000]  跟你們說是個被動式
[00:06:26.000 --> 00:06:29.000]  換句話說主權在於神
[00:06:29.000 --> 00:06:30.000]  換句話說
[00:06:30.000 --> 00:06:34.000]  我們就是凡需要來順從聖靈的帶領
[00:06:34.000 --> 00:06:35.000]  不是我們做主
[00:06:35.000 --> 00:06:36.000]  不是我們帶頭
[00:06:36.000 --> 00:06:40.000]  而是順從聖靈的引導
[00:06:40.000 --> 00:06:41.000]  今天做一個基督徒
[00:06:41.000 --> 00:06:43.000]  當我們要被聖靈充滿
[00:06:43.000 --> 00:06:47.000]  就讓我們不再依靠人的血氣行事
[00:06:47.000 --> 00:06:48.000]  多少時候我們多麼容易
[00:06:48.000 --> 00:06:50.000]  按照我們人的血氣
[00:06:50.000 --> 00:06:53.000]  我們想要為神做一些事情
[00:06:53.000 --> 00:06:56.000]  聖經上說人的血氣
[00:06:56.000 --> 00:06:59.000]  不能夠成就神的義
[00:06:59.000 --> 00:07:00.000]  也讓我們不再依靠
[00:07:00.000 --> 00:07:03.000]  自己的想法來做事
[00:07:03.000 --> 00:07:04.000]  多少時候我們人的想法
[00:07:04.000 --> 00:07:06.000]  多麼狹窄
[00:07:06.000 --> 00:07:10.000]  你怎麼想都想不通上帝的工作
[00:07:10.000 --> 00:07:12.000]  聖靈充滿我們的時候
[00:07:12.000 --> 00:07:13.000]  讓我們懂得學習來
[00:07:13.000 --> 00:07:16.000]  凡事來順從神
[00:07:16.000 --> 00:07:19.000]  不再依靠自己的想法跟血氣
[00:07:19.000 --> 00:07:20.000]  這些年日來
[00:07:20.000 --> 00:07:23.000]  我越來越明白一件事情
[00:07:23.000 --> 00:07:24.000]  基督徒生活當中
[00:07:24.000 --> 00:07:28.000]  最重要的一個操練
[00:07:28.000 --> 00:07:29.000]  真的基督徒生活
[00:07:29.000 --> 00:07:30.000]  最重要一個操練
[00:07:30.000 --> 00:07:32.000]  我告訴你是什麼
[00:07:32.000 --> 00:07:35.000]  那就是要你聆聽聖靈的聲音
[00:07:35.000 --> 00:07:38.000]  順從聖靈的引導
[00:07:38.000 --> 00:07:39.000]  跟我一起來說
[00:07:39.000 --> 00:07:41.000]  聆聽聖靈的聲音
[00:07:41.000 --> 00:07:44.000]  順從聖靈的引導
[00:07:44.000 --> 00:07:45.000]  你要講靈恩派嗎
[00:07:45.000 --> 00:07:47.000]  這是真正的靈恩派
[00:07:47.000 --> 00:07:50.000]  靈恩不是在於現象跟恩賜
[00:07:50.000 --> 00:07:54.000]  靈恩就在於聆聽聖靈的聲音
[00:07:54.000 --> 00:07:57.000]  順從聖靈的引導
[00:07:57.000 --> 00:07:58.000]  我們看見聖靈充滿
[00:07:58.000 --> 00:08:00.000]  就是這個意思
[00:08:00.000 --> 00:08:02.000]  順從聖靈的主權
[00:08:02.000 --> 00:08:05.000]  在凡事上尋求聖靈
[00:08:05.000 --> 00:08:06.000]  順從聖靈引導
[00:08:06.000 --> 00:08:11.000]  神蹟奇事就不斷發生在我們的身上
[00:08:11.000 --> 00:08:12.000]  第二件事情
[00:08:12.000 --> 00:08:13.000]  什麼是聖靈充滿
[00:08:13.000 --> 00:08:15.000]  那是一個每天的經驗
[00:08:15.000 --> 00:08:18.000]  我們講說是個每天的經驗
[00:08:18.000 --> 00:08:20.000]  因為要被聖靈充滿
[00:08:20.000 --> 00:08:21.000]  不但是被動式
[00:08:21.000 --> 00:08:24.000]  也是現在式這個動詞
[00:08:24.000 --> 00:08:27.000]  換句話說是on going式持續的
[00:08:27.000 --> 00:08:29.000]  不是只有一次曾經被聖靈充滿
[00:08:29.000 --> 00:08:32.000]  是要每天被聖靈充滿
[00:08:32.000 --> 00:08:34.000]  很多人講到聖靈充滿的時候
[00:08:34.000 --> 00:08:37.000]  都會講到聖靈充滿的現象
[00:08:37.000 --> 00:08:38.000]  但事實上我告訴你
[00:08:38.000 --> 00:08:41.000]  現象是因人而異
[00:08:41.000 --> 00:08:43.000]  聖靈在我們每一個人身上
[00:08:43.000 --> 00:08:46.000]  所顯明的工作也都不相同
[00:08:46.000 --> 00:08:49.000]  所以其實重要的不是現象
[00:08:49.000 --> 00:08:50.000]  其實說真的
[00:08:50.000 --> 00:08:53.000]  在我們的基督徒生命當中
[00:08:53.000 --> 00:08:56.000]  多多少少我們都曾經被聖靈充滿過
[00:08:56.000 --> 00:08:57.000]  也許你從來不覺得
[00:08:57.000 --> 00:09:00.000]  但事實上你已經被聖靈充滿過
[00:09:00.000 --> 00:09:03.000]  多少次我們在聽道的時候
[00:09:03.000 --> 00:09:05.000]  多少時候在我們生活在服事的時候
[00:09:05.000 --> 00:09:08.000]  我們不曾經心中火熱過嗎
[00:09:08.000 --> 00:09:10.000]  我請問你心中有沒有火熱過
[00:09:10.000 --> 00:09:12.000]  有沒有
[00:09:12.000 --> 00:09:13.000]  不會沒有吧
[00:09:13.000 --> 00:09:15.000]  不管怎麼總是火熱過
[00:09:15.000 --> 00:09:17.000]  為什麼會火熱
[00:09:17.000 --> 00:09:18.000]  聖靈充滿
[00:09:18.000 --> 00:09:20.000]  聖靈充滿你的時候
[00:09:20.000 --> 00:09:21.000]  你心中就火熱
[00:09:21.000 --> 00:09:23.000]  你禱告的時候就火熱
[00:09:23.000 --> 00:09:26.000]  你聽到神的話讓你火熱
[00:09:26.000 --> 00:09:27.000]  當你在服事的時候
[00:09:27.000 --> 00:09:28.000]  你感覺有火熱
[00:09:28.000 --> 00:09:29.000]  當你在服事的時候
[00:09:29.000 --> 00:09:31.000]  忽然間你感覺特別有果效
[00:09:31.000 --> 00:09:33.000]  這就是聖靈充滿
[00:09:33.000 --> 00:09:34.000]  在你生活當中
[00:09:34.000 --> 00:09:38.000]  其實你多多少少都被聖靈充滿過
[00:09:38.000 --> 00:09:39.000]  只是從來沒有人告訴你
[00:09:39.000 --> 00:09:41.000]  這就是聖靈充滿而已
[00:09:41.000 --> 00:09:43.000]  你知道嗎
[00:09:43.000 --> 00:09:44.000]  其實最重要的
[00:09:44.000 --> 00:09:48.000]  我再說聖靈充滿重要的不是現象
[00:09:48.000 --> 00:09:50.000]  當我在看聖靈充滿的時候
[00:09:50.000 --> 00:09:52.000]  我覺得更重要的是
[00:09:52.000 --> 00:09:56.000]  怎麼樣保持聖靈充滿的生活
[00:09:56.000 --> 00:09:57.000]  因為那是每天的經驗
[00:09:57.000 --> 00:09:59.000]  既然是每天的經驗
[00:09:59.000 --> 00:10:00.000]  那更重要的是
[00:10:00.000 --> 00:10:02.000]  就是怎麼樣保持
[00:10:02.000 --> 00:10:04.000]  所以第三點我們來看
[00:10:04.000 --> 00:10:06.000]  怎麼樣保持聖靈充滿的生活
[00:10:06.000 --> 00:10:07.000]  其實你知道
[00:10:07.000 --> 00:10:10.000]  我們每次看以佛守術第五章的時候
[00:10:10.000 --> 00:10:11.000]  我們都講了聖靈充滿
[00:10:11.000 --> 00:10:12.000]  十八節講了聖靈充滿
[00:10:12.000 --> 00:10:15.000]  我們都忽略了上下文
[00:10:15.000 --> 00:10:16.000]  十五節到十七節講了
[00:10:16.000 --> 00:10:18.000]  為什麼被聖靈充滿
[00:10:18.000 --> 00:10:19.000]  十八節講了要被聖靈充滿
[00:10:19.000 --> 00:10:23.000]  然後十九節之後講什麼
[00:10:23.000 --> 00:10:26.000]  就講了聖靈充滿之後呢
[00:10:26.000 --> 00:10:29.000]  你怎麼樣保持聖靈充滿的生活呢
[00:10:29.000 --> 00:10:32.000]  從十九節到二十一節講到四個原則
[00:10:32.000 --> 00:10:34.000]  很重要的四個原則
[00:10:34.000 --> 00:10:37.000]  然後二十二節之後就用生活
[00:10:37.000 --> 00:10:40.000]  各樣的生活來解釋這四個原則
[00:10:40.000 --> 00:10:43.000]  怎麼應用在我們每天的生活上
[00:10:43.000 --> 00:10:47.000]  十九到二十一節四件事情我們看見
[00:10:47.000 --> 00:10:48.000]  四件事情第一個
[00:10:48.000 --> 00:10:51.000]  要常用神的話彼此勸勉
[00:10:51.000 --> 00:10:55.000]  跟你們說要常用神的話彼此勸勉
[00:10:55.000 --> 00:10:59.000]  因為十九節說用詩章誦詞靈歌
[00:10:59.000 --> 00:11:00.000]  彼此對說
[00:11:00.000 --> 00:11:01.000]  第一個
[00:11:01.000 --> 00:11:03.000]  詩章誦詞靈歌是什麼
[00:11:03.000 --> 00:11:05.000]  就是神的話
[00:11:05.000 --> 00:11:07.000]  每一個人被聖靈充滿之後
[00:11:07.000 --> 00:11:10.000]  他一定會持續的
[00:11:10.000 --> 00:11:13.000]  可目神的話語的
[00:11:13.000 --> 00:11:15.000]  有時候在近代的靈恩運動
[00:11:15.000 --> 00:11:16.000]  有時候有個危險
[00:11:16.000 --> 00:11:19.000]  特別是先知運動興起來說
[00:11:19.000 --> 00:11:21.000]  我們都可目先知的話語
[00:11:21.000 --> 00:11:22.000]  先知講話
[00:11:22.000 --> 00:11:23.000]  趕快跟我說
[00:11:23.000 --> 00:11:25.000]  像神現堯跟我說什麼
[00:11:25.000 --> 00:11:28.000]  我們就忽略了神的話語
[00:11:28.000 --> 00:11:30.000]  忽略了神的聖經的話語
[00:11:30.000 --> 00:11:32.000]  我們以為當聖靈來向我們說話
[00:11:32.000 --> 00:11:34.000]  就不必再讀聖經了
[00:11:34.000 --> 00:11:37.000]  這是近代靈恩運動一個危機
[00:11:37.000 --> 00:11:38.000]  但另一方面我也想到
[00:11:38.000 --> 00:11:41.000]  過去傳統教會的危機是剛好相反
[00:11:41.000 --> 00:11:43.000]  過去傳統教會危機是說
[00:11:43.000 --> 00:11:46.000]  因為神的話都寫成了就不需要聖靈了
[00:11:46.000 --> 00:11:47.000]  神的話都寫好了
[00:11:47.000 --> 00:11:48.000]  讀就好了
[00:11:48.000 --> 00:11:50.000]  就不需要聖靈的工作
[00:11:50.000 --> 00:11:54.000]  但是這兩種都是錯誤的想法
[00:11:54.000 --> 00:11:57.000]  事實上聖經很清楚的告訴我們
[00:11:57.000 --> 00:12:01.000]  神的聖靈跟神的話是不可分的
[00:12:01.000 --> 00:12:02.000]  所以有人說
[00:12:02.000 --> 00:12:04.000]  神的話跟神的聖靈
[00:12:04.000 --> 00:12:08.000]  好像神施恩典的雙線
[00:12:08.000 --> 00:12:10.000]  神施恩的雙線
[00:12:10.000 --> 00:12:11.000]  太棒了這句話
[00:12:11.000 --> 00:12:14.000]  跟你們說神施恩的雙線
[00:12:14.000 --> 00:12:17.000]  神的恩典領導你一定要透過這兩條線
[00:12:17.000 --> 00:12:18.000]  神的話
[00:12:18.000 --> 00:12:19.000]  神的聖靈
[00:12:19.000 --> 00:12:20.000]  神施恩典在你身上
[00:12:20.000 --> 00:12:23.000]  這兩件事一定要領導在你身上
[00:12:23.000 --> 00:12:24.000]  你怎麼得救呢
[00:12:24.000 --> 00:12:27.000]  是聖靈接著神的話叫你得救的不是嗎
[00:12:27.000 --> 00:12:28.000]  你怎麼可能有信心
[00:12:28.000 --> 00:12:30.000]  是聖靈接著神的話
[00:12:30.000 --> 00:12:31.000]  使你有信心的不是嗎
[00:12:31.000 --> 00:12:33.000]  否則你光讀神的話
[00:12:33.000 --> 00:12:34.000]  白紙黑字一點信心都沒有
[00:12:34.000 --> 00:12:38.000]  只有聖靈把神的話變成信心在你裡面
[00:12:38.000 --> 00:12:40.000]  是神的聖靈接著神的話
[00:12:40.000 --> 00:12:42.000]  讓我們成為聖潔的不是嗎
[00:12:42.000 --> 00:12:45.000]  這個神恩典要領導在我們身上
[00:12:45.000 --> 00:12:48.000]  必須是透過雙管齊下兩條線一起進
[00:12:48.000 --> 00:12:51.000]  神的靈跟神的話
[00:12:51.000 --> 00:12:53.000]  一個被聖靈充滿的人
[00:12:53.000 --> 00:12:56.000]  一定是持續可牧神的話語的人
[00:12:56.000 --> 00:12:57.000]  第二點我就常常發現
[00:12:57.000 --> 00:13:00.000]  今天在教會裡面真正的危機
[00:13:00.000 --> 00:13:02.000]  倒不在於什麼經濟的危機
[00:13:02.000 --> 00:13:04.000]  環境的危機
[00:13:04.000 --> 00:13:07.000]  今天在教會裡面真正的危機
[00:13:07.000 --> 00:13:10.000]  乃在於我們今天不可牧神的話語
[00:13:10.000 --> 00:13:13.000]  我們失去那個可牧的心
[00:13:13.000 --> 00:13:17.000]  就像在阿摩斯書第八章第十一節講到
[00:13:17.000 --> 00:13:20.000]  今天人飢餓非因無餅
[00:13:20.000 --> 00:13:22.000]  乾渴非因無水
[00:13:22.000 --> 00:13:23.000]  乃因什麼
[00:13:23.000 --> 00:13:26.000]  這裡說不聽耶和華的話
[00:13:26.000 --> 00:13:28.000]  我們的心好像對神的話
[00:13:28.000 --> 00:13:30.000]  失去了胃口不是嗎
[00:13:30.000 --> 00:13:32.000]  今天如果哪裡有健康講座
[00:13:32.000 --> 00:13:35.000]  哇高朋滿座
[00:13:35.000 --> 00:13:37.000]  可是講茶經聚會
[00:13:37.000 --> 00:13:39.000]  沒什麼人來的
[00:13:39.000 --> 00:13:43.000]  我們已經好像失去了神話一種胃口
[00:13:43.000 --> 00:13:46.000]  所以詩篇一百九篇當作者形容說
[00:13:46.000 --> 00:13:49.000]  神的話比金子可羨慕
[00:13:49.000 --> 00:13:51.000]  我們對戲骨來講很難想像
[00:13:51.000 --> 00:13:53.000]  神的話比金子
[00:13:53.000 --> 00:13:55.000]  我們覺得金子最現實
[00:13:55.000 --> 00:14:00.000]  神的話會比金子可羨慕嗎
[00:14:00.000 --> 00:14:03.000]  有時候我們真的要求神赦免我們
[00:14:03.000 --> 00:14:07.000]  求神憐憫我們在神面前屬靈的貧窮
[00:14:07.000 --> 00:14:09.000]  因為我們會看重金子
[00:14:09.000 --> 00:14:13.000]  過於看重神的話語
[00:14:13.000 --> 00:14:14.000]  求神來幫助我們
[00:14:14.000 --> 00:14:17.000]  求神再次賜下那個可牧的靈在我們裡面
[00:14:17.000 --> 00:14:19.000]  讓我們不但要聖靈與我們同在
[00:14:19.000 --> 00:14:22.000]  我們跟神的話一起
[00:14:22.000 --> 00:14:25.000]  我們不但要求神賜給我們可牧的神話語的心
[00:14:25.000 --> 00:14:28.000]  而且我們要學習在每天的生活當中
[00:14:28.000 --> 00:14:31.000]  我們學習用神的話彼此勸勉
[00:14:31.000 --> 00:14:34.000]  這裡說用詩章宋詞民歌彼此勸勉
[00:14:34.000 --> 00:14:35.000]  不論自己讀就好了
[00:14:35.000 --> 00:14:37.000]  是要彼此的勸勉
[00:14:37.000 --> 00:14:39.000]  許多時候我看見弟兄姐妹
[00:14:39.000 --> 00:14:41.000]  不但在生活上沒有什麼神的話語
[00:14:41.000 --> 00:14:43.000]  甚至來到教會我們所談的
[00:14:43.000 --> 00:14:47.000]  也是車子房子股票工作而已
[00:14:47.000 --> 00:14:49.000]  我不說這些談的不好
[00:14:49.000 --> 00:14:50.000]  是很重要
[00:14:50.000 --> 00:14:53.000]  但是我們來到教會了
[00:14:53.000 --> 00:14:57.000]  我們起碼也應當用神的話彼此勸勉一下
[00:14:57.000 --> 00:15:00.000]  堅持到底要更加愛主
[00:15:00.000 --> 00:15:02.000]  這為什麼在主日的時候
[00:15:02.000 --> 00:15:03.000]  我常常叫彼此對說一下
[00:15:03.000 --> 00:15:06.000]  彼此勸勉一下
[00:15:06.000 --> 00:15:08.000]  你不要敷衍牧師
[00:15:08.000 --> 00:15:09.000]  每次說啊啊講講
[00:15:09.000 --> 00:15:12.000]  要真心的勸勉
[00:15:12.000 --> 00:15:14.000]  不但在教會主日
[00:15:14.000 --> 00:15:16.000]  小主也是一樣
[00:15:16.000 --> 00:15:17.000]  小主不是每次來
[00:15:17.000 --> 00:15:21.000]  就你好我好點心好
[00:15:21.000 --> 00:15:23.000]  而是要彼此勸勉
[00:15:23.000 --> 00:15:26.000]  在這個充滿壓力生活的環境當中
[00:15:26.000 --> 00:15:29.000]  所有的壓力都是把我們往下拉的
[00:15:29.000 --> 00:15:31.000]  弟兄姐妹你需要向上的壓力
[00:15:31.000 --> 00:15:32.000]  我告訴你
[00:15:32.000 --> 00:15:33.000]  向上的提升力
[00:15:33.000 --> 00:15:35.000]  我叫向上的壓力
[00:15:35.000 --> 00:15:37.000]  就是透過我們弟兄姐妹彼此的勸勉
[00:15:37.000 --> 00:15:40.000]  彼此的鼓勵彼此的扶持
[00:15:40.000 --> 00:15:43.000]  讓我們一同經歷神的作為
[00:15:43.000 --> 00:15:45.000]  我們要用神的話彼此來勸勉
[00:15:45.000 --> 00:15:47.000]  持續的彼此勸勉
[00:15:47.000 --> 00:15:50.000]  好讓我們保持聖靈充滿的生活
[00:15:50.000 --> 00:15:51.000]  第二方面
[00:15:51.000 --> 00:15:53.000]  每天過一個敬拜的生活
[00:15:53.000 --> 00:15:57.000]  跟你媽說每天過敬拜的生活
[00:15:57.000 --> 00:15:59.000]  十九節繼續講要口唱心和
[00:15:59.000 --> 00:16:02.000]  要來讚美主
[00:16:02.000 --> 00:16:06.000]  敬拜能夠讓我們的心向神敞開
[00:16:06.000 --> 00:16:08.000]  好讓神的靈能夠自由的運行
[00:16:08.000 --> 00:16:10.000]  在我們中間
