
[00:00:00.000 --> 00:00:05.200]  今天很高興可以和大家在神的聖殿當中
[00:04:03.800 --> 00:04:05.920]  那天就會人多一點的
[00:04:05.920 --> 00:04:07.120]  但是最差涼的
[00:04:07.120 --> 00:04:09.040]  就是當退修會過了之後
[00:04:09.040 --> 00:04:12.400]  那個主日又恢復三至四個人
[00:04:12.400 --> 00:04:14.080]  我想說這件事就是說
[00:04:14.080 --> 00:04:16.040]  我要說的這件事
[00:04:16.040 --> 00:04:17.240]  不是誇張的
[00:04:17.240 --> 00:04:20.320]  是真的當牧師上台講道的時候
[00:04:20.320 --> 00:04:23.920]  看到台下只不過是四個人而已
[00:04:23.920 --> 00:04:26.840]  所以當牧師看到台下
[00:04:26.840 --> 00:04:29.720]  都還有四個會眾的時候
[00:04:29.720 --> 00:04:32.880]  他的心裡面就很開心了
[00:04:32.880 --> 00:04:38.280]  那麼會眾裡面就有三個婆婆
[00:04:38.280 --> 00:04:40.120]  有一個年輕人
[00:04:40.120 --> 00:04:41.080]  幾好啊
[00:04:41.080 --> 00:04:43.400]  三個婆婆有一個年輕人
[00:04:43.400 --> 00:04:44.720]  那麼你說
[00:04:44.720 --> 00:04:46.240]  是不是有這樣的組合的
[00:04:46.240 --> 00:04:47.720]  是有的
[00:04:47.720 --> 00:04:55.840]  因為前年我就和師母去參加很多間教會
[00:04:55.840 --> 00:04:58.240]  就是去看一下別人的教會
[00:04:58.240 --> 00:05:01.120]  我們是隨意的
[00:05:01.120 --> 00:05:03.360]  就這個主日去一下這間
[00:05:03.360 --> 00:05:05.080]  下個主日去那間
[00:05:05.080 --> 00:05:06.400]  有一個主日
[00:05:06.400 --> 00:05:09.080]  我們就去一間教會
[00:05:09.080 --> 00:05:10.760]  啊!發覺到
[00:05:10.760 --> 00:05:12.080]  好像我們這麼年輕的
[00:05:12.080 --> 00:05:13.880]  真的沒有基督啊
[00:05:13.880 --> 00:05:16.600]  那麼你說你開玩笑啊
[00:05:16.600 --> 00:05:17.840]  不是開玩笑的
[00:05:17.840 --> 00:05:18.800]  因為
[00:05:18.800 --> 00:05:21.800]  算起來就是我們是最年輕的了
[00:05:21.800 --> 00:05:25.480]  因為全部都是公公婆婆來的
[00:05:25.480 --> 00:05:27.360]  那麼很難得啊
[00:05:27.360 --> 00:05:29.640]  那麼到差不多中間的時候
[00:05:29.640 --> 00:05:32.600]  突然間有一個更年輕過我們的
[00:05:32.600 --> 00:05:34.640]  就好像梁牧師那樣
[00:05:34.640 --> 00:05:36.880]  那些人就一家人
[00:05:36.880 --> 00:05:38.880]  那麼進來我就說
[00:05:38.880 --> 00:05:40.960]  啊!真是破壞了
[00:05:40.960 --> 00:05:44.200]  我們應該是最年輕的你破壞了
[00:05:44.200 --> 00:05:45.120]  那麼其實
[00:05:45.120 --> 00:05:46.640]  都有這樣的教會的嘛
[00:05:46.640 --> 00:05:47.800]  那麼那些組合
[00:05:47.800 --> 00:05:50.080]  那麼三個婆婆
[00:05:50.080 --> 00:05:52.280]  那麼就有一個年輕人
[00:05:52.280 --> 00:05:54.120]  所以牧師就很感恩
[00:05:54.120 --> 00:05:56.040]  那麼有感而發了
[00:05:56.040 --> 00:05:56.720]  他說
[00:05:56.720 --> 00:05:59.280]  啊!我們真的很感謝主啊
[00:05:59.280 --> 00:06:02.560]  就是為了我們有這樣的熱心
[00:06:02.560 --> 00:06:05.280]  就是願意來教會
[00:06:05.280 --> 00:06:07.240]  我們要感謝主啊
[00:06:07.240 --> 00:06:09.360]  那麼他說我們要感恩啊
[00:06:09.360 --> 00:06:10.200]  因為呢
[00:06:10.200 --> 00:06:13.760]  我們不會因為有足球賽
[00:06:13.760 --> 00:06:15.960]  而不回教會
[00:06:15.960 --> 00:06:17.160]  突然間那個年輕人就說
[00:06:17.160 --> 00:06:18.880]  Oh My God
[00:06:18.880 --> 00:06:20.560]  哎呀!原來今天有球賽啊
[00:06:20.560 --> 00:06:21.880]  啊!立刻離開了
[00:06:21.880 --> 00:06:23.120]  走了
[00:06:23.120 --> 00:06:25.800]  剩下三個婆婆在那裡
[00:06:25.800 --> 00:06:26.760]  那麼
[00:06:26.760 --> 00:06:28.920]  其實說這個這樣的比喻
[00:06:28.920 --> 00:06:30.880]  或者這個這樣的故事
[00:06:30.880 --> 00:06:32.120]  那麼
[00:06:32.120 --> 00:06:33.000]  其實
[00:06:33.000 --> 00:06:35.560]  我在想
[00:06:35.560 --> 00:06:36.680]  我們今天
[00:06:36.680 --> 00:06:40.400]  可能每個主日都會回來教會的
[00:06:40.400 --> 00:06:45.960]  那麼到底我們回來教會的目的是什麼?
[00:06:45.960 --> 00:06:47.680]  就是去衡量一下
[00:06:47.680 --> 00:06:49.160]  去想一下
[00:06:49.160 --> 00:06:51.360]  那麼我回來教會
[00:06:51.360 --> 00:06:54.160]  到底我是做什麼的?
[00:06:54.160 --> 00:06:56.680]  我是不是一心一意的
[00:06:56.680 --> 00:06:59.200]  在這裡要敬拜神呢?
[00:06:59.200 --> 00:07:00.560]  還是
[00:07:00.560 --> 00:07:02.880]  我想見一下老朋友呢?
[00:07:02.880 --> 00:07:04.320]  因為老朋友
[00:07:04.320 --> 00:07:08.280]  一個主日可能…一個星期可能見一次而已
[00:07:08.280 --> 00:07:09.720]  那麼還是
[00:07:09.720 --> 00:07:12.040]  哎!今天有一個
[00:07:12.040 --> 00:07:12.760]  名目
[00:07:12.760 --> 00:07:13.440]  你說到
[00:07:13.440 --> 00:07:15.640]  那個名目當然不是我
[00:07:15.640 --> 00:07:17.680]  那麼有一個名目你說到啊
[00:07:17.680 --> 00:07:19.760]  所以我就來了
[00:07:19.760 --> 00:07:20.920]  還是今天
[00:07:20.920 --> 00:07:23.360]  今天沒有安排一個節目
[00:07:23.360 --> 00:07:25.800]  不如回家教會吧
[00:07:25.800 --> 00:07:27.240]  那麼我相信
[00:07:27.240 --> 00:07:28.680]  你們當中呢
[00:07:28.680 --> 00:07:30.160]  不是這樣的
[00:07:30.160 --> 00:07:31.560]  因為
[00:07:31.560 --> 00:07:33.480]  一說到九點鐘聚會
[00:07:33.480 --> 00:07:34.480]  那麼很多人都說
[00:07:34.480 --> 00:07:34.960]  啊!九點啊
[00:07:34.960 --> 00:07:36.400]  那麼我們去另一間教會吧
[00:07:36.400 --> 00:07:37.960]  參加十點的那個
[00:07:37.960 --> 00:07:40.280]  十一點半的那個比較好
[00:07:40.280 --> 00:07:40.960]  所以呢
[00:07:40.960 --> 00:07:43.120]  我都見到大家是很有心
[00:07:43.120 --> 00:07:44.400]  就是回來教會
[00:07:44.400 --> 00:07:45.640]  去敬拜的
[00:07:45.640 --> 00:07:48.120]  不過難免都有
[00:07:48.120 --> 00:07:49.640]  一些弟兄姊妹
[00:07:49.640 --> 00:07:51.640]  好像剛才那個年輕人那樣
[00:07:51.640 --> 00:07:53.640]  是因為沒有節目才能拍到教會
[00:07:53.640 --> 00:07:54.320]  突然間發覺到
[00:07:54.320 --> 00:07:55.880]  哎!原來有節目啊
[00:07:55.880 --> 00:07:59.520]  那麼就立刻離開了教會了
[00:07:59.520 --> 00:08:01.200]  我們來教會為了什麼?
[00:08:01.200 --> 00:08:02.880]  我們其實是為了
[00:08:02.880 --> 00:08:05.000]  要敬拜上帝
[00:08:05.000 --> 00:08:06.800]  我們可能呢
[00:08:06.800 --> 00:08:08.040]  真的不服氣
[00:08:08.040 --> 00:08:09.680]  就是這樣的說法
[00:08:09.680 --> 00:08:10.320]  我們以為
[00:08:10.320 --> 00:08:12.000]  我們每個節日來教會
[00:08:12.000 --> 00:08:13.160]  就是很自然的了
[00:08:13.160 --> 00:08:14.560]  我們當然是要來
[00:08:14.560 --> 00:08:15.880]  參加崇拜
[00:08:15.880 --> 00:08:17.200]  參加崇拜就是敬拜了
[00:08:17.200 --> 00:08:17.880]  是不是?
[00:08:17.880 --> 00:08:18.520]  那麼敬拜
[00:08:18.520 --> 00:08:19.680]  還有敬拜的是誰?
[00:08:19.680 --> 00:08:20.800]  那麼當然是敬拜
[00:08:20.800 --> 00:08:22.680]  就是我們的神
[00:08:22.680 --> 00:08:24.800]  但是如果我們回到聖經裡面
[00:08:24.800 --> 00:08:26.200]  剛才我們所讀的經文
[00:08:26.200 --> 00:08:26.960]  《爾暢亞書》
[00:08:26.960 --> 00:08:29.760]  第六章一至八節的時候
[00:08:29.760 --> 00:08:32.880]  那麼可能我們是可以更加地去
[00:08:32.880 --> 00:08:34.240]  就是去看看
[00:08:34.240 --> 00:08:36.520]  到底我每次回到教會
[00:08:36.520 --> 00:08:38.800]  我每個節日來參加崇拜
[00:08:38.800 --> 00:08:39.720]  那麼其實
[00:08:39.720 --> 00:08:42.720]  我們可不可以正確地去衡量一下
[00:08:42.720 --> 00:08:45.720]  我們參加崇拜的動機
[00:08:45.720 --> 00:08:48.160]  我們參加崇拜的目的
[00:08:48.160 --> 00:08:49.520]  到底是為了什麼呢?
[00:08:49.520 --> 00:08:52.560]  可能是一個時候
[00:08:52.560 --> 00:08:55.320]  就是我們值得去反思的了
[00:08:55.320 --> 00:08:56.880]  那麼在這段經文呢
[00:08:56.880 --> 00:09:00.720]  開始的時候就提到那個背景
[00:09:00.720 --> 00:09:03.360]  這個經文的背景就告訴我們
[00:09:03.360 --> 00:09:07.440]  「烏西亞王崩的那年」
[00:09:07.440 --> 00:09:09.600]  我們大家都知道「崩」是什麼意思
[00:09:09.600 --> 00:09:10.680]  當然是「駕崩」的意思
[00:09:10.680 --> 00:09:12.120]  就是死了
[00:09:12.120 --> 00:09:13.400]  那麼《爾暢亞書》才知道
[00:09:13.400 --> 00:09:16.680]  在聖典當中就見到異象
[00:09:16.680 --> 00:09:19.000]  那麼這個當然不是說
[00:09:19.000 --> 00:09:22.560]  先知只是那一年才進入聖典的
[00:09:22.560 --> 00:09:24.440]  只不過在這裡說明了
[00:09:24.440 --> 00:09:27.720]  這件事情發生在哪一年
[00:09:27.720 --> 00:09:28.680]  那一年呢
[00:09:28.680 --> 00:09:31.680]  就是烏西亞王崩的那一年
[00:09:31.680 --> 00:09:33.720]  他過世的那一年
[00:09:33.720 --> 00:09:35.520]  那麼我相信這樣的記載
[00:09:35.520 --> 00:09:39.840]  也都不只是想說明那個日期
[00:09:39.840 --> 00:09:44.440]  不是說烏西亞王死的那一天
[00:09:44.440 --> 00:09:45.640]  就是《爾暢亞書》才知道
[00:09:45.640 --> 00:09:46.440]  就是來到聖典
[00:09:46.440 --> 00:09:47.520]  不是的
[00:09:47.520 --> 00:09:51.760]  而是要借著烏西亞王崩
[00:09:51.760 --> 00:09:52.520]  駕崩
[00:09:52.520 --> 00:09:54.880]  這件事情就是提醒
[00:09:54.880 --> 00:09:58.160]  讀經文的人
[00:09:58.160 --> 00:10:00.840]  烏西亞王駕崩
[00:10:00.840 --> 00:10:02.720]  其實是什麼意思呢
[00:10:02.720 --> 00:10:06.520]  其實的確說明了很多事情
[00:10:06.520 --> 00:10:09.760]  烏西亞王十六歲的時候
[00:10:09.760 --> 00:10:14.320]  他就登基作王
[00:10:14.320 --> 00:10:17.120]  如果我們參考歷代之下
[00:10:17.120 --> 00:10:20.240]  二十六章那裡就告訴他
[00:10:20.240 --> 00:10:22.080]  但是你不要看他十六歲
[00:10:22.080 --> 00:10:26.040]  他其實是一個很英明的君王
[00:10:26.040 --> 00:10:28.400]  他在在位的日子當中
[00:10:28.400 --> 00:10:32.240]  令到猶太國境內平安
[00:10:32.240 --> 00:10:33.560]  很好
[00:10:33.560 --> 00:10:35.120]  繁榮安定
[00:10:35.120 --> 00:10:37.640]  國家強盛
[00:10:37.640 --> 00:10:41.120]  非常能幹的一位君王
[00:10:41.120 --> 00:10:44.680]  所以可以說他是一位成功的君王
[00:10:44.680 --> 00:10:46.400]  就算十六歲登基
[00:10:46.400 --> 00:10:49.880]  但是原來他可以做這麼多好事
[00:10:49.880 --> 00:10:53.960]  令到他在歷史上可以叫做一個成功的君王
[00:10:53.960 --> 00:10:56.240]  但是很可惜的是什麼呢
[00:10:56.240 --> 00:10:58.720]  就是因為
[00:10:58.720 --> 00:11:00.640]  人很多時候就是這樣
[00:11:00.640 --> 00:11:02.400]  就是成功了
[00:11:02.400 --> 00:11:05.000]  難免就會驕傲
[00:11:05.000 --> 00:11:09.280]  烏西亞王也是這樣
[00:11:09.280 --> 00:11:12.200]  他心裡面就開始驕傲了
[00:11:12.200 --> 00:11:14.720]  越成功就越容易驕傲
[00:11:14.720 --> 00:11:16.800]  這個是人的常態
[00:11:16.800 --> 00:11:19.080]  所以烏西亞王也沒有例外的
[00:11:19.080 --> 00:11:20.880]  他也很驕傲
[00:11:20.880 --> 00:11:23.680]  當他心高氣傲的時候
[00:11:23.680 --> 00:11:27.680]  他以為他可以任意妄為
[00:11:27.680 --> 00:11:31.360]  所以他有一次在聖典當中的時候
[00:11:31.360 --> 00:11:36.720]  他竟然想在香壇上燒香
[00:11:36.720 --> 00:11:40.200]  燒香這件事原本就不是君王做的
[00:11:40.200 --> 00:11:43.880]  原本就是指定是濟施做的事情
[00:11:43.880 --> 00:11:48.840]  濟施是神指定專職要侍奉他的人
[00:11:48.840 --> 00:11:52.480]  所以很多聖典裡面的事情
[00:11:52.480 --> 00:11:54.600]  都是濟施去做的
[00:11:54.600 --> 00:11:56.720]  特別在供奉神的事情上
[00:11:56.720 --> 00:11:58.720]  所以都是濟施做的
[00:11:58.720 --> 00:12:01.200]  不應該是由其他人做的
[00:12:01.200 --> 00:12:03.880]  但是烏西亞王因為驕傲
[00:12:03.880 --> 00:12:06.600]  所以他很藐視這些規定
[00:12:06.600 --> 00:12:09.200]  他認為我是一個成功的君王
[00:12:09.200 --> 00:12:11.560]  我想做什麼都可以
[00:12:11.560 --> 00:12:16.840]  他認為他也可以在香壇上燒香
[00:12:16.840 --> 00:12:19.200]  他不理會濟施的阻止
[00:12:19.200 --> 00:12:20.960]  濟施就勸他
[00:12:20.960 --> 00:12:23.960]  但是他也堅持要做
[00:12:23.960 --> 00:12:25.920]  但是他一做的時候
[00:12:25.920 --> 00:12:29.760]  他額頭上就出現了大麻風
[00:12:29.760 --> 00:12:33.880]  大麻風絕對是一個很大的懲罰
[00:12:33.880 --> 00:12:35.600]  因為當時來說
[00:12:35.600 --> 00:12:38.120]  大麻風是不能跟別人接觸的
[00:12:38.120 --> 00:12:41.360]  也不要說你還要做王
[00:12:41.360 --> 00:12:43.720]  還要去處理國家的事情
[00:12:43.720 --> 00:12:46.600]  根本是不潔症的病
[00:12:46.600 --> 00:12:49.520]  是不可以跟別人接觸的
[00:12:49.520 --> 00:12:52.480]  也不准進入聖殿裡
[00:12:52.480 --> 00:12:54.120]  在神的面前
[00:12:54.120 --> 00:12:55.400]  其實是人人平等的
[00:12:55.400 --> 00:12:57.440]  無論誰有這樣的情況
[00:12:57.440 --> 00:12:58.360]  受到懲罰
[00:12:58.360 --> 00:13:01.440]  他都要承擔效果的
[00:13:01.440 --> 00:13:04.360]  烏西亞王他患了麻風
[00:13:04.360 --> 00:13:06.560]  直到他去世
[00:13:06.560 --> 00:13:08.400]  也沒有康復
[00:13:08.400 --> 00:13:09.800]  他被格利
[00:13:09.800 --> 00:13:15.000]  由他的兒子約壇來繼位
[00:13:15.000 --> 00:13:17.120]  以塞亞書就提到
[00:13:17.120 --> 00:13:20.240]  他那次在聖殿裡看到異象
[00:13:20.240 --> 00:13:24.560]  就是烏西亞王崩的那一年
[00:13:24.560 --> 00:13:26.680]  但是那時候
[00:13:26.680 --> 00:13:29.720]  以塞亞他進入聖殿的時候
[00:13:29.720 --> 00:13:30.800]  當然是那一年
[00:13:30.800 --> 00:13:35.640]  但是應該就是王還沒死的
[00:13:35.640 --> 00:13:38.800]  不過國家已經開始感到有壓力
[00:13:38.800 --> 00:13:42.520]  這位英明的一個君王病了
[00:13:42.520 --> 00:13:43.960]  他出事了
[00:13:43.960 --> 00:13:45.480]  他必須退位了
[00:13:45.480 --> 00:13:48.600]  他必須讓位給其他的君王
[00:13:48.600 --> 00:13:50.520]  其他的君王是否可以勝任呢
[00:13:50.520 --> 00:13:53.320]  是否可以像他這樣英明呢
[00:13:53.320 --> 00:13:55.320]  那麼八方的敵對力量
[00:13:55.320 --> 00:13:58.560]  又開始想攻擊他們了
[00:13:58.560 --> 00:14:01.560]  因此這些都令到整個國家
[00:14:01.560 --> 00:14:03.520]  很動盪不安
[00:14:03.520 --> 00:14:06.160]  開始很害怕
[00:14:06.160 --> 00:14:09.160]  也不知道怎樣做好
[00:14:09.160 --> 00:14:11.280]  開始在動亂了
[00:14:11.280 --> 00:14:12.840]  事實就說明
[00:14:12.840 --> 00:14:17.160]  當烏西亞王真的駕崩了之後
[00:14:17.160 --> 00:14:21.600]  國家的情況就越來越走下坡
[00:14:21.600 --> 00:14:23.360]  可見他在位
[00:14:23.360 --> 00:14:24.160]  他還沒死
[00:14:24.160 --> 00:14:25.640]  都還可以穩定一下
[00:14:25.640 --> 00:14:27.280]  但是他一死
[00:14:27.280 --> 00:14:30.120]  就是國家整個走下坡了
[00:14:30.120 --> 00:14:32.280]  就是在這樣的情況之下
[00:14:32.280 --> 00:14:36.040]  以塞亞先知就來到神的聖殿當中
[00:14:36.040 --> 00:14:38.920]  或者說先知是遇上的
[00:14:38.920 --> 00:14:40.240]  來到聖殿當中
[00:14:40.240 --> 00:14:44.360]  只不過在那次他就見到異象了
[00:14:44.360 --> 00:14:48.000]  我們講這個背景就告訴我們
[00:14:48.000 --> 00:14:49.680]  以塞亞這位先知
[00:14:49.680 --> 00:14:54.120]  他不會因為國家的動盪而忽略了神的
[00:14:54.120 --> 00:14:56.680]  他仍然要進入聖殿當中
[00:14:56.680 --> 00:14:58.000]  去敬拜神
[00:14:58.000 --> 00:14:59.480]  去仰望神
[00:14:59.480 --> 00:15:02.600]  他不會因為這樣的情況而看不到神
[00:15:02.600 --> 00:15:04.600]  以為神不在我們當中
[00:15:04.600 --> 00:15:06.560]  神不在這裡
[00:15:06.560 --> 00:15:08.400]  所以國家這麼亂
[00:15:08.400 --> 00:15:11.160]  所以君王就有這些事情發生了
[00:15:11.160 --> 00:15:12.360]  他不會這樣
[00:15:12.360 --> 00:15:14.320]  他仍然見到神的
[00:15:14.320 --> 00:15:16.080]  反而他進入聖殿當中
[00:15:16.080 --> 00:15:18.880]  他見到的是神的榮耀
[00:15:18.880 --> 00:15:21.440]  更加是見到神的榮耀
[00:15:21.440 --> 00:15:22.680]  我們很多時候
[00:15:22.680 --> 00:15:26.160]  因為身邊的事情受到困擾的時候
[00:15:26.160 --> 00:15:29.960]  令到我們是會遠離神的
[00:15:29.960 --> 00:15:33.640]  剛才好像令我們敬拜唱的詩歌都是這樣
[00:15:33.640 --> 00:15:35.560]  叫我們不要憂慮
[00:15:35.560 --> 00:15:38.360]  因為憂慮幫不到我們做什麼的
[00:15:38.360 --> 00:15:41.000]  幫不到事情的
[00:15:41.000 --> 00:15:42.680]  反而會令到我們亡亂
[00:15:42.680 --> 00:15:46.640]  反而可能會令到我們想遠離神的
[00:15:46.640 --> 00:15:49.120]  心中有很多煩惱好的事
[00:15:49.120 --> 00:15:52.040]  不能夠再定徵在神的身上
[00:15:52.040 --> 00:15:54.080]  以致我們看不見
[00:15:54.080 --> 00:15:55.120]  或者我們聽到
[00:15:55.120 --> 00:15:58.080]  我們都好像聽不到
[00:15:58.080 --> 00:15:58.920]  所以
[00:15:58.920 --> 00:16:01.480]  但以塞亞不是這樣的
[00:16:01.480 --> 00:16:02.440]  經文告訴我們
[00:16:02.440 --> 00:16:05.960]  以塞亞見到神坐在高高的寶座上
[00:16:05.960 --> 00:16:08.320]  他的衣裳垂下
[00:16:08.320 --> 00:16:11.800]  蓋滿了聖殿
[00:16:11.800 --> 00:16:15.680]  我們唯有用一個這樣的圖
[00:16:15.680 --> 00:16:19.240]  幫助我們回顧一下畫面
[00:16:19.240 --> 00:16:20.640]  但我們相信
[00:16:20.640 --> 00:16:21.760]  怎樣去描繪
[00:16:21.760 --> 00:16:26.840]  都描繪不出當時那種神聖的榮耀
[00:16:26.840 --> 00:16:28.960]  但是以塞亞就說
[00:16:28.960 --> 00:16:34.440]  他見到神坐在高高的寶座上
[00:16:34.440 --> 00:16:37.120]  是一個很榮耀的情況
[00:16:37.120 --> 00:16:40.720]  很有威嚴的樣子
[00:16:40.720 --> 00:16:41.720]  換句話說
[00:16:41.720 --> 00:16:44.520]  以塞亞他進入了聖殿
[00:16:44.520 --> 00:16:46.360]  不會因為環境的影響
[00:16:46.360 --> 00:16:49.480]  也不會因為心情不好
[00:16:49.480 --> 00:16:51.360]  令到他見不到神
[00:16:51.360 --> 00:16:56.440]  他反而見到神仍然在掌權
[00:16:56.440 --> 00:16:58.520]  滿有榮耀的
[00:16:58.520 --> 00:17:00.280]  滿有大能的
[00:17:00.280 --> 00:17:03.760]  坐在他的寶座上
[00:17:03.760 --> 00:17:07.200]  以塞亞會看到這樣的異象
[00:17:07.200 --> 00:17:12.600]  並不是什麼東西來製造氣氛的
[00:17:12.600 --> 00:17:13.760]  我們很多時候回到教會
[00:17:13.760 --> 00:17:14.440]  我們說
[00:17:14.440 --> 00:17:16.520]  我們要有些音樂
[00:17:16.520 --> 00:17:18.480]  我們要有好的詩歌
[00:17:18.480 --> 00:17:21.720]  我們要有那些裝飾好一點
[00:17:21.720 --> 00:17:25.480]  那些燈光要有藍要有紅要有綠
[00:17:25.480 --> 00:17:28.840]  好像這樣才可以幫助我們見到神
[00:17:28.840 --> 00:17:30.600]  但是原來不是的
[00:17:30.600 --> 00:17:32.800]  他見到神不是要
[00:17:32.800 --> 00:17:36.360]  用任何東西來製造氣氛
[00:17:36.360 --> 00:17:38.160]  而是他看到的異象
