
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹平安,讓我們一起禱告
[00:09:39.500 --> 00:09:41.500]  What comes to your mind
[00:09:41.500 --> 00:09:43.500]  when we think about God
[00:09:43.500 --> 00:09:46.500]  is the most important thing to us
[00:09:46.500 --> 00:09:47.500]  最重要的是
[00:09:47.500 --> 00:09:49.500]  當我們想到神是什麼神
[00:09:49.500 --> 00:09:50.500]  在這裡
[00:09:50.500 --> 00:09:54.500]  神就直著耳財告訴阿克斯王
[00:09:54.500 --> 00:09:56.500]  看啊你的神
[00:09:56.500 --> 00:09:57.500]  這個人
[00:09:57.500 --> 00:09:59.500]  在報告這個好消息的時候
[00:09:59.500 --> 00:10:00.500]  他告訴你
[00:10:00.500 --> 00:10:01.500]  你要登高山了
[00:10:01.500 --> 00:10:04.500]  他很高張這個好消息
[00:10:04.500 --> 00:10:06.500]  他用大聲的宣揚
[00:10:06.500 --> 00:10:08.500]  今天我希望我們眾弟兄姊妹
[00:10:08.500 --> 00:10:10.500]  信主無論多少年
[00:10:10.500 --> 00:10:13.500]  我們早上再次思想
[00:10:13.500 --> 00:10:15.500]  我們所信的神
[00:10:15.500 --> 00:10:17.500]  是一位怎樣的神
[00:10:17.500 --> 00:10:19.500]  在由第十節到三十一節
[00:10:19.500 --> 00:10:21.500]  在這段經文中
[00:10:21.500 --> 00:10:23.500]  用四點來重溫
[00:10:23.500 --> 00:10:25.500]  我們所信的神
[00:10:25.500 --> 00:10:26.500]  並且不希望
[00:10:26.500 --> 00:10:28.500]  不單單在觀念上
[00:10:28.500 --> 00:10:29.500]  我們知道
[00:10:29.500 --> 00:10:31.500]  是真的要經歷
[00:10:31.500 --> 00:10:32.500]  第一點
[00:10:32.500 --> 00:10:35.500]  在第十節到第十二節
[00:10:35.500 --> 00:10:36.500]  十一節
[00:10:36.500 --> 00:10:38.500]  十和十一節
[00:10:38.500 --> 00:10:39.500]  究竟神說
[00:10:39.500 --> 00:10:42.500]  你要看我是一位怎樣的神
[00:10:42.500 --> 00:10:44.500]  在這裡我跟大家說
[00:10:44.500 --> 00:10:48.500]  就是大能的牧者
[00:10:48.500 --> 00:10:50.500]  在第十節主耶穌說
[00:10:50.500 --> 00:10:52.500]  必將大能者臨到
[00:10:52.500 --> 00:10:55.500]  他的膀臂必為他掌權
[00:10:55.500 --> 00:10:57.500]  他的賞賜在他那裡
[00:10:57.500 --> 00:11:00.500]  他的報應在他面前
[00:11:00.500 --> 00:11:02.500]  我是用法和合本的
[00:11:02.500 --> 00:11:05.500]  因為習慣了看聖經的排列
[00:11:05.500 --> 00:11:07.500]  神說我是一個大能者
[00:11:07.500 --> 00:11:09.500]  大能到什麼地步
[00:11:09.500 --> 00:11:12.500]  我負責來賞罰
[00:11:12.500 --> 00:11:15.500]  一個人能夠負責賞罰
[00:11:15.500 --> 00:11:17.500]  他就是大能
[00:11:17.500 --> 00:11:18.500]  他就有權
[00:11:18.500 --> 00:11:22.500]  或者說負責最後定奪誰得獎
[00:11:22.500 --> 00:11:25.500]  誰得罰
[00:11:25.500 --> 00:11:27.500]  那個人的權力很大
[00:11:27.500 --> 00:11:29.500]  神說我大能的膀臂
[00:11:29.500 --> 00:11:32.500]  我能夠頒發賞賜
[00:11:32.500 --> 00:11:35.500]  我也能夠頒發報應
[00:11:35.500 --> 00:11:38.500]  你去靠誰呢
[00:11:38.500 --> 00:11:40.500]  是誰作主呢
[00:11:40.500 --> 00:11:44.500]  是誰在叱吒風雲呢
[00:11:44.500 --> 00:11:46.500]  神說我的大能膀臂
[00:11:46.500 --> 00:11:49.500]  賞賜由我掌權
[00:11:49.500 --> 00:11:51.500]  是我說了算
[00:11:51.500 --> 00:11:54.500]  我們要記得
[00:11:54.500 --> 00:11:57.500]  全地至高是我主
[00:11:57.500 --> 00:12:00.500]  祂是掌管一切
[00:12:00.500 --> 00:12:02.500]  沒有祂說了算
[00:12:02.500 --> 00:12:04.500]  沒有祂容許
[00:12:04.500 --> 00:12:06.500]  是不會發生的
[00:12:06.500 --> 00:12:10.500]  這是我們在約伯記所看到的事實
[00:12:10.500 --> 00:12:13.500]  約伯之所以會受災難
[00:12:13.500 --> 00:12:15.500]  是神容許的
[00:12:15.500 --> 00:12:18.500]  有時我們抗拒這些觀念
[00:12:18.500 --> 00:12:20.500]  我們不願意接受
[00:12:20.500 --> 00:12:23.500]  好景我們接受是神給的
[00:12:23.500 --> 00:12:26.500]  不好景我們說沒可能
[00:12:26.500 --> 00:12:29.500]  慈愛的主難道要這樣嗎
[00:12:29.500 --> 00:12:33.500]  神有時會藉著不同的場景
[00:12:33.500 --> 00:12:36.500]  不同的境遇
[00:12:36.500 --> 00:12:39.500]  來向我們指示
[00:12:39.500 --> 00:12:42.500]  祂是一位怎樣的主
[00:12:42.500 --> 00:12:44.500]  大能的掌權者
[00:12:44.500 --> 00:12:47.500]  不過這位大能的掌權者
[00:12:47.500 --> 00:12:48.500]  在第十一節說
[00:12:48.500 --> 00:12:52.500]  祂必將牧人牧養自己的羊群
[00:12:52.500 --> 00:12:56.500]  讓傍臂聚集羊羔抱在懷中
[00:12:56.500 --> 00:13:00.500]  慢慢引渡那羽養小羊
[00:13:00.500 --> 00:13:02.500]  大能的掌權者
[00:13:02.500 --> 00:13:04.500]  有大能的傍臂
[00:13:04.500 --> 00:13:06.500]  祂好像牧人一樣
[00:13:06.500 --> 00:13:08.500]  牧養牠的羊群
[00:13:08.500 --> 00:13:10.500]  祂不是用一個大戰士
[00:13:10.500 --> 00:13:13.500]  軍閥來形容自己
[00:13:13.500 --> 00:13:16.500]  祂說祂是牧人
[00:13:16.500 --> 00:13:19.500]  祂不是馬夫
[00:13:19.500 --> 00:13:21.500]  馬夫叫馬走呀走呀
[00:13:21.500 --> 00:13:23.500]  祂是牧人
[00:13:23.500 --> 00:13:25.500]  這個牧人是怎樣的牧人呢
[00:13:25.500 --> 00:13:31.500]  是會用傍臂聚集羊羔抱在懷中
[00:13:31.500 --> 00:13:35.500]  請我們注意到這些形容詞
[00:13:35.500 --> 00:13:39.500]  羊羔就是小羊
[00:13:39.500 --> 00:13:41.500]  走路走得很慢
[00:13:41.500 --> 00:13:43.500]  沒什麼腳力
[00:13:43.500 --> 00:13:44.500]  這個牧人說
[00:13:44.500 --> 00:13:45.500]  來吧,你沒力
[00:13:45.500 --> 00:13:47.500]  我抱你上來
[00:13:47.500 --> 00:13:49.500]  我抱著你
[00:13:49.500 --> 00:13:52.500]  抱就會去到懷中
[00:13:52.500 --> 00:13:56.500]  懷中就感覺到牧人的溫暖
[00:13:56.500 --> 00:14:00.500]  感覺到牧人的心跳
[00:14:00.500 --> 00:14:02.500]  那種溫馨
[00:14:02.500 --> 00:14:05.500]  這個大能的勇士
[00:14:05.500 --> 00:14:07.500]  掌權者
[00:14:07.500 --> 00:14:10.500]  他是以他的傍臂來抱我們
[00:14:10.500 --> 00:14:14.500]  我們人生裡面總有遇到困難的時間
[00:14:14.500 --> 00:14:18.500]  有人會遇見疾病
[00:14:18.500 --> 00:14:21.500]  有人會遇見痛苦
[00:14:21.500 --> 00:14:24.500]  有人會遇見孤單寂寞
[00:14:24.500 --> 00:14:27.500]  有人會遇見各種的思念
[00:14:27.500 --> 00:14:30.500]  我們覺得我們人生的道路
[00:14:30.500 --> 00:14:31.500]  信主之後
[00:14:31.500 --> 00:14:33.500]  就是自己要這樣走
[00:14:33.500 --> 00:14:35.500]  我們都信有神
[00:14:35.500 --> 00:14:37.500]  但是弟兄姊妹請問
[00:14:37.500 --> 00:14:41.500]  我們有沒有感覺到主用他的傍臂
[00:14:41.500 --> 00:14:45.500]  扶持我們經過最難的日子呢
[00:14:45.500 --> 00:14:47.500]  暗室之後
[00:14:47.500 --> 00:14:49.500]  蔡淑娟女士
[00:14:49.500 --> 00:14:51.500]  她在她的書裡面寫
[00:14:51.500 --> 00:14:53.500]  她是一個很愛主
[00:14:53.500 --> 00:14:55.500]  很敬虔的人
[00:14:55.500 --> 00:15:00.500]  當她在人生遇到最困難的日子時
[00:15:00.500 --> 00:15:03.500]  她說:主啊,我無力經過
[00:15:03.500 --> 00:15:05.500]  求祢帶我過
[00:15:05.500 --> 00:15:07.500]  我不知道怎麼過
[00:15:07.500 --> 00:15:10.500]  她就向主禱告
[00:15:10.500 --> 00:15:12.500]  主就真的讓她感覺到
[00:15:12.500 --> 00:15:17.500]  好像牧人將羊羔抱在懷中那樣經過
[00:15:17.500 --> 00:15:20.500]  所以她活到年紀很大
[00:15:20.500 --> 00:15:23.500]  她不是因為困難就過了
[00:15:23.500 --> 00:15:25.500]  今天很多時候
[00:15:25.500 --> 00:15:29.500]  人對生命看得很輕賤
[00:15:29.500 --> 00:15:31.500]  一個不喜歡,一個不開心
[00:15:31.500 --> 00:15:33.500]  我就自盡了
[00:15:33.500 --> 00:15:39.500]  有什麼難得過神的愛的傍臂呢
[00:15:39.500 --> 00:15:41.500]  所以無論我們遇到什麼困難
[00:15:41.500 --> 00:15:43.500]  遇到什麼的試煉
[00:15:43.500 --> 00:15:45.500]  記得主說
[00:15:45.500 --> 00:15:48.500]  祂是用牧羊自己的羊群
[00:15:48.500 --> 00:15:52.500]  是用傍臂聚集羊羔抱在懷中的
[00:15:52.500 --> 00:15:55.500]  我們有一個很出名的故事
[00:15:55.500 --> 00:15:57.500]  叫做《腳印》
[00:15:57.500 --> 00:16:00.500]  寫這段故事的人
[00:16:00.500 --> 00:16:03.500]  他看到主與主同行
[00:16:03.500 --> 00:16:05.500]  有四隻腳
[00:16:05.500 --> 00:16:07.500]  因為每人一張腳
[00:16:07.500 --> 00:16:10.500]  走到日子困難的時候
[00:16:10.500 --> 00:16:13.500]  他看到剩下兩隻腳印
[00:16:13.500 --> 00:16:15.500]  他就跟主說
[00:16:15.500 --> 00:16:17.500]  主啊,我最難過的日子
[00:16:17.500 --> 00:16:19.500]  為什麼剩下兩隻腳印
[00:16:19.500 --> 00:16:23.500]  為什麼你這麼忍心讓我一個人自己走
[00:16:23.500 --> 00:16:25.500]  主說
[00:16:25.500 --> 00:16:27.500]  在你最困難的時候
[00:16:27.500 --> 00:16:29.500]  那雙腳印不是你的
[00:16:29.500 --> 00:16:31.500]  是我的
[00:16:31.500 --> 00:16:33.500]  是我將你抱起
[00:16:33.500 --> 00:16:35.500]  然後帶你經過
[00:16:35.500 --> 00:16:38.500]  等於我們既得又既得
[00:16:38.500 --> 00:16:40.500]  我們的神有大能
[00:16:40.500 --> 00:16:42.500]  有足夠的能力
[00:16:42.500 --> 00:16:44.500]  但是祂又這麼溫馨
[00:16:44.500 --> 00:16:46.500]  這麼體貼
[00:16:46.500 --> 00:16:48.500]  有些人很有能力
[00:16:48.500 --> 00:16:50.500]  但是祂很粗暴
[00:16:50.500 --> 00:16:51.500]  有些人很溫馨
[00:16:51.500 --> 00:16:53.500]  但是祂沒有能力
[00:16:53.500 --> 00:16:55.500]  都不行,缺一不能
[00:16:55.500 --> 00:16:58.500]  我們的神是大能,卻是溫暖
[00:16:58.500 --> 00:17:01.500]  祂體貼,祂知道我們的需要
[00:17:01.500 --> 00:17:04.500]  除非我們刻意違背祂
[00:17:04.500 --> 00:17:08.500]  不然的話,祂會體恤我們的軟弱
[00:17:08.500 --> 00:17:10.500]  不但如此,下面還說
[00:17:10.500 --> 00:17:14.500]  祂會慢慢引導那羽養小羊
[00:17:14.500 --> 00:17:16.500]  小羊羔就抱起來
[00:17:16.500 --> 00:17:19.500]  那些羽養小羊的,祂就慢慢引導
[00:17:19.500 --> 00:17:21.500]  什麼是羽養小羊呢?
[00:17:21.500 --> 00:17:23.500]  羽養小羊就是羊媽媽
[00:17:23.500 --> 00:17:25.500]  祂要羽養小羊
[00:17:25.500 --> 00:17:28.500]  羊媽媽因為有責任
[00:17:28.500 --> 00:17:30.500]  要羽養小羊
[00:17:30.500 --> 00:17:32.500]  那些羊奶奶就大了
[00:17:32.500 --> 00:17:35.500]  於是祂走路就慢,因為重
[00:17:35.500 --> 00:17:37.500]  走得不快
[00:17:37.500 --> 00:17:39.500]  牧人不會說
[00:17:39.500 --> 00:17:41.500]  你走得這麼慢
[00:17:41.500 --> 00:17:44.500]  走快點,走快點,阻礙地球轉
[00:17:44.500 --> 00:17:48.500]  我們在一個很功能性的社會裏
[00:17:48.500 --> 00:17:51.500]  一個社會就是香港
[00:17:51.500 --> 00:17:55.500]  我們很多時候都被社會文化塑造到
[00:17:55.500 --> 00:17:58.500]  我們每天都在說performance
[00:17:58.500 --> 00:18:01.500]  有沒有建業,有沒有業績
[00:18:01.500 --> 00:18:04.500]  還要快一點,還要有效率一點
[00:18:04.500 --> 00:18:06.500]  為什麼慢吞吞
[00:18:06.500 --> 00:18:08.500]  所以我們從小
[00:18:08.500 --> 00:18:10.500]  我們就把小朋友
[00:18:10.500 --> 00:18:13.500]  從小我們就希望他們進到好的學校
[00:18:13.500 --> 00:18:16.500]  贏在起步點
[00:18:16.500 --> 00:18:20.500]  馬上我們就要催谷催谷催
[00:18:20.500 --> 00:18:22.500]  因為我們社會很無情
[00:18:22.500 --> 00:18:24.500]  如果做得不好
[00:18:24.500 --> 00:18:26.500]  我們就被淘汰
[00:18:26.500 --> 00:18:29.500]  弟兄姊妹,但是我們是神的兒女
[00:18:29.500 --> 00:18:32.500]  祂要慢慢引導
[00:18:32.500 --> 00:18:34.500]  那羽養小羊
[00:18:34.500 --> 00:18:36.500]  祂知道我們的責任
[00:18:36.500 --> 00:18:38.500]  無論在自己
[00:18:38.500 --> 00:18:40.500]  在職場,在家庭
[00:18:40.500 --> 00:18:44.500]  在我們社區裏面的責任
[00:18:44.500 --> 00:18:47.500]  祂會慢慢引導我們
[00:18:47.500 --> 00:18:49.500]  社會可能會淘汰我們
[00:18:49.500 --> 00:18:51.500]  社會可能覺得我們淪陷
