
[00:00:00.000 --> 00:00:02.560]  一起開始之前先低頭祈禱
[00:11:58.120 --> 00:12:00.200]  而這句《聖經》可能你不是基督徒
[00:12:00.200 --> 00:12:01.640]  你就算可能有時候
[00:12:01.640 --> 00:12:03.560]  如果你在香港來的時候
[00:12:03.560 --> 00:12:06.880]  有時候經過教會的那些大廈
[00:12:06.880 --> 00:12:10.520]  在牆上都有這句《聖經》
[00:12:10.520 --> 00:12:11.760]  神愛世人
[00:12:11.760 --> 00:12:14.160]  甚至將他的獨生子賜給他們
[00:12:14.160 --> 00:12:15.400]  叫一切信他的
[00:12:15.400 --> 00:12:17.720]  不自滅亡反德永生
[00:12:17.720 --> 00:12:18.960]  可能你都聽過了
[00:12:18.960 --> 00:12:22.160]  如果你從小到大在基督教學校
[00:12:22.160 --> 00:12:24.080]  你都應該會背的
[00:12:24.080 --> 00:12:27.040]  可能在《聖經》課你背過
[00:12:27.040 --> 00:12:27.680]  神愛世人
[00:12:27.680 --> 00:12:29.560]  甚至將他的獨生子賜給他們
[00:12:29.560 --> 00:12:30.640]  叫一切信他的
[00:12:30.640 --> 00:12:32.640]  不自滅亡反德永生
[00:12:32.640 --> 00:12:34.040]  就是可以這樣說
[00:12:34.040 --> 00:12:39.640]  濃縮了耶穌基督是哪一位的身份
[00:12:39.640 --> 00:12:43.240]  和他的工作、他的使命的一個
[00:12:43.240 --> 00:12:45.760]  濃縮的一節《聖經》
[00:12:45.760 --> 00:12:49.040]  在這裏就要溫習一點
[00:12:49.040 --> 00:12:53.600]  這裏首先提到一個名字叫獨生子
[00:12:53.600 --> 00:12:56.800]  我們信仰的神是三億的神
[00:12:56.800 --> 00:12:59.120]  上一次說到父神
[00:12:59.120 --> 00:13:00.680]  父神是一切的源頭
[00:13:00.680 --> 00:13:03.040]  今天就說到獨生子
[00:13:03.040 --> 00:13:07.520]  但既然你要記得之前都提過
[00:13:07.520 --> 00:13:14.240]  所有我們信仰的內容的名詞對話
[00:13:14.240 --> 00:13:19.160]  都是有限的表達
[00:13:19.160 --> 00:13:21.960]  神有個獨生子
[00:13:21.960 --> 00:13:23.880]  因為這是《聖經》說的
[00:13:23.880 --> 00:13:28.360]  但神這個獨生子就不是
[00:13:28.360 --> 00:13:30.240]  譬如一個家庭這樣
[00:13:30.240 --> 00:13:33.480]  有父母有一個兒子這樣
[00:13:33.480 --> 00:13:35.080]  絕對不是這樣的
[00:13:35.080 --> 00:13:37.640]  之前已經說過為什麼要這樣
[00:13:37.640 --> 00:13:42.120]  就是因為我們所理解的神
[00:13:42.120 --> 00:13:44.240]  是超越宇宙萬物的神
[00:13:44.240 --> 00:13:47.120]  人的言語根本不能夠將它表達
[00:13:47.120 --> 00:13:49.400]  但神要和人溝通的時候
[00:13:49.400 --> 00:13:52.200]  如果不能夠表達的時候
[00:13:52.200 --> 00:13:54.600]  就沒有言語可以傳遞
[00:13:54.600 --> 00:13:56.280]  而人與人之間的溝通
[00:13:56.280 --> 00:13:57.880]  我們都要找一些言語
[00:13:57.880 --> 00:14:01.720]  神就用人能夠理解到的言語和表達
[00:14:01.720 --> 00:14:05.680]  他就用了「父」、「子」、「聖靈」這些名詞
[00:14:05.680 --> 00:14:07.480]  但這些名詞有相似
[00:14:07.480 --> 00:14:11.480]  但也不能夠完全對號入座
[00:14:11.480 --> 00:14:14.600]  因為神的存活
[00:14:14.600 --> 00:14:18.960]  是比我們想像最偉大的更偉大的時候
[00:14:18.960 --> 00:14:25.440]  當然就不能夠用我們人間的象徵來對比
[00:14:25.440 --> 00:14:27.080]  但他又要表達他是怎樣的時候
[00:14:27.080 --> 00:14:29.440]  所以就用到獨生子
[00:14:29.440 --> 00:14:32.640]  所以就一定不會有母親
[00:14:32.640 --> 00:14:34.000]  這是很明顯的
[00:14:34.000 --> 00:14:35.120]  第一
[00:14:35.120 --> 00:14:37.200]  第二就是那個「父」和「子」
[00:14:37.200 --> 00:14:39.680]  「父」一定是有一個「父」
[00:14:39.680 --> 00:14:42.640]  當然父親是先兒子出生的
[00:14:42.640 --> 00:14:46.560]  聖經也不是這樣說的
[00:14:46.560 --> 00:14:50.400]  「子」是永遠與「父」同在的
[00:14:50.400 --> 00:14:53.160]  所以這些比喻是會破壞的
[00:14:53.160 --> 00:14:55.520]  但某個程度他想表達什麼呢
[00:14:55.520 --> 00:14:57.760]  表達了一種很深的關係
[00:14:57.760 --> 00:14:59.560]  在我們三一神當中
[00:14:59.560 --> 00:15:03.240]  「父」和「子」在永恆當中相愛
[00:15:03.240 --> 00:15:05.240]  是一種很深的關係
[00:15:05.240 --> 00:15:06.760]  而這種愛的關係
[00:15:06.760 --> 00:15:11.240]  好像用人間當時的父系社會來表達
[00:15:11.240 --> 00:15:13.520]  好像父子血濃於水
[00:15:13.520 --> 00:15:15.440]  不能分割的那種愛
[00:15:15.440 --> 00:15:19.800]  亦都是彼此願意將自己交予對方
[00:15:19.800 --> 00:15:21.040]  所以他用獨生子
[00:15:21.040 --> 00:15:25.320]  而另一方面獨生是指獨特性
[00:15:25.320 --> 00:15:28.120]  主耶穌不是普通的「子」
[00:15:28.120 --> 00:15:29.880]  是很特別的
[00:15:29.880 --> 00:15:33.080]  而特別在一個父系社會的家庭當中
[00:15:33.080 --> 00:15:34.240]  每個人都知道
[00:15:34.240 --> 00:15:43.080]  獨生子就是會承繼家庭一切的擁有權的
[00:15:43.080 --> 00:15:46.520]  而耶穌基督就有了這樣的身份
[00:15:46.520 --> 00:15:50.120]  這裡簡單暫時說到這裡的時候
[00:15:50.120 --> 00:15:51.760]  我們就知道
[00:15:51.760 --> 00:15:55.240]  我們所信的三一神的第二位主耶穌基督
[00:15:55.240 --> 00:16:00.160]  他就是有一種很超然的關係
[00:16:00.160 --> 00:16:03.280]  他和父神之間有一種很超然的關係
[00:16:03.280 --> 00:16:07.080]  但是他來到世間是有一個目的的
[00:16:07.080 --> 00:16:09.000]  他說「父愛,神愛世人
[00:16:09.000 --> 00:16:10.760]  甚至將他的獨生子士給他們
[00:16:10.760 --> 00:16:13.840]  叫一切信他的,不自滅亡,反得永生」
[00:16:13.840 --> 00:16:15.320]  但是下面還有一句
[00:16:15.320 --> 00:16:17.400]  很多人可能會背第一句
[00:16:17.400 --> 00:16:19.760]  但是就忘記了下面還有第二句
[00:16:19.760 --> 00:16:21.720]  他說「因為神差他的兒子幹世
[00:16:21.720 --> 00:16:23.280]  不是要定世人的罪
[00:16:23.280 --> 00:16:27.600]  但是要叫世人因他得救」
[00:16:27.600 --> 00:16:30.880]  主耶穌他稱為「獨生子」
[00:16:30.880 --> 00:16:36.200]  另外一個獨特就是他離世的
[00:16:36.200 --> 00:16:37.560]  所以第二句的《使徒信經》說
[00:16:37.560 --> 00:16:41.400]  「我信主耶穌基督,上帝的獨生子」
[00:16:41.400 --> 00:16:43.560]  就是他離世的
[00:16:43.560 --> 00:16:46.880]  首先說到「我信主耶穌基督」
[00:16:46.880 --> 00:16:50.000]  這裡有些事情需要講究
[00:16:50.000 --> 00:16:52.840]  你要知道其實耶穌這個名字
[00:16:52.840 --> 00:16:54.320]  是人的名字
[00:16:54.320 --> 00:16:55.760]  在當時耶穌的時代
[00:16:55.760 --> 00:16:58.240]  基本上很多人都可以叫耶穌
[00:16:58.240 --> 00:17:00.600]  在聖經當中有《使徒行傳》
[00:17:00.600 --> 00:17:01.960]  有一個叫做「巴耶穌」
[00:17:01.960 --> 00:17:03.960]  意思就是耶穌的兒子
[00:17:03.960 --> 00:17:05.640]  他的名字叫「耶穌的兒子」
[00:17:05.640 --> 00:17:08.480]  你就知道當時有人叫耶穌的名字
[00:17:08.480 --> 00:17:10.200]  耶穌是一個人的名字
[00:17:10.200 --> 00:17:12.000]  一個人
[00:17:12.000 --> 00:17:15.600]  但是你知道後來當主耶穌復活的時候
[00:17:15.600 --> 00:17:18.040]  很多時候就不只是叫耶穌
[00:17:18.040 --> 00:17:19.880]  叫基督耶穌或者耶穌基督
[00:17:19.880 --> 00:17:20.720]  為什麼呢
[00:17:20.720 --> 00:17:23.720]  因為加了一個頭銜
[00:17:23.720 --> 00:17:25.520]  因為他不是一個普通的人
[00:17:25.520 --> 00:17:28.200]  他是特別的耶穌
[00:17:28.200 --> 00:17:29.640]  不是一個普通的耶穌
[00:17:29.640 --> 00:17:30.840]  是一個特別的耶穌
[00:17:30.840 --> 00:17:32.680]  而這個耶穌
[00:17:32.680 --> 00:17:35.000]  就是上帝的獨生子
[00:17:35.000 --> 00:17:41.560]  他離世為了完成救贖
[00:17:41.560 --> 00:17:44.440]  完成救贖
[00:17:44.440 --> 00:17:54.680]  上一課也說了救贖和時間的觀念
[00:17:54.680 --> 00:17:59.600]  救贖其中一方面的重點
[00:17:59.600 --> 00:18:04.480]  就是人可以和神恢復關係
[00:18:04.480 --> 00:18:06.160]  人和神恢復關係
[00:18:06.160 --> 00:18:08.560]  在時間的領域當中
[00:18:08.560 --> 00:18:10.200]  我們去經歷神自己
[00:18:10.200 --> 00:18:12.600]  將來也會回到神那裡
[00:18:12.600 --> 00:18:18.000]  這就是救贖的一個很重要的觀念
[00:18:18.000 --> 00:18:22.160]  在短暫的人世間的時空當中
[00:18:22.160 --> 00:18:25.240]  我們和永生的神相遇
[00:18:25.240 --> 00:18:27.400]  而和祂建立關係
[00:18:27.400 --> 00:18:29.520]  將來我們生命結束的時候
[00:18:29.520 --> 00:18:30.960]  我們知道我們的生命
[00:18:30.960 --> 00:18:34.520]  不是跌跌碰碰撞撞的原子粒子
[00:18:34.520 --> 00:18:36.400]  歸於死亡之後就什麼都沒有
[00:18:36.400 --> 00:18:38.440]  而我們生命完結之後
[00:18:38.440 --> 00:18:41.080]  我們是和創造主回到那裡
[00:18:41.080 --> 00:18:43.360]  和祂建立關係
[00:18:43.360 --> 00:18:45.480]  而這裡說到主耶穌
[00:18:45.480 --> 00:18:47.800]  祂來到世間
[00:18:47.800 --> 00:18:54.360]  就是要完成救贖的關係
[00:18:54.360 --> 00:18:57.320]  祂來不是要定世人的罪
[00:18:57.320 --> 00:19:00.760]  祂是要叫世人因祂得救
[00:19:00.760 --> 00:19:03.960]  這是我們信仰的一個重點
[00:19:03.960 --> 00:19:07.520]  而這個重點是說到
[00:19:07.520 --> 00:19:10.120]  我們和神可以建立這種關係
[00:19:10.120 --> 00:19:12.800]  而這種關係是只有一個人
[00:19:12.800 --> 00:19:16.120]  可以我們建立得到
[00:19:16.120 --> 00:19:17.360]  可以恢復得到
[00:19:17.360 --> 00:19:22.640]  好像兩邊是完全過不了的
[00:19:22.640 --> 00:19:25.280]  但是現在有一條獨特的橋
