
[00:00:00.000 --> 00:00:03.600]  今天雖然是Boxing Day的第二天
[00:11:36.800 --> 00:11:38.000]  他們只是說
[00:11:38.000 --> 00:11:39.920]  是的 聖經是這樣記載的
[00:11:39.920 --> 00:11:41.760]  在伯利恆出生
[00:11:41.760 --> 00:11:44.240]  不過沒有人有反應跟他們去
[00:11:44.240 --> 00:11:51.760]  這個希律好像叫那幾位博士來問清楚
[00:11:51.760 --> 00:11:53.280]  很仔細的問
[00:11:53.280 --> 00:11:54.800]  聖經什麼時候出現啊
[00:11:54.800 --> 00:11:56.400]  你們去查清楚啊
[00:11:56.400 --> 00:11:58.640]  我也想去朝拜他啊
[00:11:58.640 --> 00:12:01.280]  實際上為什麼他要暗暗地呢
[00:12:01.280 --> 00:12:02.720]  因為這個大希律本身
[00:12:02.720 --> 00:12:05.200]  不是真的想朝拜聖嬰啊
[00:12:05.200 --> 00:12:08.560]  這個大希律本身是想剷除異己啊
[00:12:08.560 --> 00:12:10.880]  誰想挑戰他的王位的
[00:12:10.880 --> 00:12:14.080]  就殺無赦
[00:12:14.080 --> 00:12:17.920]  所以他要暗暗地
[00:12:17.920 --> 00:12:23.040]  呼喚這幾位博士來問清楚詳情
[00:12:23.040 --> 00:12:25.440]  我們今天不看到第十六節
[00:12:25.440 --> 00:12:27.920]  不過我很想跟大家特別提
[00:12:27.920 --> 00:12:30.400]  原來去到第十六節的時候
[00:12:30.400 --> 00:12:32.640]  就提到希律王
[00:12:32.640 --> 00:12:37.760]  差人將伯利恆成女並四頸的所有男孩
[00:12:37.760 --> 00:12:41.920]  照著他向博士仔細查問的時候
[00:12:41.920 --> 00:12:48.240]  凡兩歲以下的都殺盡了
[00:12:48.240 --> 00:12:50.400]  很殘忍很恐怖
[00:12:50.400 --> 00:12:52.960]  他真的是一個大暴君來的
[00:12:52.960 --> 00:12:59.840]  被撒旦使用的工具
[00:12:59.840 --> 00:13:01.760]  但是只有這幾位博士
[00:13:01.760 --> 00:13:06.800]  他們才是真心想朝拜那位大君王
[00:13:06.800 --> 00:13:08.640]  他們都試過用人的智慧
[00:13:08.640 --> 00:13:10.720]  大君王出世啊
[00:13:10.720 --> 00:13:12.240]  當然是在首都
[00:13:12.240 --> 00:13:14.720]  不如先去耶路撒冷
[00:13:14.720 --> 00:13:17.040]  他們去耶路撒冷找
[00:13:17.040 --> 00:13:18.880]  不過原來不是
[00:13:18.880 --> 00:13:21.200]  是那個小城伯利恆
[00:13:21.200 --> 00:13:23.680]  當他們知道是伯利恆的時候
[00:13:23.680 --> 00:13:30.880]  又看到那顆超乎現象的星星出現了
[00:13:30.880 --> 00:13:33.360]  奪目耀眼的星星又出現了
[00:13:33.360 --> 00:13:36.160]  他們一看到星星就跟著走
[00:13:36.160 --> 00:13:38.160]  仍然忠於那個意象
[00:13:38.160 --> 00:13:41.600]  他們務求要見到基督
[00:13:41.600 --> 00:13:44.720]  其實今天我們都活在一些艱難的日子
[00:13:44.720 --> 00:13:46.560]  黑暗的世代
[00:13:46.560 --> 00:13:51.040]  甚至是一個自我膨脹的後現代
[00:13:51.040 --> 00:13:55.040]  不過我們又有沒有靠著自己的能力去過活
[00:13:55.040 --> 00:13:57.600]  自己的智慧去過活
[00:13:57.600 --> 00:14:01.440]  又或者為了一己的私慾
[00:14:01.440 --> 00:14:04.800]  就用我們的方法去生活呢
[00:14:04.800 --> 00:14:11.280]  已經忘記了聖誕節為我們帶來什麼真正的意義
[00:14:11.280 --> 00:14:13.600]  25號梁牧師跟我們說
[00:14:13.600 --> 00:14:16.000]  聖誕節的大好訊息
[00:14:16.000 --> 00:14:18.880]  是基督已經降生
[00:14:18.880 --> 00:14:22.960]  是基督已經降生
[00:14:22.960 --> 00:14:24.320]  你可能說
[00:14:24.320 --> 00:14:28.480]  今天我哪裡看到一顆星星帶著我走呢
[00:14:28.480 --> 00:14:33.920]  其實聖經就是上帝給我們最大的啟示
[00:14:33.920 --> 00:14:38.240]  聖經就是上帝給我們最大的真光
[00:14:38.240 --> 00:14:42.640]  我們有沒有願意跟著聖經去走呢
[00:14:42.640 --> 00:14:49.360]  我們有沒有願意成為一個真正的敬拜者呢
[00:14:49.360 --> 00:14:50.800]  是的
[00:14:50.800 --> 00:14:54.800]  作為一個真正的敬拜者是要付上代價的
[00:14:54.800 --> 00:14:56.480]  我想起一位姐妹
[00:14:56.480 --> 00:14:58.560]  她信主很多年了
[00:14:58.560 --> 00:15:04.960]  大約五年前她就來了阿根廷參加崇拜和小祖
[00:15:04.960 --> 00:15:08.000]  她是一個很溫柔的全職媽媽
[00:15:08.000 --> 00:15:09.120]  很愛主
[00:15:09.120 --> 00:15:11.520]  但她裡面有些不滿足
[00:15:11.520 --> 00:15:16.000]  她一直覺得為什麼我的靈命是停滯不前的呢
[00:15:16.000 --> 00:15:22.000]  她跟她丈夫夫家的關係也有些緊張
[00:15:22.000 --> 00:15:24.800]  但她參加了阿根廷聚會之後
[00:15:24.800 --> 00:15:27.040]  她漸漸發現
[00:15:27.040 --> 00:15:31.280]  也聽到原來跟隨耶穌
[00:15:31.280 --> 00:15:35.040]  生命是要付上代價的
[00:15:35.040 --> 00:15:39.680]  所以你知道我們教會有門女的旅程
[00:15:39.680 --> 00:15:42.480]  所以她在兩年多三年前
[00:15:42.480 --> 00:15:46.880]  她就決定我要參加門女的旅程
[00:15:46.880 --> 00:15:49.280]  雖然當時她除了我之外
[00:15:49.280 --> 00:15:52.800]  她不認識那個課程任何一個人
[00:15:52.800 --> 00:15:56.960]  但她願意為上帝就行出這個安書區
[00:15:56.960 --> 00:15:59.760]  她願意為上帝就多走一步
[00:15:59.760 --> 00:16:06.400]  務要真正找到跟隨耶穌是怎麼一回事
[00:16:06.400 --> 00:16:11.920]  怎樣成為一個真正跟隨耶穌的門徒
[00:16:11.920 --> 00:16:15.040]  在她畢業的功課裡她這樣說
[00:16:15.040 --> 00:16:17.200]  原來這兩年多的課程
[00:16:17.200 --> 00:16:23.200]  被她裡面的靈命大大更新了
[00:16:23.200 --> 00:16:25.440]  她為了帶使命的緣故
[00:16:25.440 --> 00:16:28.960]  就要將福音大大地傳開去
[00:16:28.960 --> 00:16:31.040]  在門女期間
[00:16:31.040 --> 00:16:33.600]  她跟家人的關係變好了
[00:16:33.600 --> 00:16:36.880]  她主動跟她老爺復和
[00:16:36.880 --> 00:16:40.240]  又帶著自己的爸爸、鄰居
[00:16:40.240 --> 00:16:43.440]  和媽媽的鄰居也信了
[00:16:43.440 --> 00:16:45.840]  除了她爸爸行動不方便之外
[00:16:45.840 --> 00:16:48.720]  其他人也繼續在上教會
[00:16:48.720 --> 00:16:51.040]  並且陸續受洗
[00:16:51.040 --> 00:16:55.760]  真的很感恩,大大的感恩
[00:16:55.760 --> 00:16:59.360]  是的,原來真正敬拜上帝
[00:16:59.360 --> 00:17:04.480]  真正跟隨上帝是要付上代價的
[00:17:04.480 --> 00:17:09.360]  今天你又願意為耶穌走多少步呢?
[00:17:09.360 --> 00:17:12.320]  你又願意為上帝走多遠呢?
[00:17:12.320 --> 00:17:14.320]  耶穌為了愛我們
[00:17:14.320 --> 00:17:16.560]  以經降生
[00:17:16.560 --> 00:17:19.440]  道成肉身來到我們中間
[00:17:19.440 --> 00:17:24.320]  祂是神,竟然願意住在我們中間
[00:17:24.320 --> 00:17:26.240]  祂為我們走了多少步
[00:17:26.240 --> 00:17:30.720]  我們又為祂走多少步呢?
[00:17:30.720 --> 00:17:34.240]  你有沒有願意跟隨主的心意
[00:17:34.240 --> 00:17:36.320]  好像這個姐妹一樣
[00:17:36.320 --> 00:17:40.160]  經歷生命的更新呢?
[00:17:40.160 --> 00:17:43.600]  不是人人隨時都可以參加門女
[00:17:43.600 --> 00:17:46.080]  因為我們兩年多才開一次
[00:17:46.080 --> 00:17:48.000]  不過每一個基督徒
[00:17:48.000 --> 00:17:52.080]  每一天都可以按著聖經的啟示
[00:17:52.080 --> 00:17:55.440]  活出一個敬拜主的生命
[00:17:55.440 --> 00:17:58.080]  Amen?
[00:17:58.080 --> 00:18:00.240]  第二點我想和大家分享的
[00:18:00.240 --> 00:18:02.640]  是真正敬拜主的人
[00:18:02.640 --> 00:18:04.400]  是會歡喜快樂
[00:18:04.400 --> 00:18:06.320]  全心含服的
[00:18:06.320 --> 00:18:09.200]  我們一起讀接下來這三節聖經
[00:18:09.200 --> 00:18:11.040]  第九節至十一節
[00:18:11.040 --> 00:18:12.560]  我們一起讀
[00:18:12.560 --> 00:18:15.920]  他們聽見王的話就去了
[00:18:15.920 --> 00:18:18.640]  在東方所看見的那星
[00:18:18.640 --> 00:18:21.280]  忽然在他們前頭行
[00:18:21.280 --> 00:18:24.160]  直行到小孩子的地方
[00:18:24.160 --> 00:18:26.800]  就在上頭停住了
[00:18:26.800 --> 00:18:31.280]  我們看見那星就大大地歡喜
[00:18:31.280 --> 00:18:32.800]  進了房子
[00:18:32.800 --> 00:18:36.960]  看見小孩子和他母親瑪利亞
[00:18:36.960 --> 00:18:39.920]  就俯伏拜那小孩子
[00:18:39.920 --> 00:18:47.440]  揭開寶盒拿黃金、乳香、抹藥為禮物獻給他
[00:18:47.440 --> 00:18:50.480]  我想大家想像一下
[00:18:50.480 --> 00:18:54.160]  其實這是一個很奇怪的圖畫
[00:18:54.160 --> 00:18:56.880]  這幾個博士有學識
[00:18:56.880 --> 00:19:00.880]  帶著很貴重的禮物
[00:19:00.880 --> 00:19:05.040]  很遠地攀山涉水
[00:19:05.040 --> 00:19:07.840]  來到伯利恆
[00:19:07.840 --> 00:19:12.960]  看見那顆星停在破破爛爛的房子上
[00:19:12.960 --> 00:19:14.800]  為什麼我覺得比較簡陋呢
[00:19:14.800 --> 00:19:18.080]  因為我相信弱勢一家不會很有錢
[00:19:18.080 --> 00:19:22.560]  耶穌的出身是一個不是很富裕的家庭
[00:19:22.560 --> 00:19:24.480]  相當窮困的家庭
[00:19:24.480 --> 00:19:25.600]  所以那間房子
[00:19:25.600 --> 00:19:28.960]  相信也不是很漂亮
[00:19:28.960 --> 00:19:31.040]  但這幾個博士一看見
[00:19:31.040 --> 00:19:34.480]  那顆星停在那裏就大大地歡喜
[00:19:34.480 --> 00:19:38.000]  真是很開心 很奇怪
[00:19:38.000 --> 00:19:42.800]  進屋一看見寶寶就拜那寶寶
[00:19:42.800 --> 00:19:46.160]  這真是一個很奇怪的圖畫
[00:19:46.160 --> 00:19:49.840]  現在你想想香港人
[00:19:49.840 --> 00:19:51.360]  看見那間房子
[00:19:51.360 --> 00:19:55.760]  我們去宅度假早陣子疫情沒那麼嚴重
[00:19:55.760 --> 00:20:00.000]  你看見很漂亮的酒店就嘩嘩聲
[00:20:00.000 --> 00:20:01.120]  看見破破爛爛的房子
[00:20:01.120 --> 00:20:03.040]  你竟然說那間酒店不是很漂亮
[00:20:03.040 --> 00:20:06.880]  你已經說有沒有搞錯
[00:20:06.880 --> 00:20:09.440]  他們開心的程度
[00:20:09.440 --> 00:20:13.040]  要立即進去拜那寶寶
[00:20:13.040 --> 00:20:17.120]  我真的覺得好像媽媽生小孩一樣
[00:20:17.120 --> 00:20:20.240]  聽聞生小孩十級痛
[00:20:20.240 --> 00:20:24.080]  但下面有媽媽立即點頭
[00:20:24.080 --> 00:20:26.880]  十級痛 但一看見寶寶出生
[00:20:26.880 --> 00:20:29.280]  他已經忘記之前的十級痛
[00:20:29.280 --> 00:20:31.600]  這幾個博士一看見寶寶
[00:20:31.600 --> 00:20:33.920]  一看見一顆星停在房子裡
[00:20:33.920 --> 00:20:38.640]  已經覺得之前多辛苦都不再重要了
[00:20:38.640 --> 00:20:41.200]  這幅圖畫很奇怪
[00:20:41.200 --> 00:20:44.880]  香港人叫他俯伏跪拜一些人
[00:20:44.880 --> 00:20:47.920]  很難呀 搞什麼
[00:20:47.920 --> 00:20:51.200]  為什麼這幾個博士會這樣
[00:20:51.200 --> 00:20:53.120]  他們找到了
[00:20:53.120 --> 00:20:58.080]  原來他們深信他們找到真救主
[00:20:58.080 --> 00:21:00.240]  大君王
[00:21:00.240 --> 00:21:02.240]  聖經真的這樣提醒我們
[00:21:02.240 --> 00:21:06.640]  耶穌上帝才是我們喜樂的源頭
[00:21:06.640 --> 00:21:08.800]  真的尋見主的
[00:21:08.800 --> 00:21:10.800]  都會找到喜樂
[00:21:10.800 --> 00:21:12.160]  真喜樂
[00:21:12.160 --> 00:21:15.360]  而上帝所賜的平安和喜樂
[00:21:15.360 --> 00:21:17.600]  不是因為外面的環境
[00:21:17.600 --> 00:21:19.200]  可以奪去的
[00:21:19.200 --> 00:21:21.360]  我們看看詩篇怎麼說
[00:21:21.360 --> 00:21:23.680]  詩篇十六章十一節
[00:21:23.680 --> 00:21:25.360]  我們一起讀
[00:21:25.360 --> 00:21:28.960]  你必將生命的道路指示我
[00:21:28.960 --> 00:21:32.160]  在你面前有滿足的喜樂
[00:21:32.160 --> 00:21:35.920]  在你右手中有永遠的福樂
[00:21:35.920 --> 00:21:37.440]  原來在上帝裡面
[00:21:37.440 --> 00:21:40.160]  唯有走上上帝的路上
[00:21:40.160 --> 00:21:42.240]  我們才有滿足的喜樂
[00:21:42.240 --> 00:21:46.240]  我們才有永遠的福樂
[00:21:46.240 --> 00:21:47.520]  還有
