
[00:00:00.000 --> 00:00:05.240]  感謝神直接施加給我們的安慰、鼓勵和提醒
[00:03:42.840 --> 00:03:44.320]  去到審判猶太國
[00:03:44.320 --> 00:03:48.240]  而且這個民族所施行的
[00:03:48.240 --> 00:03:50.600]  所帶來的殺戮
[00:03:50.600 --> 00:03:52.480]  是相當可怕的
[00:03:52.480 --> 00:03:54.320]  在今天我們所有的經文裏面
[00:03:54.320 --> 00:03:56.040]  會去描述得到
[00:03:56.040 --> 00:03:59.160]  當先知聽到一個這樣的消息的時候
[00:03:59.160 --> 00:04:01.280]  他說為何我祈禱過後
[00:04:01.280 --> 00:04:04.280]  得到的不是安定繁榮和和諧
[00:04:04.280 --> 00:04:06.400]  而是聽到這樣的壞消息
[00:04:06.400 --> 00:04:08.480]  他實在覺得很難受
[00:04:08.480 --> 00:04:11.880]  他會質問為何神會容讓
[00:04:11.880 --> 00:04:14.800]  去使用惡人去懲罰那些
[00:04:14.800 --> 00:04:17.680]  相對他們來說比較公義的人
[00:04:17.680 --> 00:04:19.920]  有一位聖經學者說
[00:04:19.920 --> 00:04:21.320]  就是形容一句說話
[00:04:21.320 --> 00:04:23.120]  就是上帝好像下藥
[00:04:23.120 --> 00:04:25.080]  不過下藥去醫病的時候
[00:04:25.080 --> 00:04:28.560]  所帶來的傷比病還要重
[00:04:28.560 --> 00:04:31.320]  今天我們所讀的經文可以分為兩部份
[00:04:31.320 --> 00:04:34.880]  第一部份是一章的十二到二章一節
[00:04:34.880 --> 00:04:39.560]  是關於先知的揭問的內容和他的行動
[00:04:39.560 --> 00:04:43.240]  第二部份是二章的二節到第五節
[00:04:43.240 --> 00:04:45.440]  是上帝的回應
[00:04:45.440 --> 00:04:47.120]  從先知的揭問出發
[00:04:47.120 --> 00:04:51.080]  我們要去學習如何面對世界的惡
[00:04:51.080 --> 00:04:52.880]  以及去服侍別人
[00:04:52.880 --> 00:04:55.560]  而第二部份我們會從神的回應裡面去看
[00:04:55.560 --> 00:05:00.360]  一個夢救贖相信的生命的本質是怎樣
[00:05:00.360 --> 00:05:01.800]  我們先看第一部份
[00:05:01.800 --> 00:05:03.080]  第十二節是這樣說的
[00:05:03.080 --> 00:05:05.480]  「耀華,我的神,我的聖者,
[00:05:05.480 --> 00:05:07.600]  你不是自古就有的嗎?
[00:05:07.600 --> 00:05:09.400]  我們不會死的。
[00:05:09.400 --> 00:05:12.360]  耀華,你派他們行審判。
[00:05:12.360 --> 00:05:16.400]  盤石,你立他們施懲罰。」
[00:05:16.400 --> 00:05:19.120]  在這裡當先知提出他的揭問的時候
[00:05:19.120 --> 00:05:22.320]  他從他的神觀和納約的關係出發
[00:05:22.320 --> 00:05:23.480]  去質疑神
[00:05:23.480 --> 00:05:25.800]  為甚麼神你所做的事
[00:05:25.800 --> 00:05:29.640]  從自古以來你對我們的啟示
[00:05:29.640 --> 00:05:33.560]  和神的屬性好像是相違背的?
[00:05:33.560 --> 00:05:38.600]  先知稱神為「耀華,我的神,我的聖者」
[00:05:38.600 --> 00:05:42.280]  強調的是神和人納約的關係
[00:05:42.280 --> 00:05:47.040]  由於這個納約的關係是由神自己親自去建立的
[00:05:47.040 --> 00:05:49.560]  所以神不單止是聖傑
[00:05:49.560 --> 00:05:51.240]  是超越是永恆的
[00:05:51.240 --> 00:05:52.880]  亦都可以和以色列民
[00:05:52.880 --> 00:05:57.000]  世世代代在地上的生活是有密切的關係的
[00:05:57.000 --> 00:06:00.880]  哈伯先知用一個反問的方式去跟神說
[00:06:00.880 --> 00:06:05.200]  「你不是那位既超然又屬於我們的上帝嗎?
[00:06:05.200 --> 00:06:09.000]  為甚麼你會用這樣的手法去審判我們呢?」
[00:06:09.000 --> 00:06:11.880]  當中有句說話是有些特別奇怪的
[00:06:11.880 --> 00:06:15.360]  竟然跟著說「我們不會死的」
[00:06:15.360 --> 00:06:18.000]  好像突然間又變得好像很有信心
[00:06:18.000 --> 00:06:19.800]  所以聖經學者很多都說
[00:06:19.800 --> 00:06:22.400]  其實這裡是後來的文士
[00:06:22.400 --> 00:06:23.800]  在抄寫聖經的時候覺得
[00:06:23.800 --> 00:06:26.400]  好像原來的說法有些冒犯上帝
[00:06:26.400 --> 00:06:27.840]  所以要改了
[00:06:27.840 --> 00:06:32.680]  原來那個意思有不同的日本都會比較多去說
[00:06:32.680 --> 00:06:34.440]  「你是不會死的」
[00:06:34.440 --> 00:06:36.480]  換言之去向上帝說
[00:06:36.480 --> 00:06:38.760]  「你是那位永活的上帝」
[00:06:38.760 --> 00:06:40.040]  「你這位永活的上帝」
[00:06:40.040 --> 00:06:42.200]  「為甚麼會讓你的子民」
[00:06:42.200 --> 00:06:45.360]  「陷在一個面對死亡和滅絕的」
[00:06:45.360 --> 00:06:48.240]  「一個這樣的審判的境況裏面呢?」
[00:06:48.240 --> 00:06:49.800]  所以先知繼續去質疑
[00:06:49.800 --> 00:06:54.720]  「你派他們這些兇殘的迦勒底人去私人審判?」
[00:06:54.720 --> 00:06:57.960]  「我們生命最堅固的盤石」
[00:06:57.960 --> 00:07:03.000]  「你竟然納他們去懲罰我們?」
[00:07:03.000 --> 00:07:05.280]  先知深深的憂慮
[00:07:05.280 --> 00:07:06.960]  在上帝的審判裏面
[00:07:06.960 --> 00:07:10.080]  以色列民會陷在一個滅絕的境況當中
[00:07:10.080 --> 00:07:12.720]  當然我們認識聖經的歷史
[00:07:12.720 --> 00:07:15.080]  上帝留下他的選民當中
[00:07:15.080 --> 00:07:16.960]  一班一班愚民
[00:07:16.960 --> 00:07:18.480]  聖儒之民
[00:07:18.480 --> 00:07:19.920]  有上帝的保護
[00:07:19.920 --> 00:07:25.040]  不過當時先知還未看得到這樣的功夫
[00:07:25.040 --> 00:07:27.560]  所以他提出他的質詢
[00:07:27.560 --> 00:07:28.840]  不過在他的質詢裏面
[00:07:28.840 --> 00:07:31.880]  先知肯定上帝的屬性
[00:07:31.880 --> 00:07:33.440]  他是厭惡罪惡的
[00:07:33.440 --> 00:07:34.720]  第十三節
[00:07:34.720 --> 00:07:37.440]  聖經說「你的眼目純潔不看邪惡
[00:07:37.440 --> 00:07:39.760]  不能坐視姦惡」
[00:07:39.760 --> 00:07:43.520]  為何見到詭詐的人而不理睬呢?
[00:07:43.520 --> 00:07:45.480]  惡人吞滅給自己公義的人
[00:07:45.480 --> 00:07:48.080]  你為甚麼沉默呢?
[00:07:48.080 --> 00:07:52.760]  哈伯國先知是按著神的聖潔和公義去揭文
[00:07:52.760 --> 00:07:54.200]  為何?
[00:07:54.200 --> 00:07:56.560]  為何你是如此眼目純正的?
[00:07:56.560 --> 00:07:59.160]  你會容讓在你的視野範圍裏面
[00:07:59.160 --> 00:08:01.480]  可以有惡人惡事發生
[00:08:01.480 --> 00:08:05.920]  邪惡存在到罪惡滔天而你不理睬呢?
[00:08:05.920 --> 00:08:07.440]  其實類似的質問
[00:08:07.440 --> 00:08:10.480]  大家留心到在第一章的第三節
[00:08:10.480 --> 00:08:13.040]  都已經有類似的說法
[00:08:13.040 --> 00:08:15.360]  不過這三節裏面所說的
[00:08:15.360 --> 00:08:18.000]  是針對猶大國裏面的警方
[00:08:18.000 --> 00:08:20.040]  而現今這裏所指的
[00:08:20.040 --> 00:08:22.720]  就是涉及到迦勒底人在列國當中
[00:08:22.720 --> 00:08:24.680]  在他們攻取不同的國家裏面
[00:08:24.680 --> 00:08:26.560]  所作出的不同的暴行
[00:08:26.560 --> 00:08:30.040]  很多沒有人性的戰爭的行為
[00:08:30.040 --> 00:08:31.760]  第十四到十七節
[00:08:31.760 --> 00:08:34.880]  先知就用一個捕魚的比喻
[00:08:34.880 --> 00:08:37.920]  去指出迦勒底人那種對列國的吞併
[00:08:37.920 --> 00:08:39.920]  不單止收取財富
[00:08:39.920 --> 00:08:43.080]  而且毫不留情地殺戮
[00:08:43.080 --> 00:08:46.960]  令到先知很難受的是甚麼呢?
[00:08:46.960 --> 00:08:47.800]  大家留意到
[00:08:47.800 --> 00:08:50.760]  他說:你竟使人葬海裏的魚
[00:08:50.760 --> 00:08:52.640]  葬無人管轄的
[00:08:52.640 --> 00:08:55.280]  爬隊的一些動物
[00:08:55.280 --> 00:08:58.360]  一些的爬蟲類
[00:08:58.360 --> 00:08:59.760]  海裏面的魚
[00:08:59.760 --> 00:09:01.760]  地上爬行的
[00:09:01.760 --> 00:09:04.440]  我們會想起哪一段經文呢?
[00:09:04.440 --> 00:09:07.160]  我們會想起《創世紀》的第一章
[00:09:07.160 --> 00:09:08.360]  上帝創造了世界
[00:09:08.360 --> 00:09:11.120]  然後托付給人去管理
[00:09:11.120 --> 00:09:14.280]  但這裏聖經將
[00:09:14.280 --> 00:09:15.840]  類似的這個說法
[00:09:15.840 --> 00:09:17.440]  這些動物、這些生物
[00:09:17.440 --> 00:09:20.200]  類比為人類
[00:09:20.200 --> 00:09:23.080]  上帝按著自己的形象去做人
[00:09:23.080 --> 00:09:24.800]  上帝創造了這個世界
[00:09:24.800 --> 00:09:25.960]  《創世紀》的第一章
[00:09:25.960 --> 00:09:27.800]  充滿著很多的說話說
[00:09:27.800 --> 00:09:30.520]  神看著一切都是好的
[00:09:30.520 --> 00:09:33.000]  在好的裏面沒有邪惡
[00:09:33.000 --> 00:09:34.760]  沒有不義
[00:09:34.760 --> 00:09:36.360]  但是為甚麼
[00:09:36.360 --> 00:09:39.120]  上帝在這個時候竟然容讓人
[00:09:39.120 --> 00:09:40.760]  好像海裏面的魚
[00:09:40.760 --> 00:09:42.960]  被迦勒底人捕獵
[00:09:42.960 --> 00:09:45.880]  好像爬蟲一樣被欺壓
[00:09:45.880 --> 00:09:51.520]  為甚麼人要落在一個這樣的境況裏面
[00:09:51.520 --> 00:09:52.560]  弟兄姊妹
[00:09:52.560 --> 00:09:55.400]  人被貶為爬蟲
[00:09:55.400 --> 00:09:57.800]  是不好的
[00:09:57.800 --> 00:10:01.280]  人變成只是弱肉強食的動物
[00:10:01.280 --> 00:10:04.240]  以獸性去凌駕人性
[00:10:04.240 --> 00:10:06.440]  更加是不好
[00:10:06.440 --> 00:10:10.000]  當人去將別人的人性去到踐踏的時候
[00:10:10.000 --> 00:10:13.600]  其實自己也喪掉了人性
[00:10:13.600 --> 00:10:15.040]  但是這樣的事
[00:10:15.040 --> 00:10:16.560]  在古今中外裏面
[00:10:16.560 --> 00:10:20.320]  天天都有發生
[00:10:20.320 --> 00:10:22.880]  才不能夠去接受
[00:10:22.880 --> 00:10:26.640]  沒錯 沒有一個人可以在神面前
[00:10:26.640 --> 00:10:28.440]  稱自己是真是公義
[00:10:28.440 --> 00:10:29.440]  無有瑕疵的
[00:10:29.440 --> 00:10:34.080]  不過惡人去吞滅那些給自己公義的人
[00:10:34.080 --> 00:10:36.960]  實在是難接受
[00:10:36.960 --> 00:10:37.480]  弟兄姊妹
[00:10:37.480 --> 00:10:40.800]  哈伯古先知的質詢和哀訴
[00:10:40.800 --> 00:10:43.240]  其實是所有對這個世界的邪惡
[00:10:43.240 --> 00:10:47.200]  和不義感到痛心的人的吶喊
[00:10:47.200 --> 00:10:50.960]  聖經將這段說話記載下來
[00:10:50.960 --> 00:10:54.960]  表明神去容納我們的質詢和哀訴
[00:10:54.960 --> 00:10:59.840]  祂願意聆聽和面對受苦悲痛的人
[00:10:59.840 --> 00:11:01.600]  面對世界的苦難
[00:11:01.600 --> 00:11:04.880]  和人所行的種種邪惡的事情
[00:11:04.880 --> 00:11:06.200]  居督徒要做的
[00:11:06.200 --> 00:11:10.240]  不是去難阻人或壓制人去揭問上帝
[00:11:10.240 --> 00:11:13.480]  自己也不要壓制自己去問上帝
[00:11:13.480 --> 00:11:14.880]  其實我們願意揭問
[00:11:14.880 --> 00:11:18.920]  是因為我們肯定上帝是真實存在的
[00:11:18.920 --> 00:11:23.800]  我們提出揭問基礎是肯定上帝的聖潔和公義
[00:11:23.800 --> 00:11:29.680]  相信上帝比我們更加不能夠容忍罪惡和邪惡的勢力
[00:11:29.680 --> 00:11:31.280]  我們相信上帝
[00:11:31.280 --> 00:11:33.440]  相信上帝是美善的
[00:11:33.440 --> 00:11:35.320]  但人非草木
[00:11:35.320 --> 00:11:37.000]  豈能無情
[00:11:37.000 --> 00:11:38.840]  或者我們當中也有些人覺得
[00:11:38.840 --> 00:11:40.400]  自己對上帝是有信心的
[00:11:40.400 --> 00:11:41.720]  很老練
[00:11:41.720 --> 00:11:44.240]  但是當我們見到其他人
[00:11:44.240 --> 00:11:48.120]  或者經歷到各樣的暴力不法的事就
[00:11:48.120 --> 00:11:51.080]  對一些倒行逆施的行為大感憤怒
[00:11:51.080 --> 00:11:53.200]  甚至他們在口出惡言的時候
[00:11:53.200 --> 00:11:55.160]  我們怎樣回應呢?
[00:11:55.160 --> 00:11:57.080]  當有很多凶殘的事情發生
[00:11:57.080 --> 00:12:00.960]  而沒有辦法得到合理的解釋的時候
[00:12:00.960 --> 00:12:04.560]  我們可能收到很多親友弟兄姊妹
[00:12:04.560 --> 00:12:07.880]  一些很強烈的情緒宣洩的短信
[00:12:07.880 --> 00:12:10.440]  一些短片文章等等
[00:12:10.440 --> 00:12:13.080]  或者他們在社交媒體的網頁上
[00:12:13.080 --> 00:12:15.040]  寫出一些說話
[00:12:15.040 --> 00:12:18.280]  當中可能包含著很多以惡報惡的話
[00:12:18.280 --> 00:12:20.520]  我們怎樣回應呢?
[00:12:20.520 --> 00:12:21.600]  有一位目者
[00:12:21.600 --> 00:12:23.000]  我不是借別人說話
[00:12:23.000 --> 00:12:26.120]  真的有一位目者
[00:12:26.120 --> 00:12:28.160]  當他看到有些弟兄姊妹
[00:12:28.160 --> 00:12:30.880]  寫一些好像很以惡報惡的訊息
[00:12:30.880 --> 00:12:32.560]  就坐的說話的時候
[00:12:32.560 --> 00:12:35.400]  他在神面前安靜下來
[00:12:35.400 --> 00:12:37.880]  然後他耐心地作出回覆
[00:12:37.880 --> 00:12:40.080]  他對這個發信的弟兄姊妹說
[00:12:40.080 --> 00:12:42.760]  我相信當詩篇裏面
[00:12:42.760 --> 00:12:46.680]  那些奏助詩的作者寫下詩歌的時候
[00:12:46.680 --> 00:12:51.680]  他們的心情可能跟你都是相仿的
[00:12:51.680 --> 00:12:52.440]  弟兄姊妹
[00:12:52.440 --> 00:12:54.400]  以惡報惡可不可以呢?
[00:12:54.400 --> 00:12:56.320]  當然不可以了
[00:12:56.320 --> 00:12:57.760]  我們應不應該自己去報復
[00:12:57.760 --> 00:13:02.160]  還是要等候神的心冤和審判報應呢?
[00:13:02.160 --> 00:13:05.440]  當然是等候神的審判
[00:13:05.440 --> 00:13:08.840]  不過我們要放膽將那份被罪惡傷害
[00:13:08.840 --> 00:13:12.360]  以致激憤的心向神去展露
[00:13:12.360 --> 00:13:14.560]  我們也要去寬容別人
[00:13:14.560 --> 00:13:16.040]  在這種情感的表達裏面
[00:13:16.040 --> 00:13:18.240]  真的有過火的地方
[00:13:18.240 --> 00:13:20.360]  這種寬容不是縱容
[00:13:20.360 --> 00:13:22.920]  而是勝在對方的情感當中
[00:13:22.920 --> 00:13:25.680]  陪伴他們去到神的面前
[00:13:25.680 --> 00:13:27.200]  有些說話真的很難聽
[00:13:27.200 --> 00:13:30.000]  你覺得不合乎聖徒體統
[00:13:30.000 --> 00:13:31.360]  有奏助
[00:13:31.360 --> 00:13:32.760]  太多憤怒了
[00:13:32.760 --> 00:13:36.600]  甚至好像將無辜人捲入其中
[00:13:36.600 --> 00:13:38.440]  實在不應該說這些說話
[00:13:38.440 --> 00:13:40.440]  有這樣的意圖
[00:13:40.440 --> 00:13:43.320]  那些意圖是不應該行出來
[00:13:43.320 --> 00:13:47.440]  但那個生命是需要被接納
[00:13:47.440 --> 00:13:50.440]  唯有當我們活出一份接納和關懷
[00:13:50.440 --> 00:13:54.680]  我們才有機會按真理去勸說別人
[00:13:54.680 --> 00:13:59.560]  行在耶穌基督非暴力的道路上
[00:13:59.560 --> 00:14:01.320]  最近有一位大學校長
[00:14:01.320 --> 00:14:04.880]  他在公開與學生對話時陷入僵局
[00:14:04.880 --> 00:14:07.680]  後來臨時加插因為逃不掉
[00:14:07.680 --> 00:14:10.160]  所以就有一個閉門的會議
[00:14:10.160 --> 00:14:13.680]  但彼此的情感世界就在裏面打開了
[00:14:13.680 --> 00:14:16.560]  後來這個校長在一封公開信裏說
[00:14:16.560 --> 00:14:18.320]  我感受最深刻的是
[00:14:18.320 --> 00:14:20.440]  在討論會完結之後
[00:14:20.440 --> 00:14:22.240]  我跟一些被捕的同學
[00:14:22.240 --> 00:14:25.600]  兩個多小時的閉門交談
[00:14:25.600 --> 00:14:29.120]  在大家都放下戒備的情況下
[00:14:29.120 --> 00:14:33.000]  我看到他們無助的眼神
[00:14:33.000 --> 00:14:37.160]  我聽到他們哭訴自己身心所受的痛楚
[00:14:37.160 --> 00:14:40.160]  懇求大學去保護他們
[00:14:40.160 --> 00:14:41.360]  我也很坦誠地
[00:14:41.360 --> 00:14:42.440]  這個校長說
[00:14:42.440 --> 00:14:45.520]  我很坦誠地告訴這些學生我的心底話
[00:14:45.520 --> 00:14:49.440]  承認大學是在史無前例的社會挑戰下
[00:14:49.440 --> 00:14:51.120]  有不同的不足
[00:14:51.120 --> 00:14:55.400]  但同時間大學要肩負著很多不同的責任
[00:14:55.400 --> 00:14:56.720]  在這兩個小時裏面
[00:14:56.720 --> 00:14:59.200]  他們彼此能夠打開心扉
[00:14:59.200 --> 00:15:01.880]  表達最真摯的感受
[00:15:01.880 --> 00:15:03.240]  以至這個校長說
[00:15:03.240 --> 00:15:08.640]  同學每一句說話都打進我的心坎裏面
[00:15:08.640 --> 00:15:12.360]  讓我非常痛心和難過
[00:15:12.360 --> 00:15:13.640]  秉少你聽不聽到這句說話裏面
[00:15:13.640 --> 00:15:15.280]  有很多情感的語言
[00:15:15.280 --> 00:15:18.000]  很多情緒的語言
[00:15:18.000 --> 00:15:20.440]  確實是
[00:15:20.440 --> 00:15:23.800]  我們不需要再講校長有甚麼主張
[00:15:23.800 --> 00:15:24.720]  有甚麼措施
[00:15:24.720 --> 00:15:26.640]  這些都不重要
[00:15:26.640 --> 00:15:30.760]  面對不義之下的痛苦
[00:15:30.760 --> 00:15:34.160]  其實我們要更加學習彼此聆聽
[00:15:34.160 --> 00:15:37.120]  如果沒有了這份無保留的聆聽
[00:15:37.120 --> 00:15:41.480]  所有的議論都會落入紛爭和分裂裏面
[00:15:41.480 --> 00:15:43.360]  在這位校長的公開信裏面
[00:15:43.360 --> 00:15:45.440]  他先表達了自己的情感
[00:15:45.440 --> 00:15:49.240]  然後才去談論對自己的看法和回應措施
[00:15:49.240 --> 00:15:50.720]  而值得我們留意的是
[00:15:50.720 --> 00:15:53.480]  他結束的段落裏面
[00:15:53.480 --> 00:15:55.040]  他的標題是這樣
[00:15:55.040 --> 00:15:56.680]  他的標題是
[00:15:56.680 --> 00:16:01.280]  「讓信忘愛帶領我們前行」
[00:16:01.280 --> 00:16:03.960]  我不知道這個校長是否基督徒
[00:16:03.960 --> 00:16:05.120]  可能你也會說
[00:16:05.120 --> 00:16:08.000]  牧師這些這麼好的文章
[00:16:08.000 --> 00:16:11.920]  是因為學校請了很好的公關去執筆
[00:16:11.920 --> 00:16:14.320]  所以才會這樣
[00:16:14.320 --> 00:16:19.480]  最近有一個教內的神學院研討會
[00:16:19.480 --> 00:16:21.600]  那個研討會的題目是甚麼呢
[00:16:21.600 --> 00:16:25.360]  「教會公關與公義」
[00:16:25.360 --> 00:16:28.280]  在這個研討會裏面有一位新聞及傳播學院的教授
[00:16:28.280 --> 00:16:31.760]  他用一句說話來作總結
[00:16:31.760 --> 00:16:35.760]  他說「人品好 公關自然好」
[00:16:35.760 --> 00:16:41.560]  「人品不好 公關也幫不了你」
[00:16:41.560 --> 00:16:45.680]  「面對苦難和不義的世界」
[00:16:45.680 --> 00:16:49.040]  「不單只考驗我們對神的信心」
[00:16:49.040 --> 00:16:50.840]  「更加顯出我們的品格裏面」
[00:16:50.840 --> 00:16:54.120]  「有甚麼要改進的地方」
[00:16:54.120 --> 00:16:56.000]  「特別我們作為肅神的人」
[00:16:56.000 --> 00:16:58.720]  「我們有沒有去長出」
[00:16:58.720 --> 00:17:01.800]  「上帝所給下的聖道的種子」
[00:17:01.800 --> 00:17:05.120]  「要結出那個生命肅靈的品格」
[00:17:05.120 --> 00:17:06.840]  「我們要有甚麼改變」
[00:17:06.840 --> 00:17:08.560]  「才能夠跟弟兄姊妹」
[00:17:08.560 --> 00:17:12.000]  「去建構一個真實的團契的關係」
[00:17:12.000 --> 00:17:15.320]  「我們從哈佛先知身上要學的」
[00:17:15.320 --> 00:17:19.160]  「是要做一個情理兼備的人」
[00:17:19.160 --> 00:17:22.480]  「要與人同情共感的情」
[00:17:22.480 --> 00:17:28.120]  「是按著真理去向上帝訴說苦情」
[00:17:28.120 --> 00:17:30.800]  哈佛先知就是用一個這樣的生命
[00:17:30.800 --> 00:17:32.840]  去作時代的守望者
[00:17:32.840 --> 00:17:34.640]  去等候後神的回應
[00:17:34.640 --> 00:17:36.920]  所以第二章一節他這樣說
[00:17:36.920 --> 00:17:40.960]  「我要站在哨缸 立在城樓」
[00:17:40.960 --> 00:17:43.840]  「留心看耶和華在我裏面說甚麼」
[00:17:43.840 --> 00:17:48.560]  「怎樣去使我答覆自己的冤訴」
[00:17:48.560 --> 00:17:50.720]  這位先知站在城樓裏面
[00:17:50.720 --> 00:17:53.120]  他既看且聽
[00:17:53.120 --> 00:17:55.320]  去保持著一份沉著
[00:17:55.320 --> 00:17:56.920]  一份警醒的態度
[00:17:56.920 --> 00:17:59.120]  因為他所等候的不是其他東西
[00:17:59.120 --> 00:18:02.080]  而是等候神的回覆
[00:18:02.080 --> 00:18:04.640]  他所要領受的不是人的傳言
[00:18:04.640 --> 00:18:06.000]  人的道理
[00:18:06.000 --> 00:18:10.520]  而是神在他裏面要說的話
[00:18:10.520 --> 00:18:12.040]  哈佛先知向我們展現了
[00:18:12.040 --> 00:18:14.840]  先知即是的另一個面貌
[00:18:14.840 --> 00:18:16.920]  一直以來基督徒對先知的認識
[00:18:16.920 --> 00:18:20.720]  都只是集中在先知見異象 發預言
[00:18:20.720 --> 00:18:23.400]  其實預言和異象
[00:18:23.400 --> 00:18:26.560]  都只不過是先知作為神的代言人
[00:18:26.560 --> 00:18:29.480]  所說的話的一部份內容
[00:18:29.480 --> 00:18:33.080]  神透過先知去向神的子民和列國
[00:18:33.080 --> 00:18:35.960]  發出審判和拯救的訊息
[00:18:35.960 --> 00:18:39.200]  去揭示神子民的惡
[00:18:39.200 --> 00:18:41.160]  亦都給他們迴轉的機會
[00:18:41.160 --> 00:18:43.040]  更新的應許
[00:18:43.040 --> 00:18:46.240]  但先知不單止代表神去向人說話
[00:18:46.240 --> 00:18:49.440]  同時亦都代表人去向神求問
[00:18:49.440 --> 00:18:51.720]  等候神的回覆
[00:18:51.720 --> 00:18:54.320]  哈巴菊先知的說話和行動
