
[00:00:00.000 --> 00:00:05.000]  大家早晨 大家昨晚睡得好不好 睡得好好
[00:03:00.000 --> 00:03:05.000]  這個主角他拿著專用的床褥
[00:03:05.000 --> 00:03:08.000]  其實可能只是一塊爛石
[00:03:08.000 --> 00:03:12.000]  這幾十年他經常拿著爛石四處走
[00:03:12.000 --> 00:03:14.000]  直到有一天他遇到耶穌
[00:03:14.000 --> 00:03:16.000]  耶穌叫他起來行走
[00:03:16.000 --> 00:03:19.000]  還要叫他把床褥拿走
[00:03:19.000 --> 00:03:21.000]  之後就被人說是犯法
[00:03:21.000 --> 00:03:24.000]  究竟發生了什麼事呢
[00:03:24.000 --> 00:03:26.000]  我們一起來看看
[00:03:26.000 --> 00:03:31.000]  今天的經文是這樣的
[00:03:31.000 --> 00:03:35.000]  這時候到了猶太人的一個節期
[00:03:35.000 --> 00:03:38.000]  耶穌就去到耶路撒冷去
[00:03:38.000 --> 00:03:42.000]  在耶路撒冷靠近陽門有一個池子
[00:03:42.000 --> 00:03:44.000]  希伯來話叫畢氏大
[00:03:44.000 --> 00:03:46.000]  旁邊有五個處郎
[00:03:46.000 --> 00:03:49.000]  裡面有很多不同的病人
[00:03:49.000 --> 00:03:52.000]  有失明 有瘸腿 有癱瘓
[00:03:52.000 --> 00:03:57.000]  這裡專門提到希伯來話叫畢氏大
[00:03:57.000 --> 00:03:58.000]  其實是一個諷刺
[00:03:58.000 --> 00:04:01.000]  一個叫畢氏大的地方
[00:04:01.000 --> 00:04:03.000]  竟然有很多病人
[00:04:03.000 --> 00:04:05.000]  這是一個諷刺
[00:04:05.000 --> 00:04:07.000]  待會會跟大家詳細講解
[00:04:07.000 --> 00:04:09.000]  我繼續讀下去
[00:04:09.000 --> 00:04:10.000]  第五節
[00:04:10.000 --> 00:04:15.000]  在那裡有一個人病了三十八年
[00:04:15.000 --> 00:04:17.000]  耶穌見他躺在地上
[00:04:17.000 --> 00:04:19.000]  就知道他病了很久
[00:04:19.000 --> 00:04:22.000]  就問他 你需要痊癒嗎
[00:04:22.000 --> 00:04:24.000]  那個病人就說
[00:04:24.000 --> 00:04:26.000]  先生 水浴的時候
[00:04:26.000 --> 00:04:29.000]  沒有人將我放在池裡面
[00:04:29.000 --> 00:04:30.000]  我正想去的時候
[00:04:30.000 --> 00:04:32.000]  其他人就搶先一步
[00:04:32.000 --> 00:04:34.000]  耶穌就跟他說
[00:04:34.000 --> 00:04:37.000]  起身 拿起你的玉子
[00:04:37.000 --> 00:04:39.000]  行 走吧
[00:04:39.000 --> 00:04:41.000]  那個人就立刻痊癒
[00:04:41.000 --> 00:04:43.000]  就拿起自己的玉子走了
[00:04:43.000 --> 00:04:47.000]  那天是安息日
[00:04:47.000 --> 00:04:51.000]  約翰專門提到這裡的人病了三十八年
[00:04:51.000 --> 00:04:53.000]  究竟是什麼意思呢
[00:04:53.000 --> 00:04:54.000]  我繼續讀下去
[00:04:54.000 --> 00:04:56.000]  第十節之後
[00:04:56.000 --> 00:04:57.000]  猶太人對這個人說
[00:04:57.000 --> 00:04:59.000]  今天是安息日
[00:04:59.000 --> 00:05:02.000]  你拿起這個玉子是不合法的
[00:05:02.000 --> 00:05:05.000]  還要再多次提到安息日
[00:05:05.000 --> 00:05:06.000]  在安息日裡面
[00:05:06.000 --> 00:05:08.000]  拿起玉子不合法
[00:05:08.000 --> 00:05:11.000]  究竟是怎樣不合法呢
[00:05:11.000 --> 00:05:12.000]  他就說
[00:05:12.000 --> 00:05:13.000]  你是這個人
[00:05:13.000 --> 00:05:14.000]  令我痊癒的那個人
[00:05:14.000 --> 00:05:15.000]  這樣說的話
[00:05:15.000 --> 00:05:17.000]  拿起你的玉子走吧
[00:05:17.000 --> 00:05:19.000]  他就問
[00:05:19.000 --> 00:05:22.000]  是誰叫你拿起玉子走
[00:05:22.000 --> 00:05:23.000]  那個人不知道是誰
[00:05:23.000 --> 00:05:24.000]  因為太多人了
[00:05:24.000 --> 00:05:26.000]  所以耶穌就走開了
[00:05:26.000 --> 00:05:28.000]  耶穌就在聖殿裡面找到他
[00:05:28.000 --> 00:05:30.000]  就跟他說
[00:05:30.000 --> 00:05:32.000]  你已經痊癒了
[00:05:32.000 --> 00:05:33.000]  不要再犯罪
[00:05:33.000 --> 00:05:38.000]  免得你的遭遇再壞
[00:05:38.000 --> 00:05:41.000]  那個人就告訴猶太人
[00:05:41.000 --> 00:05:44.000]  令我痊癒的那個就是耶穌了
[00:05:44.000 --> 00:05:47.000]  所以猶太人就迫害耶穌
[00:05:47.000 --> 00:05:49.000]  因為他在安息日裡面
[00:05:49.000 --> 00:05:51.000]  做了這些事
[00:05:51.000 --> 00:05:53.000]  耶穌就回答他
[00:05:53.000 --> 00:05:56.000]  我做事直到如今
[00:05:56.000 --> 00:05:59.000]  我也做事
[00:05:59.000 --> 00:06:00.000]  為了這個緣故
[00:06:00.000 --> 00:06:03.000]  猶太人就越來越想殺他
[00:06:03.000 --> 00:06:05.000]  因為他不單止犯了安息日
[00:06:05.000 --> 00:06:08.000]  他還稱上帝為他的父
[00:06:08.000 --> 00:06:12.000]  將自己和上帝同等
[00:06:12.000 --> 00:06:16.000]  為什麼耶穌要在安息日講這個說話
[00:06:16.000 --> 00:06:19.000]  我父一直做事直到如今
[00:06:19.000 --> 00:06:21.000]  我都做事呢
[00:06:21.000 --> 00:06:22.000]  看完這篇經文
[00:06:22.000 --> 00:06:26.000]  我們會有三個問題
[00:06:26.000 --> 00:06:27.000]  第一
[00:06:27.000 --> 00:06:32.000]  為什麼三十八年都沒有人將他放在水泉裡面
[00:06:32.000 --> 00:06:33.000]  第二
[00:06:33.000 --> 00:06:39.000]  為什麼耶穌要選擇在安息日裡面行神蹟
[00:06:39.000 --> 00:06:43.000]  特別命令這個病人拿起玉子
[00:06:43.000 --> 00:06:44.000]  第三
[00:06:44.000 --> 00:06:49.000]  在安息日裡面講我父做事直到如今
[00:06:49.000 --> 00:06:52.000]  究竟耶穌在講什麼
[00:06:52.000 --> 00:06:54.000]  如果我們準備好
[00:06:54.000 --> 00:06:55.000]  我們帶著這三條問題
[00:06:55.000 --> 00:06:57.000]  我們看一下今天的訊息
[00:06:57.000 --> 00:07:00.000]  在進入今天的訊息之前
[00:07:00.000 --> 00:07:01.000]  我們要看一下
[00:07:01.000 --> 00:07:04.000]  其實我們今天的經文叫上文下理
[00:07:04.000 --> 00:07:09.000]  我們已經從約翰福音第一章講到第五章
[00:07:09.000 --> 00:07:10.000]  其實有一個主題是
[00:07:10.000 --> 00:07:16.000]  耶穌一直在拆解猶太人對於上帝的誤解
[00:07:16.000 --> 00:07:18.000]  第一章講到猶太人一直覺得
[00:07:18.000 --> 00:07:20.000]  上帝是隱形的上帝
[00:07:20.000 --> 00:07:23.000]  所以約翰用了很長的篇幅
[00:07:23.000 --> 00:07:25.000]  去到拆解這個誤解
[00:07:25.000 --> 00:07:28.000]  講耶穌怎樣道成肉身
[00:07:28.000 --> 00:07:30.000]  怎樣成為一個現身的上帝
[00:07:30.000 --> 00:07:34.000]  住在子民當中的華語
[00:07:34.000 --> 00:07:37.000]  第二章講到
[00:07:37.000 --> 00:07:39.000]  耶穌行第一個神蹟
[00:07:39.000 --> 00:07:40.000]  迦那婚宴
[00:07:40.000 --> 00:07:41.000]  大家還記得
[00:07:41.000 --> 00:07:42.000]  水變酒
[00:07:42.000 --> 00:07:46.000]  他們為了保住家族的榮耀
[00:07:46.000 --> 00:07:48.000]  就等於榮譽上帝
[00:07:48.000 --> 00:07:50.000]  所以耶穌就拆解他們的誤解
[00:07:50.000 --> 00:07:51.000]  真正榮耀上帝
[00:07:51.000 --> 00:07:56.000]  是耶穌將人帶回潔淨禮儀的本身
[00:07:56.000 --> 00:07:57.000]  大家如果還記得
[00:07:57.000 --> 00:07:59.000]  我們用了一些時間去解釋
[00:07:59.000 --> 00:08:01.000]  那個猶太潔淨禮的水罐
[00:08:01.000 --> 00:08:04.000]  那個桶
[00:08:04.000 --> 00:08:08.000]  就是回歸上帝的創造秩序
[00:08:08.000 --> 00:08:09.000]  第三章講到
[00:08:09.000 --> 00:08:12.000]  耶穌拆解猶太人對於永生的問題
[00:08:12.000 --> 00:08:16.000]  他們以為住在迦南地就有重生
[00:08:16.000 --> 00:08:17.000]  但是耶穌說
[00:08:17.000 --> 00:08:20.000]  重生是要從聖靈而來
[00:08:20.000 --> 00:08:21.000]  第四章講到
[00:08:21.000 --> 00:08:25.000]  耶穌專登去找撒瑪利亞婦人
[00:08:25.000 --> 00:08:28.000]  在井旁尋求一個真正敬拜上帝的人
[00:08:28.000 --> 00:08:32.000]  拆解人對於活水的誤解
[00:08:32.000 --> 00:08:36.000]  令婦人放下了賴以為生的水桶
[00:08:36.000 --> 00:08:38.000]  尋找真正的活水
[00:08:38.000 --> 00:08:40.000]  而去到今天
[00:08:40.000 --> 00:08:41.000]  第五章
[00:08:41.000 --> 00:08:43.000]  耶穌繼續拆解猶太人的誤解
[00:08:43.000 --> 00:08:45.000]  今天的誤解是什麼呢?
[00:08:45.000 --> 00:08:47.000]  猶太人對於安息日有一個很大的誤會
[00:08:47.000 --> 00:08:50.000]  以為安息日就是什麼都不做
[00:08:50.000 --> 00:08:52.000]  就是等於敬拜上帝
[00:08:52.000 --> 00:08:54.000]  尊重上帝
[00:08:54.000 --> 00:08:57.000]  所以耶穌在安息日裡面做了一些事
[00:08:57.000 --> 00:09:02.000]  去拆解安息日究竟真正要做些什麼
[00:09:02.000 --> 00:09:04.000]  講完馳文侯理之後
[00:09:04.000 --> 00:09:07.000]  我們就會進入到經文的處境
[00:09:07.000 --> 00:09:08.000]  第一個問題是
[00:09:08.000 --> 00:09:17.000]  為什麼三十八年都沒有人將這個病人放在水池裡面呢?
[00:09:17.000 --> 00:09:22.000]  經文一開始講了耶路撒冷有一個詞
[00:09:22.000 --> 00:09:24.000]  希伯來話就叫「不是大」
[00:09:24.000 --> 00:09:25.000]  「不是大池」
[00:09:25.000 --> 00:09:26.000]  如果用中文講
[00:09:26.000 --> 00:09:28.000]  就覺得不是一個大池
[00:09:28.000 --> 00:09:29.000]  不是一個大池
[00:09:29.000 --> 00:09:30.000]  是一個小池
[00:09:30.000 --> 00:09:33.000]  他的意思不是這樣的
[00:09:33.000 --> 00:09:37.000]  他不是大池的意思
[00:09:37.000 --> 00:09:41.000]  當然有抄本就說他是一個
[00:09:41.000 --> 00:09:43.000]  也叫做「八塞大」
[00:09:43.000 --> 00:09:45.000]  在福音書裡面熟悉
[00:09:45.000 --> 00:09:47.000]  加利利的一個地方
[00:09:47.000 --> 00:09:50.000]  但是考古證據告訴我們
[00:09:50.000 --> 00:09:53.000]  普遍學者都認為不是大
[00:09:53.000 --> 00:09:54.000]  Besta
[00:09:54.000 --> 00:09:58.000]  是一個比較準確的希伯來音譯
[00:09:58.000 --> 00:09:59.000]  Beth
[00:09:59.000 --> 00:10:00.000]  的意思
[00:10:00.000 --> 00:10:02.000]  是「加」的意思
[00:10:02.000 --> 00:10:07.000]  Besta就是希伯來文的音譯
[00:10:07.000 --> 00:10:10.000]  希伯來文其實是Hazard的意思
[00:10:10.000 --> 00:10:12.000]  如果大家有印象的話
[00:10:12.000 --> 00:10:14.000]  在詩篇23篇
[00:10:14.000 --> 00:10:16.000]  有一句說話我們經常背
[00:10:16.000 --> 00:10:19.000]  必有恩惠慈愛
[00:10:19.000 --> 00:10:20.000]  隨著我
[00:10:20.000 --> 00:10:22.000]  那個恩惠
[00:10:22.000 --> 00:10:23.000]  慈愛的慈愛
[00:10:23.000 --> 00:10:25.000]  就是這裡Hazard的意思
[00:10:25.000 --> 00:10:28.000]  所以Beth再加Hazard
[00:10:28.000 --> 00:10:30.000]  加起來是什麼呢?
[00:10:30.000 --> 00:10:32.000]  慈愛之家
[00:10:32.000 --> 00:10:34.000]  慈愛之家
[00:10:34.000 --> 00:10:36.000]  很有趣
[00:10:36.000 --> 00:10:38.000]  這個地方有個詞
[00:10:38.000 --> 00:10:40.000]  叫做「慈愛之家」
[00:10:40.000 --> 00:10:42.000]  但是充滿著病人
[00:10:42.000 --> 00:10:46.000]  對於當時的羅馬社會來說
[00:10:46.000 --> 00:10:48.000]  根本就是一個很大的諷刺
[00:10:48.000 --> 00:10:50.000]  約翰
[00:10:50.000 --> 00:10:53.000]  專登保留希伯來的原名
[00:10:53.000 --> 00:10:55.000]  為了要將這個地方
[00:10:55.000 --> 00:10:57.000]  和當時的羅馬社會
[00:10:57.000 --> 00:10:59.000]  作為一個強烈的對比
[00:10:59.000 --> 00:11:01.000]  和大家說一下
[00:11:01.000 --> 00:11:03.000]  因為當時的羅馬社會
[00:11:03.000 --> 00:11:05.000]  他們很重視人的生產力
[00:11:05.000 --> 00:11:07.000]  大城市
[00:11:07.000 --> 00:11:10.000]  有殘缺的人根本不可能生存
[00:11:10.000 --> 00:11:13.000]  一早就已經被家人遺棄
[00:11:13.000 --> 00:11:15.000]  當時的羅馬社會
[00:11:15.000 --> 00:11:17.000]  有這樣的規例
[00:11:17.000 --> 00:11:19.000]  嬰兒出生的時候
[00:11:19.000 --> 00:11:21.000]  就會將嬰兒放在地上
[00:11:21.000 --> 00:11:24.000]  放在父親的腳前
[00:11:24.000 --> 00:11:27.000]  父親如果抱起他
[00:11:27.000 --> 00:11:29.000]  代表認可他成為家族的一員
[00:11:29.000 --> 00:11:31.000]  是他的子侄
[00:11:31.000 --> 00:11:33.000]  是他的兒女
[00:11:33.000 --> 00:11:35.000]  但是如果父親
[00:11:35.000 --> 00:11:37.000]  看到嬰兒在
[00:11:37.000 --> 00:11:39.000]  不抱起他
[00:11:39.000 --> 00:11:42.000]  這個嬰兒雖然是他家的血脈
[00:11:42.000 --> 00:11:45.000]  但是他絕對不會成為家族的一員
[00:11:45.000 --> 00:11:47.000]  換言之
[00:11:47.000 --> 00:11:49.000]  他會被遺棄
[00:11:49.000 --> 00:11:53.000]  所以這個病了38年的病人
[00:11:53.000 --> 00:11:58.000]  在這個慈愛之家被遺棄
[00:11:58.000 --> 00:12:00.000]  沒有人將他抱起
[00:12:00.000 --> 00:12:04.000]  沒有人願意接納他成為家族的一份子
[00:12:04.000 --> 00:12:06.000]  在當時的社會
[00:12:06.000 --> 00:12:08.000]  是一個很大的諷刺
[00:12:08.000 --> 00:12:11.000]  一個叫做慈愛之家的地方
[00:12:11.000 --> 00:12:16.000]  竟然38年都沒有人將他抱起
[00:12:16.000 --> 00:12:19.000]  沒有人接納他成為家族的一份子
[00:12:19.000 --> 00:12:21.000]  原來叫慈愛之家
[00:12:21.000 --> 00:12:23.000]  都是和外面一樣
[00:12:23.000 --> 00:12:25.000]  沒有分別
[00:12:25.000 --> 00:12:28.000]  所以約翰為何要這樣寫
[00:12:28.000 --> 00:12:30.000]  就是專登寫不侍大
[00:12:30.000 --> 00:12:32.000]  專登寫38年
[00:12:32.000 --> 00:12:34.000]  就是因為都沒有人
[00:12:34.000 --> 00:12:36.000]  這麼多年來都沒有人將他抱起
[00:12:36.000 --> 00:12:38.000]  放在水池
[00:12:38.000 --> 00:12:40.000]  去突出這個諷刺
[00:12:40.000 --> 00:12:42.000]  第二個問題
[00:12:42.000 --> 00:12:46.000]  來到耶穌的行動
[00:12:46.000 --> 00:12:49.000]  耶穌為何選擇在安息日行這個神蹟
[00:12:49.000 --> 00:12:51.000]  而且特別命令人
[00:12:51.000 --> 00:12:53.000]  拿起玉紙行走
[00:12:53.000 --> 00:12:54.000]  耶穌見他躺在那裏
[00:12:54.000 --> 00:12:56.000]  病了很久就問他
[00:12:56.000 --> 00:12:58.000]  你需要傳染嗎?
[00:12:58.000 --> 00:12:59.000]  病人就回答他
[00:12:59.000 --> 00:13:01.000]  先生,水動的時候
[00:13:01.000 --> 00:13:04.000]  沒有人將我放在池裏面
[00:13:04.000 --> 00:13:05.000]  我想下去的時候
[00:13:05.000 --> 00:13:07.000]  其他人搶先一步
[00:13:07.000 --> 00:13:08.000]  耶穌就跟他說
[00:13:08.000 --> 00:13:09.000]  起身
[00:13:09.000 --> 00:13:11.000]  拿起你的玉紙
[00:13:11.000 --> 00:13:13.000]  走吧
[00:13:13.000 --> 00:13:14.000]  那個人就馬上康復
[00:13:14.000 --> 00:13:16.000]  拿起自己的玉紙
[00:13:16.000 --> 00:13:18.000]  然後約翰就補充
[00:13:18.000 --> 00:13:21.000]  那天是安息日
[00:13:21.000 --> 00:13:23.000]  約翰特意在那裏寫
[00:13:23.000 --> 00:13:26.000]  耶穌叫這個病人起身之後
[00:13:26.000 --> 00:13:28.000]  補充了那天是安息日
[00:13:28.000 --> 00:13:32.000]  究竟安息日是甚麼意思呢?
[00:13:32.000 --> 00:13:36.000]  我要了解這個安息日這三個字
[00:13:36.000 --> 00:13:37.000]  代表著的東西
[00:13:37.000 --> 00:13:39.000]  我才知道原來
[00:13:39.000 --> 00:13:41.000]  耶穌叫這個病人行走
[00:13:41.000 --> 00:13:44.000]  是有多麼大的一件事
[00:13:44.000 --> 00:13:46.000]  在拉比傳統裏面
[00:13:46.000 --> 00:13:49.000]  在安息日有三十九條規例
[00:13:49.000 --> 00:13:52.000]  在傳統的猶太書卷
[00:13:52.000 --> 00:13:54.000]  米士蘭
[00:13:54.000 --> 00:13:57.000]  裏面列出了不同的細節
[00:13:57.000 --> 00:14:00.000]  在安息日是不可以做甚麼工作
[00:14:00.000 --> 00:14:03.000]  其中一個規例就是
[00:14:03.000 --> 00:14:06.000]  拿起一件東西
[00:14:06.000 --> 00:14:07.000]  由這個區域
[00:14:07.000 --> 00:14:09.000]  走到另一個區域
[00:14:09.000 --> 00:14:11.000]  那就算了,做工了
[00:14:11.000 --> 00:14:15.000]  所以病人在公共區域
[00:14:15.000 --> 00:14:17.000]  要拿起他的玉紙
[00:14:17.000 --> 00:14:19.000]  行走
[00:14:19.000 --> 00:14:23.000]  就是落入了這條規例
[00:14:23.000 --> 00:14:26.000]  所以猶太人責備病人
[00:14:26.000 --> 00:14:29.000]  今天是安息日
[00:14:29.000 --> 00:14:33.000]  你拿起玉紙是不合法的
[00:14:33.000 --> 00:14:35.000]  他的意思不是說
[00:14:35.000 --> 00:14:37.000]  你純粹拿起玉紙
[00:14:37.000 --> 00:14:38.000]  那一下的動作不合法
[00:14:38.000 --> 00:14:40.000]  是拿起玉紙行走
[00:14:40.000 --> 00:14:42.000]  不合法
[00:14:42.000 --> 00:14:48.000]  這就犯了當時拉比傳統的猶太律法
[00:14:48.000 --> 00:14:51.000]  想問問大家
[00:14:51.000 --> 00:14:53.000]  根據這條律法
[00:14:53.000 --> 00:14:56.000]  我們星期六日可不可以搬屋
[00:14:56.000 --> 00:14:58.000]  不可以
[00:14:58.000 --> 00:15:00.000]  如果要搬屋怎麼辦
[00:15:00.000 --> 00:15:03.000]  你要請weekday教
[00:15:03.000 --> 00:15:05.000]  你不可以星期六日搬屋
[00:15:05.000 --> 00:15:08.000]  所以如果病人不起身
[00:15:08.000 --> 00:15:10.000]  不拿住玉紙到處走
[00:15:10.000 --> 00:15:12.000]  就沒有犯法
[00:15:12.000 --> 00:15:14.000]  現在是誰叫他起身
[00:15:14.000 --> 00:15:16.000]  是耶穌
[00:15:16.000 --> 00:15:18.000]  是耶穌叫他起身
[00:15:18.000 --> 00:15:20.000]  拿起玉紙就犯法
[00:15:20.000 --> 00:15:22.000]  你會知道
[00:15:22.000 --> 00:15:24.000]  這個猶太的規條多無聊
[00:15:24.000 --> 00:15:26.000]  有些猶太人覺得
[00:15:26.000 --> 00:15:28.000]  上帝創造了這個世界
[00:15:28.000 --> 00:15:30.000]  那要做什麼
[00:15:30.000 --> 00:15:32.000]  安息
[00:15:32.000 --> 00:15:34.000]  所以安息日就什麼都不可以做
[00:15:34.000 --> 00:15:36.000]  不可以做這個不可以做那個
[00:15:36.000 --> 00:15:38.000]  有些猶太的傳統
[00:15:38.000 --> 00:15:40.000]  水龍頭都不可以開
[00:15:40.000 --> 00:15:42.000]  因為這樣都算做功
[00:15:42.000 --> 00:15:44.000]  之前和大家講過
[00:15:44.000 --> 00:15:46.000]  左上角那幅圖
[00:15:46.000 --> 00:15:50.000]  是耶路撒冷哭牆
[00:15:50.000 --> 00:15:52.000]  相傳是最接近
[00:15:52.000 --> 00:15:54.000]  聖殿致聖所的一幅牆
[00:15:54.000 --> 00:15:56.000]  猶太人靠近哭牆
[00:15:56.000 --> 00:15:58.000]  祈禱之前
[00:15:58.000 --> 00:16:00.000]  他們就要潔淨自己
[00:16:00.000 --> 00:16:02.000]  洗手怎麼辦
[00:16:02.000 --> 00:16:04.000]  就要打開水龍頭
[00:16:04.000 --> 00:16:06.000]  如果遇到安息日怎麼辦
[00:16:06.000 --> 00:16:08.000]  你猜猜
[00:16:08.000 --> 00:16:12.000]  這樣都是一個方法
[00:16:12.000 --> 00:16:14.000]  安息日之前開著
[00:16:14.000 --> 00:16:16.000]  安息日那天就可以洗手
[00:16:16.000 --> 00:16:18.000]  他們還有一個再好一點的方法
[00:16:18.000 --> 00:16:20.000]  叫別人打開
[00:16:20.000 --> 00:16:22.000]  你犯罪 關我什麼事
[00:16:22.000 --> 00:16:24.000]  不是我犯罪
[00:16:24.000 --> 00:16:26.000]  所以猶太人會叫非猶太人
[00:16:26.000 --> 00:16:28.000]  打開水龍頭
[00:16:28.000 --> 00:16:30.000]  就將它
[00:16:30.000 --> 00:16:32.000]  大家見到那個洗手盆
[00:16:32.000 --> 00:16:34.000]  裏面有些桶
[00:16:34.000 --> 00:16:36.000]  將它裝在桶裏
[00:16:36.000 --> 00:16:38.000]  拿起桶就洗手
[00:16:38.000 --> 00:16:40.000]  所以是別人犯罪
[00:16:40.000 --> 00:16:42.000]  不是他犯罪
[00:16:42.000 --> 00:16:44.000]  是別人打開水龍頭
[00:16:44.000 --> 00:16:46.000]  不是他打開水龍頭
[00:16:46.000 --> 00:16:48.000]  是他犯罪
[00:16:48.000 --> 00:16:50.000]  但是他拿起水桶又不算犯罪
[00:16:50.000 --> 00:16:52.000]  所以你會發現
[00:16:52.000 --> 00:16:54.000]  在猶太的傳統裏面
[00:16:54.000 --> 00:16:56.000]  安息日不可以做工
[00:16:56.000 --> 00:16:58.000]  起碼有39條的規例
[00:16:58.000 --> 00:17:00.000]  覺得那些是工作
[00:17:00.000 --> 00:17:02.000]  是不可以做的
[00:17:02.000 --> 00:17:04.000]  這班猶太人
[00:17:04.000 --> 00:17:06.000]  他們在一個
[00:17:06.000 --> 00:17:08.000]  叫慈愛之家的地方
[00:17:08.000 --> 00:17:10.000]  他們沒有幫助病人
[00:17:10.000 --> 00:17:12.000]  他們還在那裏做正義督察
[00:17:12.000 --> 00:17:14.000]  他做prefect
[00:17:14.000 --> 00:17:16.000]  大家有沒有做過prefect
[00:17:16.000 --> 00:17:18.000]  在小學的時候
[00:17:18.000 --> 00:17:20.000]  你做prefect 風紀隊長
[00:17:20.000 --> 00:17:22.000]  你會看看小息時有沒有褲子
[00:17:22.000 --> 00:17:24.000]  有沒有咬著雞腿周圍走
[00:17:24.000 --> 00:17:26.000]  或者小息之後
[00:17:26.000 --> 00:17:28.000]  還有沒有繼續
[00:17:28.000 --> 00:17:30.000]  收起零食
[00:17:30.000 --> 00:17:32.000]  他們有沒有犯規
[00:17:32.000 --> 00:17:34.000]  非常之恥惡
[00:17:34.000 --> 00:17:36.000]  這樣做的原因
[00:17:36.000 --> 00:17:38.000]  是猶太傳統
[00:17:38.000 --> 00:17:40.000]  是病人
[00:17:40.000 --> 00:17:42.000]  拿起玉紙
[00:17:42.000 --> 00:17:44.000]  都是一個做工
[00:17:44.000 --> 00:17:46.000]  所以犯了猶太的律法
[00:17:46.000 --> 00:17:48.000]  背後還有一個再大一點的原因
[00:17:48.000 --> 00:17:50.000]  就是因為
[00:17:50.000 --> 00:17:52.000]  他們覺得安息日
[00:17:52.000 --> 00:17:54.000]  不做工
[00:17:54.000 --> 00:17:56.000]  就等於敬拜上帝
[00:17:56.000 --> 00:17:58.000]  所以當他們守住
[00:17:58.000 --> 00:18:00.000]  安息日的時候
[00:18:00.000 --> 00:18:02.000]  他們就守住了信仰
[00:18:02.000 --> 00:18:04.000]  大家明白他們的想法
