
[00:00:00.000 --> 00:00:02.300]  我一直也是在思考這個問題
[00:03:18.400 --> 00:03:21.740]  然後有人說財富不是很重要
[00:03:21.740 --> 00:03:23.520]  這個我不同意
[00:03:23.520 --> 00:03:28.140]  上帝所賜福的當然不是你一定是首富也不是很富貴
[00:03:28.140 --> 00:03:30.440]  但是應該有衣有食後來
[00:03:30.440 --> 00:03:31.460]  今天沒時間了
[00:03:31.460 --> 00:03:35.040]  我要去看他們這個每個國人的國民的收入
[00:03:35.040 --> 00:03:37.100]  他們也是排名在前頭了
[00:03:37.100 --> 00:03:41.180]  所以呢以耶和華為國的
[00:03:41.180 --> 00:03:44.780]  以耶和華為家的他們一定蒙上帝的賜福
[00:03:45.540 --> 00:03:46.820]  好了看完
[00:03:46.820 --> 00:03:47.600]  現代了
[00:03:47.600 --> 00:03:49.380]  我們嘗試用
[00:03:49.380 --> 00:03:52.720]  老約翰的眼光來看這個
[00:03:52.720 --> 00:03:54.260]  喜樂充足
[00:03:54.260 --> 00:03:56.040]  剛才
[00:03:56.040 --> 00:03:59.880]  馮子師給我們讀這個經文最後一句啊
[00:03:59.880 --> 00:04:02.180]  就是
[00:04:02.180 --> 00:04:05.000]  要我們喜樂充足
[00:04:05.000 --> 00:04:06.280]  那到底
[00:04:06.280 --> 00:04:07.560]  約翰
[00:04:07.560 --> 00:04:08.580]  寫這個
[00:04:08.580 --> 00:04:11.920]  約翰一書的時候大概是在公元90年
[00:04:11.920 --> 00:04:13.700]  他已經是年老了
[00:04:14.220 --> 00:04:17.800]  其實他寫這個約翰福音的時候也是很年老
[00:04:17.800 --> 00:04:20.360]  約翰福音是最遲
[00:04:20.360 --> 00:04:21.400]  寫好的
[00:04:21.400 --> 00:04:23.180]  四福音之一
[00:04:23.180 --> 00:04:26.520]  所以呢他寫的時候年紀已經是老邁
[00:04:26.520 --> 00:04:28.560]  然後呢他是
[00:04:28.560 --> 00:04:29.580]  用他
[00:04:29.580 --> 00:04:31.380]  跟耶穌
[00:04:31.380 --> 00:04:33.940]  服侍的這個經歷
[00:04:33.940 --> 00:04:37.000]  來寫出約翰福音寫出約翰一書
[00:04:37.000 --> 00:04:38.040]  二書
[00:04:38.040 --> 00:04:39.320]  三書還有
[00:04:39.320 --> 00:04:40.600]  最後是
[00:04:40.600 --> 00:04:41.360]  喜思錄
[00:04:42.640 --> 00:04:45.720]  到底他告訴我們我們喜樂充足
[00:04:45.720 --> 00:04:49.300]  是什麼原因不是我剛才列出來幾個原因
[00:04:49.300 --> 00:04:50.580]  原來他是
[00:04:50.580 --> 00:04:52.620]  第五節
[00:04:52.620 --> 00:04:54.680]  一直到第十節告訴我們
[00:04:54.680 --> 00:04:55.960]  我們靠著
[00:04:55.960 --> 00:04:57.480]  耶穌基督的喜樂
[00:04:57.480 --> 00:04:59.800]  所以可以從三個方面來看
[00:04:59.800 --> 00:05:01.840]  首先
[00:05:01.840 --> 00:05:03.380]  喜樂的源頭
[00:05:03.380 --> 00:05:04.660]  最重要的是
[00:05:04.660 --> 00:05:05.940]  我們基督徒來講
[00:05:05.940 --> 00:05:08.240]  是我們有永恆的生命
[00:05:08.240 --> 00:05:10.540]  這對我們來講是非常重要
[00:05:10.800 --> 00:05:14.120]  也是我們那個喜樂的源頭最主要的一個動力
[00:05:14.120 --> 00:05:14.900]  然後呢
[00:05:14.900 --> 00:05:15.660]  第二
[00:05:15.660 --> 00:05:21.040]  跟我們財富沒有什麼關係了原來我們要行在光明之中
[00:05:21.040 --> 00:05:22.840]  然後呢
[00:05:22.840 --> 00:05:23.860]  第三點
[00:05:23.860 --> 00:05:25.140]  是謙卑了
[00:05:25.140 --> 00:05:26.420]  謙恭的認罪
[00:05:26.420 --> 00:05:32.300]  好像這三個方面都對你來講不是好像我們今天
[00:05:32.300 --> 00:05:36.400]  根據什麼原因來看我們的喜樂的或者是
[00:05:36.400 --> 00:05:38.440]  快樂的這個指數
[00:05:39.720 --> 00:05:42.280]  為什麼要講永恆的生命你看
[00:05:42.280 --> 00:05:43.300]  當
[00:05:43.300 --> 00:05:45.100]  約翰
[00:05:45.100 --> 00:05:47.920]  站在十字架的時候
[00:05:47.920 --> 00:05:51.240]  他看著釘在上面的耶穌基督的時候
[00:05:51.240 --> 00:05:53.800]  他非常的感動
[00:05:53.800 --> 00:05:55.340]  因為你知道嗎
[00:05:55.340 --> 00:05:57.140]  在他旁邊有三個瑪利亞
[00:05:57.140 --> 00:05:59.940]  耶穌的母親瑪利亞
[00:05:59.940 --> 00:06:01.740]  畫家畫起來
[00:06:01.740 --> 00:06:02.760]  他已經是
[00:06:02.760 --> 00:06:05.320]  非常的傷心基本上要暈倒一樣
[00:06:05.320 --> 00:06:09.160]  下面有三個瑪利亞人家其他門徒都跑掉了
[00:06:09.420 --> 00:06:10.440]  還是耶穌的
[00:06:10.440 --> 00:06:12.500]  女門徒啊還是比較
[00:06:12.500 --> 00:06:13.520]  僵強
[00:06:13.520 --> 00:06:17.360]  所以我們教會的姐妹啊應該是你們要幸運啊
[00:06:17.360 --> 00:06:19.140]  在十字架的
[00:06:19.140 --> 00:06:21.200]  姐妹比弟兄多了
[00:06:21.200 --> 00:06:24.520]  約翰站在那裡當他
[00:06:24.520 --> 00:06:26.320]  往上看的時候
[00:06:26.320 --> 00:06:27.600]  看到這位
[00:06:27.600 --> 00:06:29.900]  道成肉身的耶穌
[00:06:29.900 --> 00:06:32.980]  釘在上面的時候他是非常非常的有感受
[00:06:32.980 --> 00:06:34.500]  所以呢
[00:06:34.500 --> 00:06:39.120]  當他寫約翰復印的時候大家讀約翰復印的時候大家很熟了
[00:06:39.620 --> 00:06:41.420]  約翰復印讀的時候啊他是
[00:06:41.420 --> 00:06:42.700]  是往上看的啊
[00:06:42.700 --> 00:06:46.040]  太初有道道與上帝同在
[00:06:46.040 --> 00:06:47.820]  道就是上帝
[00:06:47.820 --> 00:06:50.640]  是從眼光
[00:06:50.640 --> 00:06:52.160]  從這個地面
[00:06:52.160 --> 00:06:52.940]  轉到
[00:06:52.940 --> 00:06:54.220]  天上去
[00:06:54.220 --> 00:06:55.760]  所以呢
[00:06:55.760 --> 00:06:57.800]  為什麼他這樣看因為當他從
[00:06:57.800 --> 00:07:01.640]  十字架下面的時候看耶穌的時候一看就是從
[00:07:01.640 --> 00:07:04.200]  下面看到耶穌仍然看到天上去
[00:07:04.200 --> 00:07:08.040]  所以大家讀約翰復印的時候你看到他裡面的這個
[00:07:09.320 --> 00:07:10.600]  這個水平非常的高
[00:07:10.600 --> 00:07:13.160]  馬可復印馬太復印
[00:07:13.160 --> 00:07:14.700]  路加復印都是
[00:07:14.700 --> 00:07:15.480]  橫的
[00:07:15.480 --> 00:07:16.760]  時間啊
[00:07:16.760 --> 00:07:19.060]  一件事一件事一件事啊
[00:07:19.060 --> 00:07:20.080]  跟著下來
[00:07:20.080 --> 00:07:22.120]  但是約翰復印是從上面
[00:07:22.120 --> 00:07:23.400]  看到下面的
[00:07:23.400 --> 00:07:26.220]  所以呢這個我們讀的時候會
[00:07:26.220 --> 00:07:27.000]  覺得
[00:07:27.000 --> 00:07:28.280]  約翰為什麼
[00:07:28.280 --> 00:07:29.300]  他會這樣寫
[00:07:29.300 --> 00:07:30.580]  因為他站在
[00:07:30.580 --> 00:07:31.860]  十架底的時候
[00:07:31.860 --> 00:07:33.640]  往天看的時候
[00:07:33.640 --> 00:07:35.960]  就是非常非常的有感受
[00:07:35.960 --> 00:07:37.240]  所以他講
[00:07:37.240 --> 00:07:38.760]  這個永恆的生命
[00:07:39.020 --> 00:07:39.780]  就是剛才
[00:07:39.780 --> 00:07:49.520]  約翰復印希望大家真的如果是有可能的話盡量將它背起來
[00:07:49.520 --> 00:07:50.800]  因為對人來講
[00:07:50.800 --> 00:07:53.620]  約翰復印第一章是非常非常寶貴的
[00:07:53.620 --> 00:07:54.900]  一段的經文
[00:07:54.900 --> 00:07:57.200]  他也講太初有道
[00:07:57.200 --> 00:07:58.740]  這是
[00:07:58.740 --> 00:08:01.800]  講出我們這個生命的源頭
[00:08:01.800 --> 00:08:02.840]  所以我們
[00:08:02.840 --> 00:08:03.860]  喜樂
[00:08:03.860 --> 00:08:05.400]  最重要是有生命
[00:08:05.400 --> 00:08:08.460]  那這個生命是從太初已經
[00:08:08.720 --> 00:08:09.480]  一直到
[00:08:09.480 --> 00:08:10.260]  我們這裡
[00:08:10.260 --> 00:08:13.580]  人到現在大家可能沒時間看了
[00:08:13.580 --> 00:08:16.400]  還有我們有一個非常尊貴的身份
[00:08:16.400 --> 00:08:18.180]  也是約翰在
[00:08:18.180 --> 00:08:21.000]  約翰復印第一章第十節告訴我們
[00:08:21.000 --> 00:08:24.340]  我們是這個身份是什麼身份就是神的兒女
[00:08:24.340 --> 00:08:27.140]  就是這個身份我們應該
[00:08:27.140 --> 00:08:28.680]  常常的喜樂
[00:08:28.680 --> 00:08:31.500]  這個是非常難得的
[00:08:31.500 --> 00:08:33.540]  所有的宗教
[00:08:33.540 --> 00:08:36.880]  有哪個宗教說你是上帝的兒女
[00:08:36.880 --> 00:08:38.660]  很少沒有基本上
[00:08:39.440 --> 00:08:39.940]  所以呢
[00:08:39.940 --> 00:08:41.480]  這個都是我們覺得是
[00:08:41.480 --> 00:08:44.040]  對我們非常非常大的勉勵
[00:08:44.040 --> 00:08:46.340]  那
[00:08:46.340 --> 00:08:50.180]  在座的很多已經是信主了
[00:08:50.180 --> 00:08:51.480]  我們都知道
[00:08:51.480 --> 00:08:55.560]  我們上面有的是還是在悟道啊或者是你慢慢需要去
[00:08:55.560 --> 00:08:57.100]  熟悉一下
[00:08:57.100 --> 00:08:59.400]  然後呢我們基督徒
[00:08:59.400 --> 00:09:01.700]  常常要說是要重生
[00:09:01.700 --> 00:09:03.500]  那個非常重要啊
[00:09:03.760 --> 00:09:09.900]  所以有很多朋友來到我們教會聽到的時候我就常常勉勵他們
[00:09:09.900 --> 00:09:11.440]  如果你已經覺智的話
[00:09:11.440 --> 00:09:14.780]  我們希望呢你可以悟道然後可以
[00:09:14.780 --> 00:09:16.300]  受這個水禮
[00:09:16.300 --> 00:09:18.360]  因為水禮是我們應該做的
[00:09:18.360 --> 00:09:20.660]  因為這個是我們這個儀式
[00:09:20.660 --> 00:09:22.700]  也是我們堅定我們
[00:09:22.700 --> 00:09:25.260]  或者是我們用明確的行動
[00:09:25.260 --> 00:09:26.040]  來
[00:09:26.040 --> 00:09:27.320]  告訴
[00:09:27.320 --> 00:09:28.860]  我們周邊的親友
[00:09:28.860 --> 00:09:30.380]  我們是屬於上帝的
[00:09:30.380 --> 00:09:32.180]  我們是基督徒
[00:09:32.440 --> 00:09:33.980]  我們受這個水禮
[00:09:33.980 --> 00:09:35.000]  這是我們
[00:09:35.000 --> 00:09:37.820]  心聖會的我們的禁禮
[00:09:37.820 --> 00:09:40.380]  是表明我們跟主了
[00:09:40.380 --> 00:09:42.420]  同死同埋葬
[00:09:42.420 --> 00:09:43.700]  然後我們
[00:09:43.700 --> 00:09:44.480]  福佛
[00:09:44.480 --> 00:09:46.260]  我們有新的生命
[00:09:46.260 --> 00:09:50.100]  然後呢聖靈會住在我們當中
[00:09:50.100 --> 00:09:51.140]  所以呢
[00:09:51.140 --> 00:09:54.460]  這個在約翰福音第三章的時候也告訴我們水
[00:09:54.460 --> 00:09:55.480]  跟聖靈
[00:09:55.480 --> 00:10:01.120]  是我們基督徒的一個非常有這個明證的一個兩項事情
[00:10:02.640 --> 00:10:04.960]  剛才我們講太初之道太初的生命
[00:10:04.960 --> 00:10:05.980]  是給我們
[00:10:05.980 --> 00:10:09.820]  我們有重生我們有聖靈住在我們當中
[00:10:09.820 --> 00:10:10.600]  然後呢
[00:10:10.600 --> 00:10:13.920]  最重要是我們常常所說的我們有
[00:10:13.920 --> 00:10:14.940]  永生
[00:10:14.940 --> 00:10:16.720]  這個呢
[00:10:16.720 --> 00:10:20.820]  很多人說哎呀我們基督徒
[00:10:20.820 --> 00:10:25.680]  就信奧主義後我們就永生了所以將來我們死後
[00:10:25.680 --> 00:10:28.500]  我們就到天堂去啊跟
[00:10:28.500 --> 00:10:30.300]  主耶穌一起同在
[00:10:31.580 --> 00:10:35.160]  那很多人就可能在這方面的認識不是太很深
[00:10:35.160 --> 00:10:37.980]  我們基督徒其實不要等到你將來見
[00:10:37.980 --> 00:10:40.280]  我們的主的時候就與他同在
[00:10:40.280 --> 00:10:41.820]  從今天
[00:10:41.820 --> 00:10:43.860]  你就已經有主與你的同在
[00:10:43.860 --> 00:10:44.880]  請大家翻開
[00:10:44.880 --> 00:10:47.700]  這個加勒塔書第二章
[00:10:47.700 --> 00:10:52.820]  我希望大家一起將這段經文讀熟
[00:10:52.820 --> 00:10:56.920]  然後最好可以將它背起來這個是對我們非常非常好的
[00:10:56.920 --> 00:10:58.460]  一段的經文
[00:10:58.460 --> 00:11:01.020]  加勒塔書第二章
[00:11:01.260 --> 00:11:02.800]  第二十節
[00:11:02.800 --> 00:11:05.880]  在橫版的聖經
[00:11:05.880 --> 00:11:08.440]  258頁找到以後呢
[00:11:08.440 --> 00:11:09.980]  我們一起來誦讀
[00:11:09.980 --> 00:11:15.100]  找到了我們一起讀啊
[00:11:15.100 --> 00:11:17.900]  加勒塔書二章二十節開始
[00:11:17.900 --> 00:11:21.740]  我已經與基督同聽十字架
[00:11:21.740 --> 00:11:24.820]  現在活著的不再是我
[00:11:24.820 --> 00:11:27.900]  乃是基督在我裡面活著
[00:11:27.900 --> 00:11:30.960]  並且我如今在肉身活著
[00:11:31.220 --> 00:11:34.040]  是因信神的兒子而活
[00:11:34.040 --> 00:11:35.560]  他是愛我
[00:11:35.560 --> 00:11:36.840]  為我舍己
[00:11:36.840 --> 00:11:39.140]  這個非常非常美的
[00:11:39.140 --> 00:11:40.180]  一段經文
[00:11:40.180 --> 00:11:42.740]  我已經與基督同聽
[00:11:42.740 --> 00:11:44.780]  十字架這是我的老我
[00:11:44.780 --> 00:11:47.340]  我的舊我已經
[00:11:47.340 --> 00:11:49.140]  跟耶穌一樣盯在
[00:11:49.140 --> 00:11:50.920]  十字架上已經死掉了
[00:11:50.920 --> 00:11:53.480]  是現在活著的不再是我
[00:11:53.480 --> 00:11:57.060]  那是基督在我裡面活著
[00:11:57.060 --> 00:11:59.380]  這個非常重要啊所以
[00:11:59.380 --> 00:12:01.160]  當我們信主以後
[00:12:01.420 --> 00:12:03.480]  我們成為神的兒女
[00:12:03.480 --> 00:12:04.500]  耶穌基督
[00:12:04.500 --> 00:12:06.800]  就在我們裡面活著
[00:12:06.800 --> 00:12:08.600]  那可能大家
[00:12:08.600 --> 00:12:09.880]  如果是真的是啊
[00:12:09.880 --> 00:12:10.900]  相信的話
[00:12:10.900 --> 00:12:12.700]  你也會感受到啊
[00:12:12.700 --> 00:12:13.980]  你可以
[00:12:13.980 --> 00:12:16.020]  有這個缺字缺句
[00:12:16.020 --> 00:12:18.060]  耶穌活在你裡面
[00:12:18.060 --> 00:12:19.860]  所以碰到
[00:12:19.860 --> 00:12:21.400]  有患難的時候
[00:12:21.400 --> 00:12:23.440]  碰到有災難的時候
[00:12:23.440 --> 00:12:24.980]  你還是可以靠主
[00:12:24.980 --> 00:12:25.740]  而活
[00:12:25.740 --> 00:12:27.540]  那我嘗試用一個
[00:12:27.540 --> 00:12:30.860]  簡單的道理來跟解釋一下如果
[00:12:31.120 --> 00:12:32.400]  基督活在我裡面
[00:12:32.400 --> 00:12:34.960]  到底我們會有什麼的
[00:12:34.960 --> 00:12:35.740]  這個
[00:12:35.740 --> 00:12:36.760]  效果呢
[00:12:36.760 --> 00:12:38.800]  這個呢
[00:12:38.800 --> 00:12:41.880]  我們今天大家可能都很少去玩的東西了
[00:12:41.880 --> 00:12:42.900]  布朗翁
[00:12:42.900 --> 00:12:47.000]  那我記得這個小的時候看到有一些玩具啊
[00:12:47.000 --> 00:12:48.020]  這是
[00:12:48.020 --> 00:12:49.300]  好像這個一樣啊
[00:12:49.300 --> 00:12:50.580]  下面是
[00:12:50.580 --> 00:12:51.600]  圓的
[00:12:51.600 --> 00:12:52.620]  仍然呢
[00:12:52.620 --> 00:12:53.400]  很奇怪
[00:12:53.400 --> 00:12:55.180]  這個布朗翁
[00:12:55.180 --> 00:12:57.740]  站在的時候你將他一拍
[00:12:57.740 --> 00:13:00.300]  倒下去馬上會有
[00:13:00.820 --> 00:13:02.360]  豎立起來
[00:13:02.360 --> 00:13:03.880]  你往後推
[00:13:03.880 --> 00:13:05.420]  他也是往前會
[00:13:05.420 --> 00:13:06.700]  立起來
[00:13:06.700 --> 00:13:08.760]  右右他會
[00:13:08.760 --> 00:13:10.040]  往上跑上來
[00:13:10.040 --> 00:13:11.320]  那當時
[00:13:11.320 --> 00:13:15.660]  小的時候也不明白為什麼奇怪這個布朗翁會這樣呢
[00:13:15.660 --> 00:13:17.460]  是不是因為圓的東西呢
[00:13:17.460 --> 00:13:23.080]  那可能的話應該是有一點理由吧如果是四方的可能真的是上不來
[00:13:23.080 --> 00:13:24.880]  這就是圓的
[00:13:24.880 --> 00:13:29.740]  後來也慢慢去了解一下原來最重要的
[00:13:29.740 --> 00:13:30.760]  在這個
[00:13:31.020 --> 00:13:32.820]  圓座的下面呢
[00:13:32.820 --> 00:13:35.380]  有一個東西
[00:13:35.380 --> 00:13:36.660]  灰色的這裡
[00:13:36.660 --> 00:13:37.440]  找出來的
[00:13:37.440 --> 00:13:39.480]  一般是用鉛
[00:13:39.480 --> 00:13:42.040]  就好像鐵一樣的東西
[00:13:42.040 --> 00:13:43.320]  然後在
[00:13:43.320 --> 00:13:46.640]  這個圓座的底下呢
[00:13:46.640 --> 00:13:48.700]  有一塊
[00:13:48.700 --> 00:13:49.980]  很重的
[00:13:49.980 --> 00:13:52.020]  金屬物就是鉛
[00:13:52.020 --> 00:13:53.820]  然後或者是鐵
[00:13:53.820 --> 00:13:54.840]  在下面
[00:13:54.840 --> 00:13:56.380]  因為他是圓的嘛
[00:13:56.640 --> 00:14:01.760]  所以他一往那個方向倒下去的話因為很重心很重嘛是圓的
[00:14:01.760 --> 00:14:03.040]  所以重心會
[00:14:03.040 --> 00:14:03.800]  往上
[00:14:03.800 --> 00:14:04.840]  豎立起來
[00:14:04.840 --> 00:14:06.360]  那這個好像
[00:14:06.360 --> 00:14:12.760]  好像啊當然不是一樣啊就是這個比喻但是呢可以覺得如果是耶穌基督在我們心裡面活著的話
[00:14:12.760 --> 00:14:13.800]  我們跌倒
[00:14:13.800 --> 00:14:14.820]  我們也會站起來
[00:14:14.820 --> 00:14:16.100]  因為我們裡面的
[00:14:16.100 --> 00:14:17.880]  比這外面的更重
[00:14:17.880 --> 00:14:18.920]  還好
[00:14:18.920 --> 00:14:19.940]  他是上帝
[00:14:19.940 --> 00:14:22.760]  當然布朗翁可以用布朗翁的原理來
[00:14:22.760 --> 00:14:24.280]  這個百分之百的描述
[00:14:24.280 --> 00:14:26.080]  耶穌基督給我們的幫助
[00:14:26.600 --> 00:14:27.880]  但是呢你嘗試一下
[00:14:27.880 --> 00:14:29.160]  想想一下
[00:14:29.160 --> 00:14:30.180]  如果
[00:14:30.180 --> 00:14:31.460]  我們
[00:14:31.460 --> 00:14:34.020]  能夠由耶穌住在我們心裡面
[00:14:34.020 --> 00:14:35.820]  碰到什麼困難
[00:14:35.820 --> 00:14:37.860]  我們呢都可以解決
[00:14:37.860 --> 00:14:39.140]  不一定可以離開
[00:14:39.140 --> 00:14:40.160]  很多時候
[00:14:40.160 --> 00:14:42.720]  我們禱告的時候說哎呀上帝啊這樣這樣
[00:14:42.720 --> 00:14:45.540]  上帝說我的恩典告你用
[00:14:45.540 --> 00:14:47.600]  就算你身體軟弱
[00:14:47.600 --> 00:14:49.640]  就算你的財富沒了
[00:14:49.640 --> 00:14:52.200]  但是有耶穌與我們同在
[00:14:52.200 --> 00:14:53.740]  就算碰到問題
[00:14:53.740 --> 00:14:55.520]  我們也會快樂
[00:14:56.040 --> 00:14:58.340]  這是我們基督徒一個非常重要的事情
[00:14:58.340 --> 00:15:00.380]  很多人說基督徒
[00:15:00.380 --> 00:15:02.940]  信了以後一定是很順利嗎不一定
[00:15:02.940 --> 00:15:04.480]  信了耶穌以後
[00:15:04.480 --> 00:15:06.780]  植病都會跑掉嗎不一定
[00:15:06.780 --> 00:15:09.340]  就算植病沒有跑掉
[00:15:09.340 --> 00:15:10.120]  但是
[00:15:10.120 --> 00:15:12.420]  我們還是靠著能夠有
[00:15:12.420 --> 00:15:13.180]  喜樂
[00:15:13.180 --> 00:15:14.220]  不是裝出來的
[00:15:14.220 --> 00:15:16.260]  那不是我們樂觀的態度
[00:15:16.260 --> 00:15:17.020]  可以解決的
[00:15:17.020 --> 00:15:18.300]  是我們基督徒
[00:15:18.300 --> 00:15:19.840]  有上帝的同在
[00:15:19.840 --> 00:15:21.380]  但是
[00:15:21.380 --> 00:15:24.960]  有耶穌在我們當中我們應該有所作為
[00:15:25.220 --> 00:15:26.240]  這個是很難的
[00:15:26.240 --> 00:15:31.360]  所以為什麼約翰講那個喜樂以後他要講另外兩個道理
[00:15:31.360 --> 00:15:32.640]  是非常重要的
[00:15:32.640 --> 00:15:36.480]  我們很多時候哎呀我們最好就是很高興很喜樂就好了
[00:15:36.480 --> 00:15:41.860]  原來喜樂的另外還有一些條件一定要遵守
[00:15:41.860 --> 00:15:44.680]  接下來就是你一定要
[00:15:44.680 --> 00:15:46.460]  行在光明之中
[00:15:46.460 --> 00:15:50.560]  為什麼呢因為主就是
[00:15:50.560 --> 00:15:51.340]  真光
[00:15:51.340 --> 00:15:53.120]  剛才我們唱詩歌
[00:15:53.640 --> 00:15:56.460]  然後光也會照亮黑暗
[00:15:56.460 --> 00:16:00.300]  在這個世界當中我們看到很多不公義的事情
[00:16:00.300 --> 00:16:05.160]  也看到一些不法的事情我們心裡覺得很不平安
[00:16:05.160 --> 00:16:09.520]  我們看到社會或者是其他的機構有些不公正不公義的事情
[00:16:09.520 --> 00:16:11.560]  要看到一些
[00:16:11.560 --> 00:16:15.920]  高位的講話不是很誠實他們都是講大話
[00:16:15.920 --> 00:16:19.240]  我們覺得是心理不平為什麼這個人可以上去
[00:16:19.240 --> 00:16:21.540]  我們很多心理不平
[00:16:22.320 --> 00:16:23.860]  但是基督徒不應該這樣
[00:16:23.860 --> 00:16:26.420]  所以呢如果是面對
[00:16:26.420 --> 00:16:27.440]  困難的時候
