
[00:00:00.000 --> 00:00:01.480]  耶穌家譜的密碼
[00:01:30.800 --> 00:01:32.720]  求祢讓我們有敬畏的心
[00:01:32.720 --> 00:01:34.680]  我們高舉我們的主耶穌基督
[00:01:34.680 --> 00:01:36.320]  我們多謝主聽我們禱告
[00:01:36.320 --> 00:01:37.760]  奉耶穌基督的名字
[00:01:37.760 --> 00:01:38.760]  阿們
[00:01:38.760 --> 00:01:42.160]  剛才祈禱也講了一點
[00:01:42.160 --> 00:01:45.160]  就是我講到這一堂
[00:01:45.160 --> 00:01:47.000]  就好像是第七堂一樣
[00:01:47.000 --> 00:01:48.760]  關於路加夫音
[00:01:48.760 --> 00:01:51.720]  也只能夠去到第三章
[00:01:51.720 --> 00:01:54.200]  講到耶穌的家譜
[00:01:54.200 --> 00:01:57.280]  通常講到耶穌的家譜
[00:01:57.280 --> 00:02:00.320]  如果你也是想主人學
[00:02:00.320 --> 00:02:01.680]  你不是初信
[00:02:01.680 --> 00:02:03.640]  或者你是讀完那些
[00:02:03.640 --> 00:02:07.040]  關於聖經的概覽
[00:02:07.040 --> 00:02:08.720]  或者四夫音
[00:02:08.720 --> 00:02:09.640]  你會知道
[00:02:09.640 --> 00:02:11.880]  耶穌有兩個家譜
[00:02:11.880 --> 00:02:13.320]  記載在聖經的
[00:02:13.320 --> 00:02:14.840]  第一個就是馬太夫音
[00:02:14.840 --> 00:02:16.640]  一開始新的聖經
[00:02:16.640 --> 00:02:18.480]  就有一個家譜
[00:02:18.480 --> 00:02:19.840]  很工整的
[00:02:19.840 --> 00:02:21.880]  十四代十四代十四代
[00:02:21.880 --> 00:02:24.240]  由阿伯拉罕來講起
[00:02:24.240 --> 00:02:26.240]  我今天當然不是講這個家譜
[00:02:26.240 --> 00:02:29.560]  但是想給大家一個感受
[00:02:29.560 --> 00:02:33.320]  家譜雖然不是我們華人的東西
[00:02:33.320 --> 00:02:34.560]  應該這麼說
[00:02:34.560 --> 00:02:35.960]  我們華人有家譜
[00:02:35.960 --> 00:02:38.640]  但是不是我們現代華人的東西
[00:02:38.640 --> 00:02:40.240]  很少我們會查家譜
[00:02:40.240 --> 00:02:41.640]  好像也不是那麼重要
[00:02:41.640 --> 00:02:43.840]  但是在聖經的社會
[00:02:43.840 --> 00:02:45.400]  或者古代的社會
[00:02:45.400 --> 00:02:46.520]  家譜很重要
[00:02:46.520 --> 00:02:47.280]  記住了
[00:02:47.280 --> 00:02:50.400]  新約聖經第一段落
[00:02:50.400 --> 00:02:51.920]  就是家譜
[00:02:51.920 --> 00:02:55.080]  第二個家譜就是路加夫音今天要講的家譜
[00:02:55.080 --> 00:02:56.920]  這個家譜比較少人講的
[00:02:56.920 --> 00:02:58.560]  因為好像沒什麼要講的
[00:02:58.560 --> 00:03:01.160]  當然我會有一點點的對比
[00:03:01.160 --> 00:03:04.880]  但是這兩個家譜有什麼意思呢?
[00:03:04.880 --> 00:03:06.560]  所以
[00:03:06.560 --> 00:03:11.360]  我其實這個題目是講耶穌基督的家譜
[00:03:11.360 --> 00:03:12.600]  密碼
[00:03:12.600 --> 00:03:14.040]  其實是比較吸引一點的意思
[00:03:14.040 --> 00:03:15.680]  沒有什麼密碼的
[00:03:15.680 --> 00:03:17.000]  真的很複雜
[00:03:17.000 --> 00:03:18.520]  但是
[00:03:18.520 --> 00:03:23.400]  我沒有拿耶穌受洗來作為一個獨立的講道
[00:03:23.400 --> 00:03:27.000]  其實那兩節聖經也可以獨立講天道
[00:03:27.000 --> 00:03:28.160]  當我在準備的時候
[00:03:28.160 --> 00:03:30.400]  那些資料真的太豐富了
[00:03:30.400 --> 00:03:31.880]  多得很厲害
[00:03:31.880 --> 00:03:32.600]  但是
[00:03:32.600 --> 00:03:34.400]  我們怎麼去明白
[00:03:34.400 --> 00:03:36.520]  耶穌基督的家譜
[00:03:36.520 --> 00:03:38.680]  在路加夫音出現的意義呢?
[00:03:38.680 --> 00:03:40.440]  其實就是看上文下理
[00:03:40.440 --> 00:03:41.520]  剛剛上文
[00:03:41.520 --> 00:03:43.520]  就是耶穌的受洗
[00:03:43.520 --> 00:03:45.920]  完全是有一個關聯的
[00:03:45.920 --> 00:03:47.480]  所以我們從這裡來看
[00:03:47.480 --> 00:03:50.680]  就帶出耶穌究竟是誰
[00:03:50.680 --> 00:03:51.920]  當然了
[00:03:51.920 --> 00:03:53.920]  我也知道耶穌是誰
[00:03:53.920 --> 00:03:55.360]  但是整篇路加夫音
[00:03:55.360 --> 00:03:57.440]  或者其實聖經很多的部分
[00:03:57.440 --> 00:03:58.680]  都是不斷的
[00:03:58.680 --> 00:04:00.760]  跟我們去不同的角度
[00:04:00.760 --> 00:04:01.960]  深度
[00:04:01.960 --> 00:04:04.400]  來解釋耶穌是誰
[00:04:04.400 --> 00:04:06.080]  以至我們敬拜祂
[00:04:06.080 --> 00:04:07.440]  去跟從祂
[00:04:07.440 --> 00:04:08.120]  所以
[00:04:08.120 --> 00:04:11.920]  這就叫做耶穌家譜的密碼
[00:04:11.920 --> 00:04:16.120]  我們如果從這裡開始來說
[00:04:16.120 --> 00:04:17.600]  我們就會發覺到
[00:04:17.600 --> 00:04:18.920]  就是說
[00:04:18.920 --> 00:04:20.920]  耶穌的家譜
[00:04:20.920 --> 00:04:24.400]  前面那兩節的耶穌受洗是很重要的
[00:04:24.400 --> 00:04:27.480]  我們先看看那兩節聖經
[00:04:27.480 --> 00:04:28.600]  那兩節聖經
[00:04:28.600 --> 00:04:30.080]  不用去那裡
[00:04:30.080 --> 00:04:31.360]  麻煩去經文
[00:04:31.360 --> 00:04:33.320]  經文
[00:04:33.320 --> 00:04:34.520]  你可以看到
[00:04:34.520 --> 00:04:35.680]  只有兩節聖經而已
[00:04:35.680 --> 00:04:38.440]  剛剛你說為什麼我將家譜
[00:04:38.440 --> 00:04:40.000]  跳過來讀呢?
[00:04:40.000 --> 00:04:41.600]  一會兒我會再補充一下
[00:04:41.600 --> 00:04:42.440]  但是
[00:04:42.440 --> 00:04:46.200]  為什麼先講耶穌受洗
[00:04:46.200 --> 00:04:47.680]  才可以明白家譜呢?
[00:04:47.680 --> 00:04:49.520]  因為它是有關聯的
[00:04:49.520 --> 00:04:50.960]  如果我們再看
[00:04:50.960 --> 00:04:53.680]  這裡一版已經看到兩節了
[00:04:53.680 --> 00:04:55.960]  那裡說眾百姓都受了洗
[00:04:55.960 --> 00:04:57.960]  耶穌都受了洗
[00:04:57.960 --> 00:04:59.320]  淨泡補的時候
[00:04:59.320 --> 00:05:00.800]  天就開了
[00:05:00.800 --> 00:05:03.320]  聖靈降臨在他身上
[00:05:03.320 --> 00:05:05.480]  形狀彷彿甲子
[00:05:05.480 --> 00:05:07.480]  又有聲音從天上來
[00:05:07.480 --> 00:05:08.080]  說
[00:05:08.080 --> 00:05:09.520]  你是我的愛子
[00:05:09.520 --> 00:05:10.920]  我喜悅你
[00:05:10.920 --> 00:05:13.480]  兩節經文好像很短
[00:05:13.480 --> 00:05:14.800]  當然了
[00:05:14.800 --> 00:05:16.280]  其實在主要講到
[00:05:16.280 --> 00:05:17.680]  我也很避免
[00:05:17.680 --> 00:05:19.760]  將經文飛來飛去
[00:05:19.760 --> 00:05:22.720]  或者可能要拼一下其他不同的
[00:05:22.720 --> 00:05:25.360]  譬如四福音也有提到
[00:05:25.360 --> 00:05:28.040]  有三個地方提到耶穌受洗的
[00:05:28.040 --> 00:05:28.800]  那麼
[00:05:28.800 --> 00:05:30.840]  拼一下的時候你會發覺
[00:05:30.840 --> 00:05:31.960]  是很特別的
[00:05:31.960 --> 00:05:33.200]  你會發覺
[00:05:33.200 --> 00:05:34.040]  多了一些東西
[00:05:34.040 --> 00:05:34.920]  少了一些東西
[00:05:34.920 --> 00:05:36.040]  雖然是兩節聖經
[00:05:36.040 --> 00:05:36.760]  所以呢
[00:05:36.760 --> 00:05:38.680]  雖然主席也好好讀了
[00:05:38.680 --> 00:05:39.920]  也要再看的
[00:05:39.920 --> 00:05:42.120]  那麼你發覺少了什麼呢?
[00:05:42.120 --> 00:05:44.960]  給大家五秒
[00:05:44.960 --> 00:05:46.560]  少了什麼呢?
[00:05:48.160 --> 00:05:49.400]  少了施洗日漢
[00:05:49.400 --> 00:05:50.280]  誰受洗呢?
[00:05:50.280 --> 00:05:51.280]  誰幫他受洗呢?
[00:05:51.280 --> 00:05:52.240]  沒有提到
[00:05:52.240 --> 00:05:53.480]  很特別的
[00:05:53.480 --> 00:05:55.080]  那麼施洗日漢去了哪裡呢?
[00:05:55.080 --> 00:05:56.360]  那麼如果呢
[00:05:56.360 --> 00:05:57.680]  今天沒有引經文出來
[00:05:57.680 --> 00:05:59.880]  但是你記得我上次是講施洗日漢的
[00:05:59.880 --> 00:06:03.520]  路加就特意將施洗日漢這個事蹟
[00:06:03.520 --> 00:06:06.600]  就在前面完全的
[00:06:06.600 --> 00:06:08.040]  講完之後就
[00:06:08.040 --> 00:06:09.560]  擺一個句號在這裡
[00:06:09.560 --> 00:06:10.600]  因為為什麼呢?
[00:06:10.600 --> 00:06:12.400]  這裡是二十一節
[00:06:12.400 --> 00:06:15.000]  前面十九到二十節
[00:06:15.000 --> 00:06:18.800]  你會看到施洗日漢是被人抓去監獄裡面的
[00:06:18.800 --> 00:06:20.760]  就好像他已經不在了
[00:06:20.760 --> 00:06:22.680]  接著才講耶穌受洗
[00:06:22.680 --> 00:06:24.320]  你說時間次序是不是好像錯了呢?
[00:06:24.320 --> 00:06:26.560]  因為如果你看回馬太福音
[00:06:26.560 --> 00:06:27.240]  路加福音
[00:06:27.240 --> 00:06:27.760]  對不起
[00:06:27.760 --> 00:06:29.160]  馬太福音和馬可福音
[00:06:29.160 --> 00:06:31.640]  都是講施洗日漢幫他施洗的
[00:06:31.640 --> 00:06:32.440]  這個就是什麼呢?
[00:06:32.440 --> 00:06:33.800]  這個就是文學手法了
[00:06:33.800 --> 00:06:35.760]  就是路加他不是不知道
[00:06:35.760 --> 00:06:36.840]  所以有些人說
[00:06:36.840 --> 00:06:40.080]  路加是按照時間次序來寄
[00:06:40.080 --> 00:06:42.560]  這個路加福音的經文的
[00:06:42.560 --> 00:06:44.120]  這個不是最準確的
[00:06:44.120 --> 00:06:45.560]  路加福音
[00:06:45.560 --> 00:06:46.800]  你如果看回第一章
[00:06:46.800 --> 00:06:48.440]  他說按照次序
[00:06:48.440 --> 00:06:49.960]  是他的次序
[00:06:49.960 --> 00:06:53.640]  他的次序的意思就是要用這些文學手法
[00:06:53.640 --> 00:06:55.680]  加一些減一些前後
[00:06:55.680 --> 00:06:58.360]  來講耶穌的故事
[00:06:58.360 --> 00:06:59.200]  那個事蹟
[00:06:59.200 --> 00:07:00.640]  所以講回這裡
[00:07:00.640 --> 00:07:01.360]  就是說
[00:07:01.360 --> 00:07:03.880]  施洗日漢
[00:07:03.880 --> 00:07:06.960]  他其實就好像在路加福音
[00:07:06.960 --> 00:07:08.240]  就完成了他
[00:07:08.240 --> 00:07:09.840]  他還沒完成
[00:07:09.840 --> 00:07:10.920]  還沒修讀
[00:07:10.920 --> 00:07:15.160]  但是完成了他在曠野的工作
[00:07:15.160 --> 00:07:17.240]  這裡就似乎是一個新開始
[00:07:17.240 --> 00:07:19.160]  所以為什麼沒有提
[00:07:19.160 --> 00:07:20.760]  日漢呢?
[00:07:20.760 --> 00:07:22.000]  來幫他施洗呢?
[00:07:22.000 --> 00:07:22.880]  故意不提的
[00:07:22.880 --> 00:07:24.560]  就好像一個新的開始
[00:07:24.560 --> 00:07:26.480]  當然我們知道日漢施洗了
[00:07:26.480 --> 00:07:28.320]  但是重點不在那裡
[00:07:28.320 --> 00:07:29.200]  為什麼呢?
[00:07:29.200 --> 00:07:31.080]  因為整句的
[00:07:31.080 --> 00:07:32.240]  回到經文就可以了
[00:07:32.240 --> 00:07:33.920]  就是一直看經文
[00:07:33.920 --> 00:07:37.440]  你看到整句的經文
[00:07:37.440 --> 00:07:40.040]  其實二十一節到二十二節
[00:07:40.360 --> 00:07:43.560]  最重要的是哪個部分呢?
[00:07:43.560 --> 00:07:45.520]  是不是講受洗呢?
[00:07:45.520 --> 00:07:47.960]  其實當然是講受洗的事蹟
[00:07:47.960 --> 00:07:49.440]  但是最重要的
[00:07:49.440 --> 00:07:52.960]  如果你看回文法上
[00:07:52.960 --> 00:07:54.800]  主要的句子在哪裡?
[00:07:54.800 --> 00:07:56.360]  我經常講大使命
[00:07:56.360 --> 00:07:57.560]  《馬達荒》二十八章
[00:07:57.560 --> 00:07:59.040]  十九號二十節
[00:07:59.040 --> 00:08:00.400]  主要的句子
[00:08:00.400 --> 00:08:03.960]  就是所以你們要去
[00:08:03.960 --> 00:08:05.640]  使萬民作我的門徒
[00:08:05.640 --> 00:08:06.560]  不只是去了
[00:08:06.560 --> 00:08:07.520]  是作門徒
[00:08:07.520 --> 00:08:08.760]  所以我們一直都說
[00:08:08.760 --> 00:08:10.400]  這是大使命
[00:08:10.400 --> 00:08:12.200]  就是使萬民作門徒
[00:08:12.200 --> 00:08:13.400]  不只是去傳福音
[00:08:13.400 --> 00:08:13.960]  不是
[00:08:13.960 --> 00:08:16.280]  是作門徒才是那個主要的句子
[00:08:16.280 --> 00:08:18.160]  那個主要的動詞
[00:08:18.160 --> 00:08:19.560]  如果從這裡來看
[00:08:19.560 --> 00:08:20.920]  主要的句子是哪一句呢?
[00:08:20.920 --> 00:08:22.160]  不是耶穌受洗
[00:08:22.160 --> 00:08:24.440]  主要的句子就是後面
[00:08:24.440 --> 00:08:26.640]  聖靈降臨在他身上
[00:08:26.640 --> 00:08:27.840]  形狀彷彿甲子
[00:08:27.840 --> 00:08:31.440]  有聲音從天上來
[00:08:31.440 --> 00:08:33.240]  說你是我的愛子
[00:08:33.240 --> 00:08:34.280]  我喜悅你
[00:08:34.280 --> 00:08:36.760]  所以整個的事蹟
[00:08:36.760 --> 00:08:40.880]  重點原來主要是在第二十二節那裡
[00:08:40.880 --> 00:08:43.400]  就是聖靈降臨在他身上
[00:08:43.400 --> 00:08:46.840]  還有到最後就是一個所謂 confirmation(確認)
[00:08:46.840 --> 00:08:48.080]  一個確認
[00:08:48.080 --> 00:08:49.320]  在天上
[00:08:49.320 --> 00:08:50.560]  神就說
[00:08:50.560 --> 00:08:51.840]  你是我的愛子
[00:08:51.840 --> 00:08:52.680]  我喜悅你
[00:08:52.680 --> 00:08:54.480]  如果你很熟悉聖經
[00:08:54.480 --> 00:08:55.800]  其實我也準備的時候
[00:08:55.800 --> 00:08:57.800]  我才發現到的
[00:08:57.800 --> 00:08:59.960]  懂得經的又可以告訴我們
[00:08:59.960 --> 00:09:02.440]  那句話有沒有分別呢?
[00:09:02.440 --> 00:09:04.200]  因為說你是我的愛子
[00:09:04.200 --> 00:09:04.880]  我喜悅你
[00:09:04.880 --> 00:09:06.520]  是不是每句都是一樣的?
[00:09:06.520 --> 00:09:07.720]  不是的
[00:09:07.720 --> 00:09:09.680]  又給大家三秒想想
[00:09:09.680 --> 00:09:12.720]  跟之前那兩卷福音有什麼分別呢?
[00:09:12.720 --> 00:09:14.000]  就是從天上來
[00:09:14.000 --> 00:09:16.680]  神的聲音
[00:09:16.680 --> 00:09:20.560]  三秒過了
[00:09:20.560 --> 00:09:23.120]  其他的說法就是
[00:09:23.120 --> 00:09:25.280]  這是我的愛子
[00:09:25.280 --> 00:09:26.600]  This is
[00:09:26.600 --> 00:09:27.560]  這個是
[00:09:27.560 --> 00:09:29.720]  但是這裡說你是
[00:09:29.720 --> 00:09:30.560]  有什麼分別呢?
[00:09:30.560 --> 00:09:32.920]  就是一個
[00:09:32.920 --> 00:09:34.000]  第二身
[00:09:34.000 --> 00:09:35.160]  就是你我這樣
[00:09:35.160 --> 00:09:36.760]  是說那個關係
[00:09:36.760 --> 00:09:37.320]  是不是?
[00:09:37.320 --> 00:09:38.800]  你是我的愛子
[00:09:38.800 --> 00:09:40.160]  就是聽的人是耶穌
[00:09:40.160 --> 00:09:41.160]  是不是?
[00:09:41.160 --> 00:09:42.800]  其他的就不同了
[00:09:42.800 --> 00:09:44.080]  這是我的愛子
[00:09:44.080 --> 00:09:46.560]  聽的人可能是其他人
[00:09:46.560 --> 00:09:48.400]  或者是施洗日漢聽到
[00:09:48.400 --> 00:09:49.560]  這個是我的愛子
[00:09:49.560 --> 00:09:51.160]  就是告訴施洗日漢聽
[00:09:51.160 --> 00:09:52.640]  這個是我的愛子
[00:09:52.640 --> 00:09:55.520]  但是這裡他故意不說這件事情的
[00:09:55.520 --> 00:09:57.080]  沒有施洗日漢
[00:09:57.080 --> 00:09:58.560]  所以對象是耶穌
[00:09:58.560 --> 00:09:59.920]  就是從耶穌的角度
[00:09:59.920 --> 00:10:01.560]  你是我的愛子
[00:10:01.560 --> 00:10:06.520]  耶穌知道神是來確認祂是祂的愛子
[00:10:06.520 --> 00:10:08.800]  所以如果重點在這裡
[00:10:08.800 --> 00:10:12.120]  我們如果再看23節
[00:10:12.120 --> 00:10:13.440]  去下一頁
[00:10:13.440 --> 00:10:14.320]  是的
[00:10:14.320 --> 00:10:16.200]  這裡說
[00:10:16.200 --> 00:10:17.880]  耶穌開頭傳道
[00:10:17.880 --> 00:10:19.680]  年紀約有三十歲
[00:10:19.680 --> 00:10:20.960]  伊人看來
[00:10:20.960 --> 00:10:22.840]  他是約瑟的兒子
[00:10:22.840 --> 00:10:24.840]  約瑟是希里的兒子
[00:10:24.840 --> 00:10:29.360]  那麼這節聖經就是加譜的開頭
[00:10:29.360 --> 00:10:31.040]  這裡就說了
[00:10:31.040 --> 00:10:32.520]  耶穌開頭傳道
[00:10:32.520 --> 00:10:33.720]  年紀約有三十歲
[00:10:33.720 --> 00:10:34.960]  為什麼是三十歲呢?
[00:10:34.960 --> 00:10:37.480]  約有而已
[00:10:37.480 --> 00:10:39.040]  所以有些解經是說
[00:10:39.040 --> 00:10:42.280]  耶穌是不是完全正正是三十歲呢?
[00:10:42.280 --> 00:10:47.120]  聖經說的不是說祂正正是三十歲
[00:10:47.120 --> 00:10:48.320]  可能是三十幾歲
[00:10:48.320 --> 00:10:51.080]  甚至是三十五都有可能的
[00:10:51.080 --> 00:10:52.920]  那麼不說這麼多了
[00:10:52.920 --> 00:10:54.360]  想起一些事情再說就算了
[00:10:54.360 --> 00:10:55.360]  沒什麼時間
[00:10:55.360 --> 00:10:56.080]  所以
[00:10:56.080 --> 00:11:00.440]  你看到耶穌約有三十歲出來傳道
[00:11:00.440 --> 00:11:03.480]  是說祂是一個公開的
[00:11:03.480 --> 00:11:05.160]  侍奉的即侍
[00:11:05.160 --> 00:11:07.920]  在一般的猶太人來說
[00:11:07.920 --> 00:11:09.160]  三十歲
[00:11:09.160 --> 00:11:12.160]  我們也說三十而立
[00:11:12.160 --> 00:11:13.640]  猶太人的角度就是
[00:11:13.640 --> 00:11:16.200]  無論你是先知還是祭司
[00:11:16.200 --> 00:11:17.480]  三十歲
[00:11:17.480 --> 00:11:20.840]  來做這個即侍是正確的
[00:11:20.840 --> 00:11:24.280]  就是說耶穌是合情合理的
[00:11:24.280 --> 00:11:26.120]  這個時間出來傳道
[00:11:26.120 --> 00:11:26.920]  好了
[00:11:26.920 --> 00:11:28.480]  伊人看來
[00:11:28.480 --> 00:11:30.480]  中文是有一個"人"字的
[00:11:30.480 --> 00:11:32.680]  其實是沒有這個"人"字的
[00:11:32.680 --> 00:11:35.360]  如果有一個英文或者他有不同的翻譯
[00:11:35.360 --> 00:11:36.800]  就是"was supposed"
[00:11:36.800 --> 00:11:37.760]  就是說
[00:11:37.760 --> 00:11:39.200]  是被認為
[00:11:39.200 --> 00:11:41.760]  別人看來基本上
[00:11:41.760 --> 00:11:43.560]  他是一個怎麼樣呢?
[00:11:43.560 --> 00:11:44.880]  他是弱勢的兒子
[00:11:44.880 --> 00:11:47.560]  所以伊人看來其實翻譯不是錯的
[00:11:47.560 --> 00:11:49.720]  但是沒有這個"人"字的
[00:11:49.720 --> 00:11:50.520]  就是說
[00:11:50.520 --> 00:11:51.720]  一般人來看
[00:11:51.720 --> 00:11:54.320]  被認為耶穌是誰的兒子呢?
[00:11:54.320 --> 00:11:55.800]  弱勢的兒子
[00:11:55.800 --> 00:11:57.560]  那麼弱勢的兒子呢
[00:11:57.560 --> 00:11:58.920]  這裡是有一個"仔"字的
[00:11:58.920 --> 00:11:59.600]  OK?
[00:11:59.600 --> 00:12:01.960]  "兒子"這兩個字是在這裡出現的
[00:12:01.960 --> 00:12:03.240]  你發覺後面呢
[00:12:03.240 --> 00:12:05.840]  弱勢是欺你的兒子呢
[00:12:05.840 --> 00:12:07.840]  那個"兒子"的"兒子"沒有了
[00:12:07.840 --> 00:12:09.520]  後面整個家譜呢
[00:12:09.520 --> 00:12:10.920]  為什麼要簡化呢?
[00:12:10.920 --> 00:12:12.200]  因為他真的挺沉的
[00:12:12.200 --> 00:12:13.680]  "XX是XX的兒子"
[00:12:13.680 --> 00:12:15.040]  "XX是XX的兒子"
[00:12:15.040 --> 00:12:15.600]  這樣子
[00:12:15.600 --> 00:12:16.400]  就是睡了
[00:12:16.400 --> 00:12:17.680]  我怕大家讀完之後
[00:12:17.680 --> 00:12:19.680]  "XX是XX的兒子"
[00:12:19.680 --> 00:12:20.920]  其實他只是說
[00:12:20.920 --> 00:12:21.960]  "是XX的"
[00:12:21.960 --> 00:12:23.000]  就是說
[00:12:23.000 --> 00:12:24.640]  弱勢是欺你的兒子呢
[00:12:24.640 --> 00:12:26.440]  "弱勢是欺你的"
[00:12:26.440 --> 00:12:28.360]  就是說後面的"兒子"是沒有了
[00:12:28.360 --> 00:12:30.120]  你看回原文你就知道了
[00:12:30.120 --> 00:12:30.840]  但是
[00:12:30.840 --> 00:12:32.640]  你不可以這麼翻譯的嘛
[00:12:32.640 --> 00:12:33.320]  什麼意思呢?
[00:12:33.320 --> 00:12:34.160]  "弱勢是欺你的"
[00:12:34.160 --> 00:12:34.840]  這樣不行的嘛
[00:12:34.840 --> 00:12:35.480]  中文不行
[00:12:35.480 --> 00:12:36.720]  英文也不是很行
[00:12:36.720 --> 00:12:38.400]  所以後面全部呢
[00:12:38.400 --> 00:12:40.000]  包括到最後那一節
[00:12:40.000 --> 00:12:41.520]  就是"XX是XX的兒子"
[00:12:41.520 --> 00:12:42.880]  也沒有"兒子"的字
[00:12:42.880 --> 00:12:44.640]  但是前面第一個
[00:12:44.640 --> 00:12:45.160]  就是
[00:12:45.160 --> 00:12:46.160]  伊人看來
[00:12:46.160 --> 00:12:47.320]  他,就是耶穌
[00:12:47.320 --> 00:12:48.440]  是弱勢的兒子
[00:12:48.440 --> 00:12:49.520]  這個"兒子"也有了
[00:12:49.520 --> 00:12:50.960]  很清楚的
[00:12:50.960 --> 00:12:51.480]  喏
[00:12:51.480 --> 00:12:54.840]  那麼你看回前面那個的
[00:12:54.840 --> 00:12:57.880]  受浸的,也就是受洗的經文
[00:12:57.880 --> 00:12:59.960]  看回前兩節吧
[00:12:59.960 --> 00:13:03.000]  哪裡有"兒子"這個字呢?
[00:13:03.000 --> 00:13:06.280]  "你是我的愛子"是不是呢?
[00:13:06.280 --> 00:13:08.720]  所以是緊貼的
[00:13:08.720 --> 00:13:11.680]  二十一、二十二、二十三節
[00:13:11.680 --> 00:13:12.800]  是連著的
[00:13:12.800 --> 00:13:15.800]  家譜是連著耶穌的受洗的
[00:13:15.800 --> 00:13:17.920]  所以二十二、二十三節都說到
[00:13:17.920 --> 00:13:19.680]  其實是兩個角度
[00:13:19.680 --> 00:13:21.320]  一個角度就是神說
[00:13:21.320 --> 00:13:22.040]  耶穌
[00:13:22.040 --> 00:13:24.440]  你是我的愛子
[00:13:24.440 --> 00:13:26.640]  就是他所愛的兒子
[00:13:26.640 --> 00:13:28.120]  有"兒子"這個字的
[00:13:28.120 --> 00:13:29.160]  在原文裡面
[00:13:29.160 --> 00:13:30.400]  二十三節
[00:13:30.400 --> 00:13:30.960]  就說了
[00:13:30.960 --> 00:13:32.160]  伊人看來
[00:13:32.160 --> 00:13:33.920]  就是一般來看
[00:13:33.920 --> 00:13:37.360]  別人去看他就是一個弱勢肉身
[00:13:37.360 --> 00:13:39.520]  他是弱勢的兒子
[00:13:39.520 --> 00:13:41.400]  但是很特別的
[00:13:41.400 --> 00:13:42.640]  到了最後
[00:13:42.640 --> 00:13:44.560]  他是追溯到亞當的
[00:13:44.560 --> 00:13:49.720]  那麼我們又再講回受洗
[00:13:49.720 --> 00:13:50.440]  如果這麼看的話
[00:13:50.440 --> 00:13:52.520]  就是說二十二節
[00:13:52.520 --> 00:13:54.280]  二十三節是那個重點
[00:13:54.560 --> 00:13:57.480]  是說到耶穌是神的兒子
[00:13:57.480 --> 00:14:00.040]  有兩個的角度
[00:14:00.040 --> 00:14:02.320]  但是要再明白多一點
[00:14:02.320 --> 00:14:05.880]  我們又看看受洗的經文
[00:14:05.880 --> 00:14:07.360]  就去那個圖了
[00:14:07.360 --> 00:14:09.680]  這個圖也花了一點工夫做的
[00:14:09.680 --> 00:14:12.920]  你們剛才閃了一下
[00:14:12.920 --> 00:14:13.760]  那麼
[00:14:13.760 --> 00:14:15.800]  你們看到
