
[00:00:00.000 --> 00:00:01.960]  我們踏入十二月
[00:05:17.440 --> 00:05:19.520]  在神的眼中
[00:05:19.520 --> 00:05:25.080]  恩典是有另外一層的意義和表現
[00:05:25.080 --> 00:05:32.080]  我們回到當日的場景
[00:05:32.080 --> 00:05:35.320]  看看瑪利亞的選擇
[00:05:35.320 --> 00:05:38.880]  她怎樣來配合神的恩典
[00:05:43.680 --> 00:05:45.440]  這個小女子
[00:05:45.440 --> 00:05:47.520]  經文已經講了
[00:05:47.520 --> 00:05:50.240]  按照她人生的劇本來講
[00:05:50.240 --> 00:05:51.400]  她已經怎樣呢?
[00:05:51.400 --> 00:05:53.040]  名花有主
[00:05:53.040 --> 00:05:56.400]  她已經許配給人了
[00:05:56.400 --> 00:06:00.600]  這個是大衛
[00:06:00.600 --> 00:06:03.640]  這個是約瑟
[00:06:03.640 --> 00:06:07.080]  雖然不是一個達官貴人
[00:06:07.080 --> 00:06:09.840]  也總是正當人家
[00:06:10.320 --> 00:06:14.960]  按照當時的文化風俗處境
[00:06:14.960 --> 00:06:18.400]  她跟未婚夫約瑟結婚之後
[00:06:18.400 --> 00:06:20.160]  很快就有小朋友了
[00:06:20.160 --> 00:06:23.720]  然後她會負起照顧兒女的責任
[00:06:23.720 --> 00:06:26.800]  讓她的丈夫能夠專心工作
[00:06:26.800 --> 00:06:28.240]  如是者
[00:06:28.240 --> 00:06:30.640]  她的一生就是怎樣呢?
[00:06:30.640 --> 00:06:32.720]  平淡地過去了
[00:06:32.720 --> 00:06:36.080]  就是將要進入婚姻的時間
[00:06:36.080 --> 00:06:38.600]  神介入了她的生命裡面
[00:06:38.600 --> 00:06:40.920]  神跡從此發生
[00:06:40.920 --> 00:06:44.800]  天使向瑪利亞報信
[00:06:44.800 --> 00:06:47.960]  她說她將要懷孕生子
[00:06:47.960 --> 00:06:51.160]  這個是沒有問題的
[00:06:51.160 --> 00:06:53.760]  撞上當時的處境
[00:06:53.760 --> 00:06:54.920]  她會這樣
[00:06:54.920 --> 00:06:58.120]  不過重點是時間不適合
[00:06:58.120 --> 00:07:00.840]  次序不正確
[00:07:00.840 --> 00:07:02.120]  正常來說
[00:07:02.120 --> 00:07:03.360]  是先結婚
[00:07:03.360 --> 00:07:04.440]  年輕人
[00:07:04.440 --> 00:07:07.760]  現在是未婚生子
[00:07:07.760 --> 00:07:09.240]  重要的是什麼呢?
[00:07:09.240 --> 00:07:10.880]  說白一點
[00:07:10.880 --> 00:07:14.680]  她懷孕的胎兒
[00:07:14.680 --> 00:07:16.600]  是太過獨特了
[00:07:16.600 --> 00:07:22.400]  在整個舊約或者以色列人說
[00:07:22.400 --> 00:07:26.240]  甚至是從有歷史記錄下來
[00:07:26.240 --> 00:07:28.280]  這是一個特例
[00:07:28.280 --> 00:07:30.520]  都未曾經發生過
[00:07:30.520 --> 00:07:35.840]  經文在二十七節
[00:07:35.840 --> 00:07:40.680]  她凸顯了這方面的張力
[00:07:40.680 --> 00:07:43.920]  她說到一個同女那裡
[00:07:43.920 --> 00:07:50.720]  經文刻意地凸顯
[00:07:50.720 --> 00:07:55.480]  她未曾跟男性發生過親密的關係
[00:07:55.480 --> 00:07:57.960]  在生理構造裡面
[00:07:57.960 --> 00:07:59.640]  是不可能的
[00:07:59.640 --> 00:08:01.560]  我們說婚姻
[00:08:02.080 --> 00:08:05.960]  包含裡面有生兒育女
[00:08:05.960 --> 00:08:08.840]  男與女的構造
[00:08:08.840 --> 00:08:11.160]  是一夫一妻
[00:08:11.160 --> 00:08:16.920]  同時要兩個人在身體裡面有親密的接觸
[00:08:16.920 --> 00:08:19.640]  才有可能成人
[00:08:19.640 --> 00:08:25.280]  她說到未婚生子
[00:08:25.280 --> 00:08:28.840]  重要的是性靈來感人
[00:08:28.840 --> 00:08:31.560]  在生理構造上不可能
[00:08:31.560 --> 00:08:36.160]  在律法上未婚華人是大逆不道的事
[00:08:36.160 --> 00:08:38.880]  我們去翻查舊約的時間
[00:08:38.880 --> 00:08:41.080]  《生命記》二十二章提到
[00:08:41.080 --> 00:08:42.680]  如果人來娶妻
[00:08:42.680 --> 00:08:44.840]  發現妻子不忠
[00:08:44.840 --> 00:08:48.200]  丈夫可以將妻子帶到他家門口
[00:08:48.200 --> 00:08:53.760]  讓成女的人用石頭將女子打死
[00:08:53.760 --> 00:08:57.760]  我們看粵語長片
[00:08:57.760 --> 00:08:59.920]  看回以前的電影
[00:09:00.280 --> 00:09:04.560]  當這個人在村裡面
[00:09:04.560 --> 00:09:06.520]  發現女子不忠
[00:09:06.520 --> 00:09:10.680]  村長就會出聲
[00:09:10.680 --> 00:09:12.440]  要有刑具出來
[00:09:12.440 --> 00:09:16.360]  然後將不忠的女子
[00:09:16.360 --> 00:09:18.680]  或者是不檢點
[00:09:18.680 --> 00:09:21.400]  用這個字眼就是不檢點
[00:09:21.400 --> 00:09:24.440]  或者叫所謂的人給一個標籤
[00:09:24.440 --> 00:09:26.440]  是淫蕩的女子
[00:09:26.440 --> 00:09:27.640]  要召出去幹什麼?
[00:09:29.040 --> 00:09:30.400]  要浸豬籠
[00:09:30.400 --> 00:09:33.720]  而猶太人的做法就是說
[00:09:33.720 --> 00:09:38.280]  未婚華人的女子
[00:09:38.280 --> 00:09:43.280]  就是要將她帶到她家門口
[00:09:43.280 --> 00:09:45.520]  即是外家的門口
[00:09:45.520 --> 00:09:47.800]  用石頭將她扔死
[00:09:47.800 --> 00:09:57.360]  這件事遲早會張揚出來
[00:09:57.360 --> 00:10:00.560]  隨著身體的狀況的改變
[00:10:00.560 --> 00:10:01.880]  她懷孕了
[00:10:01.880 --> 00:10:03.640]  其他人都會怎樣?
[00:10:03.640 --> 00:10:05.440]  遲早會知道
[00:10:05.440 --> 00:10:07.000]  因為會見肚子
[00:10:07.000 --> 00:10:09.960]  不知道什麼時候
[00:10:09.960 --> 00:10:11.360]  會被人抓去行刑
[00:10:11.360 --> 00:10:12.480]  被人打死
[00:10:12.480 --> 00:10:15.200]  如果未婚夫仁慈
[00:10:15.200 --> 00:10:16.680]  會休了她
[00:10:16.680 --> 00:10:18.080]  同時跟她離婚
[00:10:18.080 --> 00:10:20.920]  我們說一個女子
[00:10:20.920 --> 00:10:23.360]  沒有什麼技能可以養活自己
[00:10:23.360 --> 00:10:27.080]  更加不可能養肚子裡的那個
[00:10:27.400 --> 00:10:28.640]  以後怎麼辦呢?
[00:10:28.640 --> 00:10:30.920]  這些事情需要去想
[00:10:30.920 --> 00:10:33.400]  需要去思想
[00:10:33.400 --> 00:10:37.600]  在《馬達福音》一章十八到二十五節的時間
[00:10:37.600 --> 00:10:39.680]  她寄述約瑟
[00:10:39.680 --> 00:10:41.480]  用這個字眼
[00:10:41.480 --> 00:10:43.200]  約瑟是收到風
[00:10:43.200 --> 00:10:45.520]  或者她察覺有異樣
[00:10:45.520 --> 00:10:49.800]  約瑟的掙扎和選擇
[00:10:49.800 --> 00:10:52.080]  在《馬達福音》一章十八到二十五節
[00:10:52.080 --> 00:10:54.440]  起初她的想法都是要
[00:10:54.440 --> 00:10:57.840]  暗暗地將瑪麗亞休妻
[00:10:57.840 --> 00:11:00.720]  妻子都還沒過門
[00:11:00.720 --> 00:11:03.280]  就想終止這個婚約
[00:11:03.280 --> 00:11:06.640]  約瑟的反應已經是溫和和理性
[00:11:06.640 --> 00:11:08.040]  寬宏大量
[00:11:08.040 --> 00:11:09.600]  和平分手
[00:11:09.600 --> 00:11:11.960]  各行各路不追究責任
[00:11:11.960 --> 00:11:14.280]  就當還沒開始過
[00:11:14.280 --> 00:11:15.800]  還沒認識過
[00:11:15.800 --> 00:11:18.200]  從經文反映瑪麗亞的處境
[00:11:18.200 --> 00:11:19.360]  是很危險
[00:11:19.360 --> 00:11:24.080]  去憂慮她的移民是合情合理
[00:11:24.440 --> 00:11:28.880]  如果你是瑪麗亞
[00:11:28.880 --> 00:11:32.160]  你聽到天使的說話
[00:11:32.160 --> 00:11:35.440]  你會有什麼反應呢?
[00:11:35.440 --> 00:11:40.240]  就正如
[00:11:40.240 --> 00:11:41.720]  可能在你心目中
[00:11:41.720 --> 00:11:45.080]  可能你在工作的場景
[00:11:45.080 --> 00:11:46.680]  突然間
[00:11:46.680 --> 00:11:48.240]  上師說
[00:11:48.240 --> 00:11:50.440]  去升職
[00:11:50.440 --> 00:11:54.760]  你會覺得很詫異
[00:11:54.760 --> 00:11:57.240]  然後可能連升幾級
[00:11:57.240 --> 00:11:58.360]  你都會想一想
[00:11:58.360 --> 00:12:00.040]  我做不做得來呢?
[00:12:00.040 --> 00:12:03.640]  你不會用俗語說
[00:12:03.640 --> 00:12:04.800]  很膽大地
[00:12:04.800 --> 00:12:06.000]  行!我來
[00:12:06.000 --> 00:12:08.000]  你都會想過、度過
[00:12:08.000 --> 00:12:09.560]  做不做得到
[00:12:09.560 --> 00:12:15.360]  如果你是瑪麗亞
[00:12:15.360 --> 00:12:18.560]  聽到天使對你來的說話
[00:12:18.560 --> 00:12:24.720]  聽到天使對你來說這麼詫異的訊息
[00:12:24.720 --> 00:12:26.440]  你會有什麼反應呢?
[00:12:26.440 --> 00:12:28.640]  經文描述
[00:12:28.640 --> 00:12:32.800]  瑪麗亞在第三十七、四節的時間
[00:12:32.800 --> 00:12:34.840]  經文說
[00:12:34.840 --> 00:12:36.240]  瑪麗亞對天使說
[00:12:36.240 --> 00:12:38.440]  我沒有出嫁
[00:12:38.440 --> 00:12:45.240]  怎會有這事呢?
[00:12:45.240 --> 00:12:47.920]  瑪麗亞不是一個條件的反射
[00:12:47.920 --> 00:12:49.120]  胡亂推搪
[00:12:49.120 --> 00:12:51.640]  她是經過考慮、深思熟慮
[00:12:51.640 --> 00:12:53.520]  她說
[00:12:53.520 --> 00:12:55.760]  這件事是不可行的
[00:12:55.760 --> 00:12:57.760]  不合理
[00:12:57.760 --> 00:12:59.720]  我又沒有出嫁
[00:12:59.720 --> 00:13:05.160]  我一個有婚約的女子
[00:13:05.160 --> 00:13:07.680]  未婚生子
[00:13:07.680 --> 00:13:12.960]  在禮儀上是不合理的
[00:13:12.960 --> 00:13:17.280]  還要是聖靈感人
[00:13:17.280 --> 00:13:24.280]  看來是超出了常識和常理
[00:13:24.280 --> 00:13:25.080]  在二十九節
[00:13:25.080 --> 00:13:25.960]  你都可以描述
[00:13:25.960 --> 00:13:28.680]  瑪麗亞是反覆思想
[00:13:28.680 --> 00:13:30.880]  天使問案的意思
[00:13:30.880 --> 00:13:34.040]  她是認真的思想才回覆
[00:13:34.040 --> 00:13:36.080]  未出嫁的女子
[00:13:36.080 --> 00:13:38.760]  怎可能生子呢?
[00:13:38.760 --> 00:13:41.480]  《路加福音》在一章刻意
[00:13:41.480 --> 00:13:44.920]  來將撒加利亞和瑪麗亞
[00:13:44.920 --> 00:13:47.400]  做一個比較,剛才我引言說
[00:13:47.400 --> 00:13:49.600]  兩個都是天使加百列
[00:13:49.600 --> 00:13:51.240]  來報喜訊
[00:13:51.240 --> 00:13:54.280]  將會有嬰孩誕生
[00:13:54.280 --> 00:13:57.680]  但他們的反應是各異
[00:13:57.680 --> 00:14:00.080]  撒加利亞作為一個祭司
[00:14:00.080 --> 00:14:01.720]  她需要證據
[00:14:01.720 --> 00:14:03.360]  她說我不相信
[00:14:03.360 --> 00:14:06.000]  有什麼證據來證明呢?
[00:14:06.000 --> 00:14:08.840]  即是這件事會發生
[00:14:08.840 --> 00:14:10.760]  神就給她一個證據
[00:14:10.760 --> 00:14:13.240]  就是暫時不能夠說話
[00:14:13.240 --> 00:14:15.200]  這個刑罰就是證據
[00:14:15.200 --> 00:14:19.120]  直至這個兒子出生
[00:14:19.120 --> 00:14:23.080]  要起名叫約翰
[00:14:23.080 --> 00:14:25.320]  而瑪麗亞順利成為
[00:14:25.320 --> 00:14:28.160]  耶穌育身的母親
[00:14:28.160 --> 00:14:29.880]  到底她有什麼優點
[00:14:29.880 --> 00:14:31.560]  有什麼生命質素
[00:14:31.560 --> 00:14:36.080]  被神來揀選這個偉大的工作
[00:14:36.080 --> 00:14:39.240]  我們剛才說了不一樣的恩典
[00:14:39.240 --> 00:14:43.880]  現在說的是不一樣的信心
[00:14:43.880 --> 00:14:49.320]  瑪麗亞的信心是滿足於天使的答案
[00:14:49.320 --> 00:14:50.640]  經文裏面
[00:14:50.640 --> 00:14:55.040]  當天使來講
[00:14:55.040 --> 00:15:00.360]  來講這件事會發生的時間
[00:15:00.360 --> 00:15:02.600]  瑪麗亞說對天使說
[00:15:02.600 --> 00:15:05.360]  我還未出嫁,怎會有這事呢?
[00:15:05.360 --> 00:15:08.960]  天使回答35節說
[00:15:08.960 --> 00:15:10.560]  聖靈要臨到你身上
[00:15:10.560 --> 00:15:13.240]  至高者的能力要蔭被你
[00:15:13.240 --> 00:15:18.920]  因此所育身的聖者必稱為神的兒子
[00:15:18.920 --> 00:15:21.520]  況且你的親戚以利沙伯
[00:15:21.520 --> 00:15:23.920]  在年老的時候都懷了男胎
[00:15:23.920 --> 00:15:26.880]  就是那數來稱為畢生育的
[00:15:26.880 --> 00:15:29.200]  現在有孕六個月了
[00:15:29.200 --> 00:15:32.040]  因為出於神的話
[00:15:32.040 --> 00:15:36.720]  會有一句不帶著能力的
[00:15:36.720 --> 00:15:40.400]  瑪麗亞相信神的話
[00:15:40.400 --> 00:15:41.760]  她的親戚以利沙伯
[00:15:41.760 --> 00:15:47.800]  過了30歲的年齡都可以懷孕
[00:15:47.800 --> 00:15:49.320]  未婚生子
[00:15:49.320 --> 00:15:52.160]  在人來看來好像不可能的事
[00:15:52.160 --> 00:15:55.800]  在神是可以發生的
[00:15:55.800 --> 00:15:58.120]  相較於撒加利亞
[00:15:58.120 --> 00:16:01.040]  瑪麗亞有單純的信心
[00:16:01.040 --> 00:16:03.440]  她沒有追問怎樣可能
[00:16:03.440 --> 00:16:07.000]  她更加沒有說需要證據
[00:16:07.000 --> 00:16:10.440]  撒加利亞來到不斷向神祈禱
[00:16:10.440 --> 00:16:12.400]  求神給她後裔
[00:16:12.400 --> 00:16:15.080]  到了神的話語成就
[00:16:15.080 --> 00:16:19.880]  到了祈禱要應驗的時間
[00:16:19.880 --> 00:16:22.800]  她懷疑就是過了生育的年齡
[00:16:22.800 --> 00:16:24.880]  要求證據支持
[00:16:24.880 --> 00:16:27.920]  比較明顯就是不信
[00:16:27.920 --> 00:16:31.600]  而瑪麗亞的信心是先於經驗
[00:16:31.600 --> 00:16:35.960]  正如我們說耶穌復活的時間
[00:16:35.960 --> 00:16:41.680]  耶穌來到跟當時的多瑪聊天
[00:16:41.680 --> 00:16:43.360]  回應多瑪的問題
[00:16:43.360 --> 00:16:47.520]  多瑪說其他人見過我都不信
[00:16:47.520 --> 00:16:49.600]  其他人說的證據
[00:16:49.600 --> 00:16:50.720]  我都覺得不夠
[00:16:50.720 --> 00:16:51.840]  他們要甚麼?
[00:16:51.840 --> 00:16:53.120]  多瑪說要
[00:16:53.120 --> 00:16:58.280]  除非我伸手摸落你肋旁的傷口
[00:16:58.280 --> 00:17:00.680]  我就信了
[00:17:00.680 --> 00:17:03.400]  她要親身去摸過
[00:17:03.400 --> 00:17:07.240]  去經驗過傷痕才信
[00:17:07.240 --> 00:17:12.360]  耶穌說沒有看見就信的有福了
[00:17:12.360 --> 00:17:16.160]  其實撒加利亞和瑪麗亞
[00:17:16.160 --> 00:17:20.120]  都是在面對兒子出世的問題
[00:17:20.120 --> 00:17:23.000]  時間的挫折
[00:17:23.000 --> 00:17:24.240]  一個是遲了
[00:17:24.240 --> 00:17:26.120]  因為過了生育的年齡
[00:17:26.120 --> 00:17:27.240]  一個是早了
[00:17:27.240 --> 00:17:29.120]  未婚不懷孕
[00:17:29.120 --> 00:17:31.680]  在神來說又有甚麼分別?
[00:17:31.680 --> 00:17:35.360]  瑪麗亞的信心是建基於對神的認識
[00:17:35.360 --> 00:17:39.560]  確信神的說話是會應驗
[00:17:39.560 --> 00:17:41.560]  她挑戰經驗主義
[00:17:41.560 --> 00:17:44.920]  不以經驗來限制神的能力
[00:17:44.920 --> 00:17:50.800]  她不需要大量的、超然的、震撼的神蹟
[00:17:50.800 --> 00:17:51.600]  她有甚麼?
[00:17:51.600 --> 00:17:54.880]  她面對神的說話就已經滿足了
[00:17:54.880 --> 00:17:56.040]  神話這樣說
[00:17:56.040 --> 00:17:57.480]  我就敢信
[00:17:57.480 --> 00:18:00.400]  我相信神的說話會應驗
[00:18:00.400 --> 00:18:02.840]  就足夠了
[00:18:02.840 --> 00:18:06.800]  同樣來挑戰我們的就是
[00:18:06.800 --> 00:18:08.400]  對於我們來說
[00:18:08.400 --> 00:18:14.040]  我們去重新審視神的說話
[00:18:14.040 --> 00:18:15.280]  到底在我們當中
[00:18:15.280 --> 00:18:17.960]  我們覺得有多真確
[00:18:17.960 --> 00:18:19.520]  我們對神的認識
[00:18:19.520 --> 00:18:24.600]  是建基於自己或者是他人有限的經驗
[00:18:24.600 --> 00:18:30.680]  我們是否要所有事情發生才願意來相信?
[00:18:30.680 --> 00:18:35.480]  瑪麗亞反覆一直不停地思想
[00:18:35.480 --> 00:18:39.880]  她用理性來考慮面前的問題
[00:18:39.880 --> 00:18:44.800]  當理性不能解釋的時間
[00:18:44.800 --> 00:18:48.520]  她服膺在神的說話
[00:18:48.520 --> 00:18:52.640]  今天是甚麼主導我們的思想?
[00:18:52.640 --> 00:19:05.400]  我們對神的說話有多少的掌握?
[00:19:05.400 --> 00:19:12.120]  瑪麗亞她的信心的特點
[00:19:12.120 --> 00:19:13.720]  這個不一樣的信心
[00:19:13.720 --> 00:19:20.960]  是去尊重神的主權
[00:19:20.960 --> 00:19:24.760]  這是瑪麗亞主動的決定
[00:19:24.760 --> 00:19:26.400]  我們說得好像在聊天
[00:19:26.400 --> 00:19:28.280]  認真說
[00:19:28.280 --> 00:19:32.320]  我們以前都試過
[00:19:32.320 --> 00:19:35.160]  可能我和我媽媽去聊天
[00:19:35.160 --> 00:19:43.640]  她都試過去相看
[00:19:43.640 --> 00:19:44.800]  我就問
[00:19:44.800 --> 00:19:47.800]  看不對又怎樣?
[00:19:47.800 --> 00:19:51.600]  看不對就不對
[00:19:51.600 --> 00:19:54.800]  如果做得這樣
[00:19:54.800 --> 00:20:00.280]  那個人都會有說話
[00:20:00.280 --> 00:20:04.160]  理論上不是過場看完就算了
[00:20:04.160 --> 00:20:08.240]  都應該有一個角色
[00:20:08.240 --> 00:20:11.880]  或者有一個可以表達
[00:20:11.880 --> 00:20:16.200]  在天使來報信的時間
[00:20:16.200 --> 00:20:21.040]  不單是我說的這是一個指示
[00:20:21.040 --> 00:20:26.080]  而從瑪麗亞和天使的往環裡面
[00:20:26.080 --> 00:20:31.200]  好像瑪麗亞是可以表達的
[00:20:31.200 --> 00:20:36.920]  她不單是會發生在身上
[00:20:36.920 --> 00:20:44.200]  而是瑪麗亞有角色和身份
[00:20:44.200 --> 00:20:47.280]  參與在其中
[00:20:47.280 --> 00:20:49.440]  我們說瑪麗亞尊重神的主權
[00:20:49.440 --> 00:20:51.480]  是主動的決定
[00:20:51.480 --> 00:20:53.880]  不是被迫的遵從
[00:20:53.880 --> 00:20:55.320]  為何這樣說?
[00:20:55.320 --> 00:21:05.400]  因為當天使來解釋
[00:21:05.400 --> 00:21:08.600]  當她說到第37次會出於神的話
[00:21:08.600 --> 00:21:10.880]  沒有一句不帶能力的時間
[00:21:10.880 --> 00:21:13.080]  瑪麗亞的回應就說
[00:21:13.080 --> 00:21:16.640]  瑪麗亞說:我是主的侍女
[00:21:16.640 --> 00:21:19.800]  情願照你的話
[00:21:19.800 --> 00:21:22.680]  成就在我身上
[00:21:22.680 --> 00:21:26.600]  天使就離開她了
[00:21:26.600 --> 00:21:30.480]  瑪麗亞不是被迫這樣遵從
[00:21:30.480 --> 00:21:32.040]  她說我是主的侍女
[00:21:32.040 --> 00:21:35.720]  原來的文字是奴隸
[00:21:35.720 --> 00:21:38.520]  她說我是主的奴僕
[00:21:38.520 --> 00:21:42.760]  神在她身上有絕對的主權
[00:21:42.760 --> 00:21:43.880]  在當時來說
[00:21:43.880 --> 00:21:46.040]  近東的世界奴隸
