
[00:00:00.000 --> 00:00:02.560]  好,各位姐妹,我們一起去祈禱
[00:08:43.800 --> 00:08:48.000]  同歸於一,所以我們保羅在這裡提醒信徒
[00:08:48.000 --> 00:08:51.200]  一群外邦信徒,其實我們有很多共通點
[00:08:51.200 --> 00:08:53.600]  這些共通點不單只是一個共通點
[00:08:53.600 --> 00:08:57.400]  還有一個關係,保羅很想提
[00:08:57.400 --> 00:09:00.800]  不是我們有什麼同,而是有什麼
[00:09:00.800 --> 00:09:04.000]  我們當中弟兄姊妹之間有什麼關係
[00:09:04.000 --> 00:09:06.000]  剛才我一路敬拜的時候
[00:09:06.000 --> 00:09:08.000]  大家牽著手一路敬拜的時候
[00:09:08.000 --> 00:09:11.600]  我想起之前我經歷的一幕
[00:09:11.600 --> 00:09:16.800]  話說我十幾年前,是不是十幾年前?
[00:09:16.800 --> 00:09:19.200]  原來我有二十幾年前
[00:09:19.200 --> 00:09:22.200]  數一數也是十幾二十年
[00:09:22.200 --> 00:09:25.600]  十幾二十年前,我有一次忽發奇想
[00:09:25.600 --> 00:09:29.200]  一個人去了以色列
[00:09:29.200 --> 00:09:32.200]  去以色列的時候,其實在當中
[00:09:32.200 --> 00:09:36.800]  我在耶路撒冷舊城裡面,我遇到一個德國人
[00:09:36.800 --> 00:09:40.200]  原來他是基督徒,他有一個女朋友
[00:09:40.200 --> 00:09:43.200]  他的女朋友是什麼人?是俄羅斯人
[00:09:43.200 --> 00:09:46.000]  我在耶路撒冷認識了她之後
[00:09:46.000 --> 00:09:50.200]  過了沒多久,我自己坐車去了加利利
[00:09:50.200 --> 00:09:54.200]  加利利竟然,我一邊看一邊走的時候
[00:09:54.200 --> 00:09:59.200]  他們兩個人踩單車剛好經過,和我打招呼
[00:09:59.200 --> 00:10:00.800]  他們又去了加利利
[00:10:00.800 --> 00:10:05.200]  結果我們三個人就一起去了加利利的一間教會裡面
[00:10:05.200 --> 00:10:11.200]  去教會裡面,其實我也不是很清楚
[00:10:11.200 --> 00:10:15.200]  不過最深印象,就是完了教會之後
[00:10:15.200 --> 00:10:19.200]  那裡的教會的人就安排了一個俄羅斯人
[00:10:19.200 --> 00:10:23.200]  接待我們幾個,就去他家
[00:10:23.200 --> 00:10:28.200]  去他家,其實也不是很富庶
[00:10:28.200 --> 00:10:32.200]  去到他家的時候,大家不同國籍的人都有
[00:10:32.200 --> 00:10:36.200]  德國人,我這些中國人,俄羅斯人
[00:10:36.200 --> 00:10:41.200]  大家聚在一起,其實大家說都好像不是很通
[00:10:41.200 --> 00:10:44.200]  其實都很陌生,不過有一樣東西
[00:10:44.200 --> 00:10:47.200]  做了一件事之後,就改變了這件事
[00:10:49.200 --> 00:10:53.200]  就是大家唱,我記得那首歌,不知道還有沒有記錯
[00:10:53.200 --> 00:10:56.200]  唱歌,唱一首詩歌
[00:10:56.200 --> 00:11:00.200]  唱《你從天上降世間》
[00:11:00.200 --> 00:11:05.200]  那首歌,一起唱讚美,那首最開頭
[00:11:05.200 --> 00:11:09.200]  《主我高舉名》,他們用英文版,有些還可以
[00:11:09.200 --> 00:11:13.200]  大家一起唱,他就說你唱廣東話
[00:11:13.200 --> 00:11:15.200]  我唱俄羅斯話
[00:11:15.200 --> 00:11:19.200]  結果當一唱完之後,雖然我聽不明白
[00:11:19.200 --> 00:11:23.200]  不過突然間大家的關係就怎樣
[00:11:23.200 --> 00:11:25.200]  連線了
[00:11:25.200 --> 00:11:28.200]  然後完了之後,我最記得
[00:11:28.200 --> 00:11:31.200]  那個俄羅斯人來招呼我們的弟兄
[00:11:31.200 --> 00:11:35.200]  就是兩夫妻,他們將一個這麼大的西瓜
[00:11:35.200 --> 00:11:38.200]  擺在一起,我想他都捨不得吃
[00:11:38.200 --> 00:11:41.200]  他就切了來和我們一起分享
[00:11:41.200 --> 00:11:45.200]  我就感覺,哇,真是因著主的緣故
[00:11:45.200 --> 00:11:49.200]  原來我們的關係可以怎樣這麼親密
[00:11:49.200 --> 00:11:53.200]  這個是我剛才敬拜的時候的一個經歷
[00:11:53.200 --> 00:11:57.200]  另外有一個經歷,就是貼身一點
[00:11:57.200 --> 00:11:59.200]  再貼身一點,貼身是什麼呢?
[00:11:59.200 --> 00:12:01.200]  都是十幾年前
[00:12:01.200 --> 00:12:06.200]  我準備結婚,雙方家長要見面
[00:12:06.200 --> 00:12:11.200]  大家很多人都有經驗,什麼感受呢?
[00:12:11.200 --> 00:12:16.200]  不要提,這麼嚴重
[00:12:16.200 --> 00:12:20.200]  不要提,這麼嚴重
[00:12:20.200 --> 00:12:22.200]  不是吧
[00:12:22.200 --> 00:12:24.200]  雙方見家長,其實還沒見過
[00:12:24.200 --> 00:12:27.200]  大家沒見過,我還記得在哪間茶樓
[00:12:27.200 --> 00:12:31.200]  我就一起去,我哥哥也一起去
[00:12:31.200 --> 00:12:36.200]  我哥哥一起去,兩方在聊天
[00:12:36.200 --> 00:12:39.200]  我哥哥不知道,嘴巴這麼大
[00:12:39.200 --> 00:12:40.200]  他說什麼呢?
[00:12:40.200 --> 00:12:45.200]  他說,我弟弟以前很多女孩子喜歡的
[00:12:45.200 --> 00:12:49.200]  他說這句話就害我了
[00:12:49.200 --> 00:12:54.200]  然後,你知不知道,我未來岳母真的當面問我
[00:12:54.200 --> 00:13:00.200]  你以前很多女孩子喜歡你嗎?
[00:13:00.200 --> 00:13:02.200]  是不是呀?
[00:13:02.200 --> 00:13:04.200]  我說不是
[00:13:04.200 --> 00:13:11.200]  哇,然後我說,原來你帶什麼人去都很重要
[00:13:11.200 --> 00:13:15.200]  其實,你知不知道,當時我也很緊張
[00:13:15.200 --> 00:13:19.200]  真的很緊張,所以帶人要帶眼識人
[00:13:19.200 --> 00:13:21.200]  帶一些認識你的人
[00:13:21.200 --> 00:13:25.200]  去到之後,其實過程都很緊張
[00:13:25.200 --> 00:13:26.200]  雙方家長都很緊張
[00:13:26.200 --> 00:13:29.200]  不過,因為一句話改變了
[00:13:29.200 --> 00:13:32.200]  一句什麼話呢?
[00:13:32.200 --> 00:13:35.200]  一句話就改變了
[00:13:35.200 --> 00:13:41.200]  我們一家人還不是,都差不多了
[00:13:41.200 --> 00:13:46.200]  他說,我們一講一句話,大家就馬上破冰了
[00:13:46.200 --> 00:13:48.200]  他說,我們是嫁妓
[00:13:48.200 --> 00:13:51.200]  雙方家長是潮州人
[00:13:51.200 --> 00:13:55.200]  我爸爸媽媽是潮州人,他爸爸媽媽又是潮州人
[00:13:55.200 --> 00:13:58.200]  一講這句話,奇景就發生了
[00:13:58.200 --> 00:14:01.200]  哇,好像突然間,這個不是共同點
[00:14:01.200 --> 00:14:05.200]  馬上關係從很遠,馬上拉得很近
[00:14:05.200 --> 00:14:08.200]  近到什麼程度,我也覺得很誇張
[00:14:08.200 --> 00:14:09.200]  誇張到什麼程度呢?
[00:14:09.200 --> 00:14:12.200]  差不多我們一起走的時候
[00:14:12.200 --> 00:14:16.200]  我見到我未來岳母,牽著我媽媽
[00:14:16.200 --> 00:14:19.200]  我說你們兩個真的這麼熟嗎?
[00:14:19.200 --> 00:14:28.200]  過程裡面,原來一個共通點,一個關係,能夠讓我們扣在一起
[00:14:28.200 --> 00:14:34.200]  保羅提醒信徒,其實我們有一個共通點,有一個這樣的關係
[00:14:34.200 --> 00:14:36.200]  正是鼓勵我們要做一件事
[00:14:36.200 --> 00:14:37.200]  做什麼呢?
[00:14:37.200 --> 00:14:42.200]  如果你看回四章一到三節,倒過來看
[00:14:42.200 --> 00:14:45.200]  四章一到三節,他這樣講的
[00:14:45.200 --> 00:14:50.200]  我為主被囚的勸你們,你們行事為人,你們蒙召
[00:14:50.200 --> 00:14:54.200]  行事為人,就當與蒙召的恩相稱
[00:14:54.200 --> 00:14:55.200]  什麼意思呢?
[00:14:55.200 --> 00:15:00.200]  你們被主召,你們的行事為人,要救得上神的恩典
[00:15:00.200 --> 00:15:02.200]  然後跟著馬上就講
[00:15:02.200 --> 00:15:09.200]  然後他說,我為主的勸你們,你們要凡事謙虛、溫柔、忍耐
[00:15:09.200 --> 00:15:13.200]  用愛心互相寬容,往和平彼此聯絡
[00:15:13.200 --> 00:15:16.200]  竭力保守聖靈所賜
[00:15:16.200 --> 00:15:17.200]  什麼的心?
[00:15:17.200 --> 00:15:19.200]  合而為一的心
[00:15:19.200 --> 00:15:20.200]  熟不熟?
[00:15:20.200 --> 00:15:21.200]  真的很熟的
[00:15:21.200 --> 00:15:25.200]  不過如果你不能夠明白我們的關係的時候
[00:15:25.200 --> 00:15:29.200]  弟兄姊妹,我們不能夠明白彼此的關係的時候
[00:15:29.200 --> 00:15:34.200]  其實這個合而為一,可能是一個口號
[00:15:34.200 --> 00:15:36.200]  可能真的是一個口號
[00:15:36.200 --> 00:15:38.200]  但是如果你明白彼此的關係的時候
[00:15:38.200 --> 00:15:41.200]  這個合而為一,是一個真實
[00:15:41.200 --> 00:15:44.200]  就是說,保羅就說
[00:15:44.200 --> 00:15:47.200]  我不是要你現在製造一個合而為一的心
[00:15:47.200 --> 00:15:50.200]  而是你本身,我們是什麼人?
[00:15:50.200 --> 00:15:54.200]  我們是一家人,我們彼此是很有關係的
[00:15:54.200 --> 00:15:58.200]  你這個關係是真的打不掉的
[00:15:58.200 --> 00:16:00.200]  你要去保守,你要合一
[00:16:00.200 --> 00:16:02.200]  你們要保守這個合一的心
[00:16:02.200 --> 00:16:04.200]  因為這個已經在了
[00:16:04.200 --> 00:16:07.200]  就好像中國有一句話,打死不離嗎?
[00:16:07.200 --> 00:16:10.200]  親兄弟,這個真的是一種這樣的關係
[00:16:10.200 --> 00:16:13.200]  那你說,怎樣保守?
[00:16:13.200 --> 00:16:15.200]  保羅都這樣說的
[00:16:15.200 --> 00:16:16.200]  凡事謙虛
[00:16:16.200 --> 00:16:17.200]  什麼叫謙虛?
[00:16:17.200 --> 00:16:19.200]  昨天我問一些清城區的人
[00:16:19.200 --> 00:16:21.200]  他們說真是humble(謙虛)
[00:16:21.200 --> 00:16:23.200]  是不是?
[00:16:23.200 --> 00:16:25.200]  有沒有回答過?
[00:16:25.200 --> 00:16:27.200]  什麼叫謙虛?
[00:16:27.200 --> 00:16:29.200]  Humble!
[00:16:29.200 --> 00:16:31.200]  就是沒有了
[00:16:31.200 --> 00:16:33.200]  謙虛其實簡單來說
[00:16:33.200 --> 00:16:36.200]  不高估自己,看別人比自己強
[00:16:36.200 --> 00:16:39.200]  如果按照聖經的說法
[00:16:39.200 --> 00:16:41.200]  看別人比自己強
[00:16:41.200 --> 00:16:42.200]  然後溫柔是什麼呢?
[00:16:42.200 --> 00:16:44.200]  不加害別人
[00:16:44.200 --> 00:16:47.200]  不把你的意思強加在別人身上
[00:16:47.200 --> 00:16:48.200]  溫柔
[00:16:48.200 --> 00:16:49.200]  還有什麼?忍耐
[00:16:49.200 --> 00:16:50.200]  其實很簡單
[00:16:50.200 --> 00:16:51.200]  堅忍
[00:16:51.200 --> 00:16:52.200]  堅忍什麼呢?
[00:16:52.200 --> 00:16:56.200]  就是能夠忍耐對方的過錯
[00:16:56.200 --> 00:16:58.200]  這些夫婦之間
[00:16:58.200 --> 00:16:59.200]  很需要忍耐的
[00:16:59.200 --> 00:17:01.200]  需要嗎?
[00:17:01.200 --> 00:17:04.200]  又不說了
[00:17:04.200 --> 00:17:06.200]  需要嗎?
[00:17:06.200 --> 00:17:09.200]  當然需要,你不要騙我
[00:17:09.200 --> 00:17:13.200]  我和我太太都不是很忍耐
[00:17:13.200 --> 00:17:15.200]  都是
[00:17:15.200 --> 00:17:17.200]  我們彼此都要忍耐
[00:17:17.200 --> 00:17:19.200]  然後這裡其實是
[00:17:19.200 --> 00:17:23.200]  如果按照這幾個保羅的提醒
[00:17:23.200 --> 00:17:24.200]  就是這樣
[00:17:24.200 --> 00:17:26.200]  不過其實怎樣具體一些呢?
[00:17:26.200 --> 00:17:27.200]  具體一些
[00:17:27.200 --> 00:17:29.200]  在生活上我們怎樣見到呢?
[00:17:29.200 --> 00:17:32.200]  我想舉一個長者
[00:17:32.200 --> 00:17:34.200]  我見到的例子
[00:17:34.200 --> 00:17:36.200]  這個長者其實讓我看到
[00:17:36.200 --> 00:17:38.200]  保羅說的
[00:17:38.200 --> 00:17:39.200]  什麼叫謙虛
[00:17:39.200 --> 00:17:40.200]  什麼叫溫柔
[00:17:40.200 --> 00:17:41.200]  什麼叫忍耐
[00:17:41.200 --> 00:17:44.200]  什麼叫用愛心寬容
[00:17:44.200 --> 00:17:47.200]  這個長者怎樣能夠讓我見到呢?
[00:17:47.200 --> 00:17:50.200]  這個長者其實是一個不識字的長者
[00:17:50.200 --> 00:17:52.200]  他1959年受浸的
[00:17:52.200 --> 00:17:56.200]  他浸禮超過50年
[00:17:56.200 --> 00:17:57.200]  但是這個長者
[00:17:57.200 --> 00:17:59.200]  後來因為他年長
[00:17:59.200 --> 00:18:00.200]  他回不了教會
[00:18:00.200 --> 00:18:01.200]  他又不識字
[00:18:01.200 --> 00:18:03.200]  我去探望他的時候
[00:18:03.200 --> 00:18:05.200]  他就經常和我說一件事
[00:18:05.200 --> 00:18:06.200]  他說阿慧呀
[00:18:06.200 --> 00:18:08.200]  其實我不識字
[00:18:08.200 --> 00:18:10.200]  我又回不了教會
[00:18:10.200 --> 00:18:11.200]  我沒有聖經聽
[00:18:11.200 --> 00:18:13.200]  你可不可以怎樣?
[00:18:13.200 --> 00:18:15.200]  你可不可以講聖經給我聽?
[00:18:15.200 --> 00:18:17.200]  我每一次去的時候
[00:18:17.200 --> 00:18:19.200]  其實講得多可能未必講得那麼多
[00:18:19.200 --> 00:18:23.200]  我每一次很多時候講一句聖經給他聽
[00:18:23.200 --> 00:18:26.200]  就是你們要常常喜樂
[00:18:26.200 --> 00:18:27.200]  不住禱告
[00:18:27.200 --> 00:18:29.200]  凡事借因
[00:18:29.200 --> 00:18:31.200]  當我講完這句說話之後
[00:18:31.200 --> 00:18:33.200]  這一段聖經之後
[00:18:33.200 --> 00:18:36.200]  其實我就在這個長者生命上見到
[00:18:36.200 --> 00:18:39.200]  因為他要照顧一個中風的先生
[00:18:39.200 --> 00:18:41.200]  常常被先生罵
[00:18:41.200 --> 00:18:44.200]  但是他仍然可以很開心
[00:18:44.200 --> 00:18:47.200]  他每天要拉開一張鐵床
[00:18:47.200 --> 00:18:48.200]  摺的鐵床
[00:18:48.200 --> 00:18:50.200]  他仍然可以穿上
[00:18:50.200 --> 00:18:51.200]  能夠有能力去摺
[00:18:51.200 --> 00:18:54.200]  去拉開這張鐵床感恩
[00:18:54.200 --> 00:18:56.200]  我見到他的謙虛
[00:18:56.200 --> 00:18:57.200]  我又見到他的溫柔
[00:18:57.200 --> 00:18:58.200]  怎樣溫柔?
[00:18:58.200 --> 00:19:00.200]  我記得有一個幕
[00:19:00.200 --> 00:19:02.200]  我接著見完這一幕
[00:19:02.200 --> 00:19:03.200]  我就稱讚他
[00:19:03.200 --> 00:19:04.200]  你真的很溫柔
[00:19:04.200 --> 00:19:07.200]  他們住的地方在地下
[00:19:07.200 --> 00:19:09.200]  那些廚房
[00:19:09.200 --> 00:19:11.200]  就不像我們現在有的廚房
[00:19:11.200 --> 00:19:15.200]  他們就擺在走廊那裡
[00:19:15.200 --> 00:19:18.200]  他將火水爐擺在地下
[00:19:18.200 --> 00:19:19.200]  在那裡煮粥
[00:19:19.200 --> 00:19:20.200]  有一次我剛剛去到的時候
[00:19:20.200 --> 00:19:22.200]  就坐在那裡跟他聊天
[00:19:22.200 --> 00:19:24.200]  聊著聊著
[00:19:24.200 --> 00:19:27.200]  他隔壁在燒衣
[00:19:27.200 --> 00:19:33.200]  剛剛風就從那邊吹向我們這邊
[00:19:33.200 --> 00:19:34.200]  你知不知道
[00:19:34.200 --> 00:19:36.200]  燒得衣服很多
[00:19:36.200 --> 00:19:38.200]  一直吹著
[00:19:38.200 --> 00:19:41.200]  好像跟白髮在輝映
[00:19:41.200 --> 00:19:42.200]  吹過了
[00:19:42.200 --> 00:19:44.200]  那些粥其實都有
[00:19:44.200 --> 00:19:45.200]  我也有
[00:19:45.200 --> 00:19:46.200]  其實我告訴大家
