
[00:00:00.000 --> 00:00:02.560]  各位早晨!主內平安!
[00:10:57.840 --> 00:11:00.320]  期望可以憑著一個
[00:11:00.320 --> 00:11:03.800]  我們自己很有信心的行動
[00:11:03.800 --> 00:11:05.480]  我們這樣向神求
[00:11:05.480 --> 00:11:10.080]  就會得到我們想要的東西
[00:11:10.080 --> 00:11:12.360]  有時候有些人 譬如成功神學
[00:11:12.360 --> 00:11:14.040]  認為基督徒只要
[00:11:14.040 --> 00:11:18.160]  按著運用某一個指定的方程式
[00:11:18.160 --> 00:11:19.520]  有方程式的
[00:11:19.520 --> 00:11:20.640]  你上網找找
[00:11:20.640 --> 00:11:23.200]  憑信心去向上帝宣告
[00:11:23.200 --> 00:11:25.000]  一定得到你想要的東西
[00:11:25.000 --> 00:11:27.400]  得不到是你的方程式出現問題
[00:11:27.400 --> 00:11:30.880]  或者是你自己禱告的形式出現了問題
[00:11:30.880 --> 00:11:33.440]  其實信心的對象是誰
[00:11:33.440 --> 00:11:35.760]  是我禱告的形式
[00:11:35.760 --> 00:11:37.360]  其實是在操控神
[00:11:37.360 --> 00:11:43.280]  希望神按著我的吩咐去做事
[00:11:43.280 --> 00:11:45.960]  作者解釋了信心的基礎之後
[00:11:45.960 --> 00:11:49.400]  接著在下文列出一連串的舊約人物
[00:11:49.400 --> 00:11:54.000]  都是憑信心去堅守信仰的榜樣
[00:11:54.000 --> 00:11:57.040]  這些信心的見證人得到些什麼呢
[00:11:57.040 --> 00:12:00.000]  他先在第二節做了一個扼要的總結
[00:12:00.000 --> 00:12:02.360]  第二節說這幫信心見證人
[00:12:02.360 --> 00:12:06.040]  古人恩爵信獲得了讚許
[00:12:06.040 --> 00:12:09.040]  古人祭祀不同年代的舊約人物
[00:12:09.040 --> 00:12:10.600]  他們作為神的見證人
[00:12:10.600 --> 00:12:13.440]  贏得最重要的是什麼呢
[00:12:13.440 --> 00:12:16.160]  是神的讚許
[00:12:16.160 --> 00:12:17.720]  第二節最重要的
[00:12:17.720 --> 00:12:20.200]  他們這幫人贏得的是什麼呢
[00:12:20.200 --> 00:12:22.720]  神的讚許
[00:12:22.720 --> 00:12:24.080]  最後一次強調
[00:12:24.080 --> 00:12:26.880]  學務的對象是神自己
[00:12:26.880 --> 00:12:30.320]  是跟神有一個好的關係
[00:12:30.320 --> 00:12:33.760]  我們會看洪水前的三個見證人
[00:12:33.760 --> 00:12:35.720]  第一個阿伯
[00:12:35.720 --> 00:12:37.000]  第四節
[00:12:37.000 --> 00:12:39.680]  因著信阿伯獻祭給神
[00:12:39.680 --> 00:12:41.960]  比該恩所獻的更加美
[00:12:41.960 --> 00:12:44.120]  因此獲得了讚許
[00:12:44.120 --> 00:12:46.160]  由讚許為義人
[00:12:46.160 --> 00:12:48.400]  神親自閱讀了他的禮物
[00:12:48.400 --> 00:12:49.640]  雖然死了
[00:12:49.640 --> 00:12:54.200]  卻因為這個信仍然在說話
[00:12:54.200 --> 00:12:58.120]  按照舊約《創世紀》的記載
[00:12:58.120 --> 00:13:00.720]  阿伯牧羊的哥哥該恩耕種
[00:13:00.720 --> 00:13:03.320]  有一天他拿了地裡的出產
[00:13:03.320 --> 00:13:05.360]  為供物獻給耶和華
[00:13:05.360 --> 00:13:08.280]  阿伯又將羊群裡頭生的
[00:13:08.280 --> 00:13:10.360]  和羊的脂肪獻上
[00:13:10.360 --> 00:13:13.440]  也就是說看中了阿伯和他的供物
[00:13:13.440 --> 00:13:16.640]  看不中該恩和他的供物
[00:13:16.640 --> 00:13:20.400]  是什麼讓阿伯的祭物
[00:13:20.400 --> 00:13:22.840]  比該恩更加美呢
[00:13:22.840 --> 00:13:29.320]  是否羊比農作物好呢
[00:13:29.320 --> 00:13:30.520]  一樣一書
[00:13:30.520 --> 00:13:33.200]  三章十二節這樣說
[00:13:33.200 --> 00:13:37.440]  不要像該恩他是屬那邪惡者
[00:13:37.440 --> 00:13:39.360]  殺了自己的弟弟
[00:13:39.360 --> 00:13:41.440]  為什麼殺了他呢
[00:13:41.440 --> 00:13:44.920]  因為自己的行為是邪惡的
[00:13:44.920 --> 00:13:49.400]  而弟弟的行為是正直的
[00:13:49.400 --> 00:13:51.720]  該恩的祭物蒙月立
[00:13:51.720 --> 00:13:54.240]  是因為他行得不好
[00:13:54.240 --> 00:13:56.760]  他的行為是惡
[00:13:56.760 --> 00:13:59.680]  阿伯的祭物之所以蒙神月立
[00:13:59.680 --> 00:14:01.680]  和祭物本身無關
[00:14:01.680 --> 00:14:04.080]  是因為憲制者他自己
[00:14:04.080 --> 00:14:06.480]  是一個蒙神月立的異人
[00:14:06.480 --> 00:14:09.720]  他的祭物象徵了他內心的態度
[00:14:09.720 --> 00:14:14.000]  對神的信服和真誠
[00:14:14.000 --> 00:14:15.640]  特別是思想一下
[00:14:15.640 --> 00:14:19.360]  希伯來書上文第十章說到什麼呢
[00:14:19.360 --> 00:14:21.520]  人的憲制是不足的
[00:14:21.520 --> 00:14:22.600]  血緣一次又一次
[00:14:22.600 --> 00:14:25.280]  所以其實是不足的
[00:14:25.280 --> 00:14:27.160]  下文十二章說到什麼呢
[00:14:27.160 --> 00:14:29.200]  你唯有仰望創始
[00:14:29.200 --> 00:14:32.640]  以承宗的耶穌一次的獻上
[00:14:32.640 --> 00:14:35.040]  那就可以成事
[00:14:35.040 --> 00:14:38.440]  所以在第十一章所謂的信心英雄
[00:14:38.440 --> 00:14:41.000]  其實就不是
[00:14:41.000 --> 00:14:45.240]  我有信心我自己做得多好
[00:14:45.240 --> 00:14:49.040]  正正承認我靠自己不行
[00:14:49.040 --> 00:14:54.560]  我願意去依靠神的工作
[00:14:54.560 --> 00:14:56.880]  第二位人物 以諾
[00:14:56.880 --> 00:14:58.120]  我們看第五節
[00:14:58.120 --> 00:15:01.480]  根著信以諾被接去得而不見死
[00:15:01.480 --> 00:15:03.360]  人也找不著他
[00:15:03.360 --> 00:15:05.800]  因為神已經把他接去了
[00:15:05.800 --> 00:15:07.480]  只是他被接去以前
[00:15:07.480 --> 00:15:09.280]  而討得神的喜悅
[00:15:09.280 --> 00:15:11.800]  而蒙讚他
[00:15:11.800 --> 00:15:15.000]  創世紀對以諾的記載不算多
[00:15:15.000 --> 00:15:17.120]  有幾節經文我跟大家讀
[00:15:17.120 --> 00:15:22.560]  創世紀五章二十一至二十四節
[00:15:22.560 --> 00:15:26.800]  以諾活到六十五歲生了馬吐薩拉
[00:15:26.800 --> 00:15:28.680]  以諾生馬吐薩拉之後
[00:15:28.680 --> 00:15:31.160]  與神同行三百年
[00:15:31.160 --> 00:15:33.760]  並且生兒育女
[00:15:33.760 --> 00:15:36.000]  以諾共活了三百六十五年
[00:15:36.000 --> 00:15:37.680]  以諾與神同行
[00:15:37.680 --> 00:15:39.280]  神將他接去
[00:15:39.280 --> 00:15:42.400]  他就不在了
[00:15:42.400 --> 00:15:44.640]  在創世紀的第五章
[00:15:44.640 --> 00:15:46.640]  論到其他的人物
[00:15:46.640 --> 00:15:48.040]  聖經也是這樣寫的
[00:15:48.040 --> 00:15:49.760]  誰誰共活了
[00:15:49.760 --> 00:15:53.280]  多少多少歲就死了
[00:15:53.280 --> 00:15:55.040]  但來到以諾的時候
[00:15:55.040 --> 00:15:56.720]  以諾與神同行
[00:15:56.720 --> 00:15:58.520]  神將他接去
[00:15:58.520 --> 00:16:00.400]  他就不在了
[00:16:00.400 --> 00:16:02.560]  甚麼叫與神同行
[00:16:02.560 --> 00:16:04.880]  是三百年
[00:16:04.880 --> 00:16:05.840]  記住
[00:16:05.840 --> 00:16:09.200]  即是以神同行是否在一個隱密的地方
[00:16:09.200 --> 00:16:12.280]  過著與世無爭的生活呢
[00:16:12.280 --> 00:16:14.720]  創世紀五章二十二節
[00:16:14.720 --> 00:16:17.320]  以諾生馬吐薩拉之後
[00:16:17.320 --> 00:16:19.600]  與神同行三百年
[00:16:19.600 --> 00:16:22.240]  並且生兒育女
[00:16:22.240 --> 00:16:24.360]  以諾一樣會怎樣
[00:16:24.360 --> 00:16:25.560]  生兒育女
[00:16:25.560 --> 00:16:27.440]  而且是三百年
[00:16:27.440 --> 00:16:28.360]  可以理解
[00:16:28.360 --> 00:16:30.560]  他仍然好像一般人一樣
[00:16:30.560 --> 00:16:32.320]  在地上生活
[00:16:32.320 --> 00:16:35.200]  要處理很多日常的事務
[00:16:35.200 --> 00:16:37.960]  在同行的三百年裏面
[00:16:37.960 --> 00:16:40.600]  可以見到以諾行常
[00:16:40.600 --> 00:16:44.000]  堅持與上帝友好
[00:16:44.000 --> 00:16:45.720]  親密的關係
[00:16:45.720 --> 00:16:47.160]  到他被接到天上
[00:16:47.160 --> 00:16:48.560]  只是繼續
[00:16:48.560 --> 00:16:51.920]  繼續與神在一起
[00:16:51.920 --> 00:16:55.000]  第六節是一個很有意思的一節經文
[00:16:55.000 --> 00:16:56.080]  這裏的描述
[00:16:56.080 --> 00:16:59.800]  讓我們看見信心的生活最少
[00:16:59.800 --> 00:17:04.240]  包括第六節所說以下的表演
[00:17:04.240 --> 00:17:06.120]  十一章第六節
[00:17:06.120 --> 00:17:10.200]  沒有信就不能討神喜悅
[00:17:10.200 --> 00:17:12.640]  是誰討誰喜悅
[00:17:12.640 --> 00:17:15.160]  沒有信就不能討神喜悅
[00:17:15.160 --> 00:17:17.600]  是人討神喜悅
[00:17:17.600 --> 00:17:20.520]  不是神討人喜悅
[00:17:20.520 --> 00:17:22.640]  這是第一個條件
[00:17:22.640 --> 00:17:24.280]  然後他說甚麼
[00:17:24.280 --> 00:17:27.960]  因為到神前面來的人必須信有神
[00:17:27.960 --> 00:17:29.840]  信有神
[00:17:29.840 --> 00:17:31.440]  信他會賞賜
[00:17:31.440 --> 00:17:32.720]  賞賜甚麼人
[00:17:32.720 --> 00:17:35.560]  尋求他的人
[00:17:35.560 --> 00:17:36.560]  再說一次
[00:17:36.560 --> 00:17:37.520]  到神面前來的人
[00:17:37.520 --> 00:17:38.760]  一定要第一
[00:17:38.760 --> 00:17:40.280]  信有神
[00:17:40.280 --> 00:17:41.200]  這個信不是信
[00:17:41.200 --> 00:17:42.400]  是exist
[00:17:42.400 --> 00:17:44.320]  神的存在
[00:17:44.320 --> 00:17:46.240]  信他會賞賜
[00:17:46.240 --> 00:17:47.760]  賞賜那些人
[00:17:47.760 --> 00:17:52.600]  尋求他的人
[00:17:52.600 --> 00:17:54.320]  是人討神喜悅
[00:17:54.320 --> 00:17:57.200]  不是神討人喜悅
[00:17:57.200 --> 00:18:00.000]  當然我們可以坦然向神去求
[00:18:00.000 --> 00:18:01.280]  我們想要的
[00:18:01.280 --> 00:18:02.600]  我們需要的
[00:18:02.600 --> 00:18:04.840]  神願意按照祂的主權
[00:18:04.840 --> 00:18:07.080]  就是私恩供應我們所需要
[00:18:07.080 --> 00:18:10.560]  也喜歡我們快快樂樂享受祂的創造
[00:18:10.560 --> 00:18:12.480]  不過關鍵是我們的態度
[00:18:12.480 --> 00:18:14.560]  誰才是主
[00:18:14.560 --> 00:18:17.120]  我們著緊跟神的關係
[00:18:17.120 --> 00:18:20.800]  我們緊張的是神自己
[00:18:20.800 --> 00:18:23.160]  而不是把神當作一個工具
[00:18:23.160 --> 00:18:26.680]  得到我想要的東西
[00:18:26.680 --> 00:18:27.760]  其次
[00:18:27.760 --> 00:18:30.400]  甚麼叫做到神面前來呢
[00:18:30.400 --> 00:18:31.560]  剛才說過
[00:18:31.560 --> 00:18:33.000]  第一個是甚麼
[00:18:33.000 --> 00:18:35.520]  信有神
[00:18:35.520 --> 00:18:38.520]  信心的生活最基本要相信
[00:18:38.520 --> 00:18:40.120]  神是exist的
[00:18:40.120 --> 00:18:41.480]  神存在的
[00:18:41.480 --> 00:18:43.360]  我們頭腦說這當然是理所當然
[00:18:43.360 --> 00:18:44.200]  你都不信神在這裡
[00:18:44.200 --> 00:18:45.760]  你信甚麼呢
[00:18:45.760 --> 00:18:48.880]  各位弟兄姊妹,我們檢視一下自己的生命
[00:18:48.880 --> 00:18:51.520]  日常的生活有沒有反映到
[00:18:51.520 --> 00:18:56.000]  我們其實確信神真的存在
[00:18:56.000 --> 00:18:58.040]  神是否真的無間斷
[00:18:58.040 --> 00:19:01.360]  全天候知道我們在想甚麼
[00:19:01.360 --> 00:19:03.160]  在做甚麼
[00:19:03.160 --> 00:19:06.320]  我們是否真的常常當神有道
[00:19:06.320 --> 00:19:08.880]  所以牧師經常說
[00:19:08.880 --> 00:19:09.960]  第二個條件呢
[00:19:09.960 --> 00:19:10.760]  他說甚麼
[00:19:10.760 --> 00:19:13.560]  他會賞賜那些尋求他的人
[00:19:13.560 --> 00:19:16.360]  甚麼叫尋求神呢
[00:19:16.360 --> 00:19:20.680]  願意真誠來到神的面前親近他
[00:19:20.680 --> 00:19:22.280]  向神開放
[00:19:22.280 --> 00:19:26.160]  跟神一個的交往對話
[00:19:26.160 --> 00:19:29.080]  弟兄姊妹,我們平時的靈修
[00:19:29.080 --> 00:19:30.800]  禱告的生活
