
[00:00:00.000 --> 00:00:04.000]  親愛的弟兄姊妹 親愛的朋友 平安
[00:04:39.000 --> 00:04:42.000]  我們為了近來的天災人禍
[00:04:42.000 --> 00:04:44.000]  我們心急如焚
[00:04:44.000 --> 00:04:46.000]  我們都知道這些成因
[00:04:46.000 --> 00:04:48.000]  都是來自世人的私慾
[00:04:48.000 --> 00:04:51.000]  因而擾亂了生態的平衡
[00:04:51.000 --> 00:04:54.000]  和破壞了人間的和諧
[00:04:54.000 --> 00:04:56.000]  上主
[00:04:56.000 --> 00:04:58.000]  祢既藉此警戒我們
[00:04:58.000 --> 00:05:01.000]  我們也為此而痛悔幾罪
[00:05:01.000 --> 00:05:04.000]  祢既不輕看懺悔者的心
[00:05:04.000 --> 00:05:07.000]  又願意罪人悔改而得救
[00:05:07.000 --> 00:05:09.000]  所以我們懇求祢
[00:05:09.000 --> 00:05:11.000]  寬恕世人的罪
[00:05:11.000 --> 00:05:14.000]  甦醒眾人的良心
[00:05:14.000 --> 00:05:16.000]  又求祢光照執政者
[00:05:16.000 --> 00:05:20.000]  以良知、勇氣和承擔
[00:05:20.000 --> 00:05:24.000]  去處理疫情和社會矛盾
[00:05:24.000 --> 00:05:27.000]  我們又懇求祢保護前線的醫護人員
[00:05:27.000 --> 00:05:29.000]  使他們身心靈強健
[00:05:29.000 --> 00:05:31.000]  在救急扶危的時候
[00:05:31.000 --> 00:05:34.000]  能夠不致被感染
[00:05:34.000 --> 00:05:35.000]  上主
[00:05:35.000 --> 00:05:37.000]  雖然我們知道我們這一生
[00:05:37.000 --> 00:05:40.000]  只不過是客裡是寄居
[00:05:40.000 --> 00:05:44.000]  但祢仍然愛惜世人的生命
[00:05:44.000 --> 00:05:49.000]  如同祢利微城內的百姓一樣
[00:05:49.000 --> 00:05:50.000]  主啊
[00:05:50.000 --> 00:05:52.000]  懇求祢大師憐憫
[00:05:52.000 --> 00:05:54.000]  顯示威能
[00:05:54.000 --> 00:05:56.000]  幫助我們能夠平安如月
[00:05:56.000 --> 00:05:59.000]  這個凶險的日子
[00:05:59.000 --> 00:06:02.000]  直到天國圓滿的來臨
[00:06:02.000 --> 00:06:05.000]  求祢撫聽我們的懇求
[00:06:05.000 --> 00:06:08.000]  靠乃耶穌基督的成名求
[00:06:08.000 --> 00:06:10.000]  阿們
[00:06:10.000 --> 00:06:13.000]  所以我今天能夠講到
[00:06:13.000 --> 00:06:15.000]  都是因典
[00:06:15.000 --> 00:06:16.000]  因為十二月
[00:06:16.000 --> 00:06:18.000]  去年十月又一直病
[00:06:18.000 --> 00:06:19.000]  起初感冒
[00:06:19.000 --> 00:06:21.000]  然後一直咳咳咳咳咳
[00:06:21.000 --> 00:06:24.000]  每一次咳都咳到好像斷氣一樣
[00:06:24.000 --> 00:06:26.000]  我同工說
[00:06:26.000 --> 00:06:27.000]  幸好牧師你早痊癒
[00:06:27.000 --> 00:06:31.000]  否則你應該要被隔離
[00:06:31.000 --> 00:06:33.000]  現在戴著口罩
[00:06:33.000 --> 00:06:36.000]  有時說話都不夠氣
[00:06:36.000 --> 00:06:38.000]  如果我除了口罩說
[00:06:38.000 --> 00:06:39.000]  可能前面
[00:06:39.000 --> 00:06:41.000]  沒有人了
[00:06:41.000 --> 00:06:42.000]  都是戴著口罩說
[00:06:42.000 --> 00:06:45.000]  說慢一點
[00:06:45.000 --> 00:06:47.000]  所以能夠可以侍奉
[00:06:47.000 --> 00:06:49.000]  都是一個因典
[00:06:49.000 --> 00:06:52.000]  今天是什麼主日
[00:06:52.000 --> 00:06:54.000]  我看看程序表
[00:06:54.000 --> 00:06:56.000]  什麼主日
[00:06:56.000 --> 00:06:58.000]  奉獻主日
[00:06:58.000 --> 00:07:01.000]  奉獻主日是講什麼的呢
[00:07:01.000 --> 00:07:04.000]  奉獻主日不是叫你奉獻做全道
[00:07:04.000 --> 00:07:07.000]  那個是神學教育主日
[00:07:07.000 --> 00:07:10.000]  今天是指到很實質
[00:07:10.000 --> 00:07:12.000]  是金錢的奉獻
[00:07:12.000 --> 00:07:13.000]  是實質的
[00:07:13.000 --> 00:07:14.000]  不是形而上的
[00:07:14.000 --> 00:07:15.000]  不是叫你奉獻做全道
[00:07:15.000 --> 00:07:17.000]  當然這個都是好
[00:07:17.000 --> 00:07:20.000]  不是叫你奉獻時間為教會祈禱
[00:07:20.000 --> 00:07:22.000]  當然這個都是好
[00:07:22.000 --> 00:07:24.000]  但不是我今天要講
[00:07:24.000 --> 00:07:26.000]  今天我要講的是
[00:07:26.000 --> 00:07:29.000]  真的是指金錢的奉獻
[00:07:29.000 --> 00:07:32.000]  有人說講錢就失什麼
[00:07:32.000 --> 00:07:34.000]  講錢失什麼
[00:07:34.000 --> 00:07:36.000]  就是感情
[00:07:36.000 --> 00:07:39.000]  最怕別人問你什麼
[00:07:39.000 --> 00:07:41.000]  最怕別人問你借錢
[00:07:41.000 --> 00:07:43.000]  如果套用在信仰
[00:07:43.000 --> 00:07:45.000]  如果上帝跟我們說
[00:07:45.000 --> 00:07:46.000]  講錢的時候
[00:07:46.000 --> 00:07:49.000]  我們會不會都跟上帝說
[00:07:49.000 --> 00:07:51.000]  喂 上帝不要跟我說錢
[00:07:51.000 --> 00:07:52.000]  講錢怎麼樣
[00:07:52.000 --> 00:07:54.000]  失感情
[00:07:54.000 --> 00:07:58.000]  這是否表示我們跟上帝的感情
[00:07:58.000 --> 00:08:01.000]  其實都是很一般
[00:08:01.000 --> 00:08:03.000]  有一個場景
[00:08:03.000 --> 00:08:05.000]  在酒樓
[00:08:05.000 --> 00:08:08.000]  有一個人急需現金周轉
[00:08:08.000 --> 00:08:11.000]  他向身邊的親友借錢
[00:08:11.000 --> 00:08:15.000]  結果親友嚇得花容失色
[00:08:15.000 --> 00:08:17.000]  走甲不頭
[00:08:17.000 --> 00:08:19.000]  在這個時刻很慘很徬徨無助
[00:08:19.000 --> 00:08:22.000]  突然有兩兄弟出現
[00:08:22.000 --> 00:08:24.000]  不說那兩兄弟
[00:08:24.000 --> 00:08:28.000]  那兩兄弟出現幫助他渡過難關
[00:08:28.000 --> 00:08:31.000]  今天我都會跟大家講錢
[00:08:31.000 --> 00:08:36.000]  我不知道你會不會都像劇中那些人
[00:08:36.000 --> 00:08:38.000]  都會搖頭
[00:08:38.000 --> 00:08:40.000]  或者走甲不頭
[00:08:40.000 --> 00:08:42.000]  我相信大家不會
[00:08:42.000 --> 00:08:44.000]  所以今天我們要透過
[00:08:44.000 --> 00:08:46.000]  剛才我們所看的經文
[00:08:46.000 --> 00:08:49.000]  歷代至上,二十九章,一到五節
[00:08:49.000 --> 00:08:51.000]  我們來看一個很傳奇的人
[00:08:51.000 --> 00:08:56.000]  大衛真是一個很豐富
[00:08:56.000 --> 00:08:58.000]  如果你讀大衛的人生
[00:08:58.000 --> 00:09:00.000]  其實真是
[00:09:00.000 --> 00:09:03.000]  他所經歷的真是
[00:09:03.000 --> 00:09:05.000]  很峰迴路轉的人生
[00:09:05.000 --> 00:09:07.000]  由小時候去到做王之後
[00:09:07.000 --> 00:09:09.000]  犯了很重的罪
[00:09:09.000 --> 00:09:11.000]  起碼犯了兩條很重的
[00:09:11.000 --> 00:09:13.000]  不可姦淫
[00:09:13.000 --> 00:09:15.000]  不可殺人
[00:09:15.000 --> 00:09:17.000]  然後又迴轉
[00:09:17.000 --> 00:09:18.000]  是一個很豐富的人
[00:09:18.000 --> 00:09:21.000]  我們來看看他在奉獻上的榜樣是怎樣
[00:09:21.000 --> 00:09:24.000]  他是怎樣具體地回應上帝
[00:09:24.000 --> 00:09:26.000]  我講一下具體
[00:09:26.000 --> 00:09:30.000]  並且主動配合上帝的計劃
[00:09:30.000 --> 00:09:33.000]  我們來看這個powerpoint
[00:09:33.000 --> 00:09:37.000]  聖經說大衛一共作王多少年
[00:09:37.000 --> 00:09:39.000]  有四十年
[00:09:39.000 --> 00:09:41.000]  在希伯倫作王七年
[00:09:41.000 --> 00:09:44.000]  耶路撒冷作王三十三年
[00:09:44.000 --> 00:09:46.000]  在耶路撒冷作王之後
[00:09:46.000 --> 00:09:50.000]  他將藥櫃移到耶路撒冷裏面
[00:09:50.000 --> 00:09:53.000]  他突然心裏有一個很大的渴望
[00:09:53.000 --> 00:09:58.000]  他想幫上帝建一座聖殿
[00:09:58.000 --> 00:10:01.000]  因為他發現自己住在豪宅
[00:10:01.000 --> 00:10:05.000]  但藥櫃只是放在帳幕裏
[00:10:05.000 --> 00:10:07.000]  他就和先知拿丹說
[00:10:07.000 --> 00:10:11.000]  我很想為上帝做一件事
[00:10:11.000 --> 00:10:13.000]  先知拿丹說當然好
[00:10:13.000 --> 00:10:15.000]  但後來上帝又和拿丹說不行
[00:10:15.000 --> 00:10:16.000]  他不可以
[00:10:16.000 --> 00:10:18.000]  為甚麼
[00:10:18.000 --> 00:10:20.000]  因為他是一個戰士
[00:10:20.000 --> 00:10:23.000]  手中流多人的血
[00:10:23.000 --> 00:10:27.000]  不適合留給他的兒子所羅門
[00:10:27.000 --> 00:10:28.000]  大家想想
[00:10:28.000 --> 00:10:30.000]  值得注意的是
[00:10:30.000 --> 00:10:32.000]  我們今天大部份人
[00:10:32.000 --> 00:10:33.000]  包括你和我
[00:10:33.000 --> 00:10:35.000]  坐在這裏的每一個人
[00:10:35.000 --> 00:10:37.000]  我們去到上帝面前的祈禱
[00:10:37.000 --> 00:10:44.000]  通常祈甚麼多
[00:10:44.000 --> 00:10:46.000]  很誠實
[00:10:46.000 --> 00:10:48.000]  真是為自己祈禱多
[00:10:48.000 --> 00:10:50.000]  你每天做一個統計
[00:10:50.000 --> 00:10:53.000]  不是說為自己祈禱就是自私
[00:10:53.000 --> 00:10:55.000]  這是很正常的
[00:10:55.000 --> 00:10:57.000]  大部份我們都是為自己
[00:10:57.000 --> 00:10:59.000]  沒問題
[00:10:59.000 --> 00:11:01.000]  都是說自己的需要
[00:11:01.000 --> 00:11:02.000]  自己的渴望
[00:11:02.000 --> 00:11:04.000]  希望上帝給我們
[00:11:04.000 --> 00:11:08.000]  如果上帝不給我們又怎樣
[00:11:08.000 --> 00:11:09.000]  生氣
[00:11:09.000 --> 00:11:11.000]  不理他
[00:11:11.000 --> 00:11:13.000]  不回家
[00:11:13.000 --> 00:11:15.000]  但大衛很特別
[00:11:15.000 --> 00:11:17.000]  大衛的特別在於甚麼
[00:11:17.000 --> 00:11:19.000]  他說我很想有這個渴望
[00:11:19.000 --> 00:11:22.000]  為你見一做的聖殿
[00:11:22.000 --> 00:11:24.000]  上帝說可以嗎
[00:11:24.000 --> 00:11:25.000]  不可以
[00:11:25.000 --> 00:11:28.000]  請問大衛有甚麼反應
[00:11:28.000 --> 00:11:29.000]  他有沒有說我生氣
[00:11:29.000 --> 00:11:31.000]  不做更好
[00:11:31.000 --> 00:11:32.000]  節省一點
[00:11:32.000 --> 00:11:34.000]  做那麼多事
[00:11:34.000 --> 00:11:36.000]  大衛說不是
[00:11:36.000 --> 00:11:38.000]  他說我努力預備
[00:11:38.000 --> 00:11:44.000]  雖然我見不到這座聖殿建起來
[00:11:44.000 --> 00:11:45.000]  不過不要緊
[00:11:45.000 --> 00:11:51.000]  我努力為這個聖殿做預備
[00:11:51.000 --> 00:11:53.000]  所以弟兄姊妹奉獻
[00:11:53.000 --> 00:11:54.000]  第一點
[00:11:54.000 --> 00:11:56.000]  奉獻之先
[00:11:56.000 --> 00:11:59.000]  必須先有預備
[00:11:59.000 --> 00:12:01.000]  是你的心
[00:12:01.000 --> 00:12:05.000]  大衛用很慎重的態度去預備
[00:12:05.000 --> 00:12:07.000]  用了五個預備
[00:12:07.000 --> 00:12:09.000]  第二節
[00:12:09.000 --> 00:12:12.000]  我們看第二節
[00:12:12.000 --> 00:12:14.000]  預備了甚麼
[00:12:14.000 --> 00:12:16.000]  有沒有你喜歡的東西
[00:12:16.000 --> 00:12:17.000]  有啊
[00:12:17.000 --> 00:12:19.000]  那些龍鳳鐲
[00:12:19.000 --> 00:12:21.000]  那些金
[00:12:21.000 --> 00:12:23.000]  還有甚麼
[00:12:23.000 --> 00:12:24.000]  銀
[00:12:24.000 --> 00:12:25.000]  還有甚麼
[00:12:25.000 --> 00:12:26.000]  銅
[00:12:26.000 --> 00:12:27.000]  還有呢
[00:12:27.000 --> 00:12:28.000]  鐵
[00:12:28.000 --> 00:12:29.000]  還有木
[00:12:29.000 --> 00:12:32.000]  木那些不是普通的鴿板
[00:12:32.000 --> 00:12:35.000]  要用香柏木才可以建聖殿
[00:12:35.000 --> 00:12:36.000]  還有甚麼
[00:12:36.000 --> 00:12:38.000]  紅馬露
[00:12:38.000 --> 00:12:39.000]  彩石
[00:12:39.000 --> 00:12:41.000]  一切的寶石
[00:12:41.000 --> 00:12:43.000]  漢白玉
[00:12:43.000 --> 00:12:48.000]  第三節
[00:12:48.000 --> 00:12:51.000]  除了這些之外
[00:12:51.000 --> 00:12:54.000]  他又繼續預備
[00:12:54.000 --> 00:12:56.000]  一會兒我再說
[00:12:56.000 --> 00:12:59.000]  其實二十九章
[00:12:59.000 --> 00:13:02.000]  總共出現過五個的預備
[00:13:02.000 --> 00:13:04.000]  大家可以回去找找
[00:13:04.000 --> 00:13:06.000]  給大家做一點功課
[00:13:06.000 --> 00:13:08.000]  回去找五個的預備
[00:13:08.000 --> 00:13:11.000]  分別在第二節
[00:13:11.000 --> 00:13:13.000]  第三節
[00:13:13.000 --> 00:13:15.000]  還有第十六節
[00:13:15.000 --> 00:13:17.000]  還有第十九節
[00:13:17.000 --> 00:13:19.000]  還有第十八節
[00:13:19.000 --> 00:13:20.000]  十八十九
[00:13:20.000 --> 00:13:22.000]  十六十八十九
[00:13:22.000 --> 00:13:25.000]  我們想其實大衛有這個渴望
[00:13:25.000 --> 00:13:27.000]  到他的兒子
[00:13:27.000 --> 00:13:29.000]  向他的兒子所羅門
[00:13:29.000 --> 00:13:31.000]  交代他的遺言的時候
[00:13:31.000 --> 00:13:34.000]  中間整整有三十年這麼長的時間
[00:13:34.000 --> 00:13:35.000]  這三十年
[00:13:35.000 --> 00:13:37.000]  他為了
[00:13:37.000 --> 00:13:39.000]  做這個的預備
[00:13:39.000 --> 00:13:42.000]  為了這個奉獻他努力預備
[00:13:42.000 --> 00:13:44.000]  他在戰爭裡面所得的戰利品
[00:13:44.000 --> 00:13:46.000]  和其他國家往來交易
[00:13:46.000 --> 00:13:47.000]  所得來的
[00:13:47.000 --> 00:13:50.000]  他都全部奉獻出來
[00:13:50.000 --> 00:13:52.000]  頂姐妹這個叫甚麼
[00:13:52.000 --> 00:13:54.000]  這個叫預備
[00:13:54.000 --> 00:13:56.000]  在歷代至上十八章
[00:13:56.000 --> 00:13:59.000]  他和這個所巴王哈大利謝打仗
[00:13:59.000 --> 00:14:00.000]  贏了之後
[00:14:00.000 --> 00:14:01.000]  得回來這些
[00:14:01.000 --> 00:14:04.000]  又是成為這個奉獻的材料
[00:14:04.000 --> 00:14:06.000]  在歷代至上二十二章
[00:14:06.000 --> 00:14:07.000]  他都提到
[00:14:07.000 --> 00:14:09.000]  他說我在困難之中
[00:14:09.000 --> 00:14:11.000]  為耶和華的殿
[00:14:11.000 --> 00:14:15.000]  預備了金紙十萬他年得
[00:14:15.000 --> 00:14:18.000]  多得無法可稱
[00:14:18.000 --> 00:14:20.000]  十萬他年得
[00:14:20.000 --> 00:14:22.000]  大衛的清單真的很厲害
[00:14:22.000 --> 00:14:24.000]  你看那個清單
[00:14:24.000 --> 00:14:27.000]  有金 有銀 有銅 有鐵 有木
[00:14:27.000 --> 00:14:31.000]  紅馬騮 彩石 一切的寶石 漢白玉
[00:14:31.000 --> 00:14:33.000]  金紙十萬他年得
[00:14:33.000 --> 00:14:37.000]  到底有多少呢
[00:14:37.000 --> 00:14:41.000]  很驚人的數量
[00:14:41.000 --> 00:14:43.000]  折合是多少呢
[00:14:43.000 --> 00:14:49.000]  三千七百五十噸
[00:14:49.000 --> 00:14:50.000]  沒有聽錯
[00:14:50.000 --> 00:14:53.000]  三千七百五十噸
[00:14:53.000 --> 00:14:55.000]  如果按照今天的價格
[00:14:55.000 --> 00:14:57.000]  不是今天 要看今天
[00:14:57.000 --> 00:14:58.000]  不是現在 就是今天
[00:14:58.000 --> 00:14:59.000]  現在的價格
[00:14:59.000 --> 00:15:03.000]  大概四百五十億美元
[00:15:03.000 --> 00:15:05.000]  是舊約聖經裏面
[00:15:05.000 --> 00:15:09.000]  數量最大的一筆黃金
[00:15:09.000 --> 00:15:12.000]  遠遠超過其他經文的記載
[00:15:12.000 --> 00:15:13.000]  其實有多誇張呢
[00:15:13.000 --> 00:15:15.000]  如果在歷代至外
[00:15:15.000 --> 00:15:17.000]  數額最大的金
[00:15:17.000 --> 00:15:20.000]  是六百六十他年得
[00:15:20.000 --> 00:15:23.000]  有多少呢
[00:15:23.000 --> 00:15:25.000]  二十五噸
[00:15:25.000 --> 00:15:29.000]  那是所羅門每年所得的數量
[00:15:29.000 --> 00:15:31.000]  你想想大衛有多誇張
[00:15:31.000 --> 00:15:39.000]  是等於所羅門一百五十年所得的產量
[00:15:39.000 --> 00:15:44.000]  是不是很誇張
[00:15:44.000 --> 00:15:47.000]  銀紙也不少
[00:15:47.000 --> 00:15:49.000]  一百萬他年得
[00:15:49.000 --> 00:15:52.000]  又是極其龐大的數量
[00:15:52.000 --> 00:15:55.000]  大概有四萬噸
[00:15:55.000 --> 00:15:59.000]  遠超過一切經內經外的記載
[00:15:59.000 --> 00:16:03.000]  因為他知道我這樣做奉獻的目的是什麼
[00:16:03.000 --> 00:16:06.000]  第一他說我兒子還小
[00:16:06.000 --> 00:16:08.000]  我要為他預備這些東西
[00:16:08.000 --> 00:16:12.000]  因為這個工程不是為我自己
[00:16:12.000 --> 00:16:13.000]  這個工程是上帝
[00:16:13.000 --> 00:16:15.000]  我希望努力參與
[00:16:15.000 --> 00:16:18.000]  雖然我看不到
[00:16:18.000 --> 00:16:22.000]  今天你和我有沒有為奉獻好好預備
[00:16:22.000 --> 00:16:26.000]  剛才我們有奉獻的環節
[00:16:26.000 --> 00:16:28.000]  我不知道你的預備是怎樣呢
[00:16:28.000 --> 00:16:30.000]  當奉獻袋傳過來的時候
[00:16:30.000 --> 00:16:34.000]  拿著錢包一開
[00:16:34.000 --> 00:16:37.000]  沒零錢得了五百元
[00:16:37.000 --> 00:16:39.000]  算了就算了
[00:16:39.000 --> 00:16:40.000]  沒零錢
[00:16:40.000 --> 00:16:44.000]  跟旁邊的人借二十元
[00:16:44.000 --> 00:16:48.000]  我不知道你怎麼準備
[00:16:48.000 --> 00:16:51.000]  到底是奉獻還是不奉獻
[00:16:51.000 --> 00:16:53.000]  其實不是奉獻多少的問題
[00:16:53.000 --> 00:16:58.000]  而是我有沒有上心
[00:16:58.000 --> 00:17:00.000]  崇拜奉獻其實是一個集體的行動
[00:17:00.000 --> 00:17:03.000]  是一種集體的呈現
[00:17:03.000 --> 00:17:06.000]  正如我們為了參加主日崇拜
[00:17:06.000 --> 00:17:08.000]  我們星期六會早點睡
[00:17:08.000 --> 00:17:12.000]  不管你是紅軍還是車仔
[00:17:12.000 --> 00:17:14.000]  你都不會看
[00:17:14.000 --> 00:17:17.000]  因為你今天約了上帝
[00:17:17.000 --> 00:17:20.000]  一個預備
[00:17:20.000 --> 00:17:22.000]  我兩個小朋友小時候
[00:17:22.000 --> 00:17:26.000]  因為沒有零用錢
[00:17:26.000 --> 00:17:29.000]  我們星期六晚會給他一點錢
[00:17:29.000 --> 00:17:32.000]  明天你回去義農主學要奉獻
[00:17:32.000 --> 00:17:35.000]  到我們有給他零用錢
[00:17:35.000 --> 00:17:38.000]  每天都跟我女兒說
[00:17:38.000 --> 00:17:42.000]  明天你要奉獻十分之一
[00:17:42.000 --> 00:17:44.000]  她有點不開心
[00:17:44.000 --> 00:17:45.000]  現在的小朋友很老直
[00:17:45.000 --> 00:17:47.000]  很快就想到
[00:17:47.000 --> 00:17:50.000]  那我就沒了那幾元
[00:17:50.000 --> 00:17:52.000]  好像很不值
[00:17:52.000 --> 00:17:57.000]  其實你其他的都是我給你的
[00:17:57.000 --> 00:17:59.000]  頂尖說如果你不明白
[00:17:59.000 --> 00:18:03.000]  其實你其他的都是上帝給你的
[00:18:03.000 --> 00:18:08.000]  其實你永遠都學不會
[00:18:08.000 --> 00:18:11.000]  所以問問自己
[00:18:11.000 --> 00:18:13.000]  我為了奉獻
[00:18:13.000 --> 00:18:16.000]  我有沒有好好做準備
[00:18:16.000 --> 00:18:20.000]  你看看大衛的準備是多麼細緻
[00:18:20.000 --> 00:18:22.000]  每一樣物件
[00:18:22.000 --> 00:18:23.000]  每一樣材料
[00:18:23.000 --> 00:18:26.000]  他都好好地準備
[00:18:26.000 --> 00:18:29.000]  究竟這種推動力是從哪裡來的呢
[00:18:29.000 --> 00:18:34.000]  我們看第三節
[00:18:34.000 --> 00:18:39.000]  請問他的奉獻是因為什麼
[00:18:39.000 --> 00:18:41.000]  出於什麼
[00:18:41.000 --> 00:18:43.000]  愛神的心
[00:18:43.000 --> 00:18:44.000]  所以第二點
[00:18:44.000 --> 00:18:49.000]  我們樂意奉獻是出於愛主的心
[00:18:49.000 --> 00:18:54.000]  一個人沒有愛
[00:18:54.000 --> 00:18:57.000]  你不要叫他做這些
[00:18:57.000 --> 00:18:59.000]  他什麼都不願意做
[00:18:59.000 --> 00:19:01.000]  但是一個人有愛
[00:19:01.000 --> 00:19:03.000]  中文有一句話
[00:19:03.000 --> 00:19:06.000]  叫做愛到深處無怨尤
