
[00:00:00.000 --> 00:00:02.440]  我們先低頭,我們祈禱
[00:07:30.840 --> 00:07:33.280]  是大自然的一部分
[00:07:33.280 --> 00:07:34.040]  撒旦說
[00:07:34.040 --> 00:07:36.720]  你可以用你的神的能力
[00:07:36.720 --> 00:07:38.680]  來干預這些事
[00:07:38.680 --> 00:07:41.200]  令到不是屬於本來
[00:07:41.200 --> 00:07:42.120]  屬於你的
[00:07:42.120 --> 00:07:43.800]  可以變為屬於你
[00:07:43.800 --> 00:07:45.120]  令到大自然
[00:07:45.120 --> 00:07:46.480]  是因為你的勢力
[00:07:46.480 --> 00:07:48.720]  是因為你的能力來改變
[00:07:48.720 --> 00:07:51.560]  滿足你的慾望
[00:07:51.560 --> 00:07:53.200]  耶穌有沒有這樣做
[00:07:53.200 --> 00:07:54.640]  耶穌沒有這樣做
[00:07:54.640 --> 00:07:55.720]  這個試探
[00:07:55.720 --> 00:07:56.640]  耶穌知道
[00:07:56.640 --> 00:07:58.320]  如果祂現在來到
[00:07:58.320 --> 00:08:00.080]  是人子的身份
[00:08:00.080 --> 00:08:01.760]  祂並不是
[00:08:01.760 --> 00:08:03.280]  在適當的時候
[00:08:03.280 --> 00:08:04.320]  用這樣的
[00:08:04.320 --> 00:08:05.400]  所謂手段
[00:08:05.400 --> 00:08:06.480]  或者方法
[00:08:06.480 --> 00:08:07.480]  去滿足
[00:08:07.480 --> 00:08:09.360]  自己的願望
[00:08:09.360 --> 00:08:11.080]  耶穌怎麼回答呢
[00:08:11.080 --> 00:08:11.880]  耶穌說
[00:08:11.880 --> 00:08:13.520]  經上記著
[00:08:13.520 --> 00:08:14.400]  人活著
[00:08:14.400 --> 00:08:15.960]  不是單靠食物
[00:08:15.960 --> 00:08:17.280]  乃是靠上帝
[00:08:17.280 --> 00:08:20.000]  口裡所出的一切話
[00:08:20.000 --> 00:08:21.000]  這裡呢
[00:08:21.000 --> 00:08:22.800]  耶穌沒有否定
[00:08:22.800 --> 00:08:24.600]  沒有否定人
[00:08:24.600 --> 00:08:25.720]  是要靠食物
[00:08:25.720 --> 00:08:26.520]  是不是
[00:08:26.520 --> 00:08:28.120]  祂說
[00:08:28.120 --> 00:08:30.000]  不是單靠食物
[00:08:30.000 --> 00:08:31.280]  乃是靠上帝
[00:08:31.280 --> 00:08:33.320]  口裡所出的一切話
[00:08:33.320 --> 00:08:34.640]  弟子們我想說的就是
[00:08:34.640 --> 00:08:35.760]  以道為本
[00:08:35.760 --> 00:08:37.360]  第一件事就是
[00:08:37.360 --> 00:08:38.360]  主耶穌
[00:08:38.360 --> 00:08:39.720]  在這個時候
[00:08:39.720 --> 00:08:42.040]  祂有上帝的道
[00:08:42.040 --> 00:08:43.320]  在祂的心裡面
[00:08:43.320 --> 00:08:45.600]  以至祂能夠用上帝的道
[00:08:45.600 --> 00:08:47.640]  出來告訴魔鬼
[00:08:47.640 --> 00:08:48.880]  不是這樣的
[00:08:48.880 --> 00:08:51.240]  我們要按著上帝的心意
[00:08:51.240 --> 00:08:54.000]  按著上帝給我們的心意
[00:08:54.000 --> 00:08:55.320]  去走出
[00:08:55.320 --> 00:08:56.600]  所應該走的
[00:08:56.600 --> 00:08:58.240]  不是按我的方法
[00:08:58.240 --> 00:08:58.920]  用
[00:08:58.920 --> 00:09:00.560]  不對的方法
[00:09:00.560 --> 00:09:02.200]  將不屬於我的
[00:09:02.200 --> 00:09:03.440]  成為屬於我的
[00:09:03.440 --> 00:09:04.680]  滿足我的慾望
[00:09:04.680 --> 00:09:07.320]  這個不是上帝的心意
[00:09:07.320 --> 00:09:08.240]  弟子們
[00:09:08.240 --> 00:09:10.160]  當你
[00:09:10.160 --> 00:09:12.120]  遇到試探
[00:09:12.120 --> 00:09:14.960]  遇到誘惑
[00:09:14.960 --> 00:09:17.560]  遇到慾望的膨脹的時候
[00:09:17.560 --> 00:09:19.080]  你心裡面
[00:09:19.080 --> 00:09:21.680]  有沒有上帝的道呢
[00:09:21.680 --> 00:09:22.960]  你心裡面
[00:09:22.960 --> 00:09:25.520]  有沒有上帝的話
[00:09:25.520 --> 00:09:27.880]  來提醒你
[00:09:27.880 --> 00:09:28.960]  以道為本
[00:09:28.960 --> 00:09:30.440]  第一件事
[00:09:30.440 --> 00:09:32.200]  要反省的就是
[00:09:32.200 --> 00:09:35.120]  不要說什麼以道為本
[00:09:35.120 --> 00:09:36.120]  很簡單
[00:09:36.120 --> 00:09:37.560]  要問一個問題
[00:09:37.560 --> 00:09:39.400]  你究竟心中
[00:09:39.400 --> 00:09:42.840]  裝載了多少上帝的道
[00:09:42.840 --> 00:09:44.040]  以致當你
[00:09:44.040 --> 00:09:45.080]  有一些誘惑
[00:09:45.080 --> 00:09:46.040]  有一些試探
[00:09:46.040 --> 00:09:47.480]  有一些東西來到的時候
[00:09:47.480 --> 00:09:49.240]  有多少的說話
[00:09:49.240 --> 00:09:50.920]  能夠出來提醒你
[00:09:50.920 --> 00:09:54.080]  或者擊退撒旦
[00:09:54.080 --> 00:09:56.360]  是值得思想的
[00:09:56.360 --> 00:09:58.360]  是值得我們去想的
[00:09:58.360 --> 00:10:00.360]  所以我在這裡說的就是
[00:10:00.360 --> 00:10:01.760]  如果
[00:10:01.760 --> 00:10:03.360]  我們的慾望
[00:10:03.360 --> 00:10:05.360]  是無限地膨脹
[00:10:05.360 --> 00:10:06.120]  甚至
[00:10:06.120 --> 00:10:07.360]  我們的慾望
[00:10:07.360 --> 00:10:10.000]  好像可以用我們的一些方法
[00:10:10.000 --> 00:10:12.160]  來將一些不屬於我們的
[00:10:12.160 --> 00:10:13.800]  佔為己有的時候
[00:10:13.800 --> 00:10:15.200]  弟兄姊妹
[00:10:15.200 --> 00:10:17.360]  可不可以用回這句話
[00:10:17.360 --> 00:10:18.200]  提醒
[00:10:18.200 --> 00:10:19.840]  雖然是說食物
[00:10:19.840 --> 00:10:20.720]  但是其實
[00:10:20.720 --> 00:10:23.160]  是人生的一些正常的
[00:10:23.160 --> 00:10:24.320]  需求
[00:10:24.320 --> 00:10:25.600]  人活著
[00:10:25.600 --> 00:10:28.960]  不是單靠食物的
[00:10:28.960 --> 00:10:30.160]  人活著
[00:10:30.160 --> 00:10:34.000]  是靠上帝口裡所出的一句話
[00:10:34.000 --> 00:10:36.160]  我認識一些弟兄姊妹
[00:10:36.160 --> 00:10:37.000]  他們
[00:10:37.000 --> 00:10:38.640]  要做一些工作
[00:10:38.640 --> 00:10:40.160]  他們工作很困難
[00:10:40.160 --> 00:10:41.800]  他們沒有錢
[00:10:41.800 --> 00:10:43.960]  很多時候真是
[00:10:43.960 --> 00:10:45.720]  很辛苦
[00:10:45.720 --> 00:10:49.000]  有一些不合上帝心意的工作
[00:10:49.000 --> 00:10:49.960]  譬如說
[00:10:49.960 --> 00:10:51.920]  在一些島的地方
[00:10:51.920 --> 00:10:53.160]  島場
[00:10:53.160 --> 00:10:55.280]  澳門我也認識一些人
[00:10:55.280 --> 00:10:56.680]  是基督徒
[00:10:56.680 --> 00:10:57.680]  但是他們
[00:10:57.680 --> 00:10:58.960]  跟我說
[00:10:58.960 --> 00:11:01.360]  他說我不會進賭場工作的
[00:11:01.360 --> 00:11:03.240]  因為這個不合上帝心意
[00:11:03.240 --> 00:11:06.120]  大家知道在賭場工作
[00:11:06.120 --> 00:11:07.720]  薪金很高
[00:11:07.720 --> 00:11:09.160]  薪金很高
[00:11:09.160 --> 00:11:11.640]  往往有其他的收入來源
[00:11:11.640 --> 00:11:13.120]  各方面都好
[00:11:13.120 --> 00:11:13.760]  但是他說
[00:11:13.760 --> 00:11:15.520]  因為我屬於上帝
[00:11:15.520 --> 00:11:16.600]  我不想
[00:11:16.600 --> 00:11:18.000]  我真的不想
[00:11:18.000 --> 00:11:19.280]  有這件事
[00:11:19.280 --> 00:11:20.080]  沒錯
[00:11:20.080 --> 00:11:23.040]  他們靠上帝口裡所出的一句話
[00:11:23.040 --> 00:11:25.040]  他們雖然現在不是很有錢
[00:11:25.040 --> 00:11:25.840]  但是感恩的
[00:11:25.840 --> 00:11:27.840]  他們沒有餓死
[00:11:28.960 --> 00:11:30.360]  以道為本
[00:11:30.360 --> 00:11:32.040]  你有沒有上帝的道
[00:11:32.040 --> 00:11:34.040]  在心裡面呢?
[00:11:34.040 --> 00:11:38.080]  魔鬼用了第一招
[00:11:38.080 --> 00:11:39.840]  我預備的時候
[00:11:39.840 --> 00:11:41.760]  我其實有不同的
[00:11:41.760 --> 00:11:43.120]  角度在想的
[00:11:43.120 --> 00:11:46.280]  我說可不可以用一些比較生動的方式
[00:11:46.280 --> 00:11:47.520]  去預備呢?
[00:11:47.520 --> 00:11:48.960]  因為近來呢
[00:11:48.960 --> 00:11:51.880]  很多的經歷都是
[00:11:51.880 --> 00:11:52.920]  一般般的
[00:11:52.920 --> 00:11:55.400]  那我用一些生動的方式
[00:11:55.400 --> 00:11:57.840]  可不可以用武俠小說的形式呢?
[00:11:57.840 --> 00:11:59.040]  如果可以用的話
[00:11:59.040 --> 00:12:00.600]  或者我這樣用
[00:12:00.600 --> 00:12:02.880]  第一招魔鬼用的是什麼?
[00:12:02.880 --> 00:12:05.480]  乘虛而入
[00:12:05.480 --> 00:12:07.840]  就見到耶穌餓了
[00:12:07.840 --> 00:12:11.320]  魔鬼就來一招乘虛而入
[00:12:11.320 --> 00:12:14.120]  耶穌來一招叫什麼?
[00:12:14.120 --> 00:12:16.520]  連消帶打
[00:12:16.520 --> 00:12:17.800]  好了
[00:12:17.800 --> 00:12:18.960]  擊退了魔鬼
[00:12:18.960 --> 00:12:20.360]  魔鬼接著呢
[00:12:20.360 --> 00:12:23.720]  他就帶耶穌去了聖城
[00:12:23.720 --> 00:12:26.480]  叫他站在墊頂上
[00:12:26.480 --> 00:12:28.840]  那墊頂呢
[00:12:28.840 --> 00:12:30.080]  據研究呢
[00:12:30.080 --> 00:12:33.720]  或者一些人說出來呢
[00:12:33.720 --> 00:12:35.800]  是大概有二十層樓
[00:12:35.800 --> 00:12:37.640]  現在我們二十層樓這麼高
[00:12:37.640 --> 00:12:38.920]  害不害怕?
[00:12:38.920 --> 00:12:40.960]  很害怕有畏高症
[00:12:40.960 --> 00:12:43.080]  就對耶穌說
[00:12:43.080 --> 00:12:45.360]  他說你如果是神的兒子
[00:12:45.360 --> 00:12:46.960]  可以怎樣?
[00:12:46.960 --> 00:12:48.160]  跳下來
[00:12:48.160 --> 00:12:50.840]  因為經上記著說
[00:12:50.840 --> 00:12:53.440]  主要為你吩咐的使者
[00:12:53.440 --> 00:12:55.280]  用手托著你
[00:12:55.280 --> 00:12:58.840]  免得你的腳碰在石頭上
[00:12:58.840 --> 00:13:00.120]  魔鬼呢
[00:13:00.120 --> 00:13:02.040]  如果我要說他用第二招
[00:13:02.040 --> 00:13:03.480]  是什麼招?
[00:13:03.480 --> 00:13:06.080]  有沒有看過金庸小說
[00:13:06.080 --> 00:13:08.680]  《天龍八部》
[00:13:08.680 --> 00:13:12.920]  以己之道還諸己身
[00:13:12.920 --> 00:13:15.400]  你用上帝的話來跟我說
[00:13:15.400 --> 00:13:17.760]  我用上帝的話跟你說
[00:13:17.760 --> 00:13:20.880]  耶穌你第一次用生命記
[00:13:20.880 --> 00:13:24.440]  第八章第三節來回答我
[00:13:24.440 --> 00:13:29.920]  我這次魔鬼帶了耶穌上墊頂
[00:13:29.920 --> 00:13:32.080]  他就說你跳下來
[00:13:32.080 --> 00:13:36.560]  因為主要為你托著你的腳
[00:13:36.560 --> 00:13:37.600]  吩咐使者
[00:13:37.600 --> 00:13:40.400]  免得你的腳碰在石頭上
[00:13:40.400 --> 00:13:43.640]  魔鬼用的是上帝的話語
[00:13:43.640 --> 00:13:46.480]  經上記著是這樣說的
[00:13:46.480 --> 00:13:51.280]  這裡是出於詩篇91篇11至12節
[00:13:51.280 --> 00:13:55.040]  不過就不跟大家說讀這段經文
[00:13:55.040 --> 00:13:57.240]  但是我要跟大家說說
[00:13:57.240 --> 00:14:00.880]  魔鬼在這裡其實很狡猾
[00:14:00.880 --> 00:14:04.320]  我們再看看魔鬼怎麼說
[00:14:04.320 --> 00:14:07.440]  他說你要跳下來
[00:14:07.440 --> 00:14:12.240]  因為上帝會為你吩咐使者托著你
[00:14:12.240 --> 00:14:17.920]  其實他說你如果是神的兒子
[00:14:17.920 --> 00:14:24.920]  他說上帝會為你吩咐使者托著你的腳的原因
[00:14:24.920 --> 00:14:29.600]  是你如果是神的兒子
[00:14:29.600 --> 00:14:31.440]  因為你是神的兒子
[00:14:31.440 --> 00:14:35.080]  所以上帝會將你的腳托著
[00:14:35.080 --> 00:14:38.080]  免得你的腳碰在石頭上
[00:14:38.080 --> 00:14:40.400]  但是弟兄姊妹我讀了詩篇
[00:14:40.400 --> 00:14:42.040]  或者你們可以翻一翻
[00:14:42.040 --> 00:14:45.680]  詩篇91篇14節
[00:14:45.680 --> 00:14:48.400]  詩篇91篇14節
[00:14:48.400 --> 00:14:50.400]  請大家留意
[00:14:50.400 --> 00:14:52.440]  詩篇91篇14節
[00:14:52.440 --> 00:14:54.760]  他11、12節就說到
[00:14:54.760 --> 00:14:59.480]  他要為你吩咐使者用手托著你的腳
[00:14:59.480 --> 00:15:02.480]  免得你跌在石頭上
[00:15:02.480 --> 00:15:06.680]  但是他說的是為何上帝會這樣做呢
[00:15:06.680 --> 00:15:09.120]  14節經文說
[00:15:09.120 --> 00:15:12.840]  神說因為他專心愛我
[00:15:12.840 --> 00:15:14.640]  我就要答救他
[00:15:14.640 --> 00:15:16.800]  因為他知道我的名
[00:15:16.800 --> 00:15:19.960]  我要把他安置在高處
[00:15:19.960 --> 00:15:22.560]  意思不是像魔鬼
[00:15:22.560 --> 00:15:25.520]  如果你對馬太福音
[00:15:25.520 --> 00:15:31.640]  魔鬼是用了神的兒子來勾
[00:15:31.640 --> 00:15:35.320]  勾了說上帝是因為你是神的兒子
[00:15:35.320 --> 00:15:36.480]  就會托著你
[00:15:36.480 --> 00:15:38.520]  弟兄姊妹你一看
[00:15:38.520 --> 00:15:43.160]  原來你發現魔鬼是將經文有少許曲解
[00:15:43.160 --> 00:15:46.920]  經文91篇14節說
[00:15:46.920 --> 00:15:50.280]  為何神要為他吩咐使者
[00:15:50.280 --> 00:15:54.280]  不是說特有的神的兒子的地位
[00:15:54.280 --> 00:15:55.920]  是因為那個人
[00:15:55.920 --> 00:15:58.240]  是因為人愛我
[00:15:58.240 --> 00:16:00.320]  是因為人知道我的名
[00:16:00.320 --> 00:16:02.320]  專心尋求我
[00:16:02.320 --> 00:16:06.000]  所以我要使他安置在高處
[00:16:06.000 --> 00:16:08.800]  弟兄姊妹你一看就看到
[00:16:08.800 --> 00:16:12.600]  魔鬼好像將上帝的道
[00:16:12.600 --> 00:16:15.320]  有少許曲解
[00:16:15.320 --> 00:16:21.360]  有少許是特意抽了91篇11至12節之後
[00:16:21.360 --> 00:16:23.520]  就用了他的一個解釋
[00:16:23.520 --> 00:16:25.680]  因為你是神的兒子
[00:16:25.680 --> 00:16:28.040]  來到這裡我都在問
[00:16:28.040 --> 00:16:31.560]  第一個試探的問題就是
[00:16:31.560 --> 00:16:35.080]  吸引力或者厲害性是甚麼
[00:16:35.080 --> 00:16:36.760]  耶穌肚餓
[00:16:36.760 --> 00:16:41.160]  現在魔鬼說你可以變這些石頭成餅
[00:16:41.160 --> 00:16:44.000]  這個就是吸引性
[00:16:44.000 --> 00:16:46.080]  第二個試探
[00:16:46.080 --> 00:16:48.320]  你看第三個試探
[00:16:48.320 --> 00:16:49.640]  他說上山
[00:16:49.640 --> 00:16:53.280]  然後說將天下萬國榮華寺給他看
[00:16:53.280 --> 00:16:55.760]  如果你拜我我就將這些給他
[00:16:55.760 --> 00:16:57.600]  很吸引
[00:16:57.600 --> 00:16:58.520]  是不是
[00:16:58.520 --> 00:17:02.600]  第一和第三個試探的吸引性你可以明白
[00:17:02.600 --> 00:17:04.320]  但第二個試探
[00:17:04.320 --> 00:17:06.040]  吸引性在哪裡
[00:17:06.040 --> 00:17:07.640]  好像都很無聊
[00:17:07.640 --> 00:17:08.960]  你想想是不是
[00:17:08.960 --> 00:17:12.400]  你上到電頂你跳下去你是神的兒子
