
[00:00:00.000 --> 00:00:02.480]  今天是一個特別的崇拜
[00:02:51.240 --> 00:02:53.240]  耶和華如此說
[00:02:53.240 --> 00:02:56.200]  你們不要記念從前的事
[00:02:56.200 --> 00:02:59.280]  也不要思想古時的事
[00:02:59.280 --> 00:03:02.000]  看那我要作一件新事
[00:03:02.000 --> 00:03:04.000]  如今要發言
[00:03:04.000 --> 00:03:06.120]  你們豈不知道嗎
[00:03:06.120 --> 00:03:08.880]  我必在曠野開道路
[00:03:08.880 --> 00:03:11.320]  在沙漠開江河
[00:03:11.320 --> 00:03:14.280]  你們的救贖必尊重我
[00:03:14.280 --> 00:03:17.800]  野狗和鴕鳥也必如此
[00:03:17.800 --> 00:03:20.360]  因我使曠野有水
[00:03:20.360 --> 00:03:22.560]  使沙漠有河
[00:03:22.560 --> 00:03:25.000]  好似給我的百姓
[00:03:25.000 --> 00:03:27.000]  我的選民河
[00:03:27.000 --> 00:03:30.280]  這百姓是我為自己所做的
[00:03:30.280 --> 00:03:33.440]  好述說我的美德
[00:03:33.440 --> 00:03:37.640]  最近我讀到一首詩
[00:03:37.640 --> 00:03:39.640]  這首詩
[00:03:39.640 --> 00:03:44.800]  叫做《從新開始的土地》
[00:03:44.800 --> 00:03:46.560]  在這首詩歌
[00:03:46.560 --> 00:03:48.560]  其實這首詩
[00:03:48.560 --> 00:03:52.080]  其實都比較長
[00:03:52.080 --> 00:03:55.240]  不過在開始和結尾
[00:03:55.240 --> 00:03:59.640]  有幾句說話引起我自己的興趣
[00:03:59.640 --> 00:04:02.160]  這首詩這樣說
[00:04:02.160 --> 00:04:04.880]  我盼望有一個好的地方
[00:04:04.880 --> 00:04:08.600]  被稱為重新開始的地方
[00:04:08.600 --> 00:04:13.760]  我們所有的錯誤和所有的悲痛
[00:04:13.760 --> 00:04:16.720]  還有我們所有的自私
[00:04:16.720 --> 00:04:20.080]  可以像一件破爛的衣服
[00:04:20.080 --> 00:04:22.960]  被雕在門旁
[00:04:22.960 --> 00:04:26.000]  再也不會穿上
[00:04:26.000 --> 00:04:31.040]  我不知道大家會不會同樣都想有一個地方
[00:04:31.040 --> 00:04:34.680]  這個地方可以重新開始
[00:04:34.680 --> 00:04:39.400]  最近我們的同工拍了一條視頻
[00:04:39.400 --> 00:04:42.680]  教人做泰式魚餅
[00:04:42.680 --> 00:04:46.160]  我不知道大家有沒有跟著去做
[00:04:46.160 --> 00:04:48.480]  不知道你成不成功
[00:04:48.480 --> 00:04:52.880]  有一次我請我女婿去我家吃飯
[00:04:52.880 --> 00:04:56.720]  我就想做一道特別的菜給他
[00:04:56.720 --> 00:04:58.720]  蘿蔔炆牛筋腩
[00:04:58.720 --> 00:05:02.360]  我以前炆過蘿蔔炆牛腩
[00:05:02.360 --> 00:05:04.040]  都很簡單
[00:05:04.040 --> 00:05:07.880]  這次想著來做這道菜
[00:05:07.880 --> 00:05:10.160]  應該都沒有問題
[00:05:10.160 --> 00:05:12.960]  不過結果失敗了
[00:05:12.960 --> 00:05:19.880]  原來將兩種材料加起來
[00:05:19.880 --> 00:05:22.520]  他們炆的時間是不一樣的
[00:05:22.520 --> 00:05:25.520]  結果我失敗了
[00:05:25.520 --> 00:05:27.760]  不過我失敗了
[00:05:27.760 --> 00:05:30.760]  我還有機會可以再做一次
[00:05:30.760 --> 00:05:33.760]  直至到我做成功為止
[00:05:33.760 --> 00:05:38.240]  不過人生是不是每一件事都有第二個機會呢
[00:05:38.240 --> 00:05:42.200]  我不知道有沒有一些時候你做了一些事
[00:05:42.200 --> 00:05:43.840]  你會後悔的
[00:05:43.840 --> 00:05:49.640]  你沒有第二次機會可以重新再做
[00:05:49.640 --> 00:05:56.400]  好像當我的小朋友小的時候
[00:05:56.400 --> 00:06:00.840]  我花很多時間在我的工作上
[00:06:00.840 --> 00:06:04.520]  我沒有花太多時間來教他們
[00:06:04.520 --> 00:06:06.920]  去陪他們成長
[00:06:06.920 --> 00:06:09.120]  當他們長大的時候
[00:06:09.120 --> 00:06:16.240]  我再沒有機會可以重新一次來陪他們成長
[00:06:16.240 --> 00:06:18.240]  現在我多一點時間
[00:06:18.240 --> 00:06:21.880]  但他們沒有什麼時間給我
[00:06:21.880 --> 00:06:26.080]  我沒有那麼容易去影響他們
[00:06:26.080 --> 00:06:28.760]  當回首你的人生的時候
[00:06:28.760 --> 00:06:33.600]  你會不會發現有時候有很多的遺憾呢
[00:06:33.600 --> 00:06:41.760]  日本有一個很年輕的善終護理的醫生
[00:06:41.760 --> 00:06:46.200]  他訪問了大概有一千個病人
[00:06:46.200 --> 00:06:54.760]  他寫了一本書叫做《臨終前最後悔的二十五件事》
[00:06:54.760 --> 00:07:04.520]  在這二十五件常見的臨終前最後悔的事是什麼呢
[00:07:04.520 --> 00:07:06.480]  在今天時間的關係
[00:07:06.480 --> 00:07:11.120]  我只能夠跟大家列出大概十項
[00:07:11.120 --> 00:07:14.760]  這十項是什麼呢
[00:07:14.760 --> 00:07:21.960]  他說很多人臨終前很後悔沒有做自己想要做的事
[00:07:21.960 --> 00:07:27.400]  很多時候我們所做的事是父母想我們做
[00:07:27.400 --> 00:07:30.360]  或者是我們配偶想我們做
[00:07:30.360 --> 00:07:33.360]  不是我自己想我們做,是我自己做
[00:07:33.360 --> 00:07:41.800]  好像我自己讀完書去工作的時候
[00:07:41.800 --> 00:07:45.560]  我父母就想我做一個公務員
[00:07:45.560 --> 00:07:51.560]  不過那個時候上帝就呼召我做一個傳道人
[00:07:51.560 --> 00:07:55.120]  我能夠去做自己喜歡做的事
[00:07:55.120 --> 00:07:58.320]  不過有時候很多人沒有這個機會
[00:07:58.320 --> 00:08:06.200]  或者你就跟著你父母期望去做他們想你做的事
[00:08:06.200 --> 00:08:11.400]  或者他說另一個的遺憾
[00:08:11.400 --> 00:08:15.120]  就是做了很多對不起良心的事
[00:08:15.120 --> 00:08:21.320]  在你一生裏面你做了多少對不起自己良心的事
[00:08:21.320 --> 00:08:26.240]  有很多人在臨終的時候他有另一個的遺憾
[00:08:26.240 --> 00:08:31.360]  就是在一生裏面很多時候是被感情左右他
[00:08:31.360 --> 00:08:33.840]  來經過他的一生
[00:08:33.840 --> 00:08:36.840]  很多時候在我們人生很多的決定
[00:08:36.840 --> 00:08:40.320]  在我們每一件做這個決定的時候
[00:08:40.320 --> 00:08:42.600]  我們所考慮的是什麼呢
[00:08:42.600 --> 00:08:46.400]  很多時候我們都受我們的感情去影響我們
[00:08:46.400 --> 00:08:52.520]  而我們不是真是考慮清楚而去做那個決定
[00:08:52.520 --> 00:08:56.680]  很多時候臨終的時候
[00:08:56.680 --> 00:09:00.360]  就這位醫師去訪問了這一千個病人
[00:09:00.360 --> 00:09:04.680]  很多人說他大部份的時間都用了來工作
[00:09:04.680 --> 00:09:07.320]  特別男士
[00:09:07.320 --> 00:09:10.120]  用了很多時間來工作
[00:09:10.120 --> 00:09:15.480]  而失去陪伴自己的兒女成長的機會
[00:09:15.480 --> 00:09:19.800]  甚至失去陪伴自己配偶的機會
[00:09:19.800 --> 00:09:27.480]  這個可能成為很多人人生臨終的時候的遺憾
[00:09:27.480 --> 00:09:33.600]  有人想見卻是沒有這樣的機會
[00:09:33.600 --> 00:09:38.080]  甚至放下這些機會去見面
[00:09:38.080 --> 00:09:40.480]  不單止是這樣
[00:09:40.480 --> 00:09:42.880]  有人臨終的時候覺得
[00:09:42.880 --> 00:09:47.080]  在他大部份的時間都不注意身體健康
[00:09:47.080 --> 00:09:49.040]  弄到身體這樣
[00:09:49.040 --> 00:09:53.880]  以致得了一些病症
[00:09:53.880 --> 00:09:57.080]  你有沒有在臨終的時候
[00:09:57.080 --> 00:10:01.920]  或者當我們面對人生晚年的時候
[00:10:01.920 --> 00:10:08.280]  你會後悔在你年輕的時候沒有注意身體的健康
[00:10:08.280 --> 00:10:13.880]  有些人在他一生裡
[00:10:13.880 --> 00:10:16.680]  他都是做一個很好的先生
[00:10:16.680 --> 00:10:22.080]  他沒有能夠去表明自己真正的意願
[00:10:22.080 --> 00:10:27.680]  我不知道這個會不會是我們人生的遺憾
[00:10:27.680 --> 00:10:34.480]  沒有去表白我們自己想要的一個意思
[00:10:34.480 --> 00:10:39.080]  有些人沒有認清人生活著為了什麼
[00:10:39.080 --> 00:10:43.680]  有些人在一生裡沒有任何的信仰
[00:10:43.680 --> 00:10:48.280]  很多在人生遺憾的事
[00:10:48.280 --> 00:10:52.680]  就是沒有對我們心愛的人
[00:10:52.680 --> 00:10:55.680]  或者說一句「多謝」
[00:10:55.680 --> 00:11:00.680]  或者甚至說表達你對他的愛
[00:11:00.680 --> 00:11:05.680]  你有沒有人生遺憾的事呢?
[00:11:05.680 --> 00:11:08.680]  如果有機會讓你重新一次
[00:11:08.680 --> 00:11:11.680]  這樣開始你想不想呢?
[00:11:11.680 --> 00:11:16.680]  我們真的很盼望世界有一個奇妙的地方
[00:11:16.680 --> 00:11:19.680]  這個地方可以讓我們重新開始
[00:11:19.680 --> 00:11:22.680]  我們的錯誤可以重新的糾正
[00:11:22.680 --> 00:11:25.680]  我們所有的不開心
[00:11:25.680 --> 00:11:28.680]  好像一件的衣服那樣
[00:11:28.680 --> 00:11:31.680]  一件舊的衣服可以扔掉
[00:11:31.680 --> 00:11:33.680]  不用再穿了
[00:11:33.680 --> 00:11:36.680]  有沒有一個這樣的地方呢?
[00:11:36.680 --> 00:11:38.680]  聖經有這樣說
[00:11:38.680 --> 00:11:41.680]  它說若有人在基督裡面
[00:11:41.680 --> 00:11:43.680]  他就是新造的人
[00:11:43.680 --> 00:11:48.680]  舊事已過都變成新的了
[00:11:48.680 --> 00:11:50.680]  聖經告訴我們
[00:11:50.680 --> 00:11:52.680]  在耶穌基督裡面
[00:11:52.680 --> 00:11:54.680]  我們有第二次機會
[00:11:54.680 --> 00:11:57.680]  神可以將舊的事來改變
[00:11:57.680 --> 00:12:00.680]  讓我們有一個重新開始的機會
[00:12:00.680 --> 00:12:04.680]  上帝是給人有第二次的機會
[00:12:04.680 --> 00:12:09.680]  就在耶穌裡面給我們第二次的機會
[00:12:09.680 --> 00:12:14.680]  這個是上帝給我們一個好的消息
[00:12:14.680 --> 00:12:21.680]  所以今天我就很想在崇拜那裡
[00:12:21.680 --> 00:12:26.680]  來和我們一起思想上帝給人的第二個機會
[00:12:26.680 --> 00:12:32.680]  我們試一下從上帝所揀選的一個民族
[00:12:32.680 --> 00:12:34.680]  這個民族叫以色列
[00:12:34.680 --> 00:12:40.680]  上帝怎麼通過以色列去到亡國
[00:12:40.680 --> 00:12:42.680]  去到亡國
[00:12:42.680 --> 00:12:45.680]  去到歸回故鄉
[00:12:45.680 --> 00:12:47.680]  然後到復國
[00:12:47.680 --> 00:12:51.680]  看到上帝是給人第二次的機會
[00:12:51.680 --> 00:12:53.680]  不只是這樣
[00:12:53.680 --> 00:12:57.680]  上帝透過這個以色列
[00:12:57.680 --> 00:13:00.680]  上帝揀選的一個選民
[00:13:00.680 --> 00:13:05.680]  讓我們能夠認識上帝給人有第二次機會
[00:13:05.680 --> 00:13:08.680]  上帝更加通過耶穌基督
[00:13:08.680 --> 00:13:11.680]  祂的死和復活
[00:13:11.680 --> 00:13:14.680]  讓我們有第二次的機會
[00:13:14.680 --> 00:13:17.680]  可以和上帝建立那個關係
[00:13:17.680 --> 00:13:22.680]  恢復我們和上帝破裂了的那個關係
[00:13:22.680 --> 00:13:27.680]  叫我們再一次能夠達到上帝做我們的目的
[00:13:27.680 --> 00:13:31.680]  我們今天的問題
[00:13:31.680 --> 00:13:39.680]  一切的問題的那個核心
[00:13:39.680 --> 00:13:40.680]  那個癥結
[00:13:40.680 --> 00:13:44.680]  就是因著我們和上帝的關係
[00:13:44.680 --> 00:13:46.680]  那個破裂而影響
[00:13:46.680 --> 00:13:50.680]  這個破裂的關係影響了我們和人的關係
[00:13:50.680 --> 00:13:54.680]  這個破裂的關係影響了我和世界的關係
[00:13:54.680 --> 00:13:58.680]  上帝給我們有第二次的機會
[00:13:58.680 --> 00:14:00.680]  就在耶穌基督裏面
[00:14:00.680 --> 00:14:04.680]  當我們願意在神的面前悔改
[00:14:04.680 --> 00:14:06.680]  接受耶穌的救恩
[00:14:06.680 --> 00:14:11.680]  接受祂的主權在我們的生命裏面
[00:14:11.680 --> 00:14:15.680]  我們就經歷上帝對我們的改變
[00:14:15.680 --> 00:14:20.680]  這個不單止對你未相信耶穌的人
[00:14:20.680 --> 00:14:24.680]  對那些已經相信耶穌的人一樣
[00:14:24.680 --> 00:14:27.680]  悔改不是一次過的
[00:14:27.680 --> 00:14:29.680]  這個是一個過程
[00:14:29.680 --> 00:14:32.680]  直至到在我們的生命裏面
[00:14:32.680 --> 00:14:37.680]  能夠完全像耶穌基督一樣
[00:14:37.680 --> 00:14:39.680]  在這個過程裏面
[00:14:39.680 --> 00:14:45.680]  我們要向人見證上帝的愛和真實
[00:14:45.680 --> 00:14:49.680]  並且帶領人去認識耶穌
[00:14:49.680 --> 00:14:52.680]  這個是上帝給我們每一個人
[00:14:52.680 --> 00:14:57.680]  特別相信的人的責任和使命
[00:14:57.680 --> 00:15:02.680]  我們怎樣經歷上帝給我們的第二次機會呢?
[00:15:02.680 --> 00:15:07.680]  我們可以做以下這三件事
[00:15:07.680 --> 00:15:09.680]  第一件事
[00:15:09.680 --> 00:15:11.680]  去改變我們的焦點
[00:15:11.680 --> 00:15:14.680]  我們不要只是看後面
[00:15:14.680 --> 00:15:16.680]  看已經發生的事
[00:15:16.680 --> 00:15:19.680]  很多時候我們生命裏面所發生的事
[00:15:19.680 --> 00:15:21.680]  成為我們的捆綁
[00:15:21.680 --> 00:15:23.680]  成為我們的控制
[00:15:23.680 --> 00:15:29.680]  我們看不到上帝在前面為我們預備的路是怎樣走
[00:15:29.680 --> 00:15:31.680]  第二方面
[00:15:31.680 --> 00:15:33.680]  更新我們的焦點
[00:15:33.680 --> 00:15:43.680]  我們要向前望去看上帝為我們人生所預備的一個出路
[00:15:43.680 --> 00:15:46.680]  不單止這個出路在耶穌基督裏面
[00:15:46.680 --> 00:15:49.680]  在我們人生預備給我們的出路
[00:15:49.680 --> 00:15:51.680]  第三方面
[00:15:51.680 --> 00:15:54.680]  去經歷上帝在我們生命裏的改變
[00:15:54.680 --> 00:16:03.680]  要把握現在勇敢用信心走上上帝為我們預備的道路
[00:16:03.680 --> 00:16:10.680]  所以我們從這三方面來看一看上帝給我們第二次機會
[00:16:10.680 --> 00:16:13.680]  以致我們能夠有一個全新的自己
[00:16:13.680 --> 00:16:16.680]  讓上帝來改變我們
[00:16:16.680 --> 00:16:18.680]  去幫助我們
[00:16:18.680 --> 00:16:21.680]  能夠突破我們現在的困局
[00:16:21.680 --> 00:16:27.680]  上帝說要改變我們的焦點
[00:16:27.680 --> 00:16:30.680]  在43章第18節這樣說
[00:16:30.680 --> 00:16:39.680]  「耶和華如處說,你們不要紀念從前的事,也不要思想古時的事。」
[00:16:39.680 --> 00:16:47.680]  究竟先知爾賽亞在哪一個情況下說這番說話呢?
[00:16:47.680 --> 00:16:54.680]  當他說這番話的時候正是以色列人處於亡國的時候
[00:16:54.680 --> 00:17:04.680]  這個圖表讓我們看到以色列和周圍鄰國的關係
[00:17:04.680 --> 00:17:09.680]  在公元前586年
[00:17:09.680 --> 00:17:16.680]  以色列的南國就是猶大,就是亡國
[00:17:16.680 --> 00:17:19.680]  北國早就已經亡了
[00:17:19.680 --> 00:17:22.680]  被亞述國亡了
[00:17:22.680 --> 00:17:28.680]  當時有一個巴比倫帝國興起
[00:17:28.680 --> 00:17:31.680]  來打敗亞述國
[00:17:31.680 --> 00:17:34.680]  來到猶大
[00:17:34.680 --> 00:17:39.680]  來將猶大的人秘魯巴比倫
[00:17:39.680 --> 00:17:42.680]  並且在公元前586年
[00:17:42.680 --> 00:17:46.680]  來將以色列國,猶大國,亡了國
[00:17:46.680 --> 00:17:50.680]  將所有人秘魯巴比倫
[00:17:50.680 --> 00:17:57.680]  他們就做了巴比倫的附庸國
[00:17:57.680 --> 00:18:02.680]  當百姓被秘魯巴比倫
[00:18:02.680 --> 00:18:07.680]  每一個人都在想,究竟以色列還有沒有希望呢?
[00:18:07.680 --> 00:18:10.680]  以色列還能否復國呢?
[00:18:10.680 --> 00:18:12.680]  就在這段時間
[00:18:12.680 --> 00:18:21.680]  才向以色列人宣告上帝對他們的說話
[00:18:21.680 --> 00:18:24.680]  說些什麼呢?
[00:18:24.680 --> 00:18:27.680]  他說:耶和華,你們的救贖主
[00:18:27.680 --> 00:18:30.680]  以色列的聖者如此說
[00:18:30.680 --> 00:18:35.680]  因你們的言故,我已經打發軍隊去到巴比倫
[00:18:35.680 --> 00:18:39.680]  並且我要使加勒人如逃民
[00:18:39.680 --> 00:18:43.680]  他們歡呼要變成哀哭
[00:18:43.680 --> 00:18:46.680]  我是耶和華,你們的聖者
[00:18:46.680 --> 00:18:50.680]  創造以色列的是你們的君王
[00:18:50.680 --> 00:18:55.680]  在這裡上帝要告訴選民
[00:18:55.680 --> 00:18:57.680]  雖然你們亡了國
[00:18:57.680 --> 00:19:00.680]  雖然你們秘魯巴比倫
[00:19:00.680 --> 00:19:03.680]  但是我是那位創造者
[00:19:03.680 --> 00:19:05.680]  我是那位救贖者
[00:19:05.680 --> 00:19:09.680]  我是那位歷史的主宰
[00:19:09.680 --> 00:19:12.680]  我有能力去改變歷史
[00:19:12.680 --> 00:19:15.680]  我有能力去給我的百姓
[00:19:15.680 --> 00:19:21.680]  第二次的機會重回他們的家鄉
[00:19:21.680 --> 00:19:25.680]  不過上帝叫他們留心
[00:19:25.680 --> 00:19:26.680]  留心什麼呢?
[00:19:26.680 --> 00:19:28.680]  第四十八節
[00:19:28.680 --> 00:19:30.680]  耶和華如此說
[00:19:30.680 --> 00:19:33.680]  你們不要紀念從前的事
[00:19:33.680 --> 00:19:37.680]  也不要思想古時的事
[00:19:37.680 --> 00:19:40.680]  什麼是從前的事呢?
[00:19:40.680 --> 00:19:46.680]  從前的事是不是在第十六和第十七節說的事呢?
[00:19:46.680 --> 00:19:49.680]  第十六和第十七節說什麼呢?
[00:19:49.680 --> 00:19:51.680]  耶和華在滄海中開渡
[00:19:51.680 --> 00:19:53.680]  在大水中開路
[00:19:53.680 --> 00:19:58.680]  使車輛馬匹軍兵勇士都出來一同躺下
[00:19:58.680 --> 00:20:03.680]  不再起來,他們滅沒,好像熄滅的燈火
[00:20:03.680 --> 00:20:05.680]  如果你熟悉以色列的歷史
[00:20:05.680 --> 00:20:08.680]  這裡說到很多年前
[00:20:08.680 --> 00:20:12.680]  以色列人離開埃及
[00:20:12.680 --> 00:20:14.680]  他們去到紅海
[00:20:14.680 --> 00:20:16.680]  就是去到紅海的時候
[00:20:16.680 --> 00:20:20.680]  神為他們開了大海
[00:20:20.680 --> 00:20:26.680]  讓以色列人經過埃及的軍兵
[00:20:26.680 --> 00:20:29.680]  同樣下到紅海
[00:20:29.680 --> 00:20:36.680]  神將水淹沒整個埃及的軍隊
[00:20:36.680 --> 00:20:40.680]  他們在那裡被淹沒
[00:20:40.680 --> 00:20:44.680]  第十六和第十七節
[00:20:44.680 --> 00:20:47.680]  上帝提醒這些以色列人
[00:20:47.680 --> 00:20:51.680]  你們要記得上帝以前的作為
[00:20:51.680 --> 00:20:59.680]  你要記得神是那位掌管著大自然國家命運的主宰
[00:20:59.680 --> 00:21:05.680]  所以第十六和第十七節所說出來的目的
[00:21:05.680 --> 00:21:10.680]  是想他們記得上帝是一位怎樣的神
[00:21:10.680 --> 00:21:13.680]  就好像今天我們香港
[00:21:13.680 --> 00:21:17.680]  面對香港的未來
[00:21:17.680 --> 00:21:21.680]  或者有很多人都有一些憂慮
[00:21:21.680 --> 00:21:24.680]  有些人有一種徬徨
[00:21:24.680 --> 00:21:26.680]  但是你不要忘記
[00:21:26.680 --> 00:21:30.680]  上帝祂能夠主宰一切
[00:21:30.680 --> 00:21:33.680]  或者今天我們面對新冠病毒
[00:21:33.680 --> 00:21:39.680]  有差不多一千七百萬人確診
[00:21:39.680 --> 00:21:42.680]  有很多人死亡
[00:21:42.680 --> 00:21:47.680]  不過上帝仍然去主宰一切
[00:21:47.680 --> 00:21:51.680]  一切都是上帝可以掌管的
[00:21:51.680 --> 00:21:53.680]  上帝沒有離開這個世界
[00:21:53.680 --> 00:21:56.680]  這個世界好像別人來看
[00:21:56.680 --> 00:21:58.680]  好像很混亂
[00:21:58.680 --> 00:21:59.680]  好像沒有人理會
[00:21:59.680 --> 00:22:03.680]  我們每一天的新聞都叫我們膽戰心驚
[00:22:03.680 --> 00:22:05.680]  不過弟兄姊妹
[00:22:05.680 --> 00:22:07.680]  親愛的朋友
[00:22:07.680 --> 00:22:11.680]  上帝依然掌管這個世界
[00:22:11.680 --> 00:22:15.680]  所以第十六第十七節
[00:22:15.680 --> 00:22:21.680]  是叫以色列人記得上帝是一位怎樣的上帝
[00:22:21.680 --> 00:22:23.680]  不過在第十八節
[00:22:23.680 --> 00:22:25.680]  很奇怪
[00:22:25.680 --> 00:22:26.680]  很奇怪
[00:22:26.680 --> 00:22:30.680]  他又叫以色列人要忘記
[00:22:30.680 --> 00:22:34.680]  究竟先知是想表達些甚麼
[00:22:34.680 --> 00:22:38.680]  叫以色列人記得還是忘記呢
[00:22:38.680 --> 00:22:41.680]  他叫以色列人記得甚麼
[00:22:41.680 --> 00:22:44.680]  叫以色列人忘記甚麼
[00:22:44.680 --> 00:22:48.680]  我相信在這裡的聖經
[00:22:48.680 --> 00:22:50.680]  他叫以色列人記得
[00:22:50.680 --> 00:22:53.680]  他是一位掌管著歷史的上帝
[00:22:53.680 --> 00:22:56.680]  他叫以色列人忘記甚麼
[00:22:56.680 --> 00:23:01.680]  忘記神用甚麼方法來拯救他們
[00:23:01.680 --> 00:23:04.680]  可能以色列人想起昔日
[00:23:04.680 --> 00:23:09.680]  神藉著紅海打敗了埃及的軍隊
[00:23:09.680 --> 00:23:16.680]  今日神是否要帶領以色列人離開巴比倫
[00:23:16.680 --> 00:23:24.680]  經過幽伐拉底河的時候
[00:23:24.680 --> 00:23:28.680]  掩死巴比倫的軍隊呢
[00:23:28.680 --> 00:23:36.680]  我相信神叫以色列人不要限制上帝的工作
[00:23:36.680 --> 00:23:40.680]  上帝是不可預測的
[00:23:40.680 --> 00:23:44.680]  有很多時候我們希望我們有一個信仰
[00:23:44.680 --> 00:23:47.680]  可以來控制上帝
[00:23:47.680 --> 00:23:50.680]  預測上帝怎樣做事
[00:23:50.680 --> 00:23:53.680]  好像我們拜偶像
[00:23:53.680 --> 00:23:56.680]  可能我們要買隻雞
[00:23:56.680 --> 00:23:58.680]  買些甚麼去
[00:23:58.680 --> 00:24:00.680]  點幾支香
[00:24:00.680 --> 00:24:02.680]  這樣上帝就會聽
[00:24:02.680 --> 00:24:04.680]  我們希望做一些事
[00:24:04.680 --> 00:24:08.680]  可以來控制上帝
[00:24:08.680 --> 00:24:11.680]  或者做了這些事上帝就會做事
[00:24:11.680 --> 00:24:14.680]  不過在這段聖經
[00:24:14.680 --> 00:24:17.680]  他提醒我們
[00:24:17.680 --> 00:24:20.680]  上帝是掌管歷史的
[00:24:20.680 --> 00:24:24.680]  上帝的工作也是出人意表的
[00:24:24.680 --> 00:24:28.680]  有一位牧師曾經說過一個這樣的說話
[00:24:28.680 --> 00:24:33.680]  曾經失敗的不等於他永遠都失敗
[00:24:33.680 --> 00:24:38.680]  曾經成功的也不等於他永遠都成功
[00:24:38.680 --> 00:24:44.680]  曾經成功不會保證你將來都一定成功
[00:24:44.680 --> 00:24:49.680]  因為當我們將焦點放在我們過往的成功的時候
[00:24:49.680 --> 00:24:53.680]  往往就成為我們失敗的開始
[00:24:53.680 --> 00:24:58.680]  有多少間百年的企業
[00:24:58.680 --> 00:25:01.680]  這些百年的老店
[00:25:01.680 --> 00:25:05.680]  仍然在今天可以繼續成功呢
[00:25:05.680 --> 00:25:12.680]  同樣或許我們過往的人生有很多失敗的經驗
[00:25:12.680 --> 00:25:15.680]  有很多遺憾的事件
[00:25:15.680 --> 00:25:17.680]  或者這些失敗的經驗
