
[00:00:00.000 --> 00:00:02.340]  各位帝王姐妹 平安
[00:02:36.060 --> 00:02:39.840]  這層樓沒有男人
[00:02:39.840 --> 00:02:41.960]  這層樓的存在
[00:02:41.960 --> 00:02:48.000]  爲了證明女人是無法滿足的
[00:02:48.000 --> 00:02:49.960]  告訴我旁邊的人說
[00:02:49.960 --> 00:02:53.760]  我不是小美啦
[00:02:53.760 --> 00:02:55.400]  知足常樂
[00:02:55.400 --> 00:02:59.840]  有意有識就應當知足
[00:02:59.840 --> 00:03:01.700]  一個知足人的懂得
[00:03:01.700 --> 00:03:03.800]  看看他們已經有的
[00:03:03.800 --> 00:03:08.000]  而不是把注意力放在他們所沒有的
[00:03:08.000 --> 00:03:09.960]  所以再過兩個多禮拜
[00:03:09.960 --> 00:03:13.360]  11月28號就是一年一度的感恩節
[00:03:13.360 --> 00:03:16.340]  我非常喜歡感恩節
[00:03:16.340 --> 00:03:18.040]  感恩節能夠提醒我們
[00:03:18.040 --> 00:03:20.740]  來數算神在我們身上的恩典
[00:03:20.740 --> 00:03:22.300]  讓我們能把我們的眼目
[00:03:22.300 --> 00:03:25.060]  把我們的注意力放在神已經成就
[00:03:25.060 --> 00:03:26.540]  你已經有的事
[00:03:26.540 --> 00:03:29.140]  而不是放在你所沒有的
[00:03:29.140 --> 00:03:31.740]  我們現在可以練習一下
[00:03:31.740 --> 00:03:33.840]  回想今年在你身上
[00:03:33.840 --> 00:03:36.600]  神所做的奇妙大事
[00:03:36.600 --> 00:03:38.460]  今天你能夠坐在這裏
[00:03:38.460 --> 00:03:40.160]  表示你有健康的身體
[00:03:40.160 --> 00:03:41.340]  活潑的靈命
[00:03:41.340 --> 00:03:42.240]  Amen
[00:03:42.240 --> 00:03:44.140]  就應當感謝讚美主啊
[00:03:44.140 --> 00:03:47.140]  Hallelujah
[00:03:47.140 --> 00:03:48.340]  想想你的家庭
[00:03:48.340 --> 00:03:50.300]  爲你一個美好的家庭
[00:03:50.300 --> 00:03:52.460]  有一個愛你的老公
[00:03:52.460 --> 00:03:53.460]  還有一個體貼
[00:03:53.460 --> 00:03:54.240]  你的太太
[00:03:54.240 --> 00:03:55.140]  還有你的父母
[00:03:55.140 --> 00:03:56.740]  兄弟姐妹還有兒女
[00:03:56.740 --> 00:03:58.700]  就應當來感謝讚美主
[00:03:58.700 --> 00:03:59.860]  爲你的工作
[00:03:59.860 --> 00:04:00.940]  爲你手中的工作
[00:04:00.940 --> 00:04:01.640]  爲你的服飾
[00:04:01.640 --> 00:04:03.100]  也可以感謝讚美主
[00:04:03.100 --> 00:04:04.940]  你還有一份工作可以做
[00:04:04.940 --> 00:04:07.340]  可以養活你的家人
[00:04:07.340 --> 00:04:08.400]  從教會方面來看
[00:04:08.400 --> 00:04:10.400]  我們今年的確神在我們身上
[00:04:10.400 --> 00:04:12.800]  在我們教會里面有許多的恩典
[00:04:12.800 --> 00:04:15.440]  首先我們要爲我們的同工來感謝讚美主
[00:04:15.440 --> 00:04:16.660]  爲我們的小族長屈穆
[00:04:16.660 --> 00:04:16.900]  好不好
[00:04:16.900 --> 00:04:18.100]  從小族長屈穆請你站起來
[00:04:18.100 --> 00:04:20.560]  我們鼓掌謝謝他們
[00:04:20.560 --> 00:04:21.700]  小族長屈穆請你站起來
[00:04:21.700 --> 00:04:23.000]  不要客氣來
[00:04:23.000 --> 00:04:27.360]  他們繼續是我們教會勞苦功高的小族長屈穆
[00:04:27.360 --> 00:04:28.800]  來感謝他們
[00:04:28.800 --> 00:04:31.000]  可以想象他們每個禮拜
[00:04:31.000 --> 00:04:34.800]  忠心的來牧養來帶領弟兄姐妹
[00:04:34.800 --> 00:04:36.400]  他們真的是辛苦了
[00:04:36.400 --> 00:04:37.900]  所以在今年我們3月份
[00:04:37.900 --> 00:04:41.740]  我們有這個小族長的一日退休會3月16號
[00:04:41.740 --> 00:04:42.740]  我們來慰勞他們
[00:04:42.740 --> 00:04:43.740]  他們在一起喫飯
[00:04:43.740 --> 00:04:45.500]  像個大家庭一樣
[00:04:45.500 --> 00:04:47.140]  然後喫完飯以後還做什麼呢
[00:04:47.140 --> 00:04:48.540]  還做健康運動
[00:04:48.540 --> 00:04:49.340]  一起跳舞
[00:04:49.340 --> 00:04:50.800]  一起做健身操
[00:04:50.800 --> 00:04:52.100]  這非常美好的
[00:04:52.100 --> 00:04:53.900]  然後在這個過之後呢
[00:04:53.900 --> 00:04:54.640]  我們在7月份
[00:04:54.640 --> 00:04:56.100]  我們教會有什麼
[00:04:56.100 --> 00:04:58.040]  14天的一日製步道大會
[00:04:58.040 --> 00:04:59.940]  我們請所有參加步道大會的同工
[00:04:59.940 --> 00:05:00.540]  請你站起來
[00:05:00.540 --> 00:05:04.160]  我們來鼓鼓掌謝謝他們
[00:05:04.160 --> 00:05:06.740]  我們有醫治的同工兒童部的同工
[00:05:06.740 --> 00:05:09.240]  很多弟兄姐妹參與這樣的服飾
[00:05:09.240 --> 00:05:11.440]  看到我們教會真的是蒙神祝福
[00:05:11.440 --> 00:05:12.400]  然後下一張
[00:05:12.400 --> 00:05:14.060]  醫治步道大會里面
[00:05:14.060 --> 00:05:16.340]  感謝他們就我們有118個人
[00:05:16.340 --> 00:05:18.360]  絕制信號耶穌基督阿們
[00:05:18.360 --> 00:05:21.100]  這樣榮耀歸給我們的神
[00:05:21.100 --> 00:05:23.300]  教會今年9月份有另外一個特會
[00:05:23.300 --> 00:05:25.100]  我們的青年人也不落後
[00:05:25.100 --> 00:05:27.600]  青年人他們在9月份的時候
[00:05:27.600 --> 00:05:30.360]  有一個青年的assemble的特會來的
[00:05:30.360 --> 00:05:32.360]  大概加上一共有600人
[00:05:32.360 --> 00:05:34.240]  從二十幾間的分堂來到我們教會
[00:05:34.240 --> 00:05:35.240]  我們來感謝詐美族
[00:05:35.240 --> 00:05:37.700]  爲我們的青年人來感謝詐美族
[00:05:37.700 --> 00:05:38.760]  下一張
[00:05:38.760 --> 00:05:40.800]  哈利路亞
[00:05:40.800 --> 00:05:42.000]  我不知道你有什麼感覺
[00:05:42.000 --> 00:05:44.500]  當你開始數上神的恩典
[00:05:44.500 --> 00:05:46.100]  開始來感謝詐美族
[00:05:46.100 --> 00:05:47.300]  爲你個人的生命
[00:05:47.300 --> 00:05:48.500]  爲教會
[00:05:48.500 --> 00:05:51.360]  爲你所擁有的一切來感謝詐美族的時候
[00:05:51.360 --> 00:05:52.760]  你有什麼感覺
[00:05:52.760 --> 00:05:55.140]  會不會感覺很幸福啊
[00:05:55.140 --> 00:05:57.100]  會感覺很喜樂啊
[00:05:57.100 --> 00:05:59.500]  的確當我們將我們的眼目放在神
[00:05:59.500 --> 00:06:00.440]  已經成就
[00:06:00.440 --> 00:06:02.200]  已經給我們的東西的時候
[00:06:02.200 --> 00:06:04.700]  我們就會感覺到非常的幸福
[00:06:04.700 --> 00:06:05.900]  非常的喜樂
[00:06:05.900 --> 00:06:07.540]  這是爲什麼每年的感恩節
[00:06:07.540 --> 00:06:11.060]  提醒我們要來感謝詐美我們的神
[00:06:11.060 --> 00:06:12.240]  但是除了這些以外
[00:06:12.240 --> 00:06:14.700]  相信感謝詐美神也是神的心意
[00:06:14.700 --> 00:06:17.840]  今天早上我們從神話裏面一種思想
[00:06:17.840 --> 00:06:19.340]  感謝詐美族
[00:06:19.340 --> 00:06:21.800]  帶來給我們三方面的祝福
[00:06:21.800 --> 00:06:23.000]  首先第一個祝福是
[00:06:23.000 --> 00:06:25.200]  感謝詐美族會提升你的心靈
[00:06:25.200 --> 00:06:25.960]  告訴朋友們說
[00:06:25.960 --> 00:06:30.960]  感謝詐美族會提升你的心靈
[00:06:30.960 --> 00:06:33.200]  過去一年來我們真的看到
[00:06:33.200 --> 00:06:37.260]  世界都在打仗與打仗的風聲之內
[00:06:37.260 --> 00:06:40.700]  我們看到道德倫理每況愈下
[00:06:40.700 --> 00:06:44.500]  痛或膨脹生活真的是越來越辛苦
[00:06:44.500 --> 00:06:47.760]  我們真的是無法能夠提升我們的心靈
[00:06:47.760 --> 00:06:49.600]  無法能夠喜樂
[00:06:49.600 --> 00:06:50.800]  但是在這種環境當中
[00:06:50.800 --> 00:06:52.740]  如果我們只是看我們的環境
[00:06:52.740 --> 00:06:54.260]  我們所面臨的這個
[00:06:54.260 --> 00:07:00.100]  好像每況愈下的社會跟這個風氣敗壞
[00:07:00.100 --> 00:07:03.740]  我們很難在神面前可以喜樂起來
[00:07:03.740 --> 00:07:06.600]  但是我們必須要將我們的心靈被提升
[00:07:06.600 --> 00:07:07.260]  怎麼提升呢
[00:07:07.260 --> 00:07:09.740]  就開始來感謝詐美族
[00:07:09.740 --> 00:07:11.360]  怎麼感謝詐美族呢
[00:07:11.360 --> 00:07:12.960]  我們看看使徒保羅
[00:07:12.960 --> 00:07:15.340]  使徒保羅在他第二次旅行步道的時候
[00:07:15.340 --> 00:07:17.100]  他就到了馬其頓
[00:07:17.100 --> 00:07:19.460]  神給他降那個馬其頓的呼聲
[00:07:19.460 --> 00:07:21.400]  到馬其頓後建立了馬其頓
[00:07:21.400 --> 00:07:22.800]  菲律賓的教會
[00:07:22.800 --> 00:07:24.560]  之後他又回去探望這個教會
[00:07:24.560 --> 00:07:26.300]  就成立了這個教會
[00:07:26.300 --> 00:07:29.060]  不久後他再一次到菲律賓去牀赴宴
[00:07:29.060 --> 00:07:30.760]  牀赴宴的時候沒想到不久
[00:07:30.760 --> 00:07:33.460]  他被抓關到監獄裏面去
[00:07:33.460 --> 00:07:35.960]  他就寫了這一封菲律賓書
[00:07:35.960 --> 00:07:36.900]  爲了要鼓勵
[00:07:36.900 --> 00:07:41.440]  爲了要感謝菲律賓人對他的一致的忠心的支持
[00:07:41.440 --> 00:07:45.460]  所以你可以想象保羅牀赴宴被關在監獄裏面
[00:07:45.460 --> 00:07:47.300]  你可以想象他應該是怎麼樣
[00:07:47.300 --> 00:07:49.460]  充滿埋怨纔對
[00:07:49.460 --> 00:07:51.860]  主啊我是爲你大發熱心
[00:07:51.860 --> 00:07:54.660]  這個菲律賓的教會是我
[00:07:54.660 --> 00:07:56.960]  順服了你給我馬其頓的呼聲
[00:07:56.960 --> 00:07:58.960]  讓我來到這個地方建立這個教會
[00:07:58.960 --> 00:08:01.700]  如今我因爲傳揚祖尼的福音被關在監獄裏面
[00:08:01.700 --> 00:08:04.460]  主啊這是爲什麼
[00:08:04.460 --> 00:08:05.700]  保羅牀有很多的怨言
[00:08:05.700 --> 00:08:07.060]  但是他卻沒有
[00:08:07.060 --> 00:08:12.540]  他就將他的眼睦注目在神已經給他的這些祝福
[00:08:12.540 --> 00:08:13.800]  給他的同工
[00:08:13.800 --> 00:08:16.340]  因此神就在他敬拜詐梅的時候
[00:08:16.340 --> 00:08:19.040]  詐梅感謝主的時候提升他的心靈
[00:08:19.040 --> 00:08:21.060]  將埋怨變成怎麼樣
[00:08:21.060 --> 00:08:22.160]  變成感恩
[00:08:22.160 --> 00:08:25.660]  高手反應說要將埋怨變成感恩
[00:08:25.660 --> 00:08:27.660]  我們來看看這個菲律賓書第一章
[00:08:27.660 --> 00:08:29.260]  第三章第五節很清楚
[00:08:29.260 --> 00:08:31.260]  保羅在監獄裏面
[00:08:31.260 --> 00:08:35.260]  沒有自由的環境底下寫信給菲律賓人
[00:08:35.260 --> 00:08:39.960]  他說我每逢想念你們就感謝我的神
[00:08:39.960 --> 00:08:43.260]  每逢想念你們就感謝我的神
[00:08:43.260 --> 00:08:45.560]  每逢爲你們衆人祈求的時候
[00:08:45.560 --> 00:08:49.060]  嘗試什麼歡歡喜喜的祈求
[00:08:49.060 --> 00:08:50.860]  因爲從頭一天直到如今
[00:08:50.860 --> 00:08:55.060]  你們是同心合意的心望福音
[00:08:55.060 --> 00:09:00.360]  這是保羅他選擇來感謝詐梅主
[00:09:00.360 --> 00:09:02.560]  他沒有落入在這種埋怨
[00:09:02.560 --> 00:09:04.860]  他的環境何等的惡劣
[00:09:04.860 --> 00:09:07.960]  他爲主大發熱心如今被關在監獄裏面
[00:09:07.960 --> 00:09:09.260]  何苦呢
[00:09:09.260 --> 00:09:11.260]  但是他將他的眼目轉向
[00:09:11.260 --> 00:09:13.960]  他已經有了這些好同工
[00:09:13.960 --> 00:09:16.460]  他說每逢我想念你們的時候就要怎麼樣
[00:09:16.460 --> 00:09:19.360]  感謝我的神
[00:09:19.360 --> 00:09:23.160]  你看現在在監獄裏面完全沒有自由
[00:09:23.160 --> 00:09:25.760]  完全沒有任何舒適可談
[00:09:25.760 --> 00:09:28.760]  但是他心裏面卻被提升
[00:09:28.760 --> 00:09:30.660]  因爲他感謝附身
[00:09:30.660 --> 00:09:32.560]  每逢我想念你們的時候
[00:09:32.560 --> 00:09:34.660]  總是爲你們祈求
[00:09:34.660 --> 00:09:36.960]  祈求總是歡歡喜喜的祈求
[00:09:36.960 --> 00:09:37.660]  爲什麼呢
[00:09:37.660 --> 00:09:40.060]  因爲你們從頭一天直到如今
[00:09:40.060 --> 00:09:43.360]  都是同心合意心望諸的福音
[00:09:43.360 --> 00:09:45.360]  親愛的弟兄姐妹
[00:09:45.360 --> 00:09:49.460]  感謝詐梅主是你要做的選擇
[00:09:49.460 --> 00:09:51.960]  我們不會自然而然感謝詐梅主
[00:09:51.960 --> 00:09:53.560]  我們的環境常常使我們
[00:09:53.560 --> 00:09:55.460]  將我們的眼目放在我們的困難
[00:09:55.460 --> 00:09:56.760]  我們的困境當中
[00:09:56.760 --> 00:09:58.660]  因此我們就會怨天憂人
[00:09:58.660 --> 00:10:01.160]  很難我們會來感謝詐梅主
[00:10:01.160 --> 00:10:02.160]  但是你要知道說
[00:10:02.160 --> 00:10:03.760]  當我們感謝詐梅神的時候
[00:10:03.760 --> 00:10:05.360]  神就提升我們的心靈
[00:10:05.360 --> 00:10:09.060]  將我們的怨也能夠變成感恩
[00:10:09.060 --> 00:10:11.760]  不要再埋怨你的丈夫
[00:10:11.760 --> 00:10:14.760]  不要再埋怨你的太太或者你的孩子
[00:10:14.760 --> 00:10:17.260]  開始來感謝詐梅主
[00:10:17.260 --> 00:10:19.660]  看看神已經在他們身上所成就的來
[00:10:19.660 --> 00:10:21.160]  感謝他沒他
[00:10:21.160 --> 00:10:21.960]  就好像他說的
[00:10:21.960 --> 00:10:24.460]  我每逢想念你們的時候
[00:10:24.460 --> 00:10:28.460]  就感謝我的神
[00:10:28.460 --> 00:10:30.960]  每次當你選擇來感謝詐梅主的時候
[00:10:30.960 --> 00:10:32.160]  聖靈會提醒你
[00:10:32.160 --> 00:10:34.960]  很多很多聖靈經成就的事情
[00:10:34.960 --> 00:10:38.460]  讓你能夠歡喜快樂的來感謝詐梅他
[00:10:38.460 --> 00:10:41.060]  一旦你開始埋怨怨天憂人的時候
[00:10:41.060 --> 00:10:43.760]  魔鬼撒旦會提醒你很多的事情
[00:10:43.760 --> 00:10:50.260]  讓你真的是落在埋怨 苦讀 甚至怨恨當中
[00:10:50.260 --> 00:10:54.960]  所以我們要選擇來感謝詐梅我們的主阿門
[00:10:54.960 --> 00:10:55.660]  不讓是如此
[00:10:55.660 --> 00:10:57.160]  當保羅如此做的時候
[00:10:57.160 --> 00:11:00.460]  他並沒有因爲他落到了監獄裏面
[00:11:00.460 --> 00:11:01.660]  不能夠自由地傳福
[00:11:01.660 --> 00:11:02.960]  而感覺到灰心
[00:11:02.960 --> 00:11:06.360]  他反而將這個灰心怎麼化爲一個力量
[00:11:06.360 --> 00:11:09.960]  告訴我們說將灰心變成力量
[00:11:09.960 --> 00:11:14.160]  你可以想象一個在監獄裏面的人還能夠做什麼
[00:11:14.160 --> 00:11:15.760]  手腳被捆綁
[00:11:15.760 --> 00:11:19.860]  而且可能跟羅馬的賓丁綁在一起的時候
[00:11:19.860 --> 00:11:21.260]  你還能夠做什麼
[00:11:21.260 --> 00:11:24.460]  但是保羅卻沒有因此而灰心
[00:11:24.460 --> 00:11:26.460]  他利用每一個機會
[00:11:26.460 --> 00:11:28.660]  爲每一件事情感謝詐梅主
[00:11:28.660 --> 00:11:30.560]  我們繼續看第一章的第十二節
[00:11:30.560 --> 00:11:33.560]  保羅在菲律賓書十三節說
[00:11:33.560 --> 00:11:35.560]  弟兄們我願意你們知道
[00:11:35.560 --> 00:11:39.060]  我所遭遇的事更是叫什麼
[00:11:39.060 --> 00:11:40.560]  福音心他遭遇什麼事啊
[00:11:40.560 --> 00:11:42.060]  坐牢啊
[00:11:42.060 --> 00:11:45.660]  以致我受的捆索在異營權君和其餘的人中
[00:11:45.660 --> 00:11:48.860]  已經顯明是爲基督的緣故
[00:11:48.860 --> 00:11:51.460]  這是他第一次降與馬其頓的夫人去的時候
[00:11:51.460 --> 00:11:54.560]  後來被抓關進監牢裏面的時候
[00:11:54.560 --> 00:11:56.260]  他向異營權君傳福音
[00:11:56.260 --> 00:11:57.860]  使他們全家都信主
[00:11:57.860 --> 00:11:59.860]  這個故事記載在十六宗第十六章
[00:11:59.860 --> 00:12:01.260]  你們回去好好看看
[00:12:01.260 --> 00:12:02.060]  第十四節說
[00:12:02.060 --> 00:12:03.860]  並且那在族裏的弟兄
[00:12:03.860 --> 00:12:07.560]  多半因我受的捆索就怎麼樣
[00:12:07.560 --> 00:12:08.960]  度性不移
[00:12:08.960 --> 00:12:09.960]  堅定不移
[00:12:09.960 --> 00:12:11.660]  越發膽量
[00:12:11.660 --> 00:12:12.860]  傳神的道
[00:12:12.860 --> 00:12:14.660]  無所聚發
[00:12:14.660 --> 00:12:16.060]  哇
[00:12:16.060 --> 00:12:18.360]  一個完全失去自由的人
[00:12:18.360 --> 00:12:20.460]  被關在監牢裏面的人
[00:12:20.460 --> 00:12:23.860]  還能夠帶出如此大的影響力
[00:12:23.860 --> 00:12:25.560]  他說
[00:12:25.560 --> 00:12:27.660]  我願意你們知道
[00:12:27.660 --> 00:12:29.260]  我目前的遭遇
[00:12:29.260 --> 00:12:31.460]  那是爲了基督的緣故啊
[00:12:31.460 --> 00:12:34.860]  想想看這些異營跟監獄裏面的獄主
[00:12:34.860 --> 00:12:36.860]  根本沒有機會聽福音啊
[00:12:36.860 --> 00:12:38.960]  好不容易把保羅抓進監牢裏面
[00:12:38.960 --> 00:12:41.360]  他還可以二十四小時一個禮拜七天
[00:12:41.360 --> 00:12:42.660]  向這些人傳福音
[00:12:42.660 --> 00:12:44.760]  結果他們全家都信主
[00:12:44.760 --> 00:12:48.260]  而且成爲菲律賓教會最早的一個成員之
[00:12:48.260 --> 00:12:49.260]  一
[00:12:49.260 --> 00:12:51.260]  家裏的地洪姐妹
[00:12:51.260 --> 00:12:54.060]  你感覺到很灰心嗎
[00:12:54.060 --> 00:12:55.860]  因爲目前的環境
[00:12:55.860 --> 00:12:57.960]  目前的困境感覺到灰心嗎
[00:12:57.960 --> 00:13:00.560]  當你真的是願意來思想
[00:13:00.560 --> 00:13:03.360]  選擇感謝詐媒主的時候
[00:13:03.360 --> 00:13:07.260]  只會將你的灰心變爲你前進的力量
[00:13:07.260 --> 00:13:08.360]  之後保羅還在
[00:13:08.360 --> 00:13:10.660]  菲律賓書第三章十三節我們非常熟悉的說
[00:13:10.660 --> 00:13:12.360]  我還有一件事就是忘記背後
[00:13:12.360 --> 00:13:13.360]  奴隸面前
[00:13:13.360 --> 00:13:15.160]  向着標杆直跑
[00:13:15.160 --> 00:13:18.760]  不要得着那從天上來找我要得的獎賞
[00:13:18.760 --> 00:13:20.760]  在監獄裏面
[00:13:20.760 --> 00:13:24.360]  他能將灰心化爲力量
[00:13:24.360 --> 00:13:25.760]  同樣的
[00:13:25.760 --> 00:13:27.460]  不要因爲環境
[00:13:27.460 --> 00:13:29.160]  不要因爲你目前的困境
[00:13:29.160 --> 00:13:30.560]  你目前的遭遇
[00:13:30.560 --> 00:13:32.960]  而在那裏埋怨灰心
[00:13:32.960 --> 00:13:38.560]  因爲灰心放棄永遠是魔鬼的一個伎倆
[00:13:38.560 --> 00:13:40.460]  當我們灰心當我們放棄的時候
[00:13:40.460 --> 00:13:42.860]  我們不能夠再爲神做任何的見證
[00:13:42.860 --> 00:13:45.860]  這是魔鬼要我們所有的這樣一個心態
[00:13:45.860 --> 00:13:48.860]  但是保羅在這裏他選擇感謝詐媒主的時候
[00:13:48.860 --> 00:13:52.860]  他看見原來他的捆索都是爲了福音的緣故
[00:13:52.860 --> 00:13:56.260]  反而因爲其他的弟兄看見我被關在監牢裏面
[00:13:56.260 --> 00:13:58.060]  還帶領御主們信主
[00:13:58.060 --> 00:13:58.960]  他們就怎麼樣
[00:13:58.960 --> 00:14:01.860]  就對神的道都信不疑
[00:14:01.860 --> 00:14:03.660]  堅定他們的信心
[00:14:03.660 --> 00:14:07.660]  勇敢放膽地傳神的道
[00:14:07.660 --> 00:14:10.060]  不再膽怯
[00:14:10.060 --> 00:14:11.460]  哇哦
[00:14:11.460 --> 00:14:13.260]  這是保羅美好的見證
[00:14:13.260 --> 00:14:17.060]  是因爲他選擇感謝詐媒主的時候
[00:14:17.060 --> 00:14:19.560]  神就提升他的心靈
[00:14:19.560 --> 00:14:20.960]  他的心靈被提升了以後
[00:14:20.960 --> 00:14:24.460]  他也會因此鼓勵他的同工
[00:14:24.460 --> 00:14:25.860]  鼓勵非地比人
[00:14:25.860 --> 00:14:27.860]  好讓他們同樣
[00:14:27.860 --> 00:14:30.460]  不要因爲他的捆索感覺到灰心
[00:14:30.460 --> 00:14:32.660]  反而因爲他的捆索他的遭遇
[00:14:32.660 --> 00:14:33.460]  感謝詐媒主
[00:14:33.460 --> 00:14:34.360]  阿門
[00:14:34.360 --> 00:14:36.060]  這是第一我們感謝詐媒主的時候
[00:14:36.060 --> 00:14:37.060]  會提升我們的心靈
[00:14:37.060 --> 00:14:37.960]  然後第二
[00:14:37.960 --> 00:14:39.660]  感謝詐媒主你會怎麼樣
[00:14:39.660 --> 00:14:40.760]  經歷神的同在
[00:14:40.760 --> 00:14:45.660]  感謝詐媒主你會經歷神的同在
[00:14:45.660 --> 00:14:48.660]  我們大家都很渴慕神的同在
[00:14:48.660 --> 00:14:50.360]  所以每個禮拜我們都來到教會里面
[00:14:50.360 --> 00:14:51.460]  來敬拜詐媒主
[00:14:51.460 --> 00:14:53.860]  我們希望能夠領受神的同在
[00:14:53.860 --> 00:14:55.160]  享受神的同在
[00:14:55.160 --> 00:14:57.260]  爲什麼我們需要神的同在呢
[00:14:57.260 --> 00:14:58.660]  因爲神的同在告訴我們
[00:14:58.660 --> 00:15:00.660]  有滿足的喜樂
[00:15:00.660 --> 00:15:01.560]  在神的同在裏面
[00:15:01.560 --> 00:15:03.360]  你能感受到神是多麼的愛你
[00:15:03.360 --> 00:15:04.260]  你一切的困難
[00:15:04.260 --> 00:15:06.860]  一切的重當都可以歇下來
[00:15:06.860 --> 00:15:09.060]  所以說我們何等渴慕神的同在
[00:15:09.060 --> 00:15:11.760]  神的同在就會有神機其事
[00:15:11.760 --> 00:15:13.560]  那你說我們怎樣
[00:15:13.560 --> 00:15:15.760]  能夠進入到神的同在呢
[00:15:15.760 --> 00:15:18.060]  最直接最快的方法
[00:15:18.060 --> 00:15:21.160]  就是感謝詐媒主
[00:15:21.160 --> 00:15:22.960]  這不是我說的
[00:15:22.960 --> 00:15:24.460]  是詩人在詩篇一百篇
[00:15:24.460 --> 00:15:25.960]  第四節很清楚告訴我們
[00:15:25.960 --> 00:15:26.960]  詩篇一百篇第四篇
[00:15:26.960 --> 00:15:27.560]  大家很熟悉
[00:15:27.560 --> 00:15:28.660]  我們一起來唸來
[00:15:28.660 --> 00:15:29.560]  當什麼樣
[00:15:29.560 --> 00:15:31.360]  稱謝進入他的門
[00:15:31.360 --> 00:15:33.560]  當詐媒進入他的宴
[00:15:33.560 --> 00:15:36.360]  當感謝他稱頌他的名
[00:15:36.360 --> 00:15:37.760]  這四個動詞都在講
[00:15:37.760 --> 00:15:39.960]  感謝詐媒稱謝進入他的門
