
[00:00:00.000 --> 00:00:02.700]  各位朋友、各位弟兄姊妹平安
[00:04:07.760 --> 00:04:09.760]  關心他們交朋友
[00:04:09.760 --> 00:04:12.760]  關心他們在網上看甚麼
[00:04:12.760 --> 00:04:16.760]  以致大家全家有一個向心力
[00:04:16.760 --> 00:04:20.760]  讓神是我家之主
[00:04:20.760 --> 00:04:23.760]  很多人家裏都掛著招牌
[00:04:23.760 --> 00:04:26.760]  「基督是我家之主」
[00:04:26.760 --> 00:04:28.760]  可能只是掛字而已
[00:04:28.760 --> 00:04:33.760]  不是真的讓耶穌基督成為我們家庭的元首
[00:04:33.760 --> 00:04:37.760]  所以在這裏我都很想為每一個家庭祈禱祝福
[00:04:37.760 --> 00:04:41.760]  特別現在在一個疫症的時候
[00:04:41.760 --> 00:04:45.760]  很多學校都仍然停課
[00:04:45.760 --> 00:04:47.760]  或者延遲才開學
[00:04:47.760 --> 00:04:50.760]  有很多時間子女在家裏
[00:04:50.760 --> 00:04:53.760]  有時我們做父母的想到頭都大了
[00:04:53.760 --> 00:04:55.760]  不知怎樣安排他們的時間
[00:04:55.760 --> 00:04:57.760]  不知怎樣給他們甚麼節目
[00:04:57.760 --> 00:05:00.760]  有一次我在一本Facebook那裏
[00:05:00.760 --> 00:05:03.760]  看到一對年青的夫婦
[00:05:03.760 --> 00:05:05.760]  她有兩個兒女
[00:05:05.760 --> 00:05:08.760]  她說我們多了很多時間在一起
[00:05:08.760 --> 00:05:11.760]  我們多了很多講故事的時間
[00:05:11.760 --> 00:05:13.760]  我們多了很多一起玩的時間
[00:05:13.760 --> 00:05:16.760]  我們多了很多要想想玩甚麼遊戲
[00:05:16.760 --> 00:05:18.760]  我們多了一起去吃東西
[00:05:18.760 --> 00:05:19.760]  一起去煮東西
[00:05:19.760 --> 00:05:20.760]  一起去相處
[00:05:20.760 --> 00:05:22.760]  一起去聊天
[00:05:22.760 --> 00:05:24.760]  做媽媽的就說
[00:05:24.760 --> 00:05:26.760]  我希望將來的子女不會說
[00:05:26.760 --> 00:05:30.760]  我多了很多時間跟父母在一起
[00:05:30.760 --> 00:05:32.760]  她說我多了很多時間
[00:05:32.760 --> 00:05:35.760]  我們以家人在一起
[00:05:35.760 --> 00:05:37.760]  我不知道在這個
[00:05:37.760 --> 00:05:39.760]  你的子女不用上學的時候
[00:05:39.760 --> 00:05:42.760]  你想留下甚麼印象
[00:05:42.760 --> 00:05:45.760]  在他們的腦海裏面
[00:05:45.760 --> 00:05:49.760]  讓信仰、親近神
[00:05:49.760 --> 00:05:52.760]  拉近家庭的關係
[00:05:52.760 --> 00:05:54.760]  成為我們的期望
[00:05:54.760 --> 00:05:56.760]  請我們低頭
[00:05:56.760 --> 00:05:58.760]  我們一起同心祈禱
[00:05:58.760 --> 00:06:01.760]  滿有慈愛、滿有恩典的父上帝
[00:06:01.760 --> 00:06:03.760]  你就是我們的父
[00:06:03.760 --> 00:06:07.760]  我們稱呼你為天上的父
[00:06:07.760 --> 00:06:10.760]  Our Heavenly Father
[00:06:10.760 --> 00:06:13.760]  你好像一位父親那麼慈祥
[00:06:13.760 --> 00:06:14.760]  那麼愛我們
[00:06:14.760 --> 00:06:16.760]  那麼關懷我們
[00:06:16.760 --> 00:06:18.760]  雖然現在我們在地上
[00:06:18.760 --> 00:06:21.760]  特別全球都有疫症的蔓延
[00:06:21.760 --> 00:06:23.760]  但我們不懼怕
[00:06:23.760 --> 00:06:25.760]  因為你與我同在
[00:06:25.760 --> 00:06:27.760]  你就是我們的目者
[00:06:27.760 --> 00:06:30.760]  你就是那位看顧帶領我們的神
[00:06:30.760 --> 00:06:32.760]  你常與我們同在
[00:06:32.760 --> 00:06:35.760]  你叫我們光強壯膽
[00:06:35.760 --> 00:06:37.760]  我們不要懼怕
[00:06:37.760 --> 00:06:39.760]  因為你與我同在
[00:06:39.760 --> 00:06:42.760]  你請當日你怎樣吩咐約書
[00:06:42.760 --> 00:06:44.760]  他說你遵行我的話
[00:06:44.760 --> 00:06:47.760]  你按照摩西所教導的去行
[00:06:47.760 --> 00:06:49.760]  我必與你同在
[00:06:49.760 --> 00:06:51.760]  叫你光強壯膽
[00:06:51.760 --> 00:06:55.760]  求天父都將詩篇二十篇賜給我們
[00:06:55.760 --> 00:06:58.760]  以致我們面對各樣的環境
[00:06:58.760 --> 00:07:01.760]  我們知道怎樣去不懼怕
[00:07:01.760 --> 00:07:03.760]  我們有倚靠的
[00:07:03.760 --> 00:07:06.760]  因為你是我們最大的倚靠
[00:07:06.760 --> 00:07:08.760]  我們這樣仰望、祈禱
[00:07:08.760 --> 00:07:10.760]  是奉耶穌基督的命求
[00:07:10.760 --> 00:07:11.760]  阿們
[00:07:11.760 --> 00:07:16.760]  今天我們要看的是詩篇二十篇
[00:07:16.760 --> 00:07:20.760]  詩篇二十篇一共有九節
[00:07:20.760 --> 00:07:22.760]  我會用第一節
[00:07:22.760 --> 00:07:25.760]  是一個好像呼求
[00:07:25.760 --> 00:07:27.760]  在困境裏面
[00:07:27.760 --> 00:07:28.760]  我們有時都會向神說
[00:07:28.760 --> 00:07:30.760]  神啊!你來救我
[00:07:30.760 --> 00:07:33.760]  現在我很受不了
[00:07:33.760 --> 00:07:35.760]  現在我有很多的擔憂
[00:07:35.760 --> 00:07:38.760]  現在我掛心掛得不得了
[00:07:38.760 --> 00:07:41.760]  我一樣又買不到,那樣又買不到
[00:07:41.760 --> 00:07:44.760]  我又不知道病還要等多久
[00:07:44.760 --> 00:07:45.760]  還要等嗎?
[00:07:45.760 --> 00:07:48.760]  很多時候在詩篇裏面都說
[00:07:48.760 --> 00:07:51.760]  還要等多久
[00:07:51.760 --> 00:07:55.760]  等候是一個最難學的功課
[00:07:55.760 --> 00:07:58.760]  我們人都沒有耐性
[00:07:58.760 --> 00:08:00.760]  如果你要去看醫生
[00:08:00.760 --> 00:08:04.760]  要排三個月之後才可以看
[00:08:04.760 --> 00:08:06.760]  真的蚊子都睡了
[00:08:06.760 --> 00:08:09.760]  三個月都不知道會有什麼變化
[00:08:09.760 --> 00:08:11.760]  然後見完醫生之後要做手術
[00:08:11.760 --> 00:08:13.760]  一年後呢
[00:08:13.760 --> 00:08:17.760]  有時在香港看公立醫院就是這樣的
[00:08:17.760 --> 00:08:20.760]  要看專科醫生排期排很久
[00:08:20.760 --> 00:08:22.760]  見到醫生了
[00:08:22.760 --> 00:08:24.760]  知道要做手術
[00:08:24.760 --> 00:08:27.760]  又要等一年半載
[00:08:27.760 --> 00:08:31.760]  我們的耐性都不知道去了哪裡
[00:08:31.760 --> 00:08:33.760]  但聖經裏面告訴我們
[00:08:33.760 --> 00:08:37.760]  只要我們呼求尋找我們的神
[00:08:37.760 --> 00:08:40.760]  尋找的就是尋見
[00:08:40.760 --> 00:08:43.760]  叩門的就是開門
[00:08:43.760 --> 00:08:46.760]  來呼求他的就是聽見
[00:08:46.760 --> 00:08:49.760]  原來我們的神是一個很信實的神
[00:08:49.760 --> 00:08:51.760]  在困境裏面
[00:08:51.760 --> 00:08:53.760]  祂與我們同行
[00:08:53.760 --> 00:08:55.760]  讓我們一起看看
[00:08:55.760 --> 00:08:58.760]  詩篇二十篇的第一節
[00:08:58.760 --> 00:08:59.760]  聖經裏面說
[00:08:59.760 --> 00:09:03.760]  願耶和華在你遭難的日子
[00:09:03.760 --> 00:09:06.760]  祂應允你
[00:09:06.760 --> 00:09:09.760]  願名為雅各的神
[00:09:09.760 --> 00:09:12.760]  祂高舉你
[00:09:12.760 --> 00:09:15.760]  這裏分兩個statement
[00:09:15.760 --> 00:09:17.760]  第一個statement
[00:09:17.760 --> 00:09:21.760]  就是耶和華在你遭難的日子
[00:09:21.760 --> 00:09:23.760]  你危難到不得了
[00:09:23.760 --> 00:09:26.760]  你在一個很急的情況裏面
[00:09:26.760 --> 00:09:29.760]  祂聽你祈禱
[00:09:29.760 --> 00:09:32.760]  應允的意思就是祂答應你
[00:09:32.760 --> 00:09:35.760]  最糟糕就是你問人的時候
[00:09:35.760 --> 00:09:36.760]  沒有人聽
[00:09:36.760 --> 00:09:38.760]  有時你打電話找個老朋友
[00:09:38.760 --> 00:09:41.760]  打幾次都沒有人聽
[00:09:41.760 --> 00:09:43.760]  你就想give up
[00:09:43.760 --> 00:09:46.760]  有時我們向神祈禱也是這樣
[00:09:46.760 --> 00:09:47.760]  我求了一天
[00:09:47.760 --> 00:09:48.760]  兩天
[00:09:48.760 --> 00:09:49.760]  三天
[00:09:49.760 --> 00:09:50.760]  四天
[00:09:50.760 --> 00:09:52.760]  神啊!你有沒有搞錯?還不聽
[00:09:52.760 --> 00:09:55.760]  有時我們的patience就沒有了
[00:09:55.760 --> 00:09:58.760]  我們沒有了那份的耐性
[00:09:58.760 --> 00:10:01.760]  這裏第一節
[00:10:01.760 --> 00:10:04.760]  大衛就做了一個宣告
[00:10:04.760 --> 00:10:07.760]  在你遭難的日子
[00:10:07.760 --> 00:10:10.760]  耶和華應允你
[00:10:10.760 --> 00:10:13.760]  第二,願名為雅各的神
[00:10:13.760 --> 00:10:16.760]  祂高舉你
[00:10:16.760 --> 00:10:18.760]  高舉是什麼意思呢?
[00:10:18.760 --> 00:10:21.760]  就是祂看重你
[00:10:21.760 --> 00:10:23.760]  你不要抬舉我
[00:10:23.760 --> 00:10:25.760]  我不配的
[00:10:25.760 --> 00:10:27.760]  我不敢當
[00:10:27.760 --> 00:10:31.760]  高舉的意思就是祂向你表示
[00:10:31.760 --> 00:10:33.760]  很尊重你
[00:10:33.760 --> 00:10:36.760]  連神也這麼尊重我們
[00:10:36.760 --> 00:10:38.760]  因為祂愛我們
[00:10:38.760 --> 00:10:41.760]  會聽我們的祈禱
[00:10:41.760 --> 00:10:43.760]  然後由第二節
[00:10:43.760 --> 00:10:45.760]  二、三、四這三節
[00:10:45.760 --> 00:10:48.760]  就是形容我們的神
[00:10:48.760 --> 00:10:50.760]  祂有什麼行動
[00:10:50.760 --> 00:10:52.760]  第二節說
[00:10:52.760 --> 00:10:56.760]  願祂在聖所裏面去救助你
[00:10:56.760 --> 00:10:59.760]  從石案堅固你
[00:10:59.760 --> 00:11:02.760]  我很喜歡這兩個動詞
[00:11:02.760 --> 00:11:06.760]  第一個動詞就是救助
[00:11:06.760 --> 00:11:08.760]  祂去幫助你
[00:11:08.760 --> 00:11:11.760]  祂去拯救你
[00:11:11.760 --> 00:11:14.760]  祂將你拯救出來
[00:11:14.760 --> 00:11:19.760]  第二,祂從石案堅固你
[00:11:19.760 --> 00:11:22.760]  使你站得穩固
[00:11:22.760 --> 00:11:26.760]  祂幫你站得穩固
[00:11:26.760 --> 00:11:28.760]  堅固你
[00:11:28.760 --> 00:11:30.760]  今天我們都很需要
[00:11:30.760 --> 00:11:34.760]  當我們好像很無助的時候
[00:11:34.760 --> 00:11:36.760]  誰救我呢?
[00:11:36.760 --> 00:11:39.760]  誰伸手出來
[00:11:39.760 --> 00:11:41.760]  拉一拉我呢?
[00:11:41.760 --> 00:11:42.760]  我快要掉下去了
[00:11:42.760 --> 00:11:45.760]  誰在你旁邊撐著你呢?
[00:11:45.760 --> 00:11:48.760]  很多時候我們對一些人
[00:11:48.760 --> 00:11:51.760]  有特別的難處
[00:11:51.760 --> 00:11:53.760]  不怕,我撐你
[00:11:53.760 --> 00:11:55.760]  其實我們怎麼撐呢?
[00:11:55.760 --> 00:11:58.760]  可能你送一瓶雞精給他
[00:11:58.760 --> 00:12:00.760]  送些寶品給他
[00:12:00.760 --> 00:12:02.760]  買些食物去幫助他
[00:12:02.760 --> 00:12:05.760]  說幾句加油的話
[00:12:05.760 --> 00:12:10.760]  但是我們的神救助我們
[00:12:10.760 --> 00:12:13.760]  第二,祂堅固我們
[00:12:13.760 --> 00:12:14.760]  拯救
[00:12:14.760 --> 00:12:21.760]  以及使我們站得穩固
[00:12:21.760 --> 00:12:24.760]  第三節是講什麼呢?
[00:12:24.760 --> 00:12:28.760]  就是紀念你一切的貢獻
[00:12:28.760 --> 00:12:31.760]  閱立你的繁祭
[00:12:31.760 --> 00:12:33.760]  當年的以色列人
[00:12:33.760 --> 00:12:37.760]  他們需要一年有三次
[00:12:37.760 --> 00:12:40.760]  帶著祭物上到耶路撒冷
[00:12:40.760 --> 00:12:42.760]  來去敬拜神
[00:12:42.760 --> 00:12:46.760]  每一次獻祭都要帶著祭物去
[00:12:46.760 --> 00:12:49.760]  有錢的就帶牛羊
[00:12:49.760 --> 00:12:51.760]  沒錢的就帶甲子
[00:12:51.760 --> 00:12:54.760]  或者一些農作物去
[00:12:54.760 --> 00:12:58.760]  那些祭物神閱不閱立呢?
[00:12:58.760 --> 00:13:00.760]  有沒有火從天上降下來
[00:13:00.760 --> 00:13:03.760]  燒了那些祭物?
[00:13:03.760 --> 00:13:06.760]  你的貢獻神閱立
[00:13:06.760 --> 00:13:11.760]  和祂閱立你的繁祭
[00:13:11.760 --> 00:13:14.760]  祂紀念你的貢獻
[00:13:14.760 --> 00:13:16.760]  就是說你來到神的面前
[00:13:16.760 --> 00:13:19.760]  是一條很暢通的道路
[00:13:19.760 --> 00:13:21.760]  沒有阻礙的
[00:13:21.760 --> 00:13:23.760]  你來到神的面前
[00:13:23.760 --> 00:13:25.760]  神知道劉少康來了
[00:13:25.760 --> 00:13:27.760]  某某人來了
[00:13:27.760 --> 00:13:28.760]  祂知道
[00:13:28.760 --> 00:13:29.760]  祂喜悅你
[00:13:29.760 --> 00:13:31.760]  祂閱立你的貢獻
[00:13:31.760 --> 00:13:33.760]  第四節
[00:13:33.760 --> 00:13:36.760]  將你心裏所願的
[00:13:36.760 --> 00:13:38.760]  祂賜給你
[00:13:38.760 --> 00:13:42.760]  成就你一切的酬順
[00:13:42.760 --> 00:13:45.760]  這句第四節真的可以說
[00:13:45.760 --> 00:13:46.760]  沒得頂
[00:13:46.760 --> 00:13:52.760]  祂將你心裏所願的
[00:13:52.760 --> 00:13:54.760]  你現在有什麼願望呢?
[00:13:54.760 --> 00:13:56.760]  我願望疫情止息
[00:13:56.760 --> 00:13:58.760]  願望我身邊的人
[00:13:58.760 --> 00:13:59.760]  不要受感染
[00:13:59.760 --> 00:14:02.760]  願望那些醫護人員有平安
[00:14:02.760 --> 00:14:05.760]  願望世界和平
[00:14:05.760 --> 00:14:07.760]  很多時候那些人去拜什麼
[00:14:07.760 --> 00:14:08.760]  拜什麼的時候
[00:14:08.760 --> 00:14:11.760]  經常說我要求世界和平
[00:14:11.760 --> 00:14:13.760]  只有一個「港」字
[00:14:13.760 --> 00:14:15.760]  但如果我們向神祈求
[00:14:15.760 --> 00:14:21.760]  神說我會使你心裏所願望的
[00:14:21.760 --> 00:14:22.760]  我賜給你
[00:14:22.760 --> 00:14:27.760]  還有我會成就你一切的酬順
[00:14:27.760 --> 00:14:30.760]  我也查了一些英文聖經的翻譯
[00:14:30.760 --> 00:14:35.760]  就說「神滿足了你的所有計劃」
[00:14:35.760 --> 00:14:37.760]  就是你所計劃的
[00:14:37.760 --> 00:14:41.760]  神都讓他得到實驗
[00:14:41.760 --> 00:14:43.760]  譬如我計劃
[00:14:43.760 --> 00:14:46.760]  下個月我要去哪個地方
[00:14:46.760 --> 00:14:48.760]  下個月我要做某一件事
[00:14:48.760 --> 00:14:50.760]  我要開一間店鋪
[00:14:50.760 --> 00:14:53.760]  我希望我的子女
[00:14:53.760 --> 00:14:57.760]  能夠娶到一個好的對象
[00:14:57.760 --> 00:14:59.760]  能夠有一段很好的婚姻
[00:14:59.760 --> 00:15:02.760]  我很渴望我早些有個孫子
[00:15:02.760 --> 00:15:06.760]  這一切你心裏的計劃
[00:15:06.760 --> 00:15:08.760]  祂都叫你得以成就
[00:15:08.760 --> 00:15:10.760]  原來我們的神
[00:15:10.760 --> 00:15:12.760]  就是一位這麼信神
[00:15:12.760 --> 00:15:14.760]  這麼愛我們的神
[00:15:14.760 --> 00:15:16.760]  詩篇二十篇的第一節
[00:15:16.760 --> 00:15:19.760]  是講到一個宣告
[00:15:19.760 --> 00:15:23.760]  原來我們很想神聽我們的呼求
[00:15:23.760 --> 00:15:25.760]  應運我們
[00:15:25.760 --> 00:15:27.760]  第二到第四節
[00:15:27.760 --> 00:15:29.760]  就講到神做了些什麼
[00:15:29.760 --> 00:15:31.760]  祂去應運我們
[00:15:31.760 --> 00:15:33.760]  以致連我們的獻祭
[00:15:33.760 --> 00:15:35.760]  祂都預立
[00:15:35.760 --> 00:15:38.760]  我們所擺上的祂的喜悅
[00:15:38.760 --> 00:15:40.760]  到了第五、第六節
[00:15:40.760 --> 00:15:45.760]  其實是有關於神自己的一些聖情
[00:15:45.760 --> 00:15:47.760]  在第五節說
[00:15:47.760 --> 00:15:52.760]  我們要因祢的救恩去跨城
[00:15:52.760 --> 00:15:56.760]  要奉神的名去樹立升旗
[00:15:56.760 --> 00:16:01.760]  然後祢就成就我們一切所願
[00:16:01.760 --> 00:16:03.760]  我不知道今天你作為一個信徒
[00:16:03.760 --> 00:16:06.760]  你有沒有因為你得著神的救恩
[00:16:06.760 --> 00:16:09.760]  你去跨縣呢?
[00:16:09.760 --> 00:16:12.760]  從前我是一個罪人
[00:16:12.760 --> 00:16:14.760]  在未認識耶穌之前
[00:16:14.760 --> 00:16:16.760]  我是怎樣怎樣的
[00:16:16.760 --> 00:16:18.760]  但後來我信主
[00:16:18.760 --> 00:16:20.760]  然後信主之後
[00:16:20.760 --> 00:16:23.760]  我的生命有很大的改變
[00:16:23.760 --> 00:16:24.760]  很不一樣
[00:16:24.760 --> 00:16:26.760]  或者是截然不同
[00:16:26.760 --> 00:16:29.760]  相信在基督教裡面
[00:16:29.760 --> 00:16:33.760]  有一首聖詩是最多人都喜歡的
[00:16:33.760 --> 00:16:35.760]  也最多人會唱的
[00:16:35.760 --> 00:16:37.760]  就是《奇異恩典》
[00:16:37.760 --> 00:16:39.760]  Amazing Grace這首歌
[00:16:39.760 --> 00:16:41.760]  這首歌的作者
[00:16:41.760 --> 00:16:45.760]  其實是一個曾經販賣黑龍的人
[00:16:45.760 --> 00:16:48.760]  他在販賣黑龍的時候
[00:16:48.760 --> 00:16:51.760]  做了很多很卑劣的事
[00:16:51.760 --> 00:16:54.760]  他覺得他滿身罪孽
[00:16:54.760 --> 00:16:57.760]  但神竟然間拯救他
[00:16:57.760 --> 00:16:59.760]  所以他覺得神的恩典
[00:16:59.760 --> 00:17:01.760]  真的很Amazing
[00:17:01.760 --> 00:17:03.760]  很巨大
[00:17:03.760 --> 00:17:05.760]  很截然
[00:17:05.760 --> 00:17:08.760]  很叫他感恩不盡的恩典
[00:17:08.760 --> 00:17:11.760]  從前我是一個罪人
[00:17:11.760 --> 00:17:15.760]  但現在我竟無救贖
[00:17:15.760 --> 00:17:17.760]  我不知道你有沒有這樣的感覺
[00:17:17.760 --> 00:17:19.760]  我算得了甚麼呢?
[00:17:19.760 --> 00:17:22.760]  我也是罪人當中的一份子
[00:17:22.760 --> 00:17:25.760]  但神竟然間拯救我
[00:17:25.760 --> 00:17:27.760]  你就感恩不盡
[00:17:27.760 --> 00:17:32.760]  第二,是要因神的名去樹立升旗
[00:17:32.760 --> 00:17:35.760]  我都記得在少年團的時候
[00:17:35.760 --> 00:17:39.760]  我們的團訓就說要樹立升旗
[00:17:39.760 --> 00:17:42.760]  神的升旗要揚起來
[00:17:42.760 --> 00:17:44.760]  又高又廣
[00:17:44.760 --> 00:17:48.760]  當一支軍隊
[00:17:48.760 --> 00:17:51.760]  那支軍旗是很重要的
[00:17:51.760 --> 00:17:53.760]  軍旗一出
[00:17:53.760 --> 00:17:56.760]  我們勢要保護這支軍旗
[00:17:56.760 --> 00:17:59.760]  上面的軍官吩咐我們做甚麼
[00:17:59.760 --> 00:18:02.760]  我們就拼命去完成
[00:18:02.760 --> 00:18:04.760]  上級的使命
[00:18:04.760 --> 00:18:07.760]  上級的吩咐
[00:18:07.760 --> 00:18:09.760]  所以各位弟兄姊妹
[00:18:09.760 --> 00:18:12.760]  你有沒有因神的救恩跨城
[00:18:12.760 --> 00:18:16.760]  你有沒有奉耶和華的名去樹立升旗
[00:18:16.760 --> 00:18:18.760]  我們所求的
[00:18:18.760 --> 00:18:21.760]  祂就必定成就
[00:18:21.760 --> 00:18:24.760]  詩篇二十篇的第六節
[00:18:24.760 --> 00:18:26.760]  那裡怎樣說呢?
[00:18:26.760 --> 00:18:28.760]  他說現在我們知道耶和華
[00:18:28.760 --> 00:18:31.760]  救護祂的受高者
[00:18:31.760 --> 00:18:33.760]  從祂的聖天上
[00:18:33.760 --> 00:18:39.760]  應允祂用右手的能力來保護祂
[00:18:39.760 --> 00:18:41.760]  這裡提到三樣東西
[00:18:41.760 --> 00:18:47.760]  第一樣就是耶和華救護祂的受高者
[00:18:47.760 --> 00:18:50.760]  受高者就是神所揀選的
[00:18:50.760 --> 00:18:52.760]  譬如神揀選大衛
[00:18:52.760 --> 00:18:56.760]  於是就高納他做以色列的王
[00:18:56.760 --> 00:18:59.760]  神揀選哪個人做先知
[00:18:59.760 --> 00:19:02.760]  就差遣他去為神工作
[00:19:02.760 --> 00:19:05.760]  今天我們都是神所揀選的
[00:19:05.760 --> 00:19:07.760]  你是蒙愛的兒女
[00:19:07.760 --> 00:19:09.760]  蒙揀選的一位
[00:19:09.760 --> 00:19:10.760]  還有呢
[00:19:10.760 --> 00:19:15.760]  祂必從祂的聖天上應允祂
[00:19:15.760 --> 00:19:17.760]  你有沒有覺得
[00:19:17.760 --> 00:19:22.760]  我們有一個很大的權利
[00:19:22.760 --> 00:19:24.760]  當你呼求的時候
[00:19:24.760 --> 00:19:25.760]  神隨聽
[00:19:25.760 --> 00:19:28.760]  祂聽我們的祈求
[00:19:28.760 --> 00:19:33.760]  我們的呼求能夠直達到祂的師恩寶座的面前
[00:19:33.760 --> 00:19:36.760]  達到祂的聖山上
[00:19:36.760 --> 00:19:38.760]  還有第三樣
[00:19:38.760 --> 00:19:42.760]  祂用右手的能力保護你
[00:19:42.760 --> 00:19:46.760]  我不知道你是左腰還是右手
[00:19:46.760 --> 00:19:50.760]  通常一般人都是用慣右手的
[00:19:50.760 --> 00:19:52.760]  我們用右手拿筆
[00:19:52.760 --> 00:19:54.760]  用右手拿筷子
[00:19:54.760 --> 00:19:58.760]  右手是我們運用得比較純熟的手
[00:19:58.760 --> 00:20:02.760]  所以一般人我們都是右手握劍
[00:20:02.760 --> 00:20:04.760]  所以祂能夠保護我們
[00:20:04.760 --> 00:20:09.760]  神用祂強而有力的棒臂來保護我們
[00:20:09.760 --> 00:20:12.760]  叫我們的生命得安全
[00:20:12.760 --> 00:20:14.760]  有這樣的神
[00:20:14.760 --> 00:20:17.760]  你還負福何求呢?
[00:20:24.760 --> 00:20:26.760]  特別第七節
[00:20:26.760 --> 00:20:30.760]  是很多人很喜歡的一句金句
