
[00:00:00.000 --> 00:00:05.260]  這星期我們講馬福音來到第九章
[00:02:24.340 --> 00:02:25.740]  他來到找耶穌
[00:02:25.740 --> 00:02:27.380]  耶穌上了山
[00:02:27.380 --> 00:02:33.180]  一群門徒來幫助這個兒子趕鬼
[00:02:33.180 --> 00:02:37.580]  最後鬼未能被趕出
[00:02:37.580 --> 00:02:39.980]  直至到耶穌下山
[00:02:39.980 --> 00:02:43.080]  耶穌為這個父親
[00:02:43.080 --> 00:02:46.120]  去教正他的焦點
[00:02:46.120 --> 00:02:49.100]  用信心來看待
[00:02:49.100 --> 00:02:52.460]  正面的困難以致他見到上帝
[00:02:52.460 --> 00:02:54.140]  這個父親見到上帝
[00:02:54.140 --> 00:02:55.500]  得著幫助
[00:02:55.500 --> 00:02:56.980]  經文裡面同樣地
[00:02:56.980 --> 00:02:59.180]  讓我們見到耶穌
[00:02:59.180 --> 00:03:01.180]  給一個很深的教訓
[00:03:01.180 --> 00:03:03.980]  給很深的教導給門徒
[00:03:03.980 --> 00:03:06.380]  由於經文都頗長
[00:03:06.380 --> 00:03:09.660]  都大概講了一個過程給大家
[00:03:09.660 --> 00:03:14.420]  讓我們今天直接跳進信息裡面
[00:03:14.420 --> 00:03:17.020]  經文裡面提到有不同的角色
[00:03:17.020 --> 00:03:20.820]  首先是一群門徒
[00:03:20.820 --> 00:03:23.220]  他們嘗試趕鬼,但趕不到
[00:03:23.220 --> 00:03:25.020]  接著有一群文士
[00:03:25.020 --> 00:03:27.100]  跟他們起了辯論
[00:03:27.100 --> 00:03:28.700]  第一個角色出現的
[00:03:28.700 --> 00:03:34.860]  在裡面我見到的是一群文士
[00:03:34.860 --> 00:03:36.820]  這群文士
[00:03:36.820 --> 00:03:38.620]  他們代表和門徒不同
[00:03:38.620 --> 00:03:41.500]  門徒好像帶著很多經驗來侍奉
[00:03:41.500 --> 00:03:43.020]  但這群文士
[00:03:43.020 --> 00:03:48.060]  帶著的很多是腦袋上的知識
[00:03:48.060 --> 00:03:50.380]  文士帶著知識
[00:03:50.380 --> 00:03:52.460]  帶著他們所認識的
[00:03:52.460 --> 00:03:54.820]  門徒帶著他們的經驗
[00:03:54.820 --> 00:03:59.540]  兩個彼此爭拗,彼此辯論
[00:03:59.540 --> 00:04:04.100]  但是知識和經驗
[00:04:04.100 --> 00:04:08.780]  都不能夠幫助到這個困難
[00:04:08.780 --> 00:04:14.940]  知識和經驗都不能夠幫助到那個爸爸
[00:04:14.940 --> 00:04:16.380]  以至去到一個地步
[00:04:16.380 --> 00:04:20.820]  這群文士和一群門徒起了爭論
[00:04:20.820 --> 00:04:25.340]  他們甚至忘記了這個爸爸和小朋友
[00:04:25.340 --> 00:04:31.540]  他們甚至忘記了上帝
[00:04:31.540 --> 00:04:34.300]  我們很多時候都可能會這樣
[00:04:34.300 --> 00:04:37.740]  我們專注在我們的專長上面
[00:04:37.740 --> 00:04:41.900]  我們會失卻了原本我們要服侍的焦點
[00:04:41.900 --> 00:04:45.380]  失卻了原有的焦點
[00:04:45.380 --> 00:04:48.780]  我們會不會都好像這群文士一樣
[00:04:48.780 --> 00:04:51.540]  流於我們的知識
[00:04:51.540 --> 00:04:53.660]  又或者好像這群門徒一樣
[00:04:53.660 --> 00:04:55.500]  流於我們的經驗
[00:04:55.500 --> 00:04:57.100]  來做一些服侍
[00:04:57.100 --> 00:04:59.500]  以致我們再不能夠用我們的信心
[00:04:59.500 --> 00:05:03.580]  去看神在困難的裏面
[00:05:03.580 --> 00:05:05.380]  可以有怎樣的工作
[00:05:05.380 --> 00:05:08.300]  有怎樣的出路
[00:05:08.300 --> 00:05:09.580]  如果我們看經文
[00:05:09.580 --> 00:05:11.460]  我們會看到文士
[00:05:11.460 --> 00:05:13.700]  其實他在出現了
[00:05:13.700 --> 00:05:16.940]  和一群門徒起了爭辯之後
[00:05:16.940 --> 00:05:18.940]  他就已經淡出了
[00:05:18.940 --> 00:05:21.500]  他再沒有出現在故事裏面
[00:05:21.500 --> 00:05:25.380]  但是感恩這群門徒仍然有出現
[00:05:25.380 --> 00:05:26.820]  在經文裏面
[00:05:26.820 --> 00:05:29.700]  除了出現在開頭的辯論裏面
[00:05:29.700 --> 00:05:31.460]  這群門徒一直都沒有出現
[00:05:31.460 --> 00:05:33.180]  直到最後
[00:05:33.180 --> 00:05:34.740]  我們一起讀
[00:05:34.740 --> 00:05:36.540]  最後這兩句經文
[00:05:36.540 --> 00:05:38.780]  紅色28節和第29節
[00:05:38.780 --> 00:05:40.260]  我想大家讀出的
[00:05:40.260 --> 00:05:42.260]  我們一起讀出 預備起
[00:05:42.260 --> 00:05:46.540]  耶穌說:信奉的律師,不可得之下,不可得之下,
[00:05:46.540 --> 00:05:49.940]  我會為什麽不可能得到出家的命,
[00:05:49.940 --> 00:05:53.300]  而是會為何不說,你也不可得,
[00:05:53.300 --> 00:05:56.540]  你也得不得者,你也不可得神。
[00:05:56.540 --> 00:05:58.020]  我不知道大家有沒有覺得奇怪
[00:05:58.020 --> 00:06:00.940]  大家有沒有試過講鬼?
[00:06:00.940 --> 00:06:02.780]  有沒有試過講鬼?
[00:06:02.780 --> 00:06:06.220]  即使你真的沒有試過講鬼
[00:06:06.220 --> 00:06:09.780]  你會不會想像到講鬼不用祈禱?
[00:06:09.780 --> 00:06:10.540]  你有沒有想過
[00:06:10.540 --> 00:06:13.700]  講鬼不用祈禱用什麼?
[00:06:13.700 --> 00:06:14.700]  是不是?
[00:06:14.700 --> 00:06:16.260]  很奇怪
[00:06:16.260 --> 00:06:18.020]  耶穌竟然這樣說
[00:06:18.020 --> 00:06:21.180]  耶穌竟然說這群門徒
[00:06:21.180 --> 00:06:24.860]  講鬼的時間沒有用祈禱
[00:06:24.860 --> 00:06:26.660]  很奇怪
[00:06:26.660 --> 00:06:28.380]  但更加奇怪的是
[00:06:28.380 --> 00:06:29.540]  我一直看經文
[00:06:29.540 --> 00:06:31.260]  大家回去可以看看
[00:06:31.260 --> 00:06:34.860]  耶穌自己都沒有祈禱
[00:06:34.860 --> 00:06:36.220]  很奇怪
[00:06:36.220 --> 00:06:37.740]  為什麽會這樣?
[00:06:37.740 --> 00:06:38.980]  所以我有理由相信
[00:06:38.980 --> 00:06:41.060]  其實耶穌在說的不是
[00:06:41.060 --> 00:06:45.660]  很實質的一個怎樣的祈禱
[00:06:45.660 --> 00:06:46.900]  祂不是在說一個禱文
[00:06:46.900 --> 00:06:47.380]  這個禱文
[00:06:47.380 --> 00:06:50.540]  大家用這個禱文就可行了
[00:06:50.540 --> 00:06:53.020]  你用這個禱文祈禱就可以了
[00:06:53.020 --> 00:06:54.580]  鬼就能說出來了
[00:06:54.580 --> 00:06:57.220]  不是在說這件事
[00:06:57.220 --> 00:07:02.260]  耶穌似乎是要帶出這群門徒
[00:07:02.260 --> 00:07:03.300]  在祂服侍
[00:07:03.300 --> 00:07:05.340]  在祂講鬼的過程中
[00:07:05.340 --> 00:07:08.020]  祂們忘記了什麼?
[00:07:08.020 --> 00:07:11.380]  祂們忘記了神
[00:07:11.380 --> 00:07:13.340]  忘記了上帝
[00:07:13.340 --> 00:07:15.420]  那祂們靠什麼?
[00:07:15.420 --> 00:07:17.060]  祂們靠什麼?
[00:07:17.060 --> 00:07:19.620]  祂們靠祂們的恩賜
[00:07:19.620 --> 00:07:21.620]  靠祂們的能力
[00:07:21.620 --> 00:07:24.500]  靠祂們的經驗
[00:07:24.500 --> 00:07:28.140]  祂們沒有依靠神
[00:07:28.140 --> 00:07:30.100]  之前有一位弟兄問我
[00:07:30.100 --> 00:07:30.900]  Pastor Desmond
[00:07:30.900 --> 00:07:32.540]  你上台都很多次了
[00:07:32.540 --> 00:07:33.260]  你害不害怕?
[00:07:33.260 --> 00:07:35.100]  你看我害不害怕?
[00:07:35.100 --> 00:07:35.700]  你看著我
[00:07:35.700 --> 00:07:38.540]  你覺得我害不害怕?
[00:07:38.540 --> 00:07:41.980]  其實我害怕的
[00:07:41.980 --> 00:07:44.020]  在我第一次上港台的時間
[00:07:44.020 --> 00:07:47.060]  我跟神作了這樣的祈禱
[00:07:47.060 --> 00:07:48.460]  跟神說
[00:07:48.460 --> 00:07:50.540]  將來就算走到
[00:07:50.540 --> 00:07:52.860]  我多有經驗的地方也好
[00:07:52.860 --> 00:07:54.820]  我多有經驗的地方也好
[00:07:54.820 --> 00:07:56.900]  我求神祢讓我仍然
[00:07:56.900 --> 00:08:02.140]  有戰兢的心來上這個港台
[00:08:02.140 --> 00:08:03.740]  不是害怕人
[00:08:03.740 --> 00:08:05.340]  害怕誰?
[00:08:05.340 --> 00:08:08.020]  害怕威神
[00:08:08.020 --> 00:08:09.580]  所以呢
[00:08:09.580 --> 00:08:12.300]  你覺得我今天害不害怕?
[00:08:12.300 --> 00:08:13.540]  我今天還是害怕
[00:08:13.540 --> 00:08:18.780]  感謝主啊
[00:08:18.780 --> 00:08:20.300]  耶穌在這裡
[00:08:20.300 --> 00:08:23.700]  似乎祂在教一群門徒
[00:08:23.700 --> 00:08:27.060]  不是教他們講某一類的鬼
[00:08:27.060 --> 00:08:31.700]  似乎祂在幫助這群門徒
[00:08:31.700 --> 00:08:35.860]  在他們的侍奉上重新定位
[00:08:35.860 --> 00:08:37.500]  教得對
[00:08:37.500 --> 00:08:39.300]  侍奉應該
[00:08:39.300 --> 00:08:41.540]  專注點在哪裡
[00:08:41.540 --> 00:08:43.700]  其實不只是侍奉
[00:08:43.700 --> 00:08:46.300]  我們的生活也一樣
[00:08:46.300 --> 00:08:49.100]  在我們生活的各個小節上
[00:08:49.100 --> 00:08:50.300]  我們很多時候
[00:08:50.300 --> 00:08:52.100]  我們都會用我們的經驗
[00:08:52.100 --> 00:08:56.300]  替代了倚靠這位的神
[00:08:56.300 --> 00:08:58.460]  會不會啊?
[00:08:58.460 --> 00:09:00.700]  我們有經驗的了
[00:09:00.700 --> 00:09:03.860]  我們可以將神放在一邊
[00:09:03.860 --> 00:09:07.980]  會不會啊?
[00:09:07.980 --> 00:09:11.700]  經文耶穌最後那句提醒我們
[00:09:11.700 --> 00:09:16.020]  即使是我們很富有經驗的地方
[00:09:16.020 --> 00:09:19.060]  在生活上是多麼微細的細節
[00:09:19.060 --> 00:09:21.300]  我們都仍然要倚靠神
[00:09:21.300 --> 00:09:23.300]  仍然要期待神
[00:09:23.300 --> 00:09:25.540]  期待祂的工作
[00:09:25.540 --> 00:09:29.260]  我們才能夠在面對艱難
[00:09:29.260 --> 00:09:30.740]  面對困難的時間
[00:09:30.740 --> 00:09:33.500]  仍然可以堅定地相信
[00:09:33.500 --> 00:09:38.260]  以及倚靠這位的主
[00:09:38.260 --> 00:09:40.140]  我經常有機會去醫院
[00:09:40.140 --> 00:09:43.140]  探望弟兄姊妹
[00:09:43.140 --> 00:09:45.660]  有一陣子的時候
[00:09:45.660 --> 00:09:47.340]  去到醫院
[00:09:47.340 --> 00:09:51.060]  見到弟兄姊妹可能很軟弱
[00:09:51.060 --> 00:09:52.500]  只可以躺在那裡
[00:09:52.500 --> 00:09:56.140]  呼吸都要幫助
[00:09:56.140 --> 00:09:57.340]  在那個時候
[00:09:57.340 --> 00:09:59.700]  我就會提醒我自己
[00:09:59.700 --> 00:10:02.700]  即使是很簡單很自然
[00:10:02.700 --> 00:10:06.900]  去到呼吸這麼簡單的一個動作
[00:10:06.900 --> 00:10:10.540]  都是出於上帝的什麼?
[00:10:10.540 --> 00:10:11.660]  是什麼來的?
[00:10:11.660 --> 00:10:14.060]  是恩典
[00:10:14.060 --> 00:10:16.900]  是上帝的恩典
[00:10:16.900 --> 00:10:19.020]  幫助我們
[00:10:19.020 --> 00:10:25.220]  所以我今天第一個邀請大家去做的就是
[00:10:25.220 --> 00:10:27.300]  即使是很微小的事
[00:10:27.300 --> 00:10:29.580]  即使你覺得很有經驗的事
[00:10:29.580 --> 00:10:31.380]  你一想到
[00:10:31.380 --> 00:10:34.180]  想提醒你的聖靈
[00:10:34.180 --> 00:10:35.540]  你就去感謝神
[00:10:35.540 --> 00:10:38.940]  可以嗎?
[00:10:38.940 --> 00:10:40.620]  第二點
[00:10:40.620 --> 00:10:43.100]  文士第一個角色
[00:10:43.100 --> 00:10:45.620]  連同門徒都出現了
[00:10:45.620 --> 00:10:48.500]  門徒第二個給我們提醒在哪裡呢?
[00:10:48.500 --> 00:10:51.780]  我們看見在
[00:10:51.780 --> 00:10:54.620]  最尾28節那裡
[00:10:54.620 --> 00:10:58.500]  有一句說話很牽動到我
[00:10:58.500 --> 00:10:59.420]  讓我覺得
[00:10:59.420 --> 00:11:03.700]  原來可能門徒他侍奉的動機錯了
[00:11:03.700 --> 00:11:04.500]  那裡這樣說
[00:11:04.500 --> 00:11:05.900]  他說耶穌進了屋子
[00:11:05.900 --> 00:11:08.380]  門徒怎樣問他?
[00:11:08.380 --> 00:11:12.220]  私下問他
[00:11:12.220 --> 00:11:15.260]  上個星期九章一開始時間
[00:11:15.260 --> 00:11:17.460]  耶穌帶著一群門徒
[00:11:17.460 --> 00:11:19.340]  帶著三個門徒上山
[00:11:19.340 --> 00:11:20.340]  那裡用了一個字
[00:11:20.340 --> 00:11:26.340]  耶穌暗暗地帶了三個門徒上山
[00:11:26.340 --> 00:11:27.940]  在這裡
[00:11:27.940 --> 00:11:29.140]  耶穌進了屋子
[00:11:29.140 --> 00:11:32.460]  門徒暗暗地問他
[00:11:32.460 --> 00:11:35.100]  原文其實是同一個字
[00:11:35.100 --> 00:11:38.620]  暗暗地
[00:11:38.620 --> 00:11:44.420]  耶穌要顯出神聖的榮耀
[00:11:44.420 --> 00:11:49.140]  卻是暗暗地帶著門徒上山
[00:11:49.140 --> 00:11:51.860]  門徒來到這裡
[00:11:51.860 --> 00:11:55.420]  侍奉好像被人看見失敗了
[00:11:55.420 --> 00:11:59.340]  於是就暗暗地問耶穌
[00:11:59.340 --> 00:12:06.260]  究竟在哪裡出錯
[00:12:06.260 --> 00:12:08.220]  其實在第六章
[00:12:08.220 --> 00:12:10.220]  耶穌已經一早
[00:12:10.220 --> 00:12:13.140]  把這個趕鬼的權柄給了他們
[00:12:13.140 --> 00:12:14.620]  聖經這樣說
[00:12:14.620 --> 00:12:16.900]  使徒就出去傳道
[00:12:16.900 --> 00:12:18.420]  受了權柄就出去傳道
[00:12:18.420 --> 00:12:19.500]  叫人悔改
[00:12:19.500 --> 00:12:20.700]  又趕出許多鬼
[00:12:20.700 --> 00:12:22.020]  用油抹掉許多病人
[00:12:22.020 --> 00:12:24.060]  治好他們
[00:12:24.060 --> 00:12:25.300]  門徒有權柄的
[00:12:25.300 --> 00:12:28.940]  並且聖經說他們趕出很多鬼
[00:12:28.940 --> 00:12:30.700]  為什麼呢
[00:12:30.700 --> 00:12:33.700]  就是真的有能力
[00:12:33.700 --> 00:12:35.420]  趕到鬼的
[00:12:35.420 --> 00:12:37.380]  出到去的
[00:12:37.380 --> 00:12:38.260]  累積了
[00:12:38.260 --> 00:12:40.140]  多不多經驗
[00:12:40.140 --> 00:12:40.980]  如果趕了很多鬼
[00:12:40.980 --> 00:12:43.660]  就應該累積了一定的經驗
[00:12:43.660 --> 00:12:46.020]  他們有經驗
[00:12:46.020 --> 00:12:47.820]  在趕鬼的侍奉上
[00:12:47.820 --> 00:12:50.260]  他們應該得心應手
[00:12:50.260 --> 00:12:52.500]  手到拿來
[00:12:52.500 --> 00:12:55.500]  但是竟然來到第九章
[00:12:55.500 --> 00:12:58.660]  他們趕鬼的侍奉上
[00:12:58.660 --> 00:13:01.980]  竟然遇到第一次的失敗
[00:13:01.980 --> 00:13:07.860]  失敗了就暗暗地問耶穌
[00:13:07.860 --> 00:13:11.500]  原來門徒的眼裡這個侍奉
[00:13:11.500 --> 00:13:17.420]  是自己的德和實
[00:13:17.420 --> 00:13:21.060]  他們把侍奉的榮與辱
[00:13:21.060 --> 00:13:26.220]  都歸到自己身上
[00:13:26.220 --> 00:13:28.500]  很危險的
[00:13:28.500 --> 00:13:31.580]  其實把榮辱歸到自己身上
[00:13:31.580 --> 00:13:34.260]  是很危險的一件事
[00:13:34.260 --> 00:13:39.380]  因為這樣表示我們不再需要上帝
[00:13:39.380 --> 00:13:44.260]  我們只是靠自己
[00:13:44.260 --> 00:13:46.100]  看著榮辱
[00:13:46.100 --> 00:13:48.380]  面對困難
[00:13:48.380 --> 00:13:51.060]  我們就只是見到困難
[00:13:51.060 --> 00:13:54.260]  我們不能夠見到上帝
[00:13:54.260 --> 00:13:57.620]  就好像門徒一樣
[00:13:57.620 --> 00:14:00.020]  曾經有人這樣問過我
[00:14:00.020 --> 00:14:05.100]  那時我在六年前
[00:14:05.100 --> 00:14:07.700]  我在一間教會實習
[00:14:07.700 --> 00:14:11.420]  那時服侍年青人
[00:14:11.420 --> 00:14:14.460]  拜年青人做敬拜隊
[00:14:14.460 --> 00:14:17.780]  他問我怎樣才不會踩戒
[00:14:17.780 --> 00:14:20.580]  怎樣才不會把侍奉的榮與辱
[00:14:20.580 --> 00:14:22.100]  歸到自己身上
[00:14:22.100 --> 00:14:23.700]  我跟他們說
[00:14:23.700 --> 00:14:25.060]  其實有一件事
[00:14:25.060 --> 00:14:27.940]  你們可以放在心裡常常記住
[00:14:27.940 --> 00:14:32.660]  就是當有一個跟你一起侍奉的弟兄姊妹
[00:14:32.660 --> 00:14:34.100]  可能一起成長
[00:14:34.100 --> 00:14:36.700]  一起侍奉的弟兄姊妹
[00:14:36.700 --> 00:14:39.220]  在同一個侍奉上面
[00:14:39.220 --> 00:14:46.380]  你覺得好像她做得比你好
[00:14:46.380 --> 00:14:48.260]  你會妒忌
[00:14:48.260 --> 00:14:54.660]  又或者你看到她在侍奉上有什麼甩漏
[00:14:54.660 --> 00:14:58.220]  你心裡覺得飄飄然
[00:14:58.220 --> 00:15:01.140]  覺得你自己做得比她好
[00:15:01.140 --> 00:15:05.740]  這個就是警號
[00:15:05.740 --> 00:15:09.980]  有比較就是出了警號
[00:15:09.980 --> 00:15:11.540]  沒有比較呢
[00:15:11.540 --> 00:15:13.060]  侍奉完了
[00:15:13.060 --> 00:15:16.060]  有人走過來跟你說
[00:15:16.060 --> 00:15:18.340]  做得不錯
[00:15:18.340 --> 00:15:19.420]  又或者
[00:15:19.420 --> 00:15:24.380]  剛才那裡你出了這樣的問題
[00:15:24.380 --> 00:15:25.180]  當有弟兄姊妹
[00:15:25.180 --> 00:15:26.540]  其他弟兄姊妹走過來
[00:15:26.540 --> 00:15:27.500]  給你一些批評
[00:15:27.500 --> 00:15:29.140]  給你一些評語的時間
[00:15:29.140 --> 00:15:32.500]  你的心又會怎樣想呢
[00:15:32.500 --> 00:15:39.060]  最誠實的是自己的心
[00:15:39.060 --> 00:15:41.020]  不單是侍奉
[00:15:41.020 --> 00:15:44.220]  我們的工作也是一樣
[00:15:44.220 --> 00:15:46.620]  把一切的榮辱得失
[00:15:46.620 --> 00:15:50.700]  歸到自己的頭上
[00:15:50.700 --> 00:15:53.100]  是很危險的 弟兄姊妹
[00:15:53.100 --> 00:15:56.260]  因為我們已經把我們的信心
[00:15:56.260 --> 00:16:00.500]  建造在錯誤的根基上
[00:16:00.500 --> 00:16:03.420]  這是第二個門徒給我們的提醒
[00:16:03.420 --> 00:16:04.380]  第三個了
[00:16:04.380 --> 00:16:07.580]  另一個角色我要講的就是
[00:16:07.580 --> 00:16:09.300]  那個父親
[00:16:09.300 --> 00:16:12.540]  如果整段經文大家沒有機會讀到
[00:16:12.540 --> 00:16:14.580]  但是整段經文大家有機會回去看的時候
[00:16:14.580 --> 00:16:16.060]  你會發現
[00:16:16.060 --> 00:16:17.980]  當耶穌提到禱告
[00:16:17.980 --> 00:16:19.980]  其實沒有人祈禱
[00:16:19.980 --> 00:16:21.020]  整個過程裡面
[00:16:21.020 --> 00:16:23.460]  除了這個父親
[00:16:23.460 --> 00:16:28.020]  聽上去像是一個祈禱
[00:16:28.020 --> 00:16:29.380]  我們也讀一讀
[00:16:29.380 --> 00:16:31.700]  第二十一至二十三節
[00:16:31.700 --> 00:16:33.820]  我們一起讀出來 預備起
[00:16:33.820 --> 00:16:40.340]  「使祂永在火裡睡裡」
[00:16:40.340 --> 00:16:41.620]  「要致死祂」
[00:16:41.620 --> 00:16:43.500]  「祢若能做什麼」
[00:16:43.500 --> 00:16:46.860]  「求祢憐憫我們 幫助我們」
[00:16:46.860 --> 00:16:48.420]  「耶穌對祂說」
[00:16:48.420 --> 00:16:52.220]  「祢若能再信的人凡事都能」
[00:16:52.220 --> 00:16:55.220]  「孩子的父親納克喊著說」
[00:16:55.220 --> 00:16:58.980]  「我信 求祢幫助我的不信」
[00:16:58.980 --> 00:16:59.820]  我也是爸爸
[00:16:59.820 --> 00:17:01.100]  我有兩個小朋友
[00:17:01.100 --> 00:17:02.140]  我很明白
[00:17:02.140 --> 00:17:05.540]  如果小朋友病到一個地步
[00:17:05.540 --> 00:17:07.220]  你束手無策
[00:17:07.220 --> 00:17:09.820]  好像我小時候有時候見到他喘氣
[00:17:09.820 --> 00:17:11.940]  喘得我都不知道怎樣幫他
[00:17:11.940 --> 00:17:13.500]  其實很無助
[00:17:13.500 --> 00:17:16.460]  很無奈 很焦急
[00:17:16.460 --> 00:17:23.260]  甚至忘記了神
[00:17:23.260 --> 00:17:26.060]  耶穌在這裡也指出了
[00:17:26.060 --> 00:17:28.460]  原來父親的招點
[00:17:28.460 --> 00:17:30.460]  祂禱告的招點錯了
[00:17:30.460 --> 00:17:31.980]  祂第一個祈禱是這麼說的
[00:17:31.980 --> 00:17:35.900]  祂說「祢若能做什麼」
[00:17:35.900 --> 00:17:40.620]  「求祢憐憫我們 幫助我們」
[00:17:40.620 --> 00:17:44.820]  父親的招點是「能不能」
[00:17:44.820 --> 00:17:47.940]  不是我們唱的那首歌
[00:17:47.940 --> 00:17:49.140]  「能不能」
[00:17:49.140 --> 00:17:54.500]  但是耶穌將方向改變了
[00:17:54.500 --> 00:18:03.780]  由「神能不能」轉為「祢信不信」
[00:18:03.780 --> 00:18:05.380]  「神能不能」
[00:18:05.380 --> 00:18:07.100]  神當然能
[00:18:07.100 --> 00:18:08.500]  因為「在人不能」
[00:18:08.500 --> 00:18:11.020]  「在神凡事都能」
[00:18:11.020 --> 00:18:13.380]  所以問「神能不能」
[00:18:13.380 --> 00:18:18.500]  是沒有意思的問題
[00:18:18.500 --> 00:18:21.420]  但是耶穌這個轉向
[00:18:21.420 --> 00:18:23.100]  對於這個父親來說
[00:18:23.100 --> 00:18:26.140]  很為難
[00:18:26.140 --> 00:18:28.700]  因為這個父親知道
[00:18:28.700 --> 00:18:30.340]  心知肚明
[00:18:30.340 --> 00:18:32.980]  他知道他信不信
[00:18:32.980 --> 00:18:36.740]  其實他不信
[00:18:36.740 --> 00:18:38.220]  以至這個父親
[00:18:38.220 --> 00:18:40.740]  他發出第二個祈禱
[00:18:40.740 --> 00:18:41.740]  第二個祈禱是怎樣說的
[00:18:41.740 --> 00:18:48.500]  他說「我信 但請幫助我的不信」
[00:18:48.500 --> 00:18:49.820]  是不是很矛盾
[00:18:49.820 --> 00:18:52.660]  「我信 你幫我不信」
[00:18:52.660 --> 00:18:54.380]  「幫助我的不信」
[00:18:54.380 --> 00:18:56.060]  好像很矛盾
[00:18:56.060 --> 00:18:57.100]  但是這句話
[00:18:57.100 --> 00:19:03.260]  至少讓我們有三個意思表達出來
[00:19:03.260 --> 00:19:04.700]  第一就是這句話
[00:19:04.700 --> 00:19:08.540]  很充足地表達這個父親
[00:19:08.540 --> 00:19:10.500]  其實他願意謙卑
[00:19:10.500 --> 00:19:12.420]  向耶穌坦白
[00:19:12.420 --> 00:19:14.140]  他承認
[00:19:14.140 --> 00:19:17.020]  第一就是他剛才
[00:19:17.020 --> 00:19:18.980]  他對門徒的態度
[00:19:18.980 --> 00:19:21.660]  他對耶穌的懷疑
[00:19:21.660 --> 00:19:25.700]  是一個不信
[00:19:25.700 --> 00:19:32.020]  第二個這個祈禱可以表達到的就是
[00:19:32.020 --> 00:19:35.260]  這個父親他已經意識到
[00:19:35.260 --> 00:19:38.700]  其實第一個需要幫助的
[00:19:38.700 --> 00:19:40.580]  不是他的兒子
[00:19:40.580 --> 00:19:42.420]  是誰?
[00:19:42.420 --> 00:19:45.420]  是父親自己
