
[00:00:00.000 --> 00:00:03.000]  我們先一齊同心祈禱
[00:04:52.000 --> 00:04:54.000]  由於我們採用現宗版
[00:04:54.000 --> 00:04:56.000]  我們就用現宗版的取向
[00:04:56.000 --> 00:05:00.000]  這位智慧人一開始就說明
[00:05:00.000 --> 00:05:02.000]  如果沒有上帝的同在
[00:05:02.000 --> 00:05:05.000]  他是得不到幫助
[00:05:05.000 --> 00:05:09.000]  在什麼事情上他得不到幫助呢?
[00:05:09.000 --> 00:05:11.000]  第二到第三節就說
[00:05:11.000 --> 00:05:19.000]  他在智慧方面和有關上帝的事是毫無所知
[00:05:19.000 --> 00:05:24.000]  一般來說認識上帝是有兩個途徑的
[00:05:24.000 --> 00:05:30.000]  第一就是從自然界的啟示來認識上帝
[00:05:30.000 --> 00:05:34.000]  第二就是上帝直接的啟示
[00:05:34.000 --> 00:05:41.000]  不過從自然界的啟示去認識上帝是很有限的
[00:05:41.000 --> 00:05:45.000]  在第四節作者提出了六個問題
[00:05:45.000 --> 00:05:51.000]  頭四條的問題我們都可以說是明知故問的問題
[00:05:51.000 --> 00:05:54.000]  其實那幾條問題的答案就是上帝
[00:05:54.000 --> 00:05:56.000]  很簡單的上帝就是答案
[00:05:56.000 --> 00:06:00.000]  最後那兩條問題就問「他是誰?」
[00:06:00.000 --> 00:06:03.000]  「他的兒子名叫什麼?」
[00:06:03.000 --> 00:06:10.000]  這兩個問題表明了如果沒有上帝親自的啟示
[00:06:10.000 --> 00:06:16.000]  人是不可能知道哪一位才是真正的上帝
[00:06:16.000 --> 00:06:22.000]  因此當上帝在肖像的荊棘向摩西顯現的時候
[00:06:22.000 --> 00:06:25.000]  摩西就問上主的名字
[00:06:25.000 --> 00:06:27.000]  不知道大家記不記得
[00:06:27.000 --> 00:06:29.000]  在《出海及記》第三章
[00:06:29.000 --> 00:06:33.000]  現在我們知道上主的名字就是耶和華
[00:06:33.000 --> 00:06:37.000]  或者雅威
[00:06:37.000 --> 00:06:40.000]  他的兒子的名字就是耶穌
[00:06:40.000 --> 00:06:43.000]  這些都是因為上帝已經直接啟示了我們
[00:06:43.000 --> 00:06:48.000]  這幾條經文的含義其實就是告訴我們
[00:06:48.000 --> 00:06:52.000]  人是很渺小的
[00:06:52.000 --> 00:06:56.000]  如果上帝不幫助我們
[00:06:56.000 --> 00:07:00.000]  不賜給我們有正常的腦袋
[00:07:00.000 --> 00:07:03.000]  我們真的會像畜類
[00:07:03.000 --> 00:07:10.000]  因此我們在上帝面前一定要謙卑虛己
[00:07:10.000 --> 00:07:12.000]  即使我們很有智慧
[00:07:12.000 --> 00:07:15.000]  學問又高
[00:07:15.000 --> 00:07:22.000]  我們對人也要有一個謙卑的態度
[00:07:22.000 --> 00:07:24.000]  因為我們有的智慧
[00:07:24.000 --> 00:07:29.000]  只不過是由於上帝幫助了我們
[00:07:29.000 --> 00:07:32.000]  司徒保羅曾經提醒我們
[00:07:32.000 --> 00:07:34.000]  誰比別人更理性
[00:07:34.000 --> 00:07:40.000]  難道你所有的不是上帝所賜的嗎
[00:07:40.000 --> 00:07:43.000]  那麼為什麼自誇
[00:07:43.000 --> 00:07:50.000]  好像你所有的並不是上帝的恩賜呢
[00:07:50.000 --> 00:07:53.000]  第二段五至六節所說的話
[00:07:53.000 --> 00:07:57.000]  就是要教導我們知道上帝是信實的
[00:07:57.000 --> 00:08:00.000]  祂會遵守祂的應許
[00:08:00.000 --> 00:08:05.000]  也會維護所有投靠祂的人
[00:08:05.000 --> 00:08:11.000]  但凡投靠祂的人都要敬畏上帝
[00:08:11.000 --> 00:08:18.000]  敬畏上帝在一章七節和九章十節都提過
[00:08:18.000 --> 00:08:20.000]  在這裡
[00:08:20.000 --> 00:08:26.000]  智慧人阿古爾提出了一個實際敬畏上帝的指示
[00:08:26.000 --> 00:08:34.000]  就是不要在上帝所說的話語上有所增減
[00:08:34.000 --> 00:08:38.000]  否則就變成了撒謊
[00:08:38.000 --> 00:08:41.000]  撒謊就是犯罪
[00:08:41.000 --> 00:08:43.000]  在《創世紀》第三章
[00:08:43.000 --> 00:08:47.000]  亞當和夏娃犯罪的故事當中
[00:08:47.000 --> 00:08:52.000]  我們可以看到亞當當時也犯了撒謊的罪
[00:08:52.000 --> 00:08:57.000]  上帝吩咐亞當不要吃分別善樂樹的果子
[00:08:57.000 --> 00:08:59.000]  他就告訴夏娃
[00:08:59.000 --> 00:09:01.000]  你的果子不要摸
[00:09:01.000 --> 00:09:05.000]  其實上帝沒有說不要摸
[00:09:05.000 --> 00:09:10.000]  但亞當就撒謊
[00:09:10.000 --> 00:09:13.000]  告訴夏娃不要摸,樹也不要摸
[00:09:13.000 --> 00:09:16.000]  這個我們真的要小心
[00:09:16.000 --> 00:09:18.000]  當我們讀聖經的時候
[00:09:18.000 --> 00:09:20.000]  我們要讀清楚
[00:09:20.000 --> 00:09:24.000]  搞清楚上帝應許了什麼
[00:09:24.000 --> 00:09:27.000]  又沒有說什麼
[00:09:27.000 --> 00:09:29.000]  我們還要分清楚
[00:09:29.000 --> 00:09:33.000]  什麼是給所有人的應許
[00:09:33.000 --> 00:09:38.000]  什麼不是給所有人的應許
[00:09:38.000 --> 00:09:40.000]  舉一個例子
[00:09:40.000 --> 00:09:42.000]  約翰福音三章十六節
[00:09:42.000 --> 00:09:44.000]  很多基督徒都會背
[00:09:44.000 --> 00:09:47.000]  就是一個給所有人的應許
[00:09:47.000 --> 00:09:52.000]  「凡信耶穌的人,是不至滅亡,反得永生」
[00:09:52.000 --> 00:09:54.000]  任何一個人
[00:09:54.000 --> 00:09:56.000]  無論你的種族是什麼
[00:09:56.000 --> 00:09:59.000]  年齡、性別、地位、學識
[00:09:59.000 --> 00:10:02.000]  這些都無所謂的
[00:10:02.000 --> 00:10:06.000]  只要他願意接受耶穌為主
[00:10:06.000 --> 00:10:10.000]  就可以憑著這個應許得永生
[00:10:10.000 --> 00:10:13.000]  但是很多人誤解了
[00:10:13.000 --> 00:10:17.000]  誤會了《士徒行傳》十六章三十一節
[00:10:17.000 --> 00:10:23.000]  那裡說「當信主耶穌,你和你一家人就會得救」
[00:10:23.000 --> 00:10:25.000]  這是一個應許
[00:10:25.000 --> 00:10:29.000]  但不是給所有人的應許
[00:10:29.000 --> 00:10:35.000]  只是保羅對著菲律賓的玉卒說的
[00:10:35.000 --> 00:10:40.000]  故事應該是對菲律賓的玉卒有效
[00:10:40.000 --> 00:10:43.000]  不是對所有人都有效
[00:10:43.000 --> 00:10:46.000]  今時今日千萬不要說
[00:10:46.000 --> 00:10:49.000]  你的女兒或者父母不信主
[00:10:49.000 --> 00:10:52.000]  就說上主失信
[00:10:52.000 --> 00:10:54.000]  有些人真的誤解了
[00:10:54.000 --> 00:10:56.000]  以為這是給所有人的應許
[00:10:56.000 --> 00:10:58.000]  他就有這樣的想法
[00:10:58.000 --> 00:11:01.000]  說明了
[00:11:01.000 --> 00:11:04.000]  一人信主全家得救
[00:11:04.000 --> 00:11:06.000]  但我信了主之後
[00:11:06.000 --> 00:11:08.000]  很努力向父母傳福音
[00:11:08.000 --> 00:11:10.000]  他們都不信
[00:11:10.000 --> 00:11:12.000]  現在父母都死了
[00:11:12.000 --> 00:11:14.000]  他們都沒有得救
[00:11:14.000 --> 00:11:18.000]  這就證明上主失信
[00:11:18.000 --> 00:11:21.000]  其實上主是信實的
[00:11:21.000 --> 00:11:23.000]  上主沒有失信
[00:11:23.000 --> 00:11:27.000]  只是我們誤解了聖經的說話
[00:11:27.000 --> 00:11:30.000]  所以對上主的說話
[00:11:30.000 --> 00:11:32.000]  不要有增減
[00:11:32.000 --> 00:11:35.000]  也不要誤解
[00:11:35.000 --> 00:11:40.000]  要按著正義去理解聖經的說話
[00:11:40.000 --> 00:11:42.000]  第三段七至九節
[00:11:42.000 --> 00:11:47.000]  是教我們要倚靠上主而活
[00:11:47.000 --> 00:11:51.000]  第八節是主要的祈禱內容
[00:11:51.000 --> 00:11:53.000]  有兩件事
[00:11:53.000 --> 00:11:56.000]  第一使我不要撒謊
[00:11:56.000 --> 00:12:00.000]  第二使我不窮也不富
[00:12:00.000 --> 00:12:01.000]  剛才也提到
[00:12:01.000 --> 00:12:03.000]  上主的話語
[00:12:03.000 --> 00:12:06.000]  在上主的話語上有所增減
[00:12:06.000 --> 00:12:09.000]  就等同是撒謊
[00:12:09.000 --> 00:12:12.000]  但是說假話是撒謊
[00:12:12.000 --> 00:12:14.000]  說半真半假的話
[00:12:14.000 --> 00:12:18.000]  都一樣是撒謊
[00:12:18.000 --> 00:12:21.000]  主耶穌教導我們說話要怎樣說呢?
[00:12:21.000 --> 00:12:23.000]  祂說你們說話
[00:12:23.000 --> 00:12:27.000]  是就說是
[00:12:27.000 --> 00:12:31.000]  不是就說不是
[00:12:31.000 --> 00:12:36.000]  再多說便是出於那惡者
[00:12:36.000 --> 00:12:40.000]  是不是很容易做呢?
[00:12:40.000 --> 00:12:43.000]  不是很容易做
[00:12:43.000 --> 00:12:45.000]  其實很難做
[00:12:45.000 --> 00:12:50.000]  要很有智慧才有可能做得到
[00:12:50.000 --> 00:12:53.000]  所以智慧人求什麼呢?
[00:12:53.000 --> 00:13:00.000]  他求上帝能夠幫助他不撒謊
[00:13:00.000 --> 00:13:06.000]  另外一個祈求是跟我們的存在有關
[00:13:06.000 --> 00:13:10.000]  阿古爺祈求不窮也不富
[00:13:10.000 --> 00:13:13.000]  但是他也要有足夠的生活費
[00:13:13.000 --> 00:13:15.000]  也要吃飯
[00:13:15.000 --> 00:13:17.000]  為了生存
[00:13:17.000 --> 00:13:22.000]  他要求上帝供應我們飲食
[00:13:22.000 --> 00:13:26.000]  因此主耶穌在教導我們的主禱文當中
[00:13:26.000 --> 00:13:27.000]  也有一句
[00:13:27.000 --> 00:13:29.000]  我們日用的飲食
[00:13:29.000 --> 00:13:32.000]  今日賜給我們
[00:13:32.000 --> 00:13:38.000]  為什麼智慧人要求這件事呢?
[00:13:38.000 --> 00:13:43.000]  因為他對人性有很現實的認識
[00:13:43.000 --> 00:13:50.000]  第九節說:如果我有餘,我可能說:我不需要你
[00:13:50.000 --> 00:13:54.000]  有錢人很容易倚靠錢財
[00:13:54.000 --> 00:13:57.000]  因為錢財可以解決很多問題
[00:13:57.000 --> 00:14:00.000]  於是他們便覺得不需要上帝
[00:14:00.000 --> 00:14:02.000]  不倚靠上帝
[00:14:02.000 --> 00:14:06.000]  太窮的人可能會偷竊
[00:14:06.000 --> 00:14:11.000]  被人抓到便會羞辱上帝的名額
[00:14:11.000 --> 00:14:13.000]  第四段十節到十三節
[00:14:13.000 --> 00:14:16.000]  十節是主要的勸導
[00:14:16.000 --> 00:14:24.000]  十一節到十三節是阿古爺對人生百態的觀察
[00:14:24.000 --> 00:14:25.000]  第十節的勸導是
[00:14:25.000 --> 00:14:27.000]  不可對主人批評他的僕人
[00:14:27.000 --> 00:14:33.000]  否則你將被詛咒受責罰
[00:14:33.000 --> 00:14:36.000]  根據舊約寫作時代的背景來說
[00:14:36.000 --> 00:14:41.000]  僕人是屬於主人的財產
[00:14:41.000 --> 00:14:43.000]  是財產的一部份
[00:14:43.000 --> 00:14:48.000]  如果我們在主人面前批評他的僕人
[00:14:48.000 --> 00:14:52.000]  主人會覺得自己被羞辱
[00:14:52.000 --> 00:14:54.000]  你這樣批評我的僕人
[00:14:54.000 --> 00:14:57.000]  即是說我管教無方
[00:14:57.000 --> 00:15:01.000]  回去可能會很重的責罰僕人
[00:15:01.000 --> 00:15:02.000]  打死也可以
[00:15:02.000 --> 00:15:06.000]  因為自己是財產
[00:15:06.000 --> 00:15:10.000]  那位僕人一定會詛咒說他是非的人
[00:15:10.000 --> 00:15:13.000]  其實在社會上我們跟別人相處
[00:15:13.000 --> 00:15:16.000]  盡量不要批評別人
[00:15:16.000 --> 00:15:18.000]  十一節到十三節
[00:15:18.000 --> 00:15:21.000]  是阿古爺這位智慧人從人生的觀察
[00:15:21.000 --> 00:15:25.000]  發現很多人際關係的問題
[00:15:25.000 --> 00:15:27.000]  都是跟我們的說話
[00:15:27.000 --> 00:15:31.000]  或者我們的心態有關
[00:15:31.000 --> 00:15:34.000]  十一節就提到忘恩的人
[00:15:34.000 --> 00:15:37.000]  他連父母都不去感謝
[00:15:37.000 --> 00:15:39.000]  反而是責罵
[00:15:39.000 --> 00:15:41.000]  十二到十三節
[00:15:41.000 --> 00:15:44.000]  說的是一些自以為是的人
[00:15:44.000 --> 00:15:46.000]  只是看到別人眼中的刺
[00:15:46.000 --> 00:15:50.000]  而看不到自己眼中的良目
[00:15:50.000 --> 00:15:53.000]  第五段十四至十六節
[00:15:53.000 --> 00:15:55.000]  十四節提到有些人
[00:15:55.000 --> 00:16:00.000]  我相信阿古爺應該是說一些很富有的人
[00:16:00.000 --> 00:16:02.000]  是巨富
[00:16:02.000 --> 00:16:06.000]  為什麼有錢的人還會不斷剝削窮人
[00:16:06.000 --> 00:16:08.000]  吞食無助呢?
[00:16:08.000 --> 00:16:12.000]  原因就是十五至十六節所說的
[00:16:12.000 --> 00:16:15.000]  不知足的問題
[00:16:15.000 --> 00:16:19.000]  我記得看過一套視頻見證
[00:16:19.000 --> 00:16:23.000]  那個是華人網球名將張德培的見證
[00:16:23.000 --> 00:16:27.000]  他曾經訪問一位很有錢的人一個問題
[00:16:27.000 --> 00:16:31.000]  你賺多少錢才夠呢?
[00:16:31.000 --> 00:16:34.000]  那位富商的回答是
[00:16:34.000 --> 00:16:37.000]  我賺多一元就夠了
[00:16:37.000 --> 00:16:40.000]  我賺多一元
[00:16:40.000 --> 00:16:43.000]  其實他的意思
[00:16:43.000 --> 00:16:46.000]  就是說沒有夠的一天
[00:16:46.000 --> 00:16:50.000]  也沒有夠的一個數字
[00:16:50.000 --> 00:16:53.000]  阿古爺這幾句話的含義就是
[00:16:53.000 --> 00:16:56.000]  教導我們要學會知足
[00:16:56.000 --> 00:16:58.000]  如果你一個人不知足
[00:16:58.000 --> 00:17:00.000]  無論你有多有錢
[00:17:00.000 --> 00:17:03.000]  他都會繼續剝削窮人
[00:17:03.000 --> 00:17:05.000]  吞吃無助的人
[00:17:05.000 --> 00:17:08.000]  司徒保羅有一個教訓
[00:17:08.000 --> 00:17:10.000]  如果我們有得吃有得穿
[00:17:10.000 --> 00:17:12.000]  就應該知足
[00:17:12.000 --> 00:17:14.000]  那些想發財的人
[00:17:14.000 --> 00:17:17.000]  是掉在誘惑裏面
[00:17:17.000 --> 00:17:21.000]  被許多無知和有害的慾望抓住
[00:17:21.000 --> 00:17:24.000]  終於沉沒
[00:17:24.000 --> 00:17:28.000]  毀滅了貪財
[00:17:28.000 --> 00:17:31.000]  貪財是萬惡的根源
[00:17:31.000 --> 00:17:34.000]  有些人因為貪慕錢財
[00:17:34.000 --> 00:17:36.000]  而離棄了信仰
[00:17:36.000 --> 00:17:40.000]  飽嘗痛苦心靈破碎
[00:17:40.000 --> 00:17:43.000]  第六段十七至十九節
[00:17:43.000 --> 00:17:46.000]  嘲笑年老的父母
[00:17:46.000 --> 00:17:49.000]  是會有報應的
[00:17:49.000 --> 00:17:53.000]  十七節說嘲笑父親或藐視年老的母親
[00:17:53.000 --> 00:17:55.000]  將被鷹所吃
[00:17:55.000 --> 00:18:00.000]  眼睛將被曠野烏鴉剁出來
[00:18:00.000 --> 00:18:04.000]  我相信下半段的經文不是一個預言
[00:18:04.000 --> 00:18:07.000]  不一定會應驗的
[00:18:07.000 --> 00:18:11.000]  但意思是很清楚
[00:18:11.000 --> 00:18:15.000]  嘲笑父親或藐視年老的母親
[00:18:15.000 --> 00:18:20.000]  是一定會有報應的
[00:18:20.000 --> 00:18:24.000]  為何會有報應?
[00:18:24.000 --> 00:18:27.000]  會怎樣被報應呢?
[00:18:27.000 --> 00:18:29.000]  十八至十九節的經文
[00:18:29.000 --> 00:18:36.000]  阿古爾說自然界有些事情是有定律的
[00:18:36.000 --> 00:18:41.000]  那些定律對阿古爾這位智慧人來說
[00:18:41.000 --> 00:18:47.000]  也是神秘目測所不明白的
[00:18:47.000 --> 00:18:49.000]  十九節提到頭三件事
[00:18:49.000 --> 00:18:54.000]  現代科學可能會提供多一些資料讓我們明白
[00:18:54.000 --> 00:18:57.000]  為何鷹可以飛得那麼高
[00:18:57.000 --> 00:19:01.000]  蛇為何可以在盆石上爬行
[00:19:01.000 --> 00:19:05.000]  用鐵造的船也可以在海上航行
[00:19:05.000 --> 00:19:08.000]  但男女相戀的事
[00:19:08.000 --> 00:19:13.000]  由的確到現代都沒有甚麼頭緒
[00:19:13.000 --> 00:19:18.000]  有些愛情故事聽起來很奇妙
[00:19:18.000 --> 00:19:21.000]  我記得聽過一個故事
[00:19:21.000 --> 00:19:24.000]  有一位華人朋友的女兒
[00:19:24.000 --> 00:19:27.000]  她在悉尼這個大城市長大
[00:19:27.000 --> 00:19:29.000]  但她有一次去中國旅遊
[00:19:29.000 --> 00:19:33.000]  愛上了一位男導遊
[00:19:33.000 --> 00:19:36.000]  後來她願意嫁到新疆
[00:19:36.000 --> 00:19:41.000]  住在一個只有四萬人居住的城市生活
[00:19:41.000 --> 00:19:44.000]  但有些男女結婚沒多久
[00:19:44.000 --> 00:19:47.000]  其中一方被人殺了
[00:19:47.000 --> 00:19:50.000]  所以男女相戀的真是神秘莫測
[00:19:50.000 --> 00:19:53.000]  很難明白,我們要祈禱
[00:19:53.000 --> 00:19:55.000]  但無論如何
[00:19:55.000 --> 00:20:00.000]  這裡是鼓勵我們要孝敬年老的父母
[00:20:00.000 --> 00:20:05.000]  否則是會有報應的
[00:20:05.000 --> 00:20:09.000]  這是阿古爾觀察到的智慧之言
[00:20:09.000 --> 00:20:13.000]  第七段,二十至二十三節
[00:20:13.000 --> 00:20:16.000]  凡間人是破壞社會的秩序
[00:20:16.000 --> 00:20:19.000]  是不能被包容的罪
[00:20:19.000 --> 00:20:23.000]  在二十二至二十三節提到四件事
[00:20:23.000 --> 00:20:27.000]  其實是說古代社會的秩序被顛倒了
[00:20:27.000 --> 00:20:31.000]  奴隸不應該可以做皇帝
[00:20:31.000 --> 00:20:33.000]  愚蠢人應該是窮的
[00:20:33.000 --> 00:20:35.000]  為什麼可以飽足呢?
[00:20:35.000 --> 00:20:40.000]  被人討厭的女人又可以出嫁嫁到人呢?
[00:20:40.000 --> 00:20:42.000]  我們要解釋一下
[00:20:42.000 --> 00:20:44.000]  從前猶太人的婚嫁
[00:20:44.000 --> 00:20:49.000]  其實有點像我們古代的華人一樣
[00:20:49.000 --> 00:20:51.000]  不是自由戀愛的
[00:20:51.000 --> 00:20:54.000]  是通過媒人介紹的
[00:20:54.000 --> 00:20:56.000]  被人討厭的女人
[00:20:56.000 --> 00:21:01.000]  全村人皆知何文那個女人是怎樣的
[00:21:01.000 --> 00:21:03.000]  竟然能夠嫁到人
[00:21:03.000 --> 00:21:06.000]  就有點違反常理
[00:21:06.000 --> 00:21:09.000]  婢女代替主母的地位
[00:21:09.000 --> 00:21:13.000]  也是違反了一般社會的規律
[00:21:13.000 --> 00:21:17.000]  因此是大地所不能容忍的
[00:21:17.000 --> 00:21:22.000]  這四種不能被容忍的觀察
[00:21:22.000 --> 00:21:24.000]  其實是間接地說
[00:21:24.000 --> 00:21:29.000]  奸淫是不能被容忍的
[00:21:29.000 --> 00:21:33.000]  在摩西五經裡面其實有條例
[00:21:33.000 --> 00:21:38.000]  犯奸淫的人是要被判死刑的
[00:21:38.000 --> 00:21:41.000]  在利未記二十章十節說
[00:21:41.000 --> 00:21:45.000]  有人跟以色列同胞的妻子私通
[00:21:45.000 --> 00:21:53.000]  姦夫和淫婦都要處死
[00:21:53.000 --> 00:21:56.000]  主耶穌也曾經說過
[00:21:56.000 --> 00:22:01.000]  唯一上帝認可被人離婚的理由
[00:22:01.000 --> 00:22:06.000]  就是其中一方犯了奸淫的罪
[00:22:06.000 --> 00:22:11.000]  第八段二十四至三十一節
[00:22:11.000 --> 00:22:13.000]  這段是觀察自然界
[00:22:13.000 --> 00:22:16.000]  學習接納自己
[00:22:16.000 --> 00:22:20.000]  在生活當中我們是活在關係當中
[00:22:20.000 --> 00:22:22.000]  是跟上帝的關係
[00:22:22.000 --> 00:22:23.000]  跟人的關係
[00:22:23.000 --> 00:22:25.000]  跟物質世界的關係
[00:22:25.000 --> 00:22:27.000]  在前面幾段經文當中
[00:22:27.000 --> 00:22:31.000]  教導我們要怎樣在上帝面前謙卑
[00:22:31.000 --> 00:22:34.000]  又教導我們不要隨便批評別人
[00:22:34.000 --> 00:22:37.000]  有時我們批評別人
[00:22:37.000 --> 00:22:40.000]  是因為我們自視過高
[00:22:40.000 --> 00:22:43.000]  自以為完美
[00:22:43.000 --> 00:22:45.000]  但有些人對自己
[00:22:45.000 --> 00:22:49.000]  卻又有不正確的自我形象
[00:22:49.000 --> 00:22:52.000]  而產生出自卑感
[00:22:52.000 --> 00:22:55.000]  這段經文二十五至二十八節
[00:22:55.000 --> 00:23:00.000]  提到有四種奇貌不揚的小動物
[00:23:00.000 --> 00:23:02.000]  或者小生物
[00:23:02.000 --> 00:23:04.000]  但阿古爾觀察到他們
[00:23:04.000 --> 00:23:07.000]  其實是非常聰明的
[00:23:07.000 --> 00:23:10.000]  不要由於他們的體積小
[00:23:10.000 --> 00:23:13.000]  就覺得他們一無是處
[00:23:13.000 --> 00:23:18.000]  他們其實可以說是各自各精彩
[00:23:18.000 --> 00:23:20.000]  在三十至三十一節
[00:23:20.000 --> 00:23:26.000]  亦提到四種神態威武的動物和人
[00:23:26.000 --> 00:23:29.000]  那四種體積小的動物
[00:23:29.000 --> 00:23:32.000]  和這四種神態威武
[00:23:32.000 --> 00:23:35.000]  形成一個強烈的對比
[00:23:35.000 --> 00:23:38.000]  但阿古爾沒有指出那些
[00:23:38.000 --> 00:23:41.000]  引人注意外形威武的動物或人
[00:23:41.000 --> 00:23:44.000]  是有甚麼值得我們欣賞的地方
[00:23:44.000 --> 00:23:48.000]  可能他們的外形已經很厲害
[00:23:48.000 --> 00:23:49.000]  不用再說了
[00:23:49.000 --> 00:23:52.000]  不過我相信阿古爾是要提醒讀者
[00:23:52.000 --> 00:23:56.000]  不要小看自己
[00:23:56.000 --> 00:23:59.000]  自己可能樣貌不出眾
[00:23:59.000 --> 00:24:03.000]  但亦有其他個人的地方
[00:24:03.000 --> 00:24:07.000]  而那些外形威武的動物和人
[00:24:07.000 --> 00:24:10.000]  可能只剩下外形
[00:24:10.000 --> 00:24:13.000]  甚至可能有姿勢沒有實際
[00:24:13.000 --> 00:24:19.000]  因為世界上沒有一個永遠無敵的君王
[00:24:19.000 --> 00:24:21.000]  哪會永遠無敵
[00:24:21.000 --> 00:24:26.000]  等他老一點,看他是不是無敵
[00:24:26.000 --> 00:24:30.000]  第九段,第三十二節只有一個勸導
[00:24:30.000 --> 00:24:32.000]  就是要自省
[00:24:32.000 --> 00:24:36.000]  愚蠢的人一般都不會知道自己愚蠢
[00:24:36.000 --> 00:24:39.000]  因為人都是有個傾向自視過高
