
[00:00:00.000 --> 00:00:04.020]  剛才也說了在七月份有一個福音雙週
[00:02:32.820 --> 00:02:36.060]  司題犯用石頭掟死
[00:02:36.060 --> 00:02:39.700]  既然司題犯大有能力
[00:02:39.700 --> 00:02:44.300]  又能夠講述一個福音
[00:02:44.300 --> 00:02:46.460]  一個這樣的信徒
[00:02:46.460 --> 00:02:49.140]  他在外面傳揚福音
[00:02:49.140 --> 00:02:51.740]  要遭受到殺害
[00:02:51.740 --> 00:02:54.020]  何況其他的信徒
[00:02:54.020 --> 00:02:55.500]  當他們去傳福音的時候
[00:02:55.500 --> 00:02:57.580]  也會遇到這麼大的迫害
[00:02:57.580 --> 00:03:02.740]  於是耶路撒冷的教會信徒很惶恐
[00:03:02.740 --> 00:03:05.100]  當時的迫害越來越厲害
[00:03:05.100 --> 00:03:08.060]  既然可以用石頭掟死司題犯
[00:03:08.060 --> 00:03:12.460]  你說不可以掟死其他想出來傳道的人呢?
[00:03:12.460 --> 00:03:16.900]  於是教會就被迫要分散
[00:03:16.900 --> 00:03:18.620]  所以來到第八章裡面
[00:03:18.620 --> 00:03:22.860]  我們看到當時耶路撒冷的教會
[00:03:22.860 --> 00:03:25.340]  他們特別是這些說希臘話的猶太基督徒
[00:03:25.340 --> 00:03:27.940]  就要分散在各地
[00:03:27.940 --> 00:03:30.940]  特別提到一個人叫做比利
[00:03:30.940 --> 00:03:34.580]  他就去到撒瑪利亞裡面傳道
[00:03:34.580 --> 00:03:37.100]  一直去傳福音
[00:03:37.100 --> 00:03:40.060]  剛才那段經文裡面就講到他
[00:03:40.060 --> 00:03:43.540]  跟一些信徒一起傳福音很有果效
[00:03:43.540 --> 00:03:48.060]  於是很多人連男帶女都受浸
[00:03:48.060 --> 00:03:49.900]  歸向耶穌基督
[00:03:49.900 --> 00:03:57.140]  這個就看到他們當時的福音繼續往外發展的情況
[00:03:57.140 --> 00:04:01.180]  所以這裡你看到傳福音是一個很必須的事情
[00:04:01.180 --> 00:04:05.620]  為什麼他們迫害的時候還繼續傳福音呢?
[00:04:05.620 --> 00:04:07.260]  因為剛才講過
[00:04:07.260 --> 00:04:10.140]  上一次或者前兩次講到
[00:04:10.140 --> 00:04:13.500]  索恆傳我們知道他們是繁物公用
[00:04:13.500 --> 00:04:15.500]  他們是一起居住
[00:04:15.500 --> 00:04:20.660]  一起生活過著一個基督徒群體很緊密的生活
[00:04:20.660 --> 00:04:23.500]  但因為現在受到迫害
[00:04:23.500 --> 00:04:24.620]  他們分散了
[00:04:24.620 --> 00:04:26.220]  他們可能不再一起生活
[00:04:26.220 --> 00:04:27.820]  再不能夠繁物公用
[00:04:27.820 --> 00:04:32.220]  可能甚至分散到各地生活的時候
[00:04:32.220 --> 00:04:34.780]  但你想想他們會孤單的
[00:04:34.780 --> 00:04:36.500]  他們可能會信心軟弱的
[00:04:36.500 --> 00:04:41.980]  他們可能會不夠足夠聖經的教導
[00:04:41.980 --> 00:04:45.260]  可能會影響到他們的信仰
[00:04:45.260 --> 00:04:49.580]  但是這些有能力的門徒
[00:04:49.580 --> 00:04:53.220]  他們要很快去到一個地方裡面繼續傳福音
[00:04:53.220 --> 00:04:55.980]  繼續要幫助一起去的信徒
[00:04:55.980 --> 00:05:00.220]  和新的能夠認識主的決志者
[00:05:00.220 --> 00:05:04.220]  能夠去再建立一個基督徒的群體
[00:05:04.220 --> 00:05:07.180]  因為他們同樣的概念是一樣
[00:05:07.180 --> 00:05:08.460]  要一起的生活
[00:05:08.460 --> 00:05:11.260]  一起的要彼此的服侍
[00:05:11.260 --> 00:05:12.620]  一起去見證神
[00:05:12.620 --> 00:05:17.220]  他們不要過一個獨立分散的生活
[00:05:17.220 --> 00:05:18.500]  雖然他們分散
[00:05:18.500 --> 00:05:20.780]  但他卻仍然要去傳福音
[00:05:20.780 --> 00:05:22.900]  所以他們是不能夠不傳福音
[00:05:22.900 --> 00:05:26.300]  不能夠不繼續讓人去信主
[00:05:26.300 --> 00:05:28.780]  所以有時候我們傳福音是必須的時候
[00:05:28.780 --> 00:05:30.140]  是逼出來的
[00:05:30.140 --> 00:05:32.420]  這個是逼迫的緣故
[00:05:32.420 --> 00:05:34.900]  然後逼出來他們要傳福音
[00:05:34.900 --> 00:05:37.860]  我不知道大家有沒有試過被人逼你去傳福音
[00:05:37.860 --> 00:05:39.380]  在今天自由的社會
[00:05:39.380 --> 00:05:44.500]  在教會裡面我們沒有這麼高壓的
[00:05:44.500 --> 00:05:45.940]  一定要去傳福音
[00:05:45.940 --> 00:05:47.220]  一定要逼你
[00:05:47.220 --> 00:05:49.660]  里人歸主禮拜一定要帶人來
[00:05:49.660 --> 00:05:51.780]  否則你就不可以坐了
[00:05:51.780 --> 00:05:53.580]  我們仍然要鼓勵
[00:05:53.580 --> 00:05:57.260]  但我發覺有時候也會逼回來傳福音
[00:05:57.260 --> 00:05:58.180]  什麼時候呢?
[00:05:58.180 --> 00:06:05.900]  譬如有些人去結婚對象
[00:06:05.900 --> 00:06:09.740]  那個對象可能是微信主
[00:06:09.740 --> 00:06:11.340]  我有時候聽到一些父母
[00:06:11.340 --> 00:06:14.380]  基督教家庭的父母
[00:06:14.380 --> 00:06:18.460]  未來的女婿未來的媳婦
[00:06:18.460 --> 00:06:19.460]  她還沒有信耶穌
[00:06:19.460 --> 00:06:20.940]  你快點去跟她傳福音
[00:06:20.940 --> 00:06:23.220]  去信耶穌受浸加入教會
[00:06:23.220 --> 00:06:24.940]  建立基督教的家庭
[00:06:24.940 --> 00:06:27.260]  不要趕著跟她傳福音
[00:06:27.260 --> 00:06:29.380]  當然很多時候我們也會
[00:06:29.380 --> 00:06:31.060]  一些親友朋友
[00:06:31.060 --> 00:06:34.820]  他們在身體軟弱臨終的時候
[00:06:34.820 --> 00:06:37.940]  我們也很想他們能夠認識這個舊人
[00:06:37.940 --> 00:06:39.580]  我們就要去傳福音
[00:06:39.580 --> 00:06:41.820]  我們要去認識主
[00:06:41.820 --> 00:06:45.180]  我記得我也試過被迫回來傳福音
[00:06:45.180 --> 00:06:49.060]  就是二十多年前參加一個報道訓練
[00:06:49.060 --> 00:06:53.140]  這個報道訓練就是連續差不多一個星期
[00:06:53.140 --> 00:06:55.860]  你一定要有四個福音的對象
[00:06:55.860 --> 00:06:57.580]  他就不會提供給你的
[00:06:57.580 --> 00:07:00.100]  你要自己找這些福音對象
[00:07:00.100 --> 00:07:01.220]  對於我來說
[00:07:01.220 --> 00:07:03.980]  微信的基督徒的朋友越來越少了
[00:07:03.980 --> 00:07:06.500]  於是就想想找些什麼人呢?
[00:07:06.500 --> 00:07:09.100]  可能要找一些親戚
[00:07:09.100 --> 00:07:11.460]  找一些朋友、同學等等
[00:07:11.460 --> 00:07:12.540]  到處找
[00:07:12.540 --> 00:07:15.100]  就迫自己也要去傳福音
[00:07:15.100 --> 00:07:16.860]  就是這樣的情況
[00:07:16.860 --> 00:07:18.420]  當然如果你還沒有對象
[00:07:18.420 --> 00:07:19.620]  不能夠約的時候
[00:07:19.620 --> 00:07:21.500]  你就要在街頭報道了
[00:07:21.500 --> 00:07:26.740]  你就要去到尖東某公園裡面
[00:07:26.740 --> 00:07:30.020]  你就要抓住人去報道
[00:07:30.020 --> 00:07:34.380]  看來你發覺又有報道的熱心
[00:07:34.380 --> 00:07:36.380]  但是似乎還是被迫回來
[00:07:36.380 --> 00:07:37.700]  但無論如何
[00:07:37.700 --> 00:07:39.940]  這個都是一個好的經驗
[00:07:39.940 --> 00:07:42.300]  讓我們能夠看到一個迫切性
[00:07:42.300 --> 00:07:45.540]  能夠看到我們真的需要去傳福音
[00:07:45.540 --> 00:07:49.500]  但同時間這個傳福音除了好像被迫出來之外
[00:07:49.500 --> 00:07:51.940]  其實是有計劃的
[00:07:51.940 --> 00:07:55.220]  當然我們的主耶穌基督很有願見
[00:07:55.220 --> 00:07:56.500]  也有計劃
[00:07:56.500 --> 00:07:59.060]  當他在《聖行傳》第一章第八節
[00:07:59.060 --> 00:08:00.300]  他說聖靈降臨的時候
[00:08:00.300 --> 00:08:01.500]  你就要得著力量
[00:08:01.500 --> 00:08:02.420]  然後怎麼樣呢?
[00:08:02.420 --> 00:08:03.900]  你從耶路撒冷
[00:08:03.900 --> 00:08:05.420]  然後去哪裡呢?
[00:08:05.420 --> 00:08:06.580]  撒瑪利亞
[00:08:06.580 --> 00:08:08.740]  就是剛剛說的肥尼的地方
[00:08:08.740 --> 00:08:11.300]  然後去到猶太傳遞
[00:08:11.300 --> 00:08:12.460]  直到地極
[00:08:12.460 --> 00:08:13.900]  作好的見證
[00:08:13.900 --> 00:08:16.820]  因為似乎也很有應驗到
[00:08:16.820 --> 00:08:17.740]  耶穌基督
[00:08:17.740 --> 00:08:19.620]  你當他是一個預言的說法
[00:08:19.620 --> 00:08:21.260]  也是一個策略的說法
[00:08:21.260 --> 00:08:23.740]  都是這樣的早期教會開始的
[00:08:23.740 --> 00:08:27.180]  就是說現在耶路撒冷被迫分散的時候
[00:08:27.180 --> 00:08:29.100]  他們就往外傳到了
[00:08:29.100 --> 00:08:31.500]  現在的肥尼去了哪裡呢?
[00:08:31.500 --> 00:08:33.540]  撒瑪利亞
[00:08:33.540 --> 00:08:35.340]  在北面撒瑪利亞
[00:08:35.340 --> 00:08:37.460]  在北面撒瑪利亞之後
[00:08:37.460 --> 00:08:39.420]  後來肥尼就
[00:08:39.420 --> 00:08:41.500]  其實今天我們在第八章
[00:08:41.500 --> 00:08:44.580]  後面就說他帶領一個叫做
[00:08:44.580 --> 00:08:48.220]  埃提雅伯的太監
[00:08:48.220 --> 00:08:52.020]  埃提雅伯是一個國家名字
[00:08:52.020 --> 00:08:54.500]  埃塞俄比亞
[00:08:54.500 --> 00:08:57.220]  一個官員能夠去信耶穌
[00:08:57.220 --> 00:08:59.860]  那麼他能夠因為
[00:08:59.860 --> 00:09:02.100]  這個官員信了耶穌
[00:09:02.100 --> 00:09:04.780]  又將福音帶回自己的國家
[00:09:04.780 --> 00:09:05.940]  就是北非
[00:09:05.940 --> 00:09:07.020]  非洲的地方
[00:09:07.020 --> 00:09:10.060]  然後再往更大的地方
[00:09:10.060 --> 00:09:12.060]  離開猶大的境界
[00:09:12.060 --> 00:09:14.700]  去到天涯海角
[00:09:14.700 --> 00:09:15.900]  去到地極
[00:09:15.900 --> 00:09:16.540]  傳福音
[00:09:16.540 --> 00:09:17.940]  所以這個策略
[00:09:17.940 --> 00:09:19.620]  是耶穌基督所說
[00:09:19.620 --> 00:09:21.140]  他們也是這樣進行
[00:09:21.140 --> 00:09:22.580]  雖然好像逼出來的
[00:09:22.580 --> 00:09:24.580]  但也是依著這樣的方向
[00:09:24.580 --> 00:09:26.020]  因為學者說
[00:09:26.020 --> 00:09:28.940]  這種是同心圓的擴散
[00:09:28.940 --> 00:09:30.940]  就是說耶路撒冷是一個原點
[00:09:30.940 --> 00:09:32.700]  但是往外的擴散
[00:09:32.700 --> 00:09:34.820]  那麼向北向南
[00:09:34.820 --> 00:09:35.940]  向東向西也好
[00:09:35.940 --> 00:09:36.940]  一直擴散
[00:09:36.940 --> 00:09:38.220]  一直越來越遠
[00:09:38.220 --> 00:09:40.740]  就是這個傳福音的策略
[00:09:40.740 --> 00:09:42.340]  所以在某種情況來說
[00:09:42.340 --> 00:09:43.780]  傳福音也要有策略
[00:09:43.780 --> 00:09:47.180]  在教會我們要能夠建立一個策略
[00:09:47.180 --> 00:09:52.020]  讓基督徒知道耶穌基督的心意
[00:09:52.020 --> 00:09:54.940]  特別是耶穌基督有一個傳球
[00:09:54.940 --> 00:09:57.740]  能夠歸向主的心意的時候
[00:09:57.740 --> 00:09:58.940]  我們也有一個策略
[00:09:58.940 --> 00:10:00.700]  如何將福音傳揚
[00:10:00.700 --> 00:10:04.620]  如何能夠有計劃地一直傳揚
[00:10:04.620 --> 00:10:08.660]  所以《少行傳》一章八節
[00:10:08.660 --> 00:10:11.780]  你可以從第八章這裡看
[00:10:11.780 --> 00:10:13.980]  就是路線的實施
[00:10:13.980 --> 00:10:19.020]  從耶路撒冷一直到往外傳揚福音
[00:10:19.020 --> 00:10:20.900]  所以對於我們來說
[00:10:20.900 --> 00:10:25.140]  這是耶穌基督的一個普世救恩的計劃
[00:10:25.140 --> 00:10:28.340]  這個計劃已經包括了你和我在內
[00:10:28.340 --> 00:10:31.060]  這個計劃是我們有份去參與的
[00:10:31.060 --> 00:10:35.820]  不知今天你自己有沒有真的留意過
[00:10:35.820 --> 00:10:37.060]  講到傳福音
[00:10:37.060 --> 00:10:38.860]  你和我都是需要的
[00:10:38.860 --> 00:10:39.780]  不要講太遠
[00:10:39.780 --> 00:10:40.620]  我們講今天
[00:10:40.620 --> 00:10:43.940]  我們就向我們身邊的人去傳福音
[00:10:43.940 --> 00:10:46.060]  我們希望能夠在雙周裡面
[00:10:46.060 --> 00:10:48.660]  這麼多的聚會都可以帶回來
[00:10:48.660 --> 00:10:51.540]  青少年人可以帶青少年人的報道會
[00:10:51.540 --> 00:10:54.620]  我們有家長可以去到很親的報道會
[00:10:54.620 --> 00:10:57.500]  在平日的早午晚堂的時間
[00:10:57.500 --> 00:10:59.100]  都有報道的訊息
[00:10:59.100 --> 00:11:01.620]  這些都是我們可以去做到
[00:11:01.620 --> 00:11:04.620]  我們有沒有這樣的心態
[00:11:04.620 --> 00:11:05.700]  有沒有這樣的概念
[00:11:05.700 --> 00:11:08.420]  這個都是我們應該做的事情呢
[00:11:08.420 --> 00:11:11.660]  你有沒有好像這個肥膩一樣體會到
[00:11:11.660 --> 00:11:12.900]  因為當我們要發覺
[00:11:12.900 --> 00:11:15.420]  如果我們依隨教會的策略
[00:11:15.420 --> 00:11:17.780]  或者神的普世計劃的時候
[00:11:17.780 --> 00:11:20.180]  如果我們本地同文化
[00:11:20.180 --> 00:11:22.580]  同種族同社會的人
[00:11:22.580 --> 00:11:24.900]  我們都不能夠提起一個熱心
[00:11:24.900 --> 00:11:27.140]  在我們周圍附近的人傳福音
[00:11:27.140 --> 00:11:28.220]  甚至我們最近的
[00:11:28.220 --> 00:11:30.580]  我們家裡面的人去傳福音
[00:11:30.580 --> 00:11:32.260]  我們怎麼能夠去到一個
[00:11:32.260 --> 00:11:34.340]  不同文化裡面去傳福音
[00:11:34.340 --> 00:11:35.340]  或者今天
[00:11:35.340 --> 00:11:37.540]  在香港都有很多不同文化的人來到
[00:11:37.540 --> 00:11:39.420]  很多國內的人士來到
[00:11:39.420 --> 00:11:40.300]  我們會見到他
[00:11:40.300 --> 00:11:42.020]  我們會有什麼面孔呢
[00:11:42.020 --> 00:11:44.460]  我覺得他好像不喜歡一起
[00:11:44.460 --> 00:11:45.900]  但是我們有沒有一個心態
[00:11:45.900 --> 00:11:47.500]  我們都能夠在這裡
[00:11:47.500 --> 00:11:50.500]  都可以向他們傳福音呢
[00:11:50.500 --> 00:11:56.780]  最近理工大學的團契跟我說
[00:11:56.780 --> 00:11:59.260]  他說希望尖沙咀浸信會
[00:11:59.260 --> 00:12:00.500]  弟兄姊妹
[00:12:00.500 --> 00:12:04.300]  是準備可以為接下來新的學年裡面
[00:12:04.300 --> 00:12:07.660]  有國內的大一的學生
[00:12:07.660 --> 00:12:09.260]  來到讀書
[00:12:09.260 --> 00:12:12.980]  現在理大大概有五六千的國內學生
[00:12:12.980 --> 00:12:15.460]  來很多人的
[00:12:15.460 --> 00:12:18.540]  來到希望他們有一個
[00:12:18.540 --> 00:12:20.900]  這個學校的計劃
[00:12:20.900 --> 00:12:24.860]  學校有一個叫做生命導師的計劃
[00:12:24.860 --> 00:12:26.100]  就是一個 mentor
[00:12:26.100 --> 00:12:28.820]  希望能夠有些人
[00:12:28.820 --> 00:12:34.140]  幫助這些人生路不熟的青少年人
[00:12:34.140 --> 00:12:37.700]  他們來到都是十幾二十歲的
[00:12:37.700 --> 00:12:38.620]  很年輕
[00:12:38.620 --> 00:12:39.980]  他們離開家裡
[00:12:39.980 --> 00:12:42.700]  甚至有些是很想家庭的
[00:12:42.700 --> 00:12:43.900]  思鄉的
[00:12:43.900 --> 00:12:45.620]  但是就來到這裡讀書
[00:12:45.620 --> 00:12:47.740]  還有他們說普通話
[00:12:47.740 --> 00:12:48.820]  不懂廣東話
[00:12:48.820 --> 00:12:49.740]  不懂得聽
[00:12:49.740 --> 00:12:50.740]  不懂得說
[00:12:50.740 --> 00:12:53.140]  很多很愚蠢的時候
[00:12:53.140 --> 00:12:55.260]  很需要別人關心
[00:12:55.260 --> 00:12:57.020]  學校很好
[00:12:57.020 --> 00:13:01.060]  又將這個責任交給教職員團契
[00:13:01.060 --> 00:13:02.900]  他知道基督徒有愛心
[00:13:02.900 --> 00:13:05.260]  這個團契就形式漸進
[00:13:05.260 --> 00:13:06.980]  就知道我們這麼近
[00:13:06.980 --> 00:13:11.540]  希望我們都有二十幾個弟兄姊妹
[00:13:11.540 --> 00:13:13.620]  幫助這件工作
[00:13:13.620 --> 00:13:15.780]  你有沒有想過你可以參與呢?
[00:13:15.780 --> 00:13:19.540]  我記得今年我就出席他們一個
[00:13:19.540 --> 00:13:24.980]  另外一個叫做家長大事的一個計劃
[00:13:24.980 --> 00:13:27.420]  一對夫婦幫助他們
[00:13:27.420 --> 00:13:31.220]  出席他們就看到那些學生
[00:13:31.220 --> 00:13:33.020]  就說過去一年裡面
[00:13:33.020 --> 00:13:36.420]  這些夫婦又是交給基督徒去做
[00:13:36.420 --> 00:13:38.620]  說他們怎樣去關心他們
[00:13:38.620 --> 00:13:41.020]  甚至有些已經信了耶穌了
[00:13:41.020 --> 00:13:46.020]  有些就說我從來沒試過
[00:13:46.020 --> 00:13:48.500]  中秋節是不跟家人過的
[00:13:48.500 --> 00:13:50.820]  可能他們很有家庭觀念
[00:13:50.820 --> 00:13:53.580]  中秋節是家庭團聚
[00:13:53.580 --> 00:13:56.380]  他沒試過中秋節不是在家裡的
[00:13:56.380 --> 00:13:59.860]  一年班來到
[00:13:59.860 --> 00:14:03.620]  竟然那對夫婦叫他回家吃飯
[00:14:03.620 --> 00:14:05.580]  他感受到很感動
[00:14:05.580 --> 00:14:07.820]  好像真的有回自己的家一樣
[00:14:07.820 --> 00:14:10.940]  所以他跟他們稱呼他們爸爸媽媽
[00:14:10.940 --> 00:14:12.140]  很親切的
[00:14:12.140 --> 00:14:14.420]  真的看到那些基督徒有愛心
[00:14:14.420 --> 00:14:16.420]  而這些人得到這個幫助
[00:14:16.420 --> 00:14:18.420]  有很多都是信耶穌
[00:14:18.420 --> 00:14:21.940]  甚至我知道有些已經參加我們尖端聚會都有
[00:14:21.940 --> 00:14:27.460]  所以就看到這是一個我們要學習
[00:14:27.460 --> 00:14:29.860]  能夠去有一個全方位的心智
[00:14:29.860 --> 00:14:33.460]  我們能夠去不單止本地
[00:14:33.460 --> 00:14:36.020]  我們同社會同文化的人
[00:14:36.020 --> 00:14:37.300]  我們一直在說
[00:14:37.300 --> 00:14:39.660]  教會一直在發展海外的猜拳
[00:14:39.660 --> 00:14:41.140]  國內的事工
[00:14:41.140 --> 00:14:43.140]  我們去到廣州
[00:14:43.140 --> 00:14:44.580]  西江一帶
[00:14:44.580 --> 00:14:45.980]  去到廣西
[00:14:45.980 --> 00:14:49.140]  我們還要想一想會不會再一路向西邊走
[00:14:49.140 --> 00:14:52.180]  會不會去雲南、四川、青海一路呢
[00:14:52.180 --> 00:14:54.540]  這個福音要返回耶路撒冷
[00:14:54.540 --> 00:14:55.660]  要經過中東
[00:14:55.660 --> 00:15:00.620]  要突破這個心智去傳福音
[00:15:00.620 --> 00:15:02.620]  如果我們在本地都做不到
[00:15:02.620 --> 00:15:04.980]  很難走出外面一步
[00:15:04.980 --> 00:15:06.460]  我認識一些宣教士
[00:15:06.460 --> 00:15:08.180]  他們已經滿有心智
[00:15:08.180 --> 00:15:10.180]  他們已經很有裝備
[00:15:10.180 --> 00:15:12.180]  但是他們一去到外國
[00:15:12.180 --> 00:15:13.540]  其實仍然有很多困難
[00:15:13.540 --> 00:15:15.540]  一去到第一個問題就發生
[00:15:15.540 --> 00:15:17.860]  自己是啞、是盲、是聾的
[00:15:17.860 --> 00:15:19.980]  因為不懂得說、不懂得聽
[00:15:19.980 --> 00:15:21.060]  很想傳福音
[00:15:21.060 --> 00:15:22.740]  沒辦法跟別人說出來
[00:15:22.740 --> 00:15:25.980]  那種鬱悶是很大的
[00:15:25.980 --> 00:15:27.500]  好像沒甚麼成就
[00:15:27.500 --> 00:15:29.980]  好像來了不知道要做甚麼
[00:15:29.980 --> 00:15:31.380]  他們要很忍耐
[00:15:31.380 --> 00:15:33.780]  他們要慢慢學習當地的文化
[00:15:33.780 --> 00:15:37.740]  已經有這麼有心智、裝備的傳道人去到
[00:15:37.740 --> 00:15:39.100]  都會面對這樣的情況
[00:15:39.100 --> 00:15:40.580]  何況我們今天
[00:15:40.580 --> 00:15:43.140]  我們如果不去加強我們的心智
[00:15:43.140 --> 00:15:45.740]  不去學習操練的時候
[00:15:45.740 --> 00:15:47.140]  我們很難
[00:15:47.140 --> 00:15:49.420]  真的會很容易地
[00:15:49.420 --> 00:15:50.820]  我們很願意地
[00:15:50.820 --> 00:15:52.700]  隨時隨地去傳揚福音
[00:15:52.700 --> 00:15:55.620]  我們不知道何時我們要迫出來傳福音
[00:15:55.620 --> 00:15:56.940]  但是何時都好
[00:15:56.940 --> 00:16:01.620]  我們都要隨時可以將福音跟別人分享
[00:16:01.620 --> 00:16:03.620]  這個費利就是這樣的人
[00:16:03.620 --> 00:16:04.820]  費利是怎樣形容他呢?
[00:16:04.820 --> 00:16:07.700]  聖經說他是一個傳福音的費利
[00:16:07.700 --> 00:16:10.420]  這些是在哪裡形容他呢?
[00:16:10.420 --> 00:16:13.980]  其實就在《小行傳》第21章8節
[00:16:13.980 --> 00:16:19.100]  當保羅和道嘉等等這些宣教隊伍
[00:16:19.100 --> 00:16:20.780]  去到凱撒尼亞
[00:16:20.780 --> 00:16:22.700]  就去到他家裏
[00:16:22.700 --> 00:16:26.820]  在21章8節裏怎樣形容呢?
[00:16:26.820 --> 00:16:31.100]  去到傳福音的費利的家裏
[00:16:31.100 --> 00:16:32.900]  同在一起的同住
[00:16:32.900 --> 00:16:36.580]  這個費利就是當時那七個執事的一個
[00:16:38.580 --> 00:16:41.100]  所以你看到這個費利
[00:16:41.100 --> 00:16:44.260]  他不是真的怎樣形容呢?
[00:16:44.260 --> 00:16:48.060]  不單單是留在一間教會做執事
[00:16:48.060 --> 00:16:51.940]  當被迫的時候
[00:16:51.940 --> 00:16:53.540]  一直去傳福音
[00:16:53.540 --> 00:16:55.620]  他不是一直說我只是管理飯食
[00:16:55.620 --> 00:16:57.060]  我什麼都不管
[00:16:57.060 --> 00:17:01.500]  但是你看到他竟然是繼續地
[00:17:01.500 --> 00:17:03.660]  好像跟使徒一樣的工作
[00:17:03.660 --> 00:17:05.060]  去傳揚福音
[00:17:05.060 --> 00:17:07.540]  所以聖經說他是一個傳福音的費利
[00:17:07.540 --> 00:17:09.340]  這個傳福音的費利
[00:17:09.340 --> 00:17:11.820]  可以說是一個個人報道者
[00:17:11.820 --> 00:17:13.540]  個人報道工作
[00:17:13.540 --> 00:17:14.860]  他是做得很好
[00:17:14.860 --> 00:17:16.860]  這個費利是
[00:17:16.860 --> 00:17:18.140]  剛才說了
[00:17:18.140 --> 00:17:20.020]  他離開了迫伯的時候
[00:17:20.020 --> 00:17:21.820]  就去到撒瑪利亞
[00:17:21.820 --> 00:17:23.420]  去傳福音
[00:17:23.420 --> 00:17:25.020]  去做報道
[00:17:25.020 --> 00:17:26.580]  帶領人去歸主
[00:17:26.580 --> 00:17:29.420]  我不詳細說裏面的內容
[00:17:29.420 --> 00:17:31.060]  裏面的情況
[00:17:31.060 --> 00:17:34.180]  但後來他會發覺到
[00:17:34.180 --> 00:17:38.140]  神就呼召他往南邊
[00:17:38.140 --> 00:17:39.740]  南邊就是去加薩
