
[00:00:00.000 --> 00:00:06.080]  好,今天我的講題叫做「我雖渺小,你卻偉大」
[00:09:23.360 --> 00:09:24.640]  《聖經》裏面說:
[00:09:24.640 --> 00:09:29.920]  「神,我的主,祢的名在全地,何其美?
[00:09:29.920 --> 00:09:32.280]  祢將祢的榮耀彰顯於天
[00:09:32.280 --> 00:09:33.800]  祢因敵人的緣故
[00:09:33.800 --> 00:09:37.720]  從鷹孩和吃奶的口中建立了能力
[00:09:37.720 --> 00:09:42.560]  使仇敵和報仇的閉口無言」
[00:09:42.560 --> 00:09:47.360]  宇宙很偉大,當大衛經常逃亡
[00:09:47.360 --> 00:09:51.120]  大家如果有一點點知道,大衛是一個君王
[00:09:51.120 --> 00:09:53.520]  大衛也試過逃難
[00:09:53.520 --> 00:09:57.000]  大衛也試過被人追殺到自己什麼都不是
[00:09:57.000 --> 00:09:59.200]  沒有自己有的東西
[00:09:59.200 --> 00:10:00.400]  大家應該明白吧?
[00:10:00.400 --> 00:10:04.200]  如果你習慣做乞丐,你不覺得在街上睡很辛苦
[00:10:04.200 --> 00:10:07.680]  但是你習慣做皇帝,在酒店住慣,去慣旅行
[00:10:07.680 --> 00:10:11.640]  現在困在家裏,沒得去你都覺得不舒服,是不是?
[00:10:11.640 --> 00:10:13.680]  就是這樣,是不是?
[00:10:13.680 --> 00:10:16.880]  但是大衛被人追殺時,走到曠野
[00:10:16.880 --> 00:10:22.200]  在一片野外的星空,你見到上帝仍然在那裏
[00:10:22.200 --> 00:10:24.160]  我們以為自己失去很多東西
[00:10:24.160 --> 00:10:25.920]  他也是失去了很多東西
[00:10:25.920 --> 00:10:28.520]  但是當他見到星空那位
[00:10:28.520 --> 00:10:31.280]  即是創造宇宙萬物的上帝還在那裏
[00:10:31.280 --> 00:10:32.520]  他心裏面就安穩
[00:10:32.520 --> 00:10:37.080]  所以他就寫了這一個詩篇第八篇
[00:10:37.080 --> 00:10:38.720]  所以你會見到第二節這麼有趣
[00:10:38.720 --> 00:10:44.560]  有什麼使受報仇的閉口無言
[00:10:44.560 --> 00:10:46.000]  有時我們心裏面有很多的不平
[00:10:46.000 --> 00:10:48.400]  我想在他的生命裏面都會這樣看
[00:10:48.400 --> 00:10:51.560]  越多他寫的時候,又驚嘆上帝的作為
[00:10:51.560 --> 00:10:53.920]  亦都感受到上帝那種保護
[00:10:53.920 --> 00:10:57.000]  感受到上帝那種存在和真實
[00:10:57.000 --> 00:11:02.560]  究竟在我們生命裏面,其實神是什麼來的呢?
[00:11:02.560 --> 00:11:04.120]  神是什麼來的呢?
[00:11:04.120 --> 00:11:07.840]  每個人可能所看到的都很不同
[00:11:07.840 --> 00:11:10.920]  定義下去亦都是很不理解的
[00:11:10.920 --> 00:11:13.960]  但當我們如果能夠去看一看自己
[00:11:13.960 --> 00:11:15.000]  你就會明白
[00:11:15.000 --> 00:11:18.240]  我們生命裏面有很多很特別的地方
[00:11:18.240 --> 00:11:22.880]  我深信爸爸對家庭的付出是很大的
[00:11:22.880 --> 00:11:26.400]  以致到子女在當中
[00:11:26.400 --> 00:11:29.240]  當他有病或者是危殆
[00:11:29.240 --> 00:11:31.160]  牽動他們很多情感
[00:11:31.160 --> 00:11:34.400]  到今天講都還有眼淚
[00:11:34.400 --> 00:11:39.600]  我在想,如果我媽媽進醫院急救的時候
[00:11:39.600 --> 00:11:40.760]  我會怎樣呢?
[00:11:40.760 --> 00:11:43.000]  因為我處理很多危機
[00:11:43.000 --> 00:11:44.640]  到時我會不會太冷靜呢?
[00:11:44.640 --> 00:11:46.600]  我都會這樣想的
[00:11:46.600 --> 00:11:51.080]  反正我都應該和他同哭
[00:11:51.080 --> 00:11:54.400]  我相信爸爸在他們生命裏面都很重要
[00:11:54.400 --> 00:11:55.840]  媽媽都一樣
[00:11:55.840 --> 00:11:58.400]  父母他們的努力是沒有白費的
[00:11:58.400 --> 00:12:03.000]  但父母的努力、父母的角色是上帝給他的
[00:12:03.000 --> 00:12:05.080]  他的任務就是照顧我們長大
[00:12:05.080 --> 00:12:06.320]  保護我們成人
[00:12:06.320 --> 00:12:09.400]  上帝用很多方法去保護人去長大
[00:12:09.400 --> 00:12:11.120]  人很渺小
[00:12:11.120 --> 00:12:12.840]  《羅馬書》裏面這樣提到
[00:12:12.840 --> 00:12:15.960]  「神的事情,人所能知道的
[00:12:15.960 --> 00:12:18.520]  原顯明在人的心裏
[00:12:18.520 --> 00:12:21.400]  因為神已經給他們顯明
[00:12:21.400 --> 00:12:23.160]  自從造天地以來
[00:12:23.160 --> 00:12:26.760]  神的永能和神聖是明明可知的
[00:12:26.760 --> 00:12:29.960]  雖是眼不能見,藉著所造之物
[00:12:29.960 --> 00:12:32.920]  可以曉得,叫人無可推諉」
[00:12:32.920 --> 00:12:34.520]  我不知道你同不同意
[00:12:34.520 --> 00:12:37.960]  當我們站在這裏,我們坐在這裏的時候
[00:12:37.960 --> 00:12:40.240]  或者想一想自己的時候
[00:12:40.240 --> 00:12:43.960]  其實你就看到神在這裏
[00:12:43.960 --> 00:12:45.960]  現在天氣乾乾的
[00:12:45.960 --> 00:12:49.720]  你有沒有試過被痰噎著?
[00:12:49.720 --> 00:12:52.080]  其實痰是可以噎死人的
[00:12:52.080 --> 00:12:54.960]  有長者的家人你就知道了
[00:12:54.960 --> 00:12:56.840]  有病的家人你就知道了
[00:12:56.840 --> 00:12:58.480]  醫院三天不賣兩天
[00:12:58.480 --> 00:13:00.600]  那些板斧是抽痰
[00:13:00.600 --> 00:13:04.360]  為什麼?痰是可以噎死人的
[00:13:04.360 --> 00:13:06.600]  但是上帝給我們的生命很活潑
[00:13:06.600 --> 00:13:08.320]  創造很奇妙
[00:13:08.320 --> 00:13:12.760]  你知道我們人所有的毛髮都是向下的
[00:13:12.760 --> 00:13:16.040]  這些毛是不會倒生的
[00:13:16.040 --> 00:13:17.960]  不會倒生,倒生就是很頑皮
[00:13:17.960 --> 00:13:20.600]  這樣就麻煩了
[00:13:20.600 --> 00:13:24.880]  有些什麼是會倒生的?
[00:13:24.880 --> 00:13:26.520]  不要跟我說眼睫毛
[00:13:26.520 --> 00:13:29.160]  在我們的喉嚨裏面
[00:13:29.160 --> 00:13:32.080]  其實有很多倒生的毛刺
[00:13:32.080 --> 00:13:34.000]  所以我們的痰下去的時候
[00:13:34.000 --> 00:13:36.280]  它慢慢逐步退下來
[00:13:36.280 --> 00:13:38.080]  所以為什麼你可以去到那裏呢?
[00:13:38.080 --> 00:13:39.880]  因為痰有原因
[00:13:39.880 --> 00:13:42.800]  當然有些功能失去的時候就危險了
[00:13:42.800 --> 00:13:45.960]  功能慢慢失去的時候就會產生危險
[00:13:45.960 --> 00:13:47.840]  但是你會看到
[00:13:47.840 --> 00:13:49.960]  其實上帝真的很細心
[00:13:49.960 --> 00:13:53.240]  這麼少的東西都為我們去預備
[00:13:53.240 --> 00:13:54.800]  而且在創造裏面
[00:13:54.800 --> 00:14:00.960]  就已經是一個很大的奇蹟,對人類每一個部份
[00:14:00.960 --> 00:14:02.880]  再說下去實在是太多了
[00:14:02.880 --> 00:14:05.040]  上帝其實是很有創意的
[00:14:05.040 --> 00:14:07.320]  又比我們人類都很有創意
[00:14:07.320 --> 00:14:12.120]  所以你看到我們有很多不同的發明的東西
[00:14:12.120 --> 00:14:13.680]  很多東西是人類去發明的
[00:14:13.680 --> 00:14:16.800]  我們看不到動物去發明什麼
[00:14:16.800 --> 00:14:19.080]  是很奇妙的事
[00:14:19.080 --> 00:14:20.200]  人很渺小
[00:14:20.200 --> 00:14:23.800]  而且有很多東西你做之後
[00:14:23.800 --> 00:14:25.800]  我們周圍觀察所有東西
[00:14:25.800 --> 00:14:27.320]  其實我們沒有辦法推諉的
[00:14:27.320 --> 00:14:28.760]  正如羅馬書所說
[00:14:28.760 --> 00:14:30.120]  你不能說不是
[00:14:30.120 --> 00:14:32.680]  你不能說它沒有發生過
[00:14:32.680 --> 00:14:34.280]  它存在了
[00:14:34.280 --> 00:14:36.040]  它已經存在了
[00:14:36.040 --> 00:14:38.000]  《聖經》裏面提到
[00:14:38.000 --> 00:14:41.320]  「我觀看你指頭所做的
[00:14:41.320 --> 00:14:44.120]  並你所陳設的月亮星宿便說
[00:14:44.120 --> 00:14:46.800]  人算什麼,你竟顧念他
[00:14:46.800 --> 00:14:50.160]  世人算什麼,你竟怨顧他
[00:14:50.160 --> 00:14:53.840]  你叫他比天使微少一點
[00:14:53.840 --> 00:14:58.640]  並賜他榮耀尊貴為冠冕」
[00:14:58.640 --> 00:15:02.160]  而且他更加說到
[00:15:02.160 --> 00:15:03.480]  第六童八節
[00:15:03.480 --> 00:15:06.120]  「你派他管理你手所做的
[00:15:06.120 --> 00:15:08.480]  使萬物,就是一切的牛羊
[00:15:08.480 --> 00:15:10.600]  田野的獸,空中的鳥
[00:15:10.600 --> 00:15:13.400]  海裡的魚,凡驚行海盜的
[00:15:13.400 --> 00:15:18.000]  都伏在他的腳下」
[00:15:18.000 --> 00:15:23.000]  當我們看到所有大自然
[00:15:23.000 --> 00:15:24.880]  看到我們生命裏面的東西
[00:15:24.880 --> 00:15:27.760]  你就發覺其實上帝都有經過
[00:15:27.760 --> 00:15:30.880]  祂很精心的編排
[00:15:30.880 --> 00:15:34.240]  甚至我們怎樣出世呢?
[00:15:34.240 --> 00:15:36.080]  我覺得人是很吃虧的
[00:15:36.080 --> 00:15:38.600]  人類出世沒有一兩年都不會走路
[00:15:38.600 --> 00:15:40.200]  一年才會走路
[00:15:40.200 --> 00:15:41.280]  那些嬰兒
[00:15:41.280 --> 00:15:44.520]  你喝少一點奶都會餓死的
[00:15:44.520 --> 00:15:47.160]  但上帝就編排到父母
[00:15:47.160 --> 00:15:50.760]  真的面乾碎濕地照顧我們長大
[00:15:50.760 --> 00:15:52.880]  保護我們很多年
[00:15:52.880 --> 00:15:54.840]  那些剛生小孩的就明白
[00:15:54.840 --> 00:15:56.240]  就這樣點頭了
[00:15:56.240 --> 00:15:57.720]  是不是?
[00:15:57.720 --> 00:15:59.760]  真的少少掉到地上
[00:15:59.760 --> 00:16:02.760]  你都會很擔心
[00:16:02.760 --> 00:16:04.960]  很擔心,很脆弱
[00:16:04.960 --> 00:16:06.840]  生命很脆弱
[00:16:06.840 --> 00:16:08.520]  要人去保護
[00:16:08.520 --> 00:16:11.640]  上帝就是這樣安排所有的東西
[00:16:11.640 --> 00:16:13.000]  人算是什麼呢?
[00:16:13.000 --> 00:16:16.080]  為什麼他能夠參與在上帝自己
[00:16:16.080 --> 00:16:18.000]  那麼偉大的工作裡面
[00:16:18.000 --> 00:16:21.160]  我們自己在肚子裡去創造?
[00:16:21.160 --> 00:16:21.920]  是不是?
[00:16:21.920 --> 00:16:23.560]  當然是第二次了
[00:16:23.560 --> 00:16:24.920]  因為上帝已經創造了我們
[00:16:24.920 --> 00:16:27.760]  有這種能力才可以去實用它
[00:16:27.760 --> 00:16:30.040]  但我們都好像在製造一個生命
[00:16:30.040 --> 00:16:32.360]  然後我們延續這個生命
[00:16:32.360 --> 00:16:34.960]  他更加告訴我們要管理大地
[00:16:34.960 --> 00:16:40.040]  將很多東西要給人類去管理、看守
[00:16:40.040 --> 00:16:41.080]  他說萬物
[00:16:41.080 --> 00:16:41.960]  牛羊田野
[00:16:41.960 --> 00:16:43.840]  空中的鳥海裡的魚
[00:16:43.840 --> 00:16:44.960]  在上帝手裡
[00:16:44.960 --> 00:16:48.680]  但上帝派我們去管理
[00:16:48.680 --> 00:16:50.280]  派你和我去管理
[00:16:50.280 --> 00:16:52.040]  今天有沒有好好地管理
[00:16:52.040 --> 00:16:54.280]  我今天回來的時候就看到
[00:16:54.280 --> 00:16:56.520]  外面的弟兄姊妹
[00:16:56.520 --> 00:16:58.960]  還有一些有心環保的朋友
[00:16:58.960 --> 00:17:05.040]  在這裡幫忙將膠袋、任何的東西分類
[00:17:05.040 --> 00:17:05.880]  環保
[00:17:05.880 --> 00:17:07.680]  他們都是一種貢獻
[00:17:07.680 --> 00:17:09.480]  每個人的遺訓不同
[00:17:09.480 --> 00:17:11.640]  你可能是養兒育女
[00:17:11.640 --> 00:17:12.800]  做牛做馬
[00:17:12.800 --> 00:17:17.320]  他可能是為社會、為環保出一分力
[00:17:17.320 --> 00:17:21.240]  牧師就在台上講道理
[00:17:21.240 --> 00:17:25.120]  派他們在這裡拍攝
[00:17:25.120 --> 00:17:27.000]  每個人都有不同的遺訓
[00:17:27.000 --> 00:17:29.640]  每個人都不知道上帝找你做什麼
[00:17:29.640 --> 00:17:33.480]  在中國人的心裡面
[00:17:33.480 --> 00:17:35.080]  你不要以為中國人沒有神
[00:17:35.080 --> 00:17:37.280]  或者中國人沒有研究這些東西
[00:17:37.280 --> 00:17:38.800]  他也有研究的
[00:17:38.800 --> 00:17:41.200]  不只是講外國人的
[00:17:41.200 --> 00:17:44.720]  孫子也這樣講
[00:17:44.720 --> 00:17:54.880]  他說:草木有生而無枝
[00:17:54.880 --> 00:17:57.400]  禽獸有枝而無兒
[00:17:57.400 --> 00:18:02.160]  人有氣有生有枝亦有兒
[00:18:02.160 --> 00:18:05.280]  故罪為天下貴也
[00:18:05.280 --> 00:18:08.160]  一個中國的詩人孫子
[00:18:08.160 --> 00:18:11.600]  他一直在探索人生的時候
[00:18:11.600 --> 00:18:15.360]  他說:水火山那些
[00:18:15.360 --> 00:18:17.720]  你不覺得它有生命
[00:18:17.720 --> 00:18:20.520]  這是他第一類發現的東西
[00:18:20.520 --> 00:18:23.240]  他說:草木有生命生長
[00:18:23.240 --> 00:18:25.720]  但它好像沒有東西知道
[00:18:25.720 --> 00:18:27.040]  它不懂得為人類做什麼
[00:18:27.040 --> 00:18:27.920]  不過它在做一些東西
[00:18:27.920 --> 00:18:29.840]  上帝安排它做了它的角色
[00:18:29.840 --> 00:18:32.040]  給我們吃或者享用
[00:18:32.040 --> 00:18:34.600]  叫這個宇宙有很多空氣
[00:18:34.600 --> 00:18:41.040]  但也沒有一個知覺
[00:18:41.040 --> 00:18:43.840]  知道明白的能力
[00:18:43.840 --> 00:18:46.040]  禽獸就知道了
[00:18:46.040 --> 00:18:48.240]  狗仔會懂得走過來吃東西
[00:18:48.240 --> 00:18:50.200]  有些自然反應的能力
[00:18:50.200 --> 00:18:52.520]  但它沒有兒
[00:18:52.520 --> 00:18:54.320]  不只是講兒氣
[00:18:54.320 --> 00:18:55.600]  但大家記住
[00:18:55.600 --> 00:19:00.120]  沒有人類那種懂得禮義廉恥
[00:19:00.120 --> 00:19:02.520]  倫尚或者哲理
[00:19:02.520 --> 00:19:07.640]  中國人的兒不只是講兒氣
[00:19:07.640 --> 00:19:09.400]  不是兩翼插肚出來走
[00:19:09.400 --> 00:19:10.560]  不是這些
[00:19:10.560 --> 00:19:12.880]  是講禮義廉恥
[00:19:12.880 --> 00:19:14.880]  一些倫尚的道理
[00:19:14.880 --> 00:19:16.320]  都講得很有意思
[00:19:16.320 --> 00:19:18.520]  就是因為我們跟他們不同
[00:19:18.520 --> 00:19:19.800]  牽涉到我們貴
[00:19:19.800 --> 00:19:21.240]  他說我們貴
[00:19:21.240 --> 00:19:23.520]  為天下貴也
[00:19:23.520 --> 00:19:25.080]  我們很矜貴
[00:19:25.080 --> 00:19:26.800]  我們很獨特
[00:19:26.800 --> 00:19:28.840]  上帝為我們也是很獨特的
[00:19:28.840 --> 00:19:30.440]  我們這麼平凡
[00:19:30.440 --> 00:19:31.480]  就正如大衛所說
[00:19:31.480 --> 00:19:32.760]  我們這麼平凡
[00:19:32.760 --> 00:19:34.560]  但為何神也用我呢?
[00:19:34.560 --> 00:19:37.720]  因為當日大衛是上帝揀選的
