
[00:00:00.000 --> 00:00:08.000]  今天來到我們讓信仰生活升級的講道系列的最後一課了
[00:04:16.000 --> 00:04:20.000]  我上星期看一個全方位的workshop
[00:04:20.000 --> 00:04:23.000]  有一個美南浸信會的professor去教一個workshop
[00:04:23.000 --> 00:04:26.000]  大概有八十個人來參加
[00:04:26.000 --> 00:04:28.000]  他在workshop之前做了一個survey
[00:04:28.000 --> 00:04:30.000]  就問所有來參加的人
[00:04:30.000 --> 00:04:33.000]  你們當中有哪個朋友圈子裡面
[00:04:33.000 --> 00:04:35.000]  有超過五個基督徒的舉手
[00:04:35.000 --> 00:04:36.000]  沒有人舉手
[00:04:36.000 --> 00:04:38.000]  有超過三個非基督徒的舉手
[00:04:38.000 --> 00:04:39.000]  沒有人舉手
[00:04:39.000 --> 00:04:41.000]  最後結果告訴我們
[00:04:41.000 --> 00:04:43.000]  這八十個人當中
[00:04:43.000 --> 00:04:45.000]  所有的人
[00:04:45.000 --> 00:04:47.000]  他們的朋友圈子裡面
[00:04:47.000 --> 00:04:49.000]  連一個非基督徒都沒有
[00:04:49.000 --> 00:04:50.000]  是zero
[00:04:50.000 --> 00:04:51.000]  是zero
[00:04:51.000 --> 00:04:52.000]  一個都沒有
[00:04:52.000 --> 00:04:54.000]  有時候我們信主久就是這樣
[00:04:54.000 --> 00:04:56.000]  你信主久超過五年
[00:04:56.000 --> 00:04:57.000]  或者有些信了十年
[00:04:57.000 --> 00:05:00.000]  你發覺你身邊已經沒有了非基督徒的朋友
[00:05:00.000 --> 00:05:03.000]  你還記不記得你上一次
[00:05:03.000 --> 00:05:06.000]  和非基督徒hangout是什麼時候
[00:05:06.000 --> 00:05:08.000]  不是同事
[00:05:08.000 --> 00:05:10.000]  不是看到同事say hi
[00:05:10.000 --> 00:05:11.000]  或者工作有一個project
[00:05:11.000 --> 00:05:12.000]  一起開會那些不算
[00:05:12.000 --> 00:05:13.000]  真的hangout
[00:05:13.000 --> 00:05:15.000]  和他喝杯東西
[00:05:15.000 --> 00:05:16.000]  去skating
[00:05:16.000 --> 00:05:17.000]  去hiking
[00:05:17.000 --> 00:05:20.000]  真的和他hangout 聊天
[00:05:20.000 --> 00:05:22.000]  你記不記得是什麼時候
[00:05:22.000 --> 00:05:24.000]  我記得我剛剛來回點
[00:05:24.000 --> 00:05:26.000]  前面那三年
[00:05:26.000 --> 00:05:28.000]  其實我真的花了很多時間和非基督徒在一起
[00:05:28.000 --> 00:05:31.000]  後面當然一半是理由
[00:05:31.000 --> 00:05:32.000]  一半是藉口
[00:05:32.000 --> 00:05:34.000]  接著就越來越忙
[00:05:34.000 --> 00:05:36.000]  我發覺這兩年
[00:05:36.000 --> 00:05:37.000]  我預備講章的時候
[00:05:37.000 --> 00:05:38.000]  發覺這兩年
[00:05:38.000 --> 00:05:43.000]  我極少有機會和非信徒hangout
[00:05:43.000 --> 00:05:44.000]  好像以前那樣
[00:05:44.000 --> 00:05:45.000]  可以聊天
[00:05:45.000 --> 00:05:47.000]  可以了解他們的生活
[00:05:47.000 --> 00:05:48.000]  他們在想什麼
[00:05:48.000 --> 00:05:51.000]  我發覺我自己都需要反省
[00:05:51.000 --> 00:05:53.000]  忙著忙著忙到
[00:05:53.000 --> 00:05:56.000]  我身邊好像全部都已經是基督徒
[00:05:56.000 --> 00:05:58.000]  你知道有時候在教會內
[00:05:58.000 --> 00:05:59.000]  會有個錯覺
[00:05:59.000 --> 00:06:01.000]  還有人未信主嗎
[00:06:01.000 --> 00:06:03.000]  因為你身邊的人已經信了
[00:06:03.000 --> 00:06:05.000]  有時候我們說
[00:06:05.000 --> 00:06:06.000]  一有報道會
[00:06:06.000 --> 00:06:08.000]  祈禱會叫大家出來
[00:06:08.000 --> 00:06:09.000]  不如有誰是未信主的
[00:06:09.000 --> 00:06:10.000]  拿個名字出去祈禱
[00:06:10.000 --> 00:06:12.000]  一個都沒有
[00:06:12.000 --> 00:06:13.000]  我身邊的人已經信了
[00:06:13.000 --> 00:06:16.000]  我認識和我心交的人已經信了
[00:06:16.000 --> 00:06:18.000]  所以有時候我們是看不見
[00:06:18.000 --> 00:06:22.000]  是因為我們一直留在一個comfort zone裡
[00:06:22.000 --> 00:06:24.000]  我們身邊全部都是基督徒的圈子
[00:06:24.000 --> 00:06:26.000]  我們已經看不見外面
[00:06:26.000 --> 00:06:28.000]  有些未信主的人
[00:06:28.000 --> 00:06:30.000]  直到你走出這個圈子
[00:06:30.000 --> 00:06:33.000]  我記得我不知道你們身邊有什麼機會
[00:06:33.000 --> 00:06:36.000]  可以認識很多非基督徒朋友
[00:06:36.000 --> 00:06:37.000]  其實神給你很多興趣
[00:06:37.000 --> 00:06:40.000]  很多不同的興趣都可以認識朋友
[00:06:40.000 --> 00:06:43.000]  我記得我們上星期開完會之後
[00:06:43.000 --> 00:06:46.000]  這個星期很感恩他們
[00:06:46.000 --> 00:06:49.000]  你知道我們國語組
[00:06:49.000 --> 00:06:51.000]  一個月的第三個星期
[00:06:51.000 --> 00:06:52.000]  星期日
[00:06:52.000 --> 00:06:53.000]  因為他們星期六崇拜
[00:06:53.000 --> 00:06:55.000]  所以星期日他們會hiking
[00:06:55.000 --> 00:06:57.000]  他們hiking其實是一個
[00:06:57.000 --> 00:07:00.000]  他們原先預備想hiking
[00:07:00.000 --> 00:07:04.000]  是一個outreach的方式
[00:07:04.000 --> 00:07:06.000]  他們希望藉著一起爬山
[00:07:06.000 --> 00:07:08.000]  認識一些非信徒的朋友
[00:07:08.000 --> 00:07:09.000]  當然到目前為止沒有成功過
[00:07:09.000 --> 00:07:14.000]  都是自己人一起爬山
[00:07:14.000 --> 00:07:16.000]  但我們的設計是這樣的
[00:07:16.000 --> 00:07:18.000]  所以我希望你們每一個都明白
[00:07:18.000 --> 00:07:20.000]  星期日第三個星期
[00:07:20.000 --> 00:07:22.000]  其實我們有hiking
[00:07:22.000 --> 00:07:24.000]  如果你有國語的朋友
[00:07:24.000 --> 00:07:26.000]  他還沒有回教會
[00:07:26.000 --> 00:07:28.000]  其實你可以幫我們邀請
[00:07:28.000 --> 00:07:29.000]  第三個星期
[00:07:29.000 --> 00:07:31.000]  到了第二個星期我會提醒你
[00:07:31.000 --> 00:07:32.000]  下個星期就是了
[00:07:32.000 --> 00:07:34.000]  你都可以邀請他們來join
[00:07:34.000 --> 00:07:36.000]  國語我們一班single
[00:07:36.000 --> 00:07:37.000]  我們一起hiking
[00:07:37.000 --> 00:07:38.000]  是很開心的
[00:07:38.000 --> 00:07:41.000]  昨天也有人和我分享
[00:07:41.000 --> 00:07:43.000]  他們不單止hiking
[00:07:43.000 --> 00:07:44.000]  他們也可以join一些
[00:07:44.000 --> 00:07:46.000]  Bay Area的Chinese hiking club
[00:07:46.000 --> 00:07:48.000]  原來有這樣的club
[00:07:48.000 --> 00:07:49.000]  如果你join了
[00:07:49.000 --> 00:07:51.000]  如果有人提出
[00:07:51.000 --> 00:07:52.000]  這個星期去哪裡hiking
[00:07:52.000 --> 00:07:54.000]  只要有兩個人以上和應
[00:07:54.000 --> 00:07:56.000]  他就可以在club裡announce
[00:07:56.000 --> 00:07:58.000]  大家可以來
[00:07:58.000 --> 00:08:00.000]  所以我相信你們身邊
[00:08:00.000 --> 00:08:02.000]  有很多不同的interest
[00:08:02.000 --> 00:08:03.000]  你喜歡拍照
[00:08:03.000 --> 00:08:04.000]  join個club
[00:08:04.000 --> 00:08:06.000]  其實你可以認識很多非信徒
[00:08:06.000 --> 00:08:08.000]  我以前認識很多非信徒
[00:08:08.000 --> 00:08:10.000]  我記得我讀書的時候
[00:08:10.000 --> 00:08:11.000]  去做gym
[00:08:11.000 --> 00:08:13.000]  那時做24 hours fitness
[00:08:13.000 --> 00:08:16.000]  那時我在gym裡認識
[00:08:16.000 --> 00:08:19.000]  很多同性戀的朋友
[00:08:19.000 --> 00:08:21.000]  我在gym裡認識
[00:08:21.000 --> 00:08:23.000]  你要跨出你的comfort zone
[00:08:23.000 --> 00:08:25.000]  你知道我在桑拿的時候
[00:08:25.000 --> 00:08:27.000]  穿著speedo過來和你聊天
[00:08:27.000 --> 00:08:30.000]  其實有時也會intimidated
[00:08:30.000 --> 00:08:31.000]  會的會的
[00:08:31.000 --> 00:08:33.000]  當你get through那個fear之後
[00:08:33.000 --> 00:08:34.000]  你發覺其實和他們
[00:08:34.000 --> 00:08:35.000]  可以成為很好的朋友
[00:08:35.000 --> 00:08:36.000]  我們有一次
[00:08:36.000 --> 00:08:38.000]  其中一個和我談得很深
[00:08:38.000 --> 00:08:40.000]  我們不約而同
[00:08:40.000 --> 00:08:41.000]  都是同一天
[00:08:41.000 --> 00:08:42.000]  那個時間去gym
[00:08:42.000 --> 00:08:44.000]  所以我們有幾個月的時間
[00:08:44.000 --> 00:08:45.000]  每一次都談得很深
[00:08:45.000 --> 00:08:46.000]  談family
[00:08:46.000 --> 00:08:47.000]  談各樣的東西
[00:08:47.000 --> 00:08:48.000]  才發覺原來
[00:08:48.000 --> 00:08:50.000]  這些人其實都很需要神的愛
[00:08:50.000 --> 00:08:52.000]  我不知道你有什麼habit
[00:08:52.000 --> 00:08:54.000]  其實有時藉著那些habit
[00:08:54.000 --> 00:08:55.000]  神給你一些興趣
[00:08:55.000 --> 00:08:57.000]  你可以藉著那些興趣
[00:08:57.000 --> 00:08:59.000]  跨出你的comfort zone的圈子
[00:08:59.000 --> 00:09:01.000]  可以認識很多非信徒
[00:09:01.000 --> 00:09:03.000]  可以和他們做朋友
[00:09:03.000 --> 00:09:06.000]  我記得大概兩年前
[00:09:06.000 --> 00:09:08.000]  我們LA參加conference的時候
[00:09:08.000 --> 00:09:09.000]  有個教會的牧師都提到
[00:09:09.000 --> 00:09:11.000]  他們教會有個規定
[00:09:11.000 --> 00:09:12.000]  就是所有的信徒
[00:09:12.000 --> 00:09:14.000]  不能在教會一個星期逗留
[00:09:14.000 --> 00:09:16.000]  在教會超過兩個小時
[00:09:16.000 --> 00:09:18.000]  意思就是多走出去
[00:09:18.000 --> 00:09:20.000]  不要一天到晚在教會
[00:09:20.000 --> 00:09:23.000]  要出去多參加不同的club
[00:09:23.000 --> 00:09:25.000]  認識多些不同的朋友
[00:09:25.000 --> 00:09:28.000]  廣闊你自己交友的圈子
[00:09:28.000 --> 00:09:30.000]  所以有時我們看不見
[00:09:30.000 --> 00:09:32.000]  是因為我們信主太久
[00:09:32.000 --> 00:09:34.000]  你身邊所有都是基督徒
[00:09:34.000 --> 00:09:36.000]  你已經感覺不到那種需要
[00:09:36.000 --> 00:09:38.000]  我記得那時Jasper
[00:09:38.000 --> 00:09:40.000]  過來分享見證的時候
[00:09:40.000 --> 00:09:41.000]  他都有提到
[00:09:41.000 --> 00:09:43.000]  有一點我很感動的就是
[00:09:43.000 --> 00:09:45.000]  你知道當他跨出去
[00:09:45.000 --> 00:09:47.000]  跨出去Jacky帶他們做survey
[00:09:47.000 --> 00:09:49.000]  去到超市門口
[00:09:49.000 --> 00:09:51.000]  他要問50個人
[00:09:51.000 --> 00:09:53.000]  你怎樣才可以上天堂
[00:09:53.000 --> 00:09:54.000]  問到50個人
[00:09:54.000 --> 00:09:56.000]  發覺50個人只有一個是基督徒
[00:09:56.000 --> 00:09:58.000]  那種感受很深刻
[00:09:58.000 --> 00:10:01.000]  你才發覺原來我們身邊很多未信
[00:10:01.000 --> 00:10:03.000]  有時你留在教會太久
[00:10:03.000 --> 00:10:04.000]  你感覺不到
[00:10:04.000 --> 00:10:06.000]  你出去
[00:10:06.000 --> 00:10:08.000]  你試下下次出去
[00:10:08.000 --> 00:10:09.000]  打開你的耳朵
[00:10:09.000 --> 00:10:12.000]  留心聽下隔壁桌的人在說什麼
[00:10:12.000 --> 00:10:14.000]  不是想偷聽私隱
[00:10:14.000 --> 00:10:15.000]  聽下
[00:10:15.000 --> 00:10:17.000]  第一你會發覺你身邊
[00:10:17.000 --> 00:10:19.000]  most likely你去中餐館或超市
[00:10:19.000 --> 00:10:21.000]  你前面給錢的那個
[00:10:21.000 --> 00:10:23.000]  後面排隊給錢的那個
[00:10:23.000 --> 00:10:25.000]  或者餐館食飯隔壁桌聊天的那個
[00:10:25.000 --> 00:10:27.000]  most likely他是國語人
[00:10:27.000 --> 00:10:28.000]  而且你聽他說話
[00:10:28.000 --> 00:10:30.000]  most likely你會知道
[00:10:30.000 --> 00:10:32.000]  一個未返教會未信主的
[00:10:32.000 --> 00:10:34.000]  有時你pay attention
[00:10:34.000 --> 00:10:35.000]  你會知道
[00:10:35.000 --> 00:10:36.000]  你會感覺到
[00:10:36.000 --> 00:10:38.000]  我都鼓勵大家可以
[00:10:38.000 --> 00:10:39.000]  把握機會
[00:10:39.000 --> 00:10:41.000]  在哥羅西書四章五節那裡說
[00:10:41.000 --> 00:10:43.000]  你們跟非信徒來往
[00:10:43.000 --> 00:10:45.000]  要有智慧
[00:10:45.000 --> 00:10:46.000]  要把握機會
[00:10:46.000 --> 00:10:48.000]  這節聖經有個前題
[00:10:48.000 --> 00:10:50.000]  就是你要跟非信徒有來往
[00:10:50.000 --> 00:10:53.000]  你說沒有非信徒朋友
[00:10:53.000 --> 00:10:55.000]  這節聖經不拍到我了
[00:10:55.000 --> 00:10:58.000]  所以希望大家可以
[00:10:58.000 --> 00:11:00.000]  look at your calendar
[00:11:00.000 --> 00:11:02.000]  可以make一些adjustment
[00:11:02.000 --> 00:11:04.000]  包括我自己
[00:11:04.000 --> 00:11:06.000]  都要make一些priority
[00:11:06.000 --> 00:11:08.000]  來花多少的時間
[00:11:08.000 --> 00:11:10.000]  去認識一些非信徒
[00:11:10.000 --> 00:11:12.000]  跟他們相處
[00:11:12.000 --> 00:11:13.000]  相交
[00:11:13.000 --> 00:11:14.000]  因為有時信主來
[00:11:14.000 --> 00:11:16.000]  會有一個很現實的問題
[00:11:16.000 --> 00:11:18.000]  你沒有了非信徒的朋友
[00:11:18.000 --> 00:11:20.000]  所以如果你要看見廣大的和祥
[00:11:20.000 --> 00:11:22.000]  你需要跨出這個圈子
[00:11:22.000 --> 00:11:25.000]  第二點我想和大家提醒
[00:11:25.000 --> 00:11:30.000]  不單止我們要看到和祥有多廣大
[00:11:30.000 --> 00:11:33.000]  我們還要感受和祥的需要
[00:11:33.000 --> 00:11:34.000]  不單止看到
[00:11:34.000 --> 00:11:36.000]  看到之後我們要感受
[00:11:36.000 --> 00:11:39.000]  在媽媽我們所讀的那段經文
[00:11:39.000 --> 00:11:41.000]  當主耶穌看見一群群的人
[00:11:41.000 --> 00:11:43.000]  動了惻隱之心
[00:11:43.000 --> 00:11:45.000]  因為他們孤苦無助
[00:11:45.000 --> 00:11:47.000]  像沒有牧人的羊群一般
[00:11:47.000 --> 00:11:49.000]  於是祂對門徒說
[00:11:49.000 --> 00:11:51.000]  要收成的很多
[00:11:51.000 --> 00:11:54.000]  但是收割的工人太少
[00:11:54.000 --> 00:11:56.000]  你們要祈求農場的主人
[00:11:56.000 --> 00:11:58.000]  派工人來收割祂的農作物
[00:11:58.000 --> 00:12:00.000]  所以不單止主耶穌看見
[00:12:00.000 --> 00:12:01.000]  很大群的人
[00:12:01.000 --> 00:12:04.000]  而且他心裡有感動
[00:12:04.000 --> 00:12:05.000]  有那種感受
[00:12:05.000 --> 00:12:07.000]  動了惻隱之心
[00:12:07.000 --> 00:12:09.000]  因為他們孤苦無助
[00:12:09.000 --> 00:12:12.000]  頂姐妹我不知道你信主多少年
[00:12:12.000 --> 00:12:17.000]  你信主之後有沒有曾經一次
[00:12:17.000 --> 00:12:21.000]  為未信主的人祈禱的時候
[00:12:21.000 --> 00:12:23.000]  你是會祈禱到哭的
[00:12:23.000 --> 00:12:26.000]  你心裡真的有那種感動
[00:12:26.000 --> 00:12:28.000]  覺得你很喜歡這個人
[00:12:28.000 --> 00:12:30.000]  你太希望
[00:12:30.000 --> 00:12:33.000]  你真的很不想見到這個人
[00:12:33.000 --> 00:12:35.000]  沒有機會認識神
[00:12:35.000 --> 00:12:36.000]  你很希望第一天
[00:12:36.000 --> 00:12:38.000]  你去到天國的時候
[00:12:38.000 --> 00:12:39.000]  你都可以見到這個人
[00:12:39.000 --> 00:12:41.000]  他仍然是你的朋友
[00:12:41.000 --> 00:12:42.000]  我不知道你身邊
[00:12:42.000 --> 00:12:44.000]  有沒有這樣的朋友
[00:12:44.000 --> 00:12:47.000]  我身邊一直都有這樣的朋友
[00:12:47.000 --> 00:12:48.000]  是未信主
[00:12:48.000 --> 00:12:50.000]  但是和我的關係很好
[00:12:50.000 --> 00:12:52.000]  我記得不夠學費的時候
[00:12:52.000 --> 00:12:53.000]  是一個未信主的朋友
[00:12:53.000 --> 00:12:55.000]  第一個出來幫我
[00:12:55.000 --> 00:12:57.000]  感情很好
[00:12:57.000 --> 00:12:58.000]  很多事情談
[00:12:58.000 --> 00:13:00.000]  但是一直都不肯信主
[00:13:00.000 --> 00:13:01.000]  所以有時候想起你
[00:13:01.000 --> 00:13:02.000]  你會很心痛
[00:13:02.000 --> 00:13:04.000]  你心裡真的有那種感動
[00:13:04.000 --> 00:13:06.000]  覺得如果他信了主之後
[00:13:06.000 --> 00:13:09.000]  以他現在的才華做事的方式
[00:13:09.000 --> 00:13:11.000]  會很棒
[00:13:11.000 --> 00:13:13.000]  偏偏沒有機會
[00:13:13.000 --> 00:13:14.000]  所以你禱告的時候
[00:13:14.000 --> 00:13:15.000]  會有那種感動
[00:13:15.000 --> 00:13:17.000]  我不知道你看到身邊的人
[00:13:17.000 --> 00:13:18.000]  有沒有朋友是你心交
[00:13:18.000 --> 00:13:20.000]  你很感動
[00:13:20.000 --> 00:13:22.000]  你真的感覺到他們
[00:13:22.000 --> 00:13:23.000]  那種生活
[00:13:23.000 --> 00:13:25.000]  如果有神在真的很好
[00:13:25.000 --> 00:13:28.000]  所以在保羅
[00:13:28.000 --> 00:13:30.000]  在羅馬書九章二到三節
[00:13:30.000 --> 00:13:33.000]  都講了他心裡面的一些感受
[00:13:33.000 --> 00:13:35.000]  當他看到自己不信主的時候
[00:13:35.000 --> 00:13:38.000]  他說我的憂愁多麼沉重
[00:13:38.000 --> 00:13:40.000]  心裡無限傷痛
[00:13:40.000 --> 00:13:41.000]  為了我的同胞
[00:13:41.000 --> 00:13:43.000]  我骨肉之親
[00:13:43.000 --> 00:13:46.000]  縱使我自己被上帝詛咒
[00:13:46.000 --> 00:13:47.000]  跟基督隔絕
[00:13:47.000 --> 00:13:49.000]  我也是願意
[00:13:49.000 --> 00:13:51.000]  所以有那種passion在裡面
[00:13:51.000 --> 00:13:52.000]  有那種見到的時候
[00:13:52.000 --> 00:13:55.000]  你真的感覺到他們那種需要
[00:13:55.000 --> 00:13:57.000]  看得到
[00:13:57.000 --> 00:14:00.000]  在楊富欽的四章三十五三十六節
[00:14:00.000 --> 00:14:02.000]  另外一種我們要感受到的
[00:14:02.000 --> 00:14:05.000]  就是這種和長的時間
[00:14:05.000 --> 00:14:07.000]  主耶穌對他們說
[00:14:07.000 --> 00:14:08.000]  你們說
[00:14:08.000 --> 00:14:11.000]  再過四個月才是收割的時候
[00:14:11.000 --> 00:14:12.000]  我告訴你們
[00:14:12.000 --> 00:14:14.000]  看看那片田地吧
[00:14:14.000 --> 00:14:16.000]  農作物已經成熟
[00:14:16.000 --> 00:14:17.000]  可以收割了
[00:14:17.000 --> 00:14:21.000]  收割的人得著報償
[00:14:21.000 --> 00:14:24.000]  為永恆的生命積聚果實
[00:14:24.000 --> 00:14:29.000]  使栽種的和收割的一同快樂
[00:14:29.000 --> 00:14:33.000]  主耶穌跟他們說收割的事情
[00:14:33.000 --> 00:14:35.000]  我們看一張照片
[00:14:35.000 --> 00:14:38.000]  如果我們看和長
[00:14:38.000 --> 00:14:41.000]  如果和長準備收割
[00:14:41.000 --> 00:14:43.000]  是一片金黃色的
[00:14:43.000 --> 00:14:44.000]  你會看到
[00:14:44.000 --> 00:14:46.000]  OK, it's ready to harvest
[00:14:46.000 --> 00:14:48.000]  如果你那時不收割
[00:14:48.000 --> 00:14:49.000]  你看下一張
[00:14:49.000 --> 00:14:50.000]  慢慢他們越生越生
[00:14:50.000 --> 00:14:52.000]  就慢慢偏白色
[00:14:52.000 --> 00:14:56.000]  當和長從金黃色轉到白色的時候
[00:14:56.000 --> 00:14:57.000]  意思就是說
[00:14:57.000 --> 00:15:00.000]  如果再不收割就too late
[00:15:00.000 --> 00:15:02.000]  我知道有牧師
[00:15:02.000 --> 00:15:05.000]  有時分享經文時都說
[00:15:05.000 --> 00:15:07.000]  可能當主耶穌跟撒瑪利亞夫人
[00:15:07.000 --> 00:15:08.000]  剛剛傳福音
[00:15:08.000 --> 00:15:09.000]  他就回去講見證
[00:15:09.000 --> 00:15:11.000]  村裡的人湧出來的時候
[00:15:11.000 --> 00:15:13.000]  去建立這個人到底是誰
[00:15:13.000 --> 00:15:14.000]  那麼厲害
[00:15:14.000 --> 00:15:15.000]  個個穿著白袍
[00:15:15.000 --> 00:15:17.000]  一片白色的人群出來的時候
[00:15:17.000 --> 00:15:19.000]  主耶穌見到就覺得
[00:15:19.000 --> 00:15:21.000]  你們說過了四個月才可以收割
[00:15:21.000 --> 00:15:23.000]  但我覺得it's time
[00:15:23.000 --> 00:15:26.000]  和長已經差不多轉成白色
[00:15:26.000 --> 00:15:28.000]  意思就是那種迫切性
[00:15:28.000 --> 00:15:30.000]  他們多麼需要
[00:15:30.000 --> 00:15:32.000]  now is the time
[00:15:32.000 --> 00:15:33.000]  如果再不收割
[00:15:33.000 --> 00:15:35.000]  it's too late
[00:15:35.000 --> 00:15:37.000]  再不收割
[00:15:37.000 --> 00:15:39.000]  菊子就掉落地就沒有了
[00:15:39.000 --> 00:15:41.000]  所以這是那種迫切性
