
[00:00:00.000 --> 00:00:04.080]  今天是1月16日,是一個很特別的日子
[00:04:48.480 --> 00:04:50.400]  你們守約得到祝福
[00:04:50.400 --> 00:04:54.040]  你們毀約得到管教就座
[00:04:54.040 --> 00:04:58.280]  但是神仍然給我們有向祂申訴
[00:04:58.280 --> 00:05:01.160]  甚至向祂埋怨的時候
[00:05:01.160 --> 00:05:03.920]  祂鼓勵我們向祂傾心如水
[00:05:03.920 --> 00:05:05.680]  所以一個人在苦難當中
[00:05:05.680 --> 00:05:07.480]  第一要面對現實
[00:05:07.480 --> 00:05:10.360]  第二可以向神申訴
[00:05:10.360 --> 00:05:13.840]  但千萬不要停留在那裡
[00:05:13.840 --> 00:05:15.360]  第三章呢
[00:05:15.360 --> 00:05:18.040]  第三章我們看到很特別
[00:05:18.040 --> 00:05:22.040]  一二四五章都有二十二節的經文
[00:05:22.040 --> 00:05:25.080]  唯獨第三章有六十六節
[00:05:25.080 --> 00:05:27.120]  是一個首尾的結構
[00:05:27.120 --> 00:05:29.120]  而經文最中心的地方
[00:05:29.120 --> 00:05:33.200]  就是三章的二十二至三十三節
[00:05:33.200 --> 00:05:34.600]  帶出來的訊息
[00:05:34.600 --> 00:05:39.120]  就是我們要將我們的希望放在神的身上
[00:05:39.120 --> 00:05:41.920]  所以不要只自怨自艾
[00:05:41.920 --> 00:05:43.720]  自我憐憫
[00:05:43.720 --> 00:05:44.720]  拼命申訴
[00:05:44.720 --> 00:05:48.360]  我們要將我們的注意力放在神的身上
[00:05:48.360 --> 00:05:50.800]  第四章很有趣
[00:05:50.800 --> 00:05:53.880]  我們說第二章是最完美的
[00:05:53.880 --> 00:05:56.320]  每節有三句經文
[00:05:56.320 --> 00:05:59.480]  第四章每節只有兩句
[00:05:59.480 --> 00:06:01.080]  所以在第四章
[00:06:01.080 --> 00:06:04.320]  你想找三句經文是找不到的
[00:06:04.320 --> 00:06:06.040]  但你可以將注意力放在
[00:06:06.040 --> 00:06:08.200]  有沒有字眼詞句
[00:06:08.200 --> 00:06:10.520]  重複兩次出現
[00:06:10.520 --> 00:06:12.280]  當它第三次出現的時候
[00:06:12.280 --> 00:06:15.600]  就是經文最重要的地方
[00:06:15.600 --> 00:06:17.680]  而帶出來一個訊息
[00:06:17.680 --> 00:06:20.760]  就是無論以色列的人民
[00:06:20.760 --> 00:06:23.040]  無論以色列的首領
[00:06:23.040 --> 00:06:25.920]  他們都去到神的面前來認罪
[00:06:25.920 --> 00:06:27.040]  這個很重要
[00:06:27.040 --> 00:06:30.440]  要為自己承擔責任
[00:06:30.440 --> 00:06:34.720]  那你說第五章又有什麼瑕疵呢
[00:06:34.720 --> 00:06:37.320]  有什麼不同的地方呢
[00:06:37.320 --> 00:06:39.960]  如果你讀十部解經書的話
[00:06:39.960 --> 00:06:42.320]  十部的解經書都會告訴你
[00:06:42.320 --> 00:06:45.000]  第五章是沒有字母詩
[00:06:45.000 --> 00:06:46.560]  其實我不同意
[00:06:46.560 --> 00:06:50.080]  其實第五章是有個小型的字母詩
[00:06:50.080 --> 00:06:53.760]  在第五章十九和二十節
[00:06:53.760 --> 00:06:56.960]  第五章十九一開始就是
[00:06:56.960 --> 00:07:01.480]  希伯來文的第一個字母Aleph
[00:07:01.480 --> 00:07:04.320]  然後在下半句開始
[00:07:04.320 --> 00:07:08.120]  是猶太人第十一個字母Kav
[00:07:08.120 --> 00:07:12.720]  然後第二十節一開始是Lamed
[00:07:12.720 --> 00:07:14.600]  第十二個字母
[00:07:14.600 --> 00:07:17.720]  而下半句開始是Tav
[00:07:17.720 --> 00:07:21.160]  就是最後希伯來文的一個字母
[00:07:21.160 --> 00:07:24.920]  四個字母是將一個小型的字母詩
[00:07:24.920 --> 00:07:28.440]  放在第十九和二十節
[00:07:28.440 --> 00:07:31.320]  讓我們看到耶利米告訴我們
[00:07:31.320 --> 00:07:33.360]  經文最中心的地方
[00:07:33.360 --> 00:07:36.120]  就是第十九二十節
[00:07:36.120 --> 00:07:38.440]  就是我們剛才所讀
[00:07:38.440 --> 00:07:40.280]  有很多人會說
[00:07:40.280 --> 00:07:44.280]  牧師不是每個人都像你那樣書呆子
[00:07:44.280 --> 00:07:48.160]  留意那些希伯來文的字母
[00:07:48.160 --> 00:07:50.640]  如果我們不認識那些希伯來文的字母
[00:07:50.640 --> 00:07:56.160]  我們就走雞不知道經文中心的地方在哪裡
[00:07:56.160 --> 00:07:58.880]  其實耶利米不單只是用一個辦法
[00:07:58.880 --> 00:08:01.600]  來指出經文重要的地方
[00:08:01.600 --> 00:08:03.760]  你看第四章就知道了
[00:08:03.760 --> 00:08:07.480]  不只是單單數字的出現有多少次
[00:08:07.480 --> 00:08:11.920]  我們看到在第四章有兩個首尾結構
[00:08:11.920 --> 00:08:14.360]  兩個首尾結構的中心
[00:08:14.360 --> 00:08:18.720]  四章六節和四章十三節給我們看到
[00:08:18.720 --> 00:08:21.080]  就是猶太人的人民認罪
[00:08:21.080 --> 00:08:23.280]  猶太人的領袖認罪
[00:08:23.280 --> 00:08:26.960]  這就指出了經文中心的地方
[00:08:26.960 --> 00:08:29.080]  今天五章都是一樣
[00:08:29.080 --> 00:08:31.640]  不單只是有一個小型的字母詩
[00:08:31.640 --> 00:08:34.120]  還有一個很有趣的結構
[00:08:34.120 --> 00:08:36.960]  就是我們看到耶和華亞
[00:08:36.960 --> 00:08:39.800]  這個字眼出現了三次
[00:08:39.800 --> 00:08:42.080]  第一次出現在五章的一節
[00:08:42.080 --> 00:08:46.680]  耶和華亞求你紀念我們所遭遇的事
[00:08:46.680 --> 00:08:50.640]  所以第一個部分就是五章的一至十八節
[00:08:50.640 --> 00:08:53.000]  是說出猶太人的遭遇
[00:08:53.000 --> 00:08:55.720]  求神來紀念他們
[00:08:55.720 --> 00:08:56.840]  而最後呢
[00:08:56.840 --> 00:08:59.560]  最後第三次出現耶和華亞
[00:08:59.560 --> 00:09:01.520]  在五章的二十一節
[00:09:01.520 --> 00:09:05.640]  是說求祢使我們向祢迴轉
[00:09:05.640 --> 00:09:06.520]  有沒有看到
[00:09:06.520 --> 00:09:08.800]  神啊 求祢紀念我們
[00:09:08.800 --> 00:09:10.840]  你好像忘記了我們一樣
[00:09:10.840 --> 00:09:12.640]  求祢紀念
[00:09:12.640 --> 00:09:14.880]  求祢使我們能夠迴轉
[00:09:14.880 --> 00:09:19.760]  這就是兩個耶和華亞所指出
[00:09:19.760 --> 00:09:22.000]  而經文最中心的地方
[00:09:22.000 --> 00:09:24.080]  是一個轉捩點
[00:09:24.080 --> 00:09:26.840]  耶和華亞第十九節是說到
[00:09:26.840 --> 00:09:30.920]  祢的寶座是傳到永遠
[00:09:30.920 --> 00:09:34.160]  接著說祢為何永遠忘記我們
[00:09:34.160 --> 00:09:37.280]  為何許久離棄我們
[00:09:37.280 --> 00:09:39.480]  有沒有看到是一個轉捩點
[00:09:39.480 --> 00:09:41.080]  由求神紀念
[00:09:41.080 --> 00:09:46.320]  去求神來復興他們 向他們迴轉
[00:09:46.320 --> 00:09:48.960]  所以我們看到其實第一個部分
[00:09:48.960 --> 00:09:52.920]  是耶利米愛哥的五章一至十八節
[00:09:52.920 --> 00:09:56.160]  這裡也可以分開兩個部分
[00:09:56.160 --> 00:09:59.040]  就是說到他們財物的損失
[00:09:59.040 --> 00:10:01.040]  五章的二至十節
[00:10:01.040 --> 00:10:03.040]  和說到他們的感情
[00:10:03.040 --> 00:10:06.760]  他們是悲哀 他們是失望
[00:10:06.760 --> 00:10:09.280]  一個人在困境的時候
[00:10:09.280 --> 00:10:11.440]  很多時候會觸景傷情
[00:10:11.440 --> 00:10:14.880]  每件事都會令他們想起自己的困難
[00:10:14.880 --> 00:10:17.000]  自己的苦難
[00:10:17.000 --> 00:10:18.720]  我跟大家說過
[00:10:18.720 --> 00:10:20.360]  我在這裡很久以前
[00:10:20.360 --> 00:10:23.760]  我曾經有一個憂鬱症
[00:10:23.760 --> 00:10:26.240]  那時候是搞到神經衰弱
[00:10:26.240 --> 00:10:27.880]  非常憂鬱
[00:10:27.880 --> 00:10:30.160]  你看我現在的身形
[00:10:30.160 --> 00:10:31.520]  再瘦三十磅
[00:10:31.520 --> 00:10:34.720]  你可以想像到我那時候有多瘦
[00:10:34.720 --> 00:10:39.560]  整個人都下垂 精神恍惚
[00:10:39.560 --> 00:10:42.920]  坐在這裡我能夠感覺到自己的心跳
[00:10:42.920 --> 00:10:44.240]  我相信大家坐在這裡
[00:10:44.240 --> 00:10:46.840]  現在聽我說到不會心跳
[00:10:46.840 --> 00:10:49.200]  除非我說到真的這麼可怕
[00:10:49.200 --> 00:10:51.320]  令到你心跳加速
[00:10:51.320 --> 00:10:52.600]  不會的
[00:10:52.600 --> 00:10:54.480]  如果有個人在你背後拍你一下
[00:10:54.480 --> 00:10:55.400]  失驚無神
[00:10:55.400 --> 00:10:58.520]  你就會突然間心跳加速
[00:10:58.520 --> 00:11:00.960]  或者你運動得很劇烈
[00:11:00.960 --> 00:11:02.160]  你會覺得
[00:11:02.160 --> 00:11:04.800]  但是你好端端坐在這裡是不會的
[00:11:04.800 --> 00:11:06.720]  我就坐在這裡平心靜氣
[00:11:06.720 --> 00:11:10.880]  會感覺到心跳
[00:11:10.880 --> 00:11:13.320]  我跟你聊天 我看著你
[00:11:13.320 --> 00:11:14.840]  突然間有個人叫我一聲
[00:11:14.840 --> 00:11:16.000]  我看著右邊
[00:11:16.000 --> 00:11:19.520]  你的影子就跟著去了右邊
[00:11:19.520 --> 00:11:21.360]  有人叫我在左邊
[00:11:21.360 --> 00:11:23.880]  我看著你的影子又去了左邊
[00:11:23.880 --> 00:11:27.320]  我的神經完全是遲鈍了
[00:11:27.320 --> 00:11:28.520]  那時候我經常說
[00:11:28.520 --> 00:11:32.200]  我真的半隻腳踩進棺材裡
[00:11:32.200 --> 00:11:33.600]  半條人命
[00:11:33.600 --> 00:11:37.560]  那時候每件事都會觸景傷情
[00:11:37.560 --> 00:11:40.800]  哎呀 我以前來過這個地方
[00:11:40.800 --> 00:11:42.160]  我上次來的時候
[00:11:42.160 --> 00:11:43.360]  我不是這樣的
[00:11:43.360 --> 00:11:45.840]  我不是半條人命
[00:11:45.840 --> 00:11:46.920]  或者見到一些人
[00:11:46.920 --> 00:11:49.240]  哎呀 我上次見到這個人的時候
[00:11:49.240 --> 00:11:50.600]  我不是這樣的
[00:11:50.600 --> 00:11:53.480]  現在變成這樣
[00:11:53.480 --> 00:11:55.360]  猶太人都是一樣
[00:11:55.360 --> 00:11:57.600]  耶利米是觸景傷情
[00:11:57.600 --> 00:11:58.920]  他見到很多事情
[00:11:58.920 --> 00:12:01.120]  令他想起以前的事
[00:12:01.120 --> 00:12:03.320]  例如他們所失去的物業
[00:12:03.320 --> 00:12:05.440]  他們失去的財產
[00:12:05.440 --> 00:12:07.240]  在這裡五章一節說
[00:12:07.240 --> 00:12:11.080]  耶和華求你紀念我們所遭遇的事
[00:12:11.080 --> 00:12:14.360]  觀看我們所受的凌辱
[00:12:14.360 --> 00:12:16.760]  耶利米寫耶利米哀歌
[00:12:16.760 --> 00:12:19.400]  應該是耶路撒冷城被毀
[00:12:19.400 --> 00:12:25.520]  直到以色列人逃避去埃及之間的那段時間
[00:12:25.520 --> 00:12:30.240]  很不幸 猶太人沒有聽到耶利米的勸告
[00:12:30.240 --> 00:12:32.880]  耶利米叫他們不要走去埃及
[00:12:32.880 --> 00:12:34.400]  他們不單沒有聽
[00:12:34.400 --> 00:12:38.040]  甚至劫持了耶利米一起走去埃及
[00:12:38.040 --> 00:12:41.120]  甚至最後根據猶太人的傳統
[00:12:41.120 --> 00:12:44.640]  耶利米死在埃及
[00:12:44.640 --> 00:12:48.080]  是非常非常可惜
[00:12:48.080 --> 00:12:49.720]  他們現在想起
[00:12:49.720 --> 00:12:51.280]  他們以前的物業
[00:12:51.280 --> 00:12:55.360]  他們所出產的一切地產物產
[00:12:55.360 --> 00:12:58.480]  全部去了外邦人的手上
[00:12:58.480 --> 00:13:02.120]  連過路的人看到什麼都可以隨意來拿
[00:13:02.120 --> 00:13:04.520]  什麼都沒有了
[00:13:04.520 --> 00:13:06.160]  非常非常諷刺
[00:13:06.160 --> 00:13:08.760]  他們以前服從神的時候
[00:13:08.760 --> 00:13:11.480]  神帶領他們進入迦南地
[00:13:11.480 --> 00:13:14.600]  迦南人的家變成了他們的家
[00:13:14.600 --> 00:13:17.480]  迦南人所種的一切物業
[00:13:17.480 --> 00:13:21.720]  一切出產變成了他們的食物
[00:13:21.720 --> 00:13:26.120]  現在他們反叛神剛剛調轉了
[00:13:26.120 --> 00:13:29.400]  他們的家變成了外邦人的家
[00:13:29.400 --> 00:13:35.800]  他們所出產的一切變成了外邦人的食物
[00:13:35.800 --> 00:13:39.480]  一個猶太人能夠住在自己的祖屋
[00:13:39.480 --> 00:13:41.400]  承受祖先的產業
[00:13:41.400 --> 00:13:43.000]  這是他的福氣
[00:13:43.000 --> 00:13:44.160]  他蒙福
[00:13:44.160 --> 00:13:46.360]  即是說他是一個與神立約
[00:13:46.360 --> 00:13:48.160]  他是守約的人
[00:13:48.160 --> 00:13:52.360]  但是現在全部的藍丁差不多都死了
[00:13:52.360 --> 00:13:55.600]  那些弟弟變成了孤兒
[00:13:55.600 --> 00:13:59.040]  那些太太變成了寡婦
[00:13:59.040 --> 00:14:01.440]  這真是非常非常諷刺
[00:14:01.440 --> 00:14:04.600]  當他們猶太人一帆風順的時候
[00:14:04.600 --> 00:14:05.720]  神跟他們說
[00:14:05.720 --> 00:14:08.680]  你們要照顧那些孤兒寡婦了
[00:14:08.680 --> 00:14:11.720]  你們要待那些外邦人好一點了
[00:14:11.720 --> 00:14:13.280]  猶太人有沒有聽?
[00:14:13.280 --> 00:14:15.760]  完全沒有聽到
[00:14:15.760 --> 00:14:18.200]  現在到了一個地步
[00:14:18.200 --> 00:14:21.040]  他們自己的弟弟變成了孤兒
[00:14:21.040 --> 00:14:23.400]  他們的太太變成了寡婦
[00:14:23.400 --> 00:14:31.160]  他們所有的一切都進入了外邦人的手上
[00:14:31.160 --> 00:14:34.240]  水本來是免費的
[00:14:34.240 --> 00:14:39.760]  現在耶利米亞的五章四節說他們要出錢來買
[00:14:39.760 --> 00:14:42.800]  柴木本來是隨手可得的
[00:14:42.800 --> 00:14:46.640]  現在一樣是要用錢來買
[00:14:46.640 --> 00:14:49.960]  這裡的水字可能有個隱喻
[00:14:49.960 --> 00:14:53.120]  就是耶利米亞書的二章十三節
[00:14:53.120 --> 00:14:56.160]  因為我的百姓做了兩件惡事
[00:14:56.160 --> 00:14:58.800]  就是離棄我這活水的傳言
[00:14:58.800 --> 00:15:00.960]  為自己作出遲旨
[00:15:00.960 --> 00:15:04.160]  這破裂不能傳水的遲旨
[00:15:04.160 --> 00:15:07.600]  本來活水的傳言就是神自己
[00:15:07.600 --> 00:15:10.680]  神自己來帶領以色列人
[00:15:10.680 --> 00:15:11.920]  他們不要
[00:15:11.920 --> 00:15:15.800]  他們要用自己的手作出的遲旨是什麼?
[00:15:15.800 --> 00:15:18.640]  用手做出來的就是偶像
[00:15:18.640 --> 00:15:20.040]  他們去拜偶像
[00:15:20.040 --> 00:15:23.200]  甚至他們是倚靠他們的鄰國
[00:15:23.200 --> 00:15:25.840]  和他們結盟的國家
[00:15:25.840 --> 00:15:29.160]  他們都知道這些民國不是可靠的
[00:15:29.160 --> 00:15:31.400]  因為當巴比倫來攻擊的時候
[00:15:31.400 --> 00:15:34.280]  那些民國根本沒有來幫他們
[00:15:34.280 --> 00:15:36.560]  但他們仍然相信他們
[00:15:36.560 --> 00:15:37.560]  當他們沒有東西吃
[00:15:37.560 --> 00:15:40.480]  他們仍然去投靠這些國家
[00:15:40.480 --> 00:15:42.600]  看著哀歌的五章六節
[00:15:42.600 --> 00:15:46.120]  我們投降埃及人和亞述人
[00:15:46.120 --> 00:15:49.400]  為要得糧吃飽
[00:15:49.400 --> 00:15:53.560]  以前約書亞帶著以色列人進入迦南地
[00:15:53.560 --> 00:15:55.160]  東征西討
[00:15:55.160 --> 00:15:56.720]  所向無敵
[00:15:56.720 --> 00:16:01.600]  現在敵人的刀劍都上到他們的頸上
[00:16:01.600 --> 00:16:03.320]  他們想休息
[00:16:03.320 --> 00:16:04.720]  但都不能夠
[00:16:04.720 --> 00:16:07.440]  有時間來喘息
[00:16:07.440 --> 00:16:10.560]  其實這一組是神給他們的預言
[00:16:10.560 --> 00:16:12.960]  這就是神給他們的紋約
[00:16:12.960 --> 00:16:14.320]  當你們毀約的時候
[00:16:14.320 --> 00:16:16.360]  這些事就會發生
[00:16:16.360 --> 00:16:18.640]  在《新命記》的28章48節
[00:16:18.640 --> 00:16:19.440]  神說
[00:16:19.440 --> 00:16:24.440]  「所以你必在飢餓、乾渴、赤露、缺乏之中
[00:16:24.440 --> 00:16:28.880]  侍奉耶和華所打發來攻擊你的仇敵
[00:16:28.880 --> 00:16:32.200]  他必把鐵額加在你的頸銜上
[00:16:32.200 --> 00:16:34.640]  直到將你滅絕」
[00:16:34.640 --> 00:16:37.880]  《新命記》的28章48節
[00:16:37.880 --> 00:16:41.280]  這一切都是神所預言會發生的事
[00:16:41.280 --> 00:16:42.360]  我們都是一樣
[00:16:42.360 --> 00:16:45.040]  當我們在困境、危難當中
[00:16:45.040 --> 00:16:48.640]  我們就覺得神好像忘記了我們
[00:16:48.640 --> 00:16:50.680]  你看看現在這些災難
[00:16:50.680 --> 00:16:52.080]  淋到我們的身上
[00:16:52.080 --> 00:16:56.920]  神好像完全忘記了我們
[00:16:56.920 --> 00:17:02.640]  他們以前曾經在埃及成為奴僕
[00:17:02.640 --> 00:17:05.400]  但是神打救他們脫離埃及
[00:17:05.400 --> 00:17:06.560]  現在呢?
[00:17:06.560 --> 00:17:08.840]  現在他們不僅成為奴僕
[00:17:08.840 --> 00:17:11.480]  他們還成為奴僕的奴僕
[00:17:11.480 --> 00:17:14.880]  巴比倫人是找奴僕來管轄他們
[00:17:14.880 --> 00:17:19.320]  昔日神是幫他們脫離埃及
[00:17:19.320 --> 00:17:20.440]  進入迦蘭地
[00:17:20.440 --> 00:17:21.640]  現在呢?
[00:17:21.640 --> 00:17:25.120]  神將他們從迦蘭地趕出去
[00:17:25.120 --> 00:17:29.840]  去到巴比倫這個外邦人的地方
[00:17:29.840 --> 00:17:33.160]  我們看到甚至留在以色列的人
[00:17:33.160 --> 00:17:37.160]  他們很多都想去到曠野來找東西吃
[00:17:37.160 --> 00:17:39.000]  耶路撒冷城找不到東西吃
[00:17:39.000 --> 00:17:40.440]  他們去到曠野
[00:17:40.440 --> 00:17:42.520]  昔日出了埃及之後
[00:17:42.520 --> 00:17:44.280]  他們去到曠野
[00:17:44.280 --> 00:17:46.120]  沒有東西吃怎麼辦?
[00:17:46.120 --> 00:17:48.480]  神從天降瑪拿
[00:17:48.480 --> 00:17:51.720]  神從天上降鵪鶉給他們吃
[00:17:51.720 --> 00:17:52.920]  沒有水喝
[00:17:52.920 --> 00:17:55.400]  盆石都會出水
[00:17:55.400 --> 00:17:57.160]  現在他們沒有東西吃
[00:17:57.160 --> 00:17:58.680]  要去到曠野
[00:17:58.680 --> 00:18:00.840]  曠野只有敵人的埋伏
[00:18:00.840 --> 00:18:02.440]  只有敵人的刀劍
[00:18:02.440 --> 00:18:06.880]  他們要冒著生命的危險才能找到東西吃
[00:18:06.880 --> 00:18:08.960]  在外國的五章十節
[00:18:08.960 --> 00:18:11.480]  因飢餓燥熱
[00:18:11.480 --> 00:18:14.800]  我們的皮膚就黑如老
[00:18:14.800 --> 00:18:17.680]  這個是和合本的翻譯
[00:18:17.680 --> 00:18:20.640]  原文不是說他們的皮膚曬到黑色
[00:18:20.640 --> 00:18:22.160]  好像炭一樣
[00:18:22.160 --> 00:18:25.600]  原文其實是說他們的皮膚發熱
[00:18:25.600 --> 00:18:27.880]  好像火爐一樣
[00:18:27.880 --> 00:18:31.840]  這個正是利尾記二十六章十六節
[00:18:31.840 --> 00:18:35.480]  和生命記二十八章三十節的預言
[00:18:35.480 --> 00:18:38.360]  說當他們毀約的時候
[00:18:38.360 --> 00:18:44.280]  連腦病、熱病都會攻擊他們
[00:18:44.280 --> 00:18:49.720]  其實在耶利米埃國的五章三至十二節
[00:18:49.720 --> 00:18:53.360]  是有一個非常精彩的手尾結構
[00:18:53.360 --> 00:18:57.880]  經文最中心的地方就是五章七節
[00:18:57.880 --> 00:19:00.480]  五章七節讓我們看到
[00:19:00.480 --> 00:19:05.440]  就是猶太人再一次的認罪
[00:19:05.440 --> 00:19:09.560]  我們看到猶太人成為別人的奴僕
[00:19:09.560 --> 00:19:13.600]  在五章六節,即是五章七節的前面
[00:19:13.600 --> 00:19:17.680]  說他們投降埃及人、投降亞述人
[00:19:17.680 --> 00:19:21.720]  在五章八節,即是五章七節的後面
[00:19:21.720 --> 00:19:25.800]  說他們成為奴僕的奴僕
[00:19:25.800 --> 00:19:28.320]  他們向神申訴
[00:19:28.320 --> 00:19:29.880]  他們最後發覺
[00:19:29.880 --> 00:19:34.640]  原來他們的遭遇是因為他們自己的罪
[00:19:34.640 --> 00:19:38.600]  不單是他們的罪,還是他們祖先的罪
[00:19:38.600 --> 00:19:41.560]  他們沒有向神投訴
[00:19:41.560 --> 00:19:43.280]  哎呀,不關我們事
[00:19:43.280 --> 00:19:46.520]  完全是我們的祖先,他們沒有這樣做
[00:19:46.520 --> 00:19:48.920]  但他們清楚知道
[00:19:48.920 --> 00:19:53.000]  他們得到的遭遇是包括他們祖先的罪
[00:19:53.000 --> 00:19:54.960]  他們祖先有什麼罪?
[00:19:54.960 --> 00:19:57.600]  在《出埃及記》的十九章八節
[00:19:57.600 --> 00:20:00.240]  說百姓都同聲回答說
[00:20:00.240 --> 00:20:04.240]  「凡耶和華所說的,我們都要遵行」
[00:20:04.240 --> 00:20:08.080]  他們是發誓要遵行神的律例典章
