
[00:00:00.000 --> 00:00:06.000]  在教穆書信裏面有一些主題經常出現
[00:11:20.560 --> 00:11:25.040]  因為在一個有害的慾望裡面被他誘惑
[00:11:25.040 --> 00:11:30.480]  這個沉淪就好像水淹沒了你一樣,以致敗壞和滅亡
[00:11:30.480 --> 00:11:34.600]  第十節,貪財是萬惡之根
[00:11:34.600 --> 00:11:38.120]  有人貪戀錢財就離開了這個信仰
[00:11:38.120 --> 00:11:40.760]  很多仇婦將自己刺透
[00:11:40.760 --> 00:11:47.000]  這裡表達就好像有一個毛向你的身體的部分刺下去一樣
[00:11:47.000 --> 00:11:50.760]  接著說,你這個是屬神的人
[00:11:50.760 --> 00:11:55.320]  聖經裡面其實在新約就很少講到是屬神的人
[00:11:55.320 --> 00:11:56.760]  如果舊約我們就知道了
[00:11:56.760 --> 00:12:00.960]  神人摩西、大衛、撒姆爾、以利亞、以利沙
[00:12:00.960 --> 00:12:03.000]  他們都被稱為是神的人
[00:12:03.000 --> 00:12:08.440]  今天其實你和我都是屬於神的人,對不對?
[00:12:08.440 --> 00:12:11.800]  屬於神的人應該怎樣?
[00:12:11.800 --> 00:12:13.840]  你要逃避這些事
[00:12:13.840 --> 00:12:17.720]  有些事你要逃避,走啊!
[00:12:17.720 --> 00:12:23.160]  你要追求公義、敬虔、信心、愛心、忍耐、溫柔
[00:12:23.160 --> 00:12:26.080]  有些事你要逃避
[00:12:26.080 --> 00:12:29.120]  不要挑起那種貪婪
[00:12:29.120 --> 00:12:34.280]  不要挑起那種慾望
[00:12:34.280 --> 00:12:37.760]  我很久沒有去尖東了
[00:12:37.760 --> 00:12:40.840]  那次去喝酒就經過尖東的廣場
[00:12:40.840 --> 00:12:44.080]  和師母下來十點多鐘
[00:12:44.080 --> 00:12:46.320]  很久沒有去尖東了
[00:12:46.320 --> 00:12:50.040]  那天的尖東原來呢?
[00:12:50.040 --> 00:12:54.840]  我們這些是很敏感度高的人
[00:12:54.840 --> 00:12:57.600]  這是讀書的時候給我的訓練
[00:12:57.600 --> 00:12:58.920]  到處都要看一看
[00:12:58.920 --> 00:13:01.520]  其實這是一種求生的本能
[00:13:01.520 --> 00:13:07.920]  左右看看有沒有什麼可疑的人物
[00:13:07.920 --> 00:13:12.440]  一下去,為何這麼多女士穿這麼短的裙
[00:13:12.440 --> 00:13:18.560]  然後這麼暴露的裝束在等客人
[00:13:18.560 --> 00:13:21.120]  沒有留意
[00:13:21.120 --> 00:13:23.040]  女人不同男人
[00:13:23.040 --> 00:13:26.200]  男人很快就看到
[00:13:26.200 --> 00:13:28.720]  所以年輕人
[00:13:28.720 --> 00:13:29.960]  弟兄姊妹
[00:13:29.960 --> 00:13:31.600]  不要隨便在那些地方出沒
[00:13:31.600 --> 00:13:33.280]  夜媽媽
[00:13:33.280 --> 00:13:35.440]  夜媽媽為什麼要在那裡出沒?
[00:13:35.440 --> 00:13:37.760]  好人好者,對不對?
[00:13:37.760 --> 00:13:39.160]  我們是屬神的人
[00:13:39.160 --> 00:13:46.840]  好人好者去那裡幹什麼?
[00:13:46.840 --> 00:13:51.400]  我那天參加了婚宴
[00:13:51.400 --> 00:13:55.120]  我們一定要說那個處境,對不對?
[00:13:55.120 --> 00:13:58.640]  我十幾年沒有去過那裡
[00:13:58.640 --> 00:14:00.200]  那天去喝酒就經過
[00:14:00.200 --> 00:14:02.960]  兄姊妹,我要說的是什麼?
[00:14:02.960 --> 00:14:05.360]  屬神的人
[00:14:05.360 --> 00:14:09.240]  我們都會很容易被慾望所支配
[00:14:09.240 --> 00:14:10.520]  這些事你要逃避
[00:14:10.520 --> 00:14:13.280]  無論是貪財、慾望
[00:14:13.280 --> 00:14:14.880]  你要追求公義
[00:14:14.880 --> 00:14:15.960]  有些事我們要逃避
[00:14:15.960 --> 00:14:21.800]  有些事我們要fight、要打、要追求
[00:14:21.800 --> 00:14:23.520]  敬虔,又說敬虔
[00:14:23.520 --> 00:14:27.160]  信心、愛心、忍耐、溫柔
[00:14:27.160 --> 00:14:29.480]  第十二節
[00:14:29.480 --> 00:14:32.280]  你要為信仰打美好的仗
[00:14:32.280 --> 00:14:33.720]  要持定永生
[00:14:33.720 --> 00:14:38.400]  你為此被召耀在很多見證人面前做美好的見證
[00:14:38.400 --> 00:14:40.680]  因為這個見證是藉著主耶穌基督
[00:14:40.680 --> 00:14:42.760]  在本迪奧比拉多的面前
[00:14:42.760 --> 00:14:49.080]  他因著無辜犧牲被釘十字架
[00:14:49.080 --> 00:14:53.800]  因著主耶穌基督這個行動救贖了你和我
[00:14:53.800 --> 00:14:57.880]  然後保羅他繼續說第十四節
[00:14:57.880 --> 00:14:59.400]  你要守這個命令
[00:14:59.400 --> 00:15:07.600]  毫不沾污、無可指責直到我們的主耶穌基督顯現
[00:15:07.600 --> 00:15:10.440]  即是他再回來的日子
[00:15:10.440 --> 00:15:16.800]  又或者我們離開這個世界見天父的面
[00:15:16.800 --> 00:15:19.240]  丙姐妹,原來在我們的信仰裏面
[00:15:19.240 --> 00:15:21.520]  有些時候我們要逃避屬神的人
[00:15:21.520 --> 00:15:25.680]  有些時候我們要追求為他打美好的仗
[00:15:25.680 --> 00:15:29.800]  保羅特別給提摩提,他說你是Man of God
[00:15:29.800 --> 00:15:35.000]  這個勸勉是對他作為一個屬神的人要敬虔
[00:15:35.000 --> 00:15:41.360]  背後就需要一種紀律的要求
[00:15:41.360 --> 00:15:47.760]  這個紀律的要求就很清楚看得到他對我們是怎樣
[00:15:47.760 --> 00:15:50.320]  其實再讀下去的時候
[00:15:50.320 --> 00:15:54.240]  很多人就會看這個是在浸禮的時候
[00:15:54.240 --> 00:16:00.760]  信仰那種宣告去到第十五節、第十六節
[00:16:00.760 --> 00:16:05.480]  我們要稱這位主是萬王之王、萬主之主
[00:16:05.480 --> 00:16:09.960]  就是獨一不死的上帝
[00:16:09.960 --> 00:16:14.360]  丙姐妹,生命品格、品德培育
[00:16:14.360 --> 00:16:19.560]  保羅提醒提摩太,你要勝過金錢的誘惑
[00:16:19.560 --> 00:16:23.240]  因為提摩太他作為教會的主要帶領者
[00:16:23.240 --> 00:16:30.320]  這就成為一個很重要的榜樣和典範
[00:16:30.320 --> 00:16:34.880]  只要有衣有食就當知足
[00:16:34.880 --> 00:16:38.520]  這就成為每一個我們屬神的人
[00:16:38.520 --> 00:16:42.680]  一份的感恩、一份的領受
[00:16:42.680 --> 00:16:46.680]  這是不是你今天的生活態度呢?
[00:16:46.680 --> 00:16:49.920]  對我這種情況我覺得自己比較容易
[00:16:49.920 --> 00:16:53.120]  因為很坦白說我又不是很喜歡吃東西
[00:16:53.120 --> 00:16:54.480]  喜歡吃美食
[00:16:54.480 --> 00:16:58.040]  但是有時候覺得很幸福
[00:16:58.040 --> 00:16:59.960]  有一天我要慶祝
[00:16:59.960 --> 00:17:02.640]  這個禮拜快到父親節了
[00:17:02.640 --> 00:17:09.520]  就和一個年輕的父親一起去吃燒鵝腿飯
[00:17:09.520 --> 00:17:11.800]  燒鵝腿飯有升的時候
[00:17:11.800 --> 00:17:15.560]  80元到現在升到85元
[00:17:15.560 --> 00:17:21.160]  那天很有滿足感
[00:17:21.160 --> 00:17:26.600]  已經很開心整個禮拜直到那個禮拜
[00:17:26.600 --> 00:17:30.800]  但其實一年都沒有吃幾次
[00:17:30.800 --> 00:17:33.160]  就已經很足夠
[00:17:33.160 --> 00:17:36.480]  話說有時候我可以除了坐車和吃飯
[00:17:36.480 --> 00:17:40.040]  那天整天甚至一個禮拜不是很花錢
[00:17:40.040 --> 00:17:42.880]  我想一下我這樣花錢
[00:17:42.880 --> 00:17:45.160]  我應該夠活到一百歲
[00:17:45.160 --> 00:17:49.680]  都不用拿政府的生果金
[00:17:49.680 --> 00:17:51.360]  只是計算而已很簡單
[00:17:51.360 --> 00:17:55.600]  如果通脹不是那麼厲害的時候
[00:17:55.600 --> 00:17:58.000]  當然這只是個人的處境
[00:17:58.000 --> 00:18:02.200]  但是你又怎樣呢?
[00:18:02.200 --> 00:18:04.160]  在這個日子裏面
[00:18:04.160 --> 00:18:08.200]  我們需要去經歷這一份的敬虔
[00:18:08.200 --> 00:18:11.480]  可能你和我不一樣
[00:18:11.480 --> 00:18:13.120]  那個禮拜不吃一餐
[00:18:13.120 --> 00:18:18.720]  是因著去周濟窮人
[00:18:18.720 --> 00:18:20.920]  那個禮拜做一個服侍
[00:18:20.920 --> 00:18:23.960]  使人心情開朗
[00:18:23.960 --> 00:18:25.960]  這個是敬虔
[00:18:25.960 --> 00:18:28.960]  為願在你的生命裏面
[00:18:28.960 --> 00:18:31.160]  你和我都不一樣
[00:18:31.160 --> 00:18:35.360]  就運用神在你生命的一種操練
[00:18:35.360 --> 00:18:37.360]  去學習敬虔
[00:18:37.360 --> 00:18:41.600]  然後保羅教提多
[00:18:41.600 --> 00:18:45.120]  提多他說在這裏
[00:18:45.120 --> 00:18:49.040]  講述在他生命裏面
[00:18:49.040 --> 00:18:56.680]  這裏好像漏了一句
[00:18:56.680 --> 00:18:59.960]  從前把你留在克里特
[00:18:59.960 --> 00:19:04.480]  是要將你未辦完的事都辦妥
[00:19:04.480 --> 00:19:08.520]  克里特是一個海島
[00:19:08.520 --> 00:19:11.720]  克里特人是怎樣的
[00:19:11.720 --> 00:19:14.600]  提多是一個外邦人
[00:19:14.600 --> 00:19:15.800]  他在克里特島
[00:19:15.800 --> 00:19:19.400]  克里特島的人在那個處境裏面
[00:19:19.400 --> 00:19:25.960]  文化道德是很敗壞
[00:19:25.960 --> 00:19:31.000]  但他要求你在當中未辦完的事
[00:19:31.000 --> 00:19:32.600]  就是在克里特島裏面
[00:19:32.600 --> 00:19:35.920]  覺醒要設立長老監督
[00:19:35.920 --> 00:19:41.240]  又或者在提摩泰前書
[00:19:41.240 --> 00:19:46.480]  一些地方都講同樣類似的期望和要求
[00:19:46.480 --> 00:19:49.400]  若有無可指責的人
[00:19:49.400 --> 00:19:54.520]  翻譯上叫Blameless
[00:19:54.520 --> 00:19:56.680]  不能埋怨的
[00:19:56.680 --> 00:19:59.080]  他沒有甚麼可以被人說
[00:19:59.080 --> 00:20:02.760]  Blameless
[00:20:02.760 --> 00:20:07.400]  然後提他只是作一個婦人的丈夫
[00:20:07.400 --> 00:20:13.880]  沒有講他的家庭、生活、管理自己的家庭、兒女
[00:20:13.880 --> 00:20:16.600]  首先是他的家庭狀況
[00:20:16.600 --> 00:20:18.920]  然後第七節
[00:20:18.920 --> 00:20:21.000]  監督既然是神的管家
[00:20:21.000 --> 00:20:23.560]  就必須是無可指責
[00:20:23.560 --> 00:20:29.600]  接著就講五個不
[00:20:29.600 --> 00:20:31.160]  作為監督長老
[00:20:31.160 --> 00:20:36.000]  一般來說在教會應該是較為多人認識
[00:20:36.000 --> 00:20:40.320]  在社會亦有一定的生活地位
[00:20:40.320 --> 00:20:51.880]  但這裏就是不自負、不暴躁、不遇肘、不好鬥、不貪財
[00:20:51.880 --> 00:20:53.720]  人常常面對一個問題
[00:20:53.720 --> 00:20:57.720]  除了我們面對社會生活裏面
[00:20:57.720 --> 00:21:02.520]  物質世界對我們的誘惑和挑戰
[00:21:02.520 --> 00:21:10.480]  第二個挑戰就是人很自我
[00:21:10.480 --> 00:21:14.680]  這個自我甚至有些處境是人很自戀
[00:21:14.680 --> 00:21:16.280]  你覺得你自戀嗎?
[00:21:16.280 --> 00:21:17.440]  你喜歡你自己嗎?
[00:21:17.440 --> 00:21:19.080]  自愛呢?
[00:21:19.080 --> 00:21:21.160]  你愛不愛你自己?
[00:21:21.160 --> 00:21:22.120]  當然愛
[00:21:22.120 --> 00:21:25.920]  戀愛戀愛,但我們不會說自己自戀
[00:21:25.920 --> 00:21:27.600]  怎樣才算自戀呢?
[00:21:27.600 --> 00:21:31.240]  當然這裏有個希臘神話的故事不詳述
[00:21:31.240 --> 00:21:34.720]  經常對著鏡頭說「我靚唔靚呀?我靚唔靚呀?我好靚」
[00:21:34.720 --> 00:21:39.080]  又或者見到一個玻璃物體都要照一照
[00:21:39.080 --> 00:21:44.800]  又或者拿著自拍棍
[00:21:44.800 --> 00:21:46.080]  好像給了別人
[00:21:46.080 --> 00:21:52.520]  因為我覺得拿著支棍拍自己很自戀的感覺
[00:21:52.520 --> 00:21:55.640]  我覺得你可能不是
[00:21:55.640 --> 00:22:02.240]  但我們要留意這也是一種自戀的方式
[00:22:02.240 --> 00:22:06.320]  這裏說監督不要自負
[00:22:06.320 --> 00:22:09.720]  不要驕傲,不要暴躁
[00:22:09.720 --> 00:22:12.680]  脾氣不要大,不要遇酒
[00:22:12.680 --> 00:22:14.920]  一說不要遇酒
[00:22:14.920 --> 00:22:18.880]  我們西區浸信會面對很大的挑戰
[00:22:18.880 --> 00:22:21.200]  香港商業中心又建了酒吧
[00:22:21.200 --> 00:22:28.560]  隔離這裏甚麼風的店舖又有一個酒吧
[00:22:28.560 --> 00:22:34.480]  祈禱會當晚我們夜走
[00:22:34.480 --> 00:22:40.400]  見到男男女女、外籍人士、本地人士
[00:22:40.400 --> 00:22:47.320]  拿著啤酒、酒在行人路上聊天
[00:22:47.320 --> 00:22:48.400]  很開心的樣子
[00:22:48.400 --> 00:22:52.080]  原來現在我們多了一些酒吧
[00:22:52.080 --> 00:22:57.040]  酒吧我很少去,沒甚麼機會去
[00:22:57.040 --> 00:22:59.560]  喝一杯酒要多少錢?
[00:22:59.560 --> 00:23:02.600]  需要一百元?不用,這麼便宜?
[00:23:02.600 --> 00:23:08.560]  啤酒不用,啤酒也要五、六十元
[00:23:08.560 --> 00:23:15.400]  原來在我們隔離中是開了很多酒吧
[00:23:15.400 --> 00:23:16.840]  堅尼定城那邊也有
[00:23:16.840 --> 00:23:20.640]  南貴坊當然有
[00:23:20.640 --> 00:23:25.160]  原來這個社會文化當時仍然有一個問題
[00:23:25.160 --> 00:23:27.200]  就是不要遇酒
[00:23:27.200 --> 00:23:31.760]  在文化背景裏面提醒很多
[00:23:31.760 --> 00:23:33.640]  這個人應該是怎樣?
[00:23:33.640 --> 00:23:35.680]  不好鬥、不貪財
[00:23:35.680 --> 00:23:42.280]  然後第八節就說監督的積極、正面
[00:23:42.280 --> 00:23:46.560]  這個人應該是樂意接待外人
[00:23:46.560 --> 00:23:50.080]  好善,即是做一些好人、好事
[00:23:50.080 --> 00:23:54.760]  乞己、正直、聖潔、節制
[00:23:54.760 --> 00:23:59.600]  堅守合乎教義、可靠之道
[00:23:59.600 --> 00:24:01.720]  將健全的教導、勸勉人
[00:24:01.720 --> 00:24:04.680]  又能搏到爭辯的人
[00:24:04.680 --> 00:24:08.960]  所以在提摩太前後書或是提多書裏面
[00:24:08.960 --> 00:24:11.880]  很多時候面對當時社會環境風景
[00:24:11.880 --> 00:24:13.320]  很喜歡爭辯
[00:24:13.320 --> 00:24:17.360]  總之很喜歡挑戰
[00:24:17.360 --> 00:24:20.600]  但是有一個處境
[00:24:20.600 --> 00:24:25.760]  長老監督是要有見識、要有品格
[00:24:25.760 --> 00:24:30.200]  必須無可指責
[00:24:30.200 --> 00:24:34.760]  弟兄姊妹,這個是不是很難呢?
[00:24:34.760 --> 00:24:38.960]  在一個這樣的處境裏面
[00:24:38.960 --> 00:24:43.560]  無論在這裏提多所提
[00:24:43.560 --> 00:24:50.480]  又或者提摩太前書三章十節講有關執事
[00:24:50.480 --> 00:24:54.880]  都是在反映一個監督、長老、執事
[00:24:54.880 --> 00:24:57.360]  或者我們作帶領教會的
[00:24:57.360 --> 00:25:03.160]  所要求在我們的職事上有的道德標準
[00:25:03.160 --> 00:25:09.080]  克里蒂人很反覆無常
[00:25:09.080 --> 00:25:12.640]  又或者在一個處境裏面
[00:25:12.640 --> 00:25:16.160]  他知道提多是在牧養一班當時海島裏面
[00:25:16.160 --> 00:25:19.200]  一些較為驕傲、任性、性急的人
[00:25:19.200 --> 00:25:21.160]  作為長老監督
[00:25:21.160 --> 00:25:24.320]  在這樣的處境他要無可指責
[00:25:24.320 --> 00:25:26.200]  不是跟那個文化的人
[00:25:26.200 --> 00:25:30.720]  或者性情上被人看來是不友善的人
[00:25:30.720 --> 00:25:38.480]  弟兄姊妹,這個就是普羅提點提多
[00:25:38.480 --> 00:25:41.920]  他的生命見證的榜樣
[00:25:41.920 --> 00:25:48.840]  弟兄姊妹,這一部份對監督、長老
[00:25:48.840 --> 00:25:52.760]  然後在第二章六至八節
[00:25:52.760 --> 00:26:01.240]  同樣在之前,其實二章的一至八節是講不同年紀的裏面
[00:26:01.240 --> 00:26:05.920]  提多你應該怎樣去牧養、教導不同年紀的人
[00:26:05.920 --> 00:26:08.840]  但來到這裏特別是講年輕人
[00:26:08.840 --> 00:26:17.320]  同樣要勸年輕人凡事刻記
