
[00:00:00.000 --> 00:00:04.000]  我哋一齊祈禱成為我哋今日嘅開始
[00:05:47.000 --> 00:05:50.000]  佢可以輕易戒住呢啲壞習慣
[00:05:50.000 --> 00:05:53.000]  所以佢哋嘅生命見證咗保羅
[00:05:53.000 --> 00:05:55.000]  以下呢句說話
[00:05:55.000 --> 00:05:57.000]  若有人在基督裡
[00:05:57.000 --> 00:05:59.000]  他就是新造嘅人
[00:05:59.000 --> 00:06:04.000]  舊事已過都變成新的了
[00:06:04.000 --> 00:06:07.000]  聖經改變人嘅效能
[00:06:07.000 --> 00:06:09.000]  比響教育
[00:06:09.000 --> 00:06:13.000]  比響法律嘅道德規範
[00:06:13.000 --> 00:06:15.000]  勝過千萬倍
[00:06:15.000 --> 00:06:19.000]  所以神嘅話語帶著能力
[00:06:19.000 --> 00:06:21.000]  使人脫胎換骨
[00:06:21.000 --> 00:06:23.000]  弟兄姊妹
[00:06:23.000 --> 00:06:25.000]  如果你仍然未被聖經感動
[00:06:25.000 --> 00:06:27.000]  唔係聖經冇能力
[00:06:27.000 --> 00:06:29.000]  可能係你個心
[00:06:29.000 --> 00:06:32.000]  一路都封閉住自己
[00:06:32.000 --> 00:06:34.000]  有位學者指出
[00:06:34.000 --> 00:06:36.000]  佢話呢個世界每四本書
[00:06:36.000 --> 00:06:38.000]  就有一本書
[00:06:38.000 --> 00:06:41.000]  同聖經有關
[00:06:41.000 --> 00:06:42.000]  佢都提到
[00:06:42.000 --> 00:06:45.000]  今日電腦嘅資訊好發達
[00:06:45.000 --> 00:06:47.000]  但係
[00:06:47.000 --> 00:06:48.000]  無論電腦
[00:06:48.000 --> 00:06:50.000]  或者任何嘅學問
[00:06:50.000 --> 00:06:52.000]  都唔及聖經
[00:06:52.000 --> 00:06:56.000]  改變世界嘅持久力
[00:06:56.000 --> 00:06:58.000]  有多人
[00:06:58.000 --> 00:07:00.000]  曾經想用佢嘅專業知識
[00:07:00.000 --> 00:07:02.000]  去攻擊聖經
[00:07:02.000 --> 00:07:04.000]  甚至想推翻聖經
[00:07:04.000 --> 00:07:05.000]  不過好可惜
[00:07:05.000 --> 00:07:08.000]  佢哋最後都變成
[00:07:08.000 --> 00:07:11.000]  聖經嘅最有力嘅見證
[00:07:11.000 --> 00:07:13.000]  有幾本護教學嘅書
[00:07:13.000 --> 00:07:15.000]  就係咁樣開始得嚟
[00:07:15.000 --> 00:07:18.000]  例如一本書叫「鐵證代判」
[00:07:18.000 --> 00:07:19.000]  可能你都聽過
[00:07:19.000 --> 00:07:22.000]  裏面記載住好多呢啲事跡
[00:07:22.000 --> 00:07:26.000]  聖經響世界嘅影響
[00:07:26.000 --> 00:07:28.000]  亦都係首屈一指
[00:07:28.000 --> 00:07:30.000]  響西方第一流嘅大學
[00:07:30.000 --> 00:07:32.000]  例如英國嘅牛津
[00:07:32.000 --> 00:07:33.000]  劍橋
[00:07:33.000 --> 00:07:35.000]  美國嘅耶魯大學
[00:07:35.000 --> 00:07:37.000]  哥倫比亞大學
[00:07:37.000 --> 00:07:42.000]  同埋用牧師個名去命名嘅哈佛大學
[00:07:42.000 --> 00:07:46.000]  佢哋唔單止係神學教育嘅首府
[00:07:46.000 --> 00:07:51.000]  仲係全世界綜合學府嘅首屈一指
[00:07:51.000 --> 00:07:58.000]  唔單止學術嘅研究
[00:07:58.000 --> 00:08:00.000]  聖經係第一
[00:08:00.000 --> 00:08:03.000]  對於罪惡嘅影響能力
[00:08:03.000 --> 00:08:05.000]  聖經亦都係排第一位
[00:08:05.000 --> 00:08:08.000]  響1963年
[00:08:08.000 --> 00:08:11.000]  美國下令學校
[00:08:11.000 --> 00:08:13.000]  唔准讀聖經
[00:08:13.000 --> 00:08:14.000]  唔准祈禱
[00:08:14.000 --> 00:08:16.000]  唔准聚會
[00:08:16.000 --> 00:08:18.000]  跟住有咩事發生呢
[00:08:18.000 --> 00:08:20.000]  以中學生為例
[00:08:20.000 --> 00:08:22.000]  中學生嘅成績一路下滑
[00:08:22.000 --> 00:08:26.000]  調轉犯罪率就一路上升
[00:08:26.000 --> 00:08:28.000]  後尾近年來
[00:08:28.000 --> 00:08:31.000]  中學生嘅校園槍擊案
[00:08:31.000 --> 00:08:32.000]  亦都頻頻發生
[00:08:32.000 --> 00:08:34.000]  開始有人認為
[00:08:34.000 --> 00:08:40.000]  呢個咁嘅唔批准讀聖經係錯誤
[00:08:40.000 --> 00:08:42.000]  有啲學校嘅校長
[00:08:42.000 --> 00:08:45.000]  開始唔理政府禁令
[00:08:45.000 --> 00:08:49.000]  將十誡掛咗喺學校牆壁
[00:08:49.000 --> 00:08:53.000]  亦都有學校准許學生
[00:08:53.000 --> 00:08:56.000]  喺上堂嘅時候禱告
[00:08:56.000 --> 00:08:58.000]  俾佢哋有查經嘅罪會
[00:08:58.000 --> 00:09:00.000]  唔單止係咁
[00:09:00.000 --> 00:09:05.000]  響1873年至1886年
[00:09:05.000 --> 00:09:07.000]  神好重用嘅神學家
[00:09:07.000 --> 00:09:09.000]  呢位叫慕迪
[00:09:09.000 --> 00:09:12.000]  佢係一個神學家
[00:09:12.000 --> 00:09:14.000]  同埋一個報道會嘅憤卿家
[00:09:14.000 --> 00:09:17.000]  佢到處引人悔改歸主
[00:09:17.000 --> 00:09:20.000]  當時教會得到好大復興
[00:09:20.000 --> 00:09:22.000]  整個社會風氣
[00:09:22.000 --> 00:09:24.000]  俾佢扭轉過嚟
[00:09:24.000 --> 00:09:26.000]  罪案率減少
[00:09:26.000 --> 00:09:28.000]  當時監獄坐滿人
[00:09:28.000 --> 00:09:30.000]  但係因為慕迪
[00:09:30.000 --> 00:09:33.000]  將聖經帶入去美國
[00:09:33.000 --> 00:09:34.000]  再復興返
[00:09:34.000 --> 00:09:39.000]  監獄開始有返好多空位
[00:09:39.000 --> 00:09:42.000]  響約翰衛斯理嘅時代
[00:09:42.000 --> 00:09:44.000]  佢係英國人
[00:09:44.000 --> 00:09:47.000]  佢亦都大力將聖經嘅話語
[00:09:47.000 --> 00:09:49.000]  教導英國人
[00:09:49.000 --> 00:09:53.000]  導致到一個叫靈性大復興嘅現象
[00:09:53.000 --> 00:09:56.000]  佢呢個現象導致酒吧關門
[00:09:56.000 --> 00:09:59.000]  甚至將英國嘅國家
[00:09:59.000 --> 00:10:02.000]  帶入去更加民主嘅政制
[00:10:02.000 --> 00:10:06.000]  舉個兩個都係外國人嘅例子
[00:10:06.000 --> 00:10:08.000]  中國係點嘅呢?
[00:10:08.000 --> 00:10:12.000]  呢位係宋尚哲博士
[00:10:12.000 --> 00:10:14.000]  佢喺1935年
[00:10:14.000 --> 00:10:19.000]  將神嘅話語帶入去中國嘅廈門
[00:10:19.000 --> 00:10:22.000]  神嘅話語將賭場嘅生意
[00:10:22.000 --> 00:10:26.000]  由賺變成虧本虧蝕
[00:10:26.000 --> 00:10:28.000]  當時嘅賭場東主
[00:10:28.000 --> 00:10:31.000]  為咗趕走宋尚哲博士
[00:10:31.000 --> 00:10:33.000]  就去誣告佢
[00:10:33.000 --> 00:10:37.000]  雖然宋博士畀人誣告
[00:10:37.000 --> 00:10:39.000]  但係入教會嘅人數
[00:10:39.000 --> 00:10:41.000]  佢不斷高升
[00:10:41.000 --> 00:10:43.000]  最厲害嘅紀錄
[00:10:43.000 --> 00:10:45.000]  又教會有六千人
[00:10:45.000 --> 00:10:49.000]  喺度一齊聽神嘅道去崇拜
[00:10:49.000 --> 00:10:52.000]  舉咗咁多真實嘅事例
[00:10:52.000 --> 00:10:53.000]  我哋都知道
[00:10:53.000 --> 00:10:56.000]  呢個世界如果冇聖經啟迪
[00:10:56.000 --> 00:10:57.000]  冇今日嘅進步
[00:10:57.000 --> 00:10:59.000]  冇今日嘅文明
[00:10:59.000 --> 00:11:01.000]  亦都冇今日嘅愛
[00:11:01.000 --> 00:11:04.000]  不過可悲嘅係
[00:11:04.000 --> 00:11:06.000]  我哋人類
[00:11:06.000 --> 00:11:08.000]  受惠咗咁多聖經嘅話語
[00:11:08.000 --> 00:11:10.000]  但我哋懵然不知
[00:11:10.000 --> 00:11:12.000]  世界上好多博學之士
[00:11:12.000 --> 00:11:14.000]  雖然唔係個個都係教徒
[00:11:14.000 --> 00:11:16.000]  但係佢哋都唔敢輕率
[00:11:16.000 --> 00:11:19.000]  或者否定神嘅話語
[00:11:19.000 --> 00:11:21.000]  有人攻擊聖經
[00:11:21.000 --> 00:11:23.000]  就話聖經過時
[00:11:23.000 --> 00:11:25.000]  話聖經充滿矛盾
[00:11:25.000 --> 00:11:28.000]  話聖經重男輕女
[00:11:28.000 --> 00:11:31.000]  不過有啲人卻話重女輕男
[00:11:31.000 --> 00:11:33.000]  唔知邊個真
[00:11:33.000 --> 00:11:35.000]  有啲人話聖經充滿戰爭
[00:11:35.000 --> 00:11:37.000]  充滿兇殺
[00:11:37.000 --> 00:11:38.000]  充滿淫亂
[00:11:38.000 --> 00:11:41.000]  無錯 聖經確實記載過啲事實
[00:11:41.000 --> 00:11:43.000]  不過我哋唔好忘記
[00:11:43.000 --> 00:11:45.000]  聖經記載嘅
[00:11:45.000 --> 00:11:47.000]  卻係我哋嘅本相
[00:11:47.000 --> 00:11:51.000]  有一個睇法
[00:11:51.000 --> 00:11:52.000]  可能大家都會同意
[00:11:52.000 --> 00:11:53.000]  到今時今日
[00:11:53.000 --> 00:11:54.000]  其實我哋人類
[00:11:54.000 --> 00:11:57.000]  不斷都係重覆緊
[00:11:57.000 --> 00:11:59.000]  聖經所記載
[00:11:59.000 --> 00:12:02.000]  人類污穢嘅本性
[00:12:02.000 --> 00:12:05.000]  一路都冇改變過乜仔
[00:12:05.000 --> 00:12:09.000]  人類犯咁多個錯
[00:12:09.000 --> 00:12:10.000]  犯咁多個罪
[00:12:10.000 --> 00:12:12.000]  如果你係上帝
[00:12:12.000 --> 00:12:15.000]  可能一早已經毀滅咗人類
[00:12:15.000 --> 00:12:17.000]  但係
[00:12:17.000 --> 00:12:19.000]  聖經背後
[00:12:19.000 --> 00:12:21.000]  畀我哋睇到呢位上帝
[00:12:21.000 --> 00:12:24.000]  卻係甘心願意
[00:12:24.000 --> 00:12:25.000]  道成肉身
[00:12:25.000 --> 00:12:27.000]  嚟到我哋中間
[00:12:27.000 --> 00:12:29.000]  不斷施慈愛
[00:12:29.000 --> 00:12:31.000]  不斷施憐憫
[00:12:31.000 --> 00:12:36.000]  替我哋真係好唔值得原諒嘅罪
[00:12:36.000 --> 00:12:38.000]  釘上十字架
[00:12:38.000 --> 00:12:40.000]  為拯救我哋
[00:12:40.000 --> 00:12:42.000]  讓我哋不至滅亡
[00:12:42.000 --> 00:12:44.000]  反得永生
[00:12:44.000 --> 00:12:45.000]  呢一份大愛
[00:12:45.000 --> 00:12:47.000]  亦都係保羅所講
[00:12:47.000 --> 00:12:51.000]  這愛是過於人所策度的
[00:12:51.000 --> 00:12:52.000]  我的心啊
[00:12:52.000 --> 00:12:54.000]  你要稱頌耶和華
[00:12:54.000 --> 00:12:55.000]  不可忘記
[00:12:55.000 --> 00:12:58.000]  他嘅一切恩惠
[00:12:58.000 --> 00:13:02.000]  其實我哋人類不斷追求嘅
[00:13:02.000 --> 00:13:05.000]  同上帝希望賜畀我哋嘅嘢
[00:13:05.000 --> 00:13:06.000]  係相同
[00:13:06.000 --> 00:13:09.000]  咁我哋人類到底想追求啲咩呢
[00:13:09.000 --> 00:13:12.000]  就係福氣
[00:13:12.000 --> 00:13:14.000]  唔知你同唔同意
[00:13:14.000 --> 00:13:18.000]  福氣原文意思係快樂
[00:13:18.000 --> 00:13:20.000]  同埋蒙福咁解
[00:13:20.000 --> 00:13:23.000]  心理學家指出
[00:13:23.000 --> 00:13:28.000]  人一生只追求兩件事
[00:13:28.000 --> 00:13:31.000]  第一係離開痛苦
[00:13:31.000 --> 00:13:35.000]  第二係追求永遠嘅快樂
[00:13:35.000 --> 00:13:37.000]  可想然之
[00:13:37.000 --> 00:13:38.000]  聖經所賜
[00:13:38.000 --> 00:13:40.000]  同我哋人類想追求嘅
[00:13:40.000 --> 00:13:42.000]  係咪一致
[00:13:42.000 --> 00:13:44.000]  好一致
[00:13:44.000 --> 00:13:46.000]  詩人話
[00:13:46.000 --> 00:13:51.000]  今日同大家分享少少我哋嘅家庭召
[00:13:51.000 --> 00:13:53.000]  我哋一齊讀一讀詩篇
[00:13:53.000 --> 00:13:54.000]  一篇一到三節
[00:13:54.000 --> 00:13:55.000]  預備
[00:13:55.000 --> 00:13:56.000]  1 2 3
[00:13:56.000 --> 00:14:22.000]  不從
[00:14:22.000 --> 00:14:23.000]  聖經話畀我哋聽
[00:14:23.000 --> 00:14:24.000]  真正蒙福嘅人
[00:14:24.000 --> 00:14:26.000]  只有一個條件
[00:14:26.000 --> 00:14:28.000]  呢個條件就係
[00:14:28.000 --> 00:14:30.000]  唔係要好有錢
[00:14:30.000 --> 00:14:32.000]  亦都唔係活在咩世代
[00:14:32.000 --> 00:14:34.000]  個關鍵就係
[00:14:34.000 --> 00:14:36.000]  係乜嘢呀
[00:14:36.000 --> 00:14:40.000]  喜愛耶和華的律法
[00:14:40.000 --> 00:14:42.000]  耶和華的律法即係乜嘢呀
[00:14:42.000 --> 00:14:44.000]  即係聖經
[00:14:44.000 --> 00:14:46.000]  神嘅說話
[00:14:46.000 --> 00:14:49.000]  而詩人用字用得好恰當
[00:14:49.000 --> 00:14:50.000]  佢話到
[00:14:50.000 --> 00:14:55.000]  我哋同聖經只應該存在住一種關係
[00:14:55.000 --> 00:14:57.000]  呢種關係係咩呀
[00:14:57.000 --> 00:15:01.000]  詩人唔係話
[00:15:01.000 --> 00:15:04.000]  我哋要抄寫聖經就得福
[00:15:04.000 --> 00:15:05.000]  亦都唔係話
[00:15:05.000 --> 00:15:07.000]  我哋擁有聖經就得福
[00:15:07.000 --> 00:15:08.000]  詩人話
[00:15:08.000 --> 00:15:12.000]  喜愛耶和華的律法
[00:15:12.000 --> 00:15:14.000]  先至得福
[00:15:14.000 --> 00:15:16.000]  咁咩叫喜愛呢
[00:15:16.000 --> 00:15:21.000]  就夜思想點樣活出神嘅律法
[00:15:21.000 --> 00:15:26.000]  喜愛嘅原文係快樂同埋願望
[00:15:26.000 --> 00:15:28.000]  喺十六世紀呢
[00:15:28.000 --> 00:15:33.000]  有聖經嘅譯本譯為渴望
[00:15:33.000 --> 00:15:36.000]  有位牧者
[00:15:36.000 --> 00:15:40.000]  佢寫咗自己一個故事
[00:15:40.000 --> 00:15:41.000]  就係話呢
[00:15:41.000 --> 00:15:43.000]  有一日佢瞓醒
[00:15:43.000 --> 00:15:44.000]  禮拜日嚟嘅
[00:15:44.000 --> 00:15:45.000]  佢瞓醒之後呢
[00:15:45.000 --> 00:15:46.000]  佢好感恩
[00:15:46.000 --> 00:15:47.000]  因為佢話
[00:15:47.000 --> 00:15:49.000]  能夠瞓覺
[00:15:49.000 --> 00:15:50.000]  能夠醒
[00:15:50.000 --> 00:15:52.000]  其實都係上帝嘅恩典
[00:15:52.000 --> 00:15:53.000]  佢醒咗呢
[00:15:53.000 --> 00:15:54.000]  佢好感恩
[00:15:54.000 --> 00:15:55.000]  即刻早餐都未食
[00:15:55.000 --> 00:15:56.000]  就去書枱
[00:15:56.000 --> 00:15:58.000]  攞本聖經打開
[00:15:58.000 --> 00:15:59.000]  去感恩
[00:15:59.000 --> 00:16:00.000]  去靈修
[00:16:00.000 --> 00:16:01.000]  不過呢
[00:16:01.000 --> 00:16:02.000]  佢仔仔見到
[00:16:02.000 --> 00:16:04.000]  爹地呢一幕嘅時候呢
[00:16:04.000 --> 00:16:05.000]  佢仔仔就話啦
[00:16:05.000 --> 00:16:08.000]  爹地你要教主也學呀
[00:16:08.000 --> 00:16:10.000]  跟住就走咗啦
[00:16:10.000 --> 00:16:12.000]  爹地聽到佢咁講
[00:16:12.000 --> 00:16:13.000]  覺得好唔開心
[00:16:13.000 --> 00:16:15.000]  佢覺得要反省
[00:16:15.000 --> 00:16:17.000]  反省啲咩呢
[00:16:17.000 --> 00:16:19.000]  原來係仔仔心目中
[00:16:19.000 --> 00:16:21.000]  爹地會攞起聖經
[00:16:21.000 --> 00:16:23.000]  就係要教書
[00:16:23.000 --> 00:16:25.000]  就係要工作
[00:16:25.000 --> 00:16:27.000]  如果唔係
[00:16:27.000 --> 00:16:30.000]  就唔會喜愛耶和華律法
[00:16:30.000 --> 00:16:32.000]  弟兄姊妹
[00:16:32.000 --> 00:16:34.000]  呢個都係自己提醒
[00:16:34.000 --> 00:16:36.000]  有時自己幾時會打開聖經呢
[00:16:36.000 --> 00:16:38.000]  可能就係要講到
[00:16:38.000 --> 00:16:40.000]  又或者預備訊息
[00:16:40.000 --> 00:16:42.000]  又或者預備主日學等等
[00:16:42.000 --> 00:16:44.000]  如果冇呢啲工作呢
[00:16:44.000 --> 00:16:46.000]  會唔會將神嘅話
[00:16:46.000 --> 00:16:48.000]  攞出嚟去品嘗呢
[00:16:48.000 --> 00:16:55.000]  既然詩人話喜愛係咁重要
[00:16:55.000 --> 00:16:56.000]  我哋睇下
[00:16:56.000 --> 00:16:58.000]  乜嘢叫真正嘅喜愛
[00:16:58.000 --> 00:17:00.000]  好唔好呀
[00:17:00.000 --> 00:17:02.000]  我哋呢必須經歷一啲挑戰嘅
[00:17:02.000 --> 00:17:06.000]  喺聖經呢
[00:17:06.000 --> 00:17:08.000]  往往主耶穌嘅教導呢
[00:17:08.000 --> 00:17:09.000]  好出色
[00:17:09.000 --> 00:17:11.000]  佢出色嘅地方係
[00:17:11.000 --> 00:17:13.000]  將兩個人擺埋一齊
[00:17:13.000 --> 00:17:15.000]  去讓讀者有一個
[00:17:15.000 --> 00:17:17.000]  好明確嘅比較
[00:17:17.000 --> 00:17:19.000]  例如路加方十八章呢
[00:17:19.000 --> 00:17:21.000]  佢將瑞利同法利昌人嘅祈禱
[00:17:21.000 --> 00:17:23.000]  擠埋一齊
[00:17:23.000 --> 00:17:25.000]  法利昌人嘅祈禱呢
[00:17:25.000 --> 00:17:27.000]  行得好前 好大聲
[00:17:27.000 --> 00:17:29.000]  講嘅嘢係我嘅作為
[00:17:29.000 --> 00:17:31.000]  自己嘅功勞
[00:17:31.000 --> 00:17:33.000]  其實係話俾上帝聽
[00:17:33.000 --> 00:17:35.000]  我幾值得有恩典
[00:17:35.000 --> 00:17:37.000]  幾值得有賞賜呢
[00:17:37.000 --> 00:17:39.000]  但係瑞利嘅祈禱
[00:17:39.000 --> 00:17:41.000]  係行到好後 好細聲
[00:17:41.000 --> 00:17:43.000]  覺得自己
[00:17:43.000 --> 00:17:45.000]  好不配
[00:17:45.000 --> 00:17:47.000]  而喺約翰福音十二章
