
[00:00:00.000 --> 00:00:03.300]  我很高興可以和大家分享神的話語
[00:07:43.900 --> 00:07:46.100]  你可以拿十片
[00:07:46.100 --> 00:07:49.600]  耶和華以色列的神如此說
[00:07:49.600 --> 00:07:53.500]  我必將國從鎖了門手裡奪回
[00:07:53.500 --> 00:07:56.600]  將十個支派賜給你
[00:07:56.600 --> 00:07:59.400]  我恩僕人大為和我在
[00:07:59.400 --> 00:08:02.600]  以色列眾支派中所選擇的
[00:08:02.600 --> 00:08:05.300]  耶路撒冷城的緣故
[00:08:05.300 --> 00:08:11.000]  聆給鎖了門留一個支派
[00:08:11.000 --> 00:08:13.300]  因為他離棄我
[00:08:13.300 --> 00:08:17.500]  敬拜西頓人的女神阿斯他肉
[00:08:17.500 --> 00:08:19.900]  摩亞的神姬門
[00:08:19.900 --> 00:08:23.100]  和阿門人的神米納公
[00:08:23.100 --> 00:08:25.600]  沒有忠循我的道
[00:08:25.600 --> 00:08:28.700]  恨我眼中看為正的事
[00:08:28.700 --> 00:08:31.200]  守我的律例典章
[00:08:31.200 --> 00:08:34.100]  將他父親大為一曰
[00:08:34.100 --> 00:08:36.300]  神很清楚說
[00:08:36.300 --> 00:08:38.900]  就是因為鎖了門犯錯
[00:08:38.900 --> 00:08:42.700]  所以我現在將一些支派交給你
[00:08:42.700 --> 00:08:45.800]  由你作王去管理他們
[00:08:45.800 --> 00:08:49.600]  耶羅波安是一個很有才幹
[00:08:49.600 --> 00:08:51.000]  很聰明的人
[00:08:51.000 --> 00:08:53.000]  如果你看《仕途行傳》
[00:08:53.000 --> 00:08:56.800]  都說到耶羅波安是一個很有才幹的人
[00:08:56.800 --> 00:08:57.900]  但是越有才幹的人
[00:08:57.900 --> 00:09:00.500]  如果犯錯就引來的效果
[00:09:00.500 --> 00:09:02.100]  是更加惡劣
[00:09:02.100 --> 00:09:03.400]  請你記得
[00:09:03.400 --> 00:09:06.400]  今天神的救恩是白白的賜給我們
[00:09:06.400 --> 00:09:08.600]  我們肯承認自己的罪
[00:09:08.600 --> 00:09:10.500]  接受耶穌基督的救贖
[00:09:10.500 --> 00:09:12.200]  我們就成為神的兒女
[00:09:12.200 --> 00:09:13.900]  救恩是白白的
[00:09:13.900 --> 00:09:17.400]  但是你要得到神的恩典
[00:09:17.400 --> 00:09:19.700]  那個愛 寵幸
[00:09:19.700 --> 00:09:22.200]  或者特別對你的愛和祝福
[00:09:22.200 --> 00:09:24.200]  是你要付代價的
[00:09:24.200 --> 00:09:24.900]  如果不是的話
[00:09:24.900 --> 00:09:27.400]  這就等於神的偏心
[00:09:27.400 --> 00:09:28.300]  或者不公義
[00:09:28.300 --> 00:09:29.500]  你想想一個又懶
[00:09:29.500 --> 00:09:31.400]  又不肯侍奉的基督徒
[00:09:31.400 --> 00:09:34.200]  和一個很衛生的基督徒
[00:09:34.200 --> 00:09:36.700]  同樣得到相同的祝福
[00:09:36.700 --> 00:09:38.400]  你覺得這個公不公平?
[00:09:38.400 --> 00:09:39.900]  我再強調一次
[00:09:39.900 --> 00:09:42.000]  救恩是白白的
[00:09:42.000 --> 00:09:45.300]  但是我們要得到神的特別的祝福
[00:09:45.300 --> 00:09:48.000]  是我們的表現是怎樣
[00:09:48.000 --> 00:09:49.400]  我們有沒有衛生給神
[00:09:49.400 --> 00:09:51.100]  以及有參與侍奉
[00:09:51.100 --> 00:09:52.600]  所以這裡很清楚地說
[00:09:52.600 --> 00:09:54.700]  他說到現在我揀選你
[00:09:54.700 --> 00:09:57.000]  你會成為王
[00:09:57.000 --> 00:09:58.900]  他只是一個公運領袖
[00:09:58.900 --> 00:10:00.100]  現在成為王
[00:10:00.100 --> 00:10:01.000]  這個時候
[00:10:01.000 --> 00:10:01.600]  好了
[00:10:01.600 --> 00:10:04.300]  但是仍然有條件的
[00:10:04.300 --> 00:10:06.200]  這是什麼條件呢?
[00:10:06.200 --> 00:10:08.300]  我們再看第十一章的
[00:10:08.300 --> 00:10:10.300]  三十七 三十八兩節
[00:10:10.300 --> 00:10:12.100]  我們一起來讀出
[00:10:12.100 --> 00:10:14.100]  我必揀選你
[00:10:14.100 --> 00:10:17.400]  使你照心裡一切所願的
[00:10:17.400 --> 00:10:19.900]  作王治理以色列
[00:10:19.900 --> 00:10:23.600]  你若聽從我一切所吩咐你的
[00:10:23.600 --> 00:10:25.400]  遵恨我的道
[00:10:25.400 --> 00:10:28.300]  恨我眼中看壞正的事
[00:10:28.300 --> 00:10:31.100]  謹守我的律例誡命
[00:10:31.100 --> 00:10:34.100]  將我僕人大衛所恨的
[00:10:34.100 --> 00:10:36.300]  我就與你同在
[00:10:36.300 --> 00:10:38.600]  為你立堅固的價
[00:10:38.600 --> 00:10:41.900]  將我為大衛所立的一藥
[00:10:41.900 --> 00:10:44.600]  將以色列人賜給你
[00:10:44.600 --> 00:10:45.900]  這裡很清楚地說
[00:10:45.900 --> 00:10:47.500]  你可以作王
[00:10:47.500 --> 00:10:49.300]  但是有一個條件
[00:10:49.300 --> 00:10:52.900]  這個條件是千古不變的道理
[00:10:52.900 --> 00:10:54.800]  就是你要遵行我的道
[00:10:54.800 --> 00:10:57.300]  謹守我的誡命 典章 律例
[00:10:57.300 --> 00:10:59.300]  我就會賜福給你
[00:10:59.300 --> 00:11:01.100]  當約書也要做領袖的時候
[00:11:01.100 --> 00:11:02.700]  神同樣會這樣說
[00:11:02.700 --> 00:11:04.700]  如果我們看《實加利亞書》的時候
[00:11:04.700 --> 00:11:07.800]  說到大祭司耶穌
[00:11:07.800 --> 00:11:09.900]  祂要在神面前來帶人去服侍
[00:11:09.900 --> 00:11:12.600]  都是需要有這樣的條件
[00:11:12.600 --> 00:11:15.100]  這個是不變的道理
[00:11:15.100 --> 00:11:17.500]  耶羅波安很有才幹
[00:11:17.500 --> 00:11:19.100]  很有才能
[00:11:19.100 --> 00:11:21.500]  但是都是神給他機會
[00:11:21.500 --> 00:11:23.700]  他才可以作王
[00:11:23.700 --> 00:11:26.300]  我自己很深的體會一段經文
[00:11:26.300 --> 00:11:27.000]  這段經文就是
[00:11:27.000 --> 00:11:28.700]  《薩姆爾記》上的第二章
[00:11:28.700 --> 00:11:30.100]  第七到第八節
[00:11:30.100 --> 00:11:32.500]  他使人貧窮也使人富足
[00:11:32.500 --> 00:11:35.300]  使人卑微也使人高貴
[00:11:35.300 --> 00:11:37.900]  他從灰塵裡抬舉貧寒人
[00:11:37.900 --> 00:11:40.600]  從糞堆中提拔窮佛人
[00:11:40.600 --> 00:11:42.900]  使他們與王子同座
[00:11:42.900 --> 00:11:44.700]  得著榮耀的座位
[00:11:44.700 --> 00:11:47.100]  地的處子屬於耶和
[00:11:47.100 --> 00:11:49.500]  祂將世界立在祈禱
[00:11:49.500 --> 00:11:52.700]  今天我很相信
[00:11:52.700 --> 00:11:54.500]  我們有這樣的地位
[00:11:54.500 --> 00:11:55.500]  有這樣的處境
[00:11:55.500 --> 00:11:57.500]  是我們要努力的
[00:11:57.500 --> 00:12:00.100]  有年輕人可以來到牛津
[00:12:00.100 --> 00:12:03.200]  可以到大學裡面讀書
[00:12:03.200 --> 00:12:05.700]  他一定要很努力去讀書
[00:12:05.700 --> 00:12:08.800]  他一定要放上很多時間
[00:12:08.800 --> 00:12:12.500]  不可以只是打機就可以進去
[00:12:12.500 --> 00:12:14.900]  但是也不只是靠自己
[00:12:14.900 --> 00:12:16.300]  很簡單而已
[00:12:16.300 --> 00:12:18.300]  我認識一個人很勤奮
[00:12:18.300 --> 00:12:19.600]  他讀書很好
[00:12:19.600 --> 00:12:22.700]  誰知道考公開試進大學的時候
[00:12:22.700 --> 00:12:25.700]  突然間生病了 發燒
[00:12:25.700 --> 00:12:28.900]  吃完那些感冒藥就空虛混沌
[00:12:28.900 --> 00:12:32.200]  結果那一年他就進不了大學
[00:12:32.200 --> 00:12:34.900]  下一次才可以進去
[00:12:34.900 --> 00:12:37.200]  今天我們是要努力
[00:12:37.200 --> 00:12:39.500]  但是不只是靠自己努力
[00:12:39.500 --> 00:12:41.400]  我自己也很清晰
[00:12:41.400 --> 00:12:42.900]  我好心感受這句話是怎樣
[00:12:42.900 --> 00:12:43.800]  剛才我說的
[00:12:43.800 --> 00:12:46.000]  我真的像一坨屎似的
[00:12:46.000 --> 00:12:49.500]  原來是神在墳堆之中來抬舉我
[00:12:49.500 --> 00:12:51.900]  是我有講道的恩賜
[00:12:51.900 --> 00:12:54.100]  但是我要去寫講章
[00:12:54.100 --> 00:12:56.300]  我要不斷地去翻溫
[00:12:56.300 --> 00:12:58.300]  只是現在這一篇講道
[00:12:58.300 --> 00:13:00.800]  我今天已經看了三次了
[00:13:00.800 --> 00:13:04.000]  就是我要不斷地去學習
[00:13:04.000 --> 00:13:05.800]  然後才可以
[00:13:05.800 --> 00:13:07.200]  以為你自己很行嗎
[00:13:07.200 --> 00:13:09.400]  突然間有一天你的聲音沙啞
[00:13:09.400 --> 00:13:11.000]  你就沒有機會來講道了
[00:13:11.000 --> 00:13:13.200]  你們學一下 祝福你們
[00:13:13.200 --> 00:13:14.200]  還有沒有人請你
[00:13:14.200 --> 00:13:15.300]  沒有的
[00:13:15.300 --> 00:13:16.700]  所以我們一定要知道
[00:13:16.700 --> 00:13:17.900]  我們要努力
[00:13:17.900 --> 00:13:19.200]  但是要靠神
[00:13:19.200 --> 00:13:21.800]  以及要遵守神的命令
[00:13:21.800 --> 00:13:24.400]  所以耶路波安他很好
[00:13:24.400 --> 00:13:25.600]  他有才幹
[00:13:25.600 --> 00:13:27.500]  神也給他機會
[00:13:27.500 --> 00:13:29.300]  但是有一個很重要的條件
[00:13:29.300 --> 00:13:31.200]  你要遵守我的道
[00:13:31.200 --> 00:13:32.700]  你還是去 怎樣呢
[00:13:32.700 --> 00:13:35.500]  行我眼中看為正的事
[00:13:35.500 --> 00:13:37.400]  這句很重要的
[00:13:37.400 --> 00:13:40.100]  行我眼中看為正的事
[00:13:40.100 --> 00:13:42.100]  中人以為很好的事
[00:13:42.100 --> 00:13:45.400]  甚至法律裡面說沒有問題的
[00:13:45.400 --> 00:13:49.200]  不等於這件事一定是神眼中看為正的
[00:13:49.200 --> 00:13:50.700]  昨天在香港
[00:13:50.700 --> 00:13:52.400]  這次很厲害
[00:13:52.400 --> 00:13:54.000]  成為國際大都會
[00:13:54.000 --> 00:13:55.400]  是第一個的城市
[00:13:55.400 --> 00:13:57.200]  搞什麼 知道嗎
[00:13:57.200 --> 00:13:59.100]  童運會
[00:13:59.100 --> 00:14:01.200]  童性戀的運動會
[00:14:01.200 --> 00:14:02.200]  很坦白地說
[00:14:02.200 --> 00:14:04.200]  無論在英國 無論在香港
[00:14:04.200 --> 00:14:07.400]  很多人都認為童性戀是沒有問題的
[00:14:07.400 --> 00:14:10.200]  但是這個在我的信仰裡面
[00:14:10.200 --> 00:14:12.600]  我又沒有所堅持
[00:14:12.600 --> 00:14:14.600]  中人以為美的
[00:14:14.600 --> 00:14:17.100]  不等於我一定要去做
[00:14:17.100 --> 00:14:21.200]  所以神說你要行我眼中看為正的事
[00:14:21.200 --> 00:14:23.100]  這是很重要的
[00:14:23.100 --> 00:14:24.600]  所以我們要去分析
[00:14:24.600 --> 00:14:26.100]  我們要去了解
[00:14:26.100 --> 00:14:29.600]  這個訓令就是去聽從神一切的吩咐
[00:14:29.600 --> 00:14:32.400]  就會得到神的祝福和同在
[00:14:32.400 --> 00:14:34.200]  就已經不再是一個問題
[00:14:34.200 --> 00:14:36.900]  有什麼問題都可以迎刃而解
[00:14:36.900 --> 00:14:40.200]  好了 耶羅波安帶著十個支派
[00:14:40.200 --> 00:14:45.000]  在北邊建立了一個叫以色列國
[00:14:45.000 --> 00:14:47.700]  但是羅波安 即是鎖羅門的兒子
[00:14:47.700 --> 00:14:51.300]  會不會甘心地讓他來立國
[00:14:51.300 --> 00:14:52.900]  一定不會
[00:14:52.900 --> 00:14:54.400]  你犯了國安法
[00:14:54.400 --> 00:14:56.100]  你已經分裂國家了
[00:14:56.100 --> 00:14:57.600]  於是怎麼樣呢
[00:14:57.600 --> 00:14:59.900]  要消滅於萌芽階段
[00:14:59.900 --> 00:15:03.600]  於是就派十八萬大軍
[00:15:03.600 --> 00:15:06.100]  去對付耶羅波安
[00:15:06.100 --> 00:15:08.600]  如果真的要打的時候
[00:15:08.600 --> 00:15:10.800]  耶羅波安未必馬上那麼容易
[00:15:10.800 --> 00:15:12.300]  因為剛剛立國而已
[00:15:12.300 --> 00:15:13.600]  打得贏
[00:15:13.600 --> 00:15:15.400]  但是神竟然阻止
[00:15:15.400 --> 00:15:17.200]  我們一起來看看
[00:15:17.200 --> 00:15:18.800]  聶宏基上第十二章
[00:15:18.800 --> 00:15:21.900]  二十一到二十四節
[00:15:21.900 --> 00:15:24.900]  羅波安來到耶路撒冷
[00:15:24.900 --> 00:15:29.100]  招聚猶大全家和變亞敏支派的人
[00:15:29.100 --> 00:15:30.800]  共十八萬
[00:15:30.800 --> 00:15:33.400]  都是超選的使者
[00:15:33.400 --> 00:15:36.100]  要與以色列家爭戰
[00:15:36.100 --> 00:15:38.100]  後將國奪回
[00:15:38.100 --> 00:15:41.800]  再歸鎖羅門的兒子羅波安
[00:15:41.800 --> 00:15:44.300]  但神的話臨到人
[00:15:44.300 --> 00:15:46.700]  神侍馬說
[00:15:46.700 --> 00:15:49.800]  你若去送鎖羅門的兒子
[00:15:49.800 --> 00:15:55.000]  猶大國羅波安和猶大變亞敏全家
[00:15:55.000 --> 00:15:57.300]  並其餘的民說
[00:15:57.300 --> 00:15:59.400]  耶和華如此說
[00:15:59.400 --> 00:16:05.100]  你們不可以去與你的弟兄以色列人爭戰
[00:16:05.100 --> 00:16:07.400]  各歸國家去吧
[00:16:07.400 --> 00:16:10.000]  因為這事出於我
[00:16:10.000 --> 00:16:13.100]  眾人就聽從耶和華的話
[00:16:13.100 --> 00:16:16.500]  遵著耶和華的命回去了
[00:16:16.500 --> 00:16:18.600]  看不看得到
[00:16:18.600 --> 00:16:20.300]  十八萬大軍
[00:16:20.300 --> 00:16:22.200]  如果真的要打的時候
[00:16:22.200 --> 00:16:23.800]  大家是同種族的
[00:16:23.800 --> 00:16:25.500]  同失秋窩
[00:16:25.500 --> 00:16:28.200]  一定有很多的傷亡
[00:16:28.200 --> 00:16:30.000]  但是神就透過祂的僕人
[00:16:30.000 --> 00:16:33.400]  阻止這場戰爭的發生
[00:16:33.400 --> 00:16:35.800]  某個程度都要欣賞什麼呢
[00:16:35.800 --> 00:16:37.800]  就是欣賞羅波安
[00:16:37.800 --> 00:16:42.500]  因為他竟然可以放棄了這場戰爭
[00:16:42.500 --> 00:16:45.100]  不會有這麼多人命的損失
[00:16:45.100 --> 00:16:46.000]  但是至少你看到
[00:16:46.000 --> 00:16:50.400]  原來神是提拔耶羅波安
[00:16:50.400 --> 00:16:52.200]  神保護他
[00:16:52.200 --> 00:16:55.000]  讓他可以立國
[00:16:55.000 --> 00:16:58.000]  但是這個滿有智慧的人
[00:16:58.000 --> 00:16:59.600]  其實是大智
[00:16:59.600 --> 00:17:01.200]  不是弱如
[00:17:01.200 --> 00:17:03.700]  是實在愚蠢
[00:17:03.700 --> 00:17:07.000]  正正因為耶羅波安是一個滿有才幹
[00:17:07.000 --> 00:17:08.300]  分析力很強
[00:17:08.300 --> 00:17:09.700]  很有智慧的人
[00:17:09.700 --> 00:17:13.900]  他那個政治的分析能力是很高的
[00:17:13.900 --> 00:17:17.900]  他的計算是非常地精確
[00:17:17.900 --> 00:17:22.100]  他看到我們原本只是一個民族
[00:17:22.100 --> 00:17:25.600]  但是現在分成為兩個的國家
[00:17:25.600 --> 00:17:28.100]  這時候他很深信
[00:17:28.100 --> 00:17:30.400]  大家的感情都存在
[00:17:30.400 --> 00:17:32.200]  但是他又擔心一件事
