
[00:00:00.000 --> 00:00:02.000]  早晨啊各位
[00:03:15.000 --> 00:03:17.000]  如同行喺天上
[00:03:17.000 --> 00:03:21.000]  你祝福我哋用心靈同誠實
[00:03:21.000 --> 00:03:23.000]  嚟去敬拜你
[00:03:23.000 --> 00:03:25.000]  虛心聆聽你話語嘅人
[00:03:25.000 --> 00:03:27.000]  感謝你
[00:03:27.000 --> 00:03:30.000]  奉主耶穌基督聖靈祈求
[00:03:30.000 --> 00:03:32.000]  阿們
[00:03:32.000 --> 00:03:34.000]  我先同大家讀一讀呢個
[00:03:34.000 --> 00:03:36.000]  《真言》一章一至七節先
[00:03:36.000 --> 00:03:38.000]  大衛的兒子
[00:03:38.000 --> 00:03:41.000]  以積列王所羅門的真言
[00:03:41.000 --> 00:03:44.000]  要使人懂得智慧和憤悔
[00:03:44.000 --> 00:03:47.000]  明白通達的言語
[00:03:47.000 --> 00:03:50.000]  使人領受明智的憤悔
[00:03:50.000 --> 00:03:54.000]  就使公義公平和正直
[00:03:54.000 --> 00:03:57.000]  使圓夢人靈巧
[00:03:57.000 --> 00:04:02.000]  使年輕人有知識有智慧智謀
[00:04:02.000 --> 00:04:05.000]  智慧人聽見增長學問
[00:04:05.000 --> 00:04:08.000]  聰明人得著智謀
[00:04:08.000 --> 00:04:11.000]  明白真言和曉語
[00:04:11.000 --> 00:04:15.000]  懂得智慧人的言辭和謎語
[00:04:15.000 --> 00:04:19.000]  敬威耶和華是知識的開端
[00:04:19.000 --> 00:04:24.000]  圓夢人藐視智慧和憤悔
[00:04:24.000 --> 00:04:26.000]  《真言》一章一開始
[00:04:26.000 --> 00:04:28.000]  所羅門就解釋
[00:04:28.000 --> 00:04:30.000]  真言的目的
[00:04:30.000 --> 00:04:33.000]  是要讓讀者去驗讀
[00:04:33.000 --> 00:04:35.000]  去思考真言
[00:04:35.000 --> 00:04:38.000]  從中得著智慧去生活
[00:04:38.000 --> 00:04:42.000]  人的一生很多起起跌跌
[00:04:42.000 --> 00:04:45.000]  充滿了難以預料的事情
[00:04:45.000 --> 00:04:47.000]  你有錢沒錢都好
[00:04:47.000 --> 00:04:50.000]  煩惱自然會搵上門
[00:04:50.000 --> 00:04:52.000]  面對每日的挑戰
[00:04:52.000 --> 00:04:54.000]  真言所提供的智慧
[00:04:54.000 --> 00:04:57.000]  幫助人有洞察的能力
[00:04:57.000 --> 00:04:58.000]  和理解能力
[00:04:58.000 --> 00:05:00.000]  去辨別出
[00:05:00.000 --> 00:05:03.000]  作出有智慧的選擇
[00:05:03.000 --> 00:05:05.000]  有知識不代表有智慧
[00:05:05.000 --> 00:05:09.000]  因為知識只是對事實的認知
[00:05:09.000 --> 00:05:12.000]  智慧是將所知道的
[00:05:12.000 --> 00:05:14.000]  所認識的運用出來
[00:05:14.000 --> 00:05:16.000]  例如人可以明白
[00:05:16.000 --> 00:05:18.000]  金融系統的運作方式
[00:05:18.000 --> 00:05:21.000]  智慧是說你能夠利用
[00:05:21.000 --> 00:05:25.000]  這個金融系統的運作方式
[00:05:25.000 --> 00:05:27.000]  去管理金錢
[00:05:27.000 --> 00:05:30.000]  使人領受明智的訓誨
[00:05:30.000 --> 00:05:33.000]  就是公義 公平和正直
[00:05:33.000 --> 00:05:37.000]  能夠對事物有正確的概念
[00:05:37.000 --> 00:05:40.000]  也有清晰明確的想法
[00:05:40.000 --> 00:05:43.000]  讓我們有這個能力去辨別
[00:05:43.000 --> 00:05:45.000]  有智慧的教導
[00:05:45.000 --> 00:05:47.000]  我們聽了很多東西
[00:05:47.000 --> 00:05:50.000]  但究竟哪些才是有智慧的教導呢
[00:05:50.000 --> 00:05:54.000]  區別真偽 善惡
[00:05:54.000 --> 00:05:56.000]  理解一些有智慧的說話
[00:05:56.000 --> 00:05:59.000]  有領悟 有判斷能力
[00:05:59.000 --> 00:06:01.000]  防範錯誤
[00:06:01.000 --> 00:06:03.000]  並且將所學的應用
[00:06:03.000 --> 00:06:06.000]  甚至無幫助我們身邊的人
[00:06:06.000 --> 00:06:08.000]  肥拿比書一章十節
[00:06:08.000 --> 00:06:13.000]  使你們能分辨是非
[00:06:13.000 --> 00:06:15.000]  使圓夢人靈巧
[00:06:15.000 --> 00:06:19.000]  使年輕人有知識 有自謀
[00:06:19.000 --> 00:06:21.000]  《真言》十四章十五節
[00:06:21.000 --> 00:06:25.000]  無知的人什麼話都信
[00:06:25.000 --> 00:06:30.000]  通達人謹慎自己的腳步
[00:06:30.000 --> 00:06:33.000]  當然 智慧對我們所有人都很有用
[00:06:33.000 --> 00:06:36.000]  我們都想擁有
[00:06:36.000 --> 00:06:39.000]  但特別對一些思想比較單純的人
[00:06:39.000 --> 00:06:42.000]  就更加需要聽到多一些
[00:06:42.000 --> 00:06:44.000]  智慧的建議
[00:06:44.000 --> 00:06:47.000]  能夠從中獲得益處
[00:06:47.000 --> 00:06:49.000]  幫助那個人去思考
[00:06:49.000 --> 00:06:52.000]  去釐清真偽 避免做錯事
[00:06:52.000 --> 00:06:55.000]  當然更加重要的是逃避誘惑
[00:06:55.000 --> 00:06:58.000]  或者中了壞人的詭計
[00:06:58.000 --> 00:07:00.000]  好像所羅門所說
[00:07:00.000 --> 00:07:03.000]  壞人的外表是可以很善良
[00:07:03.000 --> 00:07:07.000]  但其實他們好像蛇一樣狡猾
[00:07:07.000 --> 00:07:11.000]  青年時期是接收各樣訊息的年紀
[00:07:11.000 --> 00:07:13.000]  我們經常都聽到說
[00:07:13.000 --> 00:07:17.000]  小孩子 年輕人就好像一個海面
[00:07:17.000 --> 00:07:20.000]  很容易吸收很多東西
[00:07:20.000 --> 00:07:22.000]  他們心智未成熟
[00:07:22.000 --> 00:07:25.000]  容易衝動 性急
[00:07:25.000 --> 00:07:28.000]  很多時候真的想做就去做
[00:07:28.000 --> 00:07:32.000]  容易受人唆擺 不考慮後果
[00:07:32.000 --> 00:07:35.000]  我想我們在座每一個
[00:07:35.000 --> 00:07:37.000]  要去想一想的時候
[00:07:37.000 --> 00:07:39.000]  都會回想我們小時候
[00:07:39.000 --> 00:07:41.000]  做了多少蠢事
[00:07:41.000 --> 00:07:44.000]  現在的確是一個資訊的年代
[00:07:44.000 --> 00:07:46.000]  不同的資訊其實是誰手可得
[00:07:46.000 --> 00:07:47.000]  你只要有個電話
[00:07:47.000 --> 00:07:49.000]  基本上你想知道什麼
[00:07:49.000 --> 00:07:53.000]  打進去你就可以找到答案
[00:07:53.000 --> 00:07:55.000]  只不過你不知道這些資訊
[00:07:55.000 --> 00:07:57.000]  是從哪裡來的
[00:07:57.000 --> 00:07:59.000]  對你有益還是有害
[00:07:59.000 --> 00:08:01.000]  是真還是假
[00:08:01.000 --> 00:08:03.000]  或者製造這些資訊的人
[00:08:03.000 --> 00:08:06.000]  背後到底有什麼動機
[00:08:06.000 --> 00:08:07.000]  我讀神學院的時候
[00:08:07.000 --> 00:08:10.000]  學了一個很重要的功課
[00:08:10.000 --> 00:08:11.000]  就是每一次
[00:08:11.000 --> 00:08:13.000]  當我們要引用一些文章
[00:08:13.000 --> 00:08:15.000]  或者一些資料的時候
[00:08:15.000 --> 00:08:18.000]  我們需要探究清楚知道
[00:08:18.000 --> 00:08:20.000]  我們所引用
[00:08:20.000 --> 00:08:23.000]  接收的訊息是從哪裡來的
[00:08:23.000 --> 00:08:25.000]  是誰寫的呢
[00:08:25.000 --> 00:08:27.000]  是真還是假的呢
[00:08:27.000 --> 00:08:30.000]  不是本本書都是好書
[00:08:30.000 --> 00:08:34.000]  不是所有資訊都是正確的
[00:08:34.000 --> 00:08:37.000]  今時今日我們看的新聞
[00:08:37.000 --> 00:08:40.000]  其實都是要千揀萬揀
[00:08:40.000 --> 00:08:41.000]  因為有些新聞
[00:08:41.000 --> 00:08:45.000]  已經不是再用公正無私的態度
[00:08:45.000 --> 00:08:48.000]  客觀地去報導新聞
[00:08:48.000 --> 00:08:50.000]  只是淪落成為了
[00:08:50.000 --> 00:08:53.000]  國家的宣傳工具
[00:08:53.000 --> 00:08:56.000]  還記不記得在2000年
[00:08:56.000 --> 00:08:59.000]  香港有不少騙徒
[00:08:59.000 --> 00:09:03.000]  宣稱有千年蟲的蛛蟲藥
[00:09:03.000 --> 00:09:07.000]  有騙對千年蟲問題
[00:09:07.000 --> 00:09:11.000]  一知半解的市民購買
[00:09:11.000 --> 00:09:16.000]  以我篡我 你怕我又怕
[00:09:16.000 --> 00:09:19.000]  有部分不熟悉電腦的市民
[00:09:19.000 --> 00:09:21.000]  就以為千年蟲
[00:09:21.000 --> 00:09:23.000]  好像一個瘟疫那樣
[00:09:23.000 --> 00:09:26.000]  一個傳染病那樣的病毒
[00:09:26.000 --> 00:09:29.000]  花了很多錢來買這些解藥
[00:09:29.000 --> 00:09:31.000]  被人騙錢
[00:09:31.000 --> 00:09:34.000]  上星期我才有個朋友
[00:09:34.000 --> 00:09:36.000]  和我說了個笑話
[00:09:36.000 --> 00:09:41.000]  他說他在一套劇集裏面
[00:09:41.000 --> 00:09:46.000]  其中一幕說到一條村裏面的村民
[00:09:46.000 --> 00:09:49.000]  衝著去教會信耶穌
[00:09:49.000 --> 00:09:53.000]  因為教會門口有一塊牌
[00:09:53.000 --> 00:09:59.000]  寫著信耶穌得水牛
[00:09:59.000 --> 00:10:02.000]  個個信以為真
[00:10:02.000 --> 00:10:08.000]  走到教會等牧師派水牛
[00:10:08.000 --> 00:10:12.000]  但其實教會門口那塊牌
[00:10:12.000 --> 00:10:14.000]  即日久失修
[00:10:14.000 --> 00:10:18.000]  永生這兩個字少了一點
[00:10:18.000 --> 00:10:20.000]  同一劃
[00:10:20.000 --> 00:10:23.000]  雖然聽起來很好笑
[00:10:23.000 --> 00:10:24.000]  是一個笑話
[00:10:24.000 --> 00:10:27.000]  但想想其實如果真的發生
[00:10:27.000 --> 00:10:30.000]  又好像不是很奇怪那樣
[00:10:30.000 --> 00:10:33.000]  智慧人聽見
[00:10:33.000 --> 00:10:35.000]  增長學問
[00:10:35.000 --> 00:10:37.000]  聰明人得著自謀
[00:10:37.000 --> 00:10:39.000]  明白真言和巧語
[00:10:39.000 --> 00:10:42.000]  懂得智慧人的言辭
[00:10:42.000 --> 00:10:45.000]  和謎語
[00:10:45.000 --> 00:10:47.000]  講開又講
[00:10:47.000 --> 00:10:49.000]  你身邊有沒有一些
[00:10:49.000 --> 00:10:52.000]  你信得過的弟兄姊妹
[00:10:52.000 --> 00:10:55.000]  能夠在你的生命裏面
[00:10:55.000 --> 00:10:58.000]  你的生活裏面面對一些困難
[00:10:58.000 --> 00:11:01.000]  或者一些你掌握不到的事上
[00:11:01.000 --> 00:11:03.000]  能夠和你聊天
[00:11:03.000 --> 00:11:05.000]  能夠和你一起分析
[00:11:05.000 --> 00:11:07.000]  給你意見
[00:11:07.000 --> 00:11:11.000]  和你一起祈禱
[00:11:11.000 --> 00:11:13.000]  不記得幾多歲開始
[00:11:13.000 --> 00:11:16.000]  我就發覺自己想事情不是很全面
[00:11:16.000 --> 00:11:19.000]  我是一個過分樂觀的人
[00:11:19.000 --> 00:11:21.000]  由那時候開始
[00:11:21.000 --> 00:11:23.000]  我就很喜歡找一些
[00:11:23.000 --> 00:11:26.000]  很認識我和我很親密的弟兄姊妹
[00:11:26.000 --> 00:11:28.000]  去分享
[00:11:28.000 --> 00:11:30.000]  去問他們意見
[00:11:30.000 --> 00:11:31.000]  慢慢慢慢
[00:11:31.000 --> 00:11:34.000]  這個動作就成為了我的習慣
[00:11:34.000 --> 00:11:35.000]  多年來
[00:11:35.000 --> 00:11:37.000]  即是加加減減
[00:11:37.000 --> 00:11:38.000]  今時今日
[00:11:38.000 --> 00:11:43.000]  我儲了一班弟兄姊妹在我身邊
[00:11:43.000 --> 00:11:46.000]  在不同的事情上
[00:11:46.000 --> 00:11:49.000]  我都可以和他們一起分享
[00:11:49.000 --> 00:11:52.000]  有時這件事我去問A
[00:11:52.000 --> 00:11:55.000]  那件事B是比較聰明一點
[00:11:55.000 --> 00:11:57.000]  可以和他們一起分享
[00:11:57.000 --> 00:12:02.000]  這班和我一起追求成長的智囊團
[00:12:02.000 --> 00:12:04.000]  陪伴了我很多年
[00:12:04.000 --> 00:12:06.000]  和我一起成長
[00:12:06.000 --> 00:12:08.000]  看著我掙扎
[00:12:08.000 --> 00:12:10.000]  支持我
[00:12:10.000 --> 00:12:13.000]  在需要的時候和我一起祈禱
[00:12:13.000 --> 00:12:15.000]  和我一起仰望神
[00:12:15.000 --> 00:12:17.000]  同樣
[00:12:17.000 --> 00:12:21.000]  我都是他們的智囊團
[00:12:21.000 --> 00:12:23.000]  《真言一章五節》這裏
[00:12:23.000 --> 00:12:25.000]  正正就是在說
[00:12:25.000 --> 00:12:29.000]  我們人願意謙卑聆聽
[00:12:29.000 --> 00:12:32.000]  尋求意見是多麼重要
[00:12:32.000 --> 00:12:34.000]  不是靠我們自己
[00:12:34.000 --> 00:12:36.000]  更加重要當然是
[00:12:36.000 --> 00:12:39.000]  我們找一些比較熟練的弟兄姊妹
[00:12:39.000 --> 00:12:41.000]  有追求心的弟兄姊妹
[00:12:41.000 --> 00:12:42.000]  一起去分享
[00:12:42.000 --> 00:12:45.000]  一起去成長
[00:12:45.000 --> 00:12:48.000]  願意聽意見受教的人
[00:12:48.000 --> 00:12:49.000]  在《真言》這裏
[00:12:49.000 --> 00:12:53.000]  正在說他們是一些有智慧的人
[00:12:53.000 --> 00:12:56.000]  懂得找適當的人去尋求意見
[00:12:56.000 --> 00:13:00.000]  可以對事情有更透徹的了解
[00:13:00.000 --> 00:13:03.000]  說起問問題
[00:13:03.000 --> 00:13:04.000]  說著說著
[00:13:04.000 --> 00:13:07.000]  我們基督徒很喜歡問神的心意
[00:13:07.000 --> 00:13:10.000]  神的旨意
[00:13:10.000 --> 00:13:11.000]  我們很希望
[00:13:11.000 --> 00:13:12.000]  當我們問的時候
[00:13:12.000 --> 00:13:15.000]  神有一個很清澈的答案給我們
[00:13:15.000 --> 00:13:19.000]  最好就是幫我選擇不用我煩
[00:13:19.000 --> 00:13:22.000]  其實什麼是神的心意
[00:13:22.000 --> 00:13:26.000]  什麼是神的旨意
[00:13:26.000 --> 00:13:29.000]  如果你經常都會問這個問題的時候
[00:13:29.000 --> 00:13:31.000]  特別是在你遇到困難
[00:13:31.000 --> 00:13:33.000]  想神幫你選擇的時候
[00:13:33.000 --> 00:13:37.000]  其實這個問題是問錯了
[00:13:37.000 --> 00:13:38.000]  因為神的心意
[00:13:38.000 --> 00:13:42.000]  神的旨意不是一個功能
[00:13:42.000 --> 00:13:45.000]  不是用來幫人解決問題
[00:13:45.000 --> 00:13:47.000]  化解疑惑
[00:13:47.000 --> 00:13:51.000]  如果你真心想知道什麼是神的心意
[00:13:51.000 --> 00:13:53.000]  神的旨意的時候
[00:13:53.000 --> 00:13:59.000]  其實答案就在聖經裏面
[00:13:59.000 --> 00:14:01.000]  在聖經裏面
[00:14:01.000 --> 00:14:04.000]  神已經很清清楚楚告訴我們
[00:14:04.000 --> 00:14:05.000]  祂的心意
[00:14:05.000 --> 00:14:07.000]  祂的旨意
[00:14:07.000 --> 00:14:11.000]  例如約翰福音十三章三十四節
[00:14:11.000 --> 00:14:15.000]  這裡說你們要彼此相愛
[00:14:15.000 --> 00:14:18.000]  馬太福音六章三十三節
[00:14:18.000 --> 00:14:22.000]  要先求他的國和他的義
[00:14:22.000 --> 00:14:25.000]  約翰一書二章十五節
[00:14:25.000 --> 00:14:28.000]  不要愛世界和世界上的東西
[00:14:28.000 --> 00:14:30.000]  若有人愛世界
[00:14:30.000 --> 00:14:35.000]  愛父的心就不在他裏面了
[00:14:35.000 --> 00:14:37.000]  等等
[00:14:37.000 --> 00:14:41.000]  這些就是神的心意
[00:14:41.000 --> 00:14:43.000]  這些就是神的旨意
[00:14:43.000 --> 00:14:46.000]  在聖經裏面清楚列明
[00:14:46.000 --> 00:14:50.000]  可能不是人想找到的答案
[00:14:50.000 --> 00:14:53.000]  甚至可能聽過很多次
[00:14:53.000 --> 00:14:56.000]  你沒有什麼特別什麼感覺
[00:14:56.000 --> 00:14:59.000]  要先求他的國和他的義
[00:14:59.000 --> 00:15:04.000]  這些東西都要加給你們
[00:15:04.000 --> 00:15:06.000]  是一個命令
[00:15:06.000 --> 00:15:10.000]  也是一個應許
[00:15:10.000 --> 00:15:12.000]  如果你花一點時間
[00:15:12.000 --> 00:15:15.000]  真的再去消化這次經文的時候
[00:15:15.000 --> 00:15:18.000]  其實我們做基督徒是很有福氣的
[00:15:18.000 --> 00:15:23.000]  我們先追求神的義和神的國
[00:15:23.000 --> 00:15:26.000]  其他東西是自自然神就給你
[00:15:26.000 --> 00:15:27.000]  你不需要擔心
[00:15:27.000 --> 00:15:33.000]  你不需要去求天
[00:15:33.000 --> 00:15:36.000]  經威耶和華是知識的開端
[00:15:36.000 --> 00:15:41.000]  如網人藐視智慧和憤悔
[00:15:41.000 --> 00:15:44.000]  真言裏面不單止一章七節
[00:15:44.000 --> 00:15:47.000]  提到經威耶和華是知識的開端
[00:15:47.000 --> 00:15:49.000]  真言九章十節
[00:15:49.000 --> 00:15:52.000]  經威耶和華是智慧的開端
[00:15:52.000 --> 00:15:57.000]  認識智聖者便是聰明
[00:15:57.000 --> 00:16:00.000]  上年我去伊拉克短宣的時候
[00:16:00.000 --> 00:16:03.000]  我認識了一位姊妹
[00:16:03.000 --> 00:16:08.000]  她在香港美國的英特爾做了二十七年
[00:16:08.000 --> 00:16:11.000]  她越做越高級
[00:16:11.000 --> 00:16:16.000]  經常會坐公司的飛機到處去工作
[00:16:16.000 --> 00:16:18.000]  逢星期一便飛
[00:16:18.000 --> 00:16:21.000]  星期四晚便會回到家
[00:16:21.000 --> 00:16:24.000]  每個星期如是
[00:16:24.000 --> 00:16:26.000]  因為她經常不在家
[00:16:26.000 --> 00:16:29.000]  她的女兒長期不開心
[00:16:29.000 --> 00:16:33.000]  因為稍後要去公公婆婆家住
[00:16:33.000 --> 00:16:35.000]  稍後有祖父祖母
[00:16:35.000 --> 00:16:38.000]  稍後可能再另外一些人
[00:16:38.000 --> 00:16:43.000]  她的工作很繁重
[00:16:43.000 --> 00:16:45.000]  壓力很大
[00:16:45.000 --> 00:16:47.000]  她說當她的同輩
[00:16:47.000 --> 00:16:50.000]  她的同事升職比她快
[00:16:50.000 --> 00:16:52.000]  壓力更大
[00:16:52.000 --> 00:16:55.000]  會令她懷疑自己的能力
[00:16:55.000 --> 00:17:00.000]  單親母親、做工養家、照顧女兒
[00:17:00.000 --> 00:17:02.000]  處理家裡的事
[00:17:02.000 --> 00:17:05.000]  她結果捱到身體出現毛病
[00:17:05.000 --> 00:17:09.000]  當她病得死死下的時候
[00:17:09.000 --> 00:17:12.000]  她突然開始想
[00:17:12.000 --> 00:17:15.000]  我是不是快要死了
[00:17:15.000 --> 00:17:21.000]  如果我突然死了怎麼辦
[00:17:21.000 --> 00:17:25.000]  她在想
[00:17:25.000 --> 00:17:27.000]  其實我不認識神
[00:17:27.000 --> 00:17:29.000]  我雖然是基督徒
[00:17:29.000 --> 00:17:30.000]  但我不太認識神
[00:17:30.000 --> 00:17:32.000]  我不太認識耶穌
[00:17:32.000 --> 00:17:33.000]  她說一想到
[00:17:33.000 --> 00:17:36.000]  如果我死了後上天堂
[00:17:36.000 --> 00:17:38.000]  見到神
[00:17:38.000 --> 00:17:40.000]  三不識七
[00:17:40.000 --> 00:17:45.000]  還要24/7天天對著祂
[00:17:45.000 --> 00:17:47.000]  她說再想一想
[00:17:47.000 --> 00:17:49.000]  還在說永永遠遠
[00:17:49.000 --> 00:17:51.000]  她說想起我很害怕
[00:17:51.000 --> 00:17:53.000]  我不想和一個陌生人
[00:17:53.000 --> 00:17:56.000]  長期這樣對著
[00:17:56.000 --> 00:18:00.000]  她說實在很難想像
[00:18:00.000 --> 00:18:02.000]  因為那場大病
[00:18:02.000 --> 00:18:06.000]  她重新檢視生命
[00:18:06.000 --> 00:18:08.000]  後來她康復
[00:18:08.000 --> 00:18:10.000]  她就決定要撐起心肝
[00:18:10.000 --> 00:18:14.000]  去認識給她生命的主
[00:18:14.000 --> 00:18:17.000]  沒多久公司有個挺好的機會
[00:18:17.000 --> 00:18:19.000]  她乘機把握機會
[00:18:19.000 --> 00:18:22.000]  提早退休
[00:18:22.000 --> 00:18:24.000]  今時今日她已經
[00:18:24.000 --> 00:18:26.000]  退休了八年
[00:18:26.000 --> 00:18:28.000]  她過著一些很簡樸
[00:18:28.000 --> 00:18:30.000]  很簡單的生活
[00:18:30.000 --> 00:18:32.000]  一個星期她有兩天
[00:18:32.000 --> 00:18:33.000]  去參加這個
[00:18:33.000 --> 00:18:35.000]  Bible Study Fellowship
[00:18:35.000 --> 00:18:37.000]  查經團契裡面
[00:18:37.000 --> 00:18:39.000]  去查經和服侍
[00:18:39.000 --> 00:18:40.000]  教會有需要的時候
[00:18:40.000 --> 00:18:43.000]  她回教會幫忙
[00:18:43.000 --> 00:18:44.000]  和她聊天的時候
[00:18:44.000 --> 00:18:47.000]  我覺得有很大得著
[00:18:47.000 --> 00:18:48.000]  我很欣賞她
[00:18:48.000 --> 00:18:51.000]  覺得她很有智慧
[00:18:51.000 --> 00:18:52.000]  我亦都想起她是一個
[00:18:52.000 --> 00:18:53.000]  很謙卑的人
[00:18:53.000 --> 00:18:55.000]  我和她去短宣的時候
[00:18:55.000 --> 00:18:56.000]  她做那個崗位
[00:18:56.000 --> 00:18:58.000]  其實是很卑微的
[00:18:58.000 --> 00:19:00.000]  其實那些事情她都懂的
[00:19:00.000 --> 00:19:01.000]  做她老闆的那個
[00:19:01.000 --> 00:19:04.000]  其實反而沒有她那麼懂
[00:19:04.000 --> 00:19:06.000]  但是她是從來
[00:19:06.000 --> 00:19:09.000]  沒有說過一句話
[00:19:09.000 --> 00:19:12.000]  令你覺得她是很厲害的
[00:19:12.000 --> 00:19:14.000]  她亦都沒有挑戰
[00:19:14.000 --> 00:19:18.000]  給她工作那位姊妹
[00:19:18.000 --> 00:19:19.000]  有些事情可能是
[00:19:19.000 --> 00:19:23.000]  可以做得更加好
[00:19:23.000 --> 00:19:24.000]  她和我說
[00:19:24.000 --> 00:19:25.000]  她說她很感恩
[00:19:25.000 --> 00:19:27.000]  有這一場大病
[00:19:27.000 --> 00:19:30.000]  令到她醒過來
[00:19:30.000 --> 00:19:31.000]  她多了很多時間
[00:19:31.000 --> 00:19:34.000]  可以在家裡陪她的女兒
[00:19:34.000 --> 00:19:36.000]  亦可以參加查經班
[00:19:36.000 --> 00:19:38.000]  去認識神
[00:19:38.000 --> 00:19:40.000]  在人的眼中
[00:19:40.000 --> 00:19:41.000]  其實她當然是
[00:19:41.000 --> 00:19:44.000]  有一份很令人羨慕的工作
[00:19:44.000 --> 00:19:45.000]  賺很多錢
[00:19:45.000 --> 00:19:49.000]  去住在一個很貴的社區裡面
[00:19:49.000 --> 00:19:52.000]  但是她沒有留戀這些東西
[00:19:52.000 --> 00:19:54.000]  她亦都沒有留戀
[00:19:54.000 --> 00:19:56.000]  她說以前花錢買東西
[00:19:56.000 --> 00:19:58.000]  她從來不需要想的
[00:19:58.000 --> 00:20:00.000]  不用看價錢
[00:20:00.000 --> 00:20:04.000]  不需要再去
[00:20:04.000 --> 00:20:08.000]  去找更豐厚的人工升職
[00:20:08.000 --> 00:20:10.000]  生命裡面的人和事
[00:20:10.000 --> 00:20:13.000]  好像重新排位過
