
[00:00:00.000 --> 00:00:06.000]  大家今年有沒有立志目標給自己,你想2014年有些什麼目標呢?
[00:04:52.000 --> 00:04:58.000]  耶穌就上去,請他把船撐開,稍未離岸就坐下,
[00:04:58.000 --> 00:05:01.000]  眾船上糾紛眾人。
[00:05:01.000 --> 00:05:03.000]  講完了,對西門說,
[00:05:03.000 --> 00:05:06.000]  把船開到水深之處,
[00:05:06.000 --> 00:05:08.000]  下網打魚,西門說,
[00:05:08.000 --> 00:05:13.000]  夫子,我們整夜勞力,並沒有打著什麼,
[00:05:13.000 --> 00:05:16.000]  但依從你的話,我就下網。
[00:05:16.000 --> 00:05:20.000]  他們下了網,就圈住許多魚,
[00:05:20.000 --> 00:05:26.000]  網險些離開,便招呼那隻船上的同伴來幫助。
[00:05:26.000 --> 00:05:30.000]  他們就來,比如裝滿了兩隻船,
[00:05:30.000 --> 00:05:32.000]  甚至船要沉下去。
[00:05:32.000 --> 00:05:37.000]  西門彼得看見,就俯伏在耶穌七次說,
[00:05:37.000 --> 00:05:40.000]  主啊,離開我,我是個罪人。
[00:05:40.000 --> 00:05:45.000]  他和一切同在的人都驚訝這一網所打的魚,
[00:05:45.000 --> 00:05:49.000]  他的夥伴西比太的兒子雅各約翰,
[00:05:49.000 --> 00:05:51.000]  也是這樣。
[00:05:51.000 --> 00:05:54.000]  耶穌對西門說,不要怕,
[00:05:54.000 --> 00:05:56.000]  從今以後你要得人了。
[00:05:56.000 --> 00:05:59.000]  他們把兩隻船攏了岸,
[00:05:59.000 --> 00:06:03.000]  就撇下所有的,跟從了耶穌。
[00:06:03.000 --> 00:06:08.000]  經文我相信大部分人都讀過,都很熟悉,
[00:06:08.000 --> 00:06:11.000]  因為新約聖經,耶穌的新評,
[00:06:11.000 --> 00:06:13.000]  路加福音是第三卷,
[00:06:13.000 --> 00:06:16.000]  如果你看聖經的話,應該都會讀過,
[00:06:16.000 --> 00:06:23.000]  因為路加記載了耶穌第一批呼召的門徒的經歷。
[00:06:23.000 --> 00:06:26.000]  如果你看星期三晚的The Bible,
[00:06:26.000 --> 00:06:30.000]  都可能有些片段在當中會有印象。
[00:06:30.000 --> 00:06:33.000]  耶穌是一個很聰明的人,
[00:06:33.000 --> 00:06:36.000]  因為當他在這一刻,
[00:06:36.000 --> 00:06:40.000]  他將要去趕渡,
[00:06:40.000 --> 00:06:42.000]  有很多人湧過來,
[00:06:42.000 --> 00:06:44.000]  那麼多人,那怎麼趕渡呢?
[00:06:44.000 --> 00:06:46.000]  耶穌選擇了一個特別的方法,
[00:06:46.000 --> 00:06:49.000]  就是見到西門就上了船上高,
[00:06:49.000 --> 00:06:51.000]  叫船撐開遠一點,
[00:06:51.000 --> 00:06:53.000]  就在船上高趕渡。
[00:06:53.000 --> 00:06:55.000]  你想一下,為什麼會這麼奇怪?
[00:06:55.000 --> 00:06:58.000]  難道耶穌怕那些群眾很蜂擁,
[00:06:58.000 --> 00:07:00.000]  要抱著耶穌,
[00:07:00.000 --> 00:07:02.000]  演唱會那些要抓住耶穌握手,
[00:07:02.000 --> 00:07:05.000]  要親他,所以要走遠一點,
[00:07:05.000 --> 00:07:07.000]  其實不是,
[00:07:07.000 --> 00:07:10.000]  因為當時的環境是2000年前,
[00:07:10.000 --> 00:07:14.000]  現在又好,有掛頭咪,又有speaker,喇叭,
[00:07:14.000 --> 00:07:16.000]  所以沒有這麼好的音響系統,
[00:07:16.000 --> 00:07:19.000]  耶穌用天然環境去製造音響系統,
[00:07:19.000 --> 00:07:21.000]  是什麼音響系統呢?
[00:07:21.000 --> 00:07:23.000]  就像一個弧形的形狀,
[00:07:23.000 --> 00:07:25.000]  如果去一些公園,
[00:07:25.000 --> 00:07:27.000]  都有一些像劇院的形式,
[00:07:27.000 --> 00:07:29.000]  那些人坐在那裡弧形的線形,
[00:07:29.000 --> 00:07:31.000]  在線形的中心說話,
[00:07:31.000 --> 00:07:33.000]  就特別響亮,要集中一點,
[00:07:33.000 --> 00:07:35.000]  所以一個加利沙納湖篇,
[00:07:35.000 --> 00:07:37.000]  就是加利利湖,
[00:07:37.000 --> 00:07:39.000]  就是以色列的北面,
[00:07:39.000 --> 00:07:41.000]  那些人在海邊站在那裡,
[00:07:41.000 --> 00:07:43.000]  那耶穌在船上,
[00:07:43.000 --> 00:07:45.000]  就像一個線形的中心,
[00:07:45.000 --> 00:07:48.000]  就像一把線那樣去說話,
[00:07:48.000 --> 00:07:51.000]  所以耶穌將一個很平凡的漁船,
[00:07:51.000 --> 00:07:53.000]  成為了一個去響亮的講台,
[00:07:53.000 --> 00:07:56.000]  耶穌經常都可以將一些很平凡的東西,
[00:07:56.000 --> 00:07:57.000]  變成不平凡的,
[00:07:57.000 --> 00:07:59.000]  當我想到這裡,
[00:07:59.000 --> 00:08:01.000]  我想一下耶穌還有什麼將平凡的變成不平凡呢?
[00:08:01.000 --> 00:08:03.000]  大家有沒有想到呢?
[00:08:03.000 --> 00:08:05.000]  譬如,
[00:08:05.000 --> 00:08:07.000]  這麼快,我就不是想到這個,
[00:08:07.000 --> 00:08:09.000]  喝完酒都是,
[00:08:09.000 --> 00:08:11.000]  這個很好,下次我用完它,
[00:08:11.000 --> 00:08:13.000]  不過已經五堂了,
[00:08:13.000 --> 00:08:15.000]  馬槽,
[00:08:15.000 --> 00:08:17.000]  一個本來是放馬糧的地方,
[00:08:17.000 --> 00:08:19.000]  竟然成為了什麼呢?
[00:08:19.000 --> 00:08:21.000]  一個BB的嬰兒床,
[00:08:21.000 --> 00:08:23.000]  這個不是耶穌,是瑪利亞做的,
[00:08:23.000 --> 00:08:25.000]  如果不是耶穌睡過,
[00:08:25.000 --> 00:08:27.000]  為什麼這麼出名呢?
[00:08:27.000 --> 00:08:29.000]  或者五條餅,兩條魚,
[00:08:29.000 --> 00:08:31.000]  一個小朋友的五條餅,兩條魚,
[00:08:31.000 --> 00:08:33.000]  竟然可以餵飽五千人,
[00:08:33.000 --> 00:08:35.000]  更多人都可以吃飽,
[00:08:35.000 --> 00:08:37.000]  當耶穌遇見晚餐的時候,
[00:08:37.000 --> 00:08:39.000]  祂拿起那塊餅,拿起那杯,
[00:08:39.000 --> 00:08:41.000]  就已經將這個意義賦予了上去,
[00:08:41.000 --> 00:08:43.000]  成為了一個紀念主,
[00:08:43.000 --> 00:08:45.000]  臨在,
[00:08:45.000 --> 00:08:47.000]  使我們每個信徒,
[00:08:47.000 --> 00:08:49.000]  歷世歷代都去跟從這個主餐禮儀,
[00:08:49.000 --> 00:08:51.000]  更加著名的是什麼呢?
[00:08:51.000 --> 00:08:53.000]  就是十字架,
[00:08:53.000 --> 00:08:55.000]  原本是一個死人的刑具,
[00:08:55.000 --> 00:08:57.000]  是判死刑的,
[00:08:57.000 --> 00:08:59.000]  很恐怖的,如果你有看現在的片段就看到了,
[00:08:59.000 --> 00:09:01.000]  但是竟然靠著耶穌,
[00:09:01.000 --> 00:09:03.000]  在十字架上犧牲復活,
[00:09:03.000 --> 00:09:05.000]  以致成為了一個
[00:09:05.000 --> 00:09:07.000]  得勝的記號,
[00:09:07.000 --> 00:09:09.000]  更加成為了我們基督教一個很重要的標誌,
[00:09:09.000 --> 00:09:11.000]  原來耶穌往往將一些
[00:09:11.000 --> 00:09:13.000]  好像水變成酒,
[00:09:13.000 --> 00:09:15.000]  一些很平凡的東西,
[00:09:15.000 --> 00:09:17.000]  變成一些不平凡的東西,
[00:09:17.000 --> 00:09:19.000]  但是如果一個生命,經歷了耶穌之後,
[00:09:19.000 --> 00:09:21.000]  你會覺得怎樣呢?
[00:09:21.000 --> 00:09:23.000]  他都一樣可以由一個很平凡的生命,
[00:09:23.000 --> 00:09:25.000]  變成一個不平凡的生命,
[00:09:25.000 --> 00:09:27.000]  就好像今天我們見到彼得,
[00:09:27.000 --> 00:09:29.000]  就是一個很典型的例子,
[00:09:29.000 --> 00:09:31.000]  他是一個魯莽,
[00:09:31.000 --> 00:09:33.000]  一個很平凡的漁夫,
[00:09:33.000 --> 00:09:35.000]  後來大家知道,
[00:09:35.000 --> 00:09:37.000]  他成為了一個
[00:09:37.000 --> 00:09:39.000]  教會的領袖,
[00:09:39.000 --> 00:09:41.000]  宣教士,報道家,
[00:09:41.000 --> 00:09:43.000]  到處去傳講耶穌,
[00:09:43.000 --> 00:09:45.000]  彼得怎樣經歷耶穌,
[00:09:45.000 --> 00:09:47.000]  以致他生命能夠轉化呢?
[00:09:47.000 --> 00:09:49.000]  就是因為這個一生一世的呼召,
[00:09:49.000 --> 00:09:51.000]  所以我們再看下去,
[00:09:51.000 --> 00:09:53.000]  看看耶穌怎樣改變了彼得,
[00:09:53.000 --> 00:09:55.000]  在之前,
[00:09:55.000 --> 00:09:57.000]  彼得眼中的耶穌是怎樣的呢?
[00:09:57.000 --> 00:09:59.000]  原來不是第五章出現的,
[00:09:59.000 --> 00:10:01.000]  原來彼得已經在第四章
[00:10:01.000 --> 00:10:03.000]  遇見耶穌了,
[00:10:03.000 --> 00:10:05.000]  就在第四章38至39節,
[00:10:05.000 --> 00:10:07.000]  我們時間位不讀了,
[00:10:07.000 --> 00:10:09.000]  簡單來說,
[00:10:09.000 --> 00:10:11.000]  就是耶穌當時周圍去廣道,
[00:10:11.000 --> 00:10:13.000]  離開會堂,
[00:10:13.000 --> 00:10:15.000]  有人請了耶穌去西蒙的家,
[00:10:15.000 --> 00:10:17.000]  為什麼呢?
[00:10:17.000 --> 00:10:19.000]  因為西蒙的岳母有熱病,
[00:10:19.000 --> 00:10:21.000]  所以需要醫治,
[00:10:21.000 --> 00:10:23.000]  然後很厲害,
[00:10:23.000 --> 00:10:25.000]  耶穌醫好她,
[00:10:25.000 --> 00:10:27.000]  女士的美德很厲害,
[00:10:27.000 --> 00:10:29.000]  不需要再休息,
[00:10:29.000 --> 00:10:31.000]  已經痊癒了,
[00:10:31.000 --> 00:10:33.000]  很多人有病都去找耶穌,
[00:10:33.000 --> 00:10:35.000]  耶穌一直醫病,
[00:10:35.000 --> 00:10:37.000]  連41節有鬼附上身,
[00:10:37.000 --> 00:10:39.000]  耶穌都說了鬼,
[00:10:39.000 --> 00:10:41.000]  鬼都認出耶穌是神的兒子,
[00:10:41.000 --> 00:10:43.000]  等等,
[00:10:43.000 --> 00:10:45.000]  所以我們看到,
[00:10:45.000 --> 00:10:47.000]  原來從前彼得認識的耶穌,
[00:10:47.000 --> 00:10:49.000]  是一個夫子,
[00:10:49.000 --> 00:10:51.000]  你看到他在經文第四節,
[00:10:51.000 --> 00:10:53.000]  第五節說夫子,
[00:10:53.000 --> 00:10:55.000]  就是一個老師,
[00:10:55.000 --> 00:10:57.000]  是一個有知識,
[00:10:57.000 --> 00:10:59.000]  有智慧,廣道很漂亮,
[00:10:59.000 --> 00:11:01.000]  很多人聆聽,
[00:11:01.000 --> 00:11:03.000]  萬人搶著來聽的著名廣道家,
[00:11:03.000 --> 00:11:05.000]  在彼得的眼中,
[00:11:05.000 --> 00:11:07.000]  耶穌是一個出名的醫師,
[00:11:07.000 --> 00:11:09.000]  因為什麼病他都能醫好,
[00:11:09.000 --> 00:11:11.000]  能醫百病,
[00:11:11.000 --> 00:11:13.000]  連岳母的重病都能醫好,
[00:11:13.000 --> 00:11:15.000]  還能講鬼,
[00:11:15.000 --> 00:11:17.000]  耶穌更加是一個名人,
[00:11:17.000 --> 00:11:19.000]  有些人說他是先知,
[00:11:19.000 --> 00:11:21.000]  比施浸陽更大,
[00:11:21.000 --> 00:11:23.000]  甚至可能是傳說中的彌賽亞,
[00:11:23.000 --> 00:11:27.000]  所以這就是彼得之前所認識的耶穌,
[00:11:27.000 --> 00:11:29.000]  在這一刻,
[00:11:29.000 --> 00:11:31.000]  你所認識的耶穌是誰呢?
[00:11:31.000 --> 00:11:33.000]  耶穌在你生命當中是誰呢?
[00:11:33.000 --> 00:11:35.000]  是什麼人物呢?
[00:11:35.000 --> 00:11:37.000]  是不是聖誕節,
[00:11:37.000 --> 00:11:39.000]  降臨在馬槽降生的那位救主,
[00:11:39.000 --> 00:11:41.000]  或者十字架,
[00:11:41.000 --> 00:11:43.000]  復活節,
[00:11:43.000 --> 00:11:45.000]  就是那位耶穌為我們受苦受難,
[00:11:45.000 --> 00:11:47.000]  釘在十字架的那位,
[00:11:47.000 --> 00:11:49.000]  或者看聖經,
[00:11:49.000 --> 00:11:51.000]  就是那個
[00:11:51.000 --> 00:11:53.000]  招呼很多門徒,
[00:11:53.000 --> 00:11:55.000]  周圍廣道,很多神蹟醫治的
[00:11:55.000 --> 00:11:57.000]  電視劇集的那位耶穌,
[00:11:57.000 --> 00:11:59.000]  你在哪裡認識耶穌呢?
[00:11:59.000 --> 00:12:01.000]  剛才所說的東西,你從哪裡知道的呢?
[00:12:01.000 --> 00:12:03.000]  不就是
[00:12:03.000 --> 00:12:05.000]  我們每個禮拜崇拜廣道,
[00:12:05.000 --> 00:12:07.000]  或者翻書學,
[00:12:07.000 --> 00:12:09.000]  或者看聖經,所以認識回來的,
[00:12:09.000 --> 00:12:11.000]  這個就是你所認識的耶穌,
[00:12:11.000 --> 00:12:13.000]  在頭腦自己上是聽回來的,
[00:12:13.000 --> 00:12:15.000]  是在旁邊見到的,
[00:12:15.000 --> 00:12:17.000]  但是你有沒有在生命當中,
[00:12:17.000 --> 00:12:19.000]  真真實實的經歷過一次
[00:12:19.000 --> 00:12:21.000]  耶穌神聖的
[00:12:21.000 --> 00:12:23.000]  臨在你的身上呢?
[00:12:23.000 --> 00:12:25.000]  耶穌的神聖
[00:12:25.000 --> 00:12:27.000]  臨在你的身上,
[00:12:27.000 --> 00:12:29.000]  彼得在這一次的經歷裏面,
[00:12:29.000 --> 00:12:31.000]  他真真實實
[00:12:31.000 --> 00:12:33.000]  切身處地,
[00:12:33.000 --> 00:12:35.000]  刻骨銘心地
[00:12:35.000 --> 00:12:37.000]  經歷到耶穌的神聖,
[00:12:37.000 --> 00:12:39.000]  這個神聖是怎樣發生的呢?
[00:12:39.000 --> 00:12:41.000]  當耶穌講完道之後,
[00:12:41.000 --> 00:12:43.000]  他就吩咐西門說,
[00:12:43.000 --> 00:12:45.000]  你在水深之處下網打魚吧!
[00:12:45.000 --> 00:12:47.000]  當彼得聽到這句說話的時候,
[00:12:47.000 --> 00:12:49.000]  西門即是彼得,
[00:12:49.000 --> 00:12:51.000]  彼得說夫子,
[00:12:51.000 --> 00:12:53.000]  我整夜勞力,
[00:12:53.000 --> 00:12:55.000]  並沒有打著什麼,
[00:12:55.000 --> 00:12:57.000]  但是依從你的話,
[00:12:57.000 --> 00:12:59.000]  我就下網。
[00:12:59.000 --> 00:13:01.000]  當時彼得西門是怎樣想的呢?
[00:13:01.000 --> 00:13:03.000]  當時彼得西門是怎樣想的呢?
[00:13:03.000 --> 00:13:05.000]  當時彼得西門是怎樣想的呢?
[00:13:05.000 --> 00:13:07.000]  當時彼得西門是怎樣想的呢?
[00:13:07.000 --> 00:13:09.000]  當時彼得西門是怎樣想的呢?
[00:13:09.000 --> 00:13:11.000]  當時彼得西門是怎樣想的呢?
[00:13:11.000 --> 00:13:13.000]  當時彼得西門是怎樣想的呢?
[00:13:13.000 --> 00:13:15.000]  當時彼得西門是怎樣想的呢?
[00:13:15.000 --> 00:13:17.000]  當時彼得西門是怎樣想的呢?
[00:13:17.000 --> 00:13:19.000]  當時彼得西門是怎樣想的呢?
[00:13:19.000 --> 00:13:21.000]  當時彼得西門是怎樣想的呢?
[00:13:21.000 --> 00:13:23.000]  當時彼得西門是怎樣想的呢?
[00:13:23.000 --> 00:13:25.000]  當時彼得西門是怎樣想的呢?
[00:13:25.000 --> 00:13:27.000]  當時彼得西門是怎樣想的呢?
[00:13:27.000 --> 00:13:29.000]  當時彼得西門是怎樣想的呢?
[00:13:29.000 --> 00:13:31.000]  當時彼得西門是怎樣想的呢?
[00:13:31.000 --> 00:13:33.000]  當時彼得西門是怎樣想的呢?
[00:13:33.000 --> 00:13:35.000]  當時彼得西門是怎樣想的呢?
[00:13:35.000 --> 00:13:37.000]  當時彼得西門是怎樣想的呢?
[00:13:37.000 --> 00:13:39.000]  當時彼得西門是怎樣想的呢?
[00:13:39.000 --> 00:13:41.000]  當時彼得西門是怎樣想的呢?
[00:13:41.000 --> 00:13:43.000]  當時彼得西門是怎樣想的呢?
[00:13:43.000 --> 00:13:45.000]  當時彼得西門是怎樣想的呢?
[00:13:45.000 --> 00:13:47.000]  當時彼得西門是怎樣想的呢?
[00:13:47.000 --> 00:13:49.000]  當時彼得西門是怎樣想的呢?
[00:13:49.000 --> 00:13:51.000]  當時彼得西門是怎樣想的呢?
[00:13:51.000 --> 00:13:53.000]  當時彼得西門是怎樣想的呢?
[00:13:53.000 --> 00:13:55.000]  當時彼得西門是怎樣想的呢?
[00:13:55.000 --> 00:13:57.000]  當時彼得西門是怎樣想的呢?
[00:13:57.000 --> 00:13:59.000]  當時彼得西門是怎樣想的呢?
[00:13:59.000 --> 00:14:01.000]  當時彼得西門是怎樣想的呢?
[00:14:01.000 --> 00:14:03.000]  當時彼得西門是怎樣想的呢?
[00:14:03.000 --> 00:14:05.000]  當時彼得西門是怎樣想的呢?
[00:14:05.000 --> 00:14:07.000]  當時彼得西門是怎樣想的呢?
[00:14:07.000 --> 00:14:09.000]  當時彼得西門是怎樣想的呢?
[00:14:09.000 --> 00:14:11.000]  當時彼得西門是怎樣想的呢?
[00:14:11.000 --> 00:14:13.000]  當時彼得西門是怎樣想的呢?
[00:14:13.000 --> 00:14:15.000]  當時彼得西門是怎樣想的呢?
[00:14:15.000 --> 00:14:17.000]  當時彼得西門是怎樣想的呢?
[00:14:17.000 --> 00:14:19.000]  當時彼得西門是怎樣想的呢?
[00:14:19.000 --> 00:14:21.000]  當時彼得西門是怎樣想的呢?
[00:14:21.000 --> 00:14:23.000]  當時彼得西門是怎樣想的呢?
[00:14:23.000 --> 00:14:25.000]  當時彼得西門是怎樣想的呢?
[00:14:25.000 --> 00:14:27.000]  當時彼得西門是怎樣想的呢?
[00:14:27.000 --> 00:14:29.000]  當時彼得西門是怎樣想的呢?
[00:14:29.000 --> 00:14:31.000]  當時彼得西門是怎樣想的呢?
[00:14:31.000 --> 00:14:33.000]  當時彼得西門是怎樣想的呢?
[00:14:33.000 --> 00:14:35.000]  當時彼得西門是怎樣想的呢?
[00:14:35.000 --> 00:14:37.000]  當時彼得西門是怎樣想的呢?
[00:14:37.000 --> 00:14:39.000]  當時彼得西門是怎樣想的呢?
[00:14:39.000 --> 00:14:41.000]  當時彼得西門是怎樣想的呢?
[00:14:41.000 --> 00:14:43.000]  當時彼得西門是怎樣想的呢?
[00:14:43.000 --> 00:14:45.000]  當時彼得西門是怎樣想的呢?
[00:14:45.000 --> 00:14:47.000]  當時彼得西門是怎樣想的呢?
[00:14:47.000 --> 00:14:49.000]  當時彼得西門是怎樣想的呢?
[00:14:49.000 --> 00:14:51.000]  當時彼得西門是怎樣想的呢?
[00:14:51.000 --> 00:14:53.000]  當時彼得西門是怎樣想的呢?
[00:14:53.000 --> 00:14:55.000]  當時彼得西門是怎樣想的呢?
[00:14:55.000 --> 00:14:57.000]  當時彼得西門是怎樣想的呢?
[00:14:57.000 --> 00:14:59.000]  當時彼得西門是怎樣想的呢?
[00:14:59.000 --> 00:15:01.000]  當時彼得西門是怎樣想的呢?
[00:15:01.000 --> 00:15:03.000]  當時彼得西門是怎樣想的呢?
[00:15:03.000 --> 00:15:05.000]  當時彼得西門是怎樣想的呢?
[00:15:05.000 --> 00:15:07.000]  當時彼得西門是怎樣想的呢?
[00:15:07.000 --> 00:15:09.000]  當時彼得西門是怎樣想的呢?
[00:15:09.000 --> 00:15:11.000]  當時彼得西門是怎樣想的呢?
[00:15:11.000 --> 00:15:13.000]  當時彼得西門是怎樣想的呢?
[00:15:13.000 --> 00:15:15.000]  當時彼得西門是怎樣想的呢?
[00:15:15.000 --> 00:15:17.000]  當時彼得西門是怎樣想的呢?
[00:15:17.000 --> 00:15:19.000]  當時彼得西門是怎樣想的呢?
[00:15:19.000 --> 00:15:21.000]  當時彼得西門是怎樣想的呢?
[00:15:21.000 --> 00:15:23.000]  當時彼得西門是怎樣想的呢?
[00:15:23.000 --> 00:15:25.000]  當時彼得西門是怎樣想的呢?
[00:15:25.000 --> 00:15:27.000]  當時彼得西門是怎樣想的呢?
[00:15:27.000 --> 00:15:29.000]  當時彼得西門是怎樣想的呢?
[00:15:29.000 --> 00:15:31.000]  當時彼得西門是怎樣想的呢?
[00:15:31.000 --> 00:15:33.000]  當時彼得西門是怎樣想的呢?
[00:15:33.000 --> 00:15:35.000]  當時彼得西門是怎樣想的呢?
[00:15:35.000 --> 00:15:37.000]  當時彼得西門是怎樣想的呢?
[00:15:37.000 --> 00:15:39.000]  當時彼得西門是怎樣想的呢?
[00:15:39.000 --> 00:15:41.000]  當時彼得西門是怎樣想的呢?
[00:15:41.000 --> 00:15:43.000]  當時彼得西門是怎樣想的呢?
[00:15:43.000 --> 00:15:45.000]  當時彼得西門是怎樣想的呢?
[00:15:45.000 --> 00:15:47.000]  當時彼得西門是怎樣想的呢?
[00:15:47.000 --> 00:15:49.000]  當時彼得西門是怎樣想的呢?
[00:15:49.000 --> 00:15:51.000]  當時彼得西門是怎樣想的呢?
[00:15:51.000 --> 00:15:53.000]  當時彼得西門是怎樣想的呢?
