
[00:00:00.000 --> 00:00:05.000]  我好感恩今日可以同大家分享生命嘅訊息
[00:04:06.000 --> 00:04:09.000]  而係本質上關係嘅本質
[00:04:09.000 --> 00:04:12.000]  就係帶住一啲嘅考驗
[00:04:12.000 --> 00:04:14.000]  一啲嘅測驗
[00:04:14.000 --> 00:04:16.000]  如果唔係呢一啲
[00:04:16.000 --> 00:04:20.000]  就算一個係完美地愛著你嘅人
[00:04:20.000 --> 00:04:24.000]  佢有一天都係會bye bye
[00:04:24.000 --> 00:04:26.000]  會離別
[00:04:26.000 --> 00:04:28.000]  咁人生到底係咩一回事
[00:04:28.000 --> 00:04:31.000]  點樣可以繼續嘅幸福
[00:04:31.000 --> 00:04:33.000]  繼續嘅快樂
[00:04:33.000 --> 00:04:37.000]  並且係帶畀別人有祝福
[00:04:37.000 --> 00:04:38.000]  最近睇到一本書
[00:04:38.000 --> 00:04:41.000]  佢講話其實人生最重要嘅
[00:04:41.000 --> 00:04:44.000]  並唔係單單你立志行善
[00:04:44.000 --> 00:04:45.000]  做好事
[00:04:45.000 --> 00:04:48.000]  佢係更高層次嘅
[00:04:48.000 --> 00:04:51.000]  就係do no harm
[00:04:51.000 --> 00:04:53.000]  諗真吓
[00:04:53.000 --> 00:04:56.000]  其實生命到底係乜一回事
[00:04:56.000 --> 00:04:58.000]  你我嘅生命到底
[00:04:58.000 --> 00:05:00.000]  在此生此世
[00:05:00.000 --> 00:05:04.000]  係所求嘅係乜嘢
[00:05:04.000 --> 00:05:05.000]  求學嘅時候
[00:05:05.000 --> 00:05:09.000]  我哋話讀書唔係求學問
[00:05:09.000 --> 00:05:14.000]  唔係求分數
[00:05:14.000 --> 00:05:16.000]  讀書唔係求分數
[00:05:16.000 --> 00:05:19.000]  不過我哋或多或少都仲係求嘅
[00:05:19.000 --> 00:05:20.000]  因為你冇嗰啲分數
[00:05:20.000 --> 00:05:23.000]  你入唔到嗰啲U㗎嘛
[00:05:23.000 --> 00:05:25.000]  你係需要嗰啲分數
[00:05:25.000 --> 00:05:26.000]  求求求
[00:05:26.000 --> 00:05:27.000]  得咗啦
[00:05:27.000 --> 00:05:30.000]  咁請問今日又點樣
[00:05:30.000 --> 00:05:32.000]  有陣時你唔睇又是可
[00:05:32.000 --> 00:05:33.000]  有時睇咗之後
[00:05:33.000 --> 00:05:36.000]  就唔知道自己咁搏命嚟做乜嘢
[00:05:36.000 --> 00:05:38.000]  因為嗰個學位畀你低
[00:05:38.000 --> 00:05:39.000]  成績畀你差嘅
[00:05:39.000 --> 00:05:41.000]  位分畀你高
[00:05:41.000 --> 00:05:42.000]  收入畀你高
[00:05:42.000 --> 00:05:44.000]  人緣畀你好
[00:05:44.000 --> 00:05:47.000]  個樣都靚仔過你
[00:05:47.000 --> 00:05:49.000]  人生真係好多遺憾
[00:05:49.000 --> 00:05:52.000]  咁點樣可以美滿呢
[00:05:52.000 --> 00:05:53.000]  到咗我哋成長嘅時候
[00:05:53.000 --> 00:05:56.000]  我哋希望記憶呢一個嘅感情
[00:05:56.000 --> 00:05:58.000]  希望搵到一個嘅心上人
[00:05:58.000 --> 00:06:01.000]  真係會愛你死心塌地咁
[00:06:01.000 --> 00:06:02.000]  愛你一生一世
[00:06:02.000 --> 00:06:05.000]  但係原來你同佢幾年嘅婚姻生活裏面
[00:06:05.000 --> 00:06:09.000]  同時佢喺出面有其他古靈精怪嘢
[00:06:09.000 --> 00:06:10.000]  直到東窗事發
[00:06:10.000 --> 00:06:13.000]  你先知知道你心都碎埋
[00:06:13.000 --> 00:06:16.000]  人生為乜嘢
[00:06:16.000 --> 00:06:17.000]  我哋做父母嘅
[00:06:17.000 --> 00:06:19.000]  我哋養大仔女
[00:06:19.000 --> 00:06:21.000]  希望佢哋係事事淨淨
[00:06:21.000 --> 00:06:22.000]  我最記得我第一個仔出世
[00:06:22.000 --> 00:06:23.000]  我有兩個仔
[00:06:23.000 --> 00:06:24.000]  一個仔出世嘅時候
[00:06:24.000 --> 00:06:27.000]  我哋覺得呢個簡直係
[00:06:27.000 --> 00:06:31.000]  世上最精彩嘅
[00:06:31.000 --> 00:06:33.000]  嘩!個面圓撥碌
[00:06:33.000 --> 00:06:35.000]  可以用圓規劃出嚟嘅
[00:06:35.000 --> 00:06:37.000]  好可愛嘅
[00:06:37.000 --> 00:06:40.000]  著起衫嚟真係靚仔到不得了嘅
[00:06:40.000 --> 00:06:43.000]  誰知道佢十七八歲嘅時候
[00:06:43.000 --> 00:06:47.000]  竟然間頭髮可以染咩色就咩色
[00:06:47.000 --> 00:06:49.000]  然之後呢就係
[00:06:49.000 --> 00:06:51.000]  你講唔啱兩句
[00:06:51.000 --> 00:06:55.000]  佢會忽然間用一種殺死人嘅眼神望住你
[00:06:55.000 --> 00:06:58.000]  然之後你以為佢嘅成績會有驕人嘅成就
[00:06:58.000 --> 00:06:59.000]  結果佢話比你聽
[00:06:59.000 --> 00:07:02.000]  爸爸我唔返學
[00:07:02.000 --> 00:07:05.000]  人生點樣美滿
[00:07:05.000 --> 00:07:08.000]  但係我仍然快樂
[00:07:08.000 --> 00:07:11.000]  因為我有秘訣
[00:07:11.000 --> 00:07:14.000]  我希望今日你一樣有呢個秘訣
[00:07:14.000 --> 00:07:16.000]  其中一個秘訣我就覺得
[00:07:16.000 --> 00:07:19.000]  其實我呢一生所享有嘅一切
[00:07:19.000 --> 00:07:22.000]  都唔係我應份有嘅
[00:07:22.000 --> 00:07:25.000]  我嘅生命我嚟到呢個人世間嘅時候
[00:07:25.000 --> 00:07:27.000]  冇帶任何嘢嚟
[00:07:27.000 --> 00:07:30.000]  我走嘅時候亦都唔會帶任何嘢走
[00:07:30.000 --> 00:07:33.000]  而在我出世以嚟直到今時今日
[00:07:33.000 --> 00:07:35.000]  我所享有嘅一切
[00:07:35.000 --> 00:07:38.000]  情愛關心
[00:07:38.000 --> 00:07:39.000]  一切嘅衣著
[00:07:39.000 --> 00:07:41.000]  一切嘅飲食
[00:07:41.000 --> 00:07:43.000]  一切嘅住宿
[00:07:43.000 --> 00:07:45.000]  一切一切一切
[00:07:45.000 --> 00:07:49.000]  一切嘅歡樂都係我唔配有嘅
[00:07:49.000 --> 00:07:52.000]  所以我好感恩
[00:07:52.000 --> 00:07:56.000]  當人失去一個感恩嘅自覺嘅時候
[00:07:56.000 --> 00:07:59.000]  就係佢人生受苦嘅開始
[00:07:59.000 --> 00:08:02.000]  而當佢有更多嘅物慾
[00:08:02.000 --> 00:08:05.000]  而仍然唔知足嘅時候
[00:08:05.000 --> 00:08:07.000]  佢嘅痛苦就更加大
[00:08:07.000 --> 00:08:10.000]  因為佢去到嗰個更高嘅物慾嘅享受
[00:08:10.000 --> 00:08:14.000]  叫佢落返嚟好難呀
[00:08:14.000 --> 00:08:17.000]  住咗慈雲山搬咗去渣甸山
[00:08:17.000 --> 00:08:19.000]  叫佢搬返去鑽石山
[00:08:19.000 --> 00:08:21.000]  佢真係搵窿鑽嘅
[00:08:21.000 --> 00:08:25.000]  都係如有雷同實屬巧合
[00:08:25.000 --> 00:08:27.000]  人係咁樣嘅
[00:08:27.000 --> 00:08:29.000]  一去到一個位嘅時候
[00:08:29.000 --> 00:08:33.000]  點算人生點樣可以滿足快樂
[00:08:33.000 --> 00:08:35.000]  我其中一個秘訣就係
[00:08:35.000 --> 00:08:38.000]  知道自己根本係不配
[00:08:38.000 --> 00:08:39.000]  所以我感恩
[00:08:39.000 --> 00:08:41.000]  所以我快樂
[00:08:41.000 --> 00:08:43.000]  另外一樣我嘅秘訣就係話
[00:08:43.000 --> 00:08:46.000]  原來人可以改變嘅
[00:08:46.000 --> 00:08:51.000]  人生嘅過去係可以被糾正過嚟嘅
[00:08:51.000 --> 00:08:52.000]  我成日話俾人聽
[00:08:52.000 --> 00:08:55.000]  我今年63歲啦
[00:08:55.000 --> 00:08:56.000]  我好快樂呀
[00:08:56.000 --> 00:08:58.000]  我仲係可以打到關斗呀
[00:08:58.000 --> 00:09:00.000]  我仲係可以上去游刀夾
[00:09:00.000 --> 00:09:01.000]  嗰度俾人打完之後
[00:09:01.000 --> 00:09:03.000]  打完之後可以企返起身
[00:09:03.000 --> 00:09:06.000]  即係我未必打到人呀
[00:09:06.000 --> 00:09:07.000]  我快樂呀
[00:09:07.000 --> 00:09:08.000]  點得呀
[00:09:08.000 --> 00:09:10.000]  原本係我唔配得嘅
[00:09:10.000 --> 00:09:12.000]  因為就係我年輕嘅時候
[00:09:12.000 --> 00:09:15.000]  我煙酒式捆綁到自己係
[00:09:15.000 --> 00:09:18.000]  直到差唔多將我擁入去獨海個時
[00:09:18.000 --> 00:09:21.000]  但係上主以佢奇妙嘅作為
[00:09:21.000 --> 00:09:23.000]  將我問返返轉頭
[00:09:23.000 --> 00:09:26.000]  結果我戒咗煙戒咗40年
[00:09:26.000 --> 00:09:29.000]  到而家我啲氣都仲係ok呀
[00:09:29.000 --> 00:09:31.000]  到而家我都仲係話
[00:09:31.000 --> 00:09:34.000]  如果你18歲冇乜運動嘅青年人
[00:09:34.000 --> 00:09:35.000]  想同我咬手掛
[00:09:35.000 --> 00:09:38.000]  我都唔驚你呀
[00:09:38.000 --> 00:09:39.000]  點可以呀
[00:09:39.000 --> 00:09:41.000]  因為有寬恕啦
[00:09:41.000 --> 00:09:43.000]  有神嘅憐憫呀
[00:09:43.000 --> 00:09:45.000]  潔淨我嘅罪過呀
[00:09:45.000 --> 00:09:49.000]  使到我懂得潔身自愛呀
[00:09:49.000 --> 00:09:52.000]  我覺得今日好多嘅男士
[00:09:52.000 --> 00:09:54.000]  都仍然唔係幾識得
[00:09:54.000 --> 00:09:56.000]  係以尊貴聖潔
[00:09:56.000 --> 00:09:58.000]  嚟到珍惜自己嘅身體嘅
[00:09:58.000 --> 00:10:00.000]  有啲人係真係
[00:10:00.000 --> 00:10:01.000]  俾其他唔好嘅習慣
[00:10:01.000 --> 00:10:03.000]  嚟到破壞自己嘅身體
[00:10:03.000 --> 00:10:06.000]  令到屋企人擔心呀
[00:10:06.000 --> 00:10:10.000]  我唔知在座有冇男士們
[00:10:10.000 --> 00:10:11.000]  仍然係咁樣
[00:10:11.000 --> 00:10:12.000]  如果有嘅話
[00:10:12.000 --> 00:10:15.000]  我好想話一個好消息畀你聽
[00:10:15.000 --> 00:10:17.000]  Is never too late
[00:10:17.000 --> 00:10:20.000]  就算你未必能夠再恢復返
[00:10:20.000 --> 00:10:22.000]  以前嗰個健康
[00:10:22.000 --> 00:10:24.000]  你起碼因著你嘅悔改
[00:10:24.000 --> 00:10:26.000]  因著你生命嘅得到重整
[00:10:26.000 --> 00:10:28.000]  你能夠帶畀你屋企
[00:10:28.000 --> 00:10:30.000]  有一個新嘅氣氛
[00:10:30.000 --> 00:10:32.000]  想唔想呀
[00:10:32.000 --> 00:10:35.000]  我諗你屋企好多人都等緊你
[00:10:35.000 --> 00:10:37.000]  我希望今日佢哋等到囉
[00:10:37.000 --> 00:10:40.000]  因為今日主席著今日呢個聚會
[00:10:40.000 --> 00:10:43.000]  係使到你見到生命嘅可能性
[00:10:43.000 --> 00:10:44.000]  你就話係呀
[00:10:44.000 --> 00:10:46.000]  原來我仲可以改變嘅
[00:10:46.000 --> 00:10:50.000]  我仲可以擺脫呢一啲嘅物質嘅纏累
[00:10:50.000 --> 00:10:53.000]  擺脫呢一啲咁樣嘅濫藥
[00:10:53.000 --> 00:10:55.000]  濫酒飲酒等等
[00:10:55.000 --> 00:10:57.000]  或者一啲其他唔好嘅習慣
[00:10:57.000 --> 00:10:59.000]  或者色情嘅捆綁
[00:10:59.000 --> 00:11:01.000]  你可以得到釋放嘅
[00:11:01.000 --> 00:11:03.000]  可以成為一個健康活潑
[00:11:03.000 --> 00:11:08.000]  能夠挺起胸膛嚟到做人嘅男士
[00:11:08.000 --> 00:11:10.000]  好唔好呀各位男士
[00:11:10.000 --> 00:11:12.000]  頂天立地嘅男士
[00:11:12.000 --> 00:11:14.000]  冇嘢要收埋
[00:11:14.000 --> 00:11:18.000]  冇嘢要推個老婆出嚟認㗎
[00:11:18.000 --> 00:11:23.000]  係可以擋在老婆面前㗎
[00:11:23.000 --> 00:11:25.000]  其實要學習嘅其中一樣嘢
[00:11:25.000 --> 00:11:28.000]  唔使喺camera面前擋嘅
[00:11:28.000 --> 00:11:31.000]  係喺你爸爸媽媽面前
[00:11:31.000 --> 00:11:34.000]  為你嘅老婆擋
[00:11:34.000 --> 00:11:36.000]  喺你嘅男家面前
[00:11:36.000 --> 00:11:38.000]  為你嘅老婆擋
[00:11:38.000 --> 00:11:41.000]  做一個負責任嘅男人
[00:11:41.000 --> 00:11:45.000]  我見到啲女人鬱到頭都就嚟甩
[00:11:45.000 --> 00:11:50.000]  男人起嚟做返一個頂天立地嘅男人
[00:11:50.000 --> 00:11:52.000]  點解我哋唔敢起嚟呀
[00:11:52.000 --> 00:11:54.000]  因為我裏面有fear
[00:11:54.000 --> 00:11:56.000]  我哋恐懼
[00:11:56.000 --> 00:11:58.000]  我哋懼怕面對現實
[00:11:58.000 --> 00:12:00.000]  我哋懼怕面對衝突
[00:12:00.000 --> 00:12:02.000]  但係當我哋逃避嘅時候
[00:12:02.000 --> 00:12:04.000]  推咗個太太出去嘅時候
[00:12:04.000 --> 00:12:07.000]  你只係造成佢嘅損害
[00:12:07.000 --> 00:12:11.000]  造成婆媳之間嘅痛苦
[00:12:11.000 --> 00:12:14.000]  生命到底係咩一回事
[00:12:14.000 --> 00:12:16.000]  生命其實係不斷學習
[00:12:16.000 --> 00:12:18.000]  悔改改正嘅過程
[00:12:18.000 --> 00:12:20.000]  如果唔係咁嘅話
[00:12:20.000 --> 00:12:23.000]  我哋嘅生命到頭嚟都係一場空
[00:12:23.000 --> 00:12:25.000]  就算你做咗四星將軍
[00:12:25.000 --> 00:12:27.000]  你嘅生命唔係一個悔改嘅生命
[00:12:27.000 --> 00:12:29.000]  唔係一個學習成長
[00:12:29.000 --> 00:12:32.000]  唔係學習一個在精潔上成熟
[00:12:32.000 --> 00:12:34.000]  在品格上成熟
[00:12:34.000 --> 00:12:38.000]  你就算守住整個美國嘅國防大門
[00:12:38.000 --> 00:12:40.000]  一個女人就可以攻陷你
[00:12:40.000 --> 00:12:42.000]  你知道我講緊邊個啦
[00:12:42.000 --> 00:12:44.000]  呢個General Petraeus
[00:12:44.000 --> 00:12:46.000]  好犀利嘅
[00:12:46.000 --> 00:12:48.000]  去到唔知伊拉克定係阿富汗
[00:12:48.000 --> 00:12:52.000]  係管理哂數以十幾萬嘅
[00:12:52.000 --> 00:12:55.000]  都唔知係幾十萬定係十幾萬嘅軍人
[00:12:55.000 --> 00:13:00.000]  好厲害嘅人守住美國嘅安全嘅大門
[00:13:00.000 --> 00:13:03.000]  但係自己守唔住自己嘅心
[00:13:03.000 --> 00:13:05.000]  守唔住嗰個色心
[00:13:05.000 --> 00:13:07.000]  生命到底追求乜嘢
[00:13:07.000 --> 00:13:09.000]  到頭嚟
[00:13:09.000 --> 00:13:11.000]  身敗名裂一場空
[00:13:11.000 --> 00:13:13.000]  不過仲係有好消息
[00:13:13.000 --> 00:13:15.000]  因為我認識嘅嗰一位嘅主
[00:13:15.000 --> 00:13:19.000]  佢就係專門重整生命嘅主
[00:13:19.000 --> 00:13:21.000]  你嘅生命需唔需要得到重整
[00:13:21.000 --> 00:13:22.000]  如果需要嘅話
[00:13:22.000 --> 00:13:24.000]  今日我邀請你嘅時候
[00:13:24.000 --> 00:13:26.000]  你就嚟歸向呢一位嘅主
[00:13:26.000 --> 00:13:28.000]  佢點樣對待我
[00:13:28.000 --> 00:13:30.000]  佢亦都照樣會對待你
[00:13:30.000 --> 00:13:32.000]  我出嚟港島
[00:13:32.000 --> 00:13:34.000]  我事實上得到祝福
[00:13:34.000 --> 00:13:38.000]  就係得到我四十幾年嘅女朋友
[00:13:38.000 --> 00:13:40.000]  三十三年嘅妻子
[00:13:40.000 --> 00:13:42.000]  係同一個人嚟嘅
[00:13:42.000 --> 00:13:44.000]  唔好誤會呀
[00:13:44.000 --> 00:13:45.000]  祝福我
[00:13:45.000 --> 00:13:46.000]  佢話你出去啦
[00:13:46.000 --> 00:13:48.000]  你出去祝福人啦
[00:13:48.000 --> 00:13:51.000]  出去見證主為我哋所成就嘅
[00:13:51.000 --> 00:13:53.000]  係何等大嘅事
[00:13:53.000 --> 00:13:57.000]  我照住我青年輕狂嘅嗰一種嘅結果
[00:13:57.000 --> 00:14:00.000]  我係一啲都唔配得有健康嘅身體
[00:14:00.000 --> 00:14:02.000]  同埋健康嘅家庭
[00:14:02.000 --> 00:14:04.000]  但係我得到
[00:14:04.000 --> 00:14:06.000]  我感激
[00:14:06.000 --> 00:14:08.000]  而我真誠
[00:14:08.000 --> 00:14:10.000]  而我可以得嘅
[00:14:10.000 --> 00:14:13.000]  我相信任何信靠主嘅人
[00:14:13.000 --> 00:14:15.000]  都可以得
[00:14:15.000 --> 00:14:17.000]  生命其實最重要嘅
[00:14:17.000 --> 00:14:20.000]  係真誠嘅愛
[00:14:20.000 --> 00:14:23.000]  大家都記得九一一啲人臨死嘅時候
[00:14:23.000 --> 00:14:24.000]  最後講嘅說話
[00:14:24.000 --> 00:14:27.000]  唔係話我希望我可以返嚟返工
[00:14:27.000 --> 00:14:30.000]  唔係話下次嗰份contract簽咗未
[00:14:30.000 --> 00:14:32.000]  佢九一一大禍臨頭嘅時候
[00:14:32.000 --> 00:14:35.000]  佢話I love you
[00:14:35.000 --> 00:14:40.000]  係有艱難嘅時候都係話要珍惜眼前人
[00:14:40.000 --> 00:14:41.000]  講啫
[00:14:41.000 --> 00:14:43.000]  做唔做到
[00:14:43.000 --> 00:14:45.000]  靠著上主嘅恩典
[00:14:45.000 --> 00:14:51.000]  佢使到我過住一種彼此相愛嘅生活
[00:14:51.000 --> 00:14:54.000]  俾我可以洗底
[00:14:54.000 --> 00:14:56.000]  然之後好快樂咁樣
[00:14:56.000 --> 00:14:59.000]  同我嘅女朋友係結婚
[00:14:59.000 --> 00:15:02.000]  經過九年嘅時間
[00:15:02.000 --> 00:15:06.000]  結婚直到而家已經共度三十三年嘅時間
[00:15:06.000 --> 00:15:09.000]  而我哋每天都溫功課
[00:15:09.000 --> 00:15:12.000]  就係佢會出題目嘅
[00:15:12.000 --> 00:15:14.000]  個題目都係嚟嚟去去都係嗰一條
[00:15:14.000 --> 00:15:18.000]  你愛唔愛我
[00:15:18.000 --> 00:15:21.000]  咁我答案係standard answer
[00:15:21.000 --> 00:15:22.000]  愛
[00:15:22.000 --> 00:15:24.000]  咁咪第二條就話
[00:15:24.000 --> 00:15:26.000]  愛幾多
[00:15:26.000 --> 00:15:28.000]  話全部
[00:15:28.000 --> 00:15:31.000]  咁跟住就難關就嚟啦
[00:15:31.000 --> 00:15:33.000]  問我第二個問題
[00:15:33.000 --> 00:15:38.000]  我靚唔靚啫
[00:15:38.000 --> 00:15:41.000]  你點答呀
[00:15:41.000 --> 00:15:45.000]  同四十二年前比點比呀
[00:15:45.000 --> 00:15:47.000]  咁其實都好叻嘅
[00:15:47.000 --> 00:15:51.000]  佢keep得算係咁呀
[00:15:51.000 --> 00:15:54.000]  不過我點答呀我教你呀
[00:15:54.000 --> 00:15:57.000]  我喺我眼裏面
[00:15:57.000 --> 00:16:00.000]  只有你係靚
[00:16:00.000 --> 00:16:05.000]  喺我眼裏面唯一最靚嘅係你
[00:16:05.000 --> 00:16:07.000]  人生
[00:16:07.000 --> 00:16:09.000]  求乜嘢
[00:16:09.000 --> 00:16:13.000]  求就係照住神嘅吩咐
[00:16:13.000 --> 00:16:15.000]  去做返一個
[00:16:15.000 --> 00:16:18.000]  事事正正嘅人
[00:16:18.000 --> 00:16:20.000]  唔係求名
[00:16:20.000 --> 00:16:22.000]  唔係求錢
[00:16:22.000 --> 00:16:24.000]  唔係求權
[00:16:24.000 --> 00:16:28.000]  耶穌話人若賺得全世界賠償自己嘅生命
[00:16:28.000 --> 00:16:31.000]  或者人若係飛黃騰達
[00:16:31.000 --> 00:16:33.000]  而喪失自己嘅家庭
[00:16:33.000 --> 00:16:37.000]  人若係出邊係左右逢源
[00:16:37.000 --> 00:16:39.000]  但係失去自己嘅枕邊人
[00:16:39.000 --> 00:16:42.000]  人若果係乜嘢都有
[00:16:42.000 --> 00:16:45.000]  但係失去敬畏神嘅心
[00:16:45.000 --> 00:16:47.000]  人若果乜嘢學問都有
[00:16:47.000 --> 00:16:51.000]  但係唯一就係唔認識創造宇宙萬物
[00:16:51.000 --> 00:16:54.000]  俾我哋有各式各樣嘅嘢去研究
[00:16:54.000 --> 00:16:57.000]  並且俾我哋有腦筋去研究嘅
[00:16:57.000 --> 00:17:00.000]  嗰一位創造嘅主
[00:17:00.000 --> 00:17:02.000]  如果人唔認識佢
[00:17:02.000 --> 00:17:04.000]  佢嘅人生
[00:17:04.000 --> 00:17:07.000]  你諗吓最後係點樣?
[00:17:07.000 --> 00:17:11.000]  唔認識真神嘅人生
[00:17:11.000 --> 00:17:12.000]  最後係點樣?
[00:17:12.000 --> 00:17:14.000]  你答我
[00:17:14.000 --> 00:17:17.000]  有一啲研究哲學嘅人話俾我哋聽
[00:17:17.000 --> 00:17:21.000]  其實佢哋嘅答案只有兩個
[00:17:21.000 --> 00:17:23.000]  一個就係話
[00:17:23.000 --> 00:17:25.000]  人死如燈滅
[00:17:25.000 --> 00:17:26.000]  聽過未?
[00:17:26.000 --> 00:17:29.000]  如果人生係人死如燈滅
[00:17:29.000 --> 00:17:31.000]  講美滿嘅人生
[00:17:31.000 --> 00:17:34.000]  咁就係根本自己同自己開橫線
[00:17:34.000 --> 00:17:36.000]  因為最後
[00:17:36.000 --> 00:17:37.000]  一拋煙
[00:17:37.000 --> 00:17:39.000]  咁冇哂
[00:17:39.000 --> 00:17:41.000]  咁其實講真
[00:17:41.000 --> 00:17:42.000]  人死如燈滅
[00:17:42.000 --> 00:17:44.000]  即係死咗之後乜嘢都冇
[00:17:44.000 --> 00:17:46.000]  當佢真係咁講
[00:17:46.000 --> 00:17:48.000]  死咗之後乜嘢都冇
[00:17:48.000 --> 00:17:52.000]  其實呢個都唔符合呢一個牛津定律
