
[00:00:00.000 --> 00:00:01.840]  在我分享上了這個話語之先
[00:04:50.280 --> 00:04:53.280]  而阿比蓋是一個思想敏捷
[00:04:53.280 --> 00:04:55.280]  聰明有智慧
[00:04:55.280 --> 00:04:59.280]  兼有美麗容貌的婦人
[00:04:59.280 --> 00:05:01.280]  而且在隨後的對話裏面
[00:05:01.280 --> 00:05:03.280]  我們甚至可以發現
[00:05:03.280 --> 00:05:10.280]  阿比蓋連僕人都相對尊敬阿比蓋
[00:05:10.280 --> 00:05:15.280]  相反那些僕人是很害怕拿伯的
[00:05:15.280 --> 00:05:17.280]  這個故事的開始
[00:05:17.280 --> 00:05:20.280]  就是講述大衛去到巴蘭
[00:05:20.280 --> 00:05:25.280]  而當時拿伯正在剪羊毛
[00:05:25.280 --> 00:05:27.280]  一路逃亡的日子
[00:05:27.280 --> 00:05:32.280]  越來越多人跟隨大衛
[00:05:32.280 --> 00:05:36.280]  那裏形容差不多已經有五六百人跟著大衛
[00:05:36.280 --> 00:05:39.280]  所以大衛要有足夠的食物供應給這班人
[00:05:39.280 --> 00:05:41.280]  確實一點都不容易
[00:05:41.280 --> 00:05:43.280]  對大衛來說
[00:05:43.280 --> 00:05:45.280]  在這個曠野的地帶
[00:05:45.280 --> 00:05:48.280]  要去張羅六百人的食物
[00:05:48.280 --> 00:05:50.280]  真是很艱難
[00:05:50.280 --> 00:05:52.280]  而在這一段
[00:05:52.280 --> 00:05:55.280]  作為大衛生平的一個小插曲
[00:05:55.280 --> 00:05:57.280]  其實都讓我們知道
[00:05:57.280 --> 00:06:00.280]  大衛似乎曾經有一段時間
[00:06:00.280 --> 00:06:02.280]  原來都是在這個地區
[00:06:02.280 --> 00:06:04.280]  作為他的一個基地
[00:06:04.280 --> 00:06:06.280]  一路逃亡的時候
[00:06:06.280 --> 00:06:09.280]  但是這個地區成為他在一段時間裏面的基地
[00:06:09.280 --> 00:06:12.280]  而當時他們做什麼呢
[00:06:12.280 --> 00:06:18.280]  就似乎在扮演一個非官方的保鏢
[00:06:18.280 --> 00:06:20.280]  保護當地的居民
[00:06:20.280 --> 00:06:22.280]  不受外人的攻擊
[00:06:22.280 --> 00:06:26.280]  或者不被盜賊來搶掠
[00:06:26.280 --> 00:06:30.280]  所以他們就期望當地的居民
[00:06:30.280 --> 00:06:33.280]  他們在收割的季節的時候
[00:06:33.280 --> 00:06:36.280]  就能夠得到一些回報
[00:06:36.280 --> 00:06:40.280]  這個似乎像我們現在所說的
[00:06:40.280 --> 00:06:42.280]  保護費
[00:06:42.280 --> 00:06:44.280]  收一些保護費
[00:06:44.280 --> 00:06:48.280]  當大衛知道那白剪羊毛
[00:06:48.280 --> 00:06:51.280]  他就派十個僕人來見那白
[00:06:51.280 --> 00:06:54.280]  剪羊毛其實有些表示
[00:06:54.280 --> 00:06:58.280]  表示已經是一個收成的季節
[00:06:58.280 --> 00:07:03.280]  就是說全年平安無事順利度過了
[00:07:03.280 --> 00:07:04.280]  可以收成了
[00:07:04.280 --> 00:07:07.280]  按照古以色列的傳統
[00:07:07.280 --> 00:07:11.280]  剪羊毛是一個很歡樂的時刻
[00:07:11.280 --> 00:07:17.280]  主人通常會擺設一個盛大的筵席
[00:07:17.280 --> 00:07:22.280]  讓親友和家人一起去大吃大喝
[00:07:22.280 --> 00:07:24.280]  狂歡一晚
[00:07:24.280 --> 00:07:28.280]  那白在這個時候也有很多筵席
[00:07:28.280 --> 00:07:32.280]  甚至好像黃的筵席
[00:07:32.280 --> 00:07:36.280]  大衛選擇這個這麼歡樂的時候
[00:07:36.280 --> 00:07:39.280]  大家心裡都很高興
[00:07:39.280 --> 00:07:42.280]  很舒暢很高興快樂的時候
[00:07:42.280 --> 00:07:45.280]  就派僕人去找那白
[00:07:45.280 --> 00:07:49.280]  然後要求那白分一些食物給他們
[00:07:49.280 --> 00:07:52.280]  其實都是根據古以色列
[00:07:52.280 --> 00:07:55.280]  這個社會的習俗而做的
[00:07:55.280 --> 00:07:59.280]  能夠剪羊毛除了因為沒有天災之外
[00:07:59.280 --> 00:08:03.280]  也沒有受到敵人的侵擾
[00:08:03.280 --> 00:08:06.280]  大衛在那白剪羊毛的時候
[00:08:06.280 --> 00:08:10.280]  派僕人去索取一些物質上的供應
[00:08:10.280 --> 00:08:13.280]  他認為自己不是白白地
[00:08:13.280 --> 00:08:16.280]  向那白索取的
[00:08:16.280 --> 00:08:19.280]  索取他生活的所需
[00:08:19.280 --> 00:08:21.280]  他認為那白應該知道
[00:08:21.280 --> 00:08:26.280]  他自己之所以能夠平安地剪羊毛
[00:08:26.280 --> 00:08:28.280]  有這樣的收穫
[00:08:28.280 --> 00:08:32.280]  都是因為有大衛來保護
[00:08:32.280 --> 00:08:35.280]  所以那白應該是有義務
[00:08:35.280 --> 00:08:37.280]  提供大衛和他的僕人
[00:08:37.280 --> 00:08:40.280]  在物質上的供應
[00:08:40.280 --> 00:08:43.280]  大衛和僕人主動地
[00:08:43.280 --> 00:08:49.280]  向那白的牧人和羊來保護
[00:08:49.280 --> 00:08:54.280]  但是卻換來那白很粗暴的對待
[00:08:54.280 --> 00:08:57.280]  大衛打發僕人去找那白的時候
[00:08:57.280 --> 00:09:00.280]  告訴那白他們這段時間
[00:09:00.280 --> 00:09:02.280]  如何保護牧羊人
[00:09:02.280 --> 00:09:04.280]  如何保護羊群
[00:09:04.280 --> 00:09:07.280]  請他分一些食物給他們的時候
[00:09:07.280 --> 00:09:10.280]  那白很不客氣地說
[00:09:10.280 --> 00:09:12.280]  大衛是誰?
[00:09:12.280 --> 00:09:14.280]  耶西的兒子是誰?
[00:09:14.280 --> 00:09:19.280]  今日搏逆主人奔逃的僕人很多
[00:09:19.280 --> 00:09:21.280]  我豈可把飲食
[00:09:21.280 --> 00:09:24.280]  以及我為剪羊毛的人所宰的肉
[00:09:24.280 --> 00:09:29.280]  給那些我不知道從哪裡來的人呢?
[00:09:29.280 --> 00:09:32.280]  哇!那白這一番說話
[00:09:32.280 --> 00:09:36.280]  真是比較激動
[00:09:36.280 --> 00:09:38.280]  誰是大衛?
[00:09:38.280 --> 00:09:40.280]  誰是耶西的兒子?
[00:09:40.280 --> 00:09:44.280]  還有現在那麼多那些
[00:09:44.280 --> 00:09:48.280]  是因為背棄自己的主人而逃亡的人那麼多
[00:09:48.280 --> 00:09:52.280]  我如何可以給那麼多人吃呢?
[00:09:52.280 --> 00:09:55.280]  在當時那白確實是沒理由
[00:09:55.280 --> 00:10:01.280]  不給正常的食物供給大衛的
[00:10:01.280 --> 00:10:04.280]  因為在當時的習俗
[00:10:04.280 --> 00:10:10.280]  確實是需要有正面的回應
[00:10:10.280 --> 00:10:15.280]  但是無論如何那白的反應就是那麼激烈
[00:10:15.280 --> 00:10:21.280]  他的回應就是那麼粗暴和無禮
[00:10:21.280 --> 00:10:23.280]  甚至帶一點侮辱
[00:10:23.280 --> 00:10:28.280]  直接拒絕了大衛的要求
[00:10:28.280 --> 00:10:30.280]  當大衛的僕人回去
[00:10:30.280 --> 00:10:35.280]  跟大衛報告那白的回應的時候
[00:10:35.280 --> 00:10:39.280]  大衛就很生氣
[00:10:39.280 --> 00:10:44.280]  生氣到要動殺機
[00:10:44.280 --> 00:10:46.280]  大衛對他的僕人說
[00:10:46.280 --> 00:10:50.280]  你們各人都要配上刀
[00:10:50.280 --> 00:10:52.280]  各人就都配上刀
[00:10:52.280 --> 00:10:54.280]  大衛也配上刀
[00:10:54.280 --> 00:10:57.280]  跟隨大衛上去的約有四百人
[00:10:57.280 --> 00:11:01.280]  留下二百人看守物件
[00:11:01.280 --> 00:11:10.280]  這一刻似乎要掀起一場腥風血雨
[00:11:10.280 --> 00:11:11.280]  就在這個時候
[00:11:11.280 --> 00:11:15.280]  阿彼龜就出場了
[00:11:15.280 --> 00:11:17.280]  聖經沒有記載到
[00:11:17.280 --> 00:11:22.280]  身為那白的妻
[00:11:22.280 --> 00:11:25.280]  她有一個這樣的丈夫
[00:11:25.280 --> 00:11:28.280]  阿彼龜究竟在家裡是怎樣的呢
[00:11:28.280 --> 00:11:30.280]  是不是每一天都受到她丈夫
[00:11:30.280 --> 00:11:33.280]  驕華無禮的對待呢
[00:11:33.280 --> 00:11:34.280]  不知道
[00:11:34.280 --> 00:11:40.280]  不過那白這一次那麼愚蠢魯莽的行動
[00:11:40.280 --> 00:11:46.280]  危及了全家卻是一個事實
[00:11:46.280 --> 00:11:49.280]  於是當那白的僕人知道這件事之後
[00:11:49.280 --> 00:11:51.280]  他不是立刻通知那白
[00:11:51.280 --> 00:11:54.280]  反而立即來找阿彼龜
[00:11:54.280 --> 00:11:59.280]  就從僕人告知阿彼龜這件事的來龍去脈的時候
[00:11:59.280 --> 00:12:01.280]  我們看那僕人的那番說話
[00:12:01.280 --> 00:12:06.280]  他是認同他們確實是受到大衛的保護的
[00:12:06.280 --> 00:12:08.280]  所以他認為
[00:12:08.280 --> 00:12:12.280]  他的主人那白這樣對待大衛是不應該的
[00:12:12.280 --> 00:12:15.280]  這個僕人根據自己的判斷
[00:12:15.280 --> 00:12:20.280]  認為如果阿彼龜不採取這個挽救的行動
[00:12:20.280 --> 00:12:25.280]  大衛就一定會來報復
[00:12:25.280 --> 00:12:28.280]  那個僕人認為這個禍患
[00:12:28.280 --> 00:12:33.280]  必然會臨到他的主人和主人全家
[00:12:33.280 --> 00:12:38.280]  當阿彼龜聽到僕人陳述有關主人那白
[00:12:38.280 --> 00:12:44.280]  怎樣羞辱無禮粗暴地對待大衛的時候
[00:12:44.280 --> 00:12:50.280]  阿彼龜也立刻意識到大禍臨頭了
[00:12:50.280 --> 00:12:54.280]  他也深知如果他不即時勸阻大衛
[00:12:54.280 --> 00:12:57.280]  禍患必然會臨到他們一家
[00:12:57.280 --> 00:13:00.280]  於是他一刻也沒有膽言
[00:13:00.280 --> 00:13:05.280]  他急忙地準備盡快化解危機
[00:13:05.280 --> 00:13:09.280]  可以見到阿彼龜是一個有見識的人
[00:13:09.280 --> 00:13:16.280]  也能夠準確預計事情的後果
[00:13:16.280 --> 00:13:21.280]  聖經未必每一件事都會很細節地描述出來
[00:13:21.280 --> 00:13:23.280]  正因為是這樣
[00:13:23.280 --> 00:13:26.280]  可以讓我們留下一些空間
[00:13:26.280 --> 00:13:31.280]  讓我們思考和想像一下
[00:13:31.280 --> 00:13:34.280]  經文描述阿彼龜聽了僕人的報告後
[00:13:34.280 --> 00:13:36.280]  就立刻處理整件事
[00:13:36.280 --> 00:13:43.280]  阿彼龜雖然知道這個禍是丈夫闖出來的
[00:13:43.280 --> 00:13:47.280]  但是他聽完僕人的話之後
[00:13:47.280 --> 00:13:49.280]  他沒有立即去找那白
[00:13:49.280 --> 00:13:52.280]  他沒有立即去問那白究竟發生了甚麼事
[00:13:52.280 --> 00:13:55.280]  甚至可能去理論等等
[00:13:55.280 --> 00:13:59.280]  不知道當時的婦女是否不可以這樣
[00:13:59.280 --> 00:14:03.280]  在家中的地位可以和丈夫理論
[00:14:03.280 --> 00:14:05.280]  甚至可以責備丈夫
[00:14:05.280 --> 00:14:12.280]  但是我認為阿彼龜很有理智很有見識
[00:14:12.280 --> 00:14:15.280]  他是很實際地先行動
[00:14:15.280 --> 00:14:17.280]  先將問題處理
[00:14:17.280 --> 00:14:22.280]  去爭取解決問題的時間
[00:14:22.280 --> 00:14:29.280]  他立刻去準備一切去找大衛
[00:14:29.280 --> 00:14:31.280]  我們又嘗試代入
[00:14:31.280 --> 00:14:34.280]  我們是阿彼龜
[00:14:34.280 --> 00:14:39.280]  如果當我們聽到僕人的陳述
[00:14:39.280 --> 00:14:41.280]  大件事了大件事了
[00:14:41.280 --> 00:14:45.280]  將要發生一件很嚴重的事
[00:14:45.280 --> 00:14:51.280]  而這件事是自己的丈夫所闖出來的
[00:14:51.280 --> 00:14:56.280]  我們會怎樣反應呢
[00:14:56.280 --> 00:15:00.280]  我是和爸爸媽媽一起住的
[00:15:00.280 --> 00:15:04.280]  他們都年長了
[00:15:04.280 --> 00:15:10.280]  很多時候如果爸爸引起一些事情發生
[00:15:10.280 --> 00:15:14.280]  媽媽很自然地一定會說
[00:15:14.280 --> 00:15:17.280]  為甚麼會這樣做
[00:15:17.280 --> 00:15:20.280]  為甚麼要這樣等等
[00:15:20.280 --> 00:15:22.280]  如果事情嚴重
[00:15:22.280 --> 00:15:26.280]  總是有帶一些責備的語氣
[00:15:26.280 --> 00:15:29.280]  有時候我都會覺得
[00:15:29.280 --> 00:15:31.280]  是不是要先處理這件事
[00:15:31.280 --> 00:15:36.280]  不要罵了
[00:15:36.280 --> 00:15:39.280]  我們可能都會先質詢一下
[00:15:39.280 --> 00:15:40.280]  為甚麼要這樣呢
[00:15:40.280 --> 00:15:43.280]  責備一下為甚麼要這麼衝動
[00:15:43.280 --> 00:15:47.280]  或者為甚麼要做出這樣的事
[00:15:47.280 --> 00:15:49.280]  一般來說
[00:15:49.280 --> 00:15:53.280]  可能我們都未必會想到後果
[00:15:53.280 --> 00:15:55.280]  然後立刻要去處理
[00:15:55.280 --> 00:15:58.280]  但是阿彼龜就讓我們看到
[00:15:58.280 --> 00:16:00.280]  知道事情的嚴重性
[00:16:00.280 --> 00:16:01.280]  他立刻去處理
[00:16:01.280 --> 00:16:05.280]  而不是找那伯去理論
[00:16:05.280 --> 00:16:08.280]  甚至正經地說
[00:16:08.280 --> 00:16:10.280]  他根本沒有讓那伯知道
[00:16:10.280 --> 00:16:11.280]  他打算去見大衛
[00:16:11.280 --> 00:16:17.280]  他只是想將事情盡快處理
[00:16:17.280 --> 00:16:19.280]  或者在人與人的相處
[00:16:19.280 --> 00:16:23.280]  特別在夫婦之間
[00:16:23.280 --> 00:16:25.280]  在家人之間
[00:16:25.280 --> 00:16:28.280]  我們會不會很多時候
[00:16:28.280 --> 00:16:30.280]  都會用這種方式
[00:16:30.280 --> 00:16:31.280]  但是我相信我們都需要
[00:16:31.280 --> 00:16:33.280]  好像阿彼龜那樣
[00:16:33.280 --> 00:16:35.280]  有他的見識
[00:16:35.280 --> 00:16:37.280]  還有他的理智
[00:16:37.280 --> 00:16:38.280]  當問題發生的時候
[00:16:38.280 --> 00:16:39.280]  無論怎樣
[00:16:39.280 --> 00:16:41.280]  我們都先有一個
[00:16:41.280 --> 00:16:43.280]  想一下整件事
[00:16:43.280 --> 00:16:45.280]  會帶來甚麼後果
[00:16:45.280 --> 00:16:46.280]  我們會不會都先有一個
[00:16:46.280 --> 00:16:47.280]  很實際的行動
[00:16:47.280 --> 00:16:49.280]  我們先去解決問題
[00:16:49.280 --> 00:16:52.280]  我們去對準事件發生的問題
[00:16:52.280 --> 00:16:57.280]  而不是一味去責怪
[00:16:57.280 --> 00:17:02.280]  或者和對方去理論
[00:17:02.280 --> 00:17:04.280]  接著阿彼龜聽到
[00:17:04.280 --> 00:17:06.280]  僕人的報告之後
[00:17:06.280 --> 00:17:08.280]  他就立刻了解到
[00:17:08.280 --> 00:17:10.280]  其實整件事是甚麼呢
[00:17:10.280 --> 00:17:12.280]  他知道整件事
[00:17:12.280 --> 00:17:15.280]  大衛最需要的是食物
[00:17:15.280 --> 00:17:17.280]  需要生活的供應
[00:17:17.280 --> 00:17:19.280]  於是阿彼龜就立刻去預備食物
[00:17:19.280 --> 00:17:21.280]  才去見大衛
[00:17:21.280 --> 00:17:22.280]  他帶了甚麼呢
[00:17:22.280 --> 00:17:23.280]  200個餅
[00:17:23.280 --> 00:17:25.280]  2瓶白酒
[00:17:25.280 --> 00:17:26.280]  5隻宰好的羊
[00:17:26.280 --> 00:17:30.280]  5隻熟的穗子
[00:17:30.280 --> 00:17:32.280]  100個葡萄乾餅
[00:17:32.280 --> 00:17:35.280]  200個無花果餅等等
[00:17:35.280 --> 00:17:37.280]  從阿彼龜這個行動就知道
[00:17:37.280 --> 00:17:39.280]  阿彼龜其實是很冷靜
[00:17:39.280 --> 00:17:40.280]  很機智
[00:17:40.280 --> 00:17:42.280]  也是很心思細密
[00:17:42.280 --> 00:17:45.280]  在一個大難臨頭之間
[00:17:45.280 --> 00:17:46.280]  他仍然知道
[00:17:46.280 --> 00:17:47.280]  他才要滿足到
[00:17:47.280 --> 00:17:50.280]  大衛和他的僕人的需要
[00:17:50.280 --> 00:17:52.280]  他才可以處理到
[00:17:52.280 --> 00:17:55.280]  大衛那種怒氣
[00:17:55.280 --> 00:17:56.280]  阿彼龜的心思細密
[00:17:56.280 --> 00:17:59.280]  他體察到人那種需要
[00:17:59.280 --> 00:18:01.280]  他的冷靜機智
[00:18:01.280 --> 00:18:03.280]  也是期望藉著
[00:18:03.280 --> 00:18:05.280]  來滿足人的需要
[00:18:05.280 --> 00:18:08.280]  來將大衛的怒氣減低
[00:18:08.280 --> 00:18:11.280]  以致減低怒氣
[00:18:11.280 --> 00:18:15.280]  大家才能平心靜氣地對話
[00:18:15.280 --> 00:18:19.280]  我們能否有這份細心
[00:18:19.280 --> 00:18:21.280]  我們去體察到
[00:18:21.280 --> 00:18:23.280]  其實對方那份需要
[00:18:23.280 --> 00:18:25.280]  以致我們都能夠
[00:18:25.280 --> 00:18:28.280]  先去滿足到他的需要
[00:18:28.280 --> 00:18:30.280]  以致大家都能夠
[00:18:30.280 --> 00:18:32.280]  在平靜的氣氛底下
[00:18:32.280 --> 00:18:36.280]  來溝通對話
[00:18:36.280 --> 00:18:37.280]  第三方面
[00:18:37.280 --> 00:18:38.280]  我看到
[00:18:38.280 --> 00:18:39.280]  我覺得阿彼龜
[00:18:39.280 --> 00:18:42.280]  也是一個很懂得尊重人的人
[00:18:42.280 --> 00:18:45.280]  23至24節那裡描述
[00:18:45.280 --> 00:18:48.280]  阿彼龜見到大衛就急忙下路
[00:18:48.280 --> 00:18:49.280]  在大衛面前
[00:18:49.280 --> 00:18:51.280]  臉伏於地叩拜
[00:18:51.280 --> 00:18:53.280]  他伏伏在大衛的腳前
[00:18:53.280 --> 00:18:54.280]  就說我主啊
[00:18:54.280 --> 00:18:56.280]  願者最歸於我
[00:18:56.280 --> 00:18:58.280]  求你容許侍女向你進言
[00:18:58.280 --> 00:19:02.280]  求你聽侍女的話
[00:19:02.280 --> 00:19:05.280]  這裡阿彼龜也是一個
[00:19:05.280 --> 00:19:07.280]  表現得很謙卑
[00:19:07.280 --> 00:19:09.280]  來到見大衛
[00:19:09.280 --> 00:19:11.280]  他一開始就說
[00:19:11.280 --> 00:19:15.280]  願意這個罪來歸他
[00:19:15.280 --> 00:19:17.280]  有些聖經學者就說
[00:19:17.280 --> 00:19:19.280]  這是什麼罪呢
[00:19:19.280 --> 00:19:21.280]  就是阿彼龜這麼冒冒然
[00:19:21.280 --> 00:19:22.280]  或者這麼冒昧
[00:19:22.280 --> 00:19:25.280]  走到大衛面前跟他說話
[00:19:25.280 --> 00:19:28.280]  所以阿彼龜就覺得
[00:19:28.280 --> 00:19:31.280]  這個也是他的不是
[00:19:31.280 --> 00:19:32.280]  才賠這個罪
[00:19:32.280 --> 00:19:34.280]  不過在傳統的解釋
[00:19:34.280 --> 00:19:36.280]  都是說阿彼龜
[00:19:36.280 --> 00:19:39.280]  先來幫自己的丈夫
[00:19:39.280 --> 00:19:41.280]  拿白來請罪
[00:19:41.280 --> 00:19:43.280]  就是他的丈夫居然
[00:19:43.280 --> 00:19:45.280]  很粗暴無禮地
[00:19:45.280 --> 00:19:47.280]  對待大衛
[00:19:47.280 --> 00:19:50.280]  甚至出言侮辱大衛
[00:19:50.280 --> 00:19:52.280]  雖然在這個時候
[00:19:52.280 --> 00:19:56.280]  大衛可以說是被素羅追殺
[00:19:56.280 --> 00:19:59.280]  就是一個流亡者
[00:19:59.280 --> 00:20:02.280]  甚至在拿白的口中
[00:20:02.280 --> 00:20:03.280]  大衛是一個什麼人呢
[00:20:03.280 --> 00:20:05.280]  就是一個搏逆主人
[00:20:05.280 --> 00:20:10.280]  逃命的一個僕人
[00:20:10.280 --> 00:20:13.280]  但阿彼龜仍然以一個尊重的態度
[00:20:13.280 --> 00:20:15.280]  來對待大衛
[00:20:15.280 --> 00:20:17.280]  雖然得罪大衛的是拿白
[00:20:17.280 --> 00:20:18.280]  不是阿彼龜
[00:20:18.280 --> 00:20:20.280]  但他願意謙卑地
[00:20:20.280 --> 00:20:23.280]  為自己的丈夫去請罪
[00:20:23.280 --> 00:20:26.280]  讓大衛首先感受到
[00:20:26.280 --> 00:20:30.280]  那份被尊重
[00:20:30.280 --> 00:20:33.280]  而阿彼龜懂得怎樣去尊重他人
[00:20:33.280 --> 00:20:34.280]  而這個尊重
[00:20:34.280 --> 00:20:37.280]  我們都很相信很肯定
[00:20:37.280 --> 00:20:39.280]  尊重是在人與人之間
[00:20:39.280 --> 00:20:41.280]  彼此和睦相處
[00:20:41.280 --> 00:20:44.280]  是一個很重要的基礎
