
[00:00:00.000 --> 00:00:04.500]  今年我們的主題名為「我是誰都倫社」
[00:02:57.000 --> 00:03:01.000]  然後一手推在櫃子裡最底的深深深處
[00:03:01.000 --> 00:03:02.000]  搞定
[00:03:02.000 --> 00:03:04.000]  到他第二次再來我的房間的時候
[00:03:04.000 --> 00:03:06.000]  都收拾好了,不錯
[00:03:06.000 --> 00:03:07.000]  那些東西在哪裡
[00:03:07.000 --> 00:03:08.000]  我全部都放在下面
[00:03:08.000 --> 00:03:10.000]  看不到就當沒事了
[00:03:10.000 --> 00:03:12.000]  當時當然很不高興
[00:03:12.000 --> 00:03:13.000]  然後我發覺
[00:03:13.000 --> 00:03:16.000]  原來這東西眼不見為乾淨
[00:03:16.000 --> 00:03:19.000]  在我婚姻裡是不可行的
[00:03:19.000 --> 00:03:21.000]  不單在我婚姻裡
[00:03:21.000 --> 00:03:23.000]  眼不見為乾淨是不可行的
[00:03:23.000 --> 00:03:24.000]  在我們的生命當中
[00:03:24.000 --> 00:03:25.000]  眼不見為乾淨
[00:03:25.000 --> 00:03:28.000]  在很多層面都是不可行的
[00:03:28.000 --> 00:03:29.000]  我們都明白到
[00:03:29.000 --> 00:03:30.000]  有些東西我們不想去面對
[00:03:30.000 --> 00:03:31.000]  我們不想去接觸
[00:03:31.000 --> 00:03:32.000]  我們不想去理
[00:03:32.000 --> 00:03:34.000]  不過既然你燒到靠近
[00:03:34.000 --> 00:03:35.000]  我們就撥到一邊
[00:03:35.000 --> 00:03:37.000]  看不到就算了
[00:03:37.000 --> 00:03:39.000]  只要我感受不到那件事物
[00:03:39.000 --> 00:03:41.000]  對我帶來的影響
[00:03:41.000 --> 00:03:42.000]  我當它不存在
[00:03:42.000 --> 00:03:43.000]  我看不到它
[00:03:43.000 --> 00:03:46.000]  那我就可以過得了自己
[00:03:46.000 --> 00:03:48.000]  但其實這樣是不可行的
[00:03:48.000 --> 00:03:49.000]  因為沒有處理問題
[00:03:49.000 --> 00:03:52.000]  問題仍然存在
[00:03:52.000 --> 00:03:54.000]  我們知道在我們家庭當中
[00:03:54.000 --> 00:03:55.000]  有些問題
[00:03:55.000 --> 00:03:57.000]  關係上還沒處理好
[00:03:57.000 --> 00:03:58.000]  眼不見為乾淨
[00:03:58.000 --> 00:03:59.000]  這個是不可行的
[00:03:59.000 --> 00:04:01.000]  我們知道在我們的工作上
[00:04:01.000 --> 00:04:02.000]  有些事情我們要做
[00:04:02.000 --> 00:04:03.000]  我們還沒做
[00:04:03.000 --> 00:04:04.000]  眼不見為乾淨
[00:04:04.000 --> 00:04:05.000]  這個是不可行的
[00:04:05.000 --> 00:04:07.000]  我們知道在我們的屬靈生命裡
[00:04:07.000 --> 00:04:08.000]  有很多事物
[00:04:08.000 --> 00:04:09.000]  我們要去處理
[00:04:09.000 --> 00:04:11.000]  我們知道神給了我們使命
[00:04:11.000 --> 00:04:12.000]  不過我們眼不為乾淨
[00:04:12.000 --> 00:04:13.000]  我們不理它
[00:04:13.000 --> 00:04:16.000]  這個也是不可行的
[00:04:16.000 --> 00:04:21.000]  今天我想和大家探討一個課題
[00:04:21.000 --> 00:04:22.000]  是我們很多時候
[00:04:22.000 --> 00:04:24.000]  可能是眼不見為乾淨
[00:04:24.000 --> 00:04:25.000]  我們不是很認識
[00:04:25.000 --> 00:04:26.000]  我們不是很了解
[00:04:26.000 --> 00:04:28.000]  我們不是很看得到
[00:04:28.000 --> 00:04:30.000]  甚至乎看得太殘酷
[00:04:30.000 --> 00:04:31.000]  我們不想去看下去
[00:04:31.000 --> 00:04:33.000]  以致我們放在一邊
[00:04:33.000 --> 00:04:35.000]  讓我和大家說
[00:04:35.000 --> 00:04:38.000]  這樣是不可行的
[00:04:38.000 --> 00:04:43.000]  今天讓我們看出一個很沉重的課題
[00:04:43.000 --> 00:04:46.000]  人口販賣的問題
[00:04:46.000 --> 00:04:49.000]  這個定為七黑中的七黑
[00:04:49.000 --> 00:04:51.000]  是因為非常邪惡
[00:04:51.000 --> 00:04:53.000]  是很黑很黑很黑的邪惡
[00:04:53.000 --> 00:04:56.000]  而且是很隱蔽的邪惡
[00:04:56.000 --> 00:04:58.000]  所以彷彿消失在你的七黑當中
[00:04:58.000 --> 00:05:01.000]  你是看不到它的存在
[00:05:01.000 --> 00:05:05.000]  但今天願意我們靠著神
[00:05:05.000 --> 00:05:07.000]  我們嘗試去正視
[00:05:07.000 --> 00:05:09.000]  讓光照進來
[00:05:09.000 --> 00:05:13.000]  看看這個七黑中發生的事情
[00:05:13.000 --> 00:05:14.000]  讓我們思想一下
[00:05:14.000 --> 00:05:16.000]  我們今天作為基督徒
[00:05:16.000 --> 00:05:21.000]  我們怎樣去回應這個人口販賣的問題
[00:05:21.000 --> 00:05:24.000]  可能燒不到我們身邊
[00:05:24.000 --> 00:05:26.000]  可能感覺和我們很遙遠
[00:05:26.000 --> 00:05:29.000]  可能我們不是很認識
[00:05:29.000 --> 00:05:33.000]  不過讓我們將頭離開沙堆
[00:05:33.000 --> 00:05:36.000]  看清楚這件事
[00:05:36.000 --> 00:05:38.000]  讓我們思想一下
[00:05:38.000 --> 00:05:40.000]  我們作為基督徒
[00:05:40.000 --> 00:05:42.000]  怎樣靠著主在這個地上
[00:05:42.000 --> 00:05:44.000]  做炎不做光
[00:05:44.000 --> 00:05:46.000]  去回應這個七黑中的七黑
[00:05:46.000 --> 00:05:49.000]  人口販賣的問題
[00:05:49.000 --> 00:05:50.000]  如果你有聖經的話
[00:05:50.000 --> 00:05:55.000]  請你翻開到《出埃及記》第21章
[00:05:55.000 --> 00:05:58.000]  我們今天只是看一次的經文
[00:05:58.000 --> 00:06:00.000]  我們先看看《出埃及記》講的事情是什麼
[00:06:00.000 --> 00:06:03.000]  大家都知道《出埃及記》顧名思義是講到出埃及
[00:06:03.000 --> 00:06:05.000]  不過不止出埃及這麼簡單
[00:06:05.000 --> 00:06:07.000]  一開始我們知道
[00:06:07.000 --> 00:06:09.000]  以色列人在埃及圍爐四百年
[00:06:09.000 --> 00:06:10.000]  他們受盡很多不同的苦途
[00:06:10.000 --> 00:06:11.000]  然後向神呼叫
[00:06:11.000 --> 00:06:15.000]  神藉著摩西領他們出埃及過紅海
[00:06:15.000 --> 00:06:17.000]  進到去曠野裏面
[00:06:17.000 --> 00:06:19.000]  在整個過程裏面
[00:06:19.000 --> 00:06:21.000]  神不斷的施行他們大能的手
[00:06:21.000 --> 00:06:24.000]  讓他們知道耶和華神是比法老所信的
[00:06:24.000 --> 00:06:27.000]  所一切有的能力更加強大
[00:06:27.000 --> 00:06:29.000]  他們很開心
[00:06:29.000 --> 00:06:31.000]  經歷著神的能力過了紅海
[00:06:31.000 --> 00:06:33.000]  離開了埃及人的手之後
[00:06:33.000 --> 00:06:35.000]  事情並不是這樣完結
[00:06:35.000 --> 00:06:39.000]  因為還有一半是講出埃及之後所發生的事情
[00:06:39.000 --> 00:06:41.000]  是讓他們繼續知道神的同在
[00:06:41.000 --> 00:06:44.000]  在他們出埃及的過程裏面
[00:06:44.000 --> 00:06:46.000]  他們不斷的經歷過實災
[00:06:46.000 --> 00:06:47.000]  經歷過很多不同的情況之下
[00:06:47.000 --> 00:06:49.000]  都見到神的同在
[00:06:49.000 --> 00:06:50.000]  神的大能
[00:06:50.000 --> 00:06:52.000]  在他們出了埃及之後
[00:06:52.000 --> 00:06:53.000]  神給了他們摩西律法
[00:06:53.000 --> 00:06:57.000]  讓他們學懂怎樣可以繼續去經歷神的同在
[00:06:57.000 --> 00:06:59.000]  繼續去經歷神的大能
[00:06:59.000 --> 00:07:03.000]  在第20章的時候訂佈了十誡
[00:07:03.000 --> 00:07:05.000]  十誡之後
[00:07:05.000 --> 00:07:09.000]  隨之而來都有很多不同的摩西律法
[00:07:09.000 --> 00:07:11.000]  我們要明白一件事情
[00:07:11.000 --> 00:07:15.000]  就是摩西律法其實很多都是十誡的現身出來
[00:07:15.000 --> 00:07:16.000]  換句話說
[00:07:16.000 --> 00:07:17.000]  你想一想
[00:07:17.000 --> 00:07:20.000]  摩西律法講到很多事情是有後果的
[00:07:20.000 --> 00:07:22.000]  犯了什麼情況有什麼罪
[00:07:22.000 --> 00:07:26.000]  但是十誡是沒有講到你犯了之後有什麼刑罰的
[00:07:26.000 --> 00:07:27.000]  為什麼呢
[00:07:27.000 --> 00:07:29.000]  因為種種不同的形式
[00:07:29.000 --> 00:07:31.000]  他們去犯的時候
[00:07:31.000 --> 00:07:33.000]  就是有很多不同的方法去犯
[00:07:33.000 --> 00:07:35.000]  以致有不同的刑罰
[00:07:35.000 --> 00:07:36.000]  所以換句話說
[00:07:36.000 --> 00:07:41.000]  摩西律法裡面是摩西十誡的現身出來
[00:07:41.000 --> 00:07:44.000]  去讓人知道怎樣去守成律法
[00:07:44.000 --> 00:07:46.000]  我們要明白一件事情
[00:07:46.000 --> 00:07:48.000]  就是當律法頒佈的時候
[00:07:48.000 --> 00:07:52.000]  這個不單單只是要他們學懂怎樣跟人相處
[00:07:52.000 --> 00:07:55.000]  不單單只是怎樣說他們離開了埃及之後
[00:07:55.000 --> 00:07:57.000]  他們成為一個新的群體
[00:07:57.000 --> 00:07:59.000]  他們又會怎樣生活
[00:07:59.000 --> 00:08:01.000]  這個同樣的是神給了他們恩典
[00:08:01.000 --> 00:08:03.000]  他們作為神的子民
[00:08:03.000 --> 00:08:04.000]  得到律法
[00:08:04.000 --> 00:08:06.000]  他們知道神要什麼
[00:08:06.000 --> 00:08:08.000]  神喜歡什麼
[00:08:08.000 --> 00:08:09.000]  神不喜歡什麼
[00:08:09.000 --> 00:08:13.000]  以致他們懂得怎樣去活在神的心意當中
[00:08:13.000 --> 00:08:15.000]  所以這個都是一個美善
[00:08:15.000 --> 00:08:18.000]  一個神所頒佈好的善物給他們
[00:08:18.000 --> 00:08:21.000]  在這樣的大前提下
[00:08:21.000 --> 00:08:23.000]  我們明白到摩西律法可以分為簡單
[00:08:23.000 --> 00:08:25.000]  分為三種不同的類型的律法
[00:08:25.000 --> 00:08:27.000]  第一是Civil Law
[00:08:27.000 --> 00:08:30.000]  是在文字上他們怎樣相處怎樣生活
[00:08:30.000 --> 00:08:32.000]  第二就是Cultic Law
[00:08:32.000 --> 00:08:34.000]  在敬拜上有什麼他們要注意
[00:08:34.000 --> 00:08:36.000]  第三是Moral Law
[00:08:36.000 --> 00:08:39.000]  在道德上什麼是對什麼是不對
[00:08:39.000 --> 00:08:42.000]  而在第20章和第21章的時候
[00:08:42.000 --> 00:08:44.000]  講的大部分就是Civil Law
[00:08:44.000 --> 00:08:48.000]  在他們的生活當中有什麼法則他們要懂得怎樣去相處
[00:08:48.000 --> 00:08:51.000]  而今天我們所看過的一節經文
[00:08:51.000 --> 00:08:54.000]  就是講到在他們的生活中
[00:08:54.000 --> 00:08:58.000]  他們怎樣去對待人口販賣的問題
[00:08:58.000 --> 00:08:59.000]  如果你有聖經在手
[00:08:59.000 --> 00:09:00.000]  或者你打開程序表的內頁
[00:09:00.000 --> 00:09:02.000]  請聽我讀出
[00:09:02.000 --> 00:09:06.000]  《初海及記》第21章第16節
[00:09:06.000 --> 00:09:08.000]  有拐人口的
[00:09:08.000 --> 00:09:10.000]  無論是把人賣了
[00:09:10.000 --> 00:09:13.000]  或是扣留在他手中
[00:09:13.000 --> 00:09:15.000]  必被處死
[00:09:15.000 --> 00:09:18.000]  當我們去看這段經文的時候
[00:09:18.000 --> 00:09:19.000]  短短的一節
[00:09:19.000 --> 00:09:21.000]  涉及到有拐人口的
[00:09:21.000 --> 00:09:22.000]  販賣人口的
[00:09:22.000 --> 00:09:23.000]  把人賣了也好
[00:09:23.000 --> 00:09:24.000]  或者扣留在他手中也好
[00:09:24.000 --> 00:09:26.000]  這個都是要處死
[00:09:26.000 --> 00:09:28.000]  我們今天要去認識這段經文的時候
[00:09:28.000 --> 00:09:29.000]  我們要先看一看
[00:09:29.000 --> 00:09:31.000]  在昔日是講了什麼
[00:09:31.000 --> 00:09:32.000]  本來的意思是什麼
[00:09:32.000 --> 00:09:33.000]  從而去想一想
[00:09:33.000 --> 00:09:35.000]  怎樣去容讓
[00:09:35.000 --> 00:09:37.000]  我們在今天的生活當中的時候
[00:09:37.000 --> 00:09:39.000]  懂得怎樣去形容
[00:09:39.000 --> 00:09:40.000]  我們先看一看
[00:09:40.000 --> 00:09:42.000]  神所不喜悅他們是什麼
[00:09:42.000 --> 00:09:44.000]  是什麼令到神所憎惡
[00:09:44.000 --> 00:09:45.000]  然後思想一下
[00:09:45.000 --> 00:09:47.000]  我們作為神的子民
[00:09:47.000 --> 00:09:49.000]  應該怎樣去回應
[00:09:49.000 --> 00:09:50.000]  最後從而去看看
[00:09:50.000 --> 00:09:52.000]  應用我們可以做些什麼
[00:09:52.000 --> 00:09:54.000]  我們先看一件事
[00:09:54.000 --> 00:09:55.000]  第一件事
[00:09:55.000 --> 00:09:56.000]  神所厭惡
[00:09:56.000 --> 00:09:58.000]  神厭惡人口販賣
[00:09:58.000 --> 00:10:01.000]  因為這個是奪取了
[00:10:01.000 --> 00:10:05.000]  神賜予給人的尊嚴和地位
[00:10:05.000 --> 00:10:08.000]  人口販賣是踐踏著
[00:10:08.000 --> 00:10:10.000]  神所創造給每一個人
[00:10:10.000 --> 00:10:12.000]  賦予給每一個人
[00:10:12.000 --> 00:10:15.000]  所有的尊嚴和地位
[00:10:17.000 --> 00:10:18.000]  十六節
[00:10:18.000 --> 00:10:19.000]  誘拐人口的
[00:10:19.000 --> 00:10:20.000]  無論是把人賣
[00:10:20.000 --> 00:10:22.000]  或是扣留在他手中
[00:10:22.000 --> 00:10:23.000]  必被處死
[00:10:23.000 --> 00:10:25.000]  誘拐人口的時候
[00:10:25.000 --> 00:10:26.000]  這個很明顯是說
[00:10:26.000 --> 00:10:28.000]  你騙了人回來
[00:10:28.000 --> 00:10:29.000]  成為你的手中
[00:10:29.000 --> 00:10:30.000]  成為你的奴僕
[00:10:30.000 --> 00:10:32.000]  我們在理解這一節經文之前
[00:10:32.000 --> 00:10:33.000]  我們先理解一下
[00:10:33.000 --> 00:10:37.000]  在舊約裏面奴隸制度是什麼一回事
[00:10:37.000 --> 00:10:41.000]  在當時是有奴隸制度
[00:10:41.000 --> 00:10:43.000]  不單是以色列文化裏面
[00:10:43.000 --> 00:10:45.000]  其實在當時遠古近東的文化當中
[00:10:45.000 --> 00:10:47.000]  都有奴隸制度
[00:10:47.000 --> 00:10:50.000]  這是當時社會是有發生的事情
[00:10:50.000 --> 00:10:54.000]  當一個人成為另一個人的奴隸的時候
[00:10:54.000 --> 00:10:56.000]  他是失去了自己的主權
[00:10:56.000 --> 00:10:59.000]  他不能夠再為自己爭取什麼
[00:10:59.000 --> 00:11:01.000]  他也沒有擁有什麼
[00:11:01.000 --> 00:11:04.000]  他成為別人的附屬品
[00:11:04.000 --> 00:11:07.000]  從一個歷史的角度來說
[00:11:07.000 --> 00:11:10.000]  當一個人成為一個奴隸的時候
[00:11:10.000 --> 00:11:13.000]  他是面對著一個社會上的死亡
[00:11:13.000 --> 00:11:14.000]  Social death
[00:11:14.000 --> 00:11:16.000]  因為他在社會上已經死了
[00:11:16.000 --> 00:11:17.000]  他不存在了
[00:11:17.000 --> 00:11:19.000]  他是屬於另一個人
[00:11:19.000 --> 00:11:21.000]  他成為一件物件了
[00:11:21.000 --> 00:11:25.000]  某程度上說和一個生畜沒有分別
[00:11:25.000 --> 00:11:28.000]  在當時有這樣的奴隸制度下
[00:11:28.000 --> 00:11:33.000]  聖經沒有直接說要釋放奴隸
[00:11:33.000 --> 00:11:35.000]  但是讓我們明白到
[00:11:35.000 --> 00:11:37.000]  神都是要我們尊重他們
[00:11:37.000 --> 00:11:39.000]  給他們一個盼望
[00:11:39.000 --> 00:11:43.000]  在第21章第二節開始到第十節
[00:11:43.000 --> 00:11:45.000]  就一直在說奴隸
[00:11:45.000 --> 00:11:47.000]  如何處理奴隸的問題
[00:11:47.000 --> 00:11:48.000]  說到奴隸問題的時候
[00:11:48.000 --> 00:11:50.000]  作為奴僕
[00:11:50.000 --> 00:11:52.000]  你要給他一個盼望
[00:11:52.000 --> 00:11:54.000]  到七年之後他可以自由離開
[00:11:54.000 --> 00:11:56.000]  換句話說
[00:11:56.000 --> 00:11:57.000]  在當時的情況
[00:11:57.000 --> 00:11:59.000]  有些人會因為窮的緣故
[00:11:59.000 --> 00:12:01.000]  他要賣掉自己成為一個奴僕
[00:12:01.000 --> 00:12:03.000]  但是聖經神給我們的教導
[00:12:03.000 --> 00:12:04.000]  在神的律法要求中
[00:12:04.000 --> 00:12:05.000]  我們要給他一個盼望
[00:12:05.000 --> 00:12:06.000]  在七年之後
[00:12:06.000 --> 00:12:07.000]  他可以離開
[00:12:07.000 --> 00:12:09.000]  他可以變回一個自由人
[00:12:09.000 --> 00:12:11.000]  但是如果他選擇留在裡面
[00:12:11.000 --> 00:12:13.000]  他覺得你是一個很好的主人
[00:12:13.000 --> 00:12:14.000]  他可以繼續留下來
[00:12:14.000 --> 00:12:15.000]  換句話說
[00:12:15.000 --> 00:12:17.000]  在神的律法裡面
[00:12:17.000 --> 00:12:18.000]  給他一個尊嚴
[00:12:18.000 --> 00:12:23.000]  即使當時是面對著一個社會死亡的奴僕
[00:12:23.000 --> 00:12:25.000]  他都有這個選擇的權利
[00:12:25.000 --> 00:12:27.000]  他都有這個盼望
[00:12:27.000 --> 00:12:29.000]  可以成為自由人的盼望
[00:12:29.000 --> 00:12:37.000]  但是當時有人會誘拐人口
[00:12:37.000 --> 00:12:40.000]  人口當時成為奴僕
[00:12:40.000 --> 00:12:41.000]  是怎麼來的呢?
[00:12:41.000 --> 00:12:43.000]  奴隸的制度是怎麼發生的呢?
[00:12:43.000 --> 00:12:46.000]  有些是因為沒有錢
[00:12:46.000 --> 00:12:48.000]  所以要賣掉自己成為奴隸
[00:12:48.000 --> 00:12:51.000]  有些是打仗被俘虜
[00:12:51.000 --> 00:12:53.000]  成為奴隸
[00:12:53.000 --> 00:12:57.000]  有些就是誘拐人口
[00:12:57.000 --> 00:12:59.000]  販賣出去
[00:12:59.000 --> 00:13:03.000]  當時在聖經的年代
[00:13:03.000 --> 00:13:04.000]  在摩西年代的時候
[00:13:04.000 --> 00:13:08.000]  人口販賣不是一個很猖獗的事情
[00:13:08.000 --> 00:13:10.000]  但是都有發生
[00:13:10.000 --> 00:13:12.000]  而在聖經以外的民族
[00:13:12.000 --> 00:13:16.000]  都是禁止你拐賣人口的
[00:13:16.000 --> 00:13:18.000]  根據巴菲倫的律例裡面
[00:13:18.000 --> 00:13:20.000]  漢姆拉比也有說
[00:13:20.000 --> 00:13:22.000]  是不准販賣自己人的
[00:13:22.000 --> 00:13:24.000]  一個巴菲倫的國裡面
[00:13:24.000 --> 00:13:25.000]  你不可以同族的人
[00:13:25.000 --> 00:13:26.000]  我騙了你回來
[00:13:26.000 --> 00:13:27.000]  我賣出去
[00:13:27.000 --> 00:13:30.000]  甚至連沒有信主的人
[00:13:30.000 --> 00:13:32.000]  不是跟著耶和華的律法的人
[00:13:32.000 --> 00:13:34.000]  都是禁止這件事情
[00:13:34.000 --> 00:13:37.000]  更何況神是禁止
[00:13:37.000 --> 00:13:39.000]  因為這個是你
[00:13:39.000 --> 00:13:41.000]  你將祂本身所有的
[00:13:41.000 --> 00:13:43.000]  一切都拿走了
[00:13:43.000 --> 00:13:45.000]  你騙祂回來
[00:13:45.000 --> 00:13:46.000]  然後你賣了祂出去
[00:13:46.000 --> 00:13:47.000]  這裡說的是
[00:13:47.000 --> 00:13:48.000]  無論是將人賣了
[00:13:48.000 --> 00:13:50.000]  或者扣留在祂手中
[00:13:50.000 --> 00:13:51.000]  即是我未賣得出
[00:13:51.000 --> 00:13:54.000]  這個都是要判死刑
[00:13:54.000 --> 00:13:56.000]  因為神是討厭
[00:13:56.000 --> 00:13:58.000]  厭惡這件事情
[00:13:58.000 --> 00:13:59.000]  你將
[00:13:59.000 --> 00:14:01.000]  這個是一個很可悲
[00:14:01.000 --> 00:14:02.000]  很黑暗
[00:14:02.000 --> 00:14:04.000]  很殘忍的罪惡
[00:14:04.000 --> 00:14:06.000]  將人所賦予的尊嚴
[00:14:06.000 --> 00:14:08.000]  拿走了
[00:14:08.000 --> 00:14:09.000]  今時今日的人口販賣
[00:14:09.000 --> 00:14:12.000]  是怎麼一回事呢
[00:14:12.000 --> 00:14:13.000]  人口販賣是一個很複雜的課題
[00:14:13.000 --> 00:14:14.000]  很廣闊
[00:14:14.000 --> 00:14:17.000]  有很多不同形式的發生
[00:14:17.000 --> 00:14:19.000]  但是主要的
[00:14:19.000 --> 00:14:20.000]  都是來自
[00:14:20.000 --> 00:14:23.000]  他可能是從著利誘
[00:14:23.000 --> 00:14:24.000]  去騙他
[00:14:24.000 --> 00:14:27.000]  或者是直著去武力
[00:14:27.000 --> 00:14:28.000]  暴力
[00:14:28.000 --> 00:14:30.000]  去誘拐了他
[00:14:30.000 --> 00:14:31.000]  將一個人
[00:14:31.000 --> 00:14:32.000]  是非自願
[00:14:32.000 --> 00:14:34.000]  由一個地方帶到另一個地方
[00:14:34.000 --> 00:14:37.000]  要他做一些他不想做的事情
[00:14:37.000 --> 00:14:38.000]  而且是沒有出路
[00:14:38.000 --> 00:14:39.000]  沒有主權的
[00:14:39.000 --> 00:14:42.000]  這個就是人口販賣
[00:14:42.000 --> 00:14:43.000]  舉個例子
[00:14:43.000 --> 00:14:45.000]  在歐洲
[00:14:45.000 --> 00:14:48.000]  有些人口販賣的商人
[00:14:48.000 --> 00:14:49.000]  所謂的商人
[00:14:49.000 --> 00:14:53.000]  是和孤兒院掛鉤的
[00:14:53.000 --> 00:14:54.000]  那些孤兒
[00:14:54.000 --> 00:14:55.000]  無親無故
[00:14:55.000 --> 00:14:57.000]  到他年紀大了
[00:14:57.000 --> 00:14:59.000]  他不能夠再留在孤兒院
[00:14:59.000 --> 00:15:02.000]  他要出去社會的時候
[00:15:02.000 --> 00:15:04.000]  孤兒院的工作人員
[00:15:04.000 --> 00:15:06.000]  就會介紹給這些人口販賣的商人
[00:15:06.000 --> 00:15:08.000]  當然他不會跟他們說是人口販賣
[00:15:08.000 --> 00:15:09.000]  所以說
[00:15:09.000 --> 00:15:11.000]  有些大公司在大城市
[00:15:11.000 --> 00:15:13.000]  需要請人
[00:15:13.000 --> 00:15:16.000]  你可以去到商場的工作
[00:15:16.000 --> 00:15:18.000]  他順著去到的時候
[00:15:18.000 --> 00:15:19.000]  進入大城市
[00:15:19.000 --> 00:15:21.000]  不過不是商場的工作
[00:15:21.000 --> 00:15:22.000]  但人家要你做什麼
[00:15:22.000 --> 00:15:24.000]  你都要做
[00:15:24.000 --> 00:15:27.000]  這些人無親無故
[00:15:27.000 --> 00:15:29.000]  無人認識他
[00:15:29.000 --> 00:15:30.000]  以至他們的下落
[00:15:30.000 --> 00:15:31.000]  無人問津
[00:15:31.000 --> 00:15:32.000]  他們從此
