
[00:00:00.000 --> 00:00:05.000]  我想問問大家有沒有曾經過過一個很難忘的生日呢?
[00:10:26.000 --> 00:10:29.000]  就包括了二十五歲的伊西傑
[00:10:29.000 --> 00:10:32.000]  記得我上次說耶利米就說
[00:10:32.000 --> 00:10:35.000]  寫一封信給被抓的人
[00:10:35.000 --> 00:10:37.000]  求城市平安
[00:10:37.000 --> 00:10:41.000]  收信人其中應該有伊西傑在那裡
[00:10:41.000 --> 00:10:47.000]  你會體會到伊西傑的命途都挺坎坷的
[00:10:47.000 --> 00:10:50.000]  出生的時候還不錯
[00:10:51.000 --> 00:10:53.000]  看到這個宗教復興的前景
[00:10:53.000 --> 00:10:57.000]  看到這個宗教復興
[00:10:57.000 --> 00:11:01.000]  祭司能夠有功開
[00:11:01.000 --> 00:11:03.000]  能夠去復仕
[00:11:03.000 --> 00:11:05.000]  是一個開心的事情
[00:11:05.000 --> 00:11:08.000]  但是好景不常 家道中落
[00:11:08.000 --> 00:11:11.000]  約西亞王過身
[00:11:11.000 --> 00:11:14.000]  接著兒子一代不如一代
[00:11:15.000 --> 00:11:21.000]  到最後還要流落兒鄉
[00:11:21.000 --> 00:11:25.000]  流放在巴比倫
[00:11:25.000 --> 00:11:28.000]  可以說是第一批人被擄
[00:11:28.000 --> 00:11:30.000]  歷史上是三批人被擄
[00:11:30.000 --> 00:11:32.000]  是第一批被擄
[00:11:32.000 --> 00:11:36.000]  所以在這些日子裡
[00:11:36.000 --> 00:11:39.000]  作為一個伊西傑三十歲生日
[00:11:39.000 --> 00:11:41.000]  想起這些事情
[00:11:41.000 --> 00:11:43.000]  真的很唏噓
[00:11:44.000 --> 00:11:46.000]  這三十年 有二十多年在耶路撒冷
[00:11:46.000 --> 00:11:49.000]  這麼多裝備想做祭司
[00:11:49.000 --> 00:11:51.000]  誰知現在連聖殿都不見了
[00:11:51.000 --> 00:11:54.000]  因為他離開了耶路撒冷
[00:11:54.000 --> 00:11:56.000]  現在在異族的地方
[00:11:56.000 --> 00:11:59.000]  根本做不到祭司的職責
[00:11:59.000 --> 00:12:02.000]  很失落 很唏噓
[00:12:02.000 --> 00:12:07.000]  其實我預備到這裡的時候
[00:12:07.000 --> 00:12:09.000]  不知為何我又會想想
[00:12:09.000 --> 00:12:13.000]  我自己和尖陣的關係
[00:12:14.000 --> 00:12:15.000]  這個聯想對不對呢
[00:12:15.000 --> 00:12:18.000]  我不管了 我有些感受
[00:12:18.000 --> 00:12:20.000]  我想想
[00:12:20.000 --> 00:12:23.000]  我很多年前回來尖陣
[00:12:23.000 --> 00:12:26.000]  少年的時代回來尖陣
[00:12:26.000 --> 00:12:30.000]  不久經歷了尖陣四十週年的
[00:12:30.000 --> 00:12:32.000]  感恩崇拜
[00:12:32.000 --> 00:12:34.000]  輝煌的時代
[00:12:34.000 --> 00:12:36.000]  唱著尼塞亞神曲
[00:12:36.000 --> 00:12:38.000]  大家記不記得 有沒有份兒唱
[00:12:38.000 --> 00:12:41.000]  一切發展得很美好
[00:12:42.000 --> 00:12:45.000]  接著五十週年金禧
[00:12:45.000 --> 00:12:50.000]  有一種金碧輝煌的感覺
[00:12:50.000 --> 00:12:53.000]  連那個標誌都是金色的
[00:12:53.000 --> 00:12:55.000]  但是我發覺
[00:12:55.000 --> 00:12:57.000]  教很多東西都好像黃金時代
[00:12:57.000 --> 00:12:59.000]  什麼都鋪滿金的
[00:12:59.000 --> 00:13:01.000]  不知你明不明白我的意思
[00:13:01.000 --> 00:13:05.000]  就是說叫做錦上添花
[00:13:05.000 --> 00:13:09.000]  將這些東西更加去確定
[00:13:09.000 --> 00:13:11.000]  無出其右
[00:13:12.000 --> 00:13:14.000]  好了 往後再十年
[00:13:14.000 --> 00:13:17.000]  這十年蠢蠢欲動
[00:13:17.000 --> 00:13:19.000]  希望再創高峰
[00:13:19.000 --> 00:13:24.000]  但是有時覺得太眷戀制度行政
[00:13:24.000 --> 00:13:26.000]  以至停滯不前
[00:13:26.000 --> 00:13:30.000]  到了千禧年的來臨
[00:13:30.000 --> 00:13:32.000]  千禧年來臨
[00:13:32.000 --> 00:13:36.000]  又開始青黃不接
[00:13:36.000 --> 00:13:38.000]  開始無以為繼
[00:13:38.000 --> 00:13:41.000]  缺乏很多創造性
[00:13:42.000 --> 00:13:45.000]  終於是十年如一日
[00:13:45.000 --> 00:13:48.000]  七十週年來臨了
[00:13:48.000 --> 00:13:51.000]  教會有爭端
[00:13:51.000 --> 00:13:53.000]  耗盡心力
[00:13:53.000 --> 00:13:56.000]  有些頂尖輩失望撤退
[00:13:56.000 --> 00:14:00.000]  八十週年來臨了
[00:14:00.000 --> 00:14:03.000]  時不如我
[00:14:03.000 --> 00:14:07.000]  這是我的感受
[00:14:11.000 --> 00:14:13.000]  是不是好像二世傑
[00:14:13.000 --> 00:14:17.000]  就在加巴魯河河邊過一個生日
[00:14:17.000 --> 00:14:21.000]  究竟前面如何呢
[00:14:21.000 --> 00:14:26.000]  究竟方向如何呢
[00:14:26.000 --> 00:14:30.000]  究竟神還眷不眷顧呢
[00:14:30.000 --> 00:14:35.000]  好 第二方面是缺席的神
[00:14:35.000 --> 00:14:37.000]  第一節後面說
[00:14:37.000 --> 00:14:40.000]  那時天開了 我看見神的異象
[00:14:41.000 --> 00:14:42.000]  這個就是神出現了
[00:14:42.000 --> 00:14:45.000]  他的缺席在那五年裏面
[00:14:45.000 --> 00:14:47.000]  現在三十歲
[00:14:47.000 --> 00:14:50.000]  二十五歲時被擄到巴比倫裏面
[00:14:50.000 --> 00:14:54.000]  他眼見這個猶太郎的城淪陷了
[00:14:54.000 --> 00:14:57.000]  真是耶穌所說的發生了
[00:14:57.000 --> 00:15:01.000]  猶太人落在一個難以置信的無底深淵裏面
[00:15:01.000 --> 00:15:04.000]  他接踵而來的就是很多困惑
[00:15:04.000 --> 00:15:06.000]  耶和華究竟在哪裏呢
[00:15:06.000 --> 00:15:09.000]  聖殿又被巴比倫
[00:15:10.000 --> 00:15:12.000]  那些金器的東西
[00:15:12.000 --> 00:15:15.000]  連鋪在柱上的金都被剝下來了
[00:15:15.000 --> 00:15:17.000]  總之是值錢的
[00:15:17.000 --> 00:15:20.000]  把那些器具都拿走了
[00:15:20.000 --> 00:15:22.000]  還有沒有聖殿
[00:15:22.000 --> 00:15:24.000]  還有沒有憲制呢
[00:15:24.000 --> 00:15:27.000]  祭司都被人搬過來巴比倫了
[00:15:27.000 --> 00:15:29.000]  情況很荒涼
[00:15:29.000 --> 00:15:34.000]  好了 究竟神是否已經被巴比倫打敗了呢
[00:15:34.000 --> 00:15:37.000]  巴比倫的眾神打敗了呢
[00:15:38.000 --> 00:15:41.000]  以及以色列從此亡國
[00:15:41.000 --> 00:15:44.000]  以色列將來有沒有前途呢
[00:15:44.000 --> 00:15:47.000]  這些都是在幾年裏面去想的
[00:15:47.000 --> 00:15:49.000]  過了五年裏面
[00:15:49.000 --> 00:15:53.000]  看不到神的介入
[00:15:53.000 --> 00:15:59.000]  過了五年裏面是看到情況是越來越令人擔心和荒涼
[00:15:59.000 --> 00:16:05.000]  開頭是巴比倫王只不過是比較寬容一點
[00:16:06.000 --> 00:16:08.000]  控制著皇帝
[00:16:08.000 --> 00:16:11.000]  但好像越來越緊了
[00:16:11.000 --> 00:16:13.000]  越來越厲害了
[00:16:13.000 --> 00:16:15.000]  甚至把人擄走了
[00:16:15.000 --> 00:16:19.000]  接著會不會真的好像先知所預言的
[00:16:19.000 --> 00:16:22.000]  有一天神都會離開聖殿
[00:16:22.000 --> 00:16:24.000]  因為聖殿都沒有了
[00:16:24.000 --> 00:16:26.000]  聖殿都會被拆毀
[00:16:26.000 --> 00:16:28.000]  神會坐在中間
[00:16:28.000 --> 00:16:30.000]  那神會在哪裏呢
[00:16:30.000 --> 00:16:32.000]  神會在哪裏呢
[00:16:33.000 --> 00:16:38.000]  所以他會陷入一個好像缺席了的神
[00:16:38.000 --> 00:16:40.000]  在他的生命裏面
[00:16:40.000 --> 00:16:43.000]  或者在那個時局裏面
[00:16:43.000 --> 00:16:47.000]  真是神任由巴比倫這些帝國
[00:16:47.000 --> 00:16:53.000]  當時仍有亞述或者埃及這些大國博弈
[00:16:53.000 --> 00:16:57.000]  而這個由大國夾心
[00:16:58.000 --> 00:17:03.000]  是被誰分裂了
[00:17:03.000 --> 00:17:06.000]  或者是被侵佔了
[00:17:06.000 --> 00:17:11.000]  究竟是阿兒奉承亞述
[00:17:11.000 --> 00:17:14.000]  抵抗巴比倫
[00:17:14.000 --> 00:17:17.000]  還是去找埃及的幫助
[00:17:17.000 --> 00:17:20.000]  抵抗巴比倫等等等等
[00:17:20.000 --> 00:17:22.000]  這些想法
[00:17:22.000 --> 00:17:26.000]  很多方面他們都看不到的方向
[00:17:27.000 --> 00:17:28.000]  但是危機越來越重
[00:17:28.000 --> 00:17:31.000]  巴比倫的強盛越來越厲害
[00:17:31.000 --> 00:17:35.000]  看到巴比倫是一個殘酷的民族
[00:17:35.000 --> 00:17:38.000]  相信帶來很大的豪劫在裏面
[00:17:38.000 --> 00:17:41.000]  但是那幾年神毫無動靜
[00:17:41.000 --> 00:17:45.000]  直至剛才三十歲
[00:17:45.000 --> 00:17:47.000]  很唏噓的時候
[00:17:47.000 --> 00:17:50.000]  那天竟然天開了
[00:17:50.000 --> 00:17:52.000]  看見神的異象
[00:17:53.000 --> 00:18:00.000]  這個很戲劇性地介入了以西結的人生
[00:18:00.000 --> 00:18:02.000]  人生扭轉
[00:18:02.000 --> 00:18:05.000]  從祭司變成先知
[00:18:05.000 --> 00:18:10.000]  在祂庇佬的同胞裏宣講神的話
[00:18:10.000 --> 00:18:16.000]  以西結書其實是很少聽傳道人說的
[00:18:16.000 --> 00:18:19.000]  我記得我讀神學的時候
[00:18:20.000 --> 00:18:23.000]  有一位舊約的老師說
[00:18:23.000 --> 00:18:25.000]  以西結先知是瘋的
[00:18:25.000 --> 00:18:27.000]  人是傻傻的
[00:18:27.000 --> 00:18:29.000]  很難不明白他的東西
[00:18:29.000 --> 00:18:31.000]  做這些行為是很奇怪的
[00:18:31.000 --> 00:18:34.000]  後來我也覺得是
[00:18:34.000 --> 00:18:36.000]  他看這個異象太厲害了
[00:18:36.000 --> 00:18:38.000]  弄得自己也有這些問題
[00:18:38.000 --> 00:18:40.000]  是很難讀的一個書卷
[00:18:40.000 --> 00:18:42.000]  因為看到很多的異象
[00:18:42.000 --> 00:18:44.000]  你根本很難去解釋出來
[00:18:44.000 --> 00:18:48.000]  因為那些你想像都想像不到
[00:18:49.000 --> 00:18:50.000]  就像現代的想像
[00:18:50.000 --> 00:18:54.000]  希望能找到一些真的看到什麼
[00:18:54.000 --> 00:18:57.000]  但是也是很多信息
[00:18:57.000 --> 00:18:59.000]  是很豐富
[00:18:59.000 --> 00:19:01.000]  是很廣泊
[00:19:01.000 --> 00:19:03.000]  是很精闢
[00:19:03.000 --> 00:19:05.000]  很深入
[00:19:05.000 --> 00:19:07.000]  為什麼以西結有這樣的能力呢
[00:19:07.000 --> 00:19:09.000]  我自己覺得
[00:19:09.000 --> 00:19:14.000]  縱使他看到自己那個祭司的身份
[00:19:14.000 --> 00:19:16.000]  沒得做的了
[00:19:17.000 --> 00:19:21.000]  如果真的相信耶利米先知的預言
[00:19:21.000 --> 00:19:24.000]  相信神的說話
[00:19:24.000 --> 00:19:28.000]  以色列國 猶大國會滅亡
[00:19:28.000 --> 00:19:31.000]  而聖殿會被毀
[00:19:31.000 --> 00:19:34.000]  沒有聖殿就沒得做了
[00:19:34.000 --> 00:19:38.000]  但是他自己的裝備是很扎實的
[00:19:38.000 --> 00:19:42.000]  尤其是他小時候
[00:19:42.000 --> 00:19:44.000]  我剛才說過
[00:19:45.000 --> 00:19:48.000]  他是在約西亞皇帝的年代出世
[00:19:48.000 --> 00:19:50.000]  最重要是什麼呢
[00:19:50.000 --> 00:19:53.000]  當然他學了很多東西 做祭司
[00:19:53.000 --> 00:19:55.000]  祭司學了禮儀的東西
[00:19:55.000 --> 00:20:05.000]  還有 祭司原來很懂得切肉
[00:20:05.000 --> 00:20:07.000]  知道嗎
[00:20:07.000 --> 00:20:10.000]  今天給你一隻雞 你會切雞嗎
[00:20:10.000 --> 00:20:12.000]  我搞不定
[00:20:13.000 --> 00:20:15.000]  變成怎樣 血肉模糊
[00:20:15.000 --> 00:20:17.000]  但是祭司原來很厲害
[00:20:17.000 --> 00:20:20.000]  他也認識動物的骨骼
[00:20:20.000 --> 00:20:23.000]  好像我們以前讀書刨丁解牛
[00:20:23.000 --> 00:20:27.000]  怎樣順著那個勢 順著那些紋
[00:20:27.000 --> 00:20:32.000]  能夠把動物切出來
[00:20:32.000 --> 00:20:35.000]  他們就要學這些 屠宰
[00:20:35.000 --> 00:20:37.000]  因為獻祭
[00:20:37.000 --> 00:20:39.000]  弄一羊給你
[00:20:39.000 --> 00:20:42.000]  弄一羊動物給你 你要搞定他
[00:20:43.000 --> 00:20:45.000]  他也認識這些 還有很多規矩
[00:20:45.000 --> 00:20:47.000]  學了很多東西
[00:20:47.000 --> 00:20:49.000]  但最重要的是什麼呢
[00:20:49.000 --> 00:20:51.000]  今天我們試鳳也會
[00:20:51.000 --> 00:20:53.000]  很多技巧上也學了
[00:20:53.000 --> 00:20:55.000]  但一個很重要的就是
[00:20:55.000 --> 00:20:57.000]  他要明白神的話
[00:20:57.000 --> 00:21:00.000]  他雖然說生不逢時
[00:21:00.000 --> 00:21:03.000]  但是又是及時
[00:21:03.000 --> 00:21:07.000]  剛剛找到一本律法書
[00:21:07.000 --> 00:21:11.000]  能夠讓這些祭司認識神的律法
[00:21:12.000 --> 00:21:13.000]  以前相傳下來的技巧
[00:21:13.000 --> 00:21:16.000]  當然是祭司一直口傳下來
[00:21:16.000 --> 00:21:19.000]  那些試鳳 那些禮儀
[00:21:19.000 --> 00:21:21.000]  但不是這些
[00:21:21.000 --> 00:21:24.000]  律法書裡面有很多歷史的故事
[00:21:24.000 --> 00:21:27.000]  有很多神的說話
[00:21:27.000 --> 00:21:29.000]  摩西那些經歷
[00:21:29.000 --> 00:21:31.000]  列祖的經歷等等
[00:21:31.000 --> 00:21:33.000]  很多的東西
[00:21:33.000 --> 00:21:35.000]  他能夠有機會讀到
[00:21:35.000 --> 00:21:37.000]  能夠知道神的話
[00:21:37.000 --> 00:21:41.000]  因為前幾十年的祭司沒有機會
[00:21:42.000 --> 00:21:44.000]  因為根本那本律法書在哪裡都不知道
[00:21:44.000 --> 00:21:47.000]  所以他能夠得到一個
[00:21:47.000 --> 00:21:52.000]  更加聖一籌的祭司的裝備
[00:21:52.000 --> 00:21:54.000]  這些神的說話在裡面
[00:21:54.000 --> 00:21:56.000]  再加上神的說話
[00:21:56.000 --> 00:22:01.000]  以致祭司是一個以神為中心的概念在裡面
[00:22:01.000 --> 00:22:06.000]  因為耶和華存在這個事實
[00:22:06.000 --> 00:22:10.000]  先對祭司產生意義 是吧
