
[00:00:00.000 --> 00:00:01.140]  各位頂展會平安
[00:06:33.200 --> 00:06:35.260]  我們好像要很辛苦
[00:06:35.260 --> 00:06:37.820]  當然這個是事實
[00:06:37.820 --> 00:06:41.660]  正如十一章那兩個見證人一樣 我們看到
[00:06:41.660 --> 00:06:43.440]  經文的技術說他們
[00:06:43.440 --> 00:06:48.060]  用生命做代價的見證來的 這個不是一個玩的事情
[00:06:48.060 --> 00:06:50.360]  但這裡
[00:06:50.360 --> 00:06:54.960]  焦點是世界的國度 世界的國度
[00:06:55.220 --> 00:06:59.560]  是已經屬於我們的主和他的基督了
[00:06:59.560 --> 00:07:04.440]  世界的國度從來不會勝過上帝
[00:07:04.440 --> 00:07:12.120]  我們留意到當長老們的呼應 剛才我講了好像人對唱的呼應
[00:07:12.120 --> 00:07:15.700]  那24個長老他們又再敬拜了
[00:07:15.700 --> 00:07:19.800]  這次他們敬拜的內容是跟前面有一點不同的
[00:07:19.800 --> 00:07:23.380]  即是如果大家對幾章前的內容 即是去到
[00:07:23.640 --> 00:07:25.940]  在天上的敬拜第四和第五章
[00:07:25.940 --> 00:07:31.060]  我們比較熟悉 我們知道釋在金載永載的上帝
[00:07:31.060 --> 00:07:33.620]  這個是啟示陸常常用的
[00:07:33.620 --> 00:07:37.200]  即是一個模式去講描述神的永恆
[00:07:37.200 --> 00:07:41.040]  但是這裡開始 在十一章開始
[00:07:41.040 --> 00:07:44.120]  這個模式是有少少的不同的
[00:07:44.120 --> 00:07:45.900]  我們看十七節
[00:07:45.900 --> 00:07:49.740]  十七節裏面長老是說主神全能者
[00:07:50.000 --> 00:07:56.140]  金載色載的那一位 我們感謝你 因為你執掌了大權
[00:07:56.140 --> 00:07:57.680]  掌皇權了
[00:07:57.680 --> 00:08:01.260]  有沒有留意到有什麼分別
[00:08:01.260 --> 00:08:10.480]  頭兩個是一樣的 即是當年的次序倒轉了 但次序並不一定有一些特別的意思
[00:08:10.480 --> 00:08:16.880]  當年如果在這個情況下 大概這個次序的倒轉 都是要強調上帝現在
[00:08:17.140 --> 00:08:20.460]  在真戰的時刻 他仍然存在
[00:08:20.460 --> 00:08:24.560]  最重要的不同就是後面那個人
[00:08:24.560 --> 00:08:29.420]  剛才說釋在金載永載的上帝
[00:08:29.420 --> 00:08:35.580]  當年永載的上帝 永遠的上帝 這個是他的屬性來的 是他的特質來的
[00:08:35.580 --> 00:08:42.740]  但我們都去承認 如果就這樣說永遠存在 我們就不會立刻去聯想到他有什麼行動
[00:08:43.760 --> 00:08:49.900]  永遠存在就是存在著 但在這裏就很明確去說這個永遠存在的意思
[00:08:49.900 --> 00:08:54.260]  就是執掌大權
[00:08:54.260 --> 00:08:57.320]  已經掌管了整個世界
[00:08:57.320 --> 00:09:04.760]  當年我們要留意 在這裏說的段落並不是一個敵人完全被擊敗的狀況
[00:09:04.760 --> 00:09:05.780]  剛才發生的
[00:09:05.780 --> 00:09:10.120]  他是一個在真戰中間裏面的宣告
[00:09:10.640 --> 00:09:14.740]  所以為什麼我用劇透去形容這兩段讚美的段落
[00:09:14.740 --> 00:09:20.120]  對長老來說 他們要很清楚結局在哪裏 他們很知道
[00:09:20.120 --> 00:09:24.460]  所以好像剛才的天使一樣 剛才的天使我們看回他說的話
[00:09:24.460 --> 00:09:29.580]  他是說世界的國度已經屬於我們的主和他的基督了
[00:09:29.580 --> 00:09:36.760]  當然這裏他說一件事 這個已經成就的原因 我們應該都比較知道原因的
[00:09:36.760 --> 00:09:39.820]  是和耶穌基督的犧牲和拯救有關
[00:09:40.080 --> 00:09:40.600]  相關
[00:09:40.600 --> 00:09:48.780]  所以雖然尚未到來 耶穌基督尚未第二次到來 但是
[00:09:48.780 --> 00:09:50.820]  結局已經是完成了
[00:09:50.820 --> 00:09:55.940]  所以這裏都是天使和長老他們去讚美
[00:09:55.940 --> 00:09:57.740]  甚至他們要調整
[00:09:57.740 --> 00:10:01.580]  讀者聽的人 當時約翰所寫給的聽眾
[00:10:01.580 --> 00:10:05.160]  以至今日的我們去調整我們焦點的地方
[00:10:05.160 --> 00:10:09.000]  我們的焦點並不是邪惡勢力有多強大的
[00:10:09.000 --> 00:10:09.780]  雖然
[00:10:10.280 --> 00:10:14.640]  約翰確實用很多很精巧的描述修辭去形容
[00:10:14.640 --> 00:10:18.980]  但是焦點並不是那些邪惡勢力有多強大
[00:10:18.980 --> 00:10:23.340]  甚至也不是那個犧牲或者痛苦
[00:10:23.340 --> 00:10:26.920]  而是上帝
[00:10:26.920 --> 00:10:28.980]  已經掌權
[00:10:28.980 --> 00:10:31.540]  上帝已經執掌了權力
[00:10:31.540 --> 00:10:33.840]  他已經知道結局是怎樣
[00:10:35.620 --> 00:10:40.480]  大概因為焦點不清楚其實我們是很容易所謂失焦
[00:10:40.480 --> 00:10:42.020]  我們就很容易
[00:10:42.020 --> 00:10:46.380]  因著面前的困難我們會放棄或者我們會跌倒
[00:10:46.380 --> 00:10:51.500]  這個也是啟示六號常常去警告提醒讀者的事情
[00:10:51.500 --> 00:10:59.160]  當年在現代大概我們未必去一刻至少一刻未去到這樣的對抗
[00:10:59.160 --> 00:11:03.000]  所以當我去想的時候其實有什麼狀況下可能我們
[00:11:03.260 --> 00:11:06.580]  走一段很長的路信仰好像很長的路
[00:11:06.580 --> 00:11:11.700]  即是有沒有聽過比喻信仰就不是跑100米的而是跑一個馬拉松
[00:11:11.700 --> 00:11:17.080]  剛好我在想這件事的時候我就想到跑馬拉松這回事
[00:11:17.080 --> 00:11:22.980]  我知道我們港福家不少弟兄姊妹是有參加跑步比賽或者藝行者的
[00:11:22.980 --> 00:11:25.540]  我自己也有
[00:11:25.540 --> 00:11:30.660]  所以通常參加運動並不是去跑很短的路程
[00:11:31.940 --> 00:11:38.080]  即是跑一段路可能講馬拉松我們知道大約是42.195公里如果用一個很準確
[00:11:38.080 --> 00:11:39.620]  當年實際例如
[00:11:39.620 --> 00:11:41.660]  跑馬拉松的數字就
[00:11:41.660 --> 00:11:44.220]  他計算了但不太準確也未必
[00:11:44.220 --> 00:11:46.780]  而藝行者大約是100公里
[00:11:46.780 --> 00:11:51.900]  但你想像不是睡覺不是頭一天一天跑10公里然後第二天跑10公里
[00:11:51.900 --> 00:11:55.240]  你是連續去跑很長的距離
[00:11:56.260 --> 00:12:02.400]  當年怎樣去準備我就不是個專家雖然我有去參加運動但我不是專家
[00:12:02.400 --> 00:12:07.780]  我相信我們上網去找到很多資訊即是你怎樣去比賽準備比賽
[00:12:07.780 --> 00:12:15.200]  怎樣預備路徑甚至每年在香港跑馬拉松之前網上有很多資訊跟你講
[00:12:15.200 --> 00:12:17.000]  這條路要小心
[00:12:17.000 --> 00:12:22.620]  即是上西水這條路很斜的如果經過西水這條路很斜的就很多人容易出事
[00:12:22.620 --> 00:12:25.440]  我們有很多資訊
[00:12:25.700 --> 00:12:30.820]  我們很清楚甚至你上網找到你問AI都可以很多的建議
[00:12:30.820 --> 00:12:34.140]  但不是個個都會去做
[00:12:34.140 --> 00:12:39.520]  即是你很清楚怎樣做不代表我們每個人都能夠去完成
[00:12:39.520 --> 00:12:43.620]  甚至很多好像練習了很多的人都完成不到
[00:12:43.620 --> 00:12:48.240]  當年有很多原因的你完成不到即是通常我們不夠練習
[00:12:48.240 --> 00:12:51.820]  有些人可能很少時間去練習那真是要練的
[00:12:52.580 --> 00:12:58.740]  但是往往如果參加這類比賽或者不去到這麼長的距離當我們試試步行
[00:12:58.740 --> 00:13:01.040]  一個很長步行比較少的情況
[00:13:01.040 --> 00:13:06.140]  但如果很長距離的運動的比賽往往有一樣東西
[00:13:06.140 --> 00:13:09.460]  中間會發生的叫做撞牆
[00:13:09.460 --> 00:13:15.620]  就不是真的撞牆那種撞牆即是這個是一個形容詞來的
[00:13:15.620 --> 00:13:22.020]  他形容什麼呢就是當如果我們在長途的運動員即是我們跑到大約30幾公里左右
[00:13:22.260 --> 00:13:24.060]  馬拉松是42公里
[00:13:24.060 --> 00:13:29.940]  大約30公里左右的情況我們如果有些情況下你會出現身體不協調
[00:13:29.940 --> 00:13:31.980]  即是能量的供應不夠
[00:13:31.980 --> 00:13:34.540]  所以我們可能速度會下降
[00:13:34.540 --> 00:13:39.140]  即是可能我跑著就會變成走著了有些人就會走的了即是通常有些人就會
[00:13:39.140 --> 00:13:41.460]  甚至是有人會放棄
[00:13:41.460 --> 00:13:44.260]  其實在藝行者都會的
[00:13:44.260 --> 00:13:49.380]  藝行者在大約一半的路程當年我在2018年參加的時候
[00:13:49.640 --> 00:13:55.780]  在這個叫C字三份的位置是有很多人所謂剪帶因為頂不住所以剪帶即是手帶
[00:13:55.780 --> 00:13:57.060]  剪帶即是放棄比賽
[00:13:57.060 --> 00:14:01.160]  那怎樣面對這個問題呢
[00:14:01.160 --> 00:14:07.560]  其實很有趣的即是很多的學者去做一些研究即是怎樣去減低這個問題呢
[00:14:07.560 --> 00:14:10.380]  當中有個很有趣的發現
[00:14:10.380 --> 00:14:14.480]  我們以為去面對這些的方法就是
[00:14:14.480 --> 00:14:19.340]  當然要時刻看著自己狀況快要撞牆的時候就慢一點
[00:14:19.860 --> 00:14:22.660]  但反而研究發現這樣是更加容易的
[00:14:22.660 --> 00:14:28.040]  因為你會放大那些很痛很不舒服很辛苦的感覺
[00:14:28.040 --> 00:14:32.900]  結果你想控制反而更加容易去到撞牆
[00:14:32.900 --> 00:14:35.200]  那怎樣做呢
[00:14:35.200 --> 00:14:40.580]  當年除了生理的方法之外研究都發現原來當我們的注意力
[00:14:40.580 --> 00:14:43.140]  放在外部的環境
[00:14:43.140 --> 00:14:47.240]  即是我們看即是俗語說看遠一點看多一點
[00:14:47.500 --> 00:14:51.340]  即是當我們去看身邊的比賽或者同行的人的時候
[00:14:51.340 --> 00:14:54.420]  原來是可以減低我們不舒服的感覺
[00:14:54.420 --> 00:15:00.820]  和令我們更加投入到那個運動的本身而不是只想著說好像做個動作很累
[00:15:00.820 --> 00:15:01.580]  很辛苦
[00:15:01.580 --> 00:15:02.860]  很難做
[00:15:02.860 --> 00:15:08.240]  長途的競技運動是會撞牆
[00:15:08.240 --> 00:15:11.820]  信仰歷程會不會撞牆呢
[00:15:11.820 --> 00:15:16.680]  其實可能都有
[00:15:17.200 --> 00:15:21.540]  有時當我們面對困難甚至剛才說真戰的時候
[00:15:21.540 --> 00:15:25.140]  我們人的直覺確實是會看著自己的
[00:15:25.140 --> 00:15:26.420]  即是我不行
[00:15:26.420 --> 00:15:27.700]  我不行
[00:15:27.700 --> 00:15:28.980]  我面對不了
[00:15:28.980 --> 00:15:30.500]  我忍不了痛
[00:15:30.500 --> 00:15:36.400]  但我們看到剛才天使和長老的讚美
[00:15:36.400 --> 00:15:43.820]  其實在當時聽或者看這本書的人其實他們會這個位去突然之間記得
[00:15:45.100 --> 00:15:47.920]  我們並不是只有面前那個真戰
[00:15:47.920 --> 00:15:51.240]  我們在後面有一個
[00:15:51.240 --> 00:15:52.260]  上帝
[00:15:52.260 --> 00:15:56.880]  更加有一班和我們一起去行的人
[00:15:56.880 --> 00:15:59.440]  教會的群體
[00:15:59.440 --> 00:16:02.500]  所以啟示錄說的
[00:16:02.500 --> 00:16:06.860]  真戰苦難並不是一個恐嚇即是不是恐怖片來的這個
[00:16:06.860 --> 00:16:10.960]  其實他是一個我會形容是一個比賽的標記
[00:16:10.960 --> 00:16:12.740]  我們知道終點在哪裡
[00:16:13.000 --> 00:16:16.580]  啟示錄每一章其實都好像一個比賽的標記
[00:16:16.580 --> 00:16:21.180]  或者如果大家行過山會知道例如麥理浩徑有些標記牌
[00:16:21.180 --> 00:16:26.060]  其實那些是標記牌來的那些不是恐怖片那些即是有隻鬼跳出來嚇你
[00:16:26.060 --> 00:16:30.660]  神提醒我們這些東西並不是想嚇我們
[00:16:30.660 --> 00:16:35.780]  他是想提醒我們是這條路不容易
[00:16:35.780 --> 00:16:39.120]  因為地上真的有很多人是不想
[00:16:39.120 --> 00:16:40.140]  不願意
[00:16:40.140 --> 00:16:41.160]  不知道
[00:16:42.180 --> 00:16:43.460]  不願意去到信復
[00:16:43.460 --> 00:16:47.560]  但是上帝已經去執掌
[00:16:47.560 --> 00:16:50.620]  大權上帝已經知道怎樣去
[00:16:50.620 --> 00:16:52.680]  行這條路
[00:16:52.680 --> 00:16:57.280]  當年調整視野是不會即時解決的
[00:16:57.280 --> 00:16:58.820]  我同意這個
[00:16:58.820 --> 00:17:01.380]  這裡並不是說我們就沒有那些痛苦不是的
[00:17:01.380 --> 00:17:03.680]  如果不是就不用十二十三十四章
[00:17:03.680 --> 00:17:04.960]  即是不需要後面
[00:17:04.960 --> 00:17:10.860]  但至少告訴我們這個的真戰和對抗並不是世界末日來的
[00:17:12.380 --> 00:17:16.220]  即是最近有些新聞講預言
[00:17:16.220 --> 00:17:18.020]  但知道我們不需要預言
[00:17:18.020 --> 00:17:19.040]  因為我們
[00:17:19.040 --> 00:17:20.580]  有很確實
[00:17:20.580 --> 00:17:21.860]  所知道的事情
[00:17:21.860 --> 00:17:24.680]  當年
[00:17:24.680 --> 00:17:26.220]  調整了焦點
[00:17:26.220 --> 00:17:30.820]  不用動的都是要做的都是要去到堅持
[00:17:30.820 --> 00:17:35.420]  所以在十八到十九節
[00:17:35.420 --> 00:17:36.460]  十五到十七節
[00:17:36.460 --> 00:17:38.760]  在十八到十九節
[00:17:40.300 --> 00:17:45.420]  天使和長老的說話他在去提及上帝審判的時間裡面
[00:17:45.420 --> 00:17:50.280]  其實他仍然有些細節去提醒這件事仍然是要繼續的
[00:17:50.280 --> 00:17:53.100]  即是上帝的時間
[00:17:53.100 --> 00:17:53.860]  會到
[00:17:53.860 --> 00:17:57.700]  但是在這個過程裡面我們的見證
[00:17:57.700 --> 00:17:58.980]  我們的真戰
[00:17:58.980 --> 00:18:01.540]  是要對準焦點
[00:18:01.540 --> 00:18:07.180]  如果我們看十八節我們看第一句的時候
[00:18:07.440 --> 00:18:10.520]  我們會發現第一句他列出兩種憤怒
[00:18:10.520 --> 00:18:12.560]  他說列國憤怒
[00:18:12.560 --> 00:18:15.380]  你的憤怒也都來到了
[00:18:15.380 --> 00:18:24.340]  這個其實是有些呼應十一章十一章我們去看回兩個見證人和地上的真戰
[00:18:24.340 --> 00:18:27.160]  其實是兩面在對抗
[00:18:27.160 --> 00:18:30.740]  而後面也是的即是兩面都去發怒
[00:18:30.740 --> 00:18:36.120]  當然我們知道這個列國發怒的原因是不想去面對這個神
[00:18:37.140 --> 00:18:38.680]  不想去面對
[00:18:38.680 --> 00:18:39.960]  上帝的審判
[00:18:39.960 --> 00:18:46.860]  但會怎樣呢其實哪一邊比較厲害你可能會問這個問題即是好像有兩邊和我們我們會覺得是不是勢均力敵的事情
[00:18:46.860 --> 00:18:50.960]  但是如果看回十一章十三節
[00:18:50.960 --> 00:18:54.800]  即是當這個見證人復活的時候神已經是
[00:18:54.800 --> 00:18:58.640]  做了一個小小的我形容是小小的審判
[00:18:58.640 --> 00:19:00.180]  他說發生了大地震
[00:19:00.180 --> 00:19:01.460]  所以
[00:19:01.460 --> 00:19:06.580]  餘下的人都害怕起來將榮耀歸給天上的神
[00:19:07.600 --> 00:19:13.740]  所以雖然好像放在一起即是十一章十八節好像
[00:19:13.740 --> 00:19:15.020]  放在一起
[00:19:15.020 --> 00:19:21.680]  但是如果我們去順著讀的時候我們知道這個並不是一個平等的競賽
[00:19:21.680 --> 00:19:22.460]  真的不是一個
[00:19:22.460 --> 00:19:30.380]  上帝做小小的事已經去嚇倒已經令到地上的人害怕
[00:19:32.180 --> 00:19:38.060]  當年在這個中間裏面其實會發生三件事的所以這個位都想邀請大家我們再一次一起讀
[00:19:38.060 --> 00:19:38.840]  十八節
[00:19:38.840 --> 00:19:43.960]  你過憤怒你的憤怒也來到了
[00:19:43.960 --> 00:19:47.540]  死人受審判的時候到了
[00:19:47.540 --> 00:19:51.380]  把獎賞賜給你的僕人眾先知
[00:19:51.380 --> 00:19:57.260]  眾星圖和大大小小敬畏你名的人的時候到了
[00:19:57.780 --> 00:20:02.400]  毀滅那些毀滅大地的人的時候也到了
[00:20:02.400 --> 00:20:10.340]  在這裡刻意用一些顏色去去去到標誌這個在聖經都幾常見一個我們講三文字
[00:20:10.340 --> 00:20:14.420]  三文字的結構即是好像兩個包夾住中間的內容
[00:20:14.420 --> 00:20:19.800]  通常這樣寫的時候是特別想突顯中間那個內容的性質
[00:20:19.800 --> 00:20:26.460]  如果我們去看的時候呢當年那兩塊包呢即是我夾住的就是死人受審判的
[00:20:26.460 --> 00:20:27.740]  時間到了
[00:20:28.240 --> 00:20:31.820]  毀滅那些毀滅大地的人的時候
[00:20:31.820 --> 00:20:32.600]  也到了
[00:20:32.600 --> 00:20:37.460]  所以是審判來的即是這個其實是已經雖然7號
[00:20:37.460 --> 00:20:40.020]  7號主要講讚美的段落
[00:20:40.020 --> 00:20:45.140]  但其實都已經是連繫到後面甚至去到15章
[00:20:45.140 --> 00:20:48.480]  開始的7碗的部分那些審判
[00:20:48.480 --> 00:20:53.080]  但我發現中間夾住那個是講獎賞
[00:20:53.080 --> 00:20:56.140]  所以
[00:20:56.400 --> 00:20:58.200]  似乎這裡所講的是
[00:20:58.200 --> 00:20:59.980]  在上帝
[00:20:59.980 --> 00:21:05.360]  私人審判上帝私人審判去彰顯他的公義
[00:21:05.360 --> 00:21:07.160]  其實是對
[00:21:07.160 --> 00:21:09.720]  跟從他的人的獎賞來
[00:21:09.720 --> 00:21:13.800]  我們可能會想為什麼會這樣說呢
[00:21:13.800 --> 00:21:19.700]  其實如果用啟示錄對見證這個概念的描述
[00:21:19.700 --> 00:21:24.300]  成員書的描述我們大概就會理解為什麼這個審判都是一個獎賞來
[00:21:24.560 --> 00:21:27.380]  其實我們想到獎賞我們很多時候想的是那些
[00:21:27.380 --> 00:21:30.200]  考試或者物書100分就買
[00:21:30.200 --> 00:21:31.480]  一些好的東西
[00:21:31.480 --> 00:21:34.020]  或者買遊戲機或者不知道買些什麼給
[00:21:34.020 --> 00:21:35.300]  我們會想這些的
[00:21:35.300 --> 00:21:40.680]  但啟示錄的獎賞並至少這裡的獎賞並不是講這樣的事情
[00:21:40.680 --> 00:21:45.800]  當年我們見到他裡面他好像講幾種人
[00:21:45.800 --> 00:21:49.400]  即是你見他講僕人呀仲先知仲聖徒
[00:21:49.400 --> 00:21:52.200]  同大大小小敬畏李明的人的時候
[00:21:52.980 --> 00:21:58.100]  我哋好容易諗係咪有幾組人呢係咪有啲人叫做先知同聖徒高級啲呀係咪
[00:21:58.100 --> 00:22:01.180]  係咪有啲人好似係叻啲呀係咪想講呢樣呢
[00:22:01.180 --> 00:22:06.800]  呢個嘅解釋呢確實係有部分嘅學者咁樣去講
[00:22:06.800 --> 00:22:10.120]  但似乎大多數嘅學者並唔認同咁樣嘅分化
[00:22:10.120 --> 00:22:16.020]  點解咁講呢因為呢個去返啟示錄點樣去睇見證呢個概念
[00:22:16.020 --> 00:22:22.920]  其實至少喺11章裡面呢即係上一次我哋去講及嘅時候呢其實一張講嘅兩個見證
[00:22:23.960 --> 00:22:27.020]  都大概唔係淨係指得兩個人啦即係大概都唔係指
[00:22:27.020 --> 00:22:32.400]  而更加可能係代表緊整個嘅教會嘅群體
[00:22:32.400 --> 00:22:38.040]  而甚至如果我哋放遠少少我哋去重溫返少少啟示錄嘅段落
[00:22:38.040 --> 00:22:41.880]  其實教會係一直做緊耶穌嘅見證人
[00:22:41.880 --> 00:22:47.460]  即係例如一張九節約翰提道約翰同弟兄們一同
[00:22:47.460 --> 00:22:50.780]  一同去忍耐嘅一同為咗神嘅道
[00:22:51.040 --> 00:22:53.340]  同埋耶穌嘅見證而受苦
[00:22:53.340 --> 00:22:59.740]  二章十三節去講到即係其中一間教會就講我見證人喺佢哋中間
[00:22:59.740 --> 00:23:03.840]  即係教會入面都有見證人嘅即係唔係淨係有個人叫使徒定先知
[00:23:03.840 --> 00:23:09.980]  最能夠幫助我哋去理解呢節經文呢就喺六章九節
[00:23:09.980 --> 00:23:13.580]  大家記得喺呢個七印一開始嘅部分呢
[00:23:13.580 --> 00:23:15.880]  喺開中間嘅印嘅時候呢
[00:23:15.880 --> 00:23:17.660]  即係講第五個印嘅時候呢
