
[00:00:00.000 --> 00:00:04.340]  很高興今天跟政務主席這樣說
[00:03:36.480 --> 00:03:39.000]  這麼多罪惡
[00:03:39.000 --> 00:03:43.120]  你就會問究竟我們生存在這個世界有什麼目的
[00:03:43.120 --> 00:03:46.200]  你就會問究竟我們生存在這個世界有什麼目的
[00:03:46.200 --> 00:03:49.080]  今天見到很多的小朋友,我們很開心
[00:03:49.080 --> 00:03:52.520]  今天見到很多的小朋友,我們很開心
[00:03:52.520 --> 00:03:55.600]  但是有沒有想過將來他們的世界會怎樣?
[00:03:55.600 --> 00:03:58.560]  但是有沒有想過將來他們的世界會怎樣?
[00:03:58.560 --> 00:04:00.680]  我們不敢想
[00:04:00.680 --> 00:04:05.880]  正如我40年前來英國,世界跟現在都很不同
[00:04:05.880 --> 00:04:09.400]  正如我40年前來英國,世界跟現在都很不同
[00:04:09.400 --> 00:04:13.520]  但是聖經有解釋給我們聽
[00:04:13.520 --> 00:04:15.800]  聖經有解釋給我們聽
[00:04:15.800 --> 00:04:21.560]  祂說,原來今天我們是要為主而活
[00:04:21.560 --> 00:04:25.040]  祂說,原來今天我們是要為主而活
[00:04:25.040 --> 00:04:28.840]  就是回到剛才哥蘭多後書五章所說的
[00:04:28.840 --> 00:04:30.960]  就是回到剛才哥蘭多後書五章所說的
[00:04:30.960 --> 00:04:32.400]  就是回到剛才哥蘭多後書五章所說的
[00:04:32.400 --> 00:04:33.320]  就是回到剛才哥蘭多後書五章所說的
[00:04:33.320 --> 00:04:36.600]  原來基督是為了我們而死
[00:04:36.600 --> 00:04:37.840]  原來基督是為了我們而死
[00:04:37.840 --> 00:04:40.880]  所以今天我們活著的
[00:04:40.880 --> 00:04:42.960]  所以今天我們活著的
[00:04:42.960 --> 00:04:44.960]  我們其實不是為自己而活
[00:04:44.960 --> 00:04:46.080]  我們其實不是為自己而活
[00:04:46.080 --> 00:04:49.640]  是為死了而復活的主而活
[00:04:49.640 --> 00:04:51.320]  是為死了而復活的主而活
[00:04:51.320 --> 00:04:54.320]  如果抱著這樣的心態就很不同了
[00:04:54.320 --> 00:04:57.440]  如果抱著這樣的心態就很不同了
[00:04:57.440 --> 00:05:00.520]  為什麼我們有這個活著的盼望
[00:05:00.520 --> 00:05:03.360]  為什麼我們有這個活著的盼望
[00:05:03.360 --> 00:05:06.160]  為什麼我們可以為主而活
[00:05:06.160 --> 00:05:09.560]  為什麼我們可以為主而活
[00:05:09.560 --> 00:05:11.800]  保羅解釋給我們聽
[00:05:11.800 --> 00:05:12.800]  保羅解釋給我們聽
[00:05:12.800 --> 00:05:15.760]  他說因為基督的愛激勵了我們
[00:05:15.760 --> 00:05:20.760]  他說因為基督的愛激勵了我們
[00:05:20.760 --> 00:05:23.840]  神的愛
[00:05:23.840 --> 00:05:27.840]  神的愛在我們當中
[00:05:27.840 --> 00:05:29.560]  神的愛在我們當中
[00:05:29.560 --> 00:05:30.560]  祂愛我們
[00:05:30.560 --> 00:05:32.240]  羅馬書說
[00:05:32.240 --> 00:05:33.480]  羅馬書說
[00:05:33.480 --> 00:05:35.280]  當我們還是罪人的時候
[00:05:35.280 --> 00:05:36.840]  當我們還是罪人的時候
[00:05:36.840 --> 00:05:37.880]  祂已經為我們死
[00:05:37.880 --> 00:05:40.240]  祂已經為我們死
[00:05:40.240 --> 00:05:42.200]  祂不是和我們講條件的
[00:05:42.200 --> 00:05:46.440]  祂不是和我們講條件的
[00:05:46.440 --> 00:05:49.040]  祂不是說你相信我我就為你死
[00:05:49.040 --> 00:05:52.840]  祂不是說你相信我我就為你死
[00:05:52.840 --> 00:05:54.680]  祂是先做了祂是先死了
[00:05:54.680 --> 00:05:57.000]  祂是先做了祂是先死了
[00:05:57.000 --> 00:05:58.680]  祂是被釘在十字架
[00:05:58.680 --> 00:06:00.200]  祂是被釘在十字架
[00:06:00.200 --> 00:06:02.280]  祂說因著我們的信
[00:06:02.280 --> 00:06:03.480]  祂說因著我們的信
[00:06:03.480 --> 00:06:05.800]  我們可以和祂一場從死裡復活
[00:06:05.800 --> 00:06:08.640]  我們可以和祂一場從死裡復活
[00:06:08.640 --> 00:06:10.880]  不再被罪綁著
[00:06:10.880 --> 00:06:16.560]  所以我們基督徒就有一個重生的經歷
[00:06:16.560 --> 00:06:25.360]  有姊妹提醒我,早兩天
[00:06:25.360 --> 00:06:32.480]  她說我三年前就重生了,我現在三歲了她說
[00:06:39.360 --> 00:06:42.000]  因為她三年前就是在這裡洗禮
[00:06:42.000 --> 00:06:47.360]  就是我們的傳道幫她洗禮
[00:06:47.360 --> 00:06:55.120]  就是三年前這個星期
[00:06:55.120 --> 00:07:00.880]  那就是疫症之前
[00:07:00.880 --> 00:07:06.560]  重生
[00:07:06.560 --> 00:07:08.960]  新的生命
[00:07:10.240 --> 00:07:12.240]  一個為主而活的生命
[00:07:12.240 --> 00:07:16.880]  這個就是我們生存的目的
[00:07:16.880 --> 00:07:20.080]  那這個是怎樣生存呢
[00:07:20.080 --> 00:07:22.720]  聖經說不用擔心
[00:07:22.720 --> 00:07:27.920]  因為有基督的愛是去激勵我們
[00:07:27.920 --> 00:07:34.160]  當我們是遇到困難的時候
[00:07:37.760 --> 00:07:39.760]  例如你們在香港過來
[00:07:39.760 --> 00:07:43.600]  前面的路是覺得不知道要怎麼走
[00:07:43.600 --> 00:07:56.080]  但有基督的愛激勵我們
[00:07:56.080 --> 00:08:03.520]  祂告訴我們,祂是掌管我們命天
[00:08:08.320 --> 00:08:10.320]  我們不需要擔心
[00:08:10.320 --> 00:08:13.440]  當我們遇到困難
[00:08:13.440 --> 00:08:18.400]  或者我們不開心的時候
[00:08:18.400 --> 00:08:22.560]  或者我們失去工作
[00:08:22.560 --> 00:08:25.600]  或者我們失去家人
[00:08:25.600 --> 00:08:28.800]  或者我們的孩子不聽話
[00:08:28.800 --> 00:08:34.560]  又或者我們健康不好
[00:08:38.320 --> 00:08:40.320]  基督的愛仍然激勵我們
[00:08:40.320 --> 00:08:45.120]  所以無論是順境或者逆境
[00:08:45.120 --> 00:08:49.360]  基督的愛沒有離開過我們
[00:08:49.360 --> 00:08:53.200]  祂仍然是激勵我們
[00:08:53.200 --> 00:08:58.880]  大家一會兒重拜完,不妨過去後花園參觀一下
[00:09:04.880 --> 00:09:10.720]  兩個星期後,我把花園全都改變了
[00:09:10.720 --> 00:09:20.080]  大家可能在群組裏面看到很多照片
[00:09:20.080 --> 00:09:26.400]  看到一班弟兄姊妹過來幫忙
[00:09:26.400 --> 00:09:30.880]  一家人
[00:09:33.440 --> 00:09:35.440]  很忙的抽時間過來
[00:09:35.440 --> 00:09:42.160]  他們說來開工
[00:09:42.160 --> 00:09:46.640]  不過有很大分別,是沒有工資的
[00:09:46.640 --> 00:09:51.200]  但有個弟兄提醒我
[00:09:51.200 --> 00:09:54.880]  他說有,職財在天上高
[00:09:54.880 --> 00:10:01.520]  不信主計會覺得我們很傻
[00:10:03.840 --> 00:10:08.720]  職財會認為我們沒有時間去修理自己的花園
[00:10:08.720 --> 00:10:15.440]  但走來教會幫忙,修理好教會的地方
[00:10:15.440 --> 00:10:21.440]  為甚麼?
[00:10:21.440 --> 00:10:23.200]  基督的愛激勵了我們
[00:10:23.200 --> 00:10:27.440]  很簡單的,就是基督的愛激勵了我們
[00:10:27.440 --> 00:10:32.400]  令我們有基督的樣式
[00:10:34.240 --> 00:10:37.040]  令到我們散發基督的香氣
[00:10:37.040 --> 00:10:47.200]  令到我們要效法基督
[00:10:47.200 --> 00:10:54.560]  因為基督愛我們
[00:10:54.560 --> 00:11:00.560]  神要我們怎樣?
[00:11:00.560 --> 00:11:04.400]  因為基督要我們彼此相愛
[00:11:04.400 --> 00:11:09.120]  因為愛是從神而來
[00:11:09.120 --> 00:11:12.960]  因為基督已經饒恕了我們
[00:11:12.960 --> 00:11:17.120]  我們要怎樣?
[00:11:17.120 --> 00:11:20.480]  我們要饒恕其他人
[00:11:20.480 --> 00:11:24.320]  主徒是這樣教導我們的
[00:11:24.320 --> 00:11:28.960]  因為基督的光照著我們
[00:11:30.560 --> 00:11:32.560]  我們要把光照在其他人面前
[00:11:32.560 --> 00:11:38.560]  這是聖經給我們的教導
[00:11:38.560 --> 00:11:43.680]  特別在馬太福音五章
[00:11:43.680 --> 00:11:45.680]  十三至十六節那裡講到
[00:11:45.680 --> 00:11:51.360]  十三至十六節
[00:12:00.880 --> 00:12:02.880]  大家很熟悉這段聖經
[00:12:02.880 --> 00:12:08.080]  它是教導我們怎樣為主而活
[00:12:08.080 --> 00:12:15.440]  它說你們是地上的鹽
[00:12:15.440 --> 00:12:22.240]  它說鹽會失去味道
[00:12:22.240 --> 00:12:27.760]  那會不會再鹹一點呢?
[00:12:30.960 --> 00:12:32.960]  沒有用的
[00:12:32.960 --> 00:12:34.960]  那就丟在外面
[00:12:34.960 --> 00:12:40.560]  就被人踩了
[00:12:40.560 --> 00:12:44.160]  耶穌提醒我們要做地上的鹽
[00:12:44.160 --> 00:12:51.360]  那我們就問為什麼要用鹽做比喻
[00:12:51.360 --> 00:12:58.160]  聖經是你可以很深入去研究的
[00:13:01.360 --> 00:13:03.360]  有些人花了很多時間去研究鹽
[00:13:03.360 --> 00:13:07.360]  究竟是為什麼
[00:13:07.360 --> 00:13:12.560]  鹽有很多不同的
[00:13:12.560 --> 00:13:14.560]  這句說話有很多不同的解釋
[00:13:14.560 --> 00:13:18.160]  但比較常用的解釋就是
[00:13:18.160 --> 00:13:21.520]  鹽是做什麼?
[00:13:21.520 --> 00:13:23.520]  做什麼要用鹽?
[00:13:23.520 --> 00:13:26.560]  你吃fish and chips 加鹽會好味一點
[00:13:26.560 --> 00:13:28.560]  是不是這麼簡單?
[00:13:30.560 --> 00:13:32.560]  那你買一把鹹蛋好嗎?
[00:13:32.560 --> 00:13:36.560]  這裡買鹹蛋很貴的
[00:13:36.560 --> 00:13:42.560]  那你可以買些鴨蛋回來自己浸
[00:13:42.560 --> 00:13:48.560]  我們很多所謂老華僑都是這樣做的
[00:13:48.560 --> 00:13:54.560]  老華僑
[00:13:54.560 --> 00:13:56.560]  Old Chinese
[00:14:00.560 --> 00:14:02.560]  Old means the time, but not the age
[00:14:02.560 --> 00:14:10.560]  以前那個年代
[00:14:10.560 --> 00:14:16.560]  沒有冰箱
[00:14:16.560 --> 00:14:22.560]  靠鹽去保存食物
[00:14:22.560 --> 00:14:26.560]  所以就醃鹹魚
[00:14:28.560 --> 00:14:30.560]  所以你會看到鹹魚
[00:14:30.560 --> 00:14:34.560]  那些人釣一些魚上來
[00:14:34.560 --> 00:14:36.560]  吃不完
[00:14:36.560 --> 00:14:40.560]  那你就醃了它
[00:14:40.560 --> 00:14:42.560]  它就可以保存很久的時間
[00:14:42.560 --> 00:14:46.560]  所以有鹹魚,有蝦乾
[00:14:46.560 --> 00:14:50.560]  曬乾和醃鹹
[00:14:50.560 --> 00:14:52.560]  就可以放很長的時間
[00:14:52.560 --> 00:14:56.560]  耶穌說我們要做世上的鹽
[00:14:56.560 --> 00:14:58.560]  那是什麼意思呢?
[00:14:58.560 --> 00:15:04.560]  就是要我們
[00:15:04.560 --> 00:15:06.560]  要保存我們那種的聖潔
[00:15:06.560 --> 00:15:14.560]  我們要分別為聖
[00:15:14.560 --> 00:15:18.560]  不要跟著這個世界去走
[00:15:18.560 --> 00:15:24.560]  因為世界是有罪的
[00:15:26.560 --> 00:15:28.560]  而這個世界是魔鬼管轄的
[00:15:28.560 --> 00:15:34.560]  所以今天你看到外面那麼多罪
[00:15:34.560 --> 00:15:36.560]  就是這個意思
[00:15:36.560 --> 00:15:42.560]  因為如果我們每一個人都是
[00:15:42.560 --> 00:15:44.560]  隨著自己的意識去做的
[00:15:44.560 --> 00:15:46.560]  一定是犯罪的
[00:15:46.560 --> 00:15:54.560]  十次九次一定是犯罪的
[00:15:56.560 --> 00:15:58.560]  我們有仇恨
[00:15:58.560 --> 00:16:02.560]  我們貪心
[00:16:02.560 --> 00:16:08.560]  那所以我們
[00:16:08.560 --> 00:16:10.560]  你這樣就一定是犯罪
[00:16:10.560 --> 00:16:12.560]  到最後是吧
[00:16:12.560 --> 00:16:16.560]  那所以耶穌要教我們
[00:16:16.560 --> 00:16:18.560]  你做鹽
[00:16:18.560 --> 00:16:20.560]  你要告訴別人我是鹽
[00:16:24.560 --> 00:16:26.560]  鹽是不會變的
[00:16:26.560 --> 00:16:28.560]  天地會變
[00:16:28.560 --> 00:16:32.560]  但是神的話不變
[00:16:32.560 --> 00:16:36.560]  神的教導不會變
[00:16:36.560 --> 00:16:38.560]  我們心仰望神是不會變
[00:16:38.560 --> 00:16:42.560]  我們的行為
[00:16:42.560 --> 00:16:44.560]  我們的見證不會變
[00:16:44.560 --> 00:16:46.560]  所以我做鹽
[00:16:46.560 --> 00:16:48.560]  而且鹽是怎樣
[00:16:48.560 --> 00:16:52.560]  鹽就要我們去這個世界
[00:16:52.560 --> 00:16:54.560]  鹽會融入世界
[00:16:54.560 --> 00:17:00.560]  就像你放鹽進水裡
[00:17:00.560 --> 00:17:06.560]  鹽可以改變世界
[00:17:06.560 --> 00:17:12.560]  我們不能讓世界改變我們
[00:17:12.560 --> 00:17:16.560]  我們是在這裡影響世界
[00:17:16.560 --> 00:17:20.560]  鹽的味道不會變
[00:17:22.560 --> 00:17:24.560]  不要讓世界的鹽
[00:17:24.560 --> 00:17:26.560]  淡了
[00:17:26.560 --> 00:17:32.560]  這個就是為主而活
[00:17:32.560 --> 00:17:36.560]  這個愛就從神而來
[00:17:36.560 --> 00:17:44.560]  接著耶穌又說
[00:17:44.560 --> 00:17:46.560]  你們是世上的光
[00:17:50.560 --> 00:17:52.560]  但是如果你點燈
[00:17:52.560 --> 00:17:56.560]  放在哪裡
[00:17:56.560 --> 00:17:58.560]  因為以前人們要點燈
[00:17:58.560 --> 00:18:02.560]  那裡也有兩盞燈
[00:18:02.560 --> 00:18:08.560]  也是燈來的
[00:18:08.560 --> 00:18:10.560]  現在我們有一點意思
[00:18:10.560 --> 00:18:12.560]  但是以前
[00:18:12.560 --> 00:18:14.560]  每個家庭都要點燈
[00:18:14.560 --> 00:18:16.560]  不點燈就黑黑的
[00:18:20.560 --> 00:18:22.560]  我剛才聽說他家裡停電
[00:18:22.560 --> 00:18:24.560]  壞了
[00:18:24.560 --> 00:18:28.560]  我打算借兩支蠟燭給他
[00:18:28.560 --> 00:18:30.560]  回去用
[00:18:30.560 --> 00:18:34.560]  幸好最後他又修復
[00:18:34.560 --> 00:18:38.560]  點燈是很重要的
[00:18:38.560 --> 00:18:44.560]  因為世上一定要有光
[00:18:44.560 --> 00:18:48.560]  如果世界沒有光怎麼辦
[00:18:50.560 --> 00:18:52.560]  你想想
[00:18:52.560 --> 00:18:54.560]  如果沒有光怎麼辦
[00:18:54.560 --> 00:18:56.560]  小孩最怕黑
[00:18:56.560 --> 00:19:00.560]  其實我也怕
[00:19:00.560 --> 00:19:02.560]  你有沒有經歷過真的黑
[00:19:02.560 --> 00:19:06.560]  當你黑到真的伸手
[00:19:06.560 --> 00:19:08.560]  看不到五指的話
[00:19:08.560 --> 00:19:10.560]  真的會害怕
[00:19:10.560 --> 00:19:18.560]  我常常都擔心什麼呢
[00:19:20.560 --> 00:19:22.560]  我擔心我眼睛不好
[00:19:22.560 --> 00:19:28.560]  我擔心我眼睛不好
[00:19:28.560 --> 00:19:32.560]  我擔心我眼睛退化
[00:19:32.560 --> 00:19:34.560]  有一天會瞎
[00:19:34.560 --> 00:19:40.560]  那就住在黑暗世界
[00:19:40.560 --> 00:19:42.560]  要人照顧我
[00:19:42.560 --> 00:19:46.560]  反而一生出來瞎
[00:19:46.560 --> 00:19:48.560]  反而好一點
[00:19:50.560 --> 00:19:52.560]  因為他們從小可以慢慢學習
[00:19:52.560 --> 00:19:58.560]  而且無法比較
[00:19:58.560 --> 00:20:02.560]  但我們平時看到的
[00:20:02.560 --> 00:20:04.560]  突然瞎了怎麼辦
[00:20:04.560 --> 00:20:12.560]  這個世界是需要光
[00:20:12.560 --> 00:20:16.560]  耶穌說我就是光
[00:20:16.560 --> 00:20:18.560]  因為如果沒有光
[00:20:18.560 --> 00:20:20.560]  我們在黑暗裡面
[00:20:20.560 --> 00:20:26.560]  我們會恐懼
[00:20:26.560 --> 00:20:28.560]  我們會迷路
[00:20:28.560 --> 00:20:30.560]  有個姐妹說
[00:20:30.560 --> 00:20:32.560]  她晚上不開車
[00:20:32.560 --> 00:20:38.560]  我說outlet很近
[00:20:38.560 --> 00:20:40.560]  我和你吃飯
[00:20:40.560 --> 00:20:42.560]  你自己開車吧
[00:20:46.560 --> 00:20:48.560]  她說
[00:20:48.560 --> 00:20:50.560]  吃完飯路會很黑
[00:20:50.560 --> 00:20:54.560]  她說沒有信心
[00:20:54.560 --> 00:20:56.560]  開車不久
[00:20:56.560 --> 00:20:58.560]  為什麼
[00:20:58.560 --> 00:21:00.560]  因為沒有光
[00:21:00.560 --> 00:21:02.560]  會迷路
[00:21:02.560 --> 00:21:04.560]  我們要在這個世界迷失方向
[00:21:04.560 --> 00:21:08.560]  這個世界今天為何道德淪亡呢
[00:21:08.560 --> 00:21:14.560]  因為人們迷失了方向
[00:21:16.560 --> 00:21:18.560]  因為沒有了神的教導
[00:21:18.560 --> 00:21:26.560]  人人隨著自己的意思去做
[00:21:26.560 --> 00:21:32.560]  結果就是犯罪
[00:21:32.560 --> 00:21:36.560]  我們貪一時的歡樂
[00:21:36.560 --> 00:21:44.560]  耶穌說我就是光
[00:21:46.560 --> 00:21:48.560]  你點著這盞燈
[00:21:48.560 --> 00:21:52.560]  但你點著這盞燈
[00:21:52.560 --> 00:21:54.560]  不是放在桌子底下
[00:21:54.560 --> 00:21:58.560]  你要拿出來讓人看到這盞燈
[00:21:58.560 --> 00:22:02.560]  告訴別人
[00:22:02.560 --> 00:22:04.560]  我是基督徒
[00:22:04.560 --> 00:22:10.560]  我是信主的
[00:22:10.560 --> 00:22:12.560]  我是聽神的說話
[00:22:14.560 --> 00:22:16.560]  我們不是隨著世界去行
[00:22:16.560 --> 00:22:20.560]  但我是炎,我要影響這個世界
[00:22:20.560 --> 00:22:24.560]  我是光,我要照亮這個世界
[00:22:24.560 --> 00:22:28.560]  我要將福音傳開
[00:22:28.560 --> 00:22:32.560]  這就是我們今天
[00:22:32.560 --> 00:22:34.560]  生存在這個世界的目的
[00:22:34.560 --> 00:22:40.560]  就是要為主而活
[00:22:42.560 --> 00:22:44.560]  為何要為主而活
[00:22:44.560 --> 00:22:46.560]  為何要活出愛
[00:22:46.560 --> 00:22:50.560]  因為上帝的愛激勵了我們
[00:22:50.560 --> 00:22:56.560]  大家知道今天是什麼日子
[00:22:56.560 --> 00:23:00.560]  就是我們敬愛的傳道
[00:23:00.560 --> 00:23:04.560]  今天最後一天在愛當中
[00:23:04.560 --> 00:23:06.560]  是我們的主人傳道
[00:23:12.560 --> 00:23:14.560]  剛才崇拜主席也說過
[00:23:14.560 --> 00:23:16.560]  我不再重複
[00:23:16.560 --> 00:23:24.560]  但剛才我也說
[00:23:24.560 --> 00:23:26.560]  朝代會轉變
[00:23:26.560 --> 00:23:30.560]  教會的領導都會轉變
[00:23:30.560 --> 00:23:34.560]  我們不會永遠在這裡
[00:23:34.560 --> 00:23:36.560]  但有一樣東西不會變
[00:23:36.560 --> 00:23:40.560]  教會不會變
[00:23:40.560 --> 00:23:42.560]  不是說這間教徒不會倒塌
[00:23:42.560 --> 00:23:46.560]  那是教會
[00:23:46.560 --> 00:23:52.560]  是我和你
[00:23:52.560 --> 00:23:54.560]  一班基督徒
[00:23:54.560 --> 00:23:56.560]  就是神的愛
[00:23:56.560 --> 00:23:58.560]  基督的團契
[00:23:58.560 --> 00:24:02.560]  基督的光
[00:24:02.560 --> 00:24:04.560]  這個不會變
[00:24:04.560 --> 00:24:06.560]  我們仍然可以活出愛
[00:24:08.560 --> 00:24:10.560]  所以無論誰是我們的目者
[00:24:10.560 --> 00:24:16.560]  我們仍然要活出愛
[00:24:16.560 --> 00:24:20.560]  我們仍然要同心一起侍奉
[00:24:20.560 --> 00:24:24.560]  而傳道將來去到不同的地方
[00:24:24.560 --> 00:24:28.560]  無論是中文堂
[00:24:28.560 --> 00:24:30.560]  也好,英文堂也好
[00:24:30.560 --> 00:24:32.560]  德文,法文,什麼堂都可以
[00:24:36.560 --> 00:24:38.560]  你仍然可以活出愛
[00:24:38.560 --> 00:24:42.560]  你仍然可以激勵愛
[00:24:42.560 --> 00:24:46.560]  因為這個愛不是局限於教堂內
[00:24:46.560 --> 00:24:52.560]  也不是局限於英國
[00:24:52.560 --> 00:24:56.560]  不是局限於英國
[00:24:56.560 --> 00:24:58.560]  這個愛是整個世界
[00:24:58.560 --> 00:25:02.560]  所以耶穌叫我們走出去
[00:25:06.560 --> 00:25:08.560]  以萬民作祂的門徒
[00:25:08.560 --> 00:25:12.560]  用歌照在人的前面
[00:25:12.560 --> 00:25:18.560]  活出主的愛
[00:25:18.560 --> 00:25:22.560]  活得有祈禱
[00:25:22.560 --> 00:25:26.560]  親愛的主,我們滿心感謝你
[00:25:26.560 --> 00:25:30.560]  感謝主你給我們有這個教會
[00:25:30.560 --> 00:25:34.560]  看到我們的人數是越來越多
[00:25:36.560 --> 00:25:38.560]  我們看到小朋友越來越多
[00:25:38.560 --> 00:25:44.560]  我們都很擔心我們的下一代
[00:25:44.560 --> 00:25:46.560]  將來的世界是怎樣
[00:25:46.560 --> 00:25:52.560]  但父,你提醒了我們
[00:25:52.560 --> 00:25:58.560]  你是掌管這個世界
[00:25:58.560 --> 00:26:02.560]  你掌管我們的明天
[00:26:04.560 --> 00:26:06.560]  你掌管我們的明天
[00:26:06.560 --> 00:26:10.560]  你要我們效法你
[00:26:10.560 --> 00:26:16.560]  因為你愛我們
[00:26:16.560 --> 00:26:20.560]  你被釘在十字架
[00:26:20.560 --> 00:26:22.560]  我們因著我們的信
[00:26:22.560 --> 00:26:24.560]  我們可以重生
[00:26:24.560 --> 00:26:28.560]  我們成為基督徒
[00:26:28.560 --> 00:26:30.560]  你的愛激勵了我們
[00:26:32.560 --> 00:26:34.560]  好叫我們走出去
[00:26:34.560 --> 00:26:36.560]  有彼此相愛
[00:26:36.560 --> 00:26:42.560]  我們用愛來激勵我們身邊的人
[00:26:42.560 --> 00:26:50.560]  求主繼續帶領我們的教會未來
[00:26:50.560 --> 00:27:00.560]  也帶領溫泉道的將來
[00:27:02.560 --> 00:27:04.560]  無論他去到哪裡
[00:27:04.560 --> 00:27:08.560]  不會懼怕
[00:27:08.560 --> 00:27:12.560]  不會徬徨
[00:27:12.560 --> 00:27:16.560]  因為耶和華與他同在
[00:27:16.560 --> 00:27:22.560]  我們祈禱奉著特聖名字祈求
[00:27:22.560 --> 00:27:24.560]  阿們
