
[00:00:00.000 --> 00:00:02.240]  祈求祢親自在當中
[00:01:16.040 --> 00:01:20.600]  主祢止住一切的仇恨
[00:01:20.600 --> 00:01:24.040]  反而是要充滿祢自己的愛
[00:01:24.040 --> 00:01:25.080]  求祢就與我們同在
[00:01:25.080 --> 00:01:25.920]  聽我們祈禱
[00:01:25.920 --> 00:01:27.560]  奉主名求
[00:01:27.560 --> 00:01:28.800]  明白嗎?
[00:01:28.800 --> 00:01:29.680]  其實我們教會
[00:01:29.680 --> 00:01:31.800]  能夠有這樣的空間
[00:01:31.800 --> 00:01:34.400]  我們可以坐得比較疏一點
[00:01:34.400 --> 00:01:36.200]  雖然我們知道很多弟兄姊妹
[00:01:36.200 --> 00:01:38.360]  未必可以回到教會
[00:01:38.360 --> 00:01:40.960]  或許在網上看直播
[00:01:40.960 --> 00:01:44.720]  我記得在三個星期之前
[00:01:44.720 --> 00:01:47.480]  我去到屯門的一間教會講道
[00:01:47.480 --> 00:01:49.120]  當時我都心想
[00:01:49.120 --> 00:01:52.000]  究竟這個崇拜會不會停止呢?
[00:01:52.000 --> 00:01:53.120]  我去到星期六
[00:01:53.120 --> 00:01:54.040]  我還打電話去
[00:01:54.040 --> 00:01:55.440]  你們會不會打算停止呢?
[00:01:55.440 --> 00:01:58.560]  他們說不會,我們仍然兩堂崇拜
[00:01:58.560 --> 00:02:00.080]  接著給我發短訊
[00:02:00.080 --> 00:02:01.800]  他們教會的短訊
[00:02:01.800 --> 00:02:03.840]  他們說明天何牧師來講道
[00:02:03.840 --> 00:02:04.840]  他這麼遠來講道
[00:02:04.840 --> 00:02:06.360]  你們快點回來聽
[00:02:06.360 --> 00:02:07.480]  嚇到我
[00:02:07.480 --> 00:02:08.960]  我心想應該沒什麼人回來
[00:02:08.960 --> 00:02:10.000]  這樣比較安全
[00:02:10.000 --> 00:02:13.760]  結果在一個很小的教會
[00:02:13.760 --> 00:02:16.800]  他們真的全部回來
[00:02:16.800 --> 00:02:18.200]  坐滿了
[00:02:18.200 --> 00:02:19.600]  其實當時我自己也在想
[00:02:19.600 --> 00:02:22.440]  哇!坐滿了
[00:02:22.440 --> 00:02:24.240]  也有人沒有戴口罩
[00:02:24.240 --> 00:02:29.160]  我當時真的有點害怕
[00:02:29.160 --> 00:02:31.640]  但反而我在他們教會學到一個功課
[00:02:31.640 --> 00:02:32.840]  這個功課就是
[00:02:32.840 --> 00:02:34.200]  他們彼此問安
[00:02:34.200 --> 00:02:35.280]  不可以握手
[00:02:35.280 --> 00:02:37.000]  大家都不要握手
[00:02:37.000 --> 00:02:39.280]  又不像過年那樣
[00:02:39.280 --> 00:02:40.320]  他們做什麼呢?
[00:02:40.320 --> 00:02:44.120]  不如放下肘
[00:02:44.120 --> 00:02:45.880]  也有幾呎距離
[00:02:45.880 --> 00:02:48.360]  所以我們要用放肘來彼此祝福
[00:02:48.360 --> 00:02:49.480]  我們彼此祝福
[00:02:49.480 --> 00:02:50.520]  今天講道
[00:02:50.520 --> 00:02:55.000]  或許有些人會覺得為什麼我今天還要講
[00:02:55.000 --> 00:02:58.680]  要我們一篇很基本的訊息
[00:02:58.680 --> 00:03:00.440]  甚至可能會有人覺得
[00:03:00.440 --> 00:03:02.960]  為什麼我不會講一些安慰的說話
[00:03:02.960 --> 00:03:09.080]  或者講一些現在疫情那種難處的說話
[00:03:09.080 --> 00:03:13.720]  反而我們更加要提到上帝給我們的使命
[00:03:13.720 --> 00:03:15.640]  所以今天我的題目就是
[00:03:15.640 --> 00:03:18.000]  忠於呼召一生侍奉
[00:03:18.000 --> 00:03:20.160]  為什麼還要講這個題目呢?
[00:03:20.160 --> 00:03:23.160]  我覺得一會兒我會和大家分享
[00:03:23.160 --> 00:03:24.920]  一個物質
[00:03:24.920 --> 00:03:27.320]  如果不是埋在地底
[00:03:27.320 --> 00:03:28.400]  如果不是寫了
[00:03:28.400 --> 00:03:33.080]  不會結出這個物出來
[00:03:33.080 --> 00:03:35.720]  我們看著一個物質很小
[00:03:35.720 --> 00:03:37.840]  可能我們會看著我們自己
[00:03:37.840 --> 00:03:38.920]  覺得我們沒什麼用
[00:03:38.920 --> 00:03:40.400]  我們很小
[00:03:40.400 --> 00:03:44.320]  但是如果我們今天能夠將我們這個生命
[00:03:44.320 --> 00:03:46.240]  能夠給神
[00:03:46.240 --> 00:03:48.680]  能夠用我們這個物質的能力
[00:03:48.680 --> 00:03:50.760]  來在這個社會當中
[00:03:50.760 --> 00:03:53.960]  我們用這個物質的那種愛在這個社會當中
[00:03:53.960 --> 00:03:58.000]  我深信這個社會會不再一樣
[00:03:58.000 --> 00:04:00.760]  我們明白過去這幾年很多很多的挑戰
[00:04:00.760 --> 00:04:02.120]  去年很多的挑戰
[00:04:02.120 --> 00:04:04.760]  帶來了很多人與人之間的阻隔
[00:04:04.760 --> 00:04:06.120]  而今次這個疫情
[00:04:06.120 --> 00:04:11.520]  是更加令到我們好像沒有了任何人與人之間的交流
[00:04:11.520 --> 00:04:14.400]  沒錯,科技可以幫到我們
[00:04:14.400 --> 00:04:17.360]  我也要學會用Zoom去教書
[00:04:17.360 --> 00:04:20.120]  我也要學會用Google Drive
[00:04:20.120 --> 00:04:22.840]  將我的教書的內容放在Google Drive
[00:04:22.840 --> 00:04:24.400]  我也不知道誰在聽
[00:04:24.400 --> 00:04:25.840]  但是另一方面
[00:04:25.840 --> 00:04:29.960]  我們明白科技我們不會停
[00:04:29.960 --> 00:04:32.120]  我相信明年
[00:04:32.120 --> 00:04:36.040]  可能如果還需要用這種科技的話
[00:04:36.040 --> 00:04:38.920]  可能比Zoom更厲害
[00:04:38.920 --> 00:04:40.800]  我們可以在家裡
[00:04:40.800 --> 00:04:42.080]  每個人都在家裡
[00:04:42.080 --> 00:04:45.320]  但是大家覺得自己都在崇拜裡面
[00:04:45.320 --> 00:04:47.200]  大家可能看到大家的樣子
[00:04:47.200 --> 00:04:49.320]  但是摸不到他
[00:04:49.320 --> 00:04:51.600]  科技是正在發展
[00:04:51.600 --> 00:04:55.040]  杜拜能夠用一個3D的影印機
[00:04:55.040 --> 00:04:58.440]  建造一座兩層高的樓
[00:04:58.440 --> 00:05:01.120]  3D影印機
[00:05:01.120 --> 00:05:03.720]  這樣建造一座兩層高的樓
[00:05:03.720 --> 00:05:05.520]  進入了見利是大全
[00:05:05.520 --> 00:05:08.480]  科技我們沒辦法停止
[00:05:08.480 --> 00:05:13.920]  不過我仍然給我自己深一個反省
[00:05:13.920 --> 00:05:17.040]  我們人與人之間的那種接觸
[00:05:17.040 --> 00:05:20.720]  那種愛那種的情感
[00:05:20.720 --> 00:05:23.200]  其實科技可不可以取締呢
[00:05:23.200 --> 00:05:24.120]  有人說可以的
[00:05:24.120 --> 00:05:25.160]  有人昨天跟我講
[00:05:25.160 --> 00:05:26.160]  他說可以的
[00:05:26.160 --> 00:05:30.080]  現在的那些叫什麼
[00:05:30.080 --> 00:05:31.840]  叫什麼
[00:05:31.840 --> 00:05:34.480]  AI
[00:05:34.480 --> 00:05:37.720]  他說現在開始有些人做AI
[00:05:37.720 --> 00:05:41.960]  把情緒也放進去
[00:05:41.960 --> 00:05:45.960]  而這個情緒是不是真的我不知道
[00:05:45.960 --> 00:05:48.480]  我經常都這樣
[00:05:48.480 --> 00:05:52.800]  不要看自己是多小
[00:05:52.800 --> 00:05:56.840]  而是看上帝在我們的生命當中
[00:05:56.840 --> 00:05:59.600]  有沒有祂給我們的使命
[00:05:59.600 --> 00:06:02.000]  無論我們所作的人看到
[00:06:02.000 --> 00:06:03.360]  人看不到
[00:06:03.360 --> 00:06:04.920]  不是最重要
[00:06:04.920 --> 00:06:06.320]  最重要是誰看到
[00:06:06.320 --> 00:06:09.160]  神今天在我們的生命裡面
[00:06:09.160 --> 00:06:12.880]  也都是成就了祂的使命
[00:06:12.880 --> 00:06:15.200]  這個物質
[00:06:15.200 --> 00:06:17.720]  其實過去在這兩個月
[00:06:17.720 --> 00:06:20.440]  其實我們很多時候都是很擔心
[00:06:20.440 --> 00:06:22.600]  究竟夠不夠口罩
[00:06:22.600 --> 00:06:23.480]  我們仍然都覺得
[00:06:23.480 --> 00:06:26.480]  現在仍然有很多地方是不足夠的
[00:06:26.480 --> 00:06:28.480]  但是在過去這段日子當中
[00:06:28.480 --> 00:06:30.640]  我反而聽到很多很多的好消息
[00:06:30.640 --> 00:06:32.520]  包括我們自己教會
[00:06:32.520 --> 00:06:33.520]  很多的好消息
[00:06:33.520 --> 00:06:36.400]  意思不是說我們看不到這個疫情
[00:06:36.400 --> 00:06:39.480]  而是看到很多的教會
[00:06:39.480 --> 00:06:42.280]  就因著這個疫情的緣故
[00:06:42.280 --> 00:06:43.240]  很多的牧者
[00:06:43.240 --> 00:06:44.680]  很多的弟兄姊妹
[00:06:44.680 --> 00:06:51.680]  願意把口罩送到他們自己一些的社區裡面
[00:06:51.680 --> 00:06:53.600]  是沒有口罩的人
[00:06:53.600 --> 00:06:55.520]  有時候看到新聞
[00:06:55.520 --> 00:06:59.200]  看到一些年長的長輩
[00:06:59.200 --> 00:07:03.640]  他們半夜三點多去排隊去買口罩
[00:07:03.640 --> 00:07:05.040]  那種的感受
[00:07:05.040 --> 00:07:07.960]  我想我們很難看得到
[00:07:07.960 --> 00:07:09.240]  很難去想得到
[00:07:09.240 --> 00:07:12.320]  我們今天的香港會是一個這樣的情況
[00:07:12.320 --> 00:07:14.240]  甚至我們開始去想
[00:07:14.240 --> 00:07:15.840]  究竟這個口罩
[00:07:15.840 --> 00:07:18.280]  我們可不可以去研究
[00:07:18.280 --> 00:07:21.120]  一個口罩可以用一個月呢
[00:07:21.120 --> 00:07:22.680]  那就簡單很多了
[00:07:22.680 --> 00:07:24.520]  其實在上個月
[00:07:24.520 --> 00:07:27.040]  在我們仍然很多時候
[00:07:27.040 --> 00:07:29.000]  在這裡沒有口罩的時候
[00:07:29.000 --> 00:07:31.600]  我有一天在Facebook
[00:07:31.600 --> 00:07:36.040]  看到一個自製口罩的方法
[00:07:36.040 --> 00:07:38.600]  這個方法我起初都不知道信不信得過
[00:07:38.600 --> 00:07:41.080]  就是用一張這樣的紙
[00:07:41.080 --> 00:07:43.840]  就是我們抹手的紙做口罩
[00:07:43.840 --> 00:07:44.840]  我真的做了一個
[00:07:44.840 --> 00:07:46.800]  我剛才想找一張相片給大家看
[00:07:46.800 --> 00:07:48.680]  我真的自製了一個口罩
[00:07:48.680 --> 00:07:50.040]  帶著在這裡拍一張相片
[00:07:50.040 --> 00:07:51.200]  不過找不到
[00:07:51.200 --> 00:07:52.640]  起初想著
[00:07:52.640 --> 00:07:54.520]  怎麼可能一張這樣的紙做口罩
[00:07:54.520 --> 00:07:57.600]  但是有時候這樣也好過沒有
[00:07:57.600 --> 00:08:00.520]  但是結果在上個星期之前
[00:08:00.520 --> 00:08:01.480]  我聽聞
[00:08:01.480 --> 00:08:03.800]  我看到不知道是真還是假的新聞
[00:08:03.800 --> 00:08:05.200]  應該是真的新聞
[00:08:05.200 --> 00:08:08.920]  就是說深圳醫學院在這裡研究
[00:08:08.920 --> 00:08:10.520]  就是怎樣自製口罩
[00:08:10.520 --> 00:08:12.960]  都是用這張紙
[00:08:12.960 --> 00:08:15.640]  所以Facebook比深圳醫院還厲害
[00:08:15.640 --> 00:08:18.240]  不過我那時候做了一張紙
[00:08:18.240 --> 00:08:21.040]  深圳醫院就說要兩張紙
[00:08:21.040 --> 00:08:24.400]  這樣可以更加保護自己
[00:08:24.400 --> 00:08:26.040]  當然我們這個時候
[00:08:26.040 --> 00:08:27.680]  我們真的帶著很多的恐懼
[00:08:27.680 --> 00:08:28.920]  很多的憂慮
[00:08:28.920 --> 00:08:30.480]  很多的無奈
[00:08:30.480 --> 00:08:32.240]  很多人說我們這一代
[00:08:32.240 --> 00:08:33.040]  譬如我這一代
[00:08:33.040 --> 00:08:34.280]  我已經六十多歲了
[00:08:34.280 --> 00:08:35.960]  我都不怕說
[00:08:35.960 --> 00:08:37.320]  就是我們這一代
[00:08:37.320 --> 00:08:39.920]  很多人說我們這一代都是很幸福
[00:08:39.920 --> 00:08:41.520]  就好像沒有經過戰亂
[00:08:41.520 --> 00:08:44.080]  沒有經過任何的困難
[00:08:44.080 --> 00:08:47.760]  也都是一個經濟起飛的時候
[00:08:47.760 --> 00:08:50.720]  很多人說你們這一代真的好
[00:08:50.720 --> 00:08:52.360]  你現在已經上了岸了
[00:08:52.360 --> 00:08:54.600]  到現在我都不知道什麼叫上岸
[00:08:54.600 --> 00:08:56.560]  不過其實很有趣
[00:08:56.560 --> 00:08:58.880]  我覺得上帝也很奇妙
[00:08:58.880 --> 00:09:02.720]  如果我們記得十七年前的SARS
[00:09:02.720 --> 00:09:04.480]  大家記不記得SARS
[00:09:04.480 --> 00:09:06.520]  你們記得嗎
[00:09:06.520 --> 00:09:09.040]  你們出生嗎
[00:09:09.040 --> 00:09:10.640]  你們出生嗎
[00:09:10.640 --> 00:09:12.840]  十七年前的SARS
[00:09:12.840 --> 00:09:14.440]  其實當時來說
[00:09:14.440 --> 00:09:18.800]  影響最大的年齡群
[00:09:18.800 --> 00:09:21.440]  是四十多歲到六十歲左右
[00:09:21.440 --> 00:09:23.920]  就是那段時間
[00:09:23.920 --> 00:09:26.600]  我那時候剛剛五十歲
[00:09:26.600 --> 00:09:30.240]  就是我的年份
[00:09:30.240 --> 00:09:32.160]  去到這個新冠狀病毒
[00:09:32.160 --> 00:09:34.160]  影響最大是什麼
[00:09:34.160 --> 00:09:36.520]  六十歲以後又是我
[00:09:36.520 --> 00:09:39.280]  十七年前又是我這個群組
[00:09:39.280 --> 00:09:40.880]  十七年之後又是我這個群組
[00:09:40.880 --> 00:09:42.720]  所以你問我是不是上岸了
[00:09:42.720 --> 00:09:45.120]  你跟隔壁說何牧師沒有上岸
[00:09:45.120 --> 00:09:48.160]  仍然都是面對著另一種的挑戰
[00:09:48.160 --> 00:09:49.280]  另一種的困難
[00:09:49.280 --> 00:09:52.080]  不過其實師母也知道
[00:09:52.080 --> 00:09:54.280]  我說其實我們這一代
[00:09:54.280 --> 00:09:59.200]  我們這個時間能夠活在這個世代裡面
[00:09:59.200 --> 00:10:03.080]  其實我覺得我們是一個大時代
[00:10:03.080 --> 00:10:04.680]  我們很多事情沒見過
[00:10:04.680 --> 00:10:06.160]  很多事情沒想過
[00:10:06.160 --> 00:10:10.760]  很多事情沒可能想過的一些情況
[00:10:10.760 --> 00:10:15.560]  居然在我們身邊出現
[00:10:15.560 --> 00:10:17.120]  我今天這篇講到
[00:10:17.120 --> 00:10:20.760]  其實我們繼續講其中一個門徒
[00:10:20.760 --> 00:10:23.040]  這個門徒是稱之為
[00:10:23.040 --> 00:10:27.080]  阿勒肥兒子瓦國
[00:10:27.080 --> 00:10:30.160]  這個瓦國不是約翰的兄弟瓦國
[00:10:30.160 --> 00:10:34.120]  這個瓦國只是阿勒肥兒子的瓦國
[00:10:34.120 --> 00:10:36.880]  如果我們看回聖經
[00:10:36.880 --> 00:10:40.440]  我們看回《馬塔福音》第十章第一至四節
[00:10:40.440 --> 00:10:43.160]  只是十二個門徒的名稱裡面
[00:10:43.160 --> 00:10:46.360]  出現過這個阿勒肥兒子瓦國
[00:10:46.360 --> 00:10:50.760]  其實在聖經裡面出現這個名字
[00:10:50.760 --> 00:10:55.800]  有幾次都是在十二使徒裡面的名字
[00:10:55.800 --> 00:10:57.600]  才出現了這個名字
[00:10:57.600 --> 00:11:00.080]  解經家就說
[00:11:00.080 --> 00:11:05.320]  極有可能在《馬塔福音》到尾
[00:11:05.320 --> 00:11:07.360]  任何福音書到結尾的時候
[00:11:07.360 --> 00:11:09.320]  當耶穌死的時候
[00:11:09.320 --> 00:11:11.040]  有一個小瓦國
[00:11:11.040 --> 00:11:13.560]  《馬塔福音》第十五章第四十節
[00:11:13.560 --> 00:11:14.760]  那個小瓦國
[00:11:14.760 --> 00:11:17.120]  他媽媽叫瑪利亞
[00:11:17.120 --> 00:11:19.720]  他有一個兄弟叫約西
[00:11:19.720 --> 00:11:21.360]  有人說
[00:11:21.360 --> 00:11:23.080]  我也相信
[00:11:23.080 --> 00:11:24.480]  這個小瓦國
[00:11:24.480 --> 00:11:26.880]  或者其他福音書到結尾的時候
[00:11:26.880 --> 00:11:31.080]  叫瓦國的兄弟約西這個瓦國
[00:11:31.080 --> 00:11:35.000]  極有可能是阿勒肥兒子的瓦國
[00:11:35.000 --> 00:11:36.440]  可能是同一個人
[00:11:36.440 --> 00:11:38.280]  所以換言之
[00:11:38.280 --> 00:11:41.960]  記載這個瓦國的事蹟
[00:11:41.960 --> 00:11:44.800]  在聖經裡面並不多
[00:11:44.800 --> 00:11:47.360]  只是出現一個名字
[00:11:47.360 --> 00:11:49.840]  換言之我們要出現一個名字
[00:11:49.840 --> 00:11:51.560]  一個這樣的人物
[00:11:51.560 --> 00:11:54.600]  我們怎樣去思考
[00:11:54.600 --> 00:11:57.920]  究竟對我們的生命有什麼幫助
[00:11:57.920 --> 00:11:59.520]  為什麼我的題目叫做
[00:11:59.520 --> 00:12:03.560]  忠於呼召一生侍奉
[00:12:03.560 --> 00:12:06.120]  我們怎樣從這個好像
[00:12:06.120 --> 00:12:10.160]  沒有什麼特別的記載的資料裡面
[00:12:10.160 --> 00:12:12.600]  我們去思考一個這樣的人物
[00:12:12.600 --> 00:12:14.720]  究竟從上文下理
[00:12:14.720 --> 00:12:18.480]  或者從一些內容裡面
[00:12:18.480 --> 00:12:21.440]  我們怎樣去思考這個人物
[00:12:21.440 --> 00:12:22.360]  當然
[00:12:22.360 --> 00:12:27.640]  皇馬天主教他們對於阿勒肥兒子瓦國
[00:12:27.640 --> 00:12:31.920]  他們等同於主的兄弟瓦國
[00:12:31.920 --> 00:12:33.640]  這是天主教的觀點
[00:12:33.640 --> 00:12:38.240]  天主教覺得瑪利亞是同征女生了耶穌
[00:12:38.240 --> 00:12:42.600]  他承認這個同征女一生都是同征
[00:12:42.600 --> 00:12:48.560]  所以她從來沒有再有跟約西生過其他的兄弟
[00:12:48.560 --> 00:12:50.400]  不過我們看回聖經裡面
[00:12:50.400 --> 00:12:52.880]  我們不能夠接受這個觀點
[00:12:52.880 --> 00:12:54.680]  因為我們看到聖經裡面
[00:12:54.680 --> 00:13:01.600]  的確瑪利亞有生過其他的耶穌的兄弟
[00:13:01.600 --> 00:13:04.720]  所以這個阿勒肥兒子瓦國
[00:13:04.720 --> 00:13:08.640]  是不是等同主的兄弟的瓦國
[00:13:08.640 --> 00:13:10.200]  我覺得不是的
[00:13:10.200 --> 00:13:11.280]  絕對不是
[00:13:11.280 --> 00:13:16.080]  但當然我們從這個瓦國裡面
[00:13:16.080 --> 00:13:19.240]  怎樣我會承認它是一個小瓦國
[00:13:19.240 --> 00:13:21.160]  就等同這個阿勒肥兒子瓦國
[00:13:21.160 --> 00:13:23.160]  因為如果看回聖經
[00:13:23.160 --> 00:13:27.120]  原來出現了瑪利亞這個名字
[00:13:27.120 --> 00:13:29.320]  有六個瑪利亞
[00:13:29.320 --> 00:13:32.280]  如果單從聖經裡面有六個瑪利亞
[00:13:32.280 --> 00:13:35.920]  所以瑪利亞絕對不是只有耶穌的媽媽叫瑪利亞
[00:13:35.920 --> 00:13:36.880]  大家明白我的意思嗎
[00:13:36.880 --> 00:13:37.960]  很多瑪利亞
[00:13:37.960 --> 00:13:40.640]  當然耶穌的母親瑪利亞
[00:13:40.640 --> 00:13:43.400]  我們很多時候稱之為拿撒勒的瑪利亞
[00:13:43.400 --> 00:13:44.960]  也有一個很出名的
[00:13:44.960 --> 00:13:46.040]  被鬼附的
[00:13:46.040 --> 00:13:47.400]  耶穌趕過鬼的
[00:13:47.400 --> 00:13:49.400]  七隻污鬼在他身上的
[00:13:49.400 --> 00:13:50.920]  莫大拉瑪利亞
[00:13:50.920 --> 00:13:55.600]  拿撒勒的姐姐也有一個瑪利亞
[00:13:55.600 --> 00:13:59.400]  而約翰馬可在後期司徒行傳
[00:13:59.400 --> 00:14:03.080]  馬可的媽媽又叫瑪利亞
[00:14:03.080 --> 00:14:05.120]  司徒保羅有一個童工在羅馬
[00:14:05.120 --> 00:14:06.760]  又叫瑪利亞
[00:14:06.760 --> 00:14:09.920]  而這個小瓦國和約西的母親
[00:14:09.920 --> 00:14:12.080]  稱為那個瑪利亞
[00:14:12.080 --> 00:14:17.520]  所以很多人說這個阿拉伯的兒子
[00:14:17.520 --> 00:14:20.640]  如果我們看約翰福音第十九章第二十五節
[00:14:20.640 --> 00:14:21.320]  那裡說
[00:14:21.320 --> 00:14:23.600]  站在耶穌十字架的旁邊
[00:14:23.600 --> 00:14:26.880]  載有他的母親與母親的姐妹
[00:14:26.880 --> 00:14:30.840]  並格羅巴的妻子瑪利亞和莫大拉瑪利亞
[00:14:30.840 --> 00:14:35.600]  有學者說格羅巴和阿拉伯其實是同一個人
[00:14:35.600 --> 00:14:37.840]  在希伯來文他們說是同一個字
[00:14:37.840 --> 00:14:39.320]  不過只是不同的發音
[00:14:39.320 --> 00:14:45.880]  所以帶來了一個小瓦國等同阿拉伯兒子的瓦國
[00:14:45.880 --> 00:14:48.640]  但是換言之這個瓦國
[00:14:48.640 --> 00:14:52.240]  用我們今天的觀點來說
[00:14:52.240 --> 00:14:56.480]  其實他沒有轉機
[00:14:56.480 --> 00:14:57.680]  用今天來說
[00:14:57.680 --> 00:15:01.960]  沒有人再寫他自己一生裡面做過什麼
[00:15:01.960 --> 00:15:03.920]  甚至用今天來說
[00:15:03.920 --> 00:15:07.720]  可能只是一個寂寂無名的傳道人
[00:15:07.720 --> 00:15:10.880]  其實過去二千年的教會歷史當中
[00:15:10.880 --> 00:15:16.000]  我絕對相信有很多很多上帝所重用的僕人
[00:15:16.000 --> 00:15:18.760]  是我們後人不會知道的
[00:15:18.760 --> 00:15:21.000]  聽都沒有聽過他的名字
[00:15:21.000 --> 00:15:25.520]  但是的而且確他們在他們的時代空間裡邊
[00:15:25.520 --> 00:15:30.480]  他們卻能夠成就了上帝他自己的使命
[00:15:30.480 --> 00:15:33.160]  我絕對相信很多殉道的人
[00:15:33.160 --> 00:15:34.920]  我們今天都沒有聽過
[00:15:34.920 --> 00:15:38.360]  我們今天聽過很多的某些的轉機的人物
[00:15:38.360 --> 00:15:39.560]  某些的前輩
[00:15:39.560 --> 00:15:40.760]  我們聽過戴德森
[00:15:40.760 --> 00:15:44.480]  我們聽過很多的宣教的前輩的名字
[00:15:44.480 --> 00:15:47.440]  但是我們卻可能很多在國內
[00:15:47.440 --> 00:15:49.360]  或者在非洲
[00:15:49.360 --> 00:15:52.480]  可能在印度早期的傳福音的人
[00:15:52.480 --> 00:15:55.120]  他們死了我們都不知道
[00:15:55.120 --> 00:16:00.160]  但是這個物質
[00:16:00.160 --> 00:16:02.480]  如果它不埋在地裡邊
[00:16:02.480 --> 00:16:07.880]  它不可能會結出任何的果子出來
[00:16:07.880 --> 00:16:12.800]  同樣今天我們不要小看我們自己是一個物質
[00:16:12.800 --> 00:16:14.040]  各位弟兄姊妹
[00:16:14.040 --> 00:16:15.720]  今天我坐在這裡
[00:16:15.720 --> 00:16:17.600]  我要跟自己說
[00:16:17.600 --> 00:16:19.760]  今天上帝擺我在這裡
[00:16:19.760 --> 00:16:21.920]  一定有祂的心意
[00:16:21.920 --> 00:16:23.720]  你跟自己說一定有祂的心意
[00:16:23.720 --> 00:16:26.920]  這個心意有人知道有人不知道
[00:16:26.920 --> 00:16:28.000]  你做了什麼
[00:16:28.000 --> 00:16:29.280]  不是最重要
[00:16:29.280 --> 00:16:32.160]  最重要是神知道
[00:16:32.160 --> 00:16:34.240]  所以我很喜歡中國人的一句話
[00:16:34.240 --> 00:16:35.240]  這句話就是
[00:16:35.240 --> 00:16:38.360]  三人行一定有什麼
[00:16:38.360 --> 00:16:39.840]  我們的老師
[00:16:39.840 --> 00:16:41.760]  所以我們這裡三個人一行
[00:16:41.760 --> 00:16:43.040]  三個人一行四個人一行
[00:16:43.040 --> 00:16:44.400]  你望一格
[00:16:44.400 --> 00:16:47.600]  你在他身上一定會學到一些東西
[00:16:47.600 --> 00:16:49.360]  對我來說
[00:16:49.360 --> 00:16:50.240]  我以前都說過
[00:16:50.240 --> 00:16:53.040]  我很喜歡去街市買菜
[00:16:53.040 --> 00:16:56.680]  因為我覺得去街市買菜是有一種感情
[00:16:56.680 --> 00:16:59.600]  去超市買菜是沒有感情
[00:16:59.600 --> 00:17:02.120]  因為超市買菜你不可以講價
[00:17:02.120 --> 00:17:04.680]  它一掃就已經是這麼多錢
[00:17:04.680 --> 00:17:06.240]  你不可以說便宜一點
[00:17:06.240 --> 00:17:07.920]  你不可以說整條蔥
[00:17:07.920 --> 00:17:08.680]  你不可以的
[00:17:08.680 --> 00:17:10.440]  蔥都要五塊錢
[00:17:10.440 --> 00:17:12.880]  但是去街市買菜不同
[00:17:12.880 --> 00:17:15.080]  我在我女兒出生的時候
[00:17:15.080 --> 00:17:17.000]  我買了幾年菜
[00:17:17.000 --> 00:17:19.040]  我買菜的時候都是穿著西裝去買菜
[00:17:19.040 --> 00:17:22.200]  你知道街市的人看著西裝的男人去買菜
[00:17:22.200 --> 00:17:23.640]  是特別優待的
