
[00:00:00.000 --> 00:00:03.000]  在開始時我們先有一個祈禱
[00:09:46.000 --> 00:09:47.000]  譬如
[00:09:47.000 --> 00:09:50.000]  藉著贖罪祭
[00:09:50.000 --> 00:09:53.000]  令到以職念人能夠承認自己的過犯
[00:09:53.000 --> 00:09:55.000]  獲得悔改的機會
[00:09:55.000 --> 00:09:59.000]  並且經歷上帝的寬恕和赦免
[00:09:59.000 --> 00:10:00.000]  又譬如
[00:10:00.000 --> 00:10:01.000]  獻平安祭
[00:10:01.000 --> 00:10:04.000]  是代表著人對神的供應
[00:10:04.000 --> 00:10:07.000]  賜給人生存所需而感恩
[00:10:07.000 --> 00:10:11.000]  另外其實還有凡濟、掃濟和聚遣祭
[00:10:11.000 --> 00:10:15.000]  這些獻祭的確是規範了人的行為
[00:10:15.000 --> 00:10:18.000]  但同樣也是一個提醒
[00:10:18.000 --> 00:10:21.000]  讓以職念聞懂得怎樣去敬拜耶和華
[00:10:21.000 --> 00:10:25.000]  更加好地活在神的看顧和抱守之下
[00:10:25.000 --> 00:10:29.000]  這些其中包括了神對人不同的心意
[00:10:29.000 --> 00:10:30.000]  同樣
[00:10:30.000 --> 00:10:33.000]  我們上教會聽到上神學課程
[00:10:33.000 --> 00:10:36.000]  是認識上帝話語的途徑
[00:10:36.000 --> 00:10:38.000]  十一奉獻、猜拳奉獻
[00:10:38.000 --> 00:10:40.000]  是我們經歷上帝的供應
[00:10:40.000 --> 00:10:43.000]  以至於我們希望同樣藉著我們的呈獻
[00:10:43.000 --> 00:10:46.000]  令到上帝的家同樣得到供應
[00:10:46.000 --> 00:10:49.000]  讓更多的人蒙得福音的好處
[00:10:49.000 --> 00:10:52.000]  所以這些東西不是一張清單
[00:10:52.000 --> 00:10:53.000]  你做足十樣
[00:10:53.000 --> 00:10:55.000]  你才是一個好的基督徒
[00:10:55.000 --> 00:10:57.000]  你只是做得五樣
[00:10:57.000 --> 00:10:58.000]  哎呀,你死定了
[00:10:58.000 --> 00:11:00.000]  不是這樣,不是這樣
[00:11:00.000 --> 00:11:02.000]  正如以職念聞一樣
[00:11:02.000 --> 00:11:05.000]  他們覺得自己做足了獻祭的事
[00:11:05.000 --> 00:11:08.000]  但是不見得他們蒙上帝的喜悅
[00:11:08.000 --> 00:11:12.000]  那麼上帝對他的子民有什麼要求呢?
[00:11:12.000 --> 00:11:13.000]  是什麼東西呢?
[00:11:13.000 --> 00:11:15.000]  這個我們繼續看下去
[00:11:15.000 --> 00:11:20.000]  這個也是尼加先知的結案陳詞
[00:11:20.000 --> 00:11:21.000]  他這樣說
[00:11:21.000 --> 00:11:25.000]  不如我們一起讀六章第八節好不好?
[00:11:25.000 --> 00:11:27.000]  是啦,六章第八節
[00:11:27.000 --> 00:11:28.000]  好,預備,一二三
[00:11:28.000 --> 00:11:42.000]  「西人啊,耶和華已指洩你何為善」
[00:11:42.000 --> 00:11:44.000]  一開始才說
[00:11:44.000 --> 00:11:47.000]  「西人啊,耶和華已指洩你何為善」
[00:11:47.000 --> 00:11:53.000]  原來上帝的期望其實一早已經很清楚說了
[00:11:53.000 --> 00:11:56.000]  照理,以職念聞一早應該知道
[00:11:56.000 --> 00:11:59.000]  所以上帝的要求不是越來越多
[00:11:59.000 --> 00:12:01.000]  更不是越來越苛刻
[00:12:01.000 --> 00:12:05.000]  只是我們一直誤解了上帝
[00:12:05.000 --> 00:12:08.000]  那麼他向我們要的是什麼呢?
[00:12:08.000 --> 00:12:10.000]  就是這樣說
[00:12:10.000 --> 00:12:16.000]  「只要你行公義,好念聞,全謙卑的心與你的上帝同行」
[00:12:16.000 --> 00:12:19.000]  先知重申這三方面的要求
[00:12:19.000 --> 00:12:21.000]  第一,是公義
[00:12:21.000 --> 00:12:26.000]  在舊約聖經裏面,公義這字一方面是描述上帝的屬性
[00:12:26.000 --> 00:12:29.000]  有易作,公平,公義,公正
[00:12:29.000 --> 00:12:33.000]  同時亦有審判,有關連的
[00:12:33.000 --> 00:12:37.000]  包括審判的場景、過程、審決和執行等等
[00:12:37.000 --> 00:12:42.000]  而與公義放在一起的動詞是「行」
[00:12:42.000 --> 00:12:44.000]  亦有「做」的意思
[00:12:44.000 --> 00:12:48.000]  表示這是行動上的要求
[00:12:48.000 --> 00:12:51.000]  當上帝喊要以色列人
[00:12:51.000 --> 00:12:52.000]  通常在聖經裏面
[00:12:52.000 --> 00:12:54.000]  你見到上帝喊人
[00:12:54.000 --> 00:12:58.000]  或者在聖經裏面喊你要什麼什麼的時候
[00:12:58.000 --> 00:13:00.000]  即是你沒有做什麼什麼
[00:13:00.000 --> 00:13:03.000]  所以我們要看尼加書
[00:13:03.000 --> 00:13:07.000]  有關做公義或者那些沒有行公義的人
[00:13:07.000 --> 00:13:09.000]  到底是什麼一回事
[00:13:09.000 --> 00:13:12.000]  而在尼加書裏面
[00:13:12.000 --> 00:13:17.000]  三章一至三節和九至十一節這樣說
[00:13:17.000 --> 00:13:22.000]  請大家聽我讀出
[00:13:22.000 --> 00:13:23.000]  我等你
[00:13:23.000 --> 00:13:24.000]  應該有的
[00:13:24.000 --> 00:13:29.000]  可以展示出來給大家一起看
[00:13:29.000 --> 00:13:32.000]  好,三章一至三節這樣說
[00:13:32.000 --> 00:13:33.000]  於是我說
[00:13:33.000 --> 00:13:36.000]  雅各的領袖,以色列家的官長
[00:13:36.000 --> 00:13:37.000]  你們要聽
[00:13:37.000 --> 00:13:39.000]  你們豈不知道公平嗎
[00:13:39.000 --> 00:13:42.000]  你們惡善好惡
[00:13:42.000 --> 00:13:44.000]  剝我百姓身上的皮
[00:13:44.000 --> 00:13:46.000]  從他們骨頭上剔肉
[00:13:46.000 --> 00:13:48.000]  你們吃我百姓的肉
[00:13:48.000 --> 00:13:49.000]  剝他們的皮
[00:13:49.000 --> 00:13:51.000]  打斷他們的骨頭
[00:13:51.000 --> 00:13:53.000]  如切敗下鍋
[00:13:53.000 --> 00:13:54.000]  如腐中的肉
[00:13:54.000 --> 00:13:56.000]  雅各家的領袖說
[00:13:56.000 --> 00:13:58.000]  以色列家的官長
[00:13:58.000 --> 00:14:00.000]  你們厭棄公平
[00:14:00.000 --> 00:14:03.000]  在一切事上屈往正直
[00:14:03.000 --> 00:14:05.000]  以血建立錫安
[00:14:05.000 --> 00:14:08.000]  以罪孽建立耶路撒冷
[00:14:08.000 --> 00:14:12.000]  城裏的領袖為賄賂行審判
[00:14:12.000 --> 00:14:15.000]  濟世為酬勞施憤悔
[00:14:15.000 --> 00:14:18.000]  先知為銀錢行占卜
[00:14:18.000 --> 00:14:20.000]  他們卻倚靠耶和華說
[00:14:20.000 --> 00:14:23.000]  耶和華不是在我們中間嗎
[00:14:23.000 --> 00:14:25.000]  在何必不臨到我們
[00:14:25.000 --> 00:14:27.000]  全卷的尼加書
[00:14:27.000 --> 00:14:29.000]  除了六章第八節
[00:14:29.000 --> 00:14:32.000]  講有關公義的事情之外
[00:14:32.000 --> 00:14:36.000]  只有這兩組經文
[00:14:36.000 --> 00:14:38.000]  是講有關公義的
[00:14:38.000 --> 00:14:42.000]  而先知在這裏所指責的
[00:14:42.000 --> 00:14:44.000]  是首領和官長
[00:14:44.000 --> 00:14:47.000]  事實上首領和官長
[00:14:47.000 --> 00:14:49.000]  他們手握著公共的權力
[00:14:49.000 --> 00:14:51.000]  和公共的資源
[00:14:51.000 --> 00:14:53.000]  他們有責任公義地
[00:14:53.000 --> 00:14:55.000]  運用這些權力和資源
[00:14:55.000 --> 00:14:58.000]  同時其實他們都有條件
[00:14:58.000 --> 00:15:00.000]  是可以濫用的
[00:15:00.000 --> 00:15:02.000]  所以其實公義
[00:15:02.000 --> 00:15:07.000]  本身是社群對弱者的責任
[00:15:07.000 --> 00:15:09.000]  維護他們的權益
[00:15:09.000 --> 00:15:11.000]  因為社群之中
[00:15:11.000 --> 00:15:14.000]  強者有他們的優勢去保護自己
[00:15:14.000 --> 00:15:16.000]  和爭取他們的利益
[00:15:16.000 --> 00:15:18.000]  但社會中的弱者
[00:15:18.000 --> 00:15:21.000]  未必有這份能力和資源
[00:15:21.000 --> 00:15:22.000]  由此可見
[00:15:22.000 --> 00:15:24.000]  尼加書在這裏提醒我們
[00:15:24.000 --> 00:15:27.000]  公義是社會的層面
[00:15:27.000 --> 00:15:30.000]  在先知談論社會責任的時候
[00:15:30.000 --> 00:15:33.000]  公義是一個關鍵詞
[00:15:33.000 --> 00:15:35.000]  原來耶和華
[00:15:35.000 --> 00:15:37.000]  上帝期望他的選民
[00:15:37.000 --> 00:15:39.000]  對上帝的毀身
[00:15:39.000 --> 00:15:43.000]  是包括了對社會的關懷和責任
[00:15:43.000 --> 00:15:46.000]  先知在當時重提公義
[00:15:46.000 --> 00:15:50.000]  就是因為以色列民的首長和官長
[00:15:50.000 --> 00:15:52.000]  沒有令公義彰顯
[00:15:52.000 --> 00:15:54.000]  反而令公平消失
[00:15:54.000 --> 00:15:56.000]  並且他們就以為
[00:15:56.000 --> 00:15:58.000]  以憲制就已經足夠
[00:15:58.000 --> 00:16:00.000]  抵消他們本應盡的
[00:16:00.000 --> 00:16:03.000]  應該要盡的公平和公義
[00:16:03.000 --> 00:16:04.000]  不過來到這裏
[00:16:04.000 --> 00:16:05.000]  我們可能覺得
[00:16:05.000 --> 00:16:09.000]  先知針對聖講首長和官長
[00:16:09.000 --> 00:16:13.000]  是不是等於不關以色列民的事呢
[00:16:13.000 --> 00:16:15.000]  正如我們一樣
[00:16:15.000 --> 00:16:17.000]  其實這件事
[00:16:17.000 --> 00:16:19.000]  是不是不關我們的事呢
[00:16:19.000 --> 00:16:20.000]  不是這樣的
[00:16:20.000 --> 00:16:21.000]  原來我們都有份
[00:16:21.000 --> 00:16:23.000]  讓公平和公義
[00:16:23.000 --> 00:16:26.000]  實踐在這個世界裏
[00:16:26.000 --> 00:16:30.000]  最近我和我先生計劃養一隻貓
[00:16:30.000 --> 00:16:32.000]  其實我們已經想了很久
[00:16:32.000 --> 00:16:36.000]  但因為這件事是對牠一生一世的
[00:16:36.000 --> 00:16:38.000]  一個毀身和承諾
[00:16:38.000 --> 00:16:40.000]  所以我們都想了一段時間
[00:16:40.000 --> 00:16:44.000]  並且我們一直都打算領養
[00:16:44.000 --> 00:16:50.000]  於是我們就看了網上很多資料和文章
[00:16:50.000 --> 00:16:51.000]  這些資料裏面
[00:16:51.000 --> 00:16:54.000]  他們一再強調不要購買
[00:16:54.000 --> 00:16:56.000]  要領養
[00:16:56.000 --> 00:16:59.000]  除了領養能夠讓那些被遺棄的動物
[00:16:59.000 --> 00:17:01.000]  重獲一個家之外
[00:17:01.000 --> 00:17:04.000]  原來很多不法的商人
[00:17:04.000 --> 00:17:08.000]  為了能夠賣更多的名種貓狗
[00:17:08.000 --> 00:17:10.000]  他們自設養殖場
[00:17:10.000 --> 00:17:12.000]  很多的貓狗因此
[00:17:12.000 --> 00:17:16.000]  就要有一個近親的繁殖再繁殖
[00:17:16.000 --> 00:17:19.000]  導致生出來的貓狗的基因
[00:17:19.000 --> 00:17:22.000]  牠們本身的缺陷越放越大
[00:17:22.000 --> 00:17:24.000]  至於這些被繁殖的貓狗
[00:17:24.000 --> 00:17:26.000]  其實一出生的時候
[00:17:26.000 --> 00:17:28.000]  就已經有很多的病痛
[00:17:28.000 --> 00:17:30.000]  不單止是這樣
[00:17:30.000 --> 00:17:32.000]  很多貓狗其實牠們一生
[00:17:32.000 --> 00:17:35.000]  只在養殖場中度過
[00:17:35.000 --> 00:17:39.000]  因為牠們只是為了不斷繁殖
[00:17:39.000 --> 00:17:44.000]  如果你購買這些不法商人的貓狗
[00:17:44.000 --> 00:17:45.000]  其實某個程度上
[00:17:45.000 --> 00:17:49.000]  是鼓勵一些不法商人繼續繁殖
[00:17:49.000 --> 00:17:51.000]  而領養就是其中一個方法
[00:17:51.000 --> 00:17:56.000]  可以不讓這些不法商人繼續謀財害命
[00:17:56.000 --> 00:18:00.000]  如果這是一個不義的消費鏈
[00:18:00.000 --> 00:18:03.000]  就像一條大麻繩一樣
[00:18:03.000 --> 00:18:07.000]  你就是其中一條大麻繩上的繩子
[00:18:07.000 --> 00:18:08.000]  斷了
[00:18:08.000 --> 00:18:11.000]  如果有更多的人這樣做的話
[00:18:11.000 --> 00:18:13.000]  這個不義的消費鏈
[00:18:13.000 --> 00:18:15.000]  終歸是會斷的
[00:18:15.000 --> 00:18:18.000]  如果不是我去領養貓貓
[00:18:18.000 --> 00:18:20.000]  或者我未必知道
[00:18:20.000 --> 00:18:22.000]  這些背後的不義的事
[00:18:22.000 --> 00:18:25.000]  但原來在這些小事裡
[00:18:25.000 --> 00:18:28.000]  我們都可以有份參與
[00:18:28.000 --> 00:18:31.000]  這也是尼加先知對以色列文
[00:18:31.000 --> 00:18:33.000]  也是對我們的第一個提醒
[00:18:33.000 --> 00:18:35.000]  第二方面是
[00:18:35.000 --> 00:18:38.000]  聯文相關的動詞是「好」
[00:18:38.000 --> 00:18:41.000]  或者是「喜愛」的意思
[00:18:41.000 --> 00:18:43.000]  公義是一個行為
[00:18:43.000 --> 00:18:45.000]  是一個外在的行為
[00:18:45.000 --> 00:18:50.000]  聯文就是一個內心的態度或者呼喚
[00:18:50.000 --> 00:18:51.000]  在舊約聖經裡
[00:18:51.000 --> 00:18:54.000]  同樣聯文都是用來形容上帝的屬性
[00:18:54.000 --> 00:18:58.000]  描述上帝的豐盛、廣大、長久的慈愛
[00:18:58.000 --> 00:19:02.000]  而這個字在聖經裡也常常出現
[00:19:02.000 --> 00:19:07.000]  它同義的字就是善良、慈愛和私恩等等
[00:19:07.000 --> 00:19:12.000]  雖然聯文是一個內心的呼喚
[00:19:12.000 --> 00:19:14.000]  但它也是一個群體性
[00:19:14.000 --> 00:19:16.000]  因為你有對象
[00:19:16.000 --> 00:19:22.000]  所以這個是群體成員互相相待的態度
