
[00:00:00.000 --> 00:00:07.280]  如果我們要去形容我們三位一體獨一的真誠的時候
[00:08:09.200 --> 00:08:15.200]  讓他述說又在我面前陳明吧
[00:08:15.200 --> 00:08:18.200]  自從我設立古時的子民
[00:08:18.200 --> 00:08:21.200]  未來的事和將要發生的事
[00:08:21.200 --> 00:08:27.200]  讓他們把他們述說出來吧
[00:08:27.200 --> 00:08:30.200]  宣告陳明述說
[00:08:30.200 --> 00:08:32.200]  三個其實都是同義詞
[00:08:32.200 --> 00:08:34.200]  而在新譯本的翻譯
[00:08:34.200 --> 00:08:36.200]  其實很全神的表達
[00:08:36.200 --> 00:08:40.200]  上主其實是向這班假神去發出挑戰
[00:08:40.200 --> 00:08:43.200]  就是哪一個神明
[00:08:43.200 --> 00:08:50.200]  能夠指明以及確實宣告將來能夠發生的事
[00:08:50.200 --> 00:08:53.200]  邀請大家揭一揭
[00:08:53.200 --> 00:08:56.200]  以賽亞書四十一章二十一到二十四節
[00:08:56.200 --> 00:09:05.200]  以賽亞書四十一章二十一到二十四節
[00:09:05.200 --> 00:09:08.200]  裡面講明一個神明
[00:09:08.200 --> 00:09:10.200]  怎樣才能夠證明他是真實
[00:09:10.200 --> 00:09:12.200]  這段經文有提到
[00:09:12.200 --> 00:09:16.200]  以賽亞書四十一章二十一到二十四節
[00:09:16.200 --> 00:09:18.200]  他裡面這樣講到
[00:09:18.200 --> 00:09:21.200]  耶和華說你們要呈上你們的案件
[00:09:21.200 --> 00:09:24.200]  雅各的君王說你們要提出你們的理由
[00:09:24.200 --> 00:09:30.200]  讓他們近前來告訴我們將來要發生什麼事
[00:09:30.200 --> 00:09:34.200]  你們要說明先前發生的事
[00:09:34.200 --> 00:09:36.200]  好讓我們思索
[00:09:36.200 --> 00:09:38.200]  或者告訴我們將來的事
[00:09:38.200 --> 00:09:41.200]  使我們得知事情的結局
[00:09:41.200 --> 00:09:44.200]  你要指明未來的事
[00:09:44.200 --> 00:09:48.200]  使我們知道你們是神明
[00:09:48.200 --> 00:09:51.200]  你們挖礦禍挖礦福
[00:09:51.200 --> 00:09:55.200]  好使我們經其一同觀看
[00:09:55.200 --> 00:10:00.200]  看啊!你們屬乎虛無
[00:10:00.200 --> 00:10:04.200]  你們的作為也屬虛空
[00:10:04.200 --> 00:10:10.200]  那選擇你們的是可真悟的
[00:10:10.200 --> 00:10:14.200]  如果我們用這段經文去理解的時候
[00:10:14.200 --> 00:10:17.200]  假的神要證明他自己是真實
[00:10:17.200 --> 00:10:23.200]  就必須清楚指出過去所發生的事的原因
[00:10:23.200 --> 00:10:27.200]  以及對未來有一個準確的預測
[00:10:27.200 --> 00:10:29.200]  這裡講的預測
[00:10:29.200 --> 00:10:31.200]  不是一般性的預測未來
[00:10:31.200 --> 00:10:36.200]  而是關於以色列民被擄他的原因
[00:10:36.200 --> 00:10:40.200]  以及他們將來的發展
[00:10:40.200 --> 00:10:43.200]  但這些假神卻是沒有辦法做到
[00:10:43.200 --> 00:10:47.200]  唯有上主先至清楚知道
[00:10:47.200 --> 00:10:53.200]  以色列民他們被擄之後能夠回歸耶路撒冷
[00:10:53.200 --> 00:11:01.200]  甚至是上主親自去策劃這件事
[00:11:01.200 --> 00:11:04.200]  他用一個令人意想不到的方法
[00:11:04.200 --> 00:11:09.200]  去讓到以色列民回歸耶路撒冷
[00:11:09.200 --> 00:11:15.200]  這個方法就是興起波斯帝國
[00:11:15.200 --> 00:11:19.200]  假神在這件事上沒有辦法參與
[00:11:19.200 --> 00:11:26.200]  甚至預測不到以色列用這種方法來回歸耶路撒冷
[00:11:26.200 --> 00:11:32.200]  上主那番宣告其實是向以色列民表達
[00:11:32.200 --> 00:11:34.200]  他們身處巴比倫
[00:11:34.200 --> 00:11:38.200]  縱然充滿著偶像的地方
[00:11:38.200 --> 00:11:44.200]  看似這些偶像可以為人民帶來風調雨順的生活
[00:11:44.200 --> 00:11:47.200]  但卻只不過是虛無
[00:11:47.200 --> 00:11:52.200]  就好像44章第9和第12節所說
[00:11:52.200 --> 00:11:57.200]  這些事這些偶像對他們無益
[00:11:57.200 --> 00:12:01.200]  沒有辦法真正為他們帶來拯救
[00:12:01.200 --> 00:12:08.200]  唯有那位首先幕後掌管歷史的上主
[00:12:08.200 --> 00:12:12.200]  才是以色列民真正的救贖主
[00:12:12.200 --> 00:12:15.200]  這位掌管歷史的主
[00:12:15.200 --> 00:12:19.200]  怎樣成為以色列百姓的救贖呢
[00:12:19.200 --> 00:12:23.200]  各位姐妹我們觀察一下第6節
[00:12:23.200 --> 00:12:27.200]  先知在引述上主的自述之前
[00:12:27.200 --> 00:12:31.200]  他提到這位上主是以色列的君王
[00:12:31.200 --> 00:12:35.200]  亦都是以色列的救贖主
[00:12:35.200 --> 00:12:40.200]  救贖我們很常聽
[00:12:40.200 --> 00:12:45.200]  但救贖這個觀念是來自利未記25章25節
[00:12:45.200 --> 00:12:48.200]  他裏面根據律法
[00:12:48.200 --> 00:12:51.200]  如果有一個人因為貧困
[00:12:51.200 --> 00:12:55.200]  他去將自己所屬的土地去抵押給人
[00:12:55.200 --> 00:12:57.200]  他所抵押的土地
[00:12:57.200 --> 00:13:01.200]  必須由他最近的親屬去幫他贖回
[00:13:01.200 --> 00:13:04.200]  如果賣地的人沒有辦法
[00:13:04.200 --> 00:13:06.200]  沒有能力去贖回
[00:13:06.200 --> 00:13:11.200]  大家知不知道有什麼方法可以拿回
[00:13:11.200 --> 00:13:15.200]  將我的土地抵押給人
[00:13:15.200 --> 00:13:20.200]  只有一個方法是可以拿回這塊土地
[00:13:20.200 --> 00:13:27.200]  50年的欺凌
[00:13:27.200 --> 00:13:30.200]  50年的欺凌
[00:13:30.200 --> 00:13:33.200]  所抵押的土地
[00:13:33.200 --> 00:13:42.200]  會無條件由賣主去還給抵押的主人
[00:13:42.200 --> 00:13:49.200]  但問題是如今秘魯的一班以色列民
[00:13:49.200 --> 00:13:52.200]  他們要回去英許之地的時候
[00:13:52.200 --> 00:13:57.200]  大家都知道他不可以隨便選一個地方去居住
[00:13:57.200 --> 00:14:01.200]  而是回去他們應該從列祖的時代
[00:14:01.200 --> 00:14:05.200]  被分派的土地裏面去居住
[00:14:05.200 --> 00:14:09.200]  問題就是
[00:14:09.200 --> 00:14:12.200]  我已經有大班人
[00:14:12.200 --> 00:14:14.200]  大班的以色列民
[00:14:14.200 --> 00:14:15.200]  我已經秘魯
[00:14:15.200 --> 00:14:18.200]  誰幫我拿回這塊土地
[00:14:18.200 --> 00:14:22.200]  誰幫我贖回這塊土地
[00:14:22.200 --> 00:14:24.200]  沒有
[00:14:24.200 --> 00:14:27.200]  幾乎是沒有
[00:14:27.200 --> 00:14:29.200]  先知提到
[00:14:29.200 --> 00:14:32.200]  上主是以色列的救贖者
[00:14:32.200 --> 00:14:38.200]  即是上主才有能力和資格
[00:14:38.200 --> 00:14:41.200]  去幫這班秘魯的以色列民
[00:14:41.200 --> 00:14:46.200]  去贖回他們自己原本的地方
[00:14:46.200 --> 00:14:50.200]  上主贖回土地這個概念
[00:14:50.200 --> 00:14:53.200]  其實也是出自利未記
[00:14:53.200 --> 00:14:57.200]  二十五章二十八節希年的觀念
[00:14:57.200 --> 00:15:00.200]  上主如今興起波斯
[00:15:00.200 --> 00:15:02.200]  去讓到以色列民
[00:15:02.200 --> 00:15:06.200]  能夠回到自己所屬的土地
[00:15:06.200 --> 00:15:08.200]  而且以色列民
[00:15:08.200 --> 00:15:11.200]  不需要附上任何的抵押品
[00:15:11.200 --> 00:15:14.200]  去贖回自己的土地
[00:15:14.200 --> 00:15:19.200]  這個情況就好像希年的觀念一樣
[00:15:19.200 --> 00:15:23.200]  所以當以色列民歸回應許之地的時候
[00:15:23.200 --> 00:15:25.200]  我們可以理解
[00:15:25.200 --> 00:15:30.200]  那一年其實就是上主的希年
[00:15:30.200 --> 00:15:32.200]  先知在第六節提到
[00:15:32.200 --> 00:15:35.200]  上主的身份是以色列的救贖主
[00:15:35.200 --> 00:15:40.200]  其實就是要指出希年這個觀念
[00:15:40.200 --> 00:15:45.200]  上神沒有辦法幫他們贖回土地
[00:15:45.200 --> 00:15:49.200]  唯有那位能夠掌管歷史興起波斯
[00:15:49.200 --> 00:15:52.200]  甚至用這個意想不到的方法
[00:15:52.200 --> 00:15:59.200]  的上主才可以贖回他們原本的應許之地
[00:15:59.200 --> 00:16:04.200]  這個上主才是真神
[00:16:04.200 --> 00:16:10.200]  聽姊們,其實這個世界上的人
[00:16:10.200 --> 00:16:15.200]  很多都和當時秘魯巴比倫的以色列民很相似
[00:16:15.200 --> 00:16:17.200]  這個世界的人
[00:16:17.200 --> 00:16:20.200]  其實仍然被很多的偶像去迷惑
[00:16:20.200 --> 00:16:25.200]  這些偶像不是單單指向一些神明
[00:16:25.200 --> 00:16:29.200]  更加可以是一些觀念、物質
[00:16:29.200 --> 00:16:32.200]  甚至是自己
[00:16:32.200 --> 00:16:36.200]  以致他們看不到上主的真實
[00:16:36.200 --> 00:16:41.200]  他們仍然繼續沉淪在偶像的虛無之中
[00:16:41.200 --> 00:16:45.200]  他們不將虛無的偶像視為真實
[00:16:45.200 --> 00:16:51.200]  將真實的上主視為虛謬和虛假
[00:16:51.200 --> 00:16:57.200]  甚至有些否定上主的存在
[00:16:57.200 --> 00:17:03.200]  上星期我和黃秀英姊妹招呼一班文藝學院的中一同學
[00:17:03.200 --> 00:17:08.200]  我們當中有分享關於這個世界的來源
[00:17:08.200 --> 00:17:13.200]  很多同學都相信這個世界是由大爆炸而來
[00:17:13.200 --> 00:17:19.200]  但他們選擇否定這個世界是上主創造
[00:17:19.200 --> 00:17:27.200]  當中的原因是覺得上主創造很不科學
[00:17:27.200 --> 00:17:31.200]  大爆炸的說法相對更加可信
[00:17:31.200 --> 00:17:37.200]  他們認為上主他們根本看不見
[00:17:37.200 --> 00:17:39.200]  沒有辦法證實
[00:17:39.200 --> 00:17:44.200]  不過有些同學在當中再分享多一點的時候
[00:17:44.200 --> 00:17:47.200]  他們相信這個世界有鬼
[00:17:47.200 --> 00:17:50.200]  當他們聽到這一刻的時候
[00:17:50.200 --> 00:17:53.200]  我心裏有一句說話就是
[00:17:53.200 --> 00:17:55.200]  鬼都看不見
[00:17:55.200 --> 00:17:59.200]  你都沒有辦法用科學去驗證
[00:17:59.200 --> 00:18:04.200]  但為什麼他們會寧願相信這個世界有鬼
[00:18:04.200 --> 00:18:07.200]  但否定上主呢
[00:18:07.200 --> 00:18:11.200]  其實這班同學可以說是這個世界的縮影
[00:18:11.200 --> 00:18:20.200]  正正顯出人心裏那種對超自然的安全感和渴望
[00:18:20.200 --> 00:18:28.200]  以及他們理性主義之間的矛盾和掙扎
[00:18:28.200 --> 00:18:30.200]  其實對他們來說
[00:18:30.200 --> 00:18:33.200]  上主是明明可知的
[00:18:33.200 --> 00:18:37.200]  但他們選擇否認和拒絕去承認
[00:18:37.200 --> 00:18:41.200]  寧願他們將信耶穌當為一種迷信
[00:18:41.200 --> 00:18:43.200]  他們只信科學
[00:18:43.200 --> 00:18:46.200]  但心裏一層歸根究底
[00:18:46.200 --> 00:18:49.200]  其實他們只是信自己
[00:18:49.200 --> 00:18:51.200]  他們以自己為中心
[00:18:51.200 --> 00:18:56.200]  他們選擇自己認為哪一樣才是真實
[00:18:56.200 --> 00:18:58.200]  哪一樣是虛假
[00:18:58.200 --> 00:19:01.200]  哪一樣可以幫到自己
[00:19:01.200 --> 00:19:05.200]  哪一樣對自己實際沒有任何幫助
[00:19:05.200 --> 00:19:07.200]  在我身邊的朋友之中
[00:19:07.200 --> 00:19:09.200]  其實他們都是不信耶穌的人
[00:19:09.200 --> 00:19:13.200]  而他們都是一些專業的職業
[00:19:13.200 --> 00:19:15.200]  從事一些專業的職業
[00:19:15.200 --> 00:19:17.200]  但他們當中的人
[00:19:17.200 --> 00:19:20.200]  不少人都相信一些民間的傳統
[00:19:20.200 --> 00:19:22.200]  甚至是相信風水
[00:19:22.200 --> 00:19:28.200]  背後的原因是因為他們很想知道自己的前途
[00:19:28.200 --> 00:19:30.200]  以及前途
[00:19:30.200 --> 00:19:39.200]  當然他們亦都為了自己去求平安
[00:19:39.200 --> 00:19:42.200]  於是他們會留意風水去擺風水陣
[00:19:42.200 --> 00:19:47.200]  甚至乎他們逢新年都會去廟裏走一圈
[00:19:47.200 --> 00:19:49.200]  讓自己轉一轉運
[00:19:49.200 --> 00:19:57.200]  其實他們不相信耶穌是獨一的神
[00:19:57.200 --> 00:19:59.200]  是真實的時候
[00:19:59.200 --> 00:20:04.200]  但是他們轉為去求一些虛妄的事情
[00:20:04.200 --> 00:20:06.200]  背後的真相其實
[00:20:06.200 --> 00:20:12.200]  他們很想企圖去透過一些等價交換的關係
[00:20:12.200 --> 00:20:16.200]  來掌握掌控自己的命運
[00:20:16.200 --> 00:20:18.200]  所謂求神明
[00:20:18.200 --> 00:20:22.200]  本質上其實都是以自己為中心
[00:20:22.200 --> 00:20:28.200]  他們以為自己付出所付出的金錢製品
[00:20:28.200 --> 00:20:32.200]  神明就會保佑自己
[00:20:32.200 --> 00:20:34.200]  好像和我們的信仰
[00:20:34.200 --> 00:20:36.200]  又或者我們的救贖觀
[00:20:36.200 --> 00:20:38.200]  贖回觀
[00:20:38.200 --> 00:20:40.200]  恰恰相反
[00:20:40.200 --> 00:20:45.200]  無關乎在羅馬書保羅他這樣說
[00:20:45.200 --> 00:20:47.200]  因為他們雖然知道上帝
[00:20:47.200 --> 00:20:50.200]  卻不把他當作上帝榮耀他
[00:20:50.200 --> 00:20:52.200]  亦都不感謝他
[00:20:52.200 --> 00:20:54.200]  他們的思想變為虛妄
[00:20:54.200 --> 00:20:57.200]  無知的心昏暗
[00:20:57.200 --> 00:21:00.200]  他們自以為聰明
[00:21:00.200 --> 00:21:02.200]  反成為愚昧
[00:21:02.200 --> 00:21:06.200]  將不能撈壞的上帝的榮耀變為偶像
[00:21:06.200 --> 00:21:08.200]  仿照必撈壞的人
[00:21:08.200 --> 00:21:12.200]  飛禽走獸爬蟲的形象
[00:21:12.200 --> 00:21:15.200]  人不信耶穌
[00:21:15.200 --> 00:21:17.200]  不信上主是獨一真神
[00:21:17.200 --> 00:21:20.200]  除了是來自人的自我中心之外
[00:21:20.200 --> 00:21:28.200]  其實亦都受制於文化歷史社會價值觀等等的因素
[00:21:28.200 --> 00:21:30.200]  好像日本
[00:21:30.200 --> 00:21:32.200]  我們ViuTV都去了日本那裏
[00:21:32.200 --> 00:21:34.200]  有一年的短宣
[00:21:34.200 --> 00:21:36.200]  當地其實都分享過幾次
[00:21:36.200 --> 00:21:41.200]  當地的基督教信徒的比例其實不到1%
[00:21:41.200 --> 00:21:43.200]  是屬於福音眼圖
[00:21:43.200 --> 00:21:46.200]  背後除了他們固有的神道教
[00:21:46.200 --> 00:21:49.200]  以及一系列的歷史包袱
[00:21:49.200 --> 00:21:51.200]  這些歷史包袱包括
[00:21:51.200 --> 00:21:55.200]  奧母真理教以及統一教的事件
[00:21:55.200 --> 00:22:01.200]  這些都影響他們對於宗教信仰的看法
[00:22:01.200 --> 00:22:07.200]  文化亦都是一個很大的集體枷鎖
[00:22:07.200 --> 00:22:10.200]  特別日本人很講禮節
[00:22:10.200 --> 00:22:16.200]  他們不輕易去和其他人成為親密的朋友
[00:22:16.200 --> 00:22:19.200]  昨天我和一些年輕人說
[00:22:19.200 --> 00:22:21.200]  IG上的綠色朋友
[00:22:21.200 --> 00:22:23.200]  很難
[00:22:23.200 --> 00:22:25.200]  不知道什麼叫綠色朋友
[00:22:25.200 --> 00:22:27.200]  可以問一下年輕人
[00:22:27.200 --> 00:22:31.200]  日本人很難和他們做綠色朋友
[00:22:31.200 --> 00:22:34.200]  做一些很親密的關係的朋友
[00:22:34.200 --> 00:22:38.200]  其實他們是屬於一個封閉式的社交
[00:22:38.200 --> 00:22:41.200]  他們只會相信自己圈內的人
[00:22:41.200 --> 00:22:44.200]  如果要和日本人傳福音
[00:22:44.200 --> 00:22:47.200]  你必須要打進這個社交圈子
[00:22:47.200 --> 00:22:50.200]  你並且要得到他的信任和認同
[00:22:50.200 --> 00:22:53.200]  他覺得你值得信得過
[00:22:53.200 --> 00:22:57.200]  他才會聽你說話
[00:22:57.200 --> 00:23:00.200]  日本人就是有這種文化
[00:23:00.200 --> 00:23:03.200]  另外日本人也有另一種文化
[00:23:03.200 --> 00:23:06.200]  就是OT視日常
[00:23:06.200 --> 00:23:08.200]  即是加班
[00:23:08.200 --> 00:23:11.200]  加班他們不加班不行
[00:23:11.200 --> 00:23:15.200]  如果有一個人很想和公司的老闆
[00:23:15.200 --> 00:23:17.200]  或者和上司說
[00:23:17.200 --> 00:23:20.200]  我這個禮拜不能進去我要回教會
[00:23:20.200 --> 00:23:21.200]  我要回團體
[00:23:21.200 --> 00:23:23.200]  我不加班可以
[00:23:23.200 --> 00:23:26.200]  對於我們香港人來說很輕易
[00:23:26.200 --> 00:23:28.200]  和老闆說一句話
[00:23:28.200 --> 00:23:29.200]  不回就不回
[00:23:29.200 --> 00:23:33.200]  有多要命呢
[00:23:33.200 --> 00:23:35.200]  但對於日本人來說
[00:23:35.200 --> 00:23:38.200]  其實是一件很難開口的事
[00:23:38.200 --> 00:23:41.200]  因為背後其實他們覺得
[00:23:41.200 --> 00:23:43.200]  這種行為很不合群
[00:23:43.200 --> 00:23:45.200]  我不加班
[00:23:45.200 --> 00:23:49.200]  我只是和我的同事很疏離
[00:23:49.200 --> 00:23:51.200]  我背叛了整班同事
[00:23:51.200 --> 00:23:55.200]  甚至會為公司和同事帶來不便
[00:23:55.200 --> 00:23:59.200]  這種為人帶來不便
[00:23:59.200 --> 00:24:01.200]  對於他們來說
[00:24:01.200 --> 00:24:04.200]  是一種極大的羞恥
[00:24:04.200 --> 00:24:08.200]  極大的羞恥
[00:24:08.200 --> 00:24:11.200]  其實在宣教學裏面
[00:24:11.200 --> 00:24:14.200]  這種他們認為為人帶來不便
[00:24:14.200 --> 00:24:16.200]  所帶來的羞恥
[00:24:16.200 --> 00:24:20.200]  是屬於羞恥和尊榮的文化
[00:24:20.200 --> 00:24:24.200]  其實每一個國家
[00:24:24.200 --> 00:24:26.200]  都會存在著不同的文化
[00:24:26.200 --> 00:24:28.200]  而在宣教學裏面
[00:24:28.200 --> 00:24:30.200]  其中會提及一個主題
[00:24:30.200 --> 00:24:32.200]  叫做三維福音
[00:24:32.200 --> 00:24:36.200]  三維福音就是將人
[00:24:36.200 --> 00:24:40.200]  分為三種類型的文化
[00:24:40.200 --> 00:24:42.200]  除了剛才提到的羞恥
[00:24:42.200 --> 00:24:44.200]  尊榮的文化
[00:24:44.200 --> 00:24:46.200]  另外兩種就是
[00:24:46.200 --> 00:24:50.200]  罪疚、清白以及懼怕能力
[00:24:50.200 --> 00:24:52.200]  第一個的文化
[00:24:52.200 --> 00:24:55.200]  罪疚、清白就是指人
[00:24:55.200 --> 00:24:58.200]  他企圖去靠一些善行
[00:24:58.200 --> 00:25:01.200]  修行去贖罪
[00:25:01.200 --> 00:25:05.200]  去填補他那種的罪疚感
[00:25:05.200 --> 00:25:07.200]  但我們都清楚知道
[00:25:07.200 --> 00:25:10.200]  其實人沒有辦法用種種的行為
[00:25:10.200 --> 00:25:12.200]  和功德去救贖自己
[00:25:12.200 --> 00:25:14.200]  去贖回自己
[00:25:14.200 --> 00:25:17.200]  到頭來所做的事其實很虛無
[00:25:17.200 --> 00:25:20.200]  我們都知道唯有耶穌基督
[00:25:20.200 --> 00:25:24.200]  才是那位生命裏面真正的救贖主
