
[00:00:00.000 --> 00:00:02.000]  好,等一會讓我們聽神的道義
[00:05:50.000 --> 00:05:51.000]  教會沒有錢
[00:05:51.000 --> 00:05:53.000]  沒有東西做得出來
[00:05:53.000 --> 00:05:54.000]  只要教會沒有錢
[00:05:54.000 --> 00:05:55.000]  什麼事都做不了
[00:05:55.000 --> 00:05:56.000]  鄧小平
[00:05:56.000 --> 00:05:58.000]  聖經是不是這樣教的呢?
[00:05:58.000 --> 00:05:59.000]  聖經是不是這樣教的呢?
[00:05:59.000 --> 00:06:02.000]  上帝是不是沒錢就不用信呢?
[00:06:02.000 --> 00:06:06.000]  上帝是不是因為你沒錢就不相信了呢?
[00:06:06.000 --> 00:06:08.000]  是不是沒錢的人走在一起
[00:06:08.000 --> 00:06:09.000]  就不是教會了
[00:06:09.000 --> 00:06:11.000]  沒錢的人走在一起
[00:06:11.000 --> 00:06:13.000]  就不是教會了
[00:06:13.000 --> 00:06:14.000]  聖經裡面說
[00:06:14.000 --> 00:06:16.000]  兩三個人走在一起
[00:06:16.000 --> 00:06:17.000]  就可以叫做教會了
[00:06:17.000 --> 00:06:18.000]  聖經裡面說
[00:06:18.000 --> 00:06:19.000]  兩三個人走在一起
[00:06:19.000 --> 00:06:21.000]  就可以稱之為教會了
[00:06:21.000 --> 00:06:23.000]  所以很多人在教會裡面
[00:06:23.000 --> 00:06:25.000]  帶著很多不同的思維
[00:06:25.000 --> 00:06:28.000]  很多人在教會裡帶著不同的思維
[00:06:28.000 --> 00:06:30.000]  聽上去很合情合理
[00:06:30.000 --> 00:06:31.000]  聽上去好像合情合理
[00:06:31.000 --> 00:06:34.000]  但是當我們用聖經量度的時候呢
[00:06:34.000 --> 00:06:35.000]  當我們用聖經去量度的時候
[00:06:35.000 --> 00:06:38.000]  發覺卻是他們所說的站不住
[00:06:38.000 --> 00:06:41.000]  發覺他們所說的站不住
[00:06:41.000 --> 00:06:44.000]  那為什麼上帝要容許這樣的情況出現呢?
[00:06:44.000 --> 00:06:46.000]  上帝為什麼允許這樣的情況出現呢?
[00:06:46.000 --> 00:06:48.000]  這就是我們今天要看的這段聖經的特色
[00:06:48.000 --> 00:06:50.000]  這就是我們今天要看的這段聖經的特色
[00:06:50.000 --> 00:06:53.000]  在肥臘比書第四章一開始
[00:06:53.000 --> 00:06:54.000]  肥臘比書第四章一開始
[00:06:54.000 --> 00:06:57.000]  保羅很清楚地告訴我們
[00:06:57.000 --> 00:07:02.000]  他對這個肥臘比教會的看法是一個屬靈的家
[00:07:02.000 --> 00:07:05.000]  他對肥臘比教會的看法是一個屬靈的家
[00:07:05.000 --> 00:07:06.000]  所以他這樣說
[00:07:06.000 --> 00:07:09.000]  我所親愛的弟兄
[00:07:09.000 --> 00:07:11.000]  所以我所親愛的
[00:07:11.000 --> 00:07:12.000]  我想念的弟兄
[00:07:12.000 --> 00:07:14.000]  我所想念的弟兄
[00:07:14.000 --> 00:07:16.000]  你們就是我的喜樂
[00:07:16.000 --> 00:07:17.000]  我的冠冕
[00:07:17.000 --> 00:07:18.000]  我親愛的弟兄
[00:07:18.000 --> 00:07:20.000]  你們應當靠主站立得穩
[00:07:20.000 --> 00:07:22.000]  你們就是我的喜樂
[00:07:22.000 --> 00:07:23.000]  我的冠冕
[00:07:23.000 --> 00:07:24.000]  我親愛的弟兄
[00:07:24.000 --> 00:07:27.000]  你們應當靠主站立得穩
[00:07:27.000 --> 00:07:30.000]  保羅是肥臘比教會好像一個家庭一樣
[00:07:30.000 --> 00:07:33.000]  保羅是肥臘比教會像一個家庭一樣
[00:07:33.000 --> 00:07:36.000]  這個家庭是以上帝為首
[00:07:36.000 --> 00:07:38.000]  這個家庭是以上帝為首
[00:07:38.000 --> 00:07:43.000]  所以上帝主動先付出他的獨生兒子耶穌基督
[00:07:43.000 --> 00:07:47.000]  上帝先主動付出他的獨生兒子耶穌基督
[00:07:47.000 --> 00:07:49.000]  建立起這個家庭
[00:07:49.000 --> 00:07:50.000]  就是這個家庭
[00:07:50.000 --> 00:07:52.000]  所以在這裡他強調說一件事
[00:07:52.000 --> 00:07:55.000]  是要靠主站立得穩
[00:07:55.000 --> 00:07:57.000]  是要靠主站得穩
[00:07:57.000 --> 00:08:01.000]  原文聖經是在基督裏面要站得穩
[00:08:01.000 --> 00:08:05.000]  原文聖經是在基督裏要站得穩
[00:08:05.000 --> 00:08:08.000]  我有時不是十分喜歡和合館的翻譯
[00:08:08.000 --> 00:08:11.000]  就是因為逢有時在主裏面
[00:08:11.000 --> 00:08:14.000]  他用了不同字眼去翻譯
[00:08:14.000 --> 00:08:17.000]  有時在主裏面他用了其他字眼
[00:08:17.000 --> 00:08:19.000]  有時是靠主有時在主裏面
[00:08:19.000 --> 00:08:21.000]  有時是靠主有時在主裏面
[00:08:21.000 --> 00:08:23.000]  但都是同一個說法
[00:08:23.000 --> 00:08:24.000]  都是同一個意思
[00:08:24.000 --> 00:08:26.000]  基督徒走在一起
[00:08:26.000 --> 00:08:29.000]  成為一個屬靈的家
[00:08:29.000 --> 00:08:30.000]  我們叫教會
[00:08:30.000 --> 00:08:31.000]  成為一個屬靈的家
[00:08:31.000 --> 00:08:32.000]  我們稱之為教會
[00:08:32.000 --> 00:08:33.000]  是因為一個
[00:08:33.000 --> 00:08:34.000]  也是唯一一個因素
[00:08:34.000 --> 00:08:36.000]  是一個也是唯一的一個因素
[00:08:36.000 --> 00:08:38.000]  就是在耶穌基督裏面
[00:08:38.000 --> 00:08:39.000]  是在耶穌基督裏面
[00:08:39.000 --> 00:08:41.000]  在這個屬靈的家裏面
[00:08:41.000 --> 00:08:42.000]  不是沒有問題的
[00:08:42.000 --> 00:08:43.000]  不是沒有問題
[00:08:43.000 --> 00:08:44.000]  裏面有問題的
[00:08:44.000 --> 00:08:45.000]  裏面有問題
[00:08:45.000 --> 00:08:48.000]  不過保羅很開心在這個群體裏面
[00:08:48.000 --> 00:08:49.000]  保羅很開心
[00:08:49.000 --> 00:08:51.000]  因為保羅看到
[00:08:51.000 --> 00:08:56.000]  菲律賓教會漸漸強壯起來
[00:08:56.000 --> 00:08:57.000]  漸漸強壯起來
[00:08:57.000 --> 00:08:58.000]  鄧英姐妹
[00:08:58.000 --> 00:09:00.000]  你和我有一個家的話
[00:09:00.000 --> 00:09:02.000]  你和我有一個家的話
[00:09:02.000 --> 00:09:04.000]  我相信你最開心的一件事是什麼
[00:09:04.000 --> 00:09:05.000]  我相信你最開心的一件事是什麼
[00:09:05.000 --> 00:09:07.000]  我講我做父母
[00:09:07.000 --> 00:09:08.000]  我講我做父母
[00:09:08.000 --> 00:09:10.000]  我最開心的一件事是什麼
[00:09:10.000 --> 00:09:11.000]  我最開心的一件事是什麼
[00:09:11.000 --> 00:09:13.000]  我看到我這個家裏面
[00:09:13.000 --> 00:09:15.000]  每一個成員都成長起來
[00:09:15.000 --> 00:09:17.000]  我家裏每一個成員都成長起來
[00:09:17.000 --> 00:09:18.000]  成熟起來
[00:09:18.000 --> 00:09:19.000]  成熟起來
[00:09:19.000 --> 00:09:21.000]  我還記得
[00:09:21.000 --> 00:09:23.000]  我還記得
[00:09:23.000 --> 00:09:26.000]  我兒女很小的時候
[00:09:26.000 --> 00:09:28.000]  我兒女很小的時候
[00:09:28.000 --> 00:09:29.000]  很多事情都是我照顧他們的
[00:09:29.000 --> 00:09:30.000]  很多事情都是我照顧他們的
[00:09:30.000 --> 00:09:31.000]  很多事情都是我照顧他們的
[00:09:31.000 --> 00:09:32.000]  我記得
[00:09:32.000 --> 00:09:33.000]  我講我兒子
[00:09:33.000 --> 00:09:34.000]  我講我兒子
[00:09:34.000 --> 00:09:36.000]  他小時候不懂得穿衣服
[00:09:36.000 --> 00:09:37.000]  我幫他穿衣服
[00:09:37.000 --> 00:09:38.000]  他小時候不懂得穿衣服
[00:09:38.000 --> 00:09:39.000]  我幫他穿
[00:09:39.000 --> 00:09:40.000]  我幫他穿
[00:09:40.000 --> 00:09:41.000]  那時候那幅圖畫
[00:09:41.000 --> 00:09:42.000]  那時候那幅圖畫
[00:09:42.000 --> 00:09:43.000]  怎樣幫他戴手套
[00:09:43.000 --> 00:09:44.000]  怎樣幫他戴手套
[00:09:44.000 --> 00:09:45.000]  要他出力推進去手套裏
[00:09:45.000 --> 00:09:46.000]  要他出力推進去手套裏
[00:09:46.000 --> 00:09:47.000]  要他出力推進去手套裏
[00:09:47.000 --> 00:09:49.000]  很開心的
[00:09:49.000 --> 00:09:50.000]  現在小時候非常開心
[00:09:50.000 --> 00:09:51.000]  現在小時候非常開心
[00:09:51.000 --> 00:09:52.000]  現在小時候非常開心
[00:09:52.000 --> 00:09:53.000]  現在他這麼大了
[00:09:53.000 --> 00:09:54.000]  現在他這麼大了
[00:09:54.000 --> 00:09:55.000]  他自己懂得穿衣服
[00:09:55.000 --> 00:09:56.000]  他自己懂得穿衣服
[00:09:56.000 --> 00:09:57.000]  他已經很開心了
[00:09:57.000 --> 00:09:58.000]  他已經很開心了
[00:09:58.000 --> 00:09:59.000]  他已經很開心了
[00:09:59.000 --> 00:10:00.000]  獨立了
[00:10:00.000 --> 00:10:01.000]  已經能夠獨立了
[00:10:01.000 --> 00:10:02.000]  已經能夠獨立了
[00:10:02.000 --> 00:10:03.000]  這個就是做父母的心腸
[00:10:03.000 --> 00:10:04.000]  這個就是做父母的心腸
[00:10:04.000 --> 00:10:05.000]  這個就是做父母的心腸
[00:10:05.000 --> 00:10:06.000]  在周末我們宣傳
[00:10:06.000 --> 00:10:07.000]  在周末我們宣傳
[00:10:07.000 --> 00:10:08.000]  保羅一樣
[00:10:08.000 --> 00:10:09.000]  保羅一樣
[00:10:09.000 --> 00:10:10.000]  保羅一樣
[00:10:10.000 --> 00:10:11.000]  他看到這個熟齡的家庭比較會
[00:10:11.000 --> 00:10:12.000]  他看到這個熟齡的家庭比較會
[00:10:12.000 --> 00:10:13.000]  他看到這個熟齡的家庭比較會
[00:10:17.000 --> 00:10:18.000]  他就說我滿有喜樂
[00:10:18.000 --> 00:10:19.000]  他就說我滿有喜樂
[00:10:19.000 --> 00:10:20.000]  我以你們為冠冕一樣
[00:10:20.000 --> 00:10:21.000]  我以你們為冠冕一樣
[00:10:21.000 --> 00:10:22.000]  我以你們為冠冕一樣
[00:10:22.000 --> 00:10:23.000]  我以你們為冠冕一樣
[00:10:23.000 --> 00:10:24.000]  我以你們為冠冕一樣
[00:10:24.000 --> 00:10:25.000]  我以你們為冠冕一樣
[00:10:25.000 --> 00:10:26.000]  我以你們為冠冕一樣
[00:10:26.000 --> 00:10:27.000]  我以你們為冠冕一樣
[00:10:27.000 --> 00:10:28.000]  我以你們為冠冕一樣
[00:10:28.000 --> 00:10:29.000]  我以你們為冠冕一樣
[00:10:29.000 --> 00:10:30.000]  我以你們為冠冕一樣
[00:10:30.000 --> 00:10:31.000]  我以你們為冠冕一樣
[00:10:31.000 --> 00:10:32.000]  我以你們為冠冕一樣
[00:10:32.000 --> 00:10:33.000]  我以你們為冠冕一樣
[00:10:33.000 --> 00:10:34.000]  我以你們為冠冕一樣
[00:10:34.000 --> 00:10:35.000]  我以你們為冠冕一樣
[00:10:35.000 --> 00:10:36.000]  我以你們為冠冕一樣
[00:10:36.000 --> 00:10:37.000]  我以你們為冠冕一樣
[00:10:37.000 --> 00:11:05.000]  我以你們為冠冕一樣
[00:11:07.000 --> 00:11:08.000]  如果一個家庭沒有吵過架的話
[00:11:08.000 --> 00:11:09.000]  如果一個家庭沒有吵過架的話
[00:11:09.000 --> 00:11:10.000]  如果一個家庭沒有吵過架的話
[00:11:10.000 --> 00:11:11.000]  是不正常的
[00:11:11.000 --> 00:11:12.000]  是不正常的
[00:11:12.000 --> 00:11:13.000]  你知道為什麼不正常嗎
[00:11:13.000 --> 00:11:14.000]  你知道為什麼不正常嗎
[00:11:14.000 --> 00:11:15.000]  你知道為什麼不正常嗎
[00:11:15.000 --> 00:11:16.000]  為什麼會吵架呢
[00:11:16.000 --> 00:11:17.000]  為什麼會吵架呢
[00:11:17.000 --> 00:11:18.000]  因為你有意見嘛
[00:11:18.000 --> 00:11:19.000]  因為你有意見
[00:11:19.000 --> 00:11:20.000]  你有意見才和他吵架的嘛
[00:11:20.000 --> 00:11:21.000]  你有意見才和他吵架的嘛
[00:11:21.000 --> 00:11:22.000]  沒有意見才和他吵架
[00:11:22.000 --> 00:11:23.000]  沒有意見才和他吵架
[00:11:23.000 --> 00:11:24.000]  吵架是什麼呢
[00:11:24.000 --> 00:11:25.000]  吵架是什麼呢
[00:11:25.000 --> 00:11:26.000]  吵架是什麼呢
[00:11:26.000 --> 00:11:27.000]  吵架是什麼意思呢
[00:11:27.000 --> 00:11:28.000]  一方面我是重視我的意見
[00:11:28.000 --> 00:11:29.000]  一方面我是重視我的意見
[00:11:29.000 --> 00:11:58.000]  一方面這是我自己的意見,我希望你們接納,但同時間,因為我看我的意見,應該是為你的好處發出的,所以你的好處是發出的,父母都會明白,夫妻都會明白,你有沒有煮飯呀,何啟東?有,今天呀,只有今天煮飯。
[00:11:59.000 --> 00:12:03.000]  你很努力煮了一餐飯給大家吃。
[00:12:03.000 --> 00:12:05.000]  你很努力煮了一餐飯給大家吃。
[00:12:05.000 --> 00:12:11.000]  見到鵬鳴回來了,收工很開心,太太呀,露了一些名字。
[00:12:11.000 --> 00:12:13.000]  太太呀,她呀,哎呀,非常感謝。
[00:12:13.000 --> 00:12:16.000]  接著鵬鳴看一看你煮的食物。
[00:12:16.000 --> 00:12:18.000]  看鵬鳴煮的。
[00:12:18.000 --> 00:12:20.000]  哇,咖哩雞呀,你打算煮的。
[00:12:20.000 --> 00:12:23.000]  看鵬鳴煮的。
[00:12:23.000 --> 00:12:25.000]  鵬鳴又喜歡吃辣的。
[00:12:25.000 --> 00:12:26.000]  鵬鳴喜歡吃辣的。
[00:12:26.000 --> 00:12:28.000]  咖哩雞應該他一定喜歡的,那你很開心地煮了。
[00:12:28.000 --> 00:12:29.000]  看鵬鳴煮的。
[00:12:29.000 --> 00:12:30.000]  看鵬鳴煮的。
[00:12:30.000 --> 00:12:31.000]  看鵬鳴煮的。
[00:12:31.000 --> 00:12:32.000]  看鵬鳴煮的。
[00:12:32.000 --> 00:12:33.000]  看鵬鳴煮的。
[00:12:33.000 --> 00:12:34.000]  看鵬鳴煮的。
[00:12:34.000 --> 00:12:35.000]  看鵬鳴煮的。
[00:12:35.000 --> 00:12:36.000]  看鵬鳴煮的。
[00:12:36.000 --> 00:12:37.000]  看鵬鳴煮的。
[00:12:37.000 --> 00:12:38.000]  看鵬鳴煮的。
[00:12:38.000 --> 00:12:39.000]  看鵬鳴煮的。
[00:12:39.000 --> 00:12:40.000]  看鵬鳴煮的。
[00:12:40.000 --> 00:12:41.000]  看鵬鳴煮的。
[00:12:41.000 --> 00:12:42.000]  看鵬鳴煮的。
[00:12:42.000 --> 00:12:43.000]  看鵬鳴煮的。
[00:12:43.000 --> 00:12:44.000]  看鵬鳴煮的。
[00:12:44.000 --> 00:12:45.000]  看鵬鳴煮的。
[00:12:45.000 --> 00:12:46.000]  看鵬鳴煮的。
[00:12:46.000 --> 00:13:01.000]  看鵬鳴煮的。
[00:13:01.000 --> 00:13:02.000]  看鵬鳴煮的。
[00:13:02.000 --> 00:13:03.000]  看鵬鳴煮的。
[00:13:03.000 --> 00:13:04.000]  看鵬鳴煮的。
[00:13:04.000 --> 00:13:05.000]  看鵬鳴煮的。
[00:13:05.000 --> 00:13:06.000]  看鵬鳴煮的。
[00:13:06.000 --> 00:13:07.000]  看鵬鳴煮的。
[00:13:07.000 --> 00:13:08.000]  看鵬鳴煮的。
[00:13:08.000 --> 00:13:09.000]  看鵬鳴煮的。
[00:13:09.000 --> 00:13:10.000]  看鵬鳴煮的。
[00:13:10.000 --> 00:13:11.000]  看鵬鳴煮的。
[00:13:11.000 --> 00:13:12.000]  看鵬鳴煮的。
[00:13:12.000 --> 00:13:13.000]  看鵬鳴煮的。
[00:13:13.000 --> 00:13:14.000]  看鵬鳴煮的。
[00:13:14.000 --> 00:13:15.000]  看鵬鳴煮的。
[00:13:15.000 --> 00:13:16.000]  看鵬鳴煮的。
[00:13:16.000 --> 00:13:17.000]  看鵬鳴煮的。
[00:13:17.000 --> 00:13:18.000]  看鵬鳴煮的。
[00:13:18.000 --> 00:13:19.000]  看鵬鳴煮的。
[00:13:19.000 --> 00:13:20.000]  看鵬鳴煮的。
[00:13:20.000 --> 00:13:21.000]  看鵬鳴煮的。
[00:13:21.000 --> 00:13:22.000]  看鵬鳴煮的。
[00:13:22.000 --> 00:13:23.000]  看鵬鳴煮的。
[00:13:23.000 --> 00:13:24.000]  看鵬鳴煮的。
[00:13:24.000 --> 00:13:25.000]  看鵬鳴煮的。
[00:13:25.000 --> 00:13:26.000]  看鵬鳴煮的。
[00:13:26.000 --> 00:13:27.000]  看鵬鳴煮的。
[00:13:27.000 --> 00:13:28.000]  看鵬鳴煮的。
[00:13:28.000 --> 00:13:29.000]  看鵬鳴煮的。
[00:13:29.000 --> 00:13:30.000]  看鵬鳴煮的。
[00:13:30.000 --> 00:13:31.000]  看鵬鳴煮的。
[00:13:31.000 --> 00:13:32.000]  看鵬鳴煮的。
[00:13:32.000 --> 00:13:33.000]  看鵬鳴煮的。
[00:13:33.000 --> 00:13:46.000]  看鵬鳴煮的。
[00:13:46.000 --> 00:13:47.000]  看鵬鳴煮的。
[00:13:47.000 --> 00:13:48.000]  看鵬鳴煮的。
[00:13:48.000 --> 00:13:49.000]  看鵬鳴煮的。
[00:13:49.000 --> 00:13:50.000]  看鵬鳴煮的。
