
[00:00:00.000 --> 00:00:04.080]  我們先做一次同心的祈禱
[00:01:15.160 --> 00:01:17.760]  耶穌姓什麼呢?
[00:01:17.760 --> 00:01:19.760]  耶穌姓耶
[00:01:19.760 --> 00:01:21.160]  我第一時間的想法就是
[00:01:21.160 --> 00:01:23.920]  我怎麼回答你呢?
[00:01:23.920 --> 00:01:25.920]  是的,沒錯
[00:01:25.920 --> 00:01:27.920]  這個回應多有意思
[00:01:27.920 --> 00:01:29.680]  沒錯,那位朋友就跟我說
[00:01:29.680 --> 00:01:31.680]  是的,我跟朋友聊天
[00:01:31.680 --> 00:01:34.080]  兩個都剛剛認識信仰
[00:01:34.080 --> 00:01:34.760]  還沒回教會
[00:01:34.760 --> 00:01:36.280]  但是他就說
[00:01:36.280 --> 00:01:37.760]  他就說耶穌姓耶
[00:01:37.760 --> 00:01:38.880]  好像奕成說
[00:01:38.880 --> 00:01:39.840]  耶穌當然姓耶
[00:01:39.840 --> 00:01:41.640]  阿爸叫耶和華
[00:01:41.640 --> 00:01:42.480]  阿爸又姓耶
[00:01:42.480 --> 00:01:44.200]  那他就姓耶
[00:01:44.200 --> 00:01:45.800]  然後他覺得不太對勁
[00:01:45.800 --> 00:01:48.200]  我們說姓父、姓子、姓寧
[00:01:48.200 --> 00:01:51.680]  那為什麼姓寧又不是叫耶寧呢?
[00:01:51.680 --> 00:01:53.280]  他就這樣問我
[00:01:53.280 --> 00:01:54.800]  我當時
[00:01:54.800 --> 00:01:55.680]  有一個現代的表達
[00:01:55.680 --> 00:01:57.920]  看著他嘔吐了嘴
[00:01:57.920 --> 00:01:58.640]  然後他就說
[00:01:58.640 --> 00:01:59.520]  不過我覺得不是的
[00:01:59.520 --> 00:02:01.800]  我覺得耶穌應該姓基督
[00:02:01.800 --> 00:02:03.520]  因為耶穌基督嘛
[00:02:03.520 --> 00:02:05.920]  那些外國人、西方的外國人
[00:02:05.920 --> 00:02:07.120]  前面的名字後面是姓
[00:02:07.120 --> 00:02:08.200]  那麼耶穌基督
[00:02:08.200 --> 00:02:09.040]  剛才唱歌的是什麼?
[00:02:09.040 --> 00:02:10.280]  Jesus Christ
[00:02:10.280 --> 00:02:11.320]  那麼他一定是叫做
[00:02:11.320 --> 00:02:13.480]  耶穌的姓當然是Christ
[00:02:13.480 --> 00:02:14.320]  那你說哪個正確呢?
[00:02:14.320 --> 00:02:16.480]  這樣問我
[00:02:16.480 --> 00:02:18.240]  我當時又看著他
[00:02:18.240 --> 00:02:20.880]  他突然問我哪個正確
[00:02:20.880 --> 00:02:22.240]  哪個正確
[00:02:22.240 --> 00:02:23.000]  大家都明白
[00:02:23.000 --> 00:02:24.480]  兩個都不正確
[00:02:24.480 --> 00:02:25.680]  耶穌當然不是姓耶
[00:02:25.680 --> 00:02:27.240]  大家都知道是開玩笑的
[00:02:27.240 --> 00:02:29.720]  耶穌當然不是姓基督
[00:02:29.720 --> 00:02:31.600]  究竟耶穌
[00:02:31.600 --> 00:02:33.320]  姓什麼這個問題也挺有趣的
[00:02:33.320 --> 00:02:34.200]  不過
[00:02:34.200 --> 00:02:37.760]  原來很多人都不是分得出這些名字
[00:02:37.760 --> 00:02:41.200]  耶穌、基督、耶和華、姓寧
[00:02:41.200 --> 00:02:42.400]  很複雜
[00:02:42.400 --> 00:02:43.120]  我在團體裡面
[00:02:43.120 --> 00:02:44.040]  經常跟弟兄姊妹
[00:02:44.040 --> 00:02:45.480]  一路分享的時候
[00:02:45.480 --> 00:02:46.640]  有時候他們也會混淆的
[00:02:46.640 --> 00:02:47.200]  譬如說
[00:02:47.200 --> 00:02:48.680]  剛剛過了復活節
[00:02:48.680 --> 00:02:49.600]  真的感謝主
[00:02:49.600 --> 00:02:50.960]  我們的主上帝耶和華
[00:02:50.960 --> 00:02:52.320]  我們釘死了
[00:02:52.320 --> 00:02:53.680]  我說不對
[00:02:53.680 --> 00:02:55.360]  主上帝耶和華在聖經裡面說
[00:02:55.360 --> 00:02:57.520]  創造天地的時候的描述
[00:02:57.520 --> 00:02:59.840]  釘在十字架上的是耶穌、基督
[00:02:59.840 --> 00:03:00.960]  他就說不是一樣的嗎?
[00:03:00.960 --> 00:03:02.120]  又說一樣的
[00:03:02.120 --> 00:03:04.480]  那就要解釋一段時間
[00:03:04.480 --> 00:03:06.440]  原來當我們想到這些名號
[00:03:06.440 --> 00:03:08.280]  耶穌、基督等等這些名號
[00:03:08.280 --> 00:03:09.560]  有時候我們也要解釋一段時間
[00:03:09.560 --> 00:03:11.600]  因為原來我們也不太認識
[00:03:11.600 --> 00:03:12.840]  又或者我們回教會很久
[00:03:12.840 --> 00:03:14.200]  有時候也不被提醒
[00:03:14.200 --> 00:03:16.440]  今天很想跟大家去提醒一下
[00:03:16.440 --> 00:03:18.080]  或者分享一下
[00:03:18.080 --> 00:03:20.040]  究竟耶穌、基督這些名號
[00:03:20.040 --> 00:03:20.960]  跟我們的生命
[00:03:20.960 --> 00:03:22.840]  跟我們的認識有什麼意義
[00:03:22.840 --> 00:03:26.040]  我想起來我想跟大家先說一些事情
[00:03:26.040 --> 00:03:28.520]  我預備了一個圖
[00:03:28.520 --> 00:03:30.720]  這個圖跟大家分享一下
[00:03:30.720 --> 00:03:32.440]  見到這個圖了
[00:03:32.440 --> 00:03:33.400]  很熟悉的
[00:03:33.400 --> 00:03:34.720]  應該有多宗弟兄姊妹
[00:03:34.720 --> 00:03:37.800]  有你是中華基督教會的中學畢業的
[00:03:37.800 --> 00:03:39.480]  你應該見過這個圖
[00:03:39.480 --> 00:03:41.640]  這個是中華基督教會區會
[00:03:41.640 --> 00:03:44.360]  我們直屬學校的校徽樣
[00:03:44.360 --> 00:03:45.240]  這個是蒙文韋
[00:03:45.240 --> 00:03:47.000]  因為我們在蒙文韋做時工
[00:03:47.000 --> 00:03:48.280]  我是他們的校務
[00:03:48.280 --> 00:03:51.680]  其實你發覺除了左下角這個蒙文韋
[00:03:51.680 --> 00:03:53.240]  還有下面的英文字之外
[00:03:53.240 --> 00:03:54.640]  其他區會校都是這樣的
[00:03:54.640 --> 00:03:55.920]  機制就轉機制
[00:03:55.920 --> 00:03:57.040]  協和就轉協和
[00:03:57.040 --> 00:03:59.760]  自己看著看著就轉了不同顏色
[00:03:59.760 --> 00:04:02.480]  我們當中有多少弟兄姊妹
[00:04:02.480 --> 00:04:03.160]  或者你自己
[00:04:03.160 --> 00:04:03.920]  或者你的家人
[00:04:03.920 --> 00:04:04.920]  你的子女等等
[00:04:04.920 --> 00:04:07.520]  是曾經在中華基督教會的中學
[00:04:07.520 --> 00:04:10.280]  讀過書或者正在讀書的
[00:04:10.280 --> 00:04:11.080]  很多
[00:04:11.080 --> 00:04:12.040]  是不是有一半
[00:04:12.040 --> 00:04:13.120]  好了,放下手
[00:04:13.120 --> 00:04:16.720]  應該很熟悉吧
[00:04:16.720 --> 00:04:19.520]  上面那些圖案是什麼來的
[00:04:19.520 --> 00:04:21.120]  先講解一下
[00:04:21.120 --> 00:04:23.680]  按下去就行了
[00:04:23.680 --> 00:04:26.080]  底部是學校名字
[00:04:26.080 --> 00:04:26.880]  有些不是
[00:04:26.880 --> 00:04:28.200]  有些學校不是學校名字
[00:04:28.200 --> 00:04:29.240]  是用校訓
[00:04:29.240 --> 00:04:31.440]  你自己學校就知道這裡是蒙文韋書院
[00:04:31.440 --> 00:04:32.680]  學校名字英文全寫
[00:04:32.680 --> 00:04:33.760]  多按一下
[00:04:33.760 --> 00:04:37.120]  左下角通常是學校名字的中文
[00:04:37.120 --> 00:04:38.920]  蒙文韋是用小算的
[00:04:38.920 --> 00:04:40.120]  有不同字體的
[00:04:40.120 --> 00:04:41.160]  不過都是中文名字
[00:04:41.160 --> 00:04:42.120]  蒙文韋三個字
[00:04:42.120 --> 00:04:43.360]  看不看得到蒙文韋三個字
[00:04:43.360 --> 00:04:44.720]  大家中文都很好
[00:04:44.720 --> 00:04:45.440]  蒙字
[00:04:45.440 --> 00:04:46.440]  文韋
[00:04:46.440 --> 00:04:46.960]  好了
[00:04:46.960 --> 00:04:47.760]  再看
[00:04:47.760 --> 00:04:50.000]  右邊簡單一點
[00:04:50.000 --> 00:04:51.120]  每一間學校都是這樣的
[00:04:51.120 --> 00:04:52.120]  雖然有時候不同擺位
[00:04:52.120 --> 00:04:53.400]  不過都是這三個英文字
[00:04:53.400 --> 00:04:54.600]  是什麼字呢?
[00:04:54.600 --> 00:04:55.400]  C字
[00:04:55.400 --> 00:04:56.600]  CCC是什麼來的?
[00:04:56.600 --> 00:04:58.160]  就是中華基督教會
[00:04:58.160 --> 00:05:00.160]  The Church of Christ in China
[00:05:00.160 --> 00:05:01.720]  就是中華基督教會的簡寫
[00:05:01.720 --> 00:05:02.680]  所以有人問我們
[00:05:02.680 --> 00:05:03.480]  你上什麼教會?
[00:05:03.480 --> 00:05:05.320]  有些人會回答我們上CCC的教會
[00:05:05.320 --> 00:05:06.400]  就是中華基督教會
[00:05:06.400 --> 00:05:07.000]  也是對的
[00:05:07.000 --> 00:05:07.680]  好了,繼續
[00:05:07.680 --> 00:05:09.320]  右上角
[00:05:09.320 --> 00:05:10.000]  這是什麼來的?
[00:05:10.000 --> 00:05:11.200]  這是一個十字架
[00:05:11.200 --> 00:05:14.400]  這是一個四端有火焰形狀的十字架
[00:05:14.400 --> 00:05:16.280]  叫做納斯托利十字架
[00:05:16.280 --> 00:05:17.520]  Nastorian Cross
[00:05:17.520 --> 00:05:18.720]  知道是什麼來的嗎?
[00:05:19.240 --> 00:05:22.160]  記不記得我們在《聖經通識》講堂
[00:05:22.160 --> 00:05:24.200]  十字架講過類似的事情
[00:05:24.200 --> 00:05:25.600]  當然是很久以前忘記了
[00:05:25.600 --> 00:05:26.600]  記得重溫一下
[00:05:26.600 --> 00:05:30.200]  這個十字架是代表教會或者基督徒在東方的象徵
[00:05:30.200 --> 00:05:33.000]  這是一個最早期的東方十字架
[00:05:33.000 --> 00:05:33.640]  好了
[00:05:33.640 --> 00:05:34.840]  也不是重點繼續下去
[00:05:34.840 --> 00:05:36.080]  今天想講的是這個
[00:05:36.080 --> 00:05:36.640]  好了
[00:05:36.640 --> 00:05:37.240]  先不要按住
[00:05:37.240 --> 00:05:37.920]  先停一停
[00:05:37.920 --> 00:05:40.200]  上面有些樣子
[00:05:40.200 --> 00:05:40.960]  有些符號
[00:05:40.960 --> 00:05:41.800]  有些像字的東西
[00:05:41.800 --> 00:05:42.720]  知道是什麼來的嗎?
[00:05:42.720 --> 00:05:45.320]  我們當中應該有很多校友
[00:05:45.320 --> 00:05:46.320]  中華基督教會的
[00:05:46.320 --> 00:05:47.360]  或者很多家長
[00:05:47.360 --> 00:05:48.160]  知道是什麼來的嗎?
[00:05:48.160 --> 00:05:49.520]  這個樣子是什麼來的?
[00:05:49.520 --> 00:05:53.360]  這是一本《聖經》
[00:05:53.360 --> 00:05:55.200]  上面有三項字
[00:05:55.200 --> 00:05:56.360]  看到嗎?
[00:05:56.360 --> 00:05:58.000]  是什麼字來的?
[00:05:58.000 --> 00:06:00.520]  就是這些字
[00:06:00.520 --> 00:06:01.440]  《聖經》的那些字
[00:06:01.440 --> 00:06:02.640]  好,請按一下
[00:06:02.640 --> 00:06:04.360]  這三項字
[00:06:04.360 --> 00:06:06.720]  就是希臘文
[00:06:06.720 --> 00:06:09.160]  希臘文就是我們《新約聖經》用的希臘文
[00:06:09.160 --> 00:06:09.960]  好了,繼續
[00:06:09.960 --> 00:06:10.640]  再按一下
[00:06:10.640 --> 00:06:11.960]  第一個字
[00:06:11.960 --> 00:06:12.920]  這個字是什麼呢?
[00:06:12.920 --> 00:06:14.320]  好,再按一下
[00:06:14.320 --> 00:06:15.760]  這個字就是耶穌
[00:06:15.760 --> 00:06:17.520]  這個就是希臘文的耶穌
[00:06:17.760 --> 00:06:18.400]  是的
[00:06:18.400 --> 00:06:19.600]  這個就是耶穌
[00:06:19.600 --> 00:06:20.880]  耶穌
[00:06:20.880 --> 00:06:21.360]  好了
[00:06:21.360 --> 00:06:22.000]  再按一下
[00:06:22.000 --> 00:06:23.200]  第二個
[00:06:23.200 --> 00:06:24.960]  這個就是基督
[00:06:24.960 --> 00:06:26.120]  就是Christos
[00:06:26.120 --> 00:06:27.480]  Christos前面有個O
[00:06:27.480 --> 00:06:27.920]  有一撇
[00:06:27.920 --> 00:06:28.440]  看到這裡嗎?
[00:06:28.440 --> 00:06:29.280]  很小的
[00:06:29.280 --> 00:06:30.280]  其實這裡是兩個字
[00:06:30.280 --> 00:06:31.360]  它們貼得很近
[00:06:31.360 --> 00:06:32.320]  上面是耶穌
[00:06:32.320 --> 00:06:33.680]  下面是Hot Christos
[00:06:33.680 --> 00:06:34.720]  就是耶穌
[00:06:34.720 --> 00:06:37.160]  就是那一位基督
[00:06:37.160 --> 00:06:38.520]  好了,第三個字是什麼呢?
[00:06:38.520 --> 00:06:40.000]  第三個字呢
[00:06:40.000 --> 00:06:40.960]  就是Astin
[00:06:40.960 --> 00:06:43.040]  就是"是"的意思
[00:06:43.040 --> 00:06:44.000]  整個希臘文就是
[00:06:44.000 --> 00:06:45.800]  耶穌Hot Christos Astin
[00:06:45.800 --> 00:06:48.920]  就是"耶穌就是那一位基督"
[00:06:48.920 --> 00:06:49.800]  那個是一個"der"字
[00:06:49.800 --> 00:06:50.440]  專有名詞
[00:06:50.440 --> 00:06:51.320]  Hot Christos
[00:06:51.320 --> 00:06:52.280]  或者反過來
[00:06:52.280 --> 00:06:54.480]  "那一位基督就是耶穌了"
[00:06:54.480 --> 00:06:55.440]  OK?
[00:06:55.440 --> 00:06:56.240]  明白了嗎?
[00:06:56.240 --> 00:06:56.760]  這幾個字
[00:06:56.760 --> 00:06:58.160]  耶穌就是那一位基督
[00:06:58.160 --> 00:07:00.280]  或者"那一位基督就是耶穌了"
[00:07:00.280 --> 00:07:01.120]  好了
[00:07:01.120 --> 00:07:03.720]  你說關什麼事呢?
[00:07:03.720 --> 00:07:04.600]  認識這個圖也好
[00:07:04.600 --> 00:07:05.440]  多認識一點
[00:07:05.440 --> 00:07:06.600]  不過這個圖裡面
[00:07:06.600 --> 00:07:07.240]  這個描述
[00:07:07.240 --> 00:07:08.880]  或者這個字眼很重要的
[00:07:08.880 --> 00:07:11.240]  他說耶穌就是那一位基督
[00:07:11.240 --> 00:07:13.680]  所以"耶穌基督"這個字不是
[00:07:13.680 --> 00:07:14.640]  耶穌的名字
[00:07:14.640 --> 00:07:16.040]  耶穌全名就是"耶穌基督"
[00:07:16.040 --> 00:07:17.160]  短名就是"耶穌"
[00:07:17.160 --> 00:07:18.440]  其實不是的
[00:07:18.440 --> 00:07:19.200]  "耶穌"這個字
[00:07:19.200 --> 00:07:21.760]  這裡你看到有一個希臘字叫做"耶穌"
[00:07:21.760 --> 00:07:24.080]  大家知道"耶穌"這個字是什麼意思嗎?
[00:07:24.080 --> 00:07:26.280]  "耶穌"這個字是什麼意思?
[00:07:26.280 --> 00:07:28.040]  "耶穌"這個字
[00:07:28.040 --> 00:07:29.360]  大家如果會背誦聖經的話
[00:07:29.360 --> 00:07:31.560]  我剛剛上耶穌回教會的時候
[00:07:31.560 --> 00:07:33.040]  上課要背誦一段聖經
[00:07:33.040 --> 00:07:34.320]  就是說什麼呢?
[00:07:34.320 --> 00:07:36.440]  就是當瑪利亞懷孕
[00:07:36.440 --> 00:07:38.360]  天使就跟約瑟報信
[00:07:38.360 --> 00:07:39.400]  就跟他說
[00:07:39.400 --> 00:07:41.320]  瑪利亞要生一個兒子
[00:07:41.320 --> 00:07:42.960]  你要給他起名叫"耶穌"
[00:07:43.400 --> 00:07:47.600]  因他要將自己的百姓從罪惡裡救出來
[00:07:47.600 --> 00:07:50.120]  原來"耶穌"這個字是代表拯救
[00:07:50.120 --> 00:07:52.560]  更代表上帝的拯救的意思
[00:07:52.560 --> 00:07:55.240]  "耶穌"這個字跟舊約一個字
[00:07:55.240 --> 00:07:57.040]  舊約一個人名
[00:07:57.040 --> 00:07:58.000]  是一樣的
[00:07:58.000 --> 00:07:59.080]  大家知道是誰嗎?
[00:07:59.080 --> 00:08:00.720]  是的
[00:08:00.720 --> 00:08:02.600]  在舊約有一個人叫做約瑟
[00:08:02.600 --> 00:08:04.400]  約瑟是誰呢?
[00:08:04.400 --> 00:08:05.720]  就是約書亞
[00:08:05.720 --> 00:08:09.080]  約書亞就是帶領以色列人進入迦南地的那一位
[00:08:09.080 --> 00:08:10.480]  摩西棒
[00:08:10.480 --> 00:08:12.360]  帶領以色列人進入迦南地的那一位
[00:08:12.640 --> 00:08:15.440]  所以由舊約的希伯來文約瑟
[00:08:15.440 --> 00:08:17.080]  到新約的耶穌
[00:08:17.080 --> 00:08:19.280]  "耶穌"這個字
[00:08:19.280 --> 00:08:21.480]  就是我們認識的耶穌的名字
[00:08:21.480 --> 00:08:22.240]  好了
[00:08:22.240 --> 00:08:23.040]  插開一點信
[00:08:23.040 --> 00:08:23.480]  第一題
[00:08:23.480 --> 00:08:25.520]  你發覺我讀的名字的音
[00:08:25.520 --> 00:08:27.920]  為什麼不像英文Jesus呢?
[00:08:27.920 --> 00:08:30.480]  我曾經看過一個翻譯
[00:08:30.480 --> 00:08:33.080]  將耶穌翻譯成"諸實事"
[00:08:33.080 --> 00:08:34.360]  是真的
[00:08:34.360 --> 00:08:35.200]  是一個翻譯
[00:08:35.200 --> 00:08:36.000]  "諸實事"
[00:08:36.000 --> 00:08:36.840]  我看了也不明白
[00:08:36.840 --> 00:08:37.760]  "諸實事"
[00:08:37.760 --> 00:08:40.080]  原來是Jesus英文翻譯過來的
[00:08:40.080 --> 00:08:41.040]  因為我們覺得
[00:08:41.040 --> 00:08:43.400]  基督教、西方、外國
[00:08:43.400 --> 00:08:45.000]  英文翻譯過來是最適合的
[00:08:45.000 --> 00:08:46.360]  不過原來
[00:08:46.360 --> 00:08:48.120]  當年翻譯聖經的人
[00:08:48.120 --> 00:08:49.640]  除了中文好之外
[00:08:49.640 --> 00:08:51.560]  他的原文能力也不低
[00:08:51.560 --> 00:08:54.160]  所以他沒有用英文翻譯成"諸實事"
[00:08:54.160 --> 00:08:55.680]  也比較難聽
[00:08:55.680 --> 00:08:59.080]  他用了原文"耶穌"翻譯成"耶蘇"
[00:08:59.080 --> 00:09:01.480]  因為其實耶穌出生的地方
[00:09:01.480 --> 00:09:02.560]  在以色列地
[00:09:02.560 --> 00:09:03.640]  是近近東的
[00:09:03.640 --> 00:09:06.000]  其實某程度上不是很近歐美的地方
[00:09:06.000 --> 00:09:08.000]  所以其實他的語言發展
[00:09:08.000 --> 00:09:09.040]  由"耶蘇"這個字
[00:09:09.040 --> 00:09:11.080]  "耶蘇"變成"Jesus"
[00:09:11.080 --> 00:09:12.440]  其實發展得挺遠的
[00:09:12.440 --> 00:09:13.800]  反而由"耶蘇"這個字
[00:09:13.800 --> 00:09:15.440]  "耶蘇"變成"耶蘇"中文
[00:09:15.440 --> 00:09:16.600]  可能比較近
[00:09:16.600 --> 00:09:17.520]  聽不懂不要緊
[00:09:17.520 --> 00:09:18.440]  有興趣的弟兄姊妹
[00:09:18.440 --> 00:09:19.640]  可以繼續用我聊天
[00:09:19.640 --> 00:09:20.960]  講講這個語言發展
[00:09:20.960 --> 00:09:21.840]  不過讓大家知道
[00:09:21.840 --> 00:09:24.280]  原來我們今天用中文講"耶蘇"這個字
[00:09:24.280 --> 00:09:25.640]  可能跟當日"耶蘇"
[00:09:25.640 --> 00:09:27.160]  或者門徒叫"耶蘇"的名字
[00:09:27.160 --> 00:09:28.200]  可能再近一點
[00:09:28.200 --> 00:09:29.840]  起碼比英文更近一點
[00:09:29.840 --> 00:09:31.640]  "耶蘇"這個字
[00:09:31.640 --> 00:09:33.200]  舊約裡面叫做約書亞
[00:09:33.200 --> 00:09:35.360]  其實這個字是上帝請救的意思
[00:09:35.360 --> 00:09:37.280]  不是一個很特別的名字
[00:09:37.800 --> 00:09:39.280]  是一個很常見的名字
[00:09:39.280 --> 00:09:41.000]  很多人都是用類似的名字
[00:09:41.000 --> 00:09:43.160]  或者差不多的字去變化它的名字
[00:09:43.160 --> 00:09:45.800]  因為上帝請救很多人都很期望很好的
[00:09:45.800 --> 00:09:47.160]  甚至今時今日
[00:09:47.160 --> 00:09:48.520]  如果你認識一些朋友
[00:09:48.520 --> 00:09:50.000]  特別是南美洲的朋友
[00:09:50.000 --> 00:09:54.320]  我就認識幾位講西班牙話的南美洲朋友
[00:09:54.320 --> 00:09:56.080]  或者葡萄牙話的南美洲朋友
[00:09:56.080 --> 00:09:58.000]  巴西、阿根廷等等
[00:09:58.000 --> 00:10:00.000]  他們的名字就叫做"耶蘇"
[00:10:00.000 --> 00:10:01.080]  就叫做"Jesus"
[00:10:01.080 --> 00:10:03.320]  因為他們覺得上帝請救很重要
[00:10:03.320 --> 00:10:05.840]  所以當我們講"耶蘇"這個字的時候
[00:10:05.840 --> 00:10:07.560]  今時今日當然我們在教會講"耶蘇"
[00:10:07.560 --> 00:10:08.280]  大家就知道了
[00:10:08.280 --> 00:10:11.000]  就是那一位在馬來西亞出生的
[00:10:11.000 --> 00:10:14.000]  那一位在馬來西亞出生、在馬來西亞成長的
[00:10:14.000 --> 00:10:16.440]  那一位釘在十字架上為我們受死
[00:10:16.440 --> 00:10:19.040]  並且埋葬、復活、升天的那位耶蘇
[00:10:19.040 --> 00:10:21.080]  但是其實"耶蘇"這兩個字
[00:10:21.080 --> 00:10:22.680]  是一般的名字而已
[00:10:22.680 --> 00:10:24.640]  就好像我們在香港、中國
[00:10:24.640 --> 00:10:27.080]  阿強、阿紅、阿明、阿華
[00:10:27.080 --> 00:10:28.000]  很多都是的
[00:10:28.000 --> 00:10:30.480]  所以"耶蘇"這個名字其實沒什麼特別
[00:10:30.480 --> 00:10:32.400]  但是我們今天講"耶蘇"這個名字的時候
[00:10:32.400 --> 00:10:34.720]  我們就會講"耶穌基督"
[00:10:34.720 --> 00:10:37.480]  基督不是耶蘇的名字
[00:10:37.880 --> 00:10:39.160]  也不是耶蘇的姓
[00:10:39.160 --> 00:10:42.160]  基督是耶蘇的一個稱謂
[00:10:42.160 --> 00:10:43.880]  或者是耶蘇的一個身份
[00:10:43.880 --> 00:10:46.360]  這個描述很重要
[00:10:46.360 --> 00:10:47.480]  "耶蘇"是一個名字
[00:10:47.480 --> 00:10:49.960]  但是我們講"耶蘇"就是那一位基督
[00:10:49.960 --> 00:10:52.000]  "耶蘇"就是那一位基督
[00:10:52.000 --> 00:10:54.280]  基督這個描述在猶太人裡面
[00:10:54.280 --> 00:10:56.600]  是很重要、很重要、很重要的一個概念
[00:10:56.600 --> 00:10:59.720]  從舊約開始他們在等待這位救主
[00:10:59.720 --> 00:11:01.120]  舊約的名字叫做什麼呢?
[00:11:01.120 --> 00:11:02.240]  叫做尼塞亞
[00:11:02.240 --> 00:11:02.840]  沒錯
[00:11:02.840 --> 00:11:04.120]  叫做尼塞亞
[00:11:04.120 --> 00:11:05.120]  在舊約聖經裡面
[00:11:05.120 --> 00:11:07.720]  他們在等待這位尼塞亞的救主
[00:11:07.720 --> 00:11:10.960]  尼塞亞這個字本來是在說壽糕者
[00:11:10.960 --> 00:11:13.080]  不知道大家知不知道什麼叫做壽糕者
[00:11:13.080 --> 00:11:15.480]  拿些油、拿些糕做成油
[00:11:15.480 --> 00:11:16.720]  主要都是糕的硬一點
[00:11:16.720 --> 00:11:17.480]  我們現在在想
[00:11:17.480 --> 00:11:19.120]  其實那些糕是在想油的
[00:11:19.120 --> 00:11:21.000]  把油淋在頭上
[00:11:21.000 --> 00:11:22.280]  你說做什麼呢?
[00:11:22.280 --> 00:11:24.640]  因為以色列是一個油木民族
[00:11:24.640 --> 00:11:26.040]  某些地方比較乾燥
[00:11:26.040 --> 00:11:29.320]  當他們做一些禮儀儀式的時候就會用油
[00:11:29.320 --> 00:11:30.440]  不只是人
[00:11:30.440 --> 00:11:32.560]  有些器具他們也會用油去抹過
[00:11:32.560 --> 00:11:34.760]  代表尚力的滋潤、尚力的豐富
[00:11:34.960 --> 00:11:35.960]  所以當一個人
[00:11:35.960 --> 00:11:36.840]  一個特別的人
[00:11:36.840 --> 00:11:40.080]  他需要有一些神聖的聖蹟去封他的時候
[00:11:40.080 --> 00:11:41.960]  他就會淋油在他身上
[00:11:41.960 --> 00:11:44.560]  在舊約裡面有三種人會這樣被接受淋油
[00:11:44.560 --> 00:11:45.640]  一種就是君王
[00:11:45.640 --> 00:11:47.040]  一種就是祭司
[00:11:47.040 --> 00:11:48.160]  另一種就是先知
[00:11:48.160 --> 00:11:50.760]  這三種人就有機會淋油了
[00:11:50.760 --> 00:11:54.840]  所以他們在舊約裡面就用油去高抹這個描述
[00:11:54.840 --> 00:11:57.920]  去形容那一位他們等待
[00:11:57.920 --> 00:12:02.760]  充滿著皇帝、祭司、先知、權柄、能力
[00:12:03.160 --> 00:12:05.120]  跟上帝很好的關係的那一位
[00:12:05.120 --> 00:12:06.520]  他們等待的救主
[00:12:06.520 --> 00:12:07.720]  他們就用這個字去描述
[00:12:07.720 --> 00:12:08.840]  就是尼塞亞
[00:12:08.840 --> 00:12:11.520]  當這個舊約的尼塞亞字翻譯新約
[00:12:11.520 --> 00:12:12.400]  變成希臘文的時候
[00:12:12.400 --> 00:12:13.920]  就是我們所熟悉的剛才那一字
[00:12:13.920 --> 00:12:14.600]  Christos
[00:12:14.600 --> 00:12:15.240]  基督
[00:12:15.240 --> 00:12:19.400]  所以猶太人一直在等待這位救主出現
[00:12:19.400 --> 00:12:22.360]  當耶穌出現的時候
