
[00:00:00.000 --> 00:00:06.000]  我們再一次同心祈禱 仰望我們的神
[00:05:02.400 --> 00:05:03.400]  越多人信主
[00:05:03.400 --> 00:05:07.400]  就越多人能夠經歷到上帝的恩典
[00:05:07.400 --> 00:05:13.400]  之後就有更多的人向神獻上感恩
[00:05:13.400 --> 00:05:15.400]  保羅和提摩泰
[00:05:15.400 --> 00:05:17.400]  他們受了很多的逼迫
[00:05:17.400 --> 00:05:21.400]  卻能夠留心著上帝的恩惠
[00:05:21.400 --> 00:05:25.400]  和感恩的表達
[00:05:25.400 --> 00:05:26.400]  而且這些表達
[00:05:26.400 --> 00:05:28.400]  是可以因著更多人信主
[00:05:28.400 --> 00:05:29.400]  而不斷地去震盪
[00:05:29.400 --> 00:05:32.400]  這就是他們想看到的圖畫
[00:05:32.400 --> 00:05:34.400]  可以說他們所注目的是甚麼呢?
[00:05:34.400 --> 00:05:36.400]  他們所注目的是感恩
[00:05:36.400 --> 00:05:40.400]  比起困難更多
[00:05:40.400 --> 00:05:42.400]  感謝和困難相比之下
[00:05:42.400 --> 00:05:45.400]  他們注目的是感謝更多
[00:05:45.400 --> 00:05:47.400]  所以在他們眼中
[00:05:47.400 --> 00:05:52.400]  實際上感謝是比困難多
[00:05:52.400 --> 00:05:55.400]  一個人怎樣看自己所做的事情
[00:05:55.400 --> 00:05:57.400]  他有甚麼感受呢?
[00:05:57.400 --> 00:05:59.400]  有時候不單止是
[00:05:59.400 --> 00:06:02.400]  究竟那件事是達到甚麼目標
[00:06:02.400 --> 00:06:05.400]  也好在於自己的人生觀
[00:06:05.400 --> 00:06:07.400]  話說在1969年
[00:06:07.400 --> 00:06:09.400]  有一個很盛大的宴會
[00:06:09.400 --> 00:06:13.400]  慶祝當年有兩位太空人成功登陸月球
[00:06:13.400 --> 00:06:17.400]  這是人類的一個很重要的創舉
[00:06:17.400 --> 00:06:19.400]  兩位太空人當中
[00:06:19.400 --> 00:06:22.400]  尼爾·阿姆斯壯
[00:06:22.400 --> 00:06:23.400]  Nels Armstrong
[00:06:23.400 --> 00:06:25.400]  他是第一位用腳
[00:06:25.400 --> 00:06:28.400]  踏出月球地面的科學家
[00:06:28.400 --> 00:06:30.400]  他說這是創舉
[00:06:30.400 --> 00:06:32.400]  他活到2012年
[00:06:32.400 --> 00:06:34.400]  不是很遠
[00:06:34.400 --> 00:06:35.400]  2012年才去世
[00:06:35.400 --> 00:06:37.400]  當年享年82歲
[00:06:37.400 --> 00:06:41.400]  當他回到地球見記者的時候
[00:06:41.400 --> 00:06:43.400]  他就說我個人的一小步
[00:06:43.400 --> 00:06:45.400]  是人類的一大步
[00:06:45.400 --> 00:06:48.400]  感覺到是一個很榮耀的事情
[00:06:48.400 --> 00:06:50.400]  在那個酒會裏面
[00:06:50.400 --> 00:06:52.400]  突然有人去問
[00:06:52.400 --> 00:06:56.400]  另一位太空人奧斯德
[00:06:56.400 --> 00:06:58.400]  就問他說
[00:06:58.400 --> 00:07:00.400]  登陸月球那個時候
[00:07:00.400 --> 00:07:03.400]  是由你的同伴
[00:07:03.400 --> 00:07:08.400]  阿姆斯壯去踏上月球的土地
[00:07:08.400 --> 00:07:10.400]  成為登陸月球的第一人
[00:07:10.400 --> 00:07:12.400]  而不是你
[00:07:12.400 --> 00:07:14.400]  你覺得這個會不會是
[00:07:14.400 --> 00:07:18.400]  你人生的一個很大的遺憾呢?
[00:07:18.400 --> 00:07:20.400]  這個問題問出來的時候
[00:07:20.400 --> 00:07:22.400]  是很尷尬的
[00:07:22.400 --> 00:07:23.400]  是公開的問
[00:07:23.400 --> 00:07:26.400]  我不知道如果你是這位奧斯德
[00:07:26.400 --> 00:07:28.400]  你會怎樣回答呢?
[00:07:28.400 --> 00:07:30.400]  是很突然的問
[00:07:30.400 --> 00:07:33.400]  我想像我自己也不太懂得怎樣回答
[00:07:33.400 --> 00:07:36.400]  但是他很快很輕鬆就回答了
[00:07:36.400 --> 00:07:38.400]  他說各位千萬
[00:07:38.400 --> 00:07:40.400]  大家千萬不要忘記一件事情
[00:07:40.400 --> 00:07:42.400]  回到地球的時候
[00:07:42.400 --> 00:07:44.400]  是我先走出太空艙
[00:07:44.400 --> 00:07:46.400]  所以我是第一個
[00:07:46.400 --> 00:07:49.400]  由另一個星球回到地球的人
[00:07:49.400 --> 00:07:52.400]  這樣就可以讓他說得到
[00:07:52.400 --> 00:07:56.400]  大家都很佩服奧斯德的智慧和胸襟
[00:07:56.400 --> 00:07:58.400]  如果我想像整件事情
[00:07:58.400 --> 00:07:59.400]  其實是不是真的需要給呢?
[00:07:59.400 --> 00:08:01.400]  或者如果情況容許的話
[00:08:01.400 --> 00:08:03.400]  可能他們會選擇
[00:08:03.400 --> 00:08:07.400]  一起去月球地面也說不定呢
[00:08:07.400 --> 00:08:10.400]  所以凡事如果我們能夠向正面去看
[00:08:10.400 --> 00:08:13.400]  就算別人比我們更有成就
[00:08:13.400 --> 00:08:15.400]  也不需要去到一個
[00:08:15.400 --> 00:08:19.400]  好像很大的遺憾這樣的心境
[00:08:19.400 --> 00:08:25.400]  我相信我們也聽過半杯水的故事
[00:08:25.400 --> 00:08:27.400]  看到半杯水的時候
[00:08:27.400 --> 00:08:29.400]  樂觀主義的人就說
[00:08:29.400 --> 00:08:31.400]  我已經有一半了
[00:08:31.400 --> 00:08:33.400]  悲觀的人就說
[00:08:33.400 --> 00:08:36.400]  唉呀,只有一半而已
[00:08:36.400 --> 00:08:39.400]  最近我看到第三個版本
[00:08:39.400 --> 00:08:42.400]  也是有半杯水
[00:08:42.400 --> 00:08:46.400]  一個懷疑主義者他會怎樣反應呢?
[00:08:46.400 --> 00:08:49.400]  為什麼是一半?
[00:08:49.400 --> 00:08:51.400]  為什麼是半杯水呢?
[00:08:51.400 --> 00:08:53.400]  這本書有很多的猜測
[00:08:53.400 --> 00:08:55.400]  有很多不同類型的反應
[00:08:55.400 --> 00:08:57.400]  根據不同的猜測
[00:08:57.400 --> 00:08:59.400]  但其實如果我們對於
[00:08:59.400 --> 00:09:00.400]  看到半杯水
[00:09:00.400 --> 00:09:02.400]  用一個平常心的理念
[00:09:02.400 --> 00:09:06.400]  半杯水其實可以是一個很普通的事情
[00:09:06.400 --> 00:09:09.400]  所以如果我們回頭去看保羅
[00:09:09.400 --> 00:09:12.400]  他怎樣看自己的人生
[00:09:12.400 --> 00:09:15.400]  是不是只是觀點與角度的問題呢?
[00:09:15.400 --> 00:09:18.400]  是不是只是因為他是宣教士
[00:09:18.400 --> 00:09:20.400]  偉大的宣教士
[00:09:20.400 --> 00:09:22.400]  如果只是這樣
[00:09:22.400 --> 00:09:24.400]  我們去讀他的分享的時候
[00:09:24.400 --> 00:09:26.400]  這個我們只是欣賞一下
[00:09:26.400 --> 00:09:29.400]  其他人偉大的成就而已
[00:09:29.400 --> 00:09:31.400]  我不是這樣
[00:09:31.400 --> 00:09:34.400]  不過我們要小心聽保羅的分享
[00:09:34.400 --> 00:09:40.400]  其實他會說的原因和實際的情況
[00:09:40.400 --> 00:09:42.400]  其實都是我們每個基督徒
[00:09:42.400 --> 00:09:45.400]  可以享有的一些事情
[00:09:45.400 --> 00:09:49.400]  所以我們去看保羅接著的分享
[00:09:49.400 --> 00:09:52.400]  第四章第十六至十七節
[00:09:52.400 --> 00:09:54.400]  他這樣說
[00:09:54.400 --> 00:09:56.400]  所以我們並不沮喪
[00:09:56.400 --> 00:09:59.400]  我們外面的人雖然漸漸老壞
[00:09:59.400 --> 00:10:02.400]  但裡面的人卻日日更新
[00:10:02.400 --> 00:10:05.400]  為我們短暫輕微的患難
[00:10:05.400 --> 00:10:11.400]  自要為我們成就極大無比永遠的榮耀
[00:10:11.400 --> 00:10:13.400]  保羅在這裡說
[00:10:13.400 --> 00:10:18.400]  即使他們的肉身不斷走向衰殘
[00:10:18.400 --> 00:10:22.400]  但是裡面的人是不斷的更新
[00:10:22.400 --> 00:10:24.400]  外面的人就是說到他的肉體
[00:10:24.400 --> 00:10:28.400]  裡面的人其實是在說什麼呢?
[00:10:28.400 --> 00:10:32.400]  是不是好像機械人裡面坐了一個人
[00:10:32.400 --> 00:10:37.400]  所謂裡面的人是指一個人的內心真正的意願
[00:10:37.400 --> 00:10:39.400]  如果我們看羅馬書七章
[00:10:39.400 --> 00:10:42.400]  就說按照我裡面的人來說
[00:10:42.400 --> 00:10:45.400]  我是喜歡神的律
[00:10:45.400 --> 00:10:49.400]  所以裡面的人是在說他真正的意願是什麼呢?
[00:10:49.400 --> 00:10:51.400]  可以說是一個終極的
[00:10:51.400 --> 00:10:53.400]  作為一個人的結構來說
[00:10:53.400 --> 00:10:56.400]  他是終極的自由
[00:10:56.400 --> 00:11:02.400]  就是有一個猶太裔的心理學家
[00:11:02.400 --> 00:11:06.400]  維克多·弗蘭克
[00:11:06.400 --> 00:11:10.400]  當時在二次大戰的時候
[00:11:10.400 --> 00:11:14.400]  被德國的納粹軍抓去集中營
[00:11:14.400 --> 00:11:19.400]  在當中見到他的父母、妻子、兄弟
[00:11:19.400 --> 00:11:22.400]  都慘遭德國的納粹軍所虐待
[00:11:22.400 --> 00:11:24.400]  最終死在監獄裡
[00:11:24.400 --> 00:11:29.400]  他自己每一天都受到很嚴刑的敲打
[00:11:29.400 --> 00:11:32.400]  很艱苦、很痛苦
[00:11:32.400 --> 00:11:36.400]  但有一天他自己一個人在一個囚室裡
[00:11:36.400 --> 00:11:39.400]  突然間有一個很全新的感受
[00:11:39.400 --> 00:11:43.400]  然後他對這個很全新的感受形容為
[00:11:43.400 --> 00:11:46.400]  這個就是人類終極的自由
[00:11:46.400 --> 00:11:49.400]  相信他那一刻就感覺到
[00:11:49.400 --> 00:11:53.400]  無論德軍或納粹軍是怎樣虐待他
[00:11:53.400 --> 00:11:55.400]  怎樣控制他都好
[00:11:55.400 --> 00:11:59.400]  但他心靈裡的真正意義
[00:11:59.400 --> 00:12:01.400]  那個內在的世界
[00:12:01.400 --> 00:12:06.400]  是這個納粹的政府永遠無法剝奪的
[00:12:06.400 --> 00:12:10.400]  所以這種不受外界控制的
[00:12:10.400 --> 00:12:12.400]  裡面的終極的自由
[00:12:12.400 --> 00:12:14.400]  其實就是神創造人的時候
[00:12:14.400 --> 00:12:19.400]  所給人的那種很具體的終極的自由
[00:12:19.400 --> 00:12:22.400]  是不會受外界可以完全控制的
[00:12:22.400 --> 00:12:26.400]  我們基督徒常常都說
[00:12:26.400 --> 00:12:31.400]  我們所傳的福音是說真自由、真平安
[00:12:31.400 --> 00:12:34.400]  如果我們說真平安的時候
[00:12:34.400 --> 00:12:37.400]  我們是不是只關心人將來的平安呢?
[00:12:37.400 --> 00:12:41.400]  其實我們都會關心人在今天的裡面
[00:12:41.400 --> 00:12:44.400]  他們肉身的安危是怎樣
[00:12:44.400 --> 00:12:47.400]  當我們說自由、真自由的時候
[00:12:47.400 --> 00:12:50.400]  我們同樣會關心人很基本的自由
[00:12:50.400 --> 00:12:54.400]  所以這種對於平安和自由的關懷是什麼呢?
[00:12:54.400 --> 00:12:56.400]  就是出於我們已經得到了
[00:12:56.400 --> 00:12:57.400]  我們得到這個救恩
[00:12:57.400 --> 00:13:00.400]  我們有真正的自由、真正的平安
[00:13:00.400 --> 00:13:03.400]  而且是透過上帝給我們這一份自由
[00:13:03.400 --> 00:13:05.400]  我們去選擇
[00:13:05.400 --> 00:13:06.400]  在聖靈的引導之下
[00:13:06.400 --> 00:13:10.400]  我們選擇去關心別人的自由和平安
[00:13:10.400 --> 00:13:11.400]  而我們在世界上
[00:13:11.400 --> 00:13:14.400]  我們在歷史歷代裡面都可以見到
[00:13:14.400 --> 00:13:18.400]  有些人去本著上帝給他們的良善
[00:13:18.400 --> 00:13:20.400]  他們是願意為了別人的自由
[00:13:20.400 --> 00:13:23.400]  而犧牲自己的自由
[00:13:23.400 --> 00:13:24.400]  為了別人的平安
[00:13:24.400 --> 00:13:26.400]  犧牲自己的平安
[00:13:26.400 --> 00:13:29.400]  以至於他們甚至被抓到牢獄
[00:13:29.400 --> 00:13:31.400]  甚至於死
[00:13:31.400 --> 00:13:33.400]  他們是看周圍的人
[00:13:33.400 --> 00:13:35.400]  眾人的自由和平安
[00:13:35.400 --> 00:13:37.400]  比他們自己個人的自由和平安
[00:13:37.400 --> 00:13:40.400]  是更加的重要
[00:13:40.400 --> 00:13:42.400]  就好像我們的耶穌基督
[00:13:42.400 --> 00:13:45.400]  他更加是為了眾人的自由和平安的緣故
[00:13:45.400 --> 00:13:47.400]  犧牲了他自己
[00:13:47.400 --> 00:13:49.400]  以至於他被賣
[00:13:49.400 --> 00:13:50.400]  被誣告
[00:13:50.400 --> 00:13:52.400]  受到不公義的毆打
[00:13:52.400 --> 00:13:54.400]  酷刑甚至於死
[00:13:54.400 --> 00:13:55.400]  他這種犧牲
[00:13:55.400 --> 00:13:56.400]  可以說
[00:13:56.400 --> 00:14:00.400]  就算不信的人都覺得這是一個美德的榜樣
[00:14:00.400 --> 00:14:01.400]  在我們基督徒來說
[00:14:01.400 --> 00:14:05.400]  這個更加是成就了偉大的救恩
[00:14:05.400 --> 00:14:08.400]  保留和齊摩撒在受到逼迫的當中
[00:14:08.400 --> 00:14:11.400]  他們心靈的裡面是日日的更生
[00:14:11.400 --> 00:14:13.400]  就在這種的自由裡面
[00:14:13.400 --> 00:14:14.400]  和聖靈的引導裡面
[00:14:14.400 --> 00:14:18.400]  他們看到一種價值的比較
[00:14:18.400 --> 00:14:19.400]  這種比較就是說
[00:14:19.400 --> 00:14:23.400]  今天的苦難只是短暫和輕微
[00:14:23.400 --> 00:14:25.400]  而將來所得的榮耀
[00:14:25.400 --> 00:14:29.400]  它是永遠和極大無比的一個榮耀
[00:14:29.400 --> 00:14:33.400]  榮耀和苦難兩個比較之下
[00:14:33.400 --> 00:14:35.400]  哪個大一些呢?
[00:14:35.400 --> 00:14:37.400]  是榮耀更加的大
[00:14:37.400 --> 00:14:39.400]  而且是極大的無比
[00:14:39.400 --> 00:14:43.400]  所以既然榮耀是極大無比的時候
[00:14:43.400 --> 00:14:48.400]  相比之下今天的患難是短暫和輕微
[00:14:48.400 --> 00:14:51.400]  榮耀比苦難更大
[00:14:51.400 --> 00:14:54.400]  不是用體積去比較
[00:14:54.400 --> 00:14:57.400]  而是從權柄的角度去比較
[00:14:57.400 --> 00:15:02.400]  就是說榮耀是能夠蓋過了苦難
[00:15:02.400 --> 00:15:03.400]  是勝過苦難
[00:15:03.400 --> 00:15:09.400]  就好像耶穌基督的復活勝過了死亡
[00:15:09.400 --> 00:15:12.400]  光明勝過了黑暗一樣
[00:15:12.400 --> 00:15:18.400]  是一個權柄上的比較
[00:15:18.400 --> 00:15:20.400]  最近我在網上看到一段說話
[00:15:20.400 --> 00:15:24.400]  我不相信世上的黑暗永遠會戰勝光明
[00:15:24.400 --> 00:15:28.400]  螢火蟲的微笑都能夠照亮世界
[00:15:28.400 --> 00:15:31.400]  綁匪只能夠綁架你的肉身
[00:15:31.400 --> 00:15:33.400]  不能夠搶走你的信仰
[00:15:33.400 --> 00:15:35.400]  講到信仰
[00:15:35.400 --> 00:15:36.400]  所以我看到這句說話
[00:15:36.400 --> 00:15:37.400]  我就看到一個影子
[00:15:37.400 --> 00:15:43.400]  就是耶穌說那殺身體的不能殺性靈魂
[00:15:43.400 --> 00:15:48.400]  耶穌就很清楚我們在信仰裏面那種自由
[00:15:48.400 --> 00:15:51.400]  雖然在歷史歷代裏面
[00:15:51.400 --> 00:15:53.400]  信徒是受到很多的逼迫
[00:15:53.400 --> 00:15:55.400]  但是我們在神的裏面
[00:15:55.400 --> 00:15:58.400]  我們是有真正的自由
[00:15:58.400 --> 00:16:02.400]  而且我們有將來的榮耀成為我們的盼望
[00:16:02.400 --> 00:16:05.400]  這個榮耀在啟示錄裏面更加講得很清楚
[00:16:05.400 --> 00:16:07.400]  不再有黑夜
[00:16:07.400 --> 00:16:09.400]  他們也不用燈光、日光
[00:16:09.400 --> 00:16:13.400]  因為主神要用光照他們
[00:16:13.400 --> 00:16:14.400]  他們要作王
[00:16:14.400 --> 00:16:17.400]  直到永遠
[00:16:17.400 --> 00:16:20.400]  聖經啟示給我們將來的榮耀
[00:16:20.400 --> 00:16:23.400]  極大的榮耀是很清楚的
[00:16:23.400 --> 00:16:24.400]  而這個榮耀
[00:16:24.400 --> 00:16:29.400]  不只是保羅、提摩、泰獨有的將來榮耀
[00:16:29.400 --> 00:16:33.400]  是我們每一個信教主的人將來都可以分享到的榮耀
[00:16:33.400 --> 00:16:35.400]  而我們每一個信主的基督徒
[00:16:35.400 --> 00:16:39.400]  都有份在這個榮耀的計劃裏面
[00:16:39.400 --> 00:16:42.400]  所以其實我們每一個基督徒為主作見證的行動
[00:16:42.400 --> 00:16:47.400]  無論是我們這些行動是有沒有特別的崗位
[00:16:47.400 --> 00:16:49.400]  其實都好像保羅、提摩、泰這樣
[00:16:49.400 --> 00:16:54.400]  他們形容為一個榮耀的職業
[00:16:54.400 --> 00:16:59.400]  是不是一定要大人物才做到榮耀的事情呢?
[00:16:59.400 --> 00:17:03.400]  最近在今個星期裏面我們見到在網上
[00:17:03.400 --> 00:17:05.400]  一個福音機構的社交媒體裏面
[00:17:05.400 --> 00:17:09.400]  分享了一位受方長者的經歷
[00:17:09.400 --> 00:17:14.400]  當機構的同工在回收舖見到一位七十多歲的婆婆
[00:17:14.400 --> 00:17:17.400]  她的紙皮撿了一整天
[00:17:17.400 --> 00:17:20.400]  撿了七十多公斤的紙皮
[00:17:20.400 --> 00:17:24.400]  那些紙皮現在來說都是幾毫子一公斤
[00:17:24.400 --> 00:17:30.400]  所以算起來這麼重七十多公斤都只是四十八元
[00:17:30.400 --> 00:17:33.400]  她手上就是拿著四十八元
[00:17:33.400 --> 00:17:35.400]  她跟那個同工聊天的時候
[00:17:35.400 --> 00:17:38.400]  她說錢不是自己要的
[00:17:38.400 --> 00:17:40.400]  同工就問她用什麼用
[00:17:40.400 --> 00:17:43.400]  她說儲了幾次錢之後
[00:17:43.400 --> 00:17:47.400]  就會捐給不同的慈善機構
[00:17:47.400 --> 00:17:48.400]  雖然不是很多
[00:17:48.400 --> 00:17:51.400]  但是她這樣做的時間都很能夠去鼓勵人
[00:17:51.400 --> 00:17:53.400]  同工就繼續問她做得這麼辛苦
[00:17:53.400 --> 00:17:57.400]  為什麼不留一點錢給自己
[00:17:57.400 --> 00:17:59.400]  這位婆婆就說
[00:17:59.400 --> 00:18:02.400]  錢的東西是帶不下棺材的
[00:18:02.400 --> 00:18:06.400]  特別是她說自己年輕的時候都受過別人的恩惠
[00:18:06.400 --> 00:18:09.400]  所以有能力就幫其他人
[00:18:09.400 --> 00:18:12.400]  反正在家都是坐著
[00:18:12.400 --> 00:18:14.400]  不如做點事吧
[00:18:14.400 --> 00:18:18.400]  這位婆婆不像太空人
[00:18:18.400 --> 00:18:20.400]  生六月球這麼偉大的成就
[00:18:20.400 --> 00:18:22.400]  但是一個這麼微小的經歷
[00:18:22.400 --> 00:18:26.400]  她的生命就令人受到激勵
[00:18:26.400 --> 00:18:29.400]  所以機構都要讚揚這位婆婆
[00:18:29.400 --> 00:18:32.400]  其實她是心中富有
[00:18:32.400 --> 00:18:37.400]  一個小人物卻是能夠成為眾人的榜樣
[00:18:37.400 --> 00:18:39.400]  其實保羅和提摩泰
[00:18:39.400 --> 00:18:41.400]  其實他們都只是普通人
[00:18:41.400 --> 00:18:44.400]  他們坦然承認自己所受的苦是會痛楚的
[00:18:44.400 --> 00:18:46.400]  不是沒有感覺的
[00:18:46.400 --> 00:18:49.400]  不過這些苦難壓在他們身上的時候
[00:18:49.400 --> 00:18:51.400]  他們是靠著耶穌基督
[00:18:51.400 --> 00:18:55.400]  所以他們能夠有這樣的反應
[00:18:55.400 --> 00:18:59.400]  第七節是跟我們分享
[00:19:21.400 --> 00:19:23.400]  他們被祈福的力量不是在於他們自己
[00:19:23.400 --> 00:19:27.400]  而是在於他們生命裏面的那件寶貝
[00:19:27.400 --> 00:19:31.400]  這個寶貝就是福音的本身和福音的即是
[00:19:31.400 --> 00:19:36.400]  就是一個能夠超越肉身限制的寶貝
[00:19:36.400 --> 00:19:40.400]  以至於他們不懼怕這些苦楚
[00:19:40.400 --> 00:19:42.400]  不懼怕苦楚
[00:19:42.400 --> 00:19:45.400]  願意去扶大家
[00:19:45.400 --> 00:19:51.400]  在疫情當中我又曾經聽過一個報導
[00:19:51.400 --> 00:19:53.400]  就是在韓國裏面
