
[00:00:00.000 --> 00:00:03.200]  今晚我們講到從「恩信」「清義」
[00:02:46.100 --> 00:02:47.600]  昨天晚上我們見到
[00:02:47.600 --> 00:02:52.600]  當保羅結束亞當和基督的比較的時候
[00:02:52.600 --> 00:02:54.600]  他就回到一個主題
[00:02:54.600 --> 00:02:56.100]  律法的主題上
[00:02:56.100 --> 00:02:57.600]  五章的二十節
[00:02:57.600 --> 00:02:59.600]  律法是外添的
[00:02:59.600 --> 00:03:01.600]  叫過犯顯多
[00:03:01.600 --> 00:03:04.600]  因為律法是在外在
[00:03:04.600 --> 00:03:06.600]  顯明更多的時間
[00:03:06.600 --> 00:03:08.600]  就見到罪惡
[00:03:08.600 --> 00:03:10.600]  見到人的過犯越多
[00:03:10.600 --> 00:03:11.600]  昨天我有解釋過
[00:03:11.600 --> 00:03:13.600]  這裡我不再重複了
[00:03:13.600 --> 00:03:14.600]  接著保羅講到
[00:03:14.600 --> 00:03:17.600]  只是罪在哪裡顯多
[00:03:17.600 --> 00:03:21.600]  恩典就更顯多
[00:03:21.600 --> 00:03:23.600]  過犯不如恩典
[00:03:23.600 --> 00:03:25.600]  所以罪多的時間
[00:03:25.600 --> 00:03:27.600]  更顯出上帝無窮的恩典
[00:03:27.600 --> 00:03:29.600]  罪惡雖然非常厲害
[00:03:29.600 --> 00:03:33.600]  但永遠不會勝過神的恩典
[00:03:33.600 --> 00:03:38.600]  三章前面的經文
[00:03:38.600 --> 00:03:43.600]  第八節其實是類似的說話
[00:03:43.600 --> 00:03:45.600]  由聖經請你回去
[00:03:45.600 --> 00:03:47.600]  羅馬書第三章第八節
[00:03:47.600 --> 00:03:52.600]  為什麼不說我們可以作惡以成善呢
[00:03:52.600 --> 00:03:53.600]  有類似的說話
[00:03:53.600 --> 00:03:55.600]  因為我們做惡事的時間
[00:03:55.600 --> 00:03:58.600]  顯出上帝的恩典豈不是罪惡越多
[00:03:58.600 --> 00:04:01.600]  顯出上帝的善良越多嗎
[00:04:01.600 --> 00:04:03.600]  這種邏輯
[00:04:03.600 --> 00:04:05.600]  保羅在第六章的時候這樣回應
[00:04:05.600 --> 00:04:06.600]  六章說
[00:04:06.600 --> 00:04:08.600]  這樣怎麼說呢
[00:04:08.600 --> 00:04:13.600]  我們可以刑在罪中叫恩典顯多嗎
[00:04:13.600 --> 00:04:15.600]  請你留意這裡
[00:04:15.600 --> 00:04:17.600]  刑在罪中
[00:04:17.600 --> 00:04:21.600]  這個罪在原本文字上是單數的
[00:04:21.600 --> 00:04:23.600]  不是說我們繼續犯很多罪
[00:04:23.600 --> 00:04:24.600]  他不是說這個意思
[00:04:24.600 --> 00:04:26.600]  他說我們刑在罪中
[00:04:26.600 --> 00:04:28.600]  就是刑在罪的權勢
[00:04:28.600 --> 00:04:30.600]  整體上來說
[00:04:30.600 --> 00:04:33.600]  刑在罪惡的地位身上
[00:04:33.600 --> 00:04:36.600]  叫恩典顯多嗎
[00:04:36.600 --> 00:04:37.600]  同樣意思
[00:04:37.600 --> 00:04:40.600]  會不會如果罪惡越多
[00:04:40.600 --> 00:04:42.600]  恩典就顯得更多
[00:04:42.600 --> 00:04:44.600]  我們就不如繼續在罪惡權勢
[00:04:44.600 --> 00:04:46.600]  讓神的恩典繼續顯多
[00:04:46.600 --> 00:04:48.600]  保羅這句說話很明顯
[00:04:48.600 --> 00:04:49.600]  是一個反碼
[00:04:49.600 --> 00:04:50.600]  所以切勿作答
[00:04:50.600 --> 00:04:51.600]  第二節說
[00:04:51.600 --> 00:04:53.600]  斷乎不可
[00:04:53.600 --> 00:04:56.600]  這裡用一個非常強烈的字眼來表達
[00:04:56.600 --> 00:04:58.600]  我記得我的恩師包園牧師
[00:04:58.600 --> 00:05:02.600]  當他很多年前教我羅馬書的時候
[00:05:02.600 --> 00:05:05.600]  他說到羅馬書裡面翻譯的字眼
[00:05:05.600 --> 00:05:07.600]  本譯成斷乎不可
[00:05:07.600 --> 00:05:09.600]  其實可以翻譯成
[00:05:09.600 --> 00:05:12.600]  不知道大家想到怎麼翻譯
[00:05:12.600 --> 00:05:14.600]  這個很特別的說法
[00:05:14.600 --> 00:05:15.600]  所以到現在我還記得
[00:05:15.600 --> 00:05:17.600]  我想今晚講完之後你都會記得
[00:05:17.600 --> 00:05:19.600]  包園牧師說
[00:05:19.600 --> 00:05:21.600]  這裡大概意譯成
[00:05:21.600 --> 00:05:22.600]  豈有此理
[00:05:22.600 --> 00:05:24.600]  或者強詞奪理
[00:05:24.600 --> 00:05:26.600]  明知不是的
[00:05:26.600 --> 00:05:27.600]  強硬說
[00:05:27.600 --> 00:05:29.600]  我寧願繼續犯罪
[00:05:29.600 --> 00:05:30.600]  以至上帝恩典顯多
[00:05:30.600 --> 00:05:32.600]  這種說法是豈有此理
[00:05:32.600 --> 00:05:34.600]  是強詞奪理
[00:05:34.600 --> 00:05:36.600]  沒錯
[00:05:36.600 --> 00:05:38.600]  沒有任何的罪惡
[00:05:38.600 --> 00:05:42.600]  沒有多大的罪惡
[00:05:42.600 --> 00:05:43.600]  多大的罪惡
[00:05:43.600 --> 00:05:46.600]  可以超越上帝恩典
[00:05:46.600 --> 00:05:48.600]  不過不等於
[00:05:48.600 --> 00:05:49.600]  神的心意
[00:05:49.600 --> 00:05:50.600]  或者聖經教導
[00:05:50.600 --> 00:05:52.600]  鼓勵我們繼續犯罪
[00:05:52.600 --> 00:05:54.600]  或者仍在罪惡當中
[00:05:54.600 --> 00:05:56.600]  可以怎麼理解呢
[00:05:56.600 --> 00:06:01.600]  假如我們試著想像一下
[00:06:01.600 --> 00:06:02.600]  在香港這個環境
[00:06:02.600 --> 00:06:05.600]  我們知道如果我們手活割傷的話
[00:06:05.600 --> 00:06:06.600]  我們到醫院
[00:06:06.600 --> 00:06:08.600]  都會有適當的治理
[00:06:08.600 --> 00:06:10.600]  或者適當的包紮
[00:06:10.600 --> 00:06:13.600]  慢慢一般來說就好了
[00:06:13.600 --> 00:06:15.600]  你不會有這樣的知識
[00:06:15.600 --> 00:06:17.600]  或者這樣的信念
[00:06:17.600 --> 00:06:19.600]  既然我傷口遲些就好了
[00:06:19.600 --> 00:06:21.600]  不如多割幾刀
[00:06:21.600 --> 00:06:23.600]  看看香港的醫療制度有多好
[00:06:23.600 --> 00:06:26.600]  這個只有傻瓜才會做
[00:06:26.600 --> 00:06:27.600]  沒錯
[00:06:27.600 --> 00:06:29.600]  神的恩典是夠用的
[00:06:29.600 --> 00:06:32.600]  所以沒有人因為罪惡的緣故
[00:06:32.600 --> 00:06:34.600]  而因為這樣的緣故
[00:06:34.600 --> 00:06:36.600]  懷疑上帝可以赦免我們
[00:06:36.600 --> 00:06:37.600]  不過同時間
[00:06:37.600 --> 00:06:39.600]  我們也不會因為這樣的緣故
[00:06:39.600 --> 00:06:41.600]  所以故意去犯罪
[00:06:41.600 --> 00:06:43.600]  這樣是強詞奪理
[00:06:43.600 --> 00:06:45.600]  或者是斷腐不可
[00:06:45.600 --> 00:06:50.600]  這個就是一個很簡單的道理
[00:06:50.600 --> 00:06:51.600]  不過事實上
[00:06:51.600 --> 00:06:53.600]  這個不合常理
[00:06:53.600 --> 00:06:56.600]  卻經常是我們實在的現象
[00:06:56.600 --> 00:06:59.600]  我們知道我們進入上帝的國度
[00:06:59.600 --> 00:07:03.600]  不過卻是很多時候都在罪惡當中
[00:07:03.600 --> 00:07:07.600]  接著在第三節
[00:07:07.600 --> 00:07:09.600]  一直到第一節比較長的經文
[00:07:09.600 --> 00:07:12.600]  本來想將這個意思講得更加清楚
[00:07:12.600 --> 00:07:15.600]  怎樣從罪惡的權勢
[00:07:15.600 --> 00:07:17.600]  遷到神的國度呢
[00:07:17.600 --> 00:07:21.600]  第三節一直到十一節的中心
[00:07:21.600 --> 00:07:25.600]  我們先看第五節
[00:07:25.600 --> 00:07:27.600]  請一起讀出第五節
[00:07:27.600 --> 00:07:31.600]  我們若在他死的形狀上
[00:07:31.600 --> 00:07:39.600]  保羅的答案
[00:07:39.600 --> 00:07:40.600]  簡單一句說話
[00:07:40.600 --> 00:07:45.600]  怎樣能夠將我們從本來犯罪的角度
[00:07:45.600 --> 00:07:47.600]  犯罪的身份
[00:07:47.600 --> 00:07:49.600]  遷到神的國度呢
[00:07:49.600 --> 00:07:51.600]  答案就是與主聯合
[00:07:51.600 --> 00:07:57.600]  與主聯合可以說是保羅裏面一個非常重要的神學思想
[00:07:57.600 --> 00:08:00.600]  不過其實全本聖經只有這個地方出現過與主聯合這個字
[00:08:00.600 --> 00:08:03.600]  與主聯合這個字是很特別的
[00:08:03.600 --> 00:08:06.600]  原本文字是六章第五節
[00:08:06.600 --> 00:08:07.600]  這裡和合本翻譯做兩次
[00:08:07.600 --> 00:08:08.600]  其實只是出現過一次
[00:08:08.600 --> 00:08:10.600]  全本聖經只是出現過一次
[00:08:10.600 --> 00:08:12.600]  他說我們要與主聯合
[00:08:12.600 --> 00:08:13.600]  聯合這個字
[00:08:13.600 --> 00:08:15.600]  如果你有機會看King James Version
[00:08:15.600 --> 00:08:17.600]  是一本舊版聖經
[00:08:17.600 --> 00:08:22.600]  他將它直譯是planted together
[00:08:22.600 --> 00:08:25.600]  即是說是將兩棵樹木
[00:08:25.600 --> 00:08:26.600]  好像摺枝一樣
[00:08:26.600 --> 00:08:28.600]  將它們黏在一起
[00:08:28.600 --> 00:08:31.600]  與主聯合其實的意思是
[00:08:31.600 --> 00:08:34.600]  將兩個本來不同的生命
[00:08:34.600 --> 00:08:35.600]  現在黏在一起
[00:08:35.600 --> 00:08:38.600]  種上去在基督的身上
[00:08:38.600 --> 00:08:40.600]  如果直譯是planted together
[00:08:40.600 --> 00:08:42.600]  不過當然這樣譯
[00:08:42.600 --> 00:08:48.600]  是不像我們平時說的話
[00:08:48.600 --> 00:08:51.600]  保羅將這個思想
[00:08:51.600 --> 00:08:53.600]  差不多成為整個保羅的神學裡面
[00:08:53.600 --> 00:08:54.600]  一個很核心的地方
[00:08:54.600 --> 00:08:56.600]  稍後我會再解釋一下
[00:08:56.600 --> 00:08:58.600]  所以他為了這個緣故
[00:08:58.600 --> 00:08:59.600]  害怕弟兄姊妹
[00:08:59.600 --> 00:09:00.600]  害怕我們會不明白
[00:09:00.600 --> 00:09:02.600]  他用一個比喻來說
[00:09:02.600 --> 00:09:06.600]  就是上文所說的第三和第四節
[00:09:06.600 --> 00:09:08.600]  就是用洗禮的比喻來解釋
[00:09:08.600 --> 00:09:10.600]  怎樣與主聯合
[00:09:10.600 --> 00:09:13.600]  「豈不知我們是受洗歸入基督耶穌的人」
[00:09:13.600 --> 00:09:14.600]  請大家記得
[00:09:14.600 --> 00:09:18.600]  洗禮是歸入耶穌基督
[00:09:18.600 --> 00:09:20.600]  是成為耶穌基督的人
[00:09:20.600 --> 00:09:21.600]  不知為何我經常聽到教會說
[00:09:21.600 --> 00:09:23.600]  我們洗禮歸入教會
[00:09:23.600 --> 00:09:25.600]  可能大家很緊張會籍
[00:09:25.600 --> 00:09:27.600]  特別橫膠教聯會沒有會籍
[00:09:27.600 --> 00:09:30.600]  我們將來的歸宿有些問題
[00:09:30.600 --> 00:09:34.600]  大家很緊張會籍的問題
[00:09:34.600 --> 00:09:36.600]  洗禮歸不歸入教會
[00:09:36.600 --> 00:09:39.600]  這個可能是各個教會自己的決定
[00:09:39.600 --> 00:09:41.600]  不過真理是
[00:09:41.600 --> 00:09:43.600]  洗禮是歸入耶穌基督
[00:09:43.600 --> 00:09:44.600]  成為耶穌基督的人
[00:09:44.600 --> 00:09:45.600]  好像我們中國人一樣
[00:09:45.600 --> 00:09:47.600]  我們好像一個出格的人
[00:09:47.600 --> 00:09:48.600]  歸了名下
[00:09:48.600 --> 00:09:51.600]  歸了丈夫或是父家
[00:09:51.600 --> 00:09:54.600]  我們屬於耶穌基督的人
[00:09:54.600 --> 00:09:57.600]  洗禮的比喻想說甚麼呢
[00:09:57.600 --> 00:09:58.600]  在第三和第四節說
[00:09:58.600 --> 00:10:02.600]  我們洗禮的時候與祂同死
[00:10:02.600 --> 00:10:05.600]  然後一同埋葬
[00:10:05.600 --> 00:10:10.600]  然後一同從死裏面再像洗禮一樣
[00:10:10.600 --> 00:10:11.600]  你洗禮的時候
[00:10:11.600 --> 00:10:12.600]  你不會永遠在水裏面
[00:10:12.600 --> 00:10:14.600]  我相信沒有牧師希望這樣做
[00:10:14.600 --> 00:10:16.600]  總會浮在你身上
[00:10:16.600 --> 00:10:18.600]  從水裏面上來
[00:10:18.600 --> 00:10:21.600]  表示好像基督從死裏復活一樣
[00:10:21.600 --> 00:10:22.600]  即是說
[00:10:22.600 --> 00:10:26.600]  洗禮表示有三重的意義
[00:10:26.600 --> 00:10:28.600]  就是與祂一起死
[00:10:28.600 --> 00:10:30.600]  然後一起埋葬
[00:10:30.600 --> 00:10:32.600]  埋葬和死不是一樣嗎
[00:10:32.600 --> 00:10:34.600]  埋葬是徹底的死
[00:10:34.600 --> 00:10:36.600]  即是這個人完全沒有機會
[00:10:36.600 --> 00:10:37.600]  所以埋葬
[00:10:37.600 --> 00:10:40.600]  所以是死和徹底的死
[00:10:40.600 --> 00:10:43.600]  然後一同活過來
[00:10:43.600 --> 00:10:46.600]  如果你這樣理解的話
[00:10:46.600 --> 00:10:47.600]  你就會體會
[00:10:47.600 --> 00:10:49.600]  第三和第四節的比喻之後
[00:10:49.600 --> 00:10:51.600]  第五到第十一節
[00:10:51.600 --> 00:10:54.600]  其實基本上將這三個意思
[00:10:54.600 --> 00:10:57.600]  繼續發揮得淋漓盡致
[00:11:02.600 --> 00:11:07.600]  首先是第五
[00:11:07.600 --> 00:11:14.600]  第五節是表達與基督同死
[00:11:14.600 --> 00:11:16.600]  剛才我讀過這節聖經
[00:11:16.600 --> 00:11:17.600]  它說
[00:11:17.600 --> 00:11:20.600]  如果我們約在他死的形狀上
[00:11:20.600 --> 00:11:22.600]  與他聯合
[00:11:22.600 --> 00:11:24.600]  即是說在死的這件事情
[00:11:24.600 --> 00:11:26.600]  這個行動上
[00:11:26.600 --> 00:11:28.600]  我們與他聯合
[00:11:28.600 --> 00:11:29.600]  同樣的
[00:11:29.600 --> 00:11:34.600]  我們在復活的事情上與他聯合
[00:11:34.600 --> 00:11:36.600]  第六節說
[00:11:36.600 --> 00:11:39.600]  因為知道我們是救人
[00:11:39.600 --> 00:11:41.600]  和他同釘十字架
[00:11:41.600 --> 00:11:44.600]  使罪身滅絕
[00:11:44.600 --> 00:11:46.600]  因為知道我們是救人
[00:11:46.600 --> 00:11:49.600]  與他同釘十字架
[00:11:49.600 --> 00:11:51.600]  在基督耶穌的面前
[00:11:51.600 --> 00:11:53.600]  我們成為新造的人
[00:11:53.600 --> 00:11:55.600]  在未接受耶穌基督之前
[00:11:55.600 --> 00:11:56.600]  我們救人
[00:11:56.600 --> 00:11:57.600]  這個主題
[00:11:57.600 --> 00:12:01.600]  我們留待第七章再和大家講得清楚一點
[00:12:01.600 --> 00:12:04.600]  不過與基督同釘十字架這個主題
[00:12:04.600 --> 00:12:06.600]  是保羅在新造聖經裡面
[00:12:06.600 --> 00:12:08.600]  獨有的一個說法
[00:12:08.600 --> 00:12:09.600]  最明顯的經文
[00:12:09.600 --> 00:12:12.600]  就是加拿大書第二章第二十節
[00:12:12.600 --> 00:12:13.600]  保羅說
[00:12:13.600 --> 00:12:19.600]  我已經與基督同釘十字架
[00:12:19.600 --> 00:12:21.600]  不知道大家對這些經文
[00:12:21.600 --> 00:12:24.600]  或者這裡所說的同釘十字架
[00:12:24.600 --> 00:12:26.600]  有很多疑問
[00:12:26.600 --> 00:12:28.600]  當我讀加拿大書第二章第二十節的時候
[00:12:28.600 --> 00:12:30.600]  我有很多問題
[00:12:30.600 --> 00:12:31.600]  保羅第一句說話
[00:12:31.600 --> 00:12:35.600]  我已經成就了
[00:12:35.600 --> 00:12:36.600]  已經發生了
[00:12:36.600 --> 00:12:39.600]  我已經與基督同釘十字架
[00:12:39.600 --> 00:12:41.600]  你覺得奇怪嗎
[00:12:41.600 --> 00:12:44.600]  已經與基督同釘十字架
[00:12:44.600 --> 00:12:45.600]  基督寫在十字架上
[00:12:45.600 --> 00:12:48.600]  聖經多次說只有一次
[00:12:48.600 --> 00:12:52.600]  即是說公元後大約三十或三十二年的時間
[00:12:52.600 --> 00:12:54.600]  基督寫在十字架上
[00:12:54.600 --> 00:12:58.600]  在基督死在十字架上的時候
[00:12:58.600 --> 00:13:00.600]  保羅都未信主
[00:13:00.600 --> 00:13:01.600]  如果保羅說
[00:13:01.600 --> 00:13:03.600]  我已經與基督同釘十字架
[00:13:03.600 --> 00:13:04.600]  只有一次的話
[00:13:04.600 --> 00:13:06.600]  即是說在耶穌死的時候
[00:13:06.600 --> 00:13:08.600]  保羅未信主的情況下
[00:13:08.600 --> 00:13:09.600]  他已經與基督同釘十字架
[00:13:09.600 --> 00:13:12.600]  是不是很奇妙呢
[00:13:12.600 --> 00:13:15.600]  當然這個不是指到肉身上
[00:13:15.600 --> 00:13:18.600]  或者歷史時間上
[00:13:18.600 --> 00:13:20.600]  這個是從神的角度說
[00:13:20.600 --> 00:13:22.600]  從屬靈的角度說
[00:13:22.600 --> 00:13:24.600]  上帝拯救人
[00:13:24.600 --> 00:13:27.600]  是在耶穌基督死在十字架上的時候
[00:13:27.600 --> 00:13:29.600]  歷史歷代所有人
[00:13:29.600 --> 00:13:35.600]  都與在十字架的救恩上得著他的果效
[00:13:35.600 --> 00:13:37.600]  接著他說
[00:13:37.600 --> 00:13:39.600]  使罪身滅絕
[00:13:39.600 --> 00:13:42.600]  這個就說是同埋葬的意思
[00:13:42.600 --> 00:13:43.600]  同埋葬的解釋就是
[00:13:43.600 --> 00:13:44.600]  好像死一樣
[00:13:44.600 --> 00:13:46.600]  不過是徹底的死
[00:13:46.600 --> 00:13:48.600]  不可能再有機會復生
[00:13:48.600 --> 00:13:53.600]  用的表達方法就是使罪身滅絕
[00:13:53.600 --> 00:13:58.600]  罪身滅絕是一個很特別的說法
[00:13:58.600 --> 00:14:00.600]  英文是body of sin
[00:14:00.600 --> 00:14:04.600]  一個會犯罪的身體
[00:14:04.600 --> 00:14:05.600]  這裡要留意
[00:14:05.600 --> 00:14:08.600]  保羅整本聖經都不是說義言論
[00:14:08.600 --> 00:14:10.600]  即是說靈魂是好的
[00:14:10.600 --> 00:14:11.600]  身體是弱的
[00:14:11.600 --> 00:14:12.600]  所以身體所有都是不好的
[00:14:12.600 --> 00:14:13.600]  這裡不是這樣說
[00:14:13.600 --> 00:14:15.600]  或者整本聖經都不是這樣說
[00:14:15.600 --> 00:14:18.600]  這裡的意思是指到
[00:14:18.600 --> 00:14:21.600]  我們大部份犯罪的行為
[00:14:21.600 --> 00:14:23.600]  都是透過身體
[00:14:23.600 --> 00:14:25.600]  使罪身滅絕
[00:14:25.600 --> 00:14:27.600]  滅絕現在有些翻譯
[00:14:27.600 --> 00:14:28.600]  就是使罪身
[00:14:28.600 --> 00:14:30.600]  這個犯罪的身體
[00:14:30.600 --> 00:14:33.600]  不會再有任何果效
[00:14:33.600 --> 00:14:35.600]  然後
[00:14:35.600 --> 00:14:37.600]  他說第七節
[00:14:37.600 --> 00:14:40.600]  因為已死的人是脫離了罪
[00:14:40.600 --> 00:14:43.600]  已死的人是脫離了罪
[00:14:43.600 --> 00:14:45.600]  你見到這個很有趣的說法
[00:14:45.600 --> 00:14:49.600]  好像與大相關的說法
[00:14:49.600 --> 00:14:50.600]  昨天我們說
[00:14:50.600 --> 00:14:53.600]  因為罪入了世界
[00:14:53.600 --> 00:14:56.600]  罪的結果就是死
[00:14:56.600 --> 00:14:59.600]  罪令到我們會死
[00:14:59.600 --> 00:15:01.600]  不過現在保羅教導我們
[00:15:01.600 --> 00:15:04.600]  特別用第十節的字眼說
[00:15:04.600 --> 00:15:06.600]  我們向罪死
[00:15:06.600 --> 00:15:08.600]  本來罪代表我們死
[00:15:08.600 --> 00:15:10.600]  不過保羅說我們向罪死
[00:15:10.600 --> 00:15:12.600]  我們看罪好像沒有果效
[00:15:12.600 --> 00:15:16.600]  死亡就不會臨到我們身上
[00:15:16.600 --> 00:15:18.600]  或者死亡的作用
[00:15:18.600 --> 00:15:20.600]  就是脫離了死
[00:15:20.600 --> 00:15:21.600]  不能有果效
[00:15:21.600 --> 00:15:25.600]  或者死亡就死了
[00:15:25.600 --> 00:15:27.600]  好像很複雜
[00:15:27.600 --> 00:15:29.600]  本來犯罪我們會死
[00:15:29.600 --> 00:15:30.600]  現在我們向罪死
[00:15:30.600 --> 00:15:32.600]  所以死亡的果效
[00:15:32.600 --> 00:15:37.600]  在我們身上就不能有果效
[00:15:37.600 --> 00:15:40.600]  用第九節形容基督的話說
[00:15:40.600 --> 00:15:42.600]  基督最後那句話
[00:15:42.600 --> 00:15:43.600]  因為他復會的緣故
[00:15:43.600 --> 00:15:49.600]  所以死就不再作他的王了
[00:15:49.600 --> 00:15:50.600]  在聖經裏面
[00:15:50.600 --> 00:15:52.600]  昨天我提過
[00:15:52.600 --> 00:15:54.600]  死有三重的意義
[00:15:54.600 --> 00:15:59.600]  一個是靈性上的死
[00:15:59.600 --> 00:16:02.600]  即是說亞當犯罪那一刻
[00:16:02.600 --> 00:16:03.600]  亞當犯罪那一天
[00:16:03.600 --> 00:16:06.600]  就已經與上帝在靈性上的死
[00:16:06.600 --> 00:16:07.600]  與上帝隔開
[00:16:07.600 --> 00:16:09.600]  到他離開世界的時間
[00:16:09.600 --> 00:16:11.600]  是身體上的死
[00:16:11.600 --> 00:16:12.600]  然後第三個層面
[00:16:12.600 --> 00:16:14.600]  就是永恆的死
[00:16:14.600 --> 00:16:18.600]  即是我們所說的地獄的永恆的審判
[00:16:18.600 --> 00:16:20.600]  不過你有沒有留意到
[00:16:20.600 --> 00:16:23.600]  聖經裏面有第四個死
[00:16:23.600 --> 00:16:25.600]  前面那三個死都是不好的
[00:16:25.600 --> 00:16:26.600]  都是罪帶來的結果
[00:16:26.600 --> 00:16:29.600]  是三重的層次
[00:16:29.600 --> 00:16:31.600]  不過第四個死
[00:16:31.600 --> 00:16:34.600]  這裡說的是向罪死
[00:16:34.600 --> 00:16:39.600]  因為我們知道耶穌基督救恩的時間
[00:16:39.600 --> 00:16:41.600]  我們能夠向罪死
[00:16:41.600 --> 00:16:43.600]  這是第四個死
[00:16:43.600 --> 00:16:48.600]  然後第九節第十節
[00:16:48.600 --> 00:16:49.600]  你留意這裡
[00:16:49.600 --> 00:16:52.600]  可能我們中文聖經比較難表達
[00:16:52.600 --> 00:16:54.600]  我們看第十節
[00:16:54.600 --> 00:16:58.600]  他說基督他死是向罪死
[00:16:58.600 --> 00:16:59.600]  只有一次
[00:16:59.600 --> 00:17:01.600]  雖然文法上我們比較難看到
[00:17:01.600 --> 00:17:04.600]  但中文或者我們的經文裏面
[00:17:04.600 --> 00:17:05.600]  講得很清楚
