
[00:00:00.000 --> 00:00:02.000]  (主席)各位弟兄姊妹晚安
[00:12:51.000 --> 00:12:52.000]  在曠野
[00:12:52.000 --> 00:12:54.000]  他不需要卡片
[00:12:54.000 --> 00:12:56.000]  不需要手機
[00:12:56.000 --> 00:12:57.000]  在曠野
[00:12:57.000 --> 00:12:59.000]  沒有辦公室政治
[00:12:59.000 --> 00:13:02.000]  不需要應酬那個應付那個
[00:13:02.000 --> 00:13:04.000]  不需要和那個過招和那個交手
[00:13:04.000 --> 00:13:05.000]  沒有
[00:13:05.000 --> 00:13:06.000]  什麼都沒有
[00:13:06.000 --> 00:13:07.000]  只有他一個
[00:13:07.000 --> 00:13:08.000]  在曠野
[00:13:08.000 --> 00:13:09.000]  只有山
[00:13:09.000 --> 00:13:10.000]  只有石
[00:13:10.000 --> 00:13:11.000]  只有野草
[00:13:11.000 --> 00:13:14.000]  沒有任何的東西可以吸引他
[00:13:14.000 --> 00:13:17.000]  以至分散了他的注意力
[00:13:17.000 --> 00:13:19.000]  所以在曠野
[00:13:19.000 --> 00:13:24.000]  約翰他可以專心地捕捉他個人
[00:13:24.000 --> 00:13:26.000]  他的本相
[00:13:26.000 --> 00:13:28.000]  重尋真我
[00:13:28.000 --> 00:13:30.000]  回復真我
[00:13:30.000 --> 00:13:34.000]  揣摩他裡面生命的需要是什麼呢
[00:13:34.000 --> 00:13:35.000]  在曠野
[00:13:35.000 --> 00:13:38.000]  他專心在一個地方尋找上帝
[00:13:38.000 --> 00:13:40.000]  呼求上帝
[00:13:40.000 --> 00:13:41.000]  在曠野
[00:13:41.000 --> 00:13:46.000]  他有空間處理自己過往的人生種種的秘密
[00:13:46.000 --> 00:13:50.000]  創傷或者恐懼
[00:13:50.000 --> 00:13:51.000]  其實我們說
[00:13:51.000 --> 00:13:52.000]  在曠野
[00:13:52.000 --> 00:13:53.000]  沒有人搞你
[00:13:53.000 --> 00:13:55.000]  只有你一個人的時候
[00:13:55.000 --> 00:13:59.000]  你可以檢視你的生命
[00:13:59.000 --> 00:14:03.000]  有一次我去一個退修營的時候
[00:14:03.000 --> 00:14:05.000]  有一個導師告訴我
[00:14:05.000 --> 00:14:07.000]  在這個退修營當中
[00:14:07.000 --> 00:14:11.000]  你們找你自己的角落
[00:14:11.000 --> 00:14:12.000]  找你自己的角
[00:14:12.000 --> 00:14:16.000]  那一次的退修營是十日九夜
[00:14:16.000 --> 00:14:17.000]  一個人
[00:14:17.000 --> 00:14:21.000]  你自己去找你自己的角落
[00:14:21.000 --> 00:14:23.000]  於是我們就找一個山洞
[00:14:23.000 --> 00:14:24.000]  找一個沙灘
[00:14:24.000 --> 00:14:25.000]  找一個大石
[00:14:25.000 --> 00:14:26.000]  什麼都好
[00:14:26.000 --> 00:14:27.000]  總之找你自己的角落
[00:14:27.000 --> 00:14:29.000]  他說在那個地方做什麼
[00:14:29.000 --> 00:14:32.000]  他說在那個地方你可以做四樣東西
[00:14:32.000 --> 00:14:33.000]  在曠野
[00:14:33.000 --> 00:14:36.000]  他說你可以暴露你隱藏的問題
[00:14:36.000 --> 00:14:39.000]  可以面對你過往的失敗
[00:14:39.000 --> 00:14:41.000]  可以正視你性格的弱點
[00:14:41.000 --> 00:14:44.000]  可以承擔前面的嘲諷
[00:14:44.000 --> 00:14:46.000]  再說一次
[00:14:46.000 --> 00:14:49.000]  在曠野我可以暴露我隱藏的問題
[00:14:49.000 --> 00:14:52.000]  可以面對過往的失敗
[00:14:52.000 --> 00:14:55.000]  可以正視性格的弱點
[00:14:55.000 --> 00:14:59.000]  可以承擔前面的使命
[00:14:59.000 --> 00:15:01.000]  在那個退修營當中
[00:15:01.000 --> 00:15:04.000]  那個導師給了我們六個字
[00:15:04.000 --> 00:15:06.000]  那六個字他問
[00:15:06.000 --> 00:15:08.000]  我說這六個字
[00:15:08.000 --> 00:15:11.000]  哪個字比較多
[00:15:11.000 --> 00:15:12.000]  你聽我看看
[00:15:12.000 --> 00:15:14.000]  哪六個字
[00:15:14.000 --> 00:15:15.000]  第一個字
[00:15:15.000 --> 00:15:16.000]  Confection
[00:15:16.000 --> 00:15:18.000]  凝聚
[00:15:18.000 --> 00:15:19.000]  第二個字
[00:15:19.000 --> 00:15:20.000]  Connection
[00:15:20.000 --> 00:15:22.000]  連結
[00:15:22.000 --> 00:15:23.000]  第三個字
[00:15:23.000 --> 00:15:24.000]  Inspiration
[00:15:24.000 --> 00:15:26.000]  啟導
[00:15:26.000 --> 00:15:27.000]  第四個字
[00:15:27.000 --> 00:15:28.000]  Life Revision
[00:15:28.000 --> 00:15:31.000]  生命重整
[00:15:31.000 --> 00:15:32.000]  第五個字
[00:15:32.000 --> 00:15:33.000]  Reconciliation
[00:15:33.000 --> 00:15:35.000]  和好
[00:15:35.000 --> 00:15:36.000]  第六個字
[00:15:36.000 --> 00:15:38.000]  Transformation 更新
[00:15:38.000 --> 00:15:41.000]  那個退修營的導師
[00:15:41.000 --> 00:15:44.000]  他問這六個字裏面
[00:15:44.000 --> 00:15:47.000]  現在你最需要哪一個
[00:15:47.000 --> 00:15:51.000]  你需要Confection 凝聚
[00:15:51.000 --> 00:15:54.000]  你需要Connection 連結
[00:15:54.000 --> 00:15:56.000]  重新和一些人連結
[00:15:56.000 --> 00:15:58.000]  Inspiration
[00:15:58.000 --> 00:16:00.000]  你生命很模糊很混亂
[00:16:00.000 --> 00:16:03.000]  你需要有人啟導你
[00:16:03.000 --> 00:16:06.000]  Life Revision
[00:16:06.000 --> 00:16:07.000]  你一日過一日
[00:16:07.000 --> 00:16:09.000]  你人生方向是甚麼呢
[00:16:09.000 --> 00:16:11.000]  生命重整
[00:16:11.000 --> 00:16:14.000]  Reconciliation 和好
[00:16:14.000 --> 00:16:16.000]  你的破損的關係
[00:16:16.000 --> 00:16:19.000]  你是不是需要重新和人和好呢
[00:16:19.000 --> 00:16:22.000]  Transformation 更新
[00:16:22.000 --> 00:16:26.000]  心意更新而變化
[00:16:26.000 --> 00:16:29.000]  如果我們有機會擺在曠野當中
[00:16:29.000 --> 00:16:31.000]  好像約翰那樣
[00:16:31.000 --> 00:16:33.000]  有幾日時間
[00:16:33.000 --> 00:16:34.000]  或者有一日時間
[00:16:34.000 --> 00:16:36.000]  或者半晝時間
[00:16:36.000 --> 00:16:38.000]  這六個字當中
[00:16:38.000 --> 00:16:40.000]  你最需要哪個字呢
[00:16:40.000 --> 00:16:42.000]  你需要哪樣東西呢
[00:16:42.000 --> 00:16:45.000]  你最需要上帝賜你哪樣東西呢
[00:16:45.000 --> 00:16:47.000]  在這個地方聖經說
[00:16:47.000 --> 00:16:48.000]  約翰他在這個地方
[00:16:48.000 --> 00:16:50.000]  回歸曠野的學習
[00:16:50.000 --> 00:16:51.000]  一個人丹丁
[00:16:51.000 --> 00:16:54.000]  丹丁一個人走了去曠野
[00:16:54.000 --> 00:16:57.000]  他可以有地方面對自己的本相
[00:16:57.000 --> 00:17:02.000]  並且他還領受上帝的真道
[00:17:02.000 --> 00:17:05.000]  你看看第二節的下半句
[00:17:05.000 --> 00:17:06.000]  再看一次
[00:17:06.000 --> 00:17:10.000]  那時撒加利亞的兒子約翰在曠野裡
[00:17:10.000 --> 00:17:14.000]  神的話臨到他
[00:17:14.000 --> 00:17:16.000]  很妙
[00:17:16.000 --> 00:17:19.000]  其他人在大城市裏面
[00:17:19.000 --> 00:17:21.000]  很煩囂很混雜的時候
[00:17:21.000 --> 00:17:23.000]  大家努力拼搏的時候
[00:17:23.000 --> 00:17:27.000]  神的話不容易得到
[00:17:27.000 --> 00:17:29.000]  我們根本沒有空間
[00:17:29.000 --> 00:17:31.000]  我們生活這麼忙
[00:17:31.000 --> 00:17:33.000]  這麼擠迫
[00:17:33.000 --> 00:17:35.000]  這麼忙碌
[00:17:35.000 --> 00:17:39.000]  我們怎容易聽到上帝的聲音呢
[00:17:39.000 --> 00:17:41.000]  不過約翰在曠野的時候
[00:17:41.000 --> 00:17:43.000]  他心無旁騖
[00:17:43.000 --> 00:17:46.000]  神的話臨到他
[00:17:46.000 --> 00:17:49.000]  神的話臨到他的時候
[00:17:49.000 --> 00:17:52.000]  可以幫助他找回他的真我
[00:17:52.000 --> 00:17:55.000]  面對他自己生命的本相
[00:17:55.000 --> 00:17:59.000]  我早幾年在澳洲生活的時候
[00:17:59.000 --> 00:18:03.000]  澳洲天冷的時候都挺冷的
[00:18:03.000 --> 00:18:06.000]  所以洗澡的時候都冷得冰冰的
[00:18:06.000 --> 00:18:10.000]  所以很多澳洲的家庭
[00:18:10.000 --> 00:18:14.000]  廁所安裝了熱燈
[00:18:14.000 --> 00:18:15.000]  什麼熱燈呢
[00:18:15.000 --> 00:18:19.000]  每盞燈就2500火
[00:18:19.000 --> 00:18:23.000]  四盞一開著1000火就射著你
[00:18:23.000 --> 00:18:26.000]  洗澡就成了一種樂趣
[00:18:26.000 --> 00:18:28.000]  不會覺得冷了
[00:18:28.000 --> 00:18:29.000]  很好
[00:18:29.000 --> 00:18:31.000]  洗澡的時候開著熱燈
[00:18:31.000 --> 00:18:33.000]  脫光衣服都不覺得冷
