
[00:00:00.000 --> 00:00:01.280]  各位電影節目早晨
[00:07:40.280 --> 00:07:43.280]  那五隻石子是甚麼質地的石子呢
[00:07:43.280 --> 00:07:45.280]  有些人會說
[00:07:45.280 --> 00:07:46.280]  這些是火石
[00:07:46.280 --> 00:07:49.280]  即是這些火石你都知道
[00:07:49.280 --> 00:07:53.280]  如果你知火石是可以打火出來的
[00:07:53.280 --> 00:07:54.280]  是非常銳利
[00:07:54.280 --> 00:07:57.280]  因為石的密度比一般石
[00:07:57.280 --> 00:07:59.280]  密兩倍以上
[00:07:59.280 --> 00:08:02.280]  所以這個你會看到
[00:08:02.280 --> 00:08:06.280]  其實大衛打哥尼亞那些石
[00:08:06.280 --> 00:08:07.280]  是甚麼石呢
[00:08:07.280 --> 00:08:09.280]  你可以想一想
[00:08:09.280 --> 00:08:13.280]  接著我們繼續講下去
[00:08:13.280 --> 00:08:16.280]  你看到我找了很多圖
[00:08:16.280 --> 00:08:17.280]  有些很誇張
[00:08:17.280 --> 00:08:19.280]  剛才給大家看
[00:08:19.280 --> 00:08:21.280]  你會發覺這一張圖
[00:08:21.280 --> 00:08:24.280]  比較接近整件事
[00:08:24.280 --> 00:08:25.280]  即是其實有很多圖
[00:08:25.280 --> 00:08:27.280]  只有兩個人打
[00:08:27.280 --> 00:08:30.280]  但其實現場應該是後面有個山
[00:08:30.280 --> 00:08:32.280]  前面有一堆軍兵
[00:08:32.280 --> 00:08:34.280]  接著就單挑
[00:08:34.280 --> 00:08:38.280]  其實哥尼亞在戰場裏面
[00:08:38.280 --> 00:08:41.280]  四十天天天站出來
[00:08:41.280 --> 00:08:43.280]  你要留意聖經的描述
[00:08:43.280 --> 00:08:46.280]  他又戴銅的頭盔
[00:08:46.280 --> 00:08:47.280]  銅頭盔
[00:08:47.280 --> 00:08:49.280]  銅頭盔很重
[00:08:49.280 --> 00:08:51.280]  接著形容那些盔甲很重要
[00:08:51.280 --> 00:08:53.280]  哥尼亞有多高
[00:08:53.280 --> 00:08:56.280]  哥尼亞如果看回聖經
[00:08:56.280 --> 00:08:57.280]  大概是六爪
[00:08:57.280 --> 00:08:58.280]  六爪即是一點
[00:08:58.280 --> 00:09:00.280]  一爪即是一點五尺
[00:09:00.280 --> 00:09:01.280]  即是九尺
[00:09:01.280 --> 00:09:03.280]  有些人會懷疑
[00:09:03.280 --> 00:09:04.280]  有沒有九尺的人那麼高
[00:09:04.280 --> 00:09:06.280]  我們先不講這件事
[00:09:06.280 --> 00:09:08.280]  當他是八九尺
[00:09:08.280 --> 00:09:09.280]  一點也不奇怪
[00:09:09.280 --> 00:09:11.280]  即是世界最高的人
[00:09:11.280 --> 00:09:12.280]  都會有那麼高的
[00:09:12.280 --> 00:09:14.280]  至於他是否很靈活
[00:09:14.280 --> 00:09:15.280]  我們再想
[00:09:15.280 --> 00:09:17.280]  但這幾表達到
[00:09:17.280 --> 00:09:19.280]  大衛打哥尼亞的情況
[00:09:19.280 --> 00:09:22.280]  就在這樣的平原兩軍對壘中間
[00:09:22.280 --> 00:09:23.280]  單挑可以嗎
[00:09:23.280 --> 00:09:27.280]  我們去體會這一個地理
[00:09:27.280 --> 00:09:28.280]  這是Ivan弟兄
[00:09:28.280 --> 00:09:31.280]  Ivan弟兄上電視
[00:09:31.280 --> 00:09:34.280]  為何要這張照片呢
[00:09:34.280 --> 00:09:35.280]  這張照片是講到
[00:09:35.280 --> 00:09:38.280]  我們在阿薩克那裏望下去
[00:09:38.280 --> 00:09:40.280]  聖地好日很特別的
[00:09:40.280 --> 00:09:43.280]  有陰天的地方
[00:09:43.280 --> 00:09:46.280]  有陰的地方就涼幾度
[00:09:46.280 --> 00:09:47.280]  很不同的
[00:09:47.280 --> 00:09:48.280]  很熱那天
[00:09:48.280 --> 00:09:50.280]  但你見到那些椅子
[00:09:50.280 --> 00:09:52.280]  其實考古的地點
[00:09:52.280 --> 00:09:54.280]  還有其他東西看
[00:09:54.280 --> 00:09:56.280]  但這裏就真是
[00:09:56.280 --> 00:09:58.280]  比你望那個以拉谷
[00:09:58.280 --> 00:10:00.280]  一塊塊石那裏是甚麼
[00:10:00.280 --> 00:10:02.280]  是經文
[00:10:02.280 --> 00:10:04.280]  這些經文
[00:10:04.280 --> 00:10:05.280]  有很多個石
[00:10:05.280 --> 00:10:07.280]  大概十塊左右
[00:10:07.280 --> 00:10:10.280]  就是將薩姆二記第十七章
[00:10:10.280 --> 00:10:12.280]  那些經文抽出來
[00:10:12.280 --> 00:10:14.280]  Ivan那塊坐的是甚麼呢
[00:10:14.280 --> 00:10:16.280]  一會兒開鼓
[00:10:16.280 --> 00:10:18.280]  即是講一節的經文
[00:10:18.280 --> 00:10:21.280]  去將整個大衛達多利亞的
[00:10:21.280 --> 00:10:23.280]  字跡描述出來
[00:10:23.280 --> 00:10:26.280]  所以是很有意思的
[00:10:26.280 --> 00:10:29.280]  但我就選了一塊石
[00:10:29.280 --> 00:10:32.280]  這塊石上面都是經文
[00:10:32.280 --> 00:10:34.280]  可以說
[00:10:34.280 --> 00:10:36.280]  我覺得是表達到
[00:10:36.280 --> 00:10:38.280]  全國的薩姆二記
[00:10:38.280 --> 00:10:42.280]  上十七章的精神
[00:10:42.280 --> 00:10:43.280]  我們一起讀
[00:10:43.280 --> 00:10:44.280]  預備
[00:10:44.280 --> 00:10:45.280]  一二三
[00:10:45.280 --> 00:10:48.280]  使者眾人知道耶和華使人得勝
[00:10:48.280 --> 00:10:50.280]  不是用刀用槍
[00:10:50.280 --> 00:10:54.280]  因為爭戰的勝敗存在乎耶和華
[00:10:54.280 --> 00:10:57.280]  他必將你們交在我們手裏
[00:10:57.280 --> 00:11:00.280]  很有力的一個講法
[00:11:00.280 --> 00:11:03.280]  就是大衛他去本西牧羊仔
[00:11:03.280 --> 00:11:06.280]  已經四十天在這裏單挑
[00:11:06.280 --> 00:11:09.280]  跟著他就去送食物
[00:11:09.280 --> 00:11:11.280]  跟著就側耳聽到
[00:11:11.280 --> 00:11:14.280]  菲利士人來到去挑機
[00:11:14.280 --> 00:11:16.280]  跟著他就覺得
[00:11:16.280 --> 00:11:18.280]  他要來到去出戰
[00:11:18.280 --> 00:11:19.280]  這個大家都知道
[00:11:19.280 --> 00:11:21.280]  但是我們一會兒就
[00:11:21.280 --> 00:11:23.280]  集中看他有幾句的說話
[00:11:23.280 --> 00:11:26.280]  去看看其實大衛想些什麼
[00:11:26.280 --> 00:11:29.280]  還有大衛他是不是真的以弱勝強呢
[00:11:29.280 --> 00:11:30.280]  要想清楚
[00:11:30.280 --> 00:11:33.280]  是不是他是不是一個弱者
[00:11:33.280 --> 00:11:35.280]  我們看見這一節經文
[00:11:35.280 --> 00:11:36.280]  就是
[00:11:36.280 --> 00:11:37.280]  他說
[00:11:37.280 --> 00:11:38.280]  耶和華使人得勝
[00:11:38.280 --> 00:11:40.280]  就是我們的神
[00:11:40.280 --> 00:11:42.280]  不是用刀用槍
[00:11:42.280 --> 00:11:44.280]  因為真正的勝敗是在乎神
[00:11:44.280 --> 00:11:46.280]  在乎耶和華
[00:11:46.280 --> 00:11:48.280]  他很有信心
[00:11:48.280 --> 00:11:52.280]  他必將你們交在我們的手裏
[00:11:52.280 --> 00:11:54.280]  你們
[00:11:54.280 --> 00:11:56.280]  不只是哥尼亞
[00:11:56.280 --> 00:11:57.280]  他是說
[00:11:57.280 --> 00:12:00.280]  你全部的這些菲利士的軍隊
[00:12:00.280 --> 00:12:03.280]  都會交在神
[00:12:03.280 --> 00:12:05.280]  交在我們的手裏面
[00:12:05.280 --> 00:12:06.280]  很有信心
[00:12:06.280 --> 00:12:08.280]  為什麼這麼有信心呢
[00:12:08.280 --> 00:12:11.280]  他這個宣告還有一樣東西
[00:12:11.280 --> 00:12:13.280]  我們很容易會體會
[00:12:13.280 --> 00:12:14.280]  我們打仗
[00:12:14.280 --> 00:12:16.280]  不用用刀用槍的
[00:12:16.280 --> 00:12:18.280]  靠祈禱就可以了
[00:12:18.280 --> 00:12:21.280]  當然有時候是屬靈的打仗
[00:12:21.280 --> 00:12:23.280]  或者我們大衛與哥尼亞
[00:12:23.280 --> 00:12:26.280]  或者我們戰勝一些困難
[00:12:26.280 --> 00:12:28.280]  危難
[00:12:28.280 --> 00:12:29.280]  我們有時候會
[00:12:29.280 --> 00:12:30.280]  因為這件事
[00:12:30.280 --> 00:12:32.280]  祈求一些神蹟
[00:12:32.280 --> 00:12:33.280]  神啊
[00:12:33.280 --> 00:12:34.280]  大衛
[00:12:34.280 --> 00:12:35.280]  哥尼亞很大
[00:12:35.280 --> 00:12:36.280]  神啊
[00:12:36.280 --> 00:12:37.280]  求你
[00:12:37.280 --> 00:12:39.280]  來幫我去克服這個困難
[00:12:39.280 --> 00:12:41.280]  好像哥尼亞那麼大
[00:12:41.280 --> 00:12:42.280]  這個祈禱沒有問題
[00:12:42.280 --> 00:12:43.280]  但是
[00:12:43.280 --> 00:12:44.280]  我們裏面是不是
[00:12:44.280 --> 00:12:46.280]  經常都是祈求一件事
[00:12:46.280 --> 00:12:47.280]  就是說
[00:12:47.280 --> 00:12:48.280]  神啊
[00:12:48.280 --> 00:12:49.280]  你搞定吧
[00:12:49.280 --> 00:12:51.280]  好像
[00:12:51.280 --> 00:12:54.280]  言云什麼都不用做
[00:12:54.280 --> 00:12:55.280]  神蹟降臨
[00:12:55.280 --> 00:12:57.280]  大衛就可以戰勝哥尼亞
[00:12:57.280 --> 00:12:58.280]  是不是這樣呢
[00:12:58.280 --> 00:13:01.280]  我們就繼續看下去
[00:13:01.280 --> 00:13:02.280]  其實
[00:13:02.280 --> 00:13:05.280]  大衛打哥尼亞這件事
[00:13:05.280 --> 00:13:08.280]  我們一路去看的時候
[00:13:08.280 --> 00:13:09.280]  但是
[00:13:09.280 --> 00:13:11.280]  有很多角度
[00:13:11.280 --> 00:13:12.280]  其中一個角度
[00:13:12.280 --> 00:13:14.280]  今天沒有時間說了
[00:13:14.280 --> 00:13:15.280]  我貪心
[00:13:15.280 --> 00:13:16.280]  我想說很多東西
[00:13:16.280 --> 00:13:17.280]  我發現沒有時間說
[00:13:17.280 --> 00:13:19.280]  其實這段經文
[00:13:19.280 --> 00:13:21.280]  雖然很長
[00:13:21.280 --> 00:13:22.280]  但是在整個
[00:13:22.280 --> 00:13:24.280]  受武義記上的脈絡裏面
[00:13:24.280 --> 00:13:25.280]  其實是
[00:13:25.280 --> 00:13:26.280]  數羅王
[00:13:26.280 --> 00:13:28.280]  這個以色列是第一個王
[00:13:28.280 --> 00:13:30.280]  接著就去到大衛
[00:13:30.280 --> 00:13:33.280]  中間的一個轉捩點
[00:13:33.280 --> 00:13:36.280]  基本上這件事發生
[00:13:36.280 --> 00:13:38.280]  就是數羅王跌下去了
[00:13:38.280 --> 00:13:40.280]  越來越低落
[00:13:40.280 --> 00:13:41.280]  你會發覺到
[00:13:41.280 --> 00:13:43.280]  大衛打完哥尼亞之後
[00:13:43.280 --> 00:13:45.280]  雖然很威風
[00:13:45.280 --> 00:13:47.280]  但是他仍然面對非常多的挑戰
[00:13:47.280 --> 00:13:48.280]  而其中一個挑戰就是
[00:13:48.280 --> 00:13:50.280]  在他自己的民族
[00:13:50.280 --> 00:13:52.280]  就是數羅王那裏
[00:13:52.280 --> 00:13:54.280]  這個是很有意思
[00:13:54.280 --> 00:13:55.280]  但是也是這件事
[00:13:55.280 --> 00:13:57.280]  大衛就冒起了
[00:13:57.280 --> 00:13:59.280]  也是這件事
[00:13:59.280 --> 00:14:01.280]  數羅的兒子約拿丹
[00:14:01.280 --> 00:14:04.280]  對他有一個很深厚的感情
[00:14:04.280 --> 00:14:05.280]  一個兄弟情
[00:14:05.280 --> 00:14:07.280]  所以這個脈絡
[00:14:07.280 --> 00:14:09.280]  大家再看大一點的時候
[00:14:09.280 --> 00:14:10.280]  在三武義記上
[00:14:10.280 --> 00:14:13.280]  我覺得是一個中心的篇章
[00:14:13.280 --> 00:14:15.280]  不只是一件事
[00:14:15.280 --> 00:14:16.280]  大衛打哥尼亞
[00:14:16.280 --> 00:14:18.280]  是前文後理
[00:14:18.280 --> 00:14:19.280]  你見到
[00:14:19.280 --> 00:14:20.280]  剛才我都說了
[00:14:20.280 --> 00:14:22.280]  你看看大衛想些什麼
[00:14:22.280 --> 00:14:23.280]  去認識
[00:14:23.280 --> 00:14:26.280]  究竟發生什麼事呢
[00:14:26.280 --> 00:14:28.280]  你讀一讀
[00:14:28.280 --> 00:14:30.280]  大衛其實是質問
[00:14:30.280 --> 00:14:32.280]  他根本不是打仗
[00:14:32.280 --> 00:14:33.280]  只是經過
[00:14:33.280 --> 00:14:35.280]  他就說
[00:14:35.280 --> 00:14:36.280]  有人殺這個菲利士人
[00:14:36.280 --> 00:14:38.280]  除掉以色列人的恥辱
[00:14:38.280 --> 00:14:39.280]  怎樣對待他呢
[00:14:39.280 --> 00:14:41.280]  打勝了他有什麼得著呢
[00:14:41.280 --> 00:14:43.280]  這個不詳細說
[00:14:43.280 --> 00:14:45.280]  這個未受割的菲利士人
[00:14:45.280 --> 00:14:46.280]  是誰呢
[00:14:46.280 --> 00:14:48.280]  竟敢向永生的神
[00:14:48.280 --> 00:14:50.280]  軍隊罵陣呢
[00:14:50.280 --> 00:14:52.280]  接著他過了一段時間
[00:14:52.280 --> 00:14:53.280]  他就見到數羅王
[00:14:53.280 --> 00:14:54.280]  他就說
[00:14:54.280 --> 00:14:57.280]  人都不必因那菲利士人膽怯
[00:14:57.280 --> 00:15:01.280]  你卜人要去與那菲利士人戰鬥
[00:15:01.280 --> 00:15:04.280]  你覺得大衛是怎樣的人呢
[00:15:04.280 --> 00:15:08.280]  有時候我去思想的時候
[00:15:08.280 --> 00:15:10.280]  為什麼大衛會
[00:15:10.280 --> 00:15:13.280]  打哥尼亞一件事出現呢
[00:15:13.280 --> 00:15:14.280]  很簡單
[00:15:14.280 --> 00:15:18.280]  他看到神的名被羞辱
[00:15:18.280 --> 00:15:22.280]  他要為神出頭
[00:15:22.280 --> 00:15:23.280]  丁子梅有時候
[00:15:23.280 --> 00:15:27.280]  我們有沒有這種情操
[00:15:27.280 --> 00:15:28.280]  你見到
[00:15:28.280 --> 00:15:30.280]  不要說異端那些
[00:15:30.280 --> 00:15:33.280]  或者一些敵黨神的事
[00:15:33.280 --> 00:15:34.280]  或者一些事情
[00:15:34.280 --> 00:15:36.280]  你覺得是不對的
[00:15:36.280 --> 00:15:38.280]  不適合神的道理
[00:15:38.280 --> 00:15:40.280]  我們會不會忠於神
[00:15:40.280 --> 00:15:43.280]  看到這個情況
[00:15:43.280 --> 00:15:45.280]  這樣去說一句話
[00:15:45.280 --> 00:15:48.280]  還有他更加願意出戰
[00:15:48.280 --> 00:15:51.280]  他願意犧牲性命
[00:15:51.280 --> 00:15:53.280]  他說竟敢向永生的神
[00:15:53.280 --> 00:15:55.280]  軍隊罵陣
[00:15:55.280 --> 00:15:57.280]  他眼中的神
[00:15:57.280 --> 00:15:59.280]  和我們眼中的神不同
[00:15:59.280 --> 00:16:02.280]  為什麼屬靈偉人會屬靈偉人呢
[00:16:02.280 --> 00:16:03.280]  不是說大衛沒有犯罪
[00:16:03.280 --> 00:16:04.280]  我們很多時候會說
[00:16:04.280 --> 00:16:06.280]  大衛犯罪
[00:16:06.280 --> 00:16:07.280]  是的
[00:16:07.280 --> 00:16:08.280]  每個人都會犯罪
[00:16:08.280 --> 00:16:09.280]  沒有一個完美
[00:16:09.280 --> 00:16:10.280]  但是去到一個位置
[00:16:10.280 --> 00:16:11.280]  就是說
[00:16:11.280 --> 00:16:13.280]  他見到這些情況
