
[00:00:00.000 --> 00:00:04.200]  宣道之前我們也有一個禱告
[00:02:31.800 --> 00:02:35.800]  要感受阿布拉罕當時怎樣被呼召
[00:02:35.800 --> 00:02:38.800]  摩西怎樣帶領耶穌人出埃及
[00:02:38.800 --> 00:02:39.800]  怎樣經過紅海
[00:02:39.800 --> 00:02:42.800]  怎樣去經過曠野
[00:02:42.800 --> 00:02:44.800]  過節就是這樣的原因
[00:02:44.800 --> 00:02:46.800]  過節就是一種
[00:02:46.800 --> 00:02:48.800]  我們整個生命去投入
[00:02:48.800 --> 00:02:50.800]  歷史的場景那裡
[00:02:50.800 --> 00:02:54.800]  穿越了這個時空
[00:02:54.800 --> 00:02:55.800]  經驗回
[00:02:55.800 --> 00:02:57.800]  跟那些信心的先祖
[00:02:57.800 --> 00:03:00.800]  同樣的經驗
[00:03:00.800 --> 00:03:03.800]  我們說救恩,說靈性
[00:03:03.800 --> 00:03:07.800]  其實最重要和最實在的經驗
[00:03:07.800 --> 00:03:09.800]  就是我們回去
[00:03:09.800 --> 00:03:14.800]  好像那些門徒
[00:03:14.800 --> 00:03:17.800]  好像那些信心的人物
[00:03:17.800 --> 00:03:19.800]  有同樣的經驗
[00:03:19.800 --> 00:03:22.800]  我們整個信仰就活過來了
[00:03:22.800 --> 00:03:24.800]  就實在過來了
[00:03:24.800 --> 00:03:26.800]  所以我們過聖誕節的時候
[00:03:26.800 --> 00:03:28.800]  就不是純粹是開心玩
[00:03:28.800 --> 00:03:32.800]  玩完之後很累
[00:03:32.800 --> 00:03:34.800]  而是我們經過了一個又一個
[00:03:34.800 --> 00:03:36.800]  聖誕節的時候
[00:03:36.800 --> 00:03:39.800]  我們對上帝的救恩
[00:03:39.800 --> 00:03:41.800]  對耶穌基督降生的實在
[00:03:41.800 --> 00:03:43.800]  是明白多了
[00:03:43.800 --> 00:03:45.800]  是體會深刻了
[00:03:45.800 --> 00:03:47.800]  這個就是過節的意義
[00:03:47.800 --> 00:03:50.800]  所以我們要在很活潑
[00:03:50.800 --> 00:03:51.800]  又很興奮
[00:03:51.800 --> 00:03:54.800]  又很開心的過節日子那裡
[00:03:54.800 --> 00:04:01.800]  我們的心靈就要有一份寧靜
[00:04:01.800 --> 00:04:07.800]  有一份提升
[00:04:07.800 --> 00:04:09.800]  吳鎮志牧師在
[00:04:09.800 --> 00:04:12.800]  幫陳左才牧師
[00:04:12.800 --> 00:04:14.800]  有一本書寫了一個序言
[00:04:14.800 --> 00:04:16.800]  他說很難寫
[00:04:16.800 --> 00:04:18.800]  他用了很多筆墨去寫
[00:04:18.800 --> 00:04:22.800]  他寫了一段陳左才牧師
[00:04:22.800 --> 00:04:26.800]  陳左才牧師教廣道法的時候
[00:04:26.800 --> 00:04:31.800]  就問吳牧師的學生
[00:04:31.800 --> 00:04:33.800]  他什麼是廣道呢?
[00:04:33.800 --> 00:04:34.800]  叫他回答
[00:04:34.800 --> 00:04:37.800]  想來想去都不知道怎麼回答老師
[00:04:37.800 --> 00:04:38.800]  想不到
[00:04:38.800 --> 00:04:41.800]  最後陳左才牧師
[00:04:41.800 --> 00:04:48.800]  說廣道不是演講
[00:04:48.800 --> 00:04:53.800]  聽道也不是聽演講
[00:04:53.800 --> 00:04:55.800]  廣道就是
[00:04:55.800 --> 00:05:00.800]  當我們去講上帝的說話的時候
[00:05:00.800 --> 00:05:03.800]  讓人可以透過那個說話
[00:05:03.800 --> 00:05:07.800]  跟上帝有一種相遇
[00:05:07.800 --> 00:05:08.800]  你能夠做到這樣
[00:05:08.800 --> 00:05:11.800]  你那天有講道
[00:05:11.800 --> 00:05:14.800]  或者你講的那篇是道
[00:05:14.800 --> 00:05:16.800]  聽道也是一樣
[00:05:16.800 --> 00:05:19.800]  聽道我們聽完的時候
[00:05:19.800 --> 00:05:23.800]  靈性上面跟上帝有一個相遇
[00:05:23.800 --> 00:05:25.800]  好像叮一聲那樣
[00:05:25.800 --> 00:05:27.800]  那天有聽道
[00:05:27.800 --> 00:05:32.800]  不是聽了一篇好的演說
[00:05:32.800 --> 00:05:36.800]  而是有一種靈性上面的觸動和相遇
[00:05:36.800 --> 00:05:39.800]  其實首節也是一樣
[00:05:39.800 --> 00:05:42.800]  就是我們過一個真實的聖誕節
[00:05:42.800 --> 00:05:50.800]  就是跟上帝有一個相遇
[00:05:50.800 --> 00:05:55.800]  在我成長的時候
[00:05:55.800 --> 00:05:56.800]  我很感恩
[00:05:56.800 --> 00:06:01.800]  因為我有一些很喜歡討論
[00:06:01.800 --> 00:06:06.800]  追求和閱讀的弟兄
[00:06:06.800 --> 00:06:07.800]  一起
[00:06:07.800 --> 00:06:11.800]  我們經常抱著一些書
[00:06:11.800 --> 00:06:12.800]  經常看書
[00:06:12.800 --> 00:06:14.800]  經常討論一些問題
[00:06:14.800 --> 00:06:21.800]  練就了我對一些問題比較深刻的思考
[00:06:21.800 --> 00:06:22.800]  很多的作者
[00:06:22.800 --> 00:06:28.800]  其中一個就是台灣林志平教授
[00:06:28.800 --> 00:06:30.800]  如果是久一點的可能認識
[00:06:30.800 --> 00:06:32.800]  他的著作不是太多
[00:06:32.800 --> 00:06:34.800]  不過其中有一本小書叫做
[00:06:34.800 --> 00:06:35.800]  《現代人的痛苦》
[00:06:35.800 --> 00:06:37.800]  70年代出的
[00:06:37.800 --> 00:06:39.800]  很薄的一本小書
[00:06:39.800 --> 00:06:40.800]  書不是講大小的
[00:06:40.800 --> 00:06:41.800]  是講好壞的
[00:06:41.800 --> 00:06:43.800]  好聽不好的
[00:06:43.800 --> 00:06:46.800]  所以我對他很有好感
[00:06:46.800 --> 00:06:49.800]  很有尊敬
[00:06:49.800 --> 00:06:50.800]  我也很感恩
[00:06:50.800 --> 00:06:53.800]  因為我有一次在忠臣
[00:06:53.800 --> 00:06:54.800]  我不是忠臣的學生
[00:06:54.800 --> 00:06:57.800]  不過那時候我在忠臣
[00:06:57.800 --> 00:06:59.800]  有些活動有參與
[00:06:59.800 --> 00:07:01.800]  林教授有來香港
[00:07:01.800 --> 00:07:03.800]  有人介紹我認識他
[00:07:03.800 --> 00:07:08.800]  他就親筆簽了那本我喜歡的書給我
[00:07:08.800 --> 00:07:12.800]  幾年前我在澳門開華福會的時候
[00:07:12.800 --> 00:07:14.800]  一個世界的華福大會
[00:07:14.800 --> 00:07:17.800]  他就是主題講員
[00:07:17.800 --> 00:07:19.800]  他講了一個訊息
[00:07:19.800 --> 00:07:23.800]  一句話觸動我
[00:07:23.800 --> 00:07:31.800]  他說「神是尋找人的神」
[00:07:31.800 --> 00:07:34.800]  神是尋找人的神
[00:07:34.800 --> 00:07:36.800]  不是人去尋找神
[00:07:36.800 --> 00:07:38.800]  是神去尋找人
[00:07:38.800 --> 00:07:40.800]  神是尋找人的神
[00:07:40.800 --> 00:07:41.800]  這個是很重要
[00:07:41.800 --> 00:07:42.800]  好像很簡單
[00:07:42.800 --> 00:07:43.800]  我們再想一想
[00:07:43.800 --> 00:07:45.800]  原來是神找人的
[00:07:45.800 --> 00:07:47.800]  神會找我們
[00:07:47.800 --> 00:07:49.800]  神尋找什麼人呢?
[00:07:49.800 --> 00:07:52.800]  神尋找那些犯罪的人
[00:07:52.800 --> 00:07:54.800]  神尋找阿當
[00:07:54.800 --> 00:07:57.800]  阿當犯罪的時候躲起來
[00:07:57.800 --> 00:08:00.800]  不是他犯罪後去懊悔
[00:08:00.800 --> 00:08:01.800]  我去尋找神
[00:08:01.800 --> 00:08:02.800]  神請你赦免我
[00:08:02.800 --> 00:08:03.800]  不是這樣的
[00:08:03.800 --> 00:08:05.800]  是神去尋找他
[00:08:05.800 --> 00:08:08.800]  神去尋找該人
[00:08:08.800 --> 00:08:11.800]  神去尋找犯罪的人
[00:08:11.800 --> 00:08:15.800]  所以如果我們覺得自己犯罪
[00:08:15.800 --> 00:08:17.800]  我告訴你
[00:08:17.800 --> 00:08:19.800]  神在尋找你
[00:08:19.800 --> 00:08:23.800]  神是尋找那些軟弱
[00:08:23.800 --> 00:08:26.800]  又或者迷失的人
[00:08:26.800 --> 00:08:29.800]  保羅、彼得
[00:08:29.800 --> 00:08:32.800]  保羅根本不知道自己在尋找什麼
[00:08:32.800 --> 00:08:34.800]  他在迫害基督徒的時候
[00:08:34.800 --> 00:08:36.800]  上帝就向他顯示
[00:08:36.800 --> 00:08:37.800]  去尋找那些
[00:08:37.800 --> 00:08:39.800]  不是我們聰明智慧
[00:08:39.800 --> 00:08:40.800]  我們尋找到神
[00:08:40.800 --> 00:08:43.800]  是神尋找我們
[00:08:43.800 --> 00:08:46.800]  神又尋找那些卑微的人
[00:08:46.800 --> 00:08:49.800]  瘋瘋癲癲的躲起來
[00:08:49.800 --> 00:08:50.800]  不敢動
[00:08:50.800 --> 00:08:52.800]  不敢出來
[00:08:52.800 --> 00:08:54.800]  上帝去尋找他
[00:08:54.800 --> 00:08:56.800]  大衛
[00:08:56.800 --> 00:09:02.800]  最小的
[00:09:02.800 --> 00:09:07.800]  才知撒姆爾去尋找他爸爸耶穌
[00:09:07.800 --> 00:09:10.800]  說上帝要揀選你一個兒子
[00:09:10.800 --> 00:09:13.800]  尋找所有的兄弟出來
[00:09:13.800 --> 00:09:15.800]  撒姆爾說
[00:09:15.800 --> 00:09:17.800]  好像個個都不是
[00:09:17.800 --> 00:09:18.800]  你還有沒有?
[00:09:18.800 --> 00:09:19.800]  還有沒有兒子?
[00:09:19.800 --> 00:09:20.800]  想著想著
[00:09:20.800 --> 00:09:24.800]  原來自己有個兒子都會忘記
[00:09:24.800 --> 00:09:26.800]  會的
[00:09:26.800 --> 00:09:27.800]  我們這一代都有的
[00:09:27.800 --> 00:09:30.800]  以前可能生活艱難、辛苦
[00:09:30.800 --> 00:09:32.800]  經常問我爸爸
[00:09:32.800 --> 00:09:33.800]  我在哪裡出生
[00:09:33.800 --> 00:09:36.800]  他說不出
[00:09:36.800 --> 00:09:38.800]  可能在哪裡
[00:09:38.800 --> 00:09:41.800]  不記得
[00:09:41.800 --> 00:09:45.800]  耶西都忘記了
[00:09:45.800 --> 00:09:47.800]  但是神尋找大衛
[00:09:47.800 --> 00:09:48.800]  人家忽略
[00:09:48.800 --> 00:09:50.800]  但是神尋找他
[00:09:50.800 --> 00:09:52.800]  尋找瑪麗亞
[00:09:52.800 --> 00:09:53.800]  瑪麗亞是一個
[00:09:53.800 --> 00:09:57.800]  拿撒勒一個很平凡的小女子
[00:09:57.800 --> 00:09:59.800]  神尋找她
[00:09:59.800 --> 00:10:01.800]  所以我們如果認識神
[00:10:01.800 --> 00:10:03.800]  是一個尋找人的神
[00:10:03.800 --> 00:10:06.800]  是一個很重要的知道
[00:10:06.800 --> 00:10:09.800]  不是等我們去尋找神
[00:10:09.800 --> 00:10:14.800]  而是神正在尋找我們
[00:10:14.800 --> 00:10:16.800]  而且神不是尋找那些
[00:10:16.800 --> 00:10:18.800]  很聰明的人
[00:10:18.800 --> 00:10:19.800]  很有地位的人
[00:10:19.800 --> 00:10:22.800]  是尋找那些犯罪的人
[00:10:22.800 --> 00:10:23.800]  迷失的人
[00:10:23.800 --> 00:10:25.800]  卑微的人
[00:10:25.800 --> 00:10:27.800]  這個對我們自己的自我價值
[00:10:27.800 --> 00:10:32.800]  是一個很重要的發現和提醒
[00:10:32.800 --> 00:10:34.800]  因為很多時候我們會縮起來
[00:10:34.800 --> 00:10:35.800]  好像基丁那樣
[00:10:35.800 --> 00:10:37.800]  好像阿當那樣
[00:10:37.800 --> 00:10:38.800]  我們會躲起來
[00:10:38.800 --> 00:10:40.800]  覺得自己不見得人
[00:10:40.800 --> 00:10:44.800]  或者沒什麼可以展示給人看
[00:10:44.800 --> 00:10:47.800]  神尋找她
[00:10:47.800 --> 00:10:51.800]  卑微往往會令我們感覺自己渺小
[00:10:51.800 --> 00:10:55.800]  其實卑微和渺小是不一樣的
[00:10:55.800 --> 00:11:03.800]  自卑我們才會覺得自己渺小
[00:11:03.800 --> 00:11:08.800]  一間學校一定有校長,有校工
[00:11:08.800 --> 00:11:16.800]  一間公司肯定有拿數的和拿數把的
[00:11:16.800 --> 00:11:19.800]  他們的薪水和地位都差很遠的
[00:11:19.800 --> 00:11:24.800]  但不是一定校工那個就自卑的
[00:11:24.800 --> 00:11:27.800]  拿數把那個就自卑的,不一定的
[00:11:27.800 --> 00:11:31.800]  我們見到那些拿數把的很開心
[00:11:31.800 --> 00:11:34.800]  有些做校工的很開心
[00:11:34.800 --> 00:11:37.800]  他覺得自己的生活很充實,有意義
[00:11:37.800 --> 00:11:39.800]  有盡自己的責任
[00:11:39.800 --> 00:11:41.800]  用我自己的雙手和能力
[00:11:41.800 --> 00:11:43.800]  賺取我自己的報酬
[00:11:43.800 --> 00:11:44.800]  他可以生活得很開心
[00:11:44.800 --> 00:11:54.800]  可以很有尊嚴地生活
[00:11:54.800 --> 00:11:56.800]  你吃魚翅,我就吃碗仔翅
[00:11:56.800 --> 00:11:59.800]  沒問題的,都很開心的
[00:11:59.800 --> 00:12:05.800]  相反有些人他一路一路提升自己的社會階層
[00:12:05.800 --> 00:12:09.800]  但他沒有自信,他是自卑
[00:12:09.800 --> 00:12:12.800]  我們見得多,都不用解說
[00:12:12.800 --> 00:12:15.800]  有很多情緒受困擾的人
[00:12:15.800 --> 00:12:18.800]  其實他的社會地位不低的
[00:12:18.800 --> 00:12:20.800]  出現問題在哪裡呢?
[00:12:20.800 --> 00:12:25.800]  是他的自我形象不夠高,不夠健康
[00:12:25.800 --> 00:12:34.800]  這是一個相當重要的明白
[00:12:34.800 --> 00:12:41.800]  就是上帝不會嫌人卑微,不會
[00:12:41.800 --> 00:12:46.800]  今天報告出了一張紙
[00:12:46.800 --> 00:12:50.800]  我就比較搞作多一點
[00:12:50.800 --> 00:12:52.800]  本來有個聖誕賀格
[00:12:52.800 --> 00:12:56.800]  他們說牧師我們以前都有聖誕賀格
[00:12:56.800 --> 00:12:58.800]  你們都出過了
[00:12:58.800 --> 00:13:00.800]  在程序表出了一個格
[00:13:00.800 --> 00:13:04.800]  我就問為甚麼要給20元登一個格呢?
[00:13:04.800 --> 00:13:08.800]  叫人奉獻又不是奉獻
[00:13:08.800 --> 00:13:12.800]  我不想廢掉這個習慣
[00:13:12.800 --> 00:13:14.800]  於是我就做了一張
[00:13:14.800 --> 00:13:17.800]  這張是假的,所以我不信財色
[00:13:17.800 --> 00:13:19.800]  我們會用一張好看的
[00:13:19.800 --> 00:13:26.800]  聖誕節那天會印大家參與互相祝賀
[00:13:26.800 --> 00:13:30.800]  我就做了一張集體的聖誕卡
[00:13:30.800 --> 00:13:32.800]  叫做聖誕卡,好看一點
[00:13:32.800 --> 00:13:34.800]  就是說我們有一個彼此的祝賀
[00:13:34.800 --> 00:13:36.800]  因為原意都是這樣
[00:13:36.800 --> 00:13:38.800]  透過表達彼此的祝賀
[00:13:38.800 --> 00:13:40.800]  所以先做了一個選舉
[00:13:40.800 --> 00:13:46.800]  如果登就去服務台說我要登一個賀格
[00:13:46.800 --> 00:13:50.800]  我就找了一篇舊文
[00:13:50.800 --> 00:13:54.800]  這篇是我的文字
[00:13:54.800 --> 00:13:57.800]  稍稍講一下這篇文字
[00:13:57.800 --> 00:14:01.800]  上帝安排耶穌向馬鵬出生
[00:14:01.800 --> 00:14:04.800]  祂在南撒勒一個木匠的家庭裡長大
[00:14:04.800 --> 00:14:08.800]  祂徹底成為一個無權無勢無身份的人
[00:14:08.800 --> 00:14:12.800]  這不是一種不幸
[00:14:12.800 --> 00:14:16.800]  不是祂沒有本事,我沒有本事
[00:14:16.800 --> 00:14:18.800]  所以我的子女就是這樣
[00:14:18.800 --> 00:14:20.800]  不是,也不是一種偶然
[00:14:20.800 --> 00:14:22.800]  是要賦予世界一份救恩
[00:14:22.800 --> 00:14:26.800]  一個新的希望,啟導一種新的價值觀
[00:14:26.800 --> 00:14:28.800]  就是生命的尊貴
[00:14:28.800 --> 00:14:37.800]  不會因為地位的卑微和際遇的坎坷而被否定
[00:14:37.800 --> 00:14:44.800]  聖誕節是一個很重要的訊息
[00:14:44.800 --> 00:14:52.800]  生命的尊貴不會因為地位的卑微和際遇的坎坷而被否定
[00:14:52.800 --> 00:14:55.800]  上帝尋找一些卑微的人
[00:14:55.800 --> 00:15:00.800]  而且祂自己成為一個卑微的人
[00:15:00.800 --> 00:15:03.800]  瑪利亞是一個卑微的人
[00:15:03.800 --> 00:15:10.800]  但是當她知道上帝在尋找她的時候
[00:15:10.800 --> 00:15:12.800]  我們讀的第46節
[00:15:12.800 --> 00:15:14.800]  瑪利亞說:我的心尊主為大
[00:15:14.800 --> 00:15:18.800]  我的靈以我上帝的救主為樂
[00:15:18.800 --> 00:15:20.800]  因為她顧念她子女的卑微
[00:15:20.800 --> 00:15:26.800]  從今以後五萬代要稱我為有福
[00:15:26.800 --> 00:15:36.800]  她的自尊自我肯定是來自她知道上帝的救恩
[00:15:36.800 --> 00:15:41.800]  感恩可以說是信心的頌歌
[00:15:41.800 --> 00:15:44.800]  明白自己的卑微
[00:15:44.800 --> 00:15:48.800]  又知道上帝的實在的人
[00:15:48.800 --> 00:15:52.800]  就更加能夠唱出這種信心的頌歌
[00:15:52.800 --> 00:15:57.800]  所以我們每一個人
[00:15:57.800 --> 00:15:59.800]  無論你的地位有多卑微
[00:15:59.800 --> 00:16:03.800]  際遇有多坎坷
[00:16:03.800 --> 00:16:09.800]  要知道上帝尋找卑微的人
[00:16:09.800 --> 00:16:14.800]  上帝也尋找信服的人
[00:16:14.800 --> 00:16:19.800]  在天使對瑪利亞顯現的時候
[00:16:19.800 --> 00:16:22.800]  她說:蒙大恩的女子你好
[00:16:22.800 --> 00:16:24.800]  主與和你同在第28節
[00:16:24.800 --> 00:16:30.800]  瑪利亞就因為這句話很驚慌
[00:16:30.800 --> 00:16:33.800]  當天使跟她說出上帝的心意的時候
[00:16:33.800 --> 00:16:35.800]  瑪利亞就對天使說第34節
[00:16:35.800 --> 00:16:40.800]  我問:會不會有出格怎會有這樣的事呢?
[00:16:40.800 --> 00:16:43.800]  她是掙扎她的懷疑
[00:16:43.800 --> 00:16:47.800]  甚至有她的拒絕
[00:16:47.800 --> 00:16:49.800]  當我們面對一些很實際
[00:16:49.800 --> 00:16:52.800]  我們想像不到的困難的時候
[00:16:52.800 --> 00:16:57.800]  我們都會有這種反應和情緒
[00:16:57.800 --> 00:17:02.800]  現在的拿撒勒有一間天使報喜堂
[00:17:02.800 --> 00:17:04.800]  很大間的
[00:17:04.800 --> 00:17:08.800]  比我們元朗堂大很多
[00:17:08.800 --> 00:17:11.800]  不單是地大,是整個地標
[00:17:11.800 --> 00:17:14.800]  那裏有一個銅像
[00:17:14.800 --> 00:17:17.800]  是天使對瑪利亞說
[00:17:17.800 --> 00:17:20.800]  是很現代的藝術品
[00:17:20.800 --> 00:17:24.800]  等身那麼高,人那麼高
[00:17:24.800 --> 00:17:27.800]  我去到那裏也拍了一張照片
[00:17:27.800 --> 00:17:30.800]  就表現出瑪利亞那種
[00:17:30.800 --> 00:17:33.800]  藝術家用一種很簡單的圖像
[00:17:33.800 --> 00:17:39.800]  表現出那種驚惶不知所措的景象
[00:17:39.800 --> 00:17:44.800]  瑪利亞真是不知所措
[00:17:44.800 --> 00:17:46.800]  未經驗過
[00:17:46.800 --> 00:17:48.800]  她想像到前面的困難
[00:17:48.800 --> 00:17:52.800]  我又未結婚
[00:17:52.800 --> 00:17:54.800]  我們不用回到太遠
[00:17:54.800 --> 00:17:56.800]  回到五十年前
[00:17:56.800 --> 00:17:58.800]  你就知道困難有多大
[00:17:58.800 --> 00:17:59.800]  怎麼辦?
[00:17:59.800 --> 00:18:04.800]  所以她有懷疑,她有恐懼
[00:18:04.800 --> 00:18:10.800]  恐懼往往被我們基督徒否定
[00:18:10.800 --> 00:18:15.800]  但它是我們生命很實在的東西
[00:18:15.800 --> 00:18:20.800]  每個人都會有懷疑和恐懼的時候
[00:18:20.800 --> 00:18:26.800]  一生都會伴隨
[00:18:26.800 --> 00:18:28.800]  所以我們要接納
[00:18:28.800 --> 00:18:39.800]  我們會有懷疑,我們會有恐懼
[00:18:39.800 --> 00:18:48.800]  有人說懷疑是信心的搖籃
[00:18:48.800 --> 00:18:53.800]  懷疑是信心的搖籃
[00:18:53.800 --> 00:18:58.800]  你不可以扔掉這個搖籃
[00:18:58.800 --> 00:19:06.800]  要承認我還在一個嬰兒的階段
[00:19:06.800 --> 00:19:11.800]  老師不會否定一個有懷疑的學生
[00:19:11.800 --> 00:19:18.800]  上帝也不會拒絕一個有懷疑的基督徒
[00:19:18.800 --> 00:19:22.800]  因為我們要誠實面對自己的懷疑
[00:19:22.800 --> 00:19:24.800]  我的懷疑是出自我的無知
[00:19:24.800 --> 00:19:25.800]  我的不理解
[00:19:25.800 --> 00:19:28.800]  我的恐懼
[00:19:28.800 --> 00:19:32.800]  或者是我的自私
[00:19:32.800 --> 00:19:34.800]  我不捨得
[00:19:34.800 --> 00:19:36.800]  我的懷疑是從哪裡來的呢?
[00:19:36.800 --> 00:19:39.800]  找出那個懷疑是什麼來的
[00:19:39.800 --> 00:19:43.800]  懷疑和害怕什麼
[00:19:43.800 --> 00:19:47.800]  上帝接納人的懷疑
[00:19:47.800 --> 00:19:52.800]  就好像做父母做老師的接納他的兒女
[00:19:52.800 --> 00:19:54.800]  他的學生的懷疑
[00:19:54.800 --> 00:19:56.800]  但是他要提煉他的信心
[00:19:56.800 --> 00:19:59.800]  他不是說你懷疑就走得你懷疑
[00:19:59.800 --> 00:20:02.800]  是提煉我們的信心
[00:20:02.800 --> 00:20:05.800]  就好像一些煉金的人
[00:20:05.800 --> 00:20:08.800]  拿了不純的金不是扔掉
[00:20:08.800 --> 00:20:12.800]  是去提煉他
[00:20:12.800 --> 00:20:18.800]  我們時常說憑信心不是扔掉那個懷疑
[00:20:18.800 --> 00:20:23.800]  而是真是提升自己的信心
[00:20:23.800 --> 00:20:26.800]  跨越了或者克服了
[00:20:26.800 --> 00:20:29.800]  所以當我們踏出信心的腳步的時候
[00:20:29.800 --> 00:20:32.800]  不是坦坦剔剔
[00:20:32.800 --> 00:20:36.800]  我都不知道為什麼
[00:20:36.800 --> 00:20:39.800]  不過我照做吧
[00:20:39.800 --> 00:20:41.800]  不是這樣
[00:20:41.800 --> 00:20:46.800]  上帝不單只是尋找卑鄙的人
[00:20:46.800 --> 00:20:50.800]  他也是尋找信服的人
[00:20:50.800 --> 00:20:54.800]  信服不是放棄了自己的主權
[00:20:54.800 --> 00:20:55.800]  我不拿主意了
[00:20:55.800 --> 00:20:58.800]  上帝你來拿主意了
[00:20:58.800 --> 00:21:02.800]  信服是運用自己的主權
[00:21:02.800 --> 00:21:07.800]  將自己的主權交給上帝
[00:21:07.800 --> 00:21:09.800]  這裡有些不同
[00:21:09.800 --> 00:21:12.800]  有些人看信服是一個很消極的
[00:21:12.800 --> 00:21:13.800]  其實信服是積極的
[00:21:13.800 --> 00:21:17.800]  信服和信心基本上是一個字
[00:21:17.800 --> 00:21:23.800]  好像一個銀幣兩面一樣
[00:21:23.800 --> 00:21:33.800]  沒有信心的信服不是真正的信服
[00:21:33.800 --> 00:21:41.800]  沒有信服的信心不是真正的信心
[00:21:41.800 --> 00:21:45.800]  路德記的主角就是路德
[00:21:45.800 --> 00:21:47.800]  舊約的路德記
[00:21:47.800 --> 00:21:51.800]  路德跟著他的奶奶南娥米
[00:21:51.800 --> 00:21:53.800]  要回去伯利恆
[00:21:53.800 --> 00:21:57.800]  伯利恆就是耶穌出生的地方
[00:21:57.800 --> 00:21:59.800]  南娥米跟路德說
[00:21:59.800 --> 00:22:04.800]  你不要跟著我,跟著我沒有希望
[00:22:04.800 --> 00:22:08.800]  但路德一定要跟著這個奶奶
[00:22:08.800 --> 00:22:09.800]  一路跟他說
[00:22:09.800 --> 00:22:11.800]  你的角就是我的角
[00:22:11.800 --> 00:22:13.800]  你的神就是我的神
[00:22:13.800 --> 00:22:14.800]  我一定要跟著你
[00:22:14.800 --> 00:22:18.800]  後來他就跟了南娥米回了伯利恆
[00:22:18.800 --> 00:22:24.800]  又成為了一個經典的故事
[00:22:24.800 --> 00:22:27.800]  這個是很積極的
[00:22:27.800 --> 00:22:31.800]  很主動的信服
[00:22:31.800 --> 00:22:34.800]  其實是積極的
