
[00:00:00.000 --> 00:00:08.000]  我們一起去看《士道行傳》十六章十六至三十四節
[00:04:54.000 --> 00:04:59.000]  總括來說,初期的教會是一間蒙福的教會
[00:04:59.000 --> 00:05:02.000]  這間蒙福的教會的開始
[00:05:02.000 --> 00:05:07.000]  就是在一間樓房裏面的祈禱
[00:05:07.000 --> 00:05:11.000]  他們都被聖靈充滿
[00:05:12.000 --> 00:05:14.000]  接著我們看到聖靈的工作
[00:05:14.000 --> 00:05:16.000]  在仕途
[00:05:16.000 --> 00:05:19.000]  在執事司提反的身上
[00:05:19.000 --> 00:05:22.000]  彰顯出他的大能大力
[00:05:22.000 --> 00:05:24.000]  接著在仕途行傳的十六章
[00:05:24.000 --> 00:05:29.000]  我們看到聖靈是引領保羅給保羅二將
[00:05:29.000 --> 00:05:34.000]  保羅和提摩太一齊要去佛女家
[00:05:34.000 --> 00:05:36.000]  去迦拉太
[00:05:36.000 --> 00:05:40.000]  本來打算去亞細亞的耳忽所傳福音
[00:05:41.000 --> 00:05:44.000]  那個是一個繁榮的地方,交通方便
[00:05:44.000 --> 00:05:47.000]  所以是一個傳福音好的地方
[00:05:47.000 --> 00:05:51.000]  但是聖靈禁止他們去亞細亞
[00:05:51.000 --> 00:05:53.000]  不准他們去
[00:05:53.000 --> 00:05:55.000]  接著保羅就說不如去比推尼
[00:05:55.000 --> 00:05:58.000]  但是耶穌的靈又不准
[00:05:58.000 --> 00:06:01.000]  他們就越過梅西亞
[00:06:01.000 --> 00:06:04.000]  就去到特羅亞
[00:06:04.000 --> 00:06:07.000]  在特羅亞晚上
[00:06:07.000 --> 00:06:10.000]  在保羅那裏見到一個異象
[00:06:11.000 --> 00:06:13.000]  起來就乞求保羅
[00:06:13.000 --> 00:06:17.000]  請你過來到馬其頓來幫助我們
[00:06:17.000 --> 00:06:22.000]  保羅就把異象和西拉提摩太和老家分享
[00:06:22.000 --> 00:06:24.000]  他們的結論就是
[00:06:24.000 --> 00:06:29.000]  神呼召我們傳福音給那裏的人去聽
[00:06:29.000 --> 00:06:33.000]  保羅就看見這個異象之後
[00:06:33.000 --> 00:06:37.000]  他就去到這個菲臘比
[00:06:38.000 --> 00:06:41.000]  菲臘比是羅馬的殖民地
[00:06:41.000 --> 00:06:45.000]  特別排斥外邊的人
[00:06:45.000 --> 00:06:49.000]  那個時候那個地方都不是有很多猶太人
[00:06:49.000 --> 00:06:51.000]  在菲臘比
[00:06:51.000 --> 00:06:55.000]  保羅和西拉就去到這個
[00:06:55.000 --> 00:06:58.000]  在安息日去到河邊去祈禱
[00:06:58.000 --> 00:07:00.000]  就遇見一班婦女當中
[00:07:00.000 --> 00:07:02.000]  就有一位叫女底亞
[00:07:02.000 --> 00:07:05.000]  是一個商人,是推亞推拉人
[00:07:05.000 --> 00:07:07.000]  是賣紫色的布匹的
[00:07:08.000 --> 00:07:11.000]  她是聽了保羅教導的說話
[00:07:11.000 --> 00:07:16.000]  於是就和家人一同真真正正的
[00:07:16.000 --> 00:07:18.000]  相信主和守針
[00:07:18.000 --> 00:07:22.000]  接著保羅和西拉遇到一位
[00:07:22.000 --> 00:07:27.000]  被占卜的靈所附身的婦女
[00:07:27.000 --> 00:07:29.000]  這個婦女能夠算命的
[00:07:29.000 --> 00:07:33.000]  能夠知道將來為她的主人賺了很多錢
[00:07:34.000 --> 00:07:38.000]  她就跟著保羅和西拉大聲的高呼
[00:07:38.000 --> 00:07:41.000]  這些人是至高神的僕人
[00:07:41.000 --> 00:07:44.000]  對你們全港救護人的道路
[00:07:44.000 --> 00:07:47.000]  雖然她是有超自然的能力
[00:07:47.000 --> 00:07:51.000]  能夠知道保羅他所做的是聖功
[00:07:51.000 --> 00:07:53.000]  是他有神聖的任務
[00:07:53.000 --> 00:07:55.000]  但雖然她這樣去宣告
[00:07:55.000 --> 00:07:58.000]  是可以肯定保羅的聖功
[00:07:58.000 --> 00:08:00.000]  但保羅都覺得是厭煩
[00:08:00.000 --> 00:08:02.000]  厭煩那個靈
[00:08:03.000 --> 00:08:05.000]  所以他轉身對那個靈說
[00:08:05.000 --> 00:08:07.000]  我奉耶穌基督的名
[00:08:07.000 --> 00:08:11.000]  吩咐你從祂的身上出來
[00:08:11.000 --> 00:08:14.000]  保羅把鬼趕出去
[00:08:14.000 --> 00:08:19.000]  使婦女得到靈魂的自由
[00:08:19.000 --> 00:08:24.000]  但不是所有人都為了婦女得到自由而喜樂
[00:08:24.000 --> 00:08:27.000]  婦女的自由叫主人
[00:08:27.000 --> 00:08:32.000]  婦女的主人蒙受很嚴重的經濟損失
[00:08:33.000 --> 00:08:37.000]  他們的主人是不高興的
[00:08:37.000 --> 00:08:39.000]  不想婦女得到自由
[00:08:39.000 --> 00:08:44.000]  所以婦女的主人們就抽著保羅和西拉
[00:08:44.000 --> 00:08:49.000]  拉他們到市集上去見官
[00:08:49.000 --> 00:08:54.000]  婦女的主人們的做法是很迂迴的
[00:08:54.000 --> 00:08:56.000]  他們沒有直接說
[00:08:56.000 --> 00:09:01.000]  因為我們蒙受經濟損失
[00:09:02.000 --> 00:09:03.000]  所以我們不高興
[00:09:03.000 --> 00:09:05.000]  他們的理由是
[00:09:05.000 --> 00:09:09.000]  保羅西拉這些人是猶太人
[00:09:09.000 --> 00:09:15.000]  竟然宣佈我們羅馬人不可接受不可遵守的規矩
[00:09:15.000 --> 00:09:17.000]  他們的意思是
[00:09:17.000 --> 00:09:22.000]  我們不需要一個有別於我們羅馬帝國的習俗
[00:09:22.000 --> 00:09:25.000]  和商業本領的非法宗教
[00:09:25.000 --> 00:09:29.000]  很明顯他們的做法是想使法官
[00:09:30.000 --> 00:09:34.000]  讓法官能夠站在我們羅馬人這一邊
[00:09:34.000 --> 00:09:37.000]  地方法官當然同意
[00:09:37.000 --> 00:09:41.000]  於是保羅和西拉被拉到市場上
[00:09:41.000 --> 00:09:45.000]  被撕開他們的衣服被棍打
[00:09:45.000 --> 00:09:50.000]  在沒有經過審訊下就被下在監牢裡
[00:09:50.000 --> 00:09:56.000]  那些人不知道保羅西拉也是羅馬人
[00:09:56.000 --> 00:09:59.000]  故事仍然繼續
[00:10:00.000 --> 00:10:07.000]  保羅和西拉被關在最裡面最隱蔽的監牢
[00:10:07.000 --> 00:10:11.000]  他們的腳被鎖在木架上
[00:10:11.000 --> 00:10:16.000]  那裡是徹底的黑暗空氣是污糟是臭
[00:10:16.000 --> 00:10:18.000]  是一種恐懼的氣氛
[00:10:18.000 --> 00:10:22.000]  保羅和西拉的眼睛看不見任何東西
[00:10:22.000 --> 00:10:27.000]  被木架束縛著是不能動的
[00:10:28.000 --> 00:10:30.000]  他們要麼坐著坐著
[00:10:30.000 --> 00:10:32.000]  要麼就躺著
[00:10:32.000 --> 00:10:34.000]  所以很容易抽筋
[00:10:34.000 --> 00:10:37.000]  這是沒有辦法避免的
[00:10:37.000 --> 00:10:41.000]  怪不得他們在半夜是睡不著的
[00:10:41.000 --> 00:10:44.000]  所以他們在半夜醒來
[00:10:44.000 --> 00:10:46.000]  大約在半夜
[00:10:46.000 --> 00:10:51.000]  保羅和西拉就向神大喊聲的祈禱
[00:10:51.000 --> 00:10:54.000]  和唱讚美的詩歌
[00:10:54.000 --> 00:10:57.000]  其他的囚犯都在質疑
[00:10:58.000 --> 00:11:00.000]  他們的說話和歌聲
[00:11:00.000 --> 00:11:02.000]  你們有沒有好奇
[00:11:02.000 --> 00:11:04.000]  究竟保羅和西拉唱什麼歌呢?
[00:11:04.000 --> 00:11:06.000]  為什麼他們會唱歌?
[00:11:06.000 --> 00:11:11.000]  為什麼他們還會有力有心情去唱歌呢?
[00:11:11.000 --> 00:11:16.000]  其實保羅和西拉是蒙受很大的委屈
[00:11:16.000 --> 00:11:21.000]  面對很多的痛楚、痛苦
[00:11:21.000 --> 00:11:24.000]  他們只能夠學習老前輩
[00:11:25.000 --> 00:11:28.000]  用面對痛苦的方式去面對
[00:11:28.000 --> 00:11:33.000]  他們在唱歌、在祈禱
[00:11:33.000 --> 00:11:37.000]  或者他們唱的歌是詩篇的歌
[00:11:37.000 --> 00:11:42.000]  因為詩篇就是人在絕望的深處所寫成的詩
[00:11:42.000 --> 00:11:46.000]  詩篇能夠幫助他們定精於永恆
[00:11:46.000 --> 00:11:50.000]  知道永恆不會被周圍的黑暗去籠罩的
[00:11:51.000 --> 00:11:55.000]  沒有辦法說出心靈的話的時候
[00:11:55.000 --> 00:11:59.000]  詩篇是會幫他們去說話
[00:11:59.000 --> 00:12:03.000]  當我們看見保羅和西拉這樣反應的時候
[00:12:03.000 --> 00:12:05.000]  你又會怎樣呢?
[00:12:05.000 --> 00:12:08.000]  你現在或者在過往
[00:12:08.000 --> 00:12:11.000]  是不是曾經被打擊過?
[00:12:11.000 --> 00:12:15.000]  是不是在黑暗的當中
[00:12:15.000 --> 00:12:19.000]  曾經和現在被惡待
[00:12:20.000 --> 00:12:22.000]  蒙受很多的委屈
[00:12:22.000 --> 00:12:24.000]  你會怎樣呢?
[00:12:24.000 --> 00:12:27.000]  你正在想去報復
[00:12:27.000 --> 00:12:33.000]  你正在想我只好委屈於一個自憐的狀態下
[00:12:33.000 --> 00:12:37.000]  你說我承認這是一個永久的痛苦
[00:12:37.000 --> 00:12:41.000]  或者你試圖脫離這種困壓
[00:12:41.000 --> 00:12:45.000]  你是不是因為這些不幸
[00:12:45.000 --> 00:12:48.000]  繼續在痛苦?
[00:12:49.000 --> 00:12:51.000]  所以說西拉和保羅
[00:12:51.000 --> 00:12:54.000]  他們的做法是你生命的藥方
[00:12:54.000 --> 00:12:56.000]  他們的做法是什麼呢?
[00:12:56.000 --> 00:13:00.000]  他們是很積極地去唱歌和祈禱
[00:13:00.000 --> 00:13:06.000]  唱歌和祈禱是能夠讓神的真理影響我們的生命
[00:13:06.000 --> 00:13:09.000]  是消除我們生命的刺痛
[00:13:09.000 --> 00:13:15.000]  詩歌能夠幫助神的真理進入我們心裡面
[00:13:15.000 --> 00:13:18.000]  音樂是心靈的語言
[00:13:19.000 --> 00:13:23.000]  能夠加速神的真理進入我們心靈裡面
[00:13:23.000 --> 00:13:27.000]  浸信會的牧師羅伯特·勞維
[00:13:27.000 --> 00:13:31.000]  寫了一首詩歌
[00:13:31.000 --> 00:13:37.000]  名為《我怎能停止歌唱》
[00:13:37.000 --> 00:13:44.000]  這首詩歌是講述人怎樣去面對風暴
[00:13:49.000 --> 00:13:53.000]  停止歌永不止息
[00:13:53.000 --> 00:13:58.000]  潮雨世間的悲傷
[00:13:58.000 --> 00:14:03.000]  停見遠方微妙事局
[00:14:03.000 --> 00:14:08.000]  正在為新生歡呼
[00:14:08.000 --> 00:14:13.000]  當我僅僅依靠本性
[00:14:13.000 --> 00:14:17.000]  在三心出達平靜
[00:14:18.000 --> 00:14:22.000]  人天賦盛大就是愛
[00:14:22.000 --> 00:14:29.000]  我怎能停止歌唱
[00:14:49.000 --> 00:14:53.000]  他被一些回教的激進份子俘虜了
[00:14:53.000 --> 00:14:58.000]  於是他在黎巴嫩的監牢有十六個月的時間
[00:14:58.000 --> 00:15:02.000]  每天都是單獨在監牢裡面面對周圍的漆黑
[00:15:02.000 --> 00:15:08.000]  他在唱歌去唱回他以前所記得的詩歌
[00:15:08.000 --> 00:15:13.000]  他很喜歡的一首詩歌就是《千古保障》
[00:15:18.000 --> 00:15:22.000]  萬神之人 千古保障
[00:15:22.000 --> 00:15:27.000]  是人常在希望
[00:15:27.000 --> 00:15:32.000]  是人對大大於恐慌
[00:15:32.000 --> 00:15:38.000]  是人會見大雄
[00:15:38.000 --> 00:15:44.000]  我想保羅和西拉都會唱這樣的類型的歌
[00:15:45.000 --> 00:15:48.000]  這首詩歌是叫我們堅定
[00:15:48.000 --> 00:15:51.000]  在艱難的時候提醒我們要堅定
[00:15:51.000 --> 00:15:54.000]  我們的心智要堅定
[00:15:54.000 --> 00:15:58.000]  有位牧師遇上一位情緒激動的病人
[00:15:58.000 --> 00:16:03.000]  不過有一位彈奏樹琴的朋友
[00:16:03.000 --> 00:16:06.000]  在裡面彈奏樹琴
[00:16:06.000 --> 00:16:08.000]  一彈的時候
[00:16:08.000 --> 00:16:13.000]  這個情緒緊張的人立即放鬆
[00:16:14.000 --> 00:16:19.000]  音樂著實是有醫治的力量
[00:16:19.000 --> 00:16:26.000]  我的媽媽在她的人生階段的午夜
[00:16:26.000 --> 00:16:29.000]  她現在的行動再不至於了
[00:16:29.000 --> 00:16:33.000]  我看見她被困住的時候
[00:16:33.000 --> 00:16:38.000]  我就會和她一起去背誦主禱文
[00:16:38.000 --> 00:16:41.000]  和她一起唱一首詩歌
[00:16:42.000 --> 00:16:45.000]  這首詩歌就是《十家為我榮耀》
[00:17:12.000 --> 00:17:16.000]  音樂著實是有醫治和安定的力量
[00:17:16.000 --> 00:17:19.000]  當我用潮州話唱的時候
[00:17:19.000 --> 00:17:23.000]  她一定會和我一起去唱這首歌
[00:17:23.000 --> 00:17:29.000]  是的 音樂真的有醫治和安定的力量
[00:17:29.000 --> 00:17:34.000]  它能夠注重我們教會的靈性
[00:17:34.000 --> 00:17:38.000]  所以這首詩歌是很重要的
[00:17:39.000 --> 00:17:42.000]  因為它能夠注重我們教會的靈性
[00:17:42.000 --> 00:17:44.000]  所以就因為這個緣故
[00:17:44.000 --> 00:17:46.000]  在我們成心家的時候
[00:17:46.000 --> 00:17:48.000]  當我們不開心的時候
[00:17:48.000 --> 00:17:50.000]  在主日崇拜的時候
[00:17:50.000 --> 00:17:53.000]  我們仍然會一起唱《讚美詩》
[00:17:53.000 --> 00:17:55.000]  因為《讚美詩》的歌曲
[00:17:55.000 --> 00:17:57.000]  能夠給我們力量
[00:17:57.000 --> 00:17:59.000]  讓我們振作起來
[00:17:59.000 --> 00:18:01.000]  《讚美詩》的歌詞和音符
[00:18:01.000 --> 00:18:03.000]  表達了我們的信仰
[00:18:03.000 --> 00:18:05.000]  向我們保證
[00:18:06.000 --> 00:18:09.000]  在我們面臨危難困厄的時候
[00:18:09.000 --> 00:18:12.000]  神是與你同在的
[00:18:12.000 --> 00:18:14.000]  《讚美詩》提醒我們
[00:18:14.000 --> 00:18:17.000]  一起要對神有信心
[00:18:17.000 --> 00:18:21.000]  所以保羅和西拉在午夜
[00:18:21.000 --> 00:18:24.000]  在監牢困厄的當中
[00:18:24.000 --> 00:18:26.000]  他們唱《讚美詩》
[00:18:26.000 --> 00:18:29.000]  他們是去抵禦絕望
[00:18:29.000 --> 00:18:32.000]  並且叫其他的囚犯
[00:18:32.000 --> 00:18:34.000]  能夠在黑暗當中
[00:18:35.000 --> 00:18:37.000]  抵禦絕望
[00:18:37.000 --> 00:18:39.000]  然後聖經說
[00:18:39.000 --> 00:18:41.000]  路加那時候
[00:18:41.000 --> 00:18:43.000]  在歌聲當中
[00:18:43.000 --> 00:18:45.000]  地震
[00:18:45.000 --> 00:18:47.000]  好像有地震發生
[00:18:47.000 --> 00:18:49.000]  監牢有地震
[00:18:49.000 --> 00:18:53.000]  監牢的地機都搖動
[00:18:53.000 --> 00:18:56.000]  監門立即打開
[00:18:56.000 --> 00:18:59.000]  眾囚犯的鎖鏈都解開
[00:18:59.000 --> 00:19:01.000]  很有趣的是
[00:19:01.000 --> 00:19:04.000]  這群囚犯沒有逃脫
[00:19:05.000 --> 00:19:07.000]  然後在監牢當中
[00:19:07.000 --> 00:19:09.000]  在這段時間
[00:19:09.000 --> 00:19:12.000]  我們好像聽見路加這樣說
[00:19:12.000 --> 00:19:15.000]  教會的歌聲和祈禱
[00:19:15.000 --> 00:19:18.000]  是會帶來地震
[00:19:18.000 --> 00:19:21.000]  教會的歌聲和祈禱
[00:19:21.000 --> 00:19:24.000]  是解開了囚犯的鎖鏈
[00:19:24.000 --> 00:19:27.000]  人可以在當中
[00:19:27.000 --> 00:19:31.000]  得到神的恩典和憐憫
[00:19:32.000 --> 00:19:35.000]  獄警醒來後
[00:19:35.000 --> 00:19:37.000]  監門完全打開
[00:19:37.000 --> 00:19:40.000]  以為囚犯已經逃脫了
[00:19:40.000 --> 00:19:42.000]  要拔刀自殺
[00:19:42.000 --> 00:19:44.000]  保羅大聲說
[00:19:44.000 --> 00:19:46.000]  不要傷害自己
[00:19:46.000 --> 00:19:48.000]  我們都在這裡
[00:19:48.000 --> 00:19:50.000]  獄警拿著燈
[00:19:50.000 --> 00:19:52.000]  於是衝到
[00:19:52.000 --> 00:19:54.000]  在保羅的西欄前
[00:19:54.000 --> 00:19:56.000]  戰戰兢兢的俯伏
[00:19:56.000 --> 00:19:59.000]  然後他們就
[00:20:00.000 --> 00:20:02.000]  他們兩位到外邊
[00:20:02.000 --> 00:20:04.000]  就說
[00:20:04.000 --> 00:20:06.000]  兩位先生
[00:20:06.000 --> 00:20:08.000]  我必須做什麼
[00:20:08.000 --> 00:20:10.000]  才可以得救
[00:20:10.000 --> 00:20:12.000]  他想知道
[00:20:12.000 --> 00:20:14.000]  他必須要做什麼才得救
[00:20:14.000 --> 00:20:16.000]  但實際上
[00:20:16.000 --> 00:20:18.000]  他不需要做任何事
[00:20:18.000 --> 00:20:20.000]  因為耶穌基督
[00:20:20.000 --> 00:20:22.000]  已經做了一切的事情
[00:20:22.000 --> 00:20:25.000]  所以保羅和西欄就這樣說
[00:20:25.000 --> 00:20:27.000]  當信主耶穌
[00:20:28.000 --> 00:20:30.000]  你一家都必得救
[00:20:30.000 --> 00:20:32.000]  你只要相信
[00:20:32.000 --> 00:20:35.000]  信靠主耶穌
[00:20:35.000 --> 00:20:38.000]  就是得救的條件
[00:20:38.000 --> 00:20:41.000]  當晚
[00:20:41.000 --> 00:20:43.000]  獄警和全家
[00:20:43.000 --> 00:20:45.000]  都聽保羅說到
[00:20:45.000 --> 00:20:47.000]  立即受針
[00:20:47.000 --> 00:20:50.000]  並且帶領保羅和西欄
[00:20:50.000 --> 00:20:53.000]  到自己家裡一起用飯
[00:20:53.000 --> 00:20:55.000]  獄警和全家人
[00:20:56.000 --> 00:20:58.000]  都因為信了神
[00:20:58.000 --> 00:21:01.000]  而滿心歡喜
[00:21:01.000 --> 00:21:03.000]  這個就是保羅在
[00:21:03.000 --> 00:21:05.000]  羅馬書15章13節
[00:21:05.000 --> 00:21:07.000]  所說到的祝福
[00:21:07.000 --> 00:21:09.000]  願賜盼望的神
[00:21:09.000 --> 00:21:11.000]  因你們的信
[00:21:11.000 --> 00:21:14.000]  把各樣的喜樂平安
[00:21:14.000 --> 00:21:16.000]  充滿你們的心
[00:21:16.000 --> 00:21:20.000]  使你們藉著聖靈的能力
[00:21:20.000 --> 00:21:23.000]  大有盼望
[00:21:24.000 --> 00:21:27.000]  在我們剛才所看整段經文當中
[00:21:27.000 --> 00:21:30.000]  我們看到保羅和西欄在做什麼
[00:21:30.000 --> 00:21:33.000]  他們在建立教會
[00:21:33.000 --> 00:21:36.000]  他們本身都在困壓當中
[00:21:36.000 --> 00:21:38.000]  但是繼續建立教會
[00:21:38.000 --> 00:21:41.000]  是回應人的需要
[00:21:41.000 --> 00:21:43.000]  他們是為自己
[00:21:43.000 --> 00:21:47.000]  也為囚犯向神祈禱
[00:21:47.000 --> 00:21:49.000]  和唱禱告詩
[00:21:49.000 --> 00:21:52.000]  並且在監牢裡傳福音
[00:21:53.000 --> 00:21:54.000]  保羅和西欄
[00:21:54.000 --> 00:21:56.000]  和獄警一起用飯
[00:21:56.000 --> 00:21:58.000]  然後為他們施浸
[00:21:58.000 --> 00:22:04.000]  這些都是教會的主要的樣貌
[00:22:04.000 --> 00:22:06.000]  主要的禮儀
[00:22:06.000 --> 00:22:10.000]  是關乎救恩的新生活
[00:22:10.000 --> 00:22:13.000]  所以教會是能夠展示
[00:22:13.000 --> 00:22:18.000]  祈禱和唱歌的力量
[00:22:18.000 --> 00:22:21.000]  是能夠叫人得到醫治
[00:22:22.000 --> 00:22:24.000]  救恩自由和盼望
[00:22:24.000 --> 00:22:26.000]  在1971年
[00:22:26.000 --> 00:22:32.000]  作曲家布雷爾斯在倫敦錄製
[00:22:32.000 --> 00:22:34.000]  錄影的時候
[00:22:34.000 --> 00:22:37.000]  他錄製了一個男人的歌聲
[00:22:37.000 --> 00:22:39.000]  但是沒有收入在電影裡
[00:22:39.000 --> 00:22:42.000]  這名男子在倫敦的街頭
[00:22:42.000 --> 00:22:44.000]  露宿了很多年
[00:22:44.000 --> 00:22:47.000]  大部分的時間都在困壓裡
[00:22:47.000 --> 00:22:50.000]  不過他在唱一首讚美詩
[00:22:51.000 --> 00:22:54.000]  以下是當時的現場錄音
[00:23:21.000 --> 00:23:40.000]  (歌詞)
[00:23:40.000 --> 00:23:44.000]  耶穌的血從來沒有讓我失望
[00:23:44.000 --> 00:23:47.000]  有一件事我知道
[00:23:47.000 --> 00:23:50.000]  祂是如此愛我
[00:23:51.000 --> 00:23:54.000]  這一首讚美詩支撐著他的生命
[00:23:54.000 --> 00:23:56.000]  我們可以想像
[00:23:56.000 --> 00:23:59.000]  假如你和我要露宿街頭的時候
[00:23:59.000 --> 00:24:01.000]  是何等的困苦
[00:24:01.000 --> 00:24:03.000]  何等的可憐
[00:24:03.000 --> 00:24:05.000]  何等的孤單
[00:24:05.000 --> 00:24:09.000]  這首歌支持他繼續這樣去生活
[00:24:09.000 --> 00:24:11.000]  有一天
[00:24:11.000 --> 00:24:15.000]  布雷爾斯在他的錄音室
[00:24:15.000 --> 00:24:19.000]  為這個片段做了簡單的伴奏
[00:24:20.000 --> 00:24:21.000]  製作了一個聲帶
[00:24:21.000 --> 00:24:23.000]  然後他離開錄音室去喝一杯咖啡
[00:24:23.000 --> 00:24:25.000]  回來的時候
[00:24:25.000 --> 00:24:29.000]  看到他的同事朋友都在聽這段的錄音
