
[00:00:00.000 --> 00:00:05.000]  好,請大英姐妹一起讀這三字的經文,好嗎?
[00:02:21.000 --> 00:02:23.000]  總之失去所有東西的時候
[00:02:23.000 --> 00:02:25.000]  就有人會送這張書籤給你
[00:02:25.000 --> 00:02:27.000]  而第二個
[00:02:27.000 --> 00:02:30.000]  通常我們會用的情況就是
[00:02:30.000 --> 00:02:32.000]  面對一些轉變
[00:02:32.000 --> 00:02:35.000]  退休是其中一個,不過很少人退休才送這張
[00:02:35.000 --> 00:02:37.000]  例如可能你大學畢業
[00:02:37.000 --> 00:02:39.000]  你轉工
[00:02:39.000 --> 00:02:41.000]  甚至你移民
[00:02:41.000 --> 00:02:44.000]  你準備人生下一個旅程的時候
[00:02:44.000 --> 00:02:46.000]  你就要鼓勵他
[00:02:46.000 --> 00:02:49.000]  不單止忘記背後還要怎樣
[00:02:49.000 --> 00:02:54.000]  努力面前向著新的目標進發
[00:02:54.000 --> 00:02:56.000]  通常我見到
[00:02:56.000 --> 00:02:59.000]  寫書籤給別人都是這兩個情況
[00:02:59.000 --> 00:03:02.000]  其實今天的講道會相對簡單
[00:03:02.000 --> 00:03:03.000]  只有兩點
[00:03:03.000 --> 00:03:05.000]  第一點,我很想和你們講一下
[00:03:05.000 --> 00:03:07.000]  到底這句說話說什麼
[00:03:07.000 --> 00:03:08.000]  到底這句說話
[00:03:08.000 --> 00:03:10.000]  忘記背後、努力面前
[00:03:10.000 --> 00:03:13.000]  是在說一個什麼概念
[00:03:13.000 --> 00:03:15.000]  可能你第一次聽
[00:03:15.000 --> 00:03:18.000]  或者你一直對這段經文的感覺
[00:03:18.000 --> 00:03:19.000]  忘記背後
[00:03:19.000 --> 00:03:23.000]  都是忘記一些負面的經歷
[00:03:23.000 --> 00:03:25.000]  一些負面的經驗
[00:03:25.000 --> 00:03:29.000]  但是如果我們看回這段經文講的內容
[00:03:29.000 --> 00:03:34.000]  它不只是叫你忘記過去一些不好的經驗
[00:03:34.000 --> 00:03:38.000]  是叫你忘記你過去做過的所有事情
[00:03:38.000 --> 00:03:41.000]  包括不好,包括好
[00:03:41.000 --> 00:03:44.000]  負面的經驗會帶來什麼影響呢
[00:03:44.000 --> 00:03:46.000]  對於你今天恐懼
[00:03:46.000 --> 00:03:47.000]  羞愧
[00:03:47.000 --> 00:03:49.000]  很害怕
[00:03:49.000 --> 00:03:51.000]  我舉一個例子你就明白了
[00:03:51.000 --> 00:03:52.000]  這個是真人真事
[00:03:52.000 --> 00:03:54.000]  是發生在我身上的
[00:03:54.000 --> 00:03:57.000]  話說小弟初中信主
[00:03:57.000 --> 00:03:59.000]  好像你們這樣
[00:03:59.000 --> 00:04:01.000]  初中回教會就坐在下面
[00:04:01.000 --> 00:04:03.000]  教會就招募師班
[00:04:03.000 --> 00:04:05.000]  那時候是叫師班的
[00:04:05.000 --> 00:04:07.000]  現在我們叫敬拜隊
[00:04:07.000 --> 00:04:09.000]  小弟就膽粗粗
[00:04:09.000 --> 00:04:11.000]  那時候中學應該中三、四
[00:04:11.000 --> 00:04:13.000]  就在敬拜隊服侍
[00:04:13.000 --> 00:04:16.000]  在大人的崇拜裡面去唱敬拜
[00:04:16.000 --> 00:04:19.000]  其實那時候通常會一起唱
[00:04:19.000 --> 00:04:20.000]  會有獻詩
[00:04:20.000 --> 00:04:22.000]  你明白的那些環節
[00:04:22.000 --> 00:04:23.000]  我很記得
[00:04:23.000 --> 00:04:25.000]  有一次當我下台的時候
[00:04:25.000 --> 00:04:26.000]  有一個姊妹
[00:04:26.000 --> 00:04:28.000]  我到現在還記得她的名字
[00:04:28.000 --> 00:04:29.000]  還記得她的樣子
[00:04:29.000 --> 00:04:31.000]  還記得她跟我說過的話
[00:04:31.000 --> 00:04:32.000]  她走來跟我說
[00:04:32.000 --> 00:04:33.000]  她說李國明
[00:04:33.000 --> 00:04:35.000]  即是我中文名
[00:04:35.000 --> 00:04:37.000]  你的恩賜
[00:04:37.000 --> 00:04:39.000]  不在這裡
[00:04:39.000 --> 00:04:42.000]  那句話呢
[00:04:42.000 --> 00:04:44.000]  我記了二十多年
[00:04:44.000 --> 00:04:45.000]  你的恩賜不在這裡
[00:04:45.000 --> 00:04:47.000]  然後就走了
[00:04:47.000 --> 00:04:49.000]  她又不解釋
[00:04:49.000 --> 00:04:51.000]  其實後面有機會平反
[00:04:51.000 --> 00:04:52.000]  平反就是
[00:04:52.000 --> 00:04:54.000]  話說我之後移民
[00:04:54.000 --> 00:04:56.000]  有時候會放假回香港
[00:04:56.000 --> 00:04:58.000]  我們很熟的一班弟兄姊妹
[00:04:58.000 --> 00:05:00.000]  會出去唱卡拉OK
[00:05:00.000 --> 00:05:02.000]  有一次唱完她跟我說
[00:05:02.000 --> 00:05:04.000]  其實你唱歌也挺好聽的
[00:05:04.000 --> 00:05:05.000]  我說你記不記得
[00:05:05.000 --> 00:05:06.000]  你那時候曾經
[00:05:06.000 --> 00:05:08.000]  有一次在崇拜完了
[00:05:08.000 --> 00:05:10.000]  你跟我說過
[00:05:10.000 --> 00:05:12.000]  你的恩賜不在這裡
[00:05:12.000 --> 00:05:14.000]  這個經歷
[00:05:14.000 --> 00:05:16.000]  某程度上可能影響了
[00:05:16.000 --> 00:05:18.000]  我今天為何這麼怕選回應詩
[00:05:18.000 --> 00:05:20.000]  你明白嗎
[00:05:20.000 --> 00:05:22.000]  一個負面的經歷帶來恐懼
[00:05:22.000 --> 00:05:24.000]  羞愧
[00:05:24.000 --> 00:05:27.000]  那保羅當他去說這段經文的時候
[00:05:27.000 --> 00:05:29.000]  其實他有沒有負面的經歷呢
[00:05:29.000 --> 00:05:30.000]  可能你讀四福音
[00:05:30.000 --> 00:05:31.000]  四福音沒有說保羅
[00:05:31.000 --> 00:05:32.000]  對不起
[00:05:32.000 --> 00:05:34.000]  你讀新約除了四福音之外
[00:05:34.000 --> 00:05:37.000]  其實有很多說關於保羅的事蹟
[00:05:37.000 --> 00:05:38.000]  你會覺得他很厲害
[00:05:38.000 --> 00:05:40.000]  大部分人
[00:05:40.000 --> 00:05:41.000]  可能你初信
[00:05:41.000 --> 00:05:42.000]  會有人問你
[00:05:42.000 --> 00:05:45.000]  如果你想做一個聖經人物
[00:05:45.000 --> 00:05:47.000]  很多人會選保羅
[00:05:47.000 --> 00:05:48.000]  因為他很厲害
[00:05:48.000 --> 00:05:49.000]  紅遍滔滔
[00:05:49.000 --> 00:05:51.000]  跟人吵架沒有輸過
[00:05:51.000 --> 00:05:53.000]  但其實根據我們看聖經
[00:05:53.000 --> 00:05:55.000]  或者很多聖經學者去研究
[00:05:55.000 --> 00:05:57.000]  保羅的生命
[00:05:57.000 --> 00:05:58.000]  其實很苦
[00:05:58.000 --> 00:06:01.000]  他在宣教裡面面對很多的迫害
[00:06:01.000 --> 00:06:03.000]  在牧羊裡面面對很多困難
[00:06:03.000 --> 00:06:06.000]  你有沒有記得他寫最長的那一卷書
[00:06:06.000 --> 00:06:09.000]  是給哥倫多教會
[00:06:09.000 --> 00:06:10.000]  其實整卷
[00:06:10.000 --> 00:06:11.000]  我講過很多次了
[00:06:11.000 --> 00:06:12.000]  為什麼這麼長
[00:06:12.000 --> 00:06:13.000]  因為很多東西要罵
[00:06:13.000 --> 00:06:16.000]  因為在牧羊上其實他面對很多困難
[00:06:16.000 --> 00:06:18.000]  除了牧羊的困難之外
[00:06:18.000 --> 00:06:20.000]  其實他跟教會的關係
[00:06:20.000 --> 00:06:23.000]  不是我們想像中那麼好的
[00:06:23.000 --> 00:06:25.000]  有講他去傳福音
[00:06:25.000 --> 00:06:27.000]  其實你看肥立比書有講的
[00:06:27.000 --> 00:06:30.000]  講他去到某一個地方去宣教的時候
[00:06:30.000 --> 00:06:32.000]  整個小亞細亞
[00:06:32.000 --> 00:06:33.000]  加整個歐洲
[00:06:33.000 --> 00:06:35.000]  即是希臘那一部分
[00:06:35.000 --> 00:06:37.000]  其實沒有人去理他
[00:06:37.000 --> 00:06:41.000]  除了肥立比教會會供養他的需要
[00:06:41.000 --> 00:06:43.000]  其實他是很孤單
[00:06:43.000 --> 00:06:46.000]  去到他人生的年老的階段
[00:06:46.000 --> 00:06:48.000]  就是他寫肥立比書的階段
[00:06:48.000 --> 00:06:50.000]  其實他不單止老
[00:06:50.000 --> 00:06:51.000]  不單止殘
[00:06:51.000 --> 00:06:54.000]  他還是在坐牢
[00:06:54.000 --> 00:06:57.000]  其實他面對這麼多的困難
[00:06:57.000 --> 00:07:00.000]  所以他說忘記背後努力面前
[00:07:00.000 --> 00:07:01.000]  可能他也提醒自己
[00:07:01.000 --> 00:07:04.000]  不要給過去一些負面的經驗
[00:07:04.000 --> 00:07:06.000]  負面的經歷去拖著自己的腿
[00:07:06.000 --> 00:07:07.000]  行不行?
[00:07:07.000 --> 00:07:08.000]  我們就看
[00:07:08.000 --> 00:07:10.000]  有沒有正面的經驗呢?
[00:07:10.000 --> 00:07:11.000]  正面的經歷呢?
[00:07:11.000 --> 00:07:13.000]  正面的經驗和經歷
[00:07:13.000 --> 00:07:16.000]  同樣會帶給我們壓力
[00:07:16.000 --> 00:07:19.000]  有些人做了一次
[00:07:19.000 --> 00:07:20.000]  做得很好
[00:07:20.000 --> 00:07:22.000]  他下次不敢做
[00:07:22.000 --> 00:07:24.000]  為什麼?
[00:07:24.000 --> 00:07:28.000]  怕下次的結果
[00:07:28.000 --> 00:07:30.000]  沒有之前那麼好
[00:07:30.000 --> 00:07:32.000]  怕原來對上一次的成功
[00:07:32.000 --> 00:07:34.000]  只是僥倖
[00:07:34.000 --> 00:07:37.000]  原來我真正是沒有這樣的實力
[00:07:37.000 --> 00:07:39.000]  有些人是因為成功
[00:07:39.000 --> 00:07:41.000]  所以不肯向前
[00:07:41.000 --> 00:07:43.000]  通常有另一樣更加普遍的
[00:07:43.000 --> 00:07:44.000]  就是你成功的經驗
[00:07:44.000 --> 00:07:46.000]  會帶給你驕傲
[00:07:46.000 --> 00:07:47.000]  自滿
[00:07:47.000 --> 00:07:50.000]  保羅他有沒有正面的經驗呢?
[00:07:50.000 --> 00:07:51.000]  其實在經文有說
[00:07:51.000 --> 00:07:53.000]  我們今天讀那段經文之前
[00:07:53.000 --> 00:07:55.000]  他就說到他自己的出身
[00:07:55.000 --> 00:07:58.000]  說到他對律法、學識、熱心
[00:07:58.000 --> 00:07:59.000]  都很厲害
[00:07:59.000 --> 00:08:01.000]  那段經文這麼說
[00:08:01.000 --> 00:08:02.000]  我讀給你聽
[00:08:02.000 --> 00:08:04.000]  在《菲勒比書》第三章
[00:08:04.000 --> 00:08:09.000]  和《史圖行傳》第二十二章
[00:08:09.000 --> 00:08:10.000]  一些經文我組合了
[00:08:10.000 --> 00:08:12.000]  他說就出身來說
[00:08:12.000 --> 00:08:13.000]  出身
[00:08:13.000 --> 00:08:14.000]  說他的出身
[00:08:14.000 --> 00:08:16.000]  他是第八日受割禮
[00:08:16.000 --> 00:08:17.000]  他是以色列族
[00:08:17.000 --> 00:08:19.000]  辯雅文的支派的人
[00:08:19.000 --> 00:08:22.000]  是希伯來人所生的希伯來人
[00:08:22.000 --> 00:08:23.000]  簡單一點說
[00:08:23.000 --> 00:08:24.000]  今天的說法就是
[00:08:24.000 --> 00:08:29.000]  根正苗紅的宗教領袖
[00:08:29.000 --> 00:08:33.000]  他是很自滿為這件事
[00:08:33.000 --> 00:08:34.000]  就律法來說
[00:08:34.000 --> 00:08:36.000]  他是瑪嘉烈門下
[00:08:36.000 --> 00:08:39.000]  按著我們祖宗嚴謹的律法受教
[00:08:39.000 --> 00:08:40.000]  我是法利塞人
[00:08:40.000 --> 00:08:42.000]  在律法上的義來說
[00:08:42.000 --> 00:08:44.000]  他是無可自責
[00:08:44.000 --> 00:08:46.000]  他這樣去形容他自己
[00:08:46.000 --> 00:08:48.000]  第三,他說就熱心
[00:08:48.000 --> 00:08:49.000]  我以前有多熱心
[00:08:49.000 --> 00:08:50.000]  我最熱心就是
[00:08:50.000 --> 00:08:52.000]  我未信主的時候
[00:08:52.000 --> 00:08:54.000]  我迫害教會的
[00:08:54.000 --> 00:08:56.000]  所有信奉這個道的人
[00:08:56.000 --> 00:08:58.000]  我都會置他於死地
[00:08:58.000 --> 00:08:59.000]  無論男女
[00:08:59.000 --> 00:09:02.000]  我都捆綁關在牢裡
[00:09:02.000 --> 00:09:05.000]  保羅如果他要proud of他的過去
[00:09:05.000 --> 00:09:07.000]  他可以proud of這些東西
[00:09:07.000 --> 00:09:08.000]  明白嗎?
[00:09:08.000 --> 00:09:10.000]  但保羅說忘記背後努力
[00:09:10.000 --> 00:09:13.000]  面前向著標桿直跑的原因
[00:09:13.000 --> 00:09:15.000]  是什麼呢?
[00:09:15.000 --> 00:09:17.000]  我上網看到一段這樣的說話
[00:09:17.000 --> 00:09:20.000]  我覺得都幾能夠總結這段經文說
[00:09:20.000 --> 00:09:22.000]  我想寫這段說話的人
[00:09:22.000 --> 00:09:25.000]  大抵上他年紀都不輕
[00:09:25.000 --> 00:09:28.000]  他說,忘記背後努力
[00:09:28.000 --> 00:09:30.000]  面前其實不是想像般容易
[00:09:30.000 --> 00:09:33.000]  年紀越大,越喜歡沉醉
[00:09:33.000 --> 00:09:37.000]  在自己以往的成就、經歷、閱歷
[00:09:37.000 --> 00:09:39.000]  成功或者失敗裡面
[00:09:39.000 --> 00:09:45.000]  喋喋不休,慢慢地停滯不前而不自覺
[00:09:45.000 --> 00:09:49.000]  只有自我陶醉地懷緬著過去的時光
[00:09:49.000 --> 00:09:52.000]  你認不認識有些人是這樣的?
[00:09:52.000 --> 00:09:54.000]  可能二十幾歲少一點
[00:09:54.000 --> 00:09:57.000]  看看我這些,轉了兩個字頭的
[00:09:57.000 --> 00:10:01.000]  很容易就想起當年
[00:10:01.000 --> 00:10:04.000]  我們怎樣怎樣怎樣
[00:10:04.000 --> 00:10:06.000]  我們怎樣怎樣怎樣
[00:10:06.000 --> 00:10:08.000]  如果那個人在他和你的對話裡面
[00:10:08.000 --> 00:10:10.000]  有多過五句這些
[00:10:10.000 --> 00:10:12.000]  你再留意一下那個人的生命
[00:10:12.000 --> 00:10:14.000]  其實多數都不是很活躍
[00:10:14.000 --> 00:10:18.000]  可能退休,不再向前走
[00:10:18.000 --> 00:10:23.000]  原來過去在一個跑步的場合
[00:10:23.000 --> 00:10:25.000]  或者一個跑步的比喻裡面
[00:10:25.000 --> 00:10:28.000]  只會帶來我們的distraction
[00:10:28.000 --> 00:10:30.000]  令到我們分心
[00:10:30.000 --> 00:10:31.000]  明白我的意思嗎?
[00:10:31.000 --> 00:10:34.000]  你有沒有見過有人跑步,跑一跑向後望的?
[00:10:34.000 --> 00:10:36.000]  除了保德,他跑完望向後望
[00:10:36.000 --> 00:10:39.000]  再贏到之外,其實沒有什麼人
[00:10:39.000 --> 00:10:43.000]  在這個比喻,剛才說過了
[00:10:43.000 --> 00:10:46.000]  其實是一個跑步,一個比賽的比喻
[00:10:46.000 --> 00:10:48.000]  他說,我不自以為自己得著了
[00:10:48.000 --> 00:10:50.000]  我不是覺得我已經贏了
[00:10:50.000 --> 00:10:54.000]  我只有一件事,就是忘記我過去跑得有幾快
[00:10:54.000 --> 00:10:56.000]  努力前面的目標
[00:10:56.000 --> 00:10:58.000]  我繼續走
[00:10:58.000 --> 00:11:02.000]  我不是以為自己已經得著了
[00:11:02.000 --> 00:11:04.000]  我未衝終點
[00:11:04.000 --> 00:11:06.000]  我不敢向後望
[00:11:06.000 --> 00:11:08.000]  當我一路去預備
[00:11:08.000 --> 00:11:10.000]  想起這個比喻的時候
[00:11:10.000 --> 00:11:12.000]  我就想起兩年前
[00:11:12.000 --> 00:11:14.000]  對不起,是三年前
[00:11:14.000 --> 00:11:16.000]  2016年曾經有一單新聞
[00:11:16.000 --> 00:11:18.000]  這單新聞是這樣的
[00:11:18.000 --> 00:11:21.000]  是說在一個單車比賽中
[00:11:21.000 --> 00:11:23.000]  有一名領先的車手
[00:11:23.000 --> 00:11:25.000]  他叫Adam
[00:11:25.000 --> 00:11:27.000]  不懂得讀
[00:11:27.000 --> 00:11:29.000]  是一個捷克名字
[00:11:29.000 --> 00:11:30.000]  你稍後聽聽
[00:11:30.000 --> 00:11:32.000]  他是首先衝線
[00:11:32.000 --> 00:11:35.000]  但是拿不到冠軍
[00:11:35.000 --> 00:11:36.000]  為什麼呢?
[00:11:36.000 --> 00:11:38.000]  這一段說話
[00:11:38.000 --> 00:11:40.000]  我稍後會播一條一分鐘的短片
[00:11:40.000 --> 00:11:42.000]  他的caption是寫著
[00:11:42.000 --> 00:11:48.000]  (英文翻譯)
[00:11:48.000 --> 00:11:49.000]  意思是
[00:11:49.000 --> 00:11:51.000]  我的演繹就是
[00:11:51.000 --> 00:11:54.000]  他開心得太早
[00:11:54.000 --> 00:11:56.000]  我們看看這段片
[00:11:56.000 --> 00:11:58.000]  麻煩可以點一下燈
[00:12:13.000 --> 00:12:16.000]  衝終點了
[00:12:43.000 --> 00:12:49.000]  (英文翻譯)
[00:12:49.000 --> 00:12:50.000]  這裏也要看看
[00:12:50.000 --> 00:12:52.000]  他最後一輪也要衝線
[00:12:52.000 --> 00:12:58.000]  (英文翻譯)
[00:12:58.000 --> 00:13:04.000]  (英文翻譯)
[00:13:04.000 --> 00:13:09.000]  (英文翻譯)
[00:13:09.000 --> 00:13:13.000]  (英文翻譯)
[00:13:13.000 --> 00:13:14.000]  (英文翻譯)
[00:13:14.000 --> 00:13:17.000]  (英文翻譯)
[00:13:17.000 --> 00:13:19.000]  (英文翻譯)
[00:13:19.000 --> 00:13:20.000]  (英文翻譯)
[00:13:20.000 --> 00:13:21.000]  (英文翻譯)
[00:13:21.000 --> 00:13:22.000]  (英文翻譯)
[00:13:22.000 --> 00:13:23.000]  (英文翻譯)
[00:13:23.000 --> 00:13:24.000]  (英文翻譯)
[00:13:24.000 --> 00:13:25.000]  (英文翻譯)
[00:13:25.000 --> 00:13:26.000]  (英文翻譯)
[00:13:26.000 --> 00:13:27.000]  (英文翻譯)
[00:13:27.000 --> 00:13:29.000]  影片看完了
[00:13:29.000 --> 00:13:31.000]  我不知道你聽不聽到
[00:13:31.000 --> 00:13:32.000]  他為什麼贏不到
[00:13:32.000 --> 00:13:33.000]  簡單來說
[00:13:33.000 --> 00:13:35.000]  他衝終點的時候
[00:13:35.000 --> 00:13:37.000]  其實還有一個圈
[00:13:37.000 --> 00:13:39.000]  他以為是最後一個圈
[00:13:39.000 --> 00:13:40.000]  麻煩可以開燈
[00:13:40.000 --> 00:13:44.000]  當他發現原來還有一個圈的時候
[00:13:44.000 --> 00:13:46.000]  其實他還有力追
[00:13:46.000 --> 00:13:47.000]  在最後一個圈
[00:13:47.000 --> 00:13:48.000]  他也曾經領先
[00:13:48.000 --> 00:13:49.000]  但去到最後
[00:13:49.000 --> 00:13:50.000]  他沒有寫
[00:13:50.000 --> 00:13:52.000]  最後那幾十米的時候
[00:13:52.000 --> 00:13:53.000]  他真的沒有力
[00:13:53.000 --> 00:13:55.000]  結果他拿第二
[00:13:55.000 --> 00:13:57.000]  我不知道你有沒有留意到
[00:13:57.000 --> 00:13:59.000]  剛才其中有些穿插的主持人
[00:13:59.000 --> 00:14:01.000]  很興奮很開心
[00:14:01.000 --> 00:14:02.000]  很坦白說
[00:14:02.000 --> 00:14:03.000]  我選這段影片
[00:14:03.000 --> 00:14:07.000]  我不是想在他的傷口上再灑鹽
[00:14:07.000 --> 00:14:08.000]  或者踐踏他
[00:14:08.000 --> 00:14:10.000]  而是他說了一件很重要的事
[00:14:10.000 --> 00:14:13.000]  那個黑人比較大隻的
[00:14:13.000 --> 00:14:15.000]  他說了什麼呢
[00:14:15.000 --> 00:14:16.000]  (英文翻譯)
[00:14:16.000 --> 00:14:17.000]  (英文翻譯)
[00:14:17.000 --> 00:14:18.000]  (英文翻譯)
[00:14:18.000 --> 00:14:19.000]  (英文翻譯)
[00:14:19.000 --> 00:14:20.000]  (英文翻譯)
[00:14:20.000 --> 00:14:21.000]  (英文翻譯)
[00:14:21.000 --> 00:14:22.000]  (英文翻譯)
[00:14:22.000 --> 00:14:23.000]  (英文翻譯)
[00:14:23.000 --> 00:14:26.000]  我想這正正是保羅說這段經文
[00:14:26.000 --> 00:14:28.000]  和我們的提醒
[00:14:28.000 --> 00:14:30.000]  就是我們不要以為自己搞定
[00:14:30.000 --> 00:14:31.000]  我不知道你上了教會多久
[00:14:31.000 --> 00:14:33.000]  有些人上了教會三年三十年
[00:14:33.000 --> 00:14:34.000]  就覺得自己很厲害
[00:14:34.000 --> 00:14:35.000]  整本聖經
[00:14:35.000 --> 00:14:37.000]  起碼我那六十六卷
[00:14:37.000 --> 00:14:38.000]  我都說得出來
[00:14:38.000 --> 00:14:40.000]  你叫他識背就沒有人識背
[00:14:40.000 --> 00:14:41.000]  但你明白我的意思
[00:14:41.000 --> 00:14:43.000]  起碼我知道新約舊約
[00:14:43.000 --> 00:14:44.000]  我知道耶穌基督
[00:14:44.000 --> 00:14:45.000]  我知道大衛
[00:14:45.000 --> 00:14:46.000]  我數到很多名字出來
[00:14:46.000 --> 00:14:47.000]  我以為我行
[00:14:47.000 --> 00:14:50.000]  但是保羅告訴我們
[00:14:50.000 --> 00:14:52.000]  不要以為自己已經得著
[00:14:52.000 --> 00:14:55.000]  我們要保持著焦點
[00:14:55.000 --> 00:14:58.000]  繼續努力向前走
[00:14:58.000 --> 00:15:00.000]  這段經文你想想
[00:15:00.000 --> 00:15:02.000]  保羅是在他坐牢
[00:15:02.000 --> 00:15:04.000]  年老
[00:15:04.000 --> 00:15:06.000]  基本上對於很多人來說
[00:15:06.000 --> 00:15:09.000]  是應該退罪休的時候
[00:15:09.000 --> 00:15:11.000]  當他人生走到晚年
[00:15:11.000 --> 00:15:12.000]  最後一頁的時候
[00:15:12.000 --> 00:15:13.000]  他說這句話
[00:15:13.000 --> 00:15:15.000]  我不知道你覺得保羅
[00:15:15.000 --> 00:15:17.000]  最值得你學習的是什麼
[00:15:17.000 --> 00:15:18.000]  或者你很羨慕保羅
[00:15:18.000 --> 00:15:19.000]  你羨慕什麼
[00:15:19.000 --> 00:15:21.000]  有些人羨慕他的知識
[00:15:21.000 --> 00:15:24.000]  羨慕他的辯論技巧
[00:15:24.000 --> 00:15:28.000]  羨慕他很有宣教的恩慈
[00:15:28.000 --> 00:15:30.000]  但是我覺得在保羅的生命裡
[00:15:30.000 --> 00:15:31.000]  從這句話
[00:15:31.000 --> 00:15:33.000]  我最羨慕的是
[00:15:33.000 --> 00:15:35.000]  他有那種
[00:15:35.000 --> 00:15:38.000]  永遠不放棄的意志力
[00:15:38.000 --> 00:15:40.000]  說起意志力
[00:15:40.000 --> 00:15:41.000]  有一個人很出名
[00:15:41.000 --> 00:15:43.000]  叫做Angela Lee
[00:15:43.000 --> 00:15:44.000]  Duckworth
[00:15:44.000 --> 00:15:46.000]  她是一個TED Talk的speaker
[00:15:46.000 --> 00:15:47.000]  有沒有人聽過她講TALK
[00:15:47.000 --> 00:15:49.000]  或者上網看過
[00:15:49.000 --> 00:15:52.000]  喜歡上網看就知道
[00:15:52.000 --> 00:15:53.000]  她說了一個人
[00:15:53.000 --> 00:15:55.000]  到底成功的秘訣是什麼
[00:15:55.000 --> 00:15:58.000]  有什麼比智商比天賦更重要
[00:15:58.000 --> 00:16:01.000]  成功的特質到底是什麼
[00:16:01.000 --> 00:16:03.000]  說回她的很短的TED Talk
[00:16:03.000 --> 00:16:04.000]  我有一點總結
[00:16:04.000 --> 00:16:06.000]  她說回她是Angela
[00:16:06.000 --> 00:16:08.000]  27歲的時候
[00:16:08.000 --> 00:16:12.000]  她離開了原本高薪厚職
[00:16:12.000 --> 00:16:13.000]  就走了去教書
[00:16:13.000 --> 00:16:16.000]  在紐約的一間公校裡
[00:16:16.000 --> 00:16:17.000]  教七年級的數學
[00:16:17.000 --> 00:16:20.000]  如果我們今天香港就叫Form 1
[00:16:20.000 --> 00:16:22.000]  教Form 1的Math
[00:16:22.000 --> 00:16:24.000]  她發現了一樣很特別的東西
[00:16:24.000 --> 00:16:29.000]  她說原來最好和最差的學生之間的差異
[00:16:29.000 --> 00:16:31.000]  不是智商
[00:16:31.000 --> 00:16:33.000]  原因不是因為智商
[00:16:33.000 --> 00:16:35.000]  她見過一些很優秀的學生
[00:16:35.000 --> 00:16:37.000]  智商又不是特別高
[00:16:37.000 --> 00:16:39.000]  她同樣見過一些很聰明的學生
[00:16:39.000 --> 00:16:41.000]  學業又不是很好
[00:16:41.000 --> 00:16:43.000]  結果她教了幾年書
[00:16:43.000 --> 00:16:45.000]  她決定離開學校
[00:16:45.000 --> 00:16:46.000]  她走了去研究所
[00:16:46.000 --> 00:16:48.000]  成為了一名心理學家
[00:16:48.000 --> 00:16:49.000]  都很厲害
[00:16:49.000 --> 00:16:50.000]  說不做就教書
