
[00:00:00.000 --> 00:00:02.000]  親愛的姐妹們,平安!
[00:08:59.000 --> 00:09:01.000]  那他們當他們是什麼呢?
[00:09:01.000 --> 00:09:05.000]  如果有機會,訪問一下當時的群眾的時候,
[00:09:05.000 --> 00:09:09.000]  你問他們,你知不知道你攻擊的那個人叫什麼名字?
[00:09:10.000 --> 00:09:15.000]  可能他們是答不出的,都不知道他叫什麼名字,
[00:09:15.000 --> 00:09:17.000]  總之他們是外來人,
[00:09:17.000 --> 00:09:23.000]  那你們攻擊他們,其實他們來做了什麼?
[00:09:23.000 --> 00:09:27.000]  他們來搞亂我們的城市,
[00:09:27.000 --> 00:09:29.000]  那他們怎麼搞亂你的城市?
[00:09:29.000 --> 00:09:31.000]  其實他們做了什麼?
[00:09:31.000 --> 00:09:33.000]  他們想來做什麼?
[00:09:33.000 --> 00:09:37.000]  這些所有問題,可能他們都答不出,
[00:09:38.000 --> 00:09:42.000]  他們聽到的只是那個利益受損的主人的口號,
[00:09:42.000 --> 00:09:47.000]  有人來搞我們,有人來破壞我們社會秩序,
[00:09:47.000 --> 00:09:50.000]  有人來威脅我們城市的價值,
[00:09:50.000 --> 00:09:53.000]  他們聽到的可能就是這些口號,
[00:09:53.000 --> 00:09:55.000]  在這樣的情況下,
[00:09:55.000 --> 00:09:59.000]  群眾把保羅和西拉視作什麼呢?
[00:09:59.000 --> 00:10:04.000]  就是視作破壞我們這個城市的壞分子,
[00:10:05.000 --> 00:10:08.000]  當然是要去除,對不對?
[00:10:08.000 --> 00:10:14.000]  如果你要追問,
[00:10:14.000 --> 00:10:18.000]  你們怎麼知道他們是壞分子?
[00:10:18.000 --> 00:10:20.000]  他們可能會回答,
[00:10:20.000 --> 00:10:24.000]  人人都說他們是壞分子,怎麼可能不是?
[00:10:24.000 --> 00:10:31.000]  這種放棄了個人判斷的能力,
[00:10:31.000 --> 00:10:34.000]  無情地對待其他人的情況,
[00:10:35.000 --> 00:10:36.000]  就是從眾,
[00:10:36.000 --> 00:10:40.000]  就是說其他人做什麼,我就做什麼?
[00:10:40.000 --> 00:10:42.000]  從眾是安全的,
[00:10:42.000 --> 00:10:45.000]  因為從眾無論是對是錯,
[00:10:45.000 --> 00:10:47.000]  把自己埋藏在群眾裡面,
[00:10:47.000 --> 00:10:49.000]  做群眾做過的事,
[00:10:49.000 --> 00:10:51.000]  不要做群眾不做過的事,
[00:10:51.000 --> 00:10:53.000]  那就不會突出自己,
[00:10:53.000 --> 00:10:55.000]  就相對安全。
[00:10:55.000 --> 00:10:59.000]  那一天,在菲律賓城起哄的人群裡面,
[00:10:59.000 --> 00:11:02.000]  有人看到保羅和西拉被攻擊,
[00:11:03.000 --> 00:11:06.000]  在菲律賓城裡面,都有一點測人之心,
[00:11:06.000 --> 00:11:09.000]  但是為什麼沒有反應呢?
[00:11:09.000 --> 00:11:12.000]  其實這個情況也是常見的,
[00:11:12.000 --> 00:11:14.000]  我們偶爾都聽到,
[00:11:14.000 --> 00:11:16.000]  在有些情況底下,
[00:11:16.000 --> 00:11:18.000]  在新聞都看到有人被侵犯,
[00:11:18.000 --> 00:11:20.000]  或者有人受傷,
[00:11:20.000 --> 00:11:22.000]  有一群人在圍觀,
[00:11:22.000 --> 00:11:24.000]  但是沒有人出手幫助。
[00:11:24.000 --> 00:11:30.000]  當群眾起哄的時候,
[00:11:30.000 --> 00:11:32.000]  最後的期望是什麼呢?
[00:11:33.000 --> 00:11:34.000]  最後的期望就是,
[00:11:34.000 --> 00:11:37.000]  官長來到,
[00:11:37.000 --> 00:11:40.000]  官長來到,
[00:11:40.000 --> 00:11:42.000]  帶著捕快,
[00:11:42.000 --> 00:11:44.000]  然後分辨是非、明察、秋毫,
[00:11:44.000 --> 00:11:49.000]  但是有時候,
[00:11:49.000 --> 00:11:51.000]  現實並不符合期望,
[00:11:51.000 --> 00:11:53.000]  我們繼續看下去吧,
[00:11:53.000 --> 00:11:55.000]  官長來到,
[00:11:55.000 --> 00:11:57.000]  吩咐剝了他們的衣裳,
[00:11:57.000 --> 00:11:59.000]  用棍子打,
[00:11:59.000 --> 00:12:01.000]  打了許多棍子,
[00:12:02.000 --> 00:12:03.000]  嚴謹看守。
[00:12:03.000 --> 00:12:07.000]  在保羅的事件裡面,
[00:12:07.000 --> 00:12:10.000]  原來官長對於被公審的人,
[00:12:10.000 --> 00:12:12.000]  都是這麼無情的,
[00:12:12.000 --> 00:12:14.000]  官長的出現,
[00:12:14.000 --> 00:12:16.000]  不單止不是救了受害者,
[00:12:16.000 --> 00:12:18.000]  反而是不問緣由,
[00:12:18.000 --> 00:12:20.000]  舉棚辯打。
[00:12:20.000 --> 00:12:22.000]  官長為什麼會這麼無情呢?
[00:12:22.000 --> 00:12:24.000]  在官長的眼中,
[00:12:24.000 --> 00:12:26.000]  他看重的,
[00:12:26.000 --> 00:12:28.000]  不是保羅和西拉,
[00:12:28.000 --> 00:12:30.000]  這兩個被公審的人的感受,
[00:12:31.000 --> 00:12:32.000]  身體的痛楚,
[00:12:32.000 --> 00:12:35.000]  他看重的是我這個城市,
[00:12:35.000 --> 00:12:37.000]  誰來搗亂我的城市?
[00:12:37.000 --> 00:12:42.000]  誰來帶麻煩給我?
[00:12:42.000 --> 00:12:45.000]  官長關注的是治安,
[00:12:45.000 --> 00:12:48.000]  最重要的是不要出亂子,
[00:12:48.000 --> 00:12:50.000]  官長是為了平亂。
[00:12:50.000 --> 00:12:54.000]  如果,
[00:12:54.000 --> 00:12:56.000]  順從民意,
[00:12:56.000 --> 00:12:59.000]  打了他們,關了他們,
[00:13:00.000 --> 00:13:02.000]  要調查,
[00:13:02.000 --> 00:13:04.000]  誰在攻擊人呢?
[00:13:04.000 --> 00:13:06.000]  兩件事相比,
[00:13:06.000 --> 00:13:08.000]  官長做什麼呢?
[00:13:09.990 --> 00:13:19.990]  主席
[00:13:39.990 --> 00:13:45.990]  主席
[00:14:09.990 --> 00:14:15.990]  主席
[00:14:39.990 --> 00:14:45.990]  主席
[00:15:09.990 --> 00:15:15.990]  主席
[00:15:39.990 --> 00:15:45.990]  主席
[00:16:09.990 --> 00:16:15.990]  主席
[00:16:15.990 --> 00:16:21.990]  主席
[00:16:21.990 --> 00:16:27.990]  主席
[00:16:27.990 --> 00:16:33.990]  主席
[00:16:33.990 --> 00:16:39.990]  主席
[00:16:39.990 --> 00:16:45.990]  主席
[00:16:45.990 --> 00:16:51.990]  主席
[00:16:51.990 --> 00:16:57.990]  主席
[00:16:57.990 --> 00:17:03.990]  主席
[00:17:03.990 --> 00:17:09.990]  主席
[00:17:09.990 --> 00:17:15.990]  主席
[00:17:15.990 --> 00:17:21.990]  主席
[00:17:21.990 --> 00:17:27.990]  主席
[00:17:27.990 --> 00:17:33.990]  主席
[00:17:33.990 --> 00:17:39.990]  主席
[00:17:39.990 --> 00:17:45.990]  主席
[00:17:45.990 --> 00:17:51.990]  主席
[00:17:51.990 --> 00:17:57.990]  主席
[00:17:57.990 --> 00:18:03.990]  主席
[00:18:03.990 --> 00:18:09.990]  主席
[00:18:09.990 --> 00:18:15.990]  主席
[00:18:15.990 --> 00:18:21.990]  主席
[00:18:21.990 --> 00:18:27.990]  主席
[00:18:27.990 --> 00:18:33.990]  主席
[00:18:33.990 --> 00:18:39.990]  主席
[00:18:39.990 --> 00:18:45.990]  主席
[00:18:45.990 --> 00:18:51.990]  主席
[00:18:51.990 --> 00:18:57.990]  主席
[00:18:57.990 --> 00:19:03.990]  主席
[00:19:03.990 --> 00:19:09.990]  主席
[00:19:09.990 --> 00:19:15.990]  主席
[00:19:15.990 --> 00:19:21.990]  主席
[00:19:21.990 --> 00:19:27.990]  主席
[00:19:27.990 --> 00:19:33.990]  主席
[00:19:33.990 --> 00:19:39.990]  主席
[00:19:39.990 --> 00:19:45.990]  主席
[00:19:45.990 --> 00:19:51.990]  主席
[00:19:51.990 --> 00:19:57.990]  主席
[00:19:57.990 --> 00:20:03.990]  主席
[00:20:03.990 --> 00:20:09.990]  主席
[00:20:09.990 --> 00:20:15.990]  主席
[00:20:15.990 --> 00:20:21.990]  主席
[00:20:21.990 --> 00:20:27.990]  主席
[00:20:27.990 --> 00:20:33.990]  主席
[00:20:33.990 --> 00:20:39.990]  主席
[00:20:39.990 --> 00:20:45.990]  主席
[00:20:45.990 --> 00:20:51.990]  主席
[00:20:51.990 --> 00:20:57.990]  主席
[00:20:57.990 --> 00:21:03.990]  主席
[00:21:03.990 --> 00:21:09.990]  主席
[00:21:09.990 --> 00:21:15.990]  主席
[00:21:15.990 --> 00:21:21.990]  主席
[00:21:21.990 --> 00:21:27.990]  主席
[00:21:27.990 --> 00:21:33.990]  主席
[00:21:33.990 --> 00:21:39.990]  主席
[00:21:39.990 --> 00:21:45.990]  主席
[00:21:45.990 --> 00:21:51.990]  主席
[00:21:51.990 --> 00:21:57.990]  主席
[00:21:57.990 --> 00:22:03.990]  主席
[00:22:03.990 --> 00:22:09.990]  主席
[00:22:09.990 --> 00:22:15.990]  主席
[00:22:15.990 --> 00:22:21.990]  主席
[00:22:21.990 --> 00:22:27.990]  主席
[00:22:27.990 --> 00:22:33.990]  主席
[00:22:33.990 --> 00:22:39.990]  主席
[00:22:39.990 --> 00:22:45.990]  主席
[00:22:45.990 --> 00:22:51.990]  主席
[00:22:51.990 --> 00:22:57.990]  主席
[00:22:57.990 --> 00:23:03.990]  主席
[00:23:03.990 --> 00:23:09.990]  主席
[00:23:09.990 --> 00:23:15.990]  主席
[00:23:15.990 --> 00:23:21.990]  主席
[00:23:21.990 --> 00:23:27.990]  主席
[00:23:27.990 --> 00:23:33.990]  主席
[00:23:33.990 --> 00:23:39.990]  主席
[00:23:39.990 --> 00:23:45.990]  主席
[00:23:45.990 --> 00:23:51.990]  主席
[00:23:51.990 --> 00:23:57.990]  主席
[00:23:57.990 --> 00:24:03.990]  主席
[00:24:03.990 --> 00:24:09.990]  主席
[00:24:09.990 --> 00:24:15.990]  主席
[00:24:15.990 --> 00:24:21.990]  主席
[00:24:21.990 --> 00:24:27.990]  主席
[00:24:27.990 --> 00:24:33.990]  主席
[00:24:33.990 --> 00:24:39.990]  主席
[00:24:39.990 --> 00:24:45.990]  主席
[00:24:45.990 --> 00:24:51.990]  主席
[00:24:51.990 --> 00:24:57.990]  主席
[00:24:57.990 --> 00:25:03.990]  主席
[00:25:03.990 --> 00:25:09.990]  主席
[00:25:09.990 --> 00:25:15.990]  主席
[00:25:15.990 --> 00:25:21.990]  主席
[00:25:21.990 --> 00:25:27.990]  主席
[00:25:27.990 --> 00:25:33.990]  主席
[00:25:33.990 --> 00:25:39.990]  主席
[00:25:39.990 --> 00:25:45.990]  主席
[00:25:45.990 --> 00:25:51.990]  主席
[00:25:51.990 --> 00:25:57.990]  主席
[00:25:57.990 --> 00:26:03.990]  主席
[00:26:03.990 --> 00:26:09.990]  主席
[00:26:09.990 --> 00:26:15.990]  主席
[00:26:15.990 --> 00:26:21.990]  主席
