
[00:00:00.000 --> 00:00:03.320]  今日是生死教育崇拜
[00:02:32.200 --> 00:02:36.200]  可能會有緊張、有陌生
[00:02:36.200 --> 00:02:42.200]  或者會勾起我們一些未處理內心的傷痛
[00:02:42.200 --> 00:02:47.200]  所以求祢格外地保護我們的心靈
[00:02:47.200 --> 00:02:49.200]  我們多謝祢
[00:02:49.200 --> 00:02:52.200]  對世人來說,死亡是一個謎
[00:02:52.200 --> 00:02:55.200]  但是在聖經的真理裏面
[00:02:55.200 --> 00:02:58.200]  我們找到很確切的答案
[00:02:58.200 --> 00:03:00.200]  所以我們可以從聖經的話語
[00:03:00.200 --> 00:03:03.200]  領受安慰,又得著智慧
[00:03:03.200 --> 00:03:05.200]  主,今日我們兩樣都要
[00:03:05.200 --> 00:03:07.200]  求祢厚厚的賜下
[00:03:07.200 --> 00:03:09.200]  禱告交托奉耶穌聖名
[00:03:09.200 --> 00:03:11.200]  阿門
[00:03:11.200 --> 00:03:13.200]  先講日光之上
[00:03:13.200 --> 00:03:21.200]  所謂日光之上就是用一種超越今生的物質現象的一種眼光去看事物
[00:03:21.200 --> 00:03:24.200]  你可以說這是一個永恆的視覺
[00:03:24.200 --> 00:03:27.200]  也是我們熟悉的福音真理
[00:03:27.200 --> 00:03:32.200]  我們一起讀羅馬書五章十二支,預備起
[00:03:32.200 --> 00:03:35.200]  罪是從一人進入世界
[00:03:35.200 --> 00:03:37.200]  死又從罪而來
[00:03:37.200 --> 00:03:40.200]  於是死就臨到所有的人
[00:03:40.200 --> 00:03:43.200]  因為人人都犯了罪
[00:03:43.200 --> 00:03:45.200]  這節經文很清晰地告訴我們
[00:03:45.200 --> 00:03:48.200]  死亡的來源就是罪
[00:03:48.200 --> 00:03:51.200]  罪使到神和人隔絕
[00:03:51.200 --> 00:03:55.200]  人類就從此陷入雙重的死亡
[00:03:55.200 --> 00:03:59.200]  就是我們的靈性和肉體都死亡
[00:03:59.200 --> 00:04:01.200]  這個雙重的死亡
[00:04:01.200 --> 00:04:03.200]  聖經講得很清楚
[00:04:03.200 --> 00:04:06.200]  就是犯罪墮落的後果
[00:04:06.200 --> 00:04:10.200]  所以你想多一步就意味著死亡的性質
[00:04:10.200 --> 00:04:12.200]  其實是咒詛
[00:04:12.200 --> 00:04:14.200]  是負面的
[00:04:14.200 --> 00:04:16.200]  是不好的
[00:04:16.200 --> 00:04:20.200]  這個不好就在拉薩路的墓前表露無遺
[00:04:20.200 --> 00:04:26.200]  約翰福音十一章記載耶穌的朋友拉薩路病了死了
[00:04:26.200 --> 00:04:31.200]  他的兩個姐姐瑪大瑪利亞和眾人都很傷心
[00:04:31.200 --> 00:04:35.200]  死亡不單止是一個個體生命的終結
[00:04:35.200 --> 00:04:40.200]  也是將一個人從他的關係網社群裡抽離了
[00:04:40.200 --> 00:04:48.200]  留下的人就面對很大的悲傷、恐懼、憤慨、嘆息
[00:04:48.200 --> 00:04:50.200]  《起靈英語的伏事》裡
[00:04:50.200 --> 00:04:55.200]  我們很多時候都會見證生死相隔的場面
[00:04:55.200 --> 00:04:58.200]  《起靈英語的伏事》的生死相隔
[00:04:58.200 --> 00:05:01.200]  坦白說很多時候縱然有眼淚
[00:05:01.200 --> 00:05:04.200]  但整體都是很平安
[00:05:04.200 --> 00:05:06.200]  原因是因為舒緩治療
[00:05:06.200 --> 00:05:11.200]  舒緩治療的團隊、醫生、護士很著重和病人和家屬的溝通
[00:05:11.200 --> 00:05:14.200]  所以他們對自己的病情有很多掌握
[00:05:14.200 --> 00:05:18.200]  對死亡的來臨也有很多預算
[00:05:18.200 --> 00:05:21.200]  然後心靈關懷的團隊也很著重
[00:05:21.200 --> 00:05:29.200]  透過四道的人生、人生的回顧、心願的完成、靈性的關懷
[00:05:29.200 --> 00:05:30.200]  去托著整個家庭
[00:05:30.200 --> 00:05:34.200]  希望他們可以少一點的遺憾
[00:05:34.200 --> 00:05:36.200]  而在《起靈英語的伏事》裡
[00:05:36.200 --> 00:05:38.200]  當有院友離世
[00:05:38.200 --> 00:05:42.200]  我們會給足夠的時間家人去陪伴
[00:05:42.200 --> 00:05:44.200]  這個時間很重要
[00:05:44.200 --> 00:05:49.200]  然後當護理人員做完遺體的清潔整理
[00:05:49.200 --> 00:05:51.200]  我們叫Last Office
[00:05:51.200 --> 00:05:55.200]  之後我們社工阮木就會去到病室
[00:05:55.200 --> 00:05:58.200]  和家人有一個簡單的告別式
[00:05:58.200 --> 00:06:00.200]  可能是透過靜脈
[00:06:00.200 --> 00:06:02.200]  可能是唱首詩歌
[00:06:02.200 --> 00:06:03.200]  讀一段經文
[00:06:03.200 --> 00:06:04.200]  一起祈禱
[00:06:04.200 --> 00:06:08.200]  然後就陪家人和死者的遺體
[00:06:08.200 --> 00:06:11.200]  而去領養院的殮房那裡
[00:06:11.200 --> 00:06:14.200]  第一次同事急叫我
[00:06:14.200 --> 00:06:17.200]  原來去到殮房的門口
[00:06:17.200 --> 00:06:19.200]  有一個很大的家庭
[00:06:19.200 --> 00:06:21.200]  他們因為很依依不捨
[00:06:21.200 --> 00:06:26.200]  他們不想不想送入殮房住
[00:06:26.200 --> 00:06:28.200]  他們仍然很想再多一點的時間
[00:06:28.200 --> 00:06:30.200]  彷彿有說不盡的話
[00:06:30.200 --> 00:06:32.200]  流不盡的眼淚
[00:06:32.200 --> 00:06:35.200]  於是我們團隊一起去支援他們
[00:06:35.200 --> 00:06:36.200]  逐個傾
[00:06:36.200 --> 00:06:38.200]  然後我們開多間房
[00:06:38.200 --> 00:06:41.200]  讓他們再陪伴逝者久一點
[00:06:41.200 --> 00:06:43.200]  讓他們真的安然告別
[00:06:43.200 --> 00:06:48.200]  我們才將遺體送入殮房
[00:06:48.200 --> 00:06:51.200]  那個畫面我相信和耶穌見到
[00:06:51.200 --> 00:06:55.200]  馬大瑪利亞他們的哭號都差不多
[00:06:55.200 --> 00:06:57.200]  耶穌自己都流眼淚
[00:06:57.200 --> 00:06:59.200]  耶穌哭了
[00:06:59.200 --> 00:07:01.200]  耶穌哭了背後
[00:07:01.200 --> 00:07:03.200]  聖經說原來耶穌的心情
[00:07:03.200 --> 00:07:05.200]  是心中悲嘆
[00:07:05.200 --> 00:07:07.200]  又甚憂愁
[00:07:07.200 --> 00:07:09.200]  比較靜態
[00:07:09.200 --> 00:07:11.200]  但新漢語譯本
[00:07:11.200 --> 00:07:13.200]  就譯得比較動態
[00:07:13.200 --> 00:07:17.200]  它是說耶穌是內心悲憤
[00:07:17.200 --> 00:07:19.200]  甚至激動起來
[00:07:19.200 --> 00:07:21.200]  耶穌生氣
[00:07:21.200 --> 00:07:23.200]  耶穌在這個場合生氣
[00:07:23.200 --> 00:07:26.200]  誰生氣呢?
[00:07:26.200 --> 00:07:29.200]  聖經給我們兩個的建議
[00:07:29.200 --> 00:07:30.200]  第一
[00:07:30.200 --> 00:07:32.200]  耶穌可能面對著
[00:07:32.200 --> 00:07:35.200]  這群人很絕望地哭哭鬧鬧
[00:07:35.200 --> 00:07:37.200]  祂為著人的不信
[00:07:37.200 --> 00:07:39.200]  內心很激動
[00:07:39.200 --> 00:07:41.200]  第二個可能是
[00:07:41.200 --> 00:07:43.200]  耶穌生氣死亡
[00:07:43.200 --> 00:07:44.200]  祂很生氣死亡
[00:07:44.200 --> 00:07:46.200]  疾病、哀傷
[00:07:46.200 --> 00:07:48.200]  令祂心愛的人
[00:07:48.200 --> 00:07:50.200]  飽受折磨
[00:07:50.200 --> 00:07:52.200]  無論是誰解釋
[00:07:52.200 --> 00:07:54.200]  耶穌的悲憤
[00:07:54.200 --> 00:07:57.200]  似乎就決定了死亡的取態
[00:07:57.200 --> 00:08:00.200]  死亡是要被對付的
[00:08:00.200 --> 00:08:02.200]  怎樣對付?
[00:08:02.200 --> 00:08:04.200]  耶穌自己來
[00:08:04.200 --> 00:08:06.200]  《羅馬書》6章23節
[00:08:06.200 --> 00:08:08.200]  因為罪的功架乃是死
[00:08:08.200 --> 00:08:11.200]  唯有神的恩賜在我們的主
[00:08:11.200 --> 00:08:14.200]  基督耶穌裡乃是永生
[00:08:14.200 --> 00:08:16.200]  對付的方法
[00:08:16.200 --> 00:08:19.200]  就是我們的主以無罪之身
[00:08:19.200 --> 00:08:22.200]  替我們領受了犯罪的功架
[00:08:22.200 --> 00:08:24.200]  就是死亡
[00:08:24.200 --> 00:08:26.200]  耶穌的代贖帶來了恩典
[00:08:26.200 --> 00:08:29.200]  帶來了我們人類命運的逆轉
[00:08:29.200 --> 00:08:33.200]  我們本身是同神相拒相隔
[00:08:33.200 --> 00:08:35.200]  到能夠同神相和
[00:08:35.200 --> 00:08:37.200]  我們本來是永遠的死亡
[00:08:37.200 --> 00:08:38.200]  到我們靠著基督
[00:08:38.200 --> 00:08:40.200]  能夠有永遠的生命
[00:08:40.200 --> 00:08:41.200]  耶穌基督的復活
[00:08:41.200 --> 00:08:45.200]  也徹底打低了死亡的權勢
[00:08:45.200 --> 00:08:47.200]  死亡這個敵人
[00:08:47.200 --> 00:08:50.200]  剛才孫召的經文也有提到
[00:08:50.200 --> 00:08:53.200]  哥倫多前書保羅就在第15章
[00:08:53.200 --> 00:08:55.200]  寫了一首得勝的海歌
[00:08:55.200 --> 00:08:57.200]  我很想邀請弟兄姊妹一起讀
[00:08:57.200 --> 00:08:59.200]  但是讀的時候我有少少要求
[00:08:59.200 --> 00:09:01.200]  剛剛看完世界盃
[00:09:01.200 --> 00:09:02.200]  你會看到勝利
[00:09:02.200 --> 00:09:03.200]  贏了一場波
[00:09:03.200 --> 00:09:05.200]  拿了捧杯那種興奮
[00:09:05.200 --> 00:09:07.200]  我們要用這種心情
[00:09:07.200 --> 00:09:10.200]  一起來去宣讀基督為我們成就的事
[00:09:10.200 --> 00:09:12.200]  預備開始
[00:09:12.200 --> 00:09:13.200]  死亡啊
[00:09:13.200 --> 00:09:16.200]  你得勝的權勢在哪裡
[00:09:16.200 --> 00:09:17.200]  死亡啊
[00:09:17.200 --> 00:09:19.200]  你的毒刺在哪裡
[00:09:19.200 --> 00:09:20.200]  感謝神
[00:09:20.200 --> 00:09:21.200]  特使我們
[00:09:21.200 --> 00:09:23.200]  直著我們的主
[00:09:23.200 --> 00:09:24.200]  耶穌基督
[00:09:24.200 --> 00:09:25.200]  得勝
[00:09:25.200 --> 00:09:27.200]  有沒有人覺得不夠厚
[00:09:27.200 --> 00:09:28.200]  應該心裏要怎樣
[00:09:28.200 --> 00:09:29.200]  耶
[00:09:29.200 --> 00:09:30.200]  是不是
[00:09:30.200 --> 00:09:31.200]  這個就是得勝
[00:09:31.200 --> 00:09:34.200]  打贏了死亡
[00:09:34.200 --> 00:09:37.200]  所以在日光之上的角度看
[00:09:37.200 --> 00:09:39.200]  死亡真是一無是處
[00:09:39.200 --> 00:09:41.200]  他唯一的貢獻
[00:09:41.200 --> 00:09:45.200]  就是粉碎人可以自救的幻想
[00:09:45.200 --> 00:09:49.200]  引導人去投靠救贖主
[00:09:49.200 --> 00:09:51.200]  使那些一生怕死而做奴僕的人
[00:09:51.200 --> 00:09:54.200]  可以得到自由和釋放
[00:09:54.200 --> 00:09:56.200]  由此我們可以宣告
[00:09:56.200 --> 00:09:57.200]  我不怕死
[00:09:57.200 --> 00:09:59.200]  我有盼望
[00:09:59.200 --> 00:10:00.200]  因為基督
[00:10:00.200 --> 00:10:03.200]  死亡不再是虛無黑暗終結
[00:10:03.200 --> 00:10:06.200]  而是通向永恆和光明
[00:10:06.200 --> 00:10:08.200]  的一個全新的開始
[00:10:08.200 --> 00:10:09.200]  耶得樂
[00:10:09.200 --> 00:10:10.200]  是不是
[00:10:10.200 --> 00:10:11.200]  感謝神
[00:10:11.200 --> 00:10:14.200]  有一首詩歌很出名
[00:10:14.200 --> 00:10:17.200]  是一位英國的詩人兼牧者
[00:10:17.200 --> 00:10:19.200]  John Donne 寫的
[00:10:19.200 --> 00:10:22.200]  他表達出一種對死亡的藐視
[00:10:22.200 --> 00:10:23.200]  他說
[00:10:23.200 --> 00:10:24.200]  死亡
[00:10:24.200 --> 00:10:26.200]  不要狂傲
[00:10:26.200 --> 00:10:28.200]  你為何這麼得意
[00:10:28.200 --> 00:10:30.200]  沾沾自喜
[00:10:30.200 --> 00:10:32.200]  短短的睡眠過後
[00:10:32.200 --> 00:10:34.200]  我們每一個信靠基督的人
[00:10:34.200 --> 00:10:36.200]  我們會醒
[00:10:36.200 --> 00:10:37.200]  但死亡你呢
[00:10:37.200 --> 00:10:39.200]  你繼續睡吧
[00:10:39.200 --> 00:10:40.200]  死亡
[00:10:40.200 --> 00:10:43.200]  你要喪命
[00:10:43.200 --> 00:10:45.200]  死亡自己也要死
[00:10:45.200 --> 00:10:48.200]  這個是因為基督的救贖
[00:10:48.200 --> 00:10:51.200]  我們可以有這首得勝的海歌
[00:10:51.200 --> 00:10:54.200]  這首詩為華人信徒所認識
[00:10:54.200 --> 00:10:55.200]  是因為
[00:10:55.200 --> 00:10:57.200]  突破創辦人
[00:10:57.200 --> 00:11:00.200]  蘇恩配姊妹的自傳作品
[00:11:00.200 --> 00:11:02.200]  死亡別狂傲
[00:11:02.200 --> 00:11:06.200]  書名用的就是這首詩的第一句
[00:11:06.200 --> 00:11:08.200]  蘇恩配姊妹
[00:11:08.200 --> 00:11:11.200]  起去短促的四十五年人生
[00:11:11.200 --> 00:11:15.200]  大半時間都是和甲狀腺癌搏鬥
[00:11:15.200 --> 00:11:18.200]  她經歷了從二十多歲開始
[00:11:18.200 --> 00:11:20.200]  已經是無數的癌症治療
[00:11:20.200 --> 00:11:22.200]  手術 電療等等
[00:11:22.200 --> 00:11:26.200]  也大半生和這些癌症治療的後遺症為伴
[00:11:26.200 --> 00:11:29.200]  但她的生命沒有因為這樣而停步
[00:11:29.200 --> 00:11:31.200]  她很努力去侍奉
[00:11:31.200 --> 00:11:35.200]  在新加坡 在台灣開展參與文字的侍工
[00:11:35.200 --> 00:11:37.200]  到七十年代見到香港面對巨變
[00:11:37.200 --> 00:11:39.200]  青年人迷失方向
[00:11:39.200 --> 00:11:41.200]  她和蔡元雲醫生等人
[00:11:41.200 --> 00:11:43.200]  開創了突破雜誌
[00:11:43.200 --> 00:11:45.200]  不知道你們有沒有看過
[00:11:45.200 --> 00:11:47.200]  有沒有受惠於這本雜誌
[00:11:47.200 --> 00:11:49.200]  這本雜誌是要引導年青人
[00:11:49.200 --> 00:11:53.200]  去思考人生的價值 意義和信仰
[00:11:53.200 --> 00:11:55.200]  死亡別狂傲這本書
[00:11:55.200 --> 00:11:58.200]  就是蘇姊妹病中的最後著作
[00:11:58.200 --> 00:12:02.200]  在裏面她很真誠地說她和病人搏鬥的經歷
[00:12:02.200 --> 00:12:05.200]  一如日光之上的死亡觀
[00:12:05.200 --> 00:12:10.200]  她很坦白說 死亡真是一個很真實的威脅
[00:12:10.200 --> 00:12:14.200]  她曾經無數次對生命感到疑惑和氣餒
[00:12:14.200 --> 00:12:18.200]  全球身邊很多愛她的人一直撐著
[00:12:18.200 --> 00:12:22.200]  這個和死亡大半生交手的人
[00:12:22.200 --> 00:12:25.200]  她對死亡的理解值得我們聽後
[00:12:25.200 --> 00:12:32.200]  她說 她經歷了大半生的疾病和痛苦之後
[00:12:32.200 --> 00:12:37.200]  我清楚知道真正置我於死地的不是死亡
[00:12:37.200 --> 00:12:40.200]  而是失去對生命的信心
[00:12:40.200 --> 00:12:43.200]  失去對生存的渴求
[00:12:43.200 --> 00:12:45.200]  以下這句話你同意嗎
[00:12:45.200 --> 00:12:50.200]  死其實不難 活下去才不容易
[00:12:50.200 --> 00:12:54.200]  死可以是自棄自斃自忍自嘗
[00:12:54.200 --> 00:12:56.200]  即是病了自己
[00:12:56.200 --> 00:12:59.200]  然而活下去卻需要自重自愛
[00:12:59.200 --> 00:13:01.200]  開放和接受自己
[00:13:01.200 --> 00:13:06.200]  活下去是需要更大的信心 勇氣和動力
[00:13:06.200 --> 00:13:08.200]  在哪裏找到出路
[00:13:08.200 --> 00:13:12.200]  是身懸十價的那個人 即是耶穌
[00:13:12.200 --> 00:13:16.200]  向我展示了 重新詮釋了甚麼是苦難
[00:13:16.200 --> 00:13:19.200]  在這個人潮水的面容 乾癟的身體
[00:13:19.200 --> 00:13:22.200]  具體地告訴世人
[00:13:22.200 --> 00:13:25.200]  他完全認同明白我們的苦難
[00:13:25.200 --> 00:13:27.200]  十字架是一個令人顫慄的符號
[00:13:27.200 --> 00:13:32.200]  但這個人永恆地將死亡判了死刑
[00:13:32.200 --> 00:13:36.200]  這個人給我生命賦予意義
[00:13:36.200 --> 00:13:39.200]  靈姐妹 我要問你
[00:13:39.200 --> 00:13:43.200]  死亡 還有他的同伴
[00:13:43.200 --> 00:13:48.200]  包括戰爭 瘟疫 疾病 哀傷
[00:13:48.200 --> 00:13:52.200]  會不會一直都很影響著你
[00:13:52.200 --> 00:13:54.200]  很困擾著你
[00:13:54.200 --> 00:14:00.200]  或者更加困擾我的不是身體的死
[00:14:00.200 --> 00:14:02.200]  而是心死
[00:14:02.200 --> 00:14:04.200]  這才是難定的 玄木
[00:14:04.200 --> 00:14:06.200]  但我們感恩
[00:14:06.200 --> 00:14:08.200]  好像蘇姊妹所說
[00:14:08.200 --> 00:14:10.200]  在十價上的那個人
[00:14:10.200 --> 00:14:12.200]  他的受苦帶來安慰
[00:14:12.200 --> 00:14:15.200]  他的復活帶來得勝
[00:14:15.200 --> 00:14:18.200]  同樣我們要警醒
[00:14:18.200 --> 00:14:21.200]  我們不怕肉身的死
[00:14:21.200 --> 00:14:25.200]  但我們也不要讓我們的心垂留失去
[00:14:25.200 --> 00:14:26.200]  不要心死
[00:14:26.200 --> 00:14:29.200]  心死其實比生死更加可怕
[00:14:29.200 --> 00:14:33.200]  但是這位靠著十價上的這個人
[00:14:33.200 --> 00:14:34.200]  我們的救主
[00:14:34.200 --> 00:14:37.200]  我們可以活出有意義的人生
[00:14:37.200 --> 00:14:39.200]  靠著他
[00:14:39.200 --> 00:14:43.200]  這個是日光之上對死亡的看法
[00:14:43.200 --> 00:14:47.200]  接下來我們就要看看日光之下
[00:14:47.200 --> 00:14:49.200]  這個觀點是很重要
[00:14:49.200 --> 00:14:51.200]  不過我們很少說
[00:14:51.200 --> 00:14:53.200]  聖經哪一段書講得最多
[00:14:53.200 --> 00:14:55.200]  日光之下這四個字
[00:14:55.200 --> 00:14:56.200]  傳道書
[00:14:56.200 --> 00:14:58.200]  日光之下是什麼呢
[00:14:58.200 --> 00:15:02.200]  日光之下就是我們現在身處的物質世界
[00:15:02.200 --> 00:15:07.200]  日光之下就是我們作為受造物生存的範疇
[00:15:07.200 --> 00:15:14.200]  傳道者就是去觀察人間種種的際遇和福去思考人生
[00:15:14.200 --> 00:15:15.200]  然後對於死亡
[00:15:15.200 --> 00:15:20.200]  他發出一把很另類也很重要的聲音
[00:15:20.200 --> 00:15:25.200]  是我們不能忽略不能輕輕帶過
[00:15:25.200 --> 00:15:27.200]  這個相同望遠鏡的另一邊
[00:15:27.200 --> 00:15:29.200]  我們一起看看
[00:15:29.200 --> 00:15:32.200]  首先死的來源
[00:15:32.200 --> 00:15:36.200]  傳道者覺得與罪無關
[00:15:36.200 --> 00:15:37.200]  與什麼有關呢
[00:15:37.200 --> 00:15:40.200]  我們看看傳道書三章十九至二十節
[00:15:40.200 --> 00:15:41.200]  我們一起讀
[00:15:41.200 --> 00:15:45.200]  因為世人遭遇的 走獸也遭遇
[00:15:45.200 --> 00:15:47.200]  所遭遇的都一樣
[00:15:47.200 --> 00:15:51.200]  這個怎樣死 哪個也怎樣死
[00:15:51.200 --> 00:15:53.200]  他們都有一樣的氣息
[00:15:53.200 --> 00:15:56.200]  人不能強於走獸
[00:15:56.200 --> 00:15:59.200]  全是虛空 都歸一處
[00:15:59.200 --> 00:16:04.200]  都是出於塵土 也都歸於塵土
[00:16:04.200 --> 00:16:05.200]  這裡說了兩件事
[00:16:05.200 --> 00:16:06.200]  第一
[00:16:06.200 --> 00:16:12.200]  死亡是人與走獸一起生物最終的命運和結局
[00:16:12.200 --> 00:16:14.200]  第二 有沒有留意
[00:16:14.200 --> 00:16:16.200]  在這裡各別說
[00:16:16.200 --> 00:16:17.200]  除了人之外
[00:16:17.200 --> 00:16:20.200]  走獸都是由什麼而做
[00:16:20.200 --> 00:16:22.200]  由塵土而做
[00:16:22.200 --> 00:16:25.200]  都從塵土而出
[00:16:25.200 --> 00:16:28.200]  都要歸於塵土
[00:16:28.200 --> 00:16:30.200]  人類萬物之靈
[00:16:30.200 --> 00:16:32.200]  不是真的這麼厲害
[00:16:32.200 --> 00:16:34.200]  我們無異於走獸
[00:16:34.200 --> 00:16:37.200]  我們一樣都是有物質的身軀
[00:16:37.200 --> 00:16:40.200]  既然都是同屬物質的身軀
[00:16:40.200 --> 00:16:41.200]  為什麼我們可以想像
[00:16:41.200 --> 00:16:43.200]  本來我們受造的時候
[00:16:43.200 --> 00:16:45.200]  是可以永垂不朽的呢
[00:16:45.200 --> 00:16:48.200]  傳道者提醒我們
[00:16:48.200 --> 00:16:50.200]  其實死亡本身就是預設了
[00:16:50.200 --> 00:16:51.200]  by default
[00:16:51.200 --> 00:16:54.200]  就是擺了起生命的裏面
[00:16:54.200 --> 00:16:55.200]  他提醒我們
[00:16:55.200 --> 00:16:57.200]  我們是人
[00:16:57.200 --> 00:16:59.200]  我們只是人
[00:16:59.200 --> 00:17:01.200]  只是受造的人
[00:17:01.200 --> 00:17:03.200]  如果這樣推下去
[00:17:03.200 --> 00:17:05.200]  死亡的性質
[00:17:05.200 --> 00:17:09.200]  就不是日光之上所說的那種負面
[00:17:09.200 --> 00:17:10.200]  不好
[00:17:10.200 --> 00:17:12.200]  而是很自然
[00:17:12.200 --> 00:17:14.200]  是中性的
[00:17:14.200 --> 00:17:15.200]  傳道書三章一至二字說
[00:17:15.200 --> 00:17:17.200]  凡事都有定期
[00:17:17.200 --> 00:17:19.200]  天下萬物都有定時
[00:17:19.200 --> 00:17:20.200]  這個萬物包括什麼
[00:17:20.200 --> 00:17:21.200]  生死
[00:17:21.200 --> 00:17:22.200]  所以生有時
[00:17:22.200 --> 00:17:23.200]  死有時
[00:17:23.200 --> 00:17:24.200]  有生就有死
[00:17:24.200 --> 00:17:26.200]  有開始就有終結
[00:17:26.200 --> 00:17:31.200]  彷彿是神為世人畫了一些界限
[00:17:31.200 --> 00:17:34.200]  有一條界沒得過的
[00:17:34.200 --> 00:17:35.200]  在那條界面前
[00:17:35.200 --> 00:17:37.200]  你就要停步了
[00:17:37.200 --> 00:17:38.200]  而這一切
[00:17:38.200 --> 00:17:42.200]  都是在神測不透的旨意裏面
[00:17:42.200 --> 00:17:46.200]  我曾經在靈養院服侍一位長輩
[00:17:46.200 --> 00:17:47.200]  癌症病人
[00:17:47.200 --> 00:17:50.200]  晚期長時間要睡床
[00:17:50.200 --> 00:17:52.200]  但他頭腦很精靈
[00:17:52.200 --> 00:17:55.200]  八十九歲的一個伯伯
[00:17:55.200 --> 00:17:57.200]  他身體感覺都幾好
[00:17:57.200 --> 00:17:58.200]  所以好好傾
[00:17:58.200 --> 00:17:59.200]  每次和他關心他
[00:17:59.200 --> 00:18:00.200]  了解他
[00:18:00.200 --> 00:18:03.200]  我形容他是一個思想型的長者
[00:18:03.200 --> 00:18:06.200]  因為他很喜歡和我傾人生的哲理
[00:18:06.200 --> 00:18:08.200]  但通常他都會以這一句做結束
[00:18:08.200 --> 00:18:10.200]  然後就拜拜原木
[00:18:10.200 --> 00:18:12.200]  是哪一句呢
[00:18:12.200 --> 00:18:13.200]  唉 說了這麼久
[00:18:13.200 --> 00:18:16.200]  人都是有生老病死的
[00:18:16.200 --> 00:18:17.200]  我都活夠了
[00:18:17.200 --> 00:18:19.200]  不憂慮
[00:18:19.200 --> 00:18:20.200]  但不知為什麼
[00:18:20.200 --> 00:18:23.200]  每一次他做這個結案陳詞的時候
[00:18:23.200 --> 00:18:24.200]  我總是覺得
[00:18:24.200 --> 00:18:28.200]  他只是理性分析
[00:18:28.200 --> 00:18:31.200]  有一次他有一個肺部感染
[00:18:31.200 --> 00:18:33.200]  大燒了幾天
[00:18:33.200 --> 00:18:37.200]  痊癒後我去探望他
[00:18:37.200 --> 00:18:40.200]  他看到我稍微閉上眼
[00:18:40.200 --> 00:18:43.200]  然後說了一句
[00:18:43.200 --> 00:18:45.200]  盡了
[00:18:45.200 --> 00:18:47.200]  這次真的盡了
[00:18:47.200 --> 00:18:51.200]  我的心有點亂
[00:18:51.200 --> 00:18:53.200]  反而有點開心
[00:18:53.200 --> 00:18:55.200]  因為我比較不太好
