
[00:00:00.000 --> 00:00:06.200]  那麼今天呢 我想我們要藉著創世紀第十二章第十節
[00:08:51.000 --> 00:08:52.000]  為了他自己的利益
[00:08:52.000 --> 00:08:54.000]  所以他要做什麼事情呢
[00:08:54.000 --> 00:08:56.000]  他就告訴他的妻子
[00:08:56.000 --> 00:08:59.000]  他就告訴他的妻子莎萊
[00:08:59.000 --> 00:09:00.000]  他告訴她
[00:09:00.000 --> 00:09:02.000]  叫她跟他一起騙人
[00:09:02.000 --> 00:09:03.000]  怎麼騙人呢
[00:09:03.000 --> 00:09:05.000]  就是告訴別人說
[00:09:05.000 --> 00:09:08.000]  他們兩個其實是兄妹
[00:09:08.000 --> 00:09:10.000]  如果我們從舊約聖經裡面看
[00:09:10.000 --> 00:09:11.000]  沒有任何一個地方
[00:09:11.000 --> 00:09:13.000]  直接的講出來
[00:09:13.000 --> 00:09:14.000]  但是我們可以從他們的
[00:09:14.000 --> 00:09:16.000]  父母親的關係來看
[00:09:16.000 --> 00:09:19.000]  我們想他們兩個是表兄妹的關係
[00:09:19.000 --> 00:09:21.000]  為什麼要這樣子做呢
[00:09:21.000 --> 00:09:22.000]  因為這樣子
[00:09:22.000 --> 00:09:24.000]  人就不會對他做出
[00:09:24.000 --> 00:09:27.000]  所謂的殺夫奪妻的事情
[00:09:27.000 --> 00:09:29.000]  在這裡讓我想到了大衛
[00:09:29.000 --> 00:09:31.000]  大衛在以色列當中
[00:09:31.000 --> 00:09:32.000]  以色列人的歷史當中
[00:09:32.000 --> 00:09:34.000]  是一個很有名的王
[00:09:34.000 --> 00:09:35.000]  是一個很重要的王
[00:09:35.000 --> 00:09:37.000]  是他們開國的一個很重要的王
[00:09:37.000 --> 00:09:40.000]  但是大衛就做了同樣的事情
[00:09:40.000 --> 00:09:41.000]  他就看見有一個
[00:09:41.000 --> 00:09:44.000]  他的部下的一個太太
[00:09:44.000 --> 00:09:45.000]  很漂亮
[00:09:45.000 --> 00:09:47.000]  所以他就把她佔了
[00:09:47.000 --> 00:09:50.000]  然後把她的丈夫殺死
[00:09:50.000 --> 00:09:53.000]  這是我們在爵位歷史裡面所看到的
[00:09:53.000 --> 00:09:55.000]  但是亞伯拉罕沒有想到
[00:09:55.000 --> 00:09:57.000]  一件事情是什麼呢
[00:09:57.000 --> 00:09:59.000]  就是他一進到埃及
[00:09:59.000 --> 00:10:01.000]  就給法老看上了
[00:10:01.000 --> 00:10:03.000]  或者是說法老王
[00:10:03.000 --> 00:10:11.000]  那麼把他所謂的妹妹娶了去了
[00:10:11.000 --> 00:10:14.000]  亞伯拉罕做這件事情
[00:10:14.000 --> 00:10:15.000]  很有意思
[00:10:15.000 --> 00:10:18.000]  因此他還得了許多的家畜
[00:10:18.000 --> 00:10:22.000]  和璞璧
[00:10:22.000 --> 00:10:24.000]  在這個璞璧裡面
[00:10:24.000 --> 00:10:27.000]  我相信其中有一位叫做夏賈
[00:10:27.000 --> 00:10:31.000]  這就是後來我們看到的一些事情
[00:10:31.000 --> 00:10:33.000]  這個事情做完了之後
[00:10:33.000 --> 00:10:36.000]  但是神出手干預了
[00:10:36.000 --> 00:10:38.000]  神出手管這件事情
[00:10:38.000 --> 00:10:39.000]  等一下我們會想一下
[00:10:39.000 --> 00:10:42.000]  為什麼神要出手管這件事情
[00:10:42.000 --> 00:10:45.000]  那麼在第十七節
[00:10:45.000 --> 00:10:46.000]  你告訴我們說
[00:10:46.000 --> 00:10:48.000]  因為亞伯蘭妻子薩萊的緣故
[00:10:48.000 --> 00:10:52.000]  將大災於法老和他的全家
[00:10:52.000 --> 00:10:55.000]  因為你們可以想想看
[00:10:55.000 --> 00:10:58.000]  如果你是法老王的話
[00:10:58.000 --> 00:11:00.000]  因為一個人騙你
[00:11:00.000 --> 00:11:02.000]  然後你犯了罪
[00:11:02.000 --> 00:11:04.000]  你會怎麼想
[00:11:04.000 --> 00:11:05.000]  你會想說
[00:11:05.000 --> 00:11:08.000]  哇 不公平嘛
[00:11:08.000 --> 00:11:11.000]  等一下我們會討論這件事情
[00:11:11.000 --> 00:11:12.000]  第三個階段
[00:11:12.000 --> 00:11:15.000]  就是亞伯拉罕他帶著他的家人
[00:11:15.000 --> 00:11:17.000]  或者是說他的動產
[00:11:17.000 --> 00:11:20.000]  跟他的動產回到迦南第
[00:11:20.000 --> 00:11:22.000]  這是我們從第十三章第一節開始
[00:11:22.000 --> 00:11:24.000]  一直看到第十八節
[00:11:24.000 --> 00:11:26.000]  那麼在第一節到第四節裡面
[00:11:26.000 --> 00:11:27.000]  讓我們看見
[00:11:27.000 --> 00:11:28.000]  我覺得亞伯拉罕
[00:11:28.000 --> 00:11:30.000]  他是直接的回到伯特利
[00:11:30.000 --> 00:11:32.000]  他是直接的回到
[00:11:32.000 --> 00:11:34.000]  他起初在那裡求告神
[00:11:34.000 --> 00:11:39.000]  在那裡建築了一個祭壇
[00:11:39.000 --> 00:11:41.000]  在那裡求告神的地方
[00:11:41.000 --> 00:11:44.000]  那麼在這一段期間
[00:11:44.000 --> 00:11:46.000]  他回到迦南第之後
[00:11:46.000 --> 00:11:49.000]  我們就看見亞伯拉罕和羅德
[00:11:49.000 --> 00:11:50.000]  就是他的侄兒
[00:11:50.000 --> 00:11:52.000]  因為他們財產太多了
[00:11:52.000 --> 00:11:54.000]  所以這個地容不下他們
[00:11:54.000 --> 00:11:56.000]  然後亞伯拉罕就告訴羅德
[00:11:56.000 --> 00:11:59.000]  他說你選擇你要去的地方
[00:11:59.000 --> 00:12:00.000]  然後你選好了之後
[00:12:00.000 --> 00:12:03.000]  我們就彼此分手
[00:12:03.000 --> 00:12:05.000]  然後再加上他們的牧人
[00:12:05.000 --> 00:12:06.000]  彼此相爭
[00:12:06.000 --> 00:12:11.000]  使得他和羅德只能分地居住
[00:12:11.000 --> 00:12:12.000]  亞伯拉罕在這裡
[00:12:12.000 --> 00:12:14.000]  他做了一件事情很有意思
[00:12:14.000 --> 00:12:15.000]  他讓他的侄兒
[00:12:15.000 --> 00:12:17.000]  先選他要去的地方
[00:12:17.000 --> 00:12:19.000]  不是讓他自己先選
[00:12:19.000 --> 00:12:21.000]  他就拿剩下的
[00:12:21.000 --> 00:12:25.000]  就是羅德不要的地方
[00:12:25.000 --> 00:12:26.000]  我們從亞伯拉罕
[00:12:26.000 --> 00:12:28.000]  他回到迦南第之後
[00:12:28.000 --> 00:12:30.000]  他的生活型態
[00:12:30.000 --> 00:12:31.000]  我們可以看到
[00:12:31.000 --> 00:12:35.000]  特別是在第十三章十四節
[00:12:35.000 --> 00:12:37.000]  一直到第十八節
[00:12:37.000 --> 00:12:38.000]  他的生活型態
[00:12:38.000 --> 00:12:40.000]  跟他在進埃及之前
[00:12:40.000 --> 00:12:43.000]  生活型態也沒有什麼差別
[00:12:43.000 --> 00:12:45.000]  他就是住在帳篷裡
[00:12:45.000 --> 00:12:46.000]  然後他竹壇
[00:12:46.000 --> 00:12:51.000]  他求告耶和華的名
[00:12:51.000 --> 00:12:52.000]  那麼現在我們就要來
[00:12:52.000 --> 00:12:53.000]  思想一下這些事情
[00:12:53.000 --> 00:12:55.000]  剛才我們所說的
[00:12:55.000 --> 00:12:58.000]  事實記載所發生的事情
[00:12:58.000 --> 00:12:59.000]  現在我們來想一下
[00:12:59.000 --> 00:13:01.000]  亞伯拉罕他的處境
[00:13:01.000 --> 00:13:02.000]  或者是說他的信心
[00:13:02.000 --> 00:13:05.000]  跟這些事情有什麼關係
[00:13:05.000 --> 00:13:06.000]  亞伯拉罕我們剛才聽到
[00:13:06.000 --> 00:13:08.000]  他說處的環境
[00:13:08.000 --> 00:13:09.000]  其實是對他的信心
[00:13:09.000 --> 00:13:10.000]  他一進到迦南第
[00:13:10.000 --> 00:13:11.000]  他說處的環境
[00:13:11.000 --> 00:13:12.000]  對他的信心
[00:13:12.000 --> 00:13:15.000]  就是一個不停的考驗
[00:13:15.000 --> 00:13:16.000]  他首先是在迦南第
[00:13:16.000 --> 00:13:17.000]  面對迦南人
[00:13:17.000 --> 00:13:19.000]  他們拜偶像
[00:13:19.000 --> 00:13:21.000]  而且他們在道德上
[00:13:21.000 --> 00:13:23.000]  他們的這個拜會
[00:13:23.000 --> 00:13:25.000]  和他過去他的老家
[00:13:25.000 --> 00:13:28.000]  在吾爾或者是大和那邊
[00:13:28.000 --> 00:13:31.000]  或者是哈蘭
[00:13:31.000 --> 00:13:33.000]  其實是差不多的
[00:13:33.000 --> 00:13:35.000]  當他被神所揀選
[00:13:35.000 --> 00:13:36.000]  他相信神
[00:13:36.000 --> 00:13:37.000]  他進到這個地方
[00:13:37.000 --> 00:13:38.000]  對他的信心
[00:13:38.000 --> 00:13:40.000]  其實就是一個考驗
[00:13:40.000 --> 00:13:41.000]  不管任何時間
[00:13:41.000 --> 00:13:45.000]  都是對他是一個考驗
[00:13:45.000 --> 00:13:47.000]  接著我們看見
[00:13:47.000 --> 00:13:49.000]  在第十二章第十節
[00:13:49.000 --> 00:13:51.000]  因為那地有飢荒
[00:13:51.000 --> 00:13:53.000]  明顯的是對信心
[00:13:53.000 --> 00:13:55.000]  一種很大很大的考驗
[00:13:55.000 --> 00:13:56.000]  我們在這裡
[00:13:56.000 --> 00:13:57.000]  我們要想一下
[00:13:57.000 --> 00:13:59.000]  埃及在舊約裡面
[00:13:59.000 --> 00:14:01.000]  有許許多很多處的聖經
[00:14:01.000 --> 00:14:03.000]  都讓我們知道
[00:14:03.000 --> 00:14:05.000]  埃及是代表什麼呢
[00:14:05.000 --> 00:14:08.000]  埃及代表這個世界
[00:14:08.000 --> 00:14:10.000]  在聖經第十一章
[00:14:10.000 --> 00:14:12.000]  以賽亞書三十章
[00:14:12.000 --> 00:14:13.000]  第一節到第二節
[00:14:13.000 --> 00:14:15.000]  還有三十一章第一節
[00:14:15.000 --> 00:14:17.000]  這些經文都讓我們看見
[00:14:17.000 --> 00:14:19.000]  他形容埃及的時候
[00:14:19.000 --> 00:14:20.000]  當一個人
[00:14:20.000 --> 00:14:21.000]  當神的選民
[00:14:21.000 --> 00:14:23.000]  回到埃及的時候
[00:14:23.000 --> 00:14:24.000]  他就告訴他們
[00:14:24.000 --> 00:14:26.000]  這些人不是靠神
[00:14:26.000 --> 00:14:27.000]  乃是靠著人
[00:14:27.000 --> 00:14:29.000]  或者是靠著人的能力
[00:14:29.000 --> 00:14:30.000]  或者是靠車
[00:14:30.000 --> 00:14:32.000]  或者是靠馬
[00:14:32.000 --> 00:14:33.000]  這是神不喜歡的
[00:14:33.000 --> 00:14:34.000]  所以神在舊約裡面
[00:14:34.000 --> 00:14:35.000]  讓我們看見
[00:14:35.000 --> 00:14:37.000]  神很不喜歡埃及
[00:14:37.000 --> 00:14:38.000]  或者是說
[00:14:38.000 --> 00:14:40.000]  神很不喜歡他的選民
[00:14:40.000 --> 00:14:42.000]  回到埃及去
[00:14:42.000 --> 00:14:45.000]  但是在亞伯拉罕那個時代
[00:14:45.000 --> 00:14:47.000]  我們現在看一下歷史
[00:14:47.000 --> 00:14:49.000]  在當時是埃及的
[00:14:49.000 --> 00:14:51.000]  第十一個王朝的時代
[00:14:51.000 --> 00:14:53.000]  是第一個法老王
[00:14:53.000 --> 00:14:55.000]  這個人是很英明的
[00:14:55.000 --> 00:14:56.000]  而且是他把埃及
[00:14:56.000 --> 00:14:59.000]  變成一個富裕的地方
[00:14:59.000 --> 00:15:02.000]  所以當周圍遇到饑荒的時候
[00:15:02.000 --> 00:15:05.000]  人人都想搬到那個地方去
[00:15:05.000 --> 00:15:07.000]  亞伯拉罕也是一樣
[00:15:07.000 --> 00:15:10.000]  所以當他進入埃及的時候
[00:15:10.000 --> 00:15:12.000]  我們在這個
[00:15:12.000 --> 00:15:14.000]  從第十節一直到第十八節
[00:15:14.000 --> 00:15:17.000]  我們沒有看到神的引導
[00:15:17.000 --> 00:15:19.000]  我們也沒有看到他燭壇
[00:15:19.000 --> 00:15:22.000]  或者是說向神祈求
[00:15:22.000 --> 00:15:23.000]  所以我們可以講一句話
[00:15:23.000 --> 00:15:29.000]  就是神就讓他去了
[00:15:29.000 --> 00:15:32.000]  我為什麼這樣子說呢
[00:15:32.000 --> 00:15:34.000]  我們從他在埃及的表現
[00:15:34.000 --> 00:15:36.000]  我們可以看得出來
[00:15:36.000 --> 00:15:37.000]  第二個
[00:15:37.000 --> 00:15:39.000]  我自己覺得
[00:15:39.000 --> 00:15:40.000]  從聖經裡面
[00:15:40.000 --> 00:15:42.000]  有充分的經文證明
[00:15:42.000 --> 00:15:45.000]  這個饑荒不是神做的
[00:15:45.000 --> 00:15:48.000]  這個是在解經家裡面
[00:15:48.000 --> 00:15:50.000]  的的確確是有一些辯論
[00:15:50.000 --> 00:15:52.000]  我把我自己從聖經上面
[00:15:52.000 --> 00:15:54.000]  跟你們分享
[00:15:54.000 --> 00:15:55.000]  第一個
[00:15:55.000 --> 00:15:56.000]  我自己相信
[00:15:56.000 --> 00:15:59.000]  神不會用惡來試探人
[00:15:59.000 --> 00:16:02.000]  這是在雅各書裡面講得很清楚
[00:16:02.000 --> 00:16:04.000]  神不會惡試探
[00:16:04.000 --> 00:16:06.000]  他也不用惡來試探人
[00:16:06.000 --> 00:16:07.000]  換句話講
[00:16:07.000 --> 00:16:09.000]  神不會用惡
[00:16:09.000 --> 00:16:10.000]  做惡事
[00:16:10.000 --> 00:16:13.000]  來成就他自己的善
