
[00:00:00.000 --> 00:00:04.360]  好,弟兄姊妹,平安,讓我們一起去祈禱
[00:03:02.480 --> 00:03:04.360]  我們可以大約去猜想到
[00:03:04.360 --> 00:03:12.400]  為甚麼阿巴能夠因為一件事件就能夠顯明了他的信呢
[00:03:12.400 --> 00:03:15.480]  特別在這裏講一件事是甚麼事呢
[00:03:15.480 --> 00:03:19.400]  這裏我們知道是和一件憲制有關的事
[00:03:19.400 --> 00:03:22.200]  在希伯羅書第十一章第四節說
[00:03:22.200 --> 00:03:29.240]  「恩著信,阿巴憲制給上帝,比哥人所獻的更美」
[00:03:29.240 --> 00:03:32.640]  「因此獲得了讚許為義人」
[00:03:32.640 --> 00:03:35.800]  「上帝親自閱讀了他的禮物」
[00:03:35.800 --> 00:03:41.800]  「他雖然死了,卻因這信仍舊在說話」
[00:03:41.800 --> 00:03:45.520]  阿巴的出生都是很短暫,描述得很短暫
[00:03:45.520 --> 00:03:46.840]  很快就講到他死了
[00:03:46.840 --> 00:03:50.160]  不過即使是這麼短暫的一個聖經描述
[00:03:50.160 --> 00:03:51.320]  一個他的人生
[00:03:51.320 --> 00:03:54.280]  不過他的生命仍然在說話
[00:03:54.280 --> 00:03:59.160]  就能夠上了在希伯羅書的信心的英雄榜裏面
[00:03:59.160 --> 00:04:04.280]  所以我們今天也去看看阿巴的一些片段
[00:04:04.280 --> 00:04:05.720]  讓我們去想一想
[00:04:05.720 --> 00:04:10.760]  這個阿巴為甚麼能夠成為信心英雄的其中一員呢
[00:04:10.760 --> 00:04:14.080]  我們知道在關於阿巴的描述裏面
[00:04:14.080 --> 00:04:16.520]  比較詳細一點或者多一點的
[00:04:16.520 --> 00:04:21.680]  就是來自《創世紀》第四章的段落
[00:04:21.680 --> 00:04:23.440]  我們當看到第一和第二節
[00:04:23.440 --> 00:04:30.960]  聖經說:「那人和他妻子夏娃同房,夏娃就懷孕,生了該孕」
[00:04:30.960 --> 00:04:38.880]  「她說:「我靠耶和華得了一個男的,他又生了該孕的弟弟阿巴」
[00:04:38.880 --> 00:04:42.720]  這裏一開始的時候其實在第四章《創世紀》裏面
[00:04:42.720 --> 00:04:47.160]  就描述到這個家庭是一個怎樣的家庭的結構
[00:04:47.160 --> 00:04:52.760]  不是很複雜,就是比較簡單的一個圖畫
[00:04:52.760 --> 00:04:59.160]  聖經說:「那人和他妻子同房」
[00:04:59.160 --> 00:05:00.760]  那個「那人」是誰呢
[00:05:00.760 --> 00:05:02.600]  如果你看回在《創世紀》裏面
[00:05:02.600 --> 00:05:06.960]  第四章前面其實都沒有甚麼人出現過
[00:05:06.960 --> 00:05:09.640]  因為第一、二、三章在說神的創世裏面
[00:05:09.640 --> 00:05:13.200]  基本上只有亞當
[00:05:13.200 --> 00:05:16.560]  所以這裏其實當第四章第一節開始說的時候
[00:05:16.560 --> 00:05:20.880]  那個「那人」其實就是在說亞當
[00:05:20.880 --> 00:05:27.240]  但日本也直接譯作「亞當和他的妻子夏娃同房」
[00:05:27.240 --> 00:05:30.960]  直接就叫那個「那人」就叫做亞當
[00:05:30.960 --> 00:05:36.600]  當然對於夏娃的描述就很清楚地說到他的妻子
[00:05:36.600 --> 00:05:40.800]  就是亞當的太太夏娃
[00:05:40.800 --> 00:05:42.400]  《聖經》裏面有甚麼特別在說呢
[00:05:42.400 --> 00:05:44.920]  你會有時候看回日本說
[00:05:44.920 --> 00:05:48.440]  當亞當和他的妻子夏娃同房
[00:05:48.440 --> 00:05:50.280]  同房是甚麼意思呢
[00:05:50.280 --> 00:05:55.120]  原來在《聖經》裏面同房這個詞就是解釋
[00:05:55.120 --> 00:05:56.920]  所以這裏其實正正好《聖經》裏面
[00:05:56.920 --> 00:05:59.000]  有一個比較含蓄的說法
[00:05:59.000 --> 00:06:03.000]  就是說這兩夫婦是「認識」
[00:06:03.000 --> 00:06:06.880]  然後就生了 即是她的兒子
[00:06:06.880 --> 00:06:10.480]  事實上我們知道其實這裏面也有個意味
[00:06:10.480 --> 00:06:13.880]  就是同房是一個性的關係
[00:06:13.880 --> 00:06:17.120]  事實上在《聖經》裏面怎樣去描述認識這個概念
[00:06:17.120 --> 00:06:20.760]  其實就是因為我們知道我們在婚姻裏面的性
[00:06:20.760 --> 00:06:24.960]  其實是更加促進兩夫婦彼此的認識的
[00:06:24.960 --> 00:06:29.000]  所以其實上帝看婚姻裏面的性是一個美好的事情
[00:06:29.000 --> 00:06:30.520]  是一件美妙的事情
[00:06:30.520 --> 00:06:34.840]  即是那個親密度更加能夠認識彼此
[00:06:34.840 --> 00:06:38.880]  認識大家一些我們平時表面是見不到的東西
[00:06:38.880 --> 00:06:42.720]  所以神就讓亞當和夏娃在一個盡心的認識裏面
[00:06:42.720 --> 00:06:43.960]  更加了解對方
[00:06:43.960 --> 00:06:46.320]  甚至乎是因為這樣而結合
[00:06:46.320 --> 00:06:49.720]  以致能夠帶來了她的下一代
[00:06:49.720 --> 00:06:51.560]  她的下一代裏面《聖經》就描述到
[00:06:51.560 --> 00:06:55.160]  第一個就是「該人」 就是「個個」
[00:06:55.160 --> 00:06:59.400]  而第二個就是「弟弟」 就是「阿伯」
[00:06:59.400 --> 00:07:01.520]  所以《和修本》就說
[00:07:01.520 --> 00:07:05.160]  「他又生了該人的弟弟阿伯」
[00:07:05.160 --> 00:07:06.240]  整個家庭就是這樣
[00:07:06.240 --> 00:07:09.600]  在第四章《人類歷史》的描述裏面
[00:07:09.600 --> 00:07:13.480]  第四章就是一個這麼簡單的家庭結構
[00:07:13.480 --> 00:07:16.600]  有父有母有兩兄弟
[00:07:16.600 --> 00:07:20.200]  不過更加多一點我們的背景要去回想的
[00:07:20.200 --> 00:07:24.840]  就是我們要回想看第三章的背景
[00:07:24.840 --> 00:07:27.840]  幫我們去加深一點點的印象
[00:07:27.840 --> 00:07:31.160]  就是當我們再前一點點看第三章的時候
[00:07:31.160 --> 00:07:35.000]  就見得到在第22節到第24節
[00:07:35.000 --> 00:07:38.480]  就在說神怎麼說呢
[00:07:38.480 --> 00:07:44.760]  他說「汗阿那人已經像我們中間的一個知道善惡」
[00:07:44.760 --> 00:07:50.560]  恐怕他在右身手摘生命樹所出來的果子就永遠活著
[00:07:50.560 --> 00:07:53.080]  於是第23節就說
[00:07:53.080 --> 00:07:56.680]  「耶和華上帝就驅逐他出伊甸園
[00:07:56.680 --> 00:07:59.480]  使他耕種土地
[00:07:59.480 --> 00:08:03.760]  他原是從土地裏被取出來的」
[00:08:03.760 --> 00:08:07.040]  所以你見得到在這個前提之下
[00:08:07.040 --> 00:08:13.000]  這個家庭正正好已經離開了他們本來所屬的伊甸園
[00:08:13.000 --> 00:08:16.240]  本來上帝為他們預備了伊甸園一個美好的地方
[00:08:16.240 --> 00:08:19.600]  上帝為他們供應一切所需
[00:08:19.600 --> 00:08:20.880]  但是因為他們的犯罪
[00:08:20.880 --> 00:08:24.440]  以致他們已經被驅逐出了伊甸園
[00:08:24.440 --> 00:08:27.880]  而且這裡說「使他耕種土地」
[00:08:27.880 --> 00:08:30.120]  這個「使他」就是誰呢
[00:08:30.120 --> 00:08:31.640]  就是亞當
[00:08:31.640 --> 00:08:33.560]  亞當就是要耕種土地
[00:08:33.560 --> 00:08:39.440]  亞當原是從土地裏拿出來的一個人物
[00:08:39.440 --> 00:08:42.960]  這個就是一個簡單的家庭背景
[00:08:42.960 --> 00:08:46.280]  就是這樣去到這個不屬於他的地方
[00:08:46.280 --> 00:08:48.160]  一個被趕出來的地方
[00:08:48.160 --> 00:08:53.800]  在伊甸園以外的地方一直這樣生活
[00:08:53.800 --> 00:08:54.760]  就是這樣生活之後
[00:08:54.760 --> 00:08:57.360]  我們接著又會見到
[00:08:57.360 --> 00:09:00.160]  在之後的描述就開始講到
[00:09:00.160 --> 00:09:06.680]  這兩個兄弟究竟怎樣去做了什麼事情呢
[00:09:06.680 --> 00:09:08.480]  原來接下來要講到的事情
[00:09:08.480 --> 00:09:13.440]  就是他們所做的一個關於憲制的事情
[00:09:13.440 --> 00:09:15.920]  在第二節的後半節開始
[00:09:15.920 --> 00:09:19.800]  到第七節讓我再讀多一次
[00:09:19.800 --> 00:09:21.720]  阿爸是牧羊的
[00:09:21.720 --> 00:09:23.960]  個人是耕地的
[00:09:23.960 --> 00:09:25.760]  過了一些日子
[00:09:25.760 --> 00:09:30.560]  個人拿地裏的出產為貢物獻給耶和華
[00:09:30.560 --> 00:09:36.200]  阿爸也將羊群中投生的和羊的脂肪獻上
[00:09:36.200 --> 00:09:38.520]  耶和華看中阿爸和他的貢物
[00:09:38.520 --> 00:09:42.080]  卻看不中個人和他的貢物
[00:09:42.080 --> 00:09:44.800]  個人就非常生氣沉下念來
[00:09:44.800 --> 00:09:46.400]  耶和華對個人說
[00:09:46.400 --> 00:09:48.000]  你為什麼生氣呢
[00:09:48.000 --> 00:09:50.240]  你為什麼沉下念來呢
[00:09:50.240 --> 00:09:53.520]  你做得對 豈不養起頭來嗎
[00:09:53.520 --> 00:09:57.200]  你做得不對 罪就伏在門前
[00:09:57.200 --> 00:10:01.880]  祂想要控制你 你卻要制伏祂
[00:10:01.880 --> 00:10:05.000]  當你留意到第二節到第五節
[00:10:05.000 --> 00:10:08.240]  其實就是由之前第一至二節前面
[00:10:08.240 --> 00:10:09.680]  一些小小的隱形
[00:10:09.680 --> 00:10:11.560]  一些介紹 家庭介紹
[00:10:11.560 --> 00:10:13.640]  到第二節中間這裡
[00:10:13.640 --> 00:10:15.400]  開始到第五節左右
[00:10:15.400 --> 00:10:17.400]  其實就是一些描述
[00:10:17.400 --> 00:10:20.840]  講到發生的事件
[00:10:20.840 --> 00:10:25.600]  而到了第六和第七節就是一些對話
[00:10:25.600 --> 00:10:26.280]  我們先試一下
[00:10:26.280 --> 00:10:27.960]  特別看回那個事件裡
[00:10:27.960 --> 00:10:32.320]  在聖經裡發展的描述就是這樣的
[00:10:32.320 --> 00:10:35.600]  當你看回那個發展的描述就是
[00:10:35.600 --> 00:10:39.000]  先講阿爸 再講該隱
[00:10:39.000 --> 00:10:42.040]  講完該隱 再繼續講該隱
[00:10:42.040 --> 00:10:43.720]  接著跳回講阿爸
[00:10:43.720 --> 00:10:46.080]  講完阿爸 接著繼續講阿爸的結果
[00:10:46.080 --> 00:10:49.240]  接著跳回該隱的結果
[00:10:49.240 --> 00:10:52.800]  其實這是一個交叉的方式去表達
[00:10:52.800 --> 00:10:55.880]  交叉的方式去表達整件事
[00:10:55.880 --> 00:11:00.360]  將該隱和阿爸發生的事交織著去講出來
[00:11:00.360 --> 00:11:04.440]  而這件事也是關乎在聖經裡
[00:11:04.440 --> 00:11:09.120]  第一次描述的一件憲制的事件
[00:11:09.120 --> 00:11:12.160]  我們看到整個經文裡的發展
[00:11:12.160 --> 00:11:14.800]  就是先講一下他們的工作
[00:11:14.800 --> 00:11:16.880]  他們做什麼職業
[00:11:16.880 --> 00:11:19.360]  再講一下他們在這個職業之下
[00:11:19.360 --> 00:11:21.360]  所得到的一些東西
[00:11:21.360 --> 00:11:24.760]  怎樣去作為祭物去獻上
[00:11:24.760 --> 00:11:27.800]  而獻了出來的結果是怎樣
[00:11:27.800 --> 00:11:31.560]  這就是整件憲制事件這麼簡單
[00:11:31.560 --> 00:11:34.760]  講了的鋪排
[00:11:34.760 --> 00:11:38.040]  而問題就是究竟看中還是看不中
[00:11:38.040 --> 00:11:39.080]  我們就試試看
[00:11:39.080 --> 00:11:44.840]  究竟為什麼我們知道阿爸的被看中
[00:11:44.840 --> 00:11:46.800]  而該隱的被看不中
[00:11:46.800 --> 00:11:48.000]  有什麼關鍵
[00:11:48.000 --> 00:11:50.000]  或者有什麼我們要思考
[00:11:50.000 --> 00:11:54.400]  我們就試著去逐步去看一下
[00:11:54.400 --> 00:11:58.800]  這裡說究竟阿爸和該隱
[00:11:58.800 --> 00:12:00.760]  被看中和被看不中的原因
[00:12:00.760 --> 00:12:02.360]  是不是因為他們的工作
[00:12:02.360 --> 00:12:04.800]  是不是因為他們的職業
[00:12:04.800 --> 00:12:08.120]  因為聖經就會介紹他們的工作和職業
[00:12:08.120 --> 00:12:10.560]  一開始的時候就介紹到該隱
[00:12:10.560 --> 00:12:13.040]  是做什麼職業的
[00:12:13.040 --> 00:12:16.000]  耕地 種植
[00:12:16.000 --> 00:12:17.400]  你想想做種植
[00:12:17.400 --> 00:12:21.800]  其實你會知道這是什麼
[00:12:21.800 --> 00:12:26.560]  是阿爸做的事情
[00:12:26.560 --> 00:12:28.640]  因為台灣二章甚至說
[00:12:28.640 --> 00:12:33.440]  讓他讓阿當耕耘看管
[00:12:33.440 --> 00:12:35.720]  本來上帝創造了一切的時候
[00:12:35.720 --> 00:12:42.120]  原意就是要把土地交給阿當去管理
[00:12:42.120 --> 00:12:47.040]  剛才我們讀到阿當犯罪之後
[00:12:47.040 --> 00:12:49.040]  聖經也說到
[00:12:49.040 --> 00:12:53.320]  你敬聽從你妻子的話
[00:12:53.320 --> 00:12:55.360]  吃了那樹上所出的
[00:12:55.360 --> 00:12:57.680]  就是我吩咐你不可吃的
[00:12:57.680 --> 00:13:01.480]  土地必因你的遠故受咒狀
[00:13:01.480 --> 00:13:04.680]  你(阿當)必終生勞苦
[00:13:04.680 --> 00:13:08.040]  才能從土地得吃的
[00:13:08.040 --> 00:13:11.040]  土地必給你長出荊棘和疾禮來
[00:13:11.040 --> 00:13:14.800]  你也要吃田間的五穀財所
[00:13:14.800 --> 00:13:19.320]  你必流汗滿面才有食物可吃
[00:13:19.320 --> 00:13:22.240]  直到你歸了土地
[00:13:22.240 --> 00:13:25.480]  所以你看得到
[00:13:25.480 --> 00:13:28.640]  該隱就是繼承父業
[00:13:28.640 --> 00:13:30.960]  因為阿當以耕種為主
[00:13:30.960 --> 00:13:33.280]  特別在聖經裡面清楚描述
[00:13:33.280 --> 00:13:34.240]  以耕種為主
[00:13:34.240 --> 00:13:37.080]  甚至乎當他犯罪之後
[00:13:37.080 --> 00:13:39.960]  他要承擔耕種的過程
[00:13:39.960 --> 00:13:42.160]  是說要流汗
[00:13:42.160 --> 00:13:44.400]  很辛苦很勞苦
[00:13:44.400 --> 00:13:48.640]  很多勞力才能夠種植一些食物
[00:13:48.640 --> 00:13:50.040]  一些菜蔬
[00:13:50.040 --> 00:13:54.400]  以致能夠供應他生活的所需
[00:13:54.400 --> 00:13:56.320]  所以其實就是這樣
[00:13:56.320 --> 00:13:58.880]  該隱就是繼承父業
[00:13:58.880 --> 00:14:01.360]  繼承父業表明了什麼呢
[00:14:01.360 --> 00:14:06.880]  該隱同樣面對著一個很勞苦的工作
[00:14:06.880 --> 00:14:10.040]  每一天都要面對汗流浹背的工作
[00:14:10.040 --> 00:14:15.480]  才能夠維持生活中所需的不同的食物
[00:14:15.480 --> 00:14:20.640]  所以對於該隱來說真是粒粒皆辛苦
[00:14:20.640 --> 00:14:22.840]  對他們來說是何等的真實
[00:14:22.840 --> 00:14:26.240]  這些種出來的每一樣的五穀和菜蔬
[00:14:26.240 --> 00:14:27.920]  都是用了很多努力
[00:14:27.920 --> 00:14:32.240]  去種植出來的珍貴的食物
[00:14:32.240 --> 00:14:34.280]  同時間你也會知道
[00:14:34.280 --> 00:14:39.800]  對於該隱來說耕種也是一個比較
[00:14:39.800 --> 00:14:44.320]  雖然辛苦但也是很安穩的工作
[00:14:44.320 --> 00:14:46.880]  因為有一塊固定的土地
[00:14:46.880 --> 00:14:50.680]  固定的土地讓他種植
[00:14:50.680 --> 00:14:54.280]  相反牧羊就很不一樣
[00:14:54.280 --> 00:15:00.400]  作為牧羊要常常確保牠有草給羊吃
[00:15:00.400 --> 00:15:04.440]  所以當你做養羊的行業
[00:15:04.440 --> 00:15:08.360]  很多時候就叫做游牧民族
[00:15:08.360 --> 00:15:08.960]  為什麼呢
[00:15:08.960 --> 00:15:12.880]  因為你去的地方可能會沒有草
[00:15:12.880 --> 00:15:14.360]  給你吃完就怎樣
[00:15:14.360 --> 00:15:16.480]  你要去其他地方
[00:15:16.480 --> 00:15:18.120]  所以叫做游牧就是這樣
[00:15:18.120 --> 00:15:19.760]  游牧的民族就是要游來游去
[00:15:19.760 --> 00:15:21.920]  不是那種游
[00:15:21.920 --> 00:15:23.400]  餐廳就是那種游
[00:15:23.400 --> 00:15:25.320]  游牧民族去到不同的地方
[00:15:25.320 --> 00:15:30.320]  而我們見得到阿伯就是牧羊
[00:15:30.320 --> 00:15:32.400]  阿伯就是牧羊
[00:15:32.400 --> 00:15:35.200]  牧羊的工作是怎樣呢
[00:15:35.200 --> 00:15:38.640]  以牧羊為業的人其實都很多
[00:15:38.640 --> 00:15:40.800]  在以色列裡面的地方
[00:15:40.800 --> 00:15:42.040]  這裡我們見得到
[00:15:42.040 --> 00:15:45.640]  無論是雅閣 約瑟 摩西 大衛
[00:15:45.640 --> 00:15:50.360]  都是做過牧羊的工作
[00:15:50.360 --> 00:15:51.000]  剛才我說過
[00:15:51.000 --> 00:15:53.040]  其實牧羊也不是一些容易的工作
[00:15:53.040 --> 00:15:54.280]  因為要不離走來走去
[00:15:54.280 --> 00:15:56.280]  還要面對著他們的凶險
[00:15:56.280 --> 00:16:01.080]  就是很多來自外間的一些野獸一些的動物
[00:16:01.080 --> 00:16:01.760]  不過很有趣
[00:16:01.760 --> 00:16:06.880]  聖經裡面常常都用到牧羊人是代表神的
[00:16:06.880 --> 00:16:08.120]  在詩篇23篇裡面說
[00:16:08.120 --> 00:16:10.040]  耶和華就是我的牧者
[00:16:10.040 --> 00:16:12.280]  我必不折缺佛
[00:16:12.280 --> 00:16:14.200]  原來神都用牧羊人
[00:16:14.200 --> 00:16:18.080]  去描述祂自己和祂的百姓的關係
[00:16:18.080 --> 00:16:19.080]  耶穌怎樣說
[00:16:19.080 --> 00:16:21.560]  耶穌說 我是好牧人
[00:16:21.560 --> 00:16:23.800]  好牧人為羊寫命
[00:16:23.800 --> 00:16:27.920]  原來耶穌都用過牧羊人去描述
[00:16:27.920 --> 00:16:32.360]  祂自己來到這個世上的身份
[00:16:32.360 --> 00:16:34.200]  聽了這麼久
[00:16:34.200 --> 00:16:40.640]  那你覺得哪一個職業是尊貴一點的呢
[00:16:40.640 --> 00:16:45.720]  就是哪一個職業是好一點呢
[00:16:45.720 --> 00:16:48.480]  歌人好一點 耕種好一點
[00:16:48.480 --> 00:16:53.440]  還是養羊好一點 是不是
[00:16:53.440 --> 00:16:55.960]  職業無分貴賤
[00:16:55.960 --> 00:16:58.720]  Amy可能偷看過我的稿
[00:16:58.720 --> 00:17:00.640]  你看
[00:17:00.640 --> 00:17:03.640]  職業無分貴賤
[00:17:03.640 --> 00:17:04.760]  因為你想想
[00:17:04.760 --> 00:17:05.880]  我們常常都問
[00:17:05.880 --> 00:17:09.520]  究竟雖然聖經裡常常都用牧羊人
[00:17:09.520 --> 00:17:11.480]  去表達神自己
[00:17:11.480 --> 00:17:14.520]  但是不代表聖經裡面說
[00:17:14.520 --> 00:17:16.720]  牧羊是高級一點的職業
[00:17:16.720 --> 00:17:21.080]  耕種是辛苦的職業
[00:17:21.080 --> 00:17:22.960]  職業無分貴賤
[00:17:22.960 --> 00:17:24.440]  所以我們知道
[00:17:24.440 --> 00:17:27.120]  神越南 戈爾恩和亞伯
[00:17:27.120 --> 00:17:31.600]  應該不是因為職業的原因
[00:17:31.600 --> 00:17:34.160]  因為事實上在上帝眼裡
[00:17:34.160 --> 00:17:36.960]  祂不是看職業決定一個人
[00:17:36.960 --> 00:17:39.480]  是OK還是不OK
[00:17:39.480 --> 00:17:40.520]  因為你看回聖經裡面
[00:17:40.520 --> 00:17:43.720]  正正好就是這樣去描述
[00:17:43.720 --> 00:17:46.920]  特別在哥林多前書十二章說
[00:17:46.920 --> 00:17:49.440]  我們不拘是猶太人 是希臘人
[00:17:49.440 --> 00:17:51.840]  是圍爐的 是自主的
[00:17:51.840 --> 00:17:54.280]  都從一位聖靈受洗
[00:17:54.280 --> 00:17:55.640]  成了一個身體
[00:17:55.640 --> 00:17:57.440]  隱於一位聖靈
[00:17:57.440 --> 00:17:59.640]  其實聖經裡面很多時候都說到
[00:17:59.640 --> 00:18:01.440]  無論圍爐的 自主的
[00:18:01.440 --> 00:18:03.280]  就算好像很自由的人
[00:18:03.280 --> 00:18:05.040]  還是一個做奴隸的人
[00:18:05.040 --> 00:18:08.720]  在上帝眼裡一樣是寶貴
[00:18:08.720 --> 00:18:10.120]  所以在上帝眼裡
[00:18:10.120 --> 00:18:13.160]  無所謂因為職業的高低
[00:18:13.160 --> 00:18:16.760]  而上帝就看重一些
[00:18:16.760 --> 00:18:19.160]  叫做好一些職業的人
[00:18:19.160 --> 00:18:21.760]  這個都值得我們去思考
[00:18:21.760 --> 00:18:24.320]  因為我們在今時今日的環境裡面
[00:18:24.320 --> 00:18:26.520]  我們經常做不同的工作
[00:18:26.520 --> 00:18:28.880]  特別我們帶著不同的工作的時候
[00:18:28.880 --> 00:18:29.920]  我們有不同的職業
[00:18:29.920 --> 00:18:31.200]  而那些職業裡面
[00:18:31.200 --> 00:18:33.840]  有時候社會給我們的眼界就是
[00:18:33.840 --> 00:18:37.200]  你的職業是一些叫低下的工作
[00:18:37.200 --> 00:18:38.680]  勞苦的工作
[00:18:38.680 --> 00:18:39.640]  有些叫什麼
[00:18:39.640 --> 00:18:42.720]  好像叫白領一點 碳冷氣
[00:18:42.720 --> 00:18:46.640]  就是好像賺很多錢的工作
[00:18:46.640 --> 00:18:49.000]  但是要搞清楚
[00:18:49.000 --> 00:18:51.080]  即使你不同的工作也好
[00:18:51.080 --> 00:18:52.920]  當你獻祭給上帝
[00:18:52.920 --> 00:18:56.240]  上帝不是因為你的工作的類型
[00:18:56.240 --> 00:18:57.240]  你的職業
[00:18:57.240 --> 00:19:02.640]  而決定他願不願意拿你所獻的禮物
[00:19:02.640 --> 00:19:04.480]  所以我們見得到
[00:19:04.480 --> 00:19:06.040]  這個不是那個原因
[00:19:06.040 --> 00:19:08.160]  令到該恩和亞伯的東西
[00:19:08.160 --> 00:19:13.440]  中還是不中
[00:19:13.440 --> 00:19:15.040]  那究竟會不會是第二個可能呢
[00:19:15.040 --> 00:19:16.840]  因為聖經裡面描述就是
[00:19:16.840 --> 00:19:19.960]  他們獻的祭物
[00:19:19.960 --> 00:19:22.160]  他們獻的禮物的不同
[00:19:22.160 --> 00:19:24.880]  會不會又成為了這個原因
[00:19:24.880 --> 00:19:29.480]  令到該恩和亞伯的東西
[00:19:29.480 --> 00:19:33.160]  會被看中還是看不中呢
[00:19:33.160 --> 00:19:34.720]  我們試試再看一下
[00:19:34.720 --> 00:19:36.440]  該恩獻什麼呢
[00:19:36.440 --> 00:19:37.840]  聖經裡面就是說
[00:19:37.840 --> 00:19:41.640]  該恩就拿地裡的出產為供物
[00:19:41.640 --> 00:19:45.400]  獻給耶和華
[00:19:45.400 --> 00:19:46.640]  地裡的出產的供物
[00:19:46.640 --> 00:19:48.880]  其實就是農作物的收成
[00:19:48.880 --> 00:19:50.040]  農作物的收成
[00:19:50.040 --> 00:19:54.920]  其實就是一種叫谷物的獻祭
[00:19:54.920 --> 00:19:59.800]  如果我們回到摩西五經裡面的利尾記
[00:19:59.800 --> 00:20:02.640]  其實這個就是一個數祭
[00:20:02.640 --> 00:20:04.680]  雖然在該恩和亞伯的年代
[00:20:04.680 --> 00:20:09.680]  未有這些摩西年代所定下的五祭
[00:20:09.680 --> 00:20:10.560]  但是你會知道
[00:20:10.560 --> 00:20:12.720]  當我們看回後來的歷史發現
[00:20:12.720 --> 00:20:15.120]  這些都是在摩西年代裡面
[00:20:15.120 --> 00:20:19.320]  有提及的一些祭物
[00:20:19.320 --> 00:20:21.320]  例如我們看一看
[00:20:21.320 --> 00:20:22.480]  在利尾記裡面
[00:20:22.480 --> 00:20:29.040]  二章第二個提及的祭就是叫數祭
[00:20:29.040 --> 00:20:30.880]  當中是很詳細的記錄
[00:20:30.880 --> 00:20:32.080]  1至16節有說到
[00:20:32.080 --> 00:20:35.440]  很多不同的數祭的一些安排
[00:20:35.440 --> 00:20:36.920]  但是我上次在這裡抽了幾節
[00:20:36.920 --> 00:20:37.840]  給大家看一看
[00:20:37.840 --> 00:20:42.800]  它說若有人獻數祭為供物給耶和華
