
[00:00:00.000 --> 00:00:03.000]  今天講的是阿伯拉罕
[00:04:39.000 --> 00:04:40.000]  自己和僕人
[00:04:40.000 --> 00:04:42.000]  分隊殺敗敵人
[00:04:42.000 --> 00:04:43.000]  又追到達
[00:04:43.000 --> 00:04:44.000]  馬式左邊的河壩
[00:04:44.000 --> 00:04:46.000]  將擄掠的一切財物
[00:04:46.000 --> 00:04:47.000]  奪回來
[00:04:47.000 --> 00:04:49.000]  而他侄兒羅德
[00:04:49.000 --> 00:04:50.000]  和他的財物
[00:04:50.000 --> 00:04:52.000]  以及婦女人物
[00:04:52.000 --> 00:04:53.000]  也都奪回來
[00:04:53.000 --> 00:04:54.000]  接著麥寒妮
[00:04:54.000 --> 00:04:55.000]  幫我讀一讀
[00:04:55.000 --> 00:05:23.000]  (廣東話)
[00:05:23.000 --> 00:05:48.000]  (廣東話)
[00:05:48.000 --> 00:05:51.000]  (廣東話)
[00:05:51.000 --> 00:06:19.000]  (廣東話)
[00:06:19.000 --> 00:06:31.000]  (廣東話)
[00:06:31.000 --> 00:06:57.000]  (廣東話)
[00:06:57.000 --> 00:07:14.000]  (廣東話)
[00:07:14.000 --> 00:07:23.000]  (廣東話)
[00:07:23.000 --> 00:07:52.000]  (廣東話)
[00:07:52.000 --> 00:07:53.000]  撞到很多人
[00:07:53.000 --> 00:07:57.800]  那些人根據之前我們所看的羅亞之後
[00:07:57.800 --> 00:08:00.440]  那些人開始一直散居到不同的地方
[00:08:00.440 --> 00:08:03.520]  每個人都找地方居住
[00:08:03.520 --> 00:08:06.040]  其實到處走你都可以找到很多地方居住
[00:08:06.040 --> 00:08:07.800]  慢慢一直居住的時候
[00:08:07.800 --> 00:08:12.480]  就有不同的一族一族的人聚居在這裡
[00:08:12.480 --> 00:08:14.840]  每一個不同的族群
[00:08:14.840 --> 00:08:16.640]  他們自己居住的地方
[00:08:16.640 --> 00:08:19.640]  當時大多數都是放牧
[00:08:19.640 --> 00:08:23.960]  以及可能有些人找到一些很肥沃的地方
[00:08:23.960 --> 00:08:26.200]  又會耕種
[00:08:26.200 --> 00:08:28.800]  山區的多數都是放牧
[00:08:28.800 --> 00:08:30.360]  放牧的時候
[00:08:30.360 --> 00:08:33.320]  帶著這麼多牛羊到處吃草
[00:08:33.320 --> 00:08:35.000]  吃到那些草差不多
[00:08:35.000 --> 00:08:38.560]  就又找另一些有草的地方來吃
[00:08:38.560 --> 00:08:42.320]  就會不斷地到處走
[00:08:42.320 --> 00:08:45.520]  但是每一個族人他到處走的時候
[00:08:45.520 --> 00:08:47.080]  可能他走到差不多
[00:08:47.080 --> 00:08:50.120]  又看到那裡有人正在居住
[00:08:50.120 --> 00:08:51.920]  當然就不會去騷擾別人
[00:08:51.920 --> 00:08:53.760]  就會找另一個地方
[00:08:53.760 --> 00:08:56.040]  其實是這樣的生活
[00:08:56.040 --> 00:08:58.800]  一個族一個族的人
[00:08:58.800 --> 00:09:02.600]  就這樣到處分佈開在不同的地方
[00:09:02.600 --> 00:09:06.840]  當他們這樣一直遷徙的時候
[00:09:06.840 --> 00:09:08.440]  碰到有不同的人出現
[00:09:08.440 --> 00:09:09.360]  那怎麼辦呢?
[00:09:09.360 --> 00:09:12.120]  一般都是有兩個選擇的
[00:09:12.120 --> 00:09:14.040]  第一就是和平共處
[00:09:14.040 --> 00:09:17.320]  你在這裡我就在旁邊
[00:09:17.320 --> 00:09:20.080]  大家和平共處沒什麼
[00:09:20.080 --> 00:09:22.120]  但是那時候的人不是這樣的
[00:09:22.120 --> 00:09:23.000]  為什麼呢?
[00:09:23.000 --> 00:09:26.560]  因為你要霸佔到足夠的地方
[00:09:26.560 --> 00:09:28.120]  多一些地方
[00:09:28.120 --> 00:09:33.280]  讓自己的族群生養更多的年輕一輩
[00:09:33.280 --> 00:09:35.560]  羊群牛群又多一些
[00:09:35.560 --> 00:09:37.880]  你的生活才會越來越好
[00:09:37.880 --> 00:09:39.480]  越來越舒適
[00:09:39.480 --> 00:09:43.440]  那時候的人都是向這個方向走
[00:09:43.440 --> 00:09:45.840]  就變成很容易說
[00:09:45.840 --> 00:09:47.040]  你在旁邊
[00:09:47.040 --> 00:09:49.080]  你的地比較好
[00:09:49.080 --> 00:09:51.080]  我想要你的地
[00:09:51.080 --> 00:09:52.640]  就打過
[00:09:52.640 --> 00:09:55.240]  強的打低了弱的
[00:09:55.240 --> 00:09:56.600]  弱的就說
[00:09:56.600 --> 00:09:59.560]  你無非是要財物而已
[00:09:59.560 --> 00:10:01.720]  我一年給你五百隻羊
[00:10:01.720 --> 00:10:03.520]  給你五十隻牛
[00:10:03.520 --> 00:10:06.080]  我們照樣在這裡生活
[00:10:06.080 --> 00:10:07.280]  那挺好的
[00:10:07.280 --> 00:10:10.920]  不用我自己去搞這麼多事情
[00:10:10.920 --> 00:10:13.000]  他就可以這樣進貢過來
[00:10:13.000 --> 00:10:19.840]  強者就是這樣去壓榨弱者的人
[00:10:19.840 --> 00:10:21.520]  其實那時候的社會就是這樣
[00:10:21.520 --> 00:10:25.440]  所以強的就到處去打
[00:10:25.440 --> 00:10:26.960]  這一筆打完之後
[00:10:26.960 --> 00:10:29.440]  你每一年五百隻羊
[00:10:29.440 --> 00:10:30.600]  一百隻牛
[00:10:30.600 --> 00:10:34.080]  你每年多少隻牛多少隻羊
[00:10:34.080 --> 00:10:36.200]  他就在這裡又修成
[00:10:36.200 --> 00:10:38.200]  那時候的人就是這樣的
[00:10:38.200 --> 00:10:38.880]  一族人
[00:10:38.880 --> 00:10:41.320]  如果領袖強的時候
[00:10:41.320 --> 00:10:44.720]  他就會帶那些族人可以這樣去欺壓周圍的人
[00:10:44.720 --> 00:10:48.960]  所以那時候一族的首領多數都是孔武有力
[00:10:48.960 --> 00:10:50.360]  自己打得
[00:10:50.360 --> 00:10:52.320]  除了可以保護自己的人
[00:10:52.320 --> 00:10:55.520]  還可以去攻打另外那些人的地方
[00:10:55.520 --> 00:10:58.200]  去掠奪別人的財物
[00:10:58.200 --> 00:11:04.400]  或者逼那些人去奉獻一些禮物進貢給他
[00:11:04.400 --> 00:11:07.720]  那時候一個這樣的族群
[00:11:07.720 --> 00:11:10.840]  應該就不會說真的太大
[00:11:10.840 --> 00:11:14.560]  你想想一個族群慢慢長大的時候
[00:11:14.560 --> 00:11:15.960]  如果現在想
[00:11:15.960 --> 00:11:19.680]  都是應該一般幾百人左右
[00:11:19.680 --> 00:11:22.440]  譬如說他佔領幾個山頭
[00:11:22.440 --> 00:11:24.240]  你可以大概想一想
[00:11:24.240 --> 00:11:24.960]  就是說
[00:11:24.960 --> 00:11:28.240]  如果有一族人大概三四百人
[00:11:28.240 --> 00:11:30.320]  他佔領著就由大圍
[00:11:30.320 --> 00:11:32.000]  一直到火炭
[00:11:32.000 --> 00:11:33.560]  這麼大的地方
[00:11:33.560 --> 00:11:35.720]  幾個山頭他就可以供養
[00:11:35.720 --> 00:11:39.920]  有可能過了對面寒冷山
[00:11:39.920 --> 00:11:41.720]  就已經是另一個族群了
[00:11:41.720 --> 00:11:43.240]  可能會是這樣的
[00:11:43.240 --> 00:11:47.120]  一塊一塊不同的地方有不同的人居住
[00:11:47.120 --> 00:11:48.800]  所以很容易
[00:11:48.800 --> 00:11:50.760]  那些所謂什麼王的
[00:11:50.760 --> 00:11:54.480]  其實是掌握著一千幾百人的一個族群
[00:11:54.480 --> 00:11:56.160]  他就叫做王了
[00:11:56.160 --> 00:11:59.560]  如果再孔武有力一點
[00:11:59.560 --> 00:12:00.200]  顯赫一點
[00:12:00.200 --> 00:12:03.040]  你就去打旁邊的族群
[00:12:03.040 --> 00:12:05.440]  讓他臣服你
[00:12:05.440 --> 00:12:08.400]  那時候四千年前的情況就是這樣
[00:12:08.400 --> 00:12:13.960]  所以《創世紀》這裡說五王四王的情況就是這樣
[00:12:13.960 --> 00:12:15.240]  你拿著一張地圖
[00:12:15.240 --> 00:12:16.120]  你看到那張地圖
[00:12:16.120 --> 00:12:18.480]  為什麼這裡這一點就寫著什麼人
[00:12:18.480 --> 00:12:20.040]  這一點又寫著什麼人
[00:12:20.040 --> 00:12:21.200]  這一點又寫著什麼人
[00:12:21.200 --> 00:12:25.440]  就是一塊一塊不同的族人
[00:12:25.440 --> 00:12:28.080]  在不同的地方聚居
[00:12:28.080 --> 00:12:31.320]  聖經講到那四王是什麼呢?
[00:12:31.320 --> 00:12:33.360]  那四王數出來的名字
[00:12:33.360 --> 00:12:35.920]  你看到查地圖的時候
[00:12:35.920 --> 00:12:39.560]  就在我們經常說的猶太地的北方
[00:12:39.560 --> 00:12:42.480]  有四個很大的族群
[00:12:42.480 --> 00:12:46.680]  其中最出名的以他為首的就叫做基大路馬
[00:12:46.680 --> 00:12:50.920]  這四個王打到下邊
[00:12:50.920 --> 00:12:53.080]  以所多瑪俄摩拉
[00:12:53.080 --> 00:12:54.680]  出名的地方我們會記得
[00:12:54.680 --> 00:12:59.920]  所多瑪俄摩拉就在死海旁邊的地方
[00:12:59.920 --> 00:13:01.920]  在北方的那四王
[00:13:01.920 --> 00:13:06.760]  就令到死海附近的五個王臣服於他
[00:13:06.760 --> 00:13:08.840]  就年年進貢
[00:13:08.840 --> 00:13:10.800]  因為基大路馬是惡的
[00:13:10.800 --> 00:13:12.040]  打他下來
[00:13:12.040 --> 00:13:15.240]  你不年年進貢就打你
[00:13:15.240 --> 00:13:17.440]  就要服侍他
[00:13:17.440 --> 00:13:19.280]  但是經文裡面說
[00:13:19.280 --> 00:13:24.520]  這四個王就這樣控制著五個王有十二年
[00:13:24.520 --> 00:13:28.040]  被人這樣控制著年年進貢
[00:13:28.040 --> 00:13:31.240]  他當然覺得不想的
[00:13:31.240 --> 00:13:32.360]  過了十幾年
[00:13:32.360 --> 00:13:34.400]  可能他自己的族人
[00:13:34.400 --> 00:13:37.080]  自己的勢力強大起來
[00:13:37.080 --> 00:13:38.040]  就想
[00:13:38.040 --> 00:13:40.240]  為什麼我還要服侍你呢?
[00:13:40.240 --> 00:13:43.080]  為什麼還要年年給你這麼多東西呢?
[00:13:43.080 --> 00:13:44.960]  你也沒什麼
[00:13:44.960 --> 00:13:45.720]  過了十幾年
[00:13:45.720 --> 00:13:46.840]  當年你是威猛的
[00:13:46.840 --> 00:13:49.600]  但是現在可能一般般而已
[00:13:49.600 --> 00:13:51.600]  就想
[00:13:51.600 --> 00:13:53.840]  不如不要再進貢
[00:13:53.840 --> 00:13:55.440]  不要再送禮物了
[00:13:55.440 --> 00:13:57.440]  到第十三年就說
[00:13:57.440 --> 00:13:59.240]  我們五個王一起
[00:13:59.240 --> 00:14:01.240]  反對他、背叛他
[00:14:01.240 --> 00:14:02.320]  不再送禮物
[00:14:02.320 --> 00:14:05.200]  結果又是兩個而已
[00:14:05.200 --> 00:14:05.880]  就是說
[00:14:05.880 --> 00:14:07.720]  要麼那四個王就說
[00:14:07.720 --> 00:14:09.440]  算了,已經收了十幾年了
[00:14:09.440 --> 00:14:10.920]  算了,隨便他吧
[00:14:10.920 --> 00:14:12.160]  要麼就說
[00:14:12.160 --> 00:14:13.640]  有沒有搞錯?
[00:14:13.640 --> 00:14:16.040]  竟然這樣背叛我
[00:14:16.040 --> 00:14:17.920]  再打我
[00:14:17.920 --> 00:14:19.840]  那麼他們就選擇了第二個
[00:14:19.840 --> 00:14:20.800]  那四個王
[00:14:20.800 --> 00:14:22.280]  以基大路馬為首
[00:14:22.280 --> 00:14:23.360]  選擇就是說
[00:14:23.360 --> 00:14:25.600]  你這五個王竟然這樣反對我
[00:14:25.600 --> 00:14:26.320]  不行
[00:14:26.320 --> 00:14:27.520]  我要下來
[00:14:27.520 --> 00:14:28.800]  再打敗你們
[00:14:28.800 --> 00:14:30.800]  要你再次臣服於我
[00:14:30.800 --> 00:14:33.000]  於是這四王在北方
[00:14:33.000 --> 00:14:35.480]  就這樣揮軍南下
[00:14:35.480 --> 00:14:38.920]  要再打南方的人
[00:14:38.920 --> 00:14:40.400]  經文那裡記載
[00:14:40.400 --> 00:14:42.000]  說他這樣殺下來
[00:14:42.000 --> 00:14:43.240]  去打的時候
[00:14:43.240 --> 00:14:47.080]  他不是一開始就直接去打這五王
[00:14:47.080 --> 00:14:48.680]  而是他在途中
[00:14:48.680 --> 00:14:51.080]  已經打了好幾個人
[00:14:51.080 --> 00:14:53.120]  就有好幾個族群
[00:14:53.120 --> 00:14:56.600]  包括尼弗欽人、蘇西人、爾米人、荷里人
[00:14:56.600 --> 00:14:58.640]  如果大家回去查一查地圖的時候
[00:14:58.640 --> 00:14:59.760]  你也會發覺
[00:14:59.760 --> 00:15:01.720]  就是說一直南下的時候
[00:15:01.720 --> 00:15:04.000]  這些地方的人都被他殺敗了
[00:15:04.000 --> 00:15:06.280]  然後他再繞過猶大地
[00:15:06.280 --> 00:15:07.840]  去到猶大的南方
[00:15:07.840 --> 00:15:09.040]  吉抗夜那裡
[00:15:09.040 --> 00:15:12.440]  殺敗了阿瑪利人和阿摩利人
[00:15:12.440 --> 00:15:16.080]  都是很出名的兇猛的人
[00:15:16.080 --> 00:15:17.240]  都殺敗了
[00:15:17.240 --> 00:15:18.880]  然後呢
[00:15:18.880 --> 00:15:23.680]  在正中間這個死海附近
[00:15:23.680 --> 00:15:24.600]  這五王
[00:15:24.600 --> 00:15:26.200]  還有沒有其他人幫他?
[00:15:27.120 --> 00:15:32.240]  那些尼弗欽人、蘇西人、爾米人、荷里人、阿瑪利人、阿摩利人
[00:15:32.240 --> 00:15:34.520]  圍繞著的
[00:15:34.520 --> 00:15:35.640]  都幫不了他了
[00:15:35.640 --> 00:15:38.680]  已經被四王突然間殺敗了
[00:15:38.680 --> 00:15:40.440]  中間孤立了
[00:15:40.440 --> 00:15:41.960]  那麼五王沒辦法了
[00:15:41.960 --> 00:15:44.040]  唯有自己聯合起來
[00:15:44.040 --> 00:15:46.440]  去跟四王打過
[00:15:46.440 --> 00:15:50.160]  就是一個這麼簡單的戰事
[00:15:50.160 --> 00:15:51.560]  那麼這五王
[00:15:51.560 --> 00:15:54.240]  打算去跟四王打的時候
[00:15:54.240 --> 00:15:55.480]  結果如何呢?
[00:15:55.920 --> 00:15:57.320]  文字說都讀過了
[00:15:57.320 --> 00:15:58.440]  很簡單的兩句
[00:15:58.440 --> 00:16:00.640]  打不成
[00:16:00.640 --> 00:16:04.360]  那麼還在西定谷裡面
[00:16:04.360 --> 00:16:06.240]  原來有很多石漆坑
[00:16:06.240 --> 00:16:10.240]  還描寫到他很狼狽地掉進坑裡
[00:16:10.240 --> 00:16:12.480]  就是敗得很難看
[00:16:12.480 --> 00:16:13.040]  是不是?
[00:16:13.040 --> 00:16:14.440]  是打不過的
[00:16:14.440 --> 00:16:15.880]  敗了
[00:16:15.880 --> 00:16:17.320]  那麼這個索多瑪王
[00:16:17.320 --> 00:16:19.400]  俄摩拉王這樣敗了的時候
[00:16:19.400 --> 00:16:20.840]  《聖經》就記載
[00:16:20.840 --> 00:16:24.440]  他進了索多瑪城
[00:16:24.440 --> 00:16:29.760]  將索多瑪城擄掠了所有的人口、財產
[00:16:29.760 --> 00:16:30.720]  全部擄走
[00:16:30.720 --> 00:16:34.080]  因為當時是說人口、財產
[00:16:34.080 --> 00:16:35.960]  那些羊、牛那些
[00:16:35.960 --> 00:16:38.200]  都是一些戰利品
[00:16:38.200 --> 00:16:40.640]  就是他們會全部搶走回去
[00:16:40.640 --> 00:16:42.360]  做自己的財物
[00:16:42.360 --> 00:16:43.120]  那麼
[00:16:43.120 --> 00:16:47.160]  經文之前不是說羅德
[00:16:47.160 --> 00:16:49.960]  慢慢羅移他的帳篷
[00:16:49.960 --> 00:16:54.400]  慢慢向索多瑪遷移的
[00:16:54.400 --> 00:16:56.680]  最後他住進了索多瑪
[00:16:56.680 --> 00:16:58.480]  住進了索多瑪
[00:16:58.480 --> 00:16:59.560]  誰知道
[00:16:59.560 --> 00:17:01.320]  四王來打
[00:17:01.320 --> 00:17:03.440]  擄掠所有的人口和財物
[00:17:03.440 --> 00:17:04.920]  那麼他就怎樣呢?
[00:17:04.920 --> 00:17:06.760]  當然是當央被人擄走了
[00:17:06.760 --> 00:17:09.440]  經文記載就說
[00:17:09.440 --> 00:17:11.720]  幸好十二章十三節說有一個人
[00:17:11.720 --> 00:17:14.720]  在他的群人裡面逃走了出來
[00:17:14.720 --> 00:17:17.520]  跑去告訴阿伯蘭
[00:17:17.520 --> 00:17:20.160]  喂!你的侄子被人擄走了
[00:17:20.160 --> 00:17:22.240]  那麼重要的是我們要看
[00:17:22.240 --> 00:17:23.640]  阿伯蘭的反應如何
[00:17:23.640 --> 00:17:29.120]  他當時住在萬利橡樹的地方
[00:17:29.120 --> 00:17:31.200]  那麼有幾個人
[00:17:31.200 --> 00:17:33.640]  萬利、以實國和阿賴
[00:17:33.640 --> 00:17:36.160]  這四個人一共聯盟起來
[00:17:36.160 --> 00:17:38.280]  聯盟的意思是什麼呢?
[00:17:38.280 --> 00:17:39.280]  好像剛才說的
[00:17:39.280 --> 00:17:40.560]  在當地的社會
[00:17:40.560 --> 00:17:42.760]  就是說你如果孤單一個人
[00:17:42.760 --> 00:17:45.160]  你就很容易被人打倒
[00:17:45.160 --> 00:17:47.600]  你就所有的人命財產都沒有了
[00:17:47.600 --> 00:17:49.160]  那麼你聯盟起來的時候
[00:17:49.160 --> 00:17:52.080]  就是說其中有一小撮的人
[00:17:52.080 --> 00:17:53.840]  如果被別人欺負的話
[00:17:53.840 --> 00:17:55.760]  其他人就一起來幫你
[00:17:55.760 --> 00:17:57.360]  那麼就形成一個聯盟
[00:17:57.360 --> 00:18:01.040]  所以這個聯盟看到阿伯蘭的質疑
[00:18:01.040 --> 00:18:03.480]  這樣被別人擄走的時候
[00:18:03.480 --> 00:18:06.440]  阿伯蘭馬上怎麼樣呢?
[00:18:06.440 --> 00:18:08.840]  馬上就聯同這些盟友
[00:18:08.840 --> 00:18:12.440]  馬上就帶上自己所有的僕人去追
[00:18:12.440 --> 00:18:16.520]  經文記載阿伯蘭自己帶了多少人呢?
[00:18:16.520 --> 00:18:19.720]  三百一十八個
[00:18:19.720 --> 00:18:21.520]  你說多不多呢?
[00:18:21.520 --> 00:18:22.800]  三百多人
[00:18:22.800 --> 00:18:26.200]  你想想那四王這樣從北方殺下來
[00:18:26.200 --> 00:18:28.000]  殺敗了這麼多族人
[00:18:28.000 --> 00:18:29.400]  他們有多少人呢?
[00:18:29.400 --> 00:18:32.000]  阿伯蘭自己就帶三百一十八
[00:18:32.000 --> 00:18:35.520]  假設他那些同盟的幾個人
[00:18:35.520 --> 00:18:37.200]  都帶了差不多的人
[00:18:37.200 --> 00:18:40.720]  因為這件事情是阿伯蘭自己的事情
[00:18:40.720 --> 00:18:42.880]  你當然是應該帶最多人的
[00:18:42.880 --> 00:18:46.400]  沒理由別人帶的人比你多
[00:18:46.400 --> 00:18:49.280]  你自己難道也不敢叫旁邊的人帶一千人嗎?
[00:18:49.680 --> 00:18:52.080]  所以阿伯蘭帶三百一十八個
[00:18:52.080 --> 00:18:53.640]  應該其他的
[00:18:53.640 --> 00:18:55.360]  頂多都是帶三百而已
[00:18:55.360 --> 00:18:57.160]  就是給面子都帶三百
[00:18:57.160 --> 00:18:57.840]  是不是?
[00:18:57.840 --> 00:18:59.040]  三四一十二
[00:18:59.040 --> 00:19:01.040]  不就一千二百人左右
[00:19:01.040 --> 00:19:02.600]  一千二百人左右
[00:19:02.600 --> 00:19:05.840]  四王這樣揮軍南下
[00:19:05.840 --> 00:19:07.840]  攻打了這麼多王
[00:19:07.840 --> 00:19:11.640]  你猜他人多還是人少呢?
[00:19:11.640 --> 00:19:14.040]  肯定多過一千二人
[00:19:14.040 --> 00:19:17.680]  想想都應該起碼三四倍
[00:19:17.680 --> 00:19:18.400]  是不是?
[00:19:18.720 --> 00:19:23.280]  阿伯蘭憑什麼帶著自己三百多人
[00:19:23.280 --> 00:19:26.080]  假設總數一千二百人
[00:19:26.080 --> 00:19:28.880]  來追這個四王
[00:19:28.880 --> 00:19:31.680]  想著說他搶回一些東西呢?
[00:19:31.680 --> 00:19:33.920]  給你你肯不肯呢?
[00:19:33.920 --> 00:19:37.280]  阿伯蘭收到這個消息的時候
[00:19:37.280 --> 00:19:40.800]  你猜他有沒有想想打不打得贏呢?
[00:19:40.800 --> 00:19:45.040]  一千幾百人就去追呢?
[00:19:48.160 --> 00:19:51.920]  我不知道他有沒有猶豫過
[00:19:51.920 --> 00:19:52.720]  但是
[00:19:52.720 --> 00:19:55.360]  我就覺得他應該也沒有怎麼猶豫
[00:19:55.360 --> 00:19:57.360]  因為這個是自己的親人
