
[00:00:00.000 --> 00:00:02.000]  我們同心做個祈禱
[00:03:33.660 --> 00:03:36.300]  所羅門的智慧
[00:03:36.300 --> 00:03:37.860]  經偉耀等等
[00:03:37.860 --> 00:03:39.260]  我們先說一般人
[00:03:39.260 --> 00:03:42.380]  意思的所謂智慧是什麼意思
[00:03:42.380 --> 00:03:47.420]  相信很多人都看過武俠小說
[00:03:47.420 --> 00:03:50.300]  特別是金庸的小說
[00:03:50.300 --> 00:03:52.380]  如果你沒有看過小說
[00:03:52.380 --> 00:03:54.820]  可能都會看過電視片集
[00:03:54.820 --> 00:03:55.980]  或者一些電影
[00:03:55.980 --> 00:04:00.820]  這十四個字
[00:04:00.820 --> 00:04:01.860]  有些人會看過
[00:04:01.860 --> 00:04:03.180]  有些人還沒看過
[00:04:03.180 --> 00:04:06.500]  是好像一個對聯一樣
[00:04:06.500 --> 00:04:10.020]  飛雪連天 蛇白鹿
[00:04:10.020 --> 00:04:13.340]  笑書神俠 以碧鴛
[00:04:13.340 --> 00:04:14.660]  鴛鴦的鴛
[00:04:14.660 --> 00:04:15.860]  是什麼意思
[00:04:15.860 --> 00:04:18.900]  是金庸他自己將他那十五套小說
[00:04:18.900 --> 00:04:19.820]  第一個名
[00:04:19.820 --> 00:04:21.740]  串成一個對聯
[00:04:22.580 --> 00:04:25.100]  飛是什麼
[00:04:25.100 --> 00:04:28.060]  飛狐外傳
[00:04:28.060 --> 00:04:30.380]  大家都熟悉
[00:04:30.380 --> 00:04:32.260]  神 神鵰俠侶
[00:04:32.260 --> 00:04:34.860]  這十四套
[00:04:34.860 --> 00:04:36.700]  十五套月女劍
[00:04:36.700 --> 00:04:37.940]  他就沒有放在裡面
[00:04:37.940 --> 00:04:39.380]  因為他的解釋就是
[00:04:39.380 --> 00:04:41.940]  他自己都寫得不太滿意
[00:04:41.940 --> 00:04:43.100]  所以不放在這邊
[00:04:43.100 --> 00:04:47.020]  武功高的人
[00:04:47.020 --> 00:04:49.660]  就是所謂修法隨心
[00:04:51.260 --> 00:04:52.660]  要發功發力
[00:04:52.660 --> 00:04:55.140]  但是你也懂得修
[00:04:55.140 --> 00:04:56.740]  你不只是懂得發
[00:04:56.740 --> 00:04:58.020]  也懂得打人
[00:04:58.020 --> 00:04:59.580]  也懂得判斷
[00:04:59.580 --> 00:05:03.900]  哪些人就要多點功力
[00:05:03.900 --> 00:05:06.820]  哪些人就不用這麼厲害
[00:05:06.820 --> 00:05:10.380]  那些所謂正派高手
[00:05:10.380 --> 00:05:12.140]  或者是那些武林
[00:05:12.140 --> 00:05:13.620]  就是正派的
[00:05:13.620 --> 00:05:17.300]  幫主也好
[00:05:17.300 --> 00:05:18.380]  什麼主也好
[00:05:20.220 --> 00:05:21.700]  少林武當那些
[00:05:21.700 --> 00:05:23.540]  那些高手都是這樣的
[00:05:23.540 --> 00:05:25.740]  以什麼人
[00:05:25.740 --> 00:05:27.300]  什麼情況之下
[00:05:27.300 --> 00:05:28.660]  他就發功
[00:05:28.660 --> 00:05:30.780]  有時候又收得回來
[00:05:30.780 --> 00:05:32.300]  不用這麼厲害
[00:05:32.300 --> 00:05:33.540]  這種就是一個智慧
[00:05:33.540 --> 00:05:34.540]  用一個判斷
[00:05:34.540 --> 00:05:37.660]  其實一般人說的智慧
[00:05:37.660 --> 00:05:38.860]  都是這樣的意思
[00:05:38.860 --> 00:05:42.540]  就是說說話是有分寸的
[00:05:42.540 --> 00:05:45.980]  應該嚴肅的時候就嚴肅
[00:05:45.980 --> 00:05:47.780]  可以輕鬆的時候
[00:05:47.780 --> 00:05:48.940]  又說笑
[00:05:50.580 --> 00:05:52.460]  有時候我都很缺少智慧
[00:05:52.460 --> 00:05:55.500]  太太說話很認真
[00:05:55.500 --> 00:05:56.420]  嚴肅的時候
[00:05:56.420 --> 00:05:58.180]  我又說笑
[00:05:58.180 --> 00:06:00.660]  大家就吵
[00:06:00.660 --> 00:06:03.420]  說話有分寸
[00:06:03.420 --> 00:06:04.300]  懂得判斷
[00:06:04.300 --> 00:06:05.860]  說笑也行
[00:06:05.860 --> 00:06:06.380]  嚴肅也行
[00:06:06.380 --> 00:06:07.900]  有時候的
[00:06:07.900 --> 00:06:09.860]  不是什麼時候都亂說
[00:06:09.860 --> 00:06:11.620]  做事有分寸
[00:06:11.620 --> 00:06:14.820]  分輕重分先後
[00:06:14.820 --> 00:06:19.180]  重要的事先做
[00:06:20.020 --> 00:06:22.220]  不是重要的就遲些做
[00:06:22.220 --> 00:06:24.340]  或者明天才做
[00:06:24.340 --> 00:06:26.740]  我知道在座當中
[00:06:26.740 --> 00:06:27.860]  很多人都懂得
[00:06:27.860 --> 00:06:28.820]  怎麼煮菜
[00:06:28.820 --> 00:06:30.140]  也都是喜歡煮菜
[00:06:30.140 --> 00:06:32.860]  煮菜你一定會懂得分清楚
[00:06:32.860 --> 00:06:34.620]  一定要分先後
[00:06:34.620 --> 00:06:36.540]  什麼要先下鍋
[00:06:36.540 --> 00:06:39.700]  然後還有一些要
[00:06:39.700 --> 00:06:41.180]  放在旁邊的
[00:06:41.180 --> 00:06:43.260]  就要先爆油
[00:06:43.260 --> 00:06:44.100]  爆香它
[00:06:44.100 --> 00:06:45.340]  或者過水
[00:06:45.340 --> 00:06:47.540]  最後再炒
[00:06:47.540 --> 00:06:48.460]  最後加餡
[00:06:48.580 --> 00:06:50.100]  那你一定要分先後的
[00:06:50.100 --> 00:06:52.340]  每樣都一起煮的時候
[00:06:52.340 --> 00:06:54.500]  有些又煮得太爛
[00:06:54.500 --> 00:06:55.780]  或者有些不熟
[00:06:55.780 --> 00:06:58.060]  所以
[00:06:58.060 --> 00:06:59.780]  有智慧的人
[00:06:59.780 --> 00:07:02.180]  就是做事要先後
[00:07:02.180 --> 00:07:04.740]  所以在基督裡面
[00:07:04.740 --> 00:07:06.260]  有智慧的意思
[00:07:06.260 --> 00:07:07.900]  就是說在真理上面
[00:07:07.900 --> 00:07:09.780]  你懂得怎麼判斷
[00:07:09.780 --> 00:07:12.940]  你懂得怎麼去知道
[00:07:12.940 --> 00:07:14.420]  什麼是真理
[00:07:14.420 --> 00:07:16.580]  信荔的真理
[00:07:17.180 --> 00:07:18.860]  不會更改
[00:07:18.860 --> 00:07:22.580]  一兩千年的時候
[00:07:22.580 --> 00:07:23.460]  這樣的教導
[00:07:23.460 --> 00:07:25.460]  到現在一樣是這樣
[00:07:25.460 --> 00:07:27.020]  這個真理不會改
[00:07:27.020 --> 00:07:30.260]  你懂得分什麼叫做人的傳統
[00:07:30.260 --> 00:07:31.900]  是可以改
[00:07:31.900 --> 00:07:34.260]  隨著時代
[00:07:34.260 --> 00:07:35.180]  隨著文化
[00:07:35.180 --> 00:07:36.940]  我們可以改
[00:07:36.940 --> 00:07:38.580]  這些你分得清楚的時候
[00:07:38.580 --> 00:07:39.300]  就是有智慧
[00:07:39.300 --> 00:07:41.780]  什麼時候你要多做
[00:07:41.780 --> 00:07:45.020]  就是有公義
[00:07:45.580 --> 00:07:47.580]  什麼叫注重憐憫
[00:07:47.580 --> 00:07:50.420]  公義我們說理
[00:07:50.420 --> 00:07:52.140]  合理
[00:07:52.140 --> 00:07:54.540]  憐憫就說情
[00:07:54.540 --> 00:07:57.820]  那你要做事要合情合理
[00:07:57.820 --> 00:07:59.460]  就叫做有智慧
[00:07:59.460 --> 00:08:00.660]  兼顧
[00:08:00.660 --> 00:08:03.260]  那你使用因次上面
[00:08:03.260 --> 00:08:04.860]  為什麼叫做有智慧
[00:08:04.860 --> 00:08:06.300]  就是按著信心
[00:08:06.300 --> 00:08:08.660]  看自己合乎中度
[00:08:08.660 --> 00:08:11.300]  不高不低
[00:08:11.300 --> 00:08:14.020]  你又不會太驕傲
[00:08:14.500 --> 00:08:17.500]  但你又不會太自謙
[00:08:17.500 --> 00:08:18.220]  什麼都不行
[00:08:18.220 --> 00:08:19.260]  我什麼都不懂
[00:08:19.260 --> 00:08:20.860]  你使用因次的時候
[00:08:20.860 --> 00:08:21.860]  按著信心
[00:08:21.860 --> 00:08:24.300]  看自己合乎中度
[00:08:24.300 --> 00:08:26.060]  這個也是羅馬書的教導
[00:08:26.060 --> 00:08:28.660]  所以今天我們在所讀的聖經裡面
[00:08:28.660 --> 00:08:30.740]  就是教導我們如何更加有智慧
[00:08:30.740 --> 00:08:36.420]  當耶穌責備法利塞人的時候
[00:08:36.420 --> 00:08:37.180]  我們要學習
[00:08:37.180 --> 00:08:38.500]  不要像他們
[00:08:38.500 --> 00:08:41.900]  所以這段經文其實就說
[00:08:41.900 --> 00:08:43.620]  這些法利塞人是這樣那樣
[00:08:43.820 --> 00:08:45.100]  你就不要學他們
[00:08:45.100 --> 00:08:46.820]  即是一個反面教材
[00:08:46.820 --> 00:08:49.180]  不要學似法利塞人
[00:08:49.180 --> 00:08:51.220]  那我們就更加有智慧了
[00:08:51.220 --> 00:08:54.860]  怎樣更加有智慧呢
[00:08:54.860 --> 00:08:57.540]  第一是全謙卑的態度
[00:08:57.540 --> 00:09:00.900]  經文的背景是說
[00:09:00.900 --> 00:09:03.900]  屍洗約翰差派兩個門徒去問耶穌
[00:09:03.900 --> 00:09:06.620]  那個將要來的那位
[00:09:06.620 --> 00:09:07.420]  是不是你呀
[00:09:07.420 --> 00:09:10.820]  神的指紋
[00:09:10.820 --> 00:09:13.620]  在等候要來的那位尼塞亞
[00:09:13.620 --> 00:09:14.500]  或者各位基督
[00:09:14.500 --> 00:09:16.140]  拯救我們的人
[00:09:16.140 --> 00:09:17.100]  就是你嗎
[00:09:17.100 --> 00:09:21.060]  當時約翰對耶穌的言行
[00:09:21.060 --> 00:09:23.260]  作為沒有充分的資料
[00:09:23.260 --> 00:09:25.340]  他
[00:09:25.340 --> 00:09:27.780]  不像我們今天那樣
[00:09:27.780 --> 00:09:29.020]  要找什麼資料
[00:09:29.020 --> 00:09:32.260]  就上網找張照片看看
[00:09:32.260 --> 00:09:33.820]  那時候沒有這些東西
[00:09:33.820 --> 00:09:36.340]  他未必知道耶穌所做的
[00:09:36.340 --> 00:09:37.300]  所有的事
[00:09:37.300 --> 00:09:38.500]  也都未必聽過
[00:09:38.500 --> 00:09:40.020]  耶穌所說的道
[00:09:40.020 --> 00:09:41.660]  所以耶穌就說
[00:09:41.660 --> 00:09:43.140]  你回去和你
[00:09:43.500 --> 00:09:45.340]  你們的老師回補一下
[00:09:45.340 --> 00:09:46.300]  我的作為
[00:09:46.300 --> 00:09:48.900]  他就會清楚確信
[00:09:48.900 --> 00:09:50.260]  我就是基督
[00:09:50.260 --> 00:09:52.740]  從《聖經》記載
[00:09:52.740 --> 00:09:53.340]  我們知道
[00:09:53.340 --> 00:09:56.420]  約翰和耶穌不單止是有親戚的關係
[00:09:56.420 --> 00:10:00.140]  而且約翰是為耶穌預備道路的
[00:10:00.140 --> 00:10:02.340]  預備百姓改為
[00:10:02.340 --> 00:10:05.980]  後來耶穌出現了
[00:10:05.980 --> 00:10:08.820]  大家就從約翰的見證
[00:10:08.820 --> 00:10:10.300]  和耶穌的作為當中
[00:10:10.500 --> 00:10:13.980]  知道他就是從神而來的那位基督
[00:10:13.980 --> 00:10:19.300]  但是法律賽人和那些律法師
[00:10:19.300 --> 00:10:21.900]  不相信約翰是一位先知
[00:10:21.900 --> 00:10:24.940]  也都不相信耶穌基督
[00:10:24.940 --> 00:10:27.220]  所以耶穌就感嘆
[00:10:27.220 --> 00:10:29.580]  這個世代的人
[00:10:29.580 --> 00:10:31.980]  這個世代的人是怎樣的呢
[00:10:31.980 --> 00:10:35.900]  是自己有了成見
[00:10:35.900 --> 00:10:38.660]  認為自己不需要改變
[00:10:38.660 --> 00:10:40.180]  不肯接受耶穌
[00:10:41.060 --> 00:10:43.220]  他們自己以為掌握了真理
[00:10:43.220 --> 00:10:45.980]  不會考慮其他新的資訊
[00:10:45.980 --> 00:10:50.060]  所以耶穌在這裡就說了一個
[00:10:50.060 --> 00:10:52.740]  當時時時都看到的一個場景
[00:10:52.740 --> 00:10:54.500]  就是一群小朋友
[00:10:54.500 --> 00:10:57.340]  在街上玩
[00:10:57.340 --> 00:11:00.380]  好像以前那些所謂「趁虛」
[00:11:00.380 --> 00:11:03.420]  有些在鄉下長大就知道了
[00:11:03.420 --> 00:11:05.180]  幾十年前那些「趁虛」
[00:11:05.180 --> 00:11:06.940]  有時就一個星期一次
[00:11:06.940 --> 00:11:08.660]  有時就十天一次
[00:11:09.020 --> 00:11:11.540]  就是「趁虛」的時候才可以買到東西
[00:11:11.540 --> 00:11:14.580]  或者是賣到你自己種植的東西
[00:11:14.580 --> 00:11:16.740]  擺地攤這樣
[00:11:16.740 --> 00:11:20.540]  我們可以想像
[00:11:20.540 --> 00:11:23.340]  大人在那裡就擺地攤
[00:11:23.340 --> 00:11:24.820]  賣賣、講價
[00:11:24.820 --> 00:11:27.020]  小朋友就在旁邊玩
[00:11:27.020 --> 00:11:28.340]  小朋友怎樣玩呢
[00:11:28.340 --> 00:11:31.660]  當然是學大人的活動
[00:11:31.660 --> 00:11:37.340]  首先他們可能會扮喜慶的時間
[00:11:37.340 --> 00:11:38.620]  或者是過節
[00:11:39.180 --> 00:11:41.500]  所以經文這裡說是「吹笛」
[00:11:41.500 --> 00:11:43.300]  一群人在吹笛的時候
[00:11:43.300 --> 00:11:45.060]  是指某一種慶典
[00:11:45.060 --> 00:11:47.300]  比如說是新年
[00:11:47.300 --> 00:11:51.220]  或者是有人結婚
[00:11:51.220 --> 00:11:53.780]  或者是迎娶一個隊伍
[00:11:53.780 --> 00:11:55.020]  唱歌跳舞
[00:11:55.020 --> 00:11:57.340]  吹奏樂器這樣
[00:11:57.340 --> 00:12:02.940]  但是有些小朋友就不參與
[00:12:02.940 --> 00:12:03.900]  站在對手旁邊
[00:12:03.900 --> 00:12:06.220]  有什麼好玩的
[00:12:07.620 --> 00:12:10.860]  結婚學大人去迎娶
[00:12:10.860 --> 00:12:11.620]  有什麼好玩的
[00:12:11.620 --> 00:12:12.260]  不參與?
[00:12:12.260 --> 00:12:12.900]  不參與
[00:12:12.900 --> 00:12:18.060]  那時候就有小朋友說
[00:12:18.060 --> 00:12:19.500]  不如我們扮「送笨」吧
[00:12:19.500 --> 00:12:22.500]  吹笛
[00:12:22.500 --> 00:12:24.900]  哭哭啼啼
[00:12:24.900 --> 00:12:25.980]  又哭
[00:12:25.980 --> 00:12:27.380]  擦眼淚
[00:12:27.380 --> 00:12:29.540]  但是旁邊又有小朋友說
[00:12:29.540 --> 00:12:30.340]  有什麼好玩的
[00:12:30.340 --> 00:12:31.260]  不參與
[00:12:31.260 --> 00:12:34.580]  上次「趁虛」的時候就參與過了
[00:12:34.580 --> 00:12:35.300]  不參與
[00:12:35.300 --> 00:12:37.180]  當然是這樣的
[00:12:37.740 --> 00:12:39.180]  我們唱哀歌
[00:12:39.180 --> 00:12:40.260]  你們不提曲
[00:12:40.260 --> 00:12:42.820]  所以經文是說到這樣
[00:12:42.820 --> 00:12:46.660]  有些人就是建議這樣
[00:12:46.660 --> 00:12:48.100]  但是有些人就說
[00:12:48.100 --> 00:12:49.180]  不好玩的
[00:12:49.180 --> 00:12:50.620]  我們不參與
[00:12:50.620 --> 00:12:54.300]  不知道大家小時候參與過什麼
[00:12:54.300 --> 00:12:58.300]  可能你們男孩子當然是參與
[00:12:58.300 --> 00:13:00.940]  當兵賊
[00:13:00.940 --> 00:13:02.220]  不止兵兵
[00:13:02.220 --> 00:13:02.980]  當大兵
[00:13:02.980 --> 00:13:04.500]  追來追去
[00:13:04.500 --> 00:13:06.740]  女孩子我不知道
[00:13:06.740 --> 00:13:08.820]  我們那個時候
[00:13:08.820 --> 00:13:10.060]  有些女孩子都說
[00:13:10.060 --> 00:13:11.500]  玩「煮飯仔」
[00:13:11.500 --> 00:13:15.220]  不知道用什麼方式
[00:13:15.220 --> 00:13:16.740]  就地取彩
[00:13:16.740 --> 00:13:19.980]  小朋友當然是找些東西來玩的
[00:13:19.980 --> 00:13:22.660]  但是也有小朋友就是
[00:13:22.660 --> 00:13:23.900]  所謂「無動於衷」
[00:13:23.900 --> 00:13:26.580]  這樣又不好玩
[00:13:26.580 --> 00:13:27.780]  那樣又不好玩
[00:13:27.780 --> 00:13:29.220]  就是沒有興趣
[00:13:29.220 --> 00:13:31.420]  我就是我
[00:13:31.420 --> 00:13:33.580]  我不會改變的
[00:13:35.580 --> 00:13:37.140]  所以當時的法律賽人
[00:13:37.140 --> 00:13:39.100]  或者那些律法師
[00:13:39.100 --> 00:13:42.340]  所謂在上流社會的人
[00:13:42.340 --> 00:13:43.940]  就是自命清高
[00:13:43.940 --> 00:13:45.900]  那些人就說
[00:13:45.900 --> 00:13:48.820]  我們是懂得希伯來文的
[00:13:48.820 --> 00:13:50.220]  圓文聖經
[00:13:50.220 --> 00:13:51.380]  你們不懂的
[00:13:51.380 --> 00:13:52.980]  那時候真的是這樣
[00:13:52.980 --> 00:13:54.220]  只有那些
[00:13:54.220 --> 00:13:57.820]  真的在那些名師之下
[00:13:57.820 --> 00:14:00.100]  才懂得讀圓文的聖經
[00:14:00.100 --> 00:14:02.180]  其他人是聽而已
[00:14:02.180 --> 00:14:03.860]  哪裡有抄寫這些東西
[00:14:03.860 --> 00:14:05.100]  沒有那些事情
[00:14:06.140 --> 00:14:08.620]  那他們有什麼態度呢
[00:14:08.620 --> 00:14:10.820]  就是我們是有文化的
[00:14:10.820 --> 00:14:11.980]  是有學問的
[00:14:11.980 --> 00:14:15.700]  約翰他怎麼會是先知呢
[00:14:15.700 --> 00:14:18.180]  約翰這個人怪怪的
[00:14:18.180 --> 00:14:19.300]  住在曠野
[00:14:19.300 --> 00:14:21.900]  他們的師父是誰
[00:14:21.900 --> 00:14:22.660]  我也不知道
[00:14:22.660 --> 00:14:23.900]  怎麼會是先知呢
[00:14:23.900 --> 00:14:25.860]  耶穌
[00:14:25.860 --> 00:14:28.500]  耶穌更加不會是基督
[00:14:28.500 --> 00:14:33.340]  他在北扁加利利一個村子裡長大
[00:14:33.340 --> 00:14:36.100]  就是拿撒勒 拿撒勒在哪裡
[00:14:36.100 --> 00:14:37.660]  有些人說還沒聽過
[00:14:37.660 --> 00:14:39.300]  不知是哪個村子來的
[00:14:39.300 --> 00:14:41.740]  我才不相信
[00:14:41.740 --> 00:14:44.700]  基督是大衛的後裔
[00:14:44.700 --> 00:14:47.940]  大衛是皇的 皇帝
[00:14:47.940 --> 00:14:50.300]  起碼有些錢
[00:14:50.300 --> 00:14:53.060]  那才像皇族的後代
[00:14:53.060 --> 00:14:56.380]  在村子裡長大怎麼會是基督
[00:14:56.380 --> 00:14:59.700]  這種態度就是
[00:14:59.700 --> 00:15:01.540]  我不願意謙卑下來
[00:15:02.260 --> 00:15:06.220]  考慮一些跟我以前認知不同的事
[00:15:06.220 --> 00:15:10.220]  認為什麼都懂 什麼都懂
[00:15:10.220 --> 00:15:12.420]  不需要改變 不需要學習
[00:15:12.420 --> 00:15:18.140]  可能有些無道朋友在當中
[00:15:18.140 --> 00:15:19.660]  都有類似的心態
[00:15:19.660 --> 00:15:23.940]  我在以前牧養的教會
[00:15:23.940 --> 00:15:27.620]  就遇到一些從中國來的知識分子
[00:15:30.620 --> 00:15:32.900]  他們的教育環境當中
[00:15:32.900 --> 00:15:34.300]  或者他們的認知
[00:15:34.300 --> 00:15:36.340]  宗教就是等於迷信
[00:15:36.340 --> 00:15:38.940]  就是等於不科學
[00:15:38.940 --> 00:15:41.420]  是等於信洋教
[00:15:41.420 --> 00:15:48.220]  沒有知識的人才是需要宗教
[00:15:48.220 --> 00:15:52.940]  中國有些知識分子都是這樣想的
[00:15:52.940 --> 00:15:54.100]  那些沒有知識的人
[00:15:54.100 --> 00:15:56.020]  不科學的人才是需要宗教
[00:15:56.020 --> 00:15:58.700]  我們讀過書的人不需要宗教
[00:15:59.620 --> 00:16:03.260]  或者我們現在這麼文明 這麼科學
[00:16:03.260 --> 00:16:05.660]  哪有人還會信宗教
[00:16:05.660 --> 00:16:10.780]  如果要信的話就信道教
[00:16:10.780 --> 00:16:13.900]  因為道教是中國以前的傳統樂理宗教
[00:16:13.900 --> 00:16:15.620]  不需要信洋教
[00:16:15.620 --> 00:16:20.100]  後來來到我們教會
[00:16:20.100 --> 00:16:24.420]  看見很多 PhD 博士
[00:16:25.460 --> 00:16:30.060]  都是化學博士 物理 醫學博士
[00:16:30.060 --> 00:16:32.100]  他們很稀奇
[00:16:32.100 --> 00:16:37.020]  他們問你們是否真的信這些東西
[00:16:37.020 --> 00:16:39.980]  你們是否真的信
[00:16:39.980 --> 00:16:41.540]  為甚麼你們讀這麼多書
[00:16:41.540 --> 00:16:43.020]  這些高級知識分子
[00:16:43.020 --> 00:16:45.500]  你們都信耶穌的
[00:16:45.500 --> 00:16:46.740]  他們不明白
[00:16:46.740 --> 00:16:50.260]  也有些人很坦白地說
[00:16:50.260 --> 00:16:52.540]  我是陪我媽媽來教會的
[00:16:52.540 --> 00:16:53.860]  我是不會信的
[00:16:55.300 --> 00:16:57.780]  你們省口氣不要跟我傳
[00:16:57.780 --> 00:16:58.940]  我是不會信的
[00:16:58.940 --> 00:17:03.500]  不過有時神的大能真是很奇妙
[00:17:03.500 --> 00:17:06.580]  很多以前說過這樣的東西後來信了
[00:17:06.580 --> 00:17:09.060]  信了 這是神的大能
[00:17:09.060 --> 00:17:15.180]  有些人一開始就說是洋教 不信
[00:17:15.180 --> 00:17:21.380]  也有很多沒有相信耶穌的朋友
[00:17:21.380 --> 00:17:23.420]  認定耶穌只不過是一個人
[00:17:24.420 --> 00:17:27.980]  一個人 或者是很偉大的人
[00:17:27.980 --> 00:17:29.060]  或者是很好的老師
[00:17:29.060 --> 00:17:30.020]  但是只不過是一個人
[00:17:30.020 --> 00:17:33.460]  他不會再思考他是否不單是一個人
[00:17:33.460 --> 00:17:37.140]  我們的信仰就是
[00:17:37.140 --> 00:17:40.380]  耶穌是人 但是他也是神
[00:17:40.380 --> 00:17:42.660]  但是有些人不會這樣想的
[00:17:42.660 --> 00:17:43.660]  只不過是一個人
[00:17:43.660 --> 00:17:45.420]  不會是神 不可能是神
[00:17:45.420 --> 00:17:50.380]  也有些朋友認定
[00:17:52.340 --> 00:17:54.780]  我一人做事一人當
[00:17:54.780 --> 00:17:58.380]  我對得起天地 對得起祖宗
[00:17:58.380 --> 00:18:00.340]  對得起良心
[00:18:00.340 --> 00:18:04.580]  我不需要宗教 不需要相信神
[00:18:04.580 --> 00:18:05.980]  不需要神的幫助
[00:18:05.980 --> 00:18:10.020]  這樣的親戚朋友
[00:18:10.020 --> 00:18:13.300]  如果願意陪你一起來教會
[00:18:13.300 --> 00:18:15.100]  或者是參加教會活動
[00:18:15.100 --> 00:18:17.780]  已經很給你面子了
[00:18:17.780 --> 00:18:19.180]  要多謝他們
[00:18:19.180 --> 00:18:21.580]  如果這個是你的話
[00:18:21.580 --> 00:18:23.660]  我也是多謝你
