
[00:00:00.000 --> 00:00:02.000]  石硤尾一間中學 叫冥賢中學
[00:02:42.000 --> 00:02:44.000]  吃完之後就收起來
[00:02:44.000 --> 00:02:46.000]  臨走我再去看一看他
[00:02:46.000 --> 00:02:48.000]  就發覺他
[00:02:48.000 --> 00:02:50.000]  的耳朵
[00:02:50.000 --> 00:02:52.000]  我就跟他說
[00:02:52.000 --> 00:02:54.000]  爸爸你就這樣坐著睡
[00:02:54.000 --> 00:02:56.000]  會著涼
[00:02:56.000 --> 00:02:58.000]  不如你上床睡
[00:02:58.000 --> 00:03:02.000]  但是他不理我
[00:03:02.000 --> 00:03:04.000]  我發覺他已經
[00:03:04.000 --> 00:03:06.000]  暈了
[00:03:06.000 --> 00:03:08.000]  我摸他
[00:03:08.000 --> 00:03:10.000]  看他脈搏
[00:03:10.000 --> 00:03:12.000]  跳得很亂
[00:03:12.000 --> 00:03:14.000]  我知道有事不妥
[00:03:14.000 --> 00:03:16.000]  馬上就打電話給我姐夫和我姐姐
[00:03:16.000 --> 00:03:18.000]  送去伊利沙伯醫院
[00:03:18.000 --> 00:03:20.000]  去到急症室的時候
[00:03:20.000 --> 00:03:22.000]  沒多久醫生就出來
[00:03:22.000 --> 00:03:24.000]  跟我說
[00:03:24.000 --> 00:03:26.000]  太遲了
[00:03:26.000 --> 00:03:28.000]  你爸爸走了
[00:03:28.000 --> 00:03:30.000]  死了
[00:03:30.000 --> 00:03:32.000]  心臟病
[00:03:32.000 --> 00:03:34.000]  我嚇了一跳
[00:03:34.000 --> 00:03:36.000]  幾個小時前
[00:03:36.000 --> 00:03:38.000]  我才跟他有談有笑
[00:03:38.000 --> 00:03:40.000]  我接受不到
[00:03:40.000 --> 00:03:42.000]  當那些員工推他
[00:03:42.000 --> 00:03:44.000]  圍底出去的時候
[00:03:44.000 --> 00:03:46.000]  他就大聲說
[00:03:46.000 --> 00:03:48.000]  我知道我爸爸是信耶穌的
[00:03:48.000 --> 00:03:50.000]  他會上天堂
[00:03:50.000 --> 00:03:52.000]  我太太就推了我進去
[00:03:52.000 --> 00:03:56.000]  隔了幾天
[00:03:56.000 --> 00:03:58.000]  我去紅磡殮房
[00:03:58.000 --> 00:04:00.000]  認屍
[00:04:00.000 --> 00:04:02.000]  那個時候
[00:04:02.000 --> 00:04:04.000]  香港不是很尊重
[00:04:04.000 --> 00:04:06.000]  那些死去的人
[00:04:06.000 --> 00:04:08.000]  去到殮房裡面
[00:04:08.000 --> 00:04:10.000]  一個一個的屍體
[00:04:10.000 --> 00:04:12.000]  又老又亂
[00:04:12.000 --> 00:04:14.000]  我想像中
[00:04:14.000 --> 00:04:16.000]  有些可能很有學問
[00:04:16.000 --> 00:04:18.000]  有些很無學問
[00:04:18.000 --> 00:04:20.000]  但全部都是沒氣息
[00:04:20.000 --> 00:04:22.000]  沒生命
[00:04:22.000 --> 00:04:24.000]  好像很沒尊嚴
[00:04:24.000 --> 00:04:26.000]  我很難過
[00:04:26.000 --> 00:04:28.000]  看到爸爸的樣子的時候
[00:04:28.000 --> 00:04:30.000]  很難過
[00:04:30.000 --> 00:04:32.000]  哭起來
[00:04:32.000 --> 00:04:34.000]  突然間心裡面想
[00:04:34.000 --> 00:04:36.000]  如果我不是信耶穌
[00:04:36.000 --> 00:04:38.000]  不是我知道
[00:04:38.000 --> 00:04:40.000]  有永生的盼望
[00:04:40.000 --> 00:04:42.000]  如果我爸爸不是一個基督徒
[00:04:42.000 --> 00:04:44.000]  有永生的盼望
[00:04:44.000 --> 00:04:46.000]  做人為了什麼
[00:04:46.000 --> 00:04:48.000]  人生有什麼意義
[00:04:48.000 --> 00:04:50.000]  我想我們很多人
[00:04:50.000 --> 00:04:52.000]  都受孔夫子這句說話影響
[00:04:52.000 --> 00:04:54.000]  未知生
[00:04:54.000 --> 00:04:56.000]  焉知死
[00:04:56.000 --> 00:04:58.000]  所以我們整個中國的文化
[00:04:58.000 --> 00:05:00.000]  是很否定死亡
[00:05:00.000 --> 00:05:02.000]  我們不說
[00:05:02.000 --> 00:05:04.000]  死這個字
[00:05:04.000 --> 00:05:06.000]  我們用很多說話來代替了死
[00:05:06.000 --> 00:05:08.000]  我們叫
[00:05:08.000 --> 00:05:10.000]  回到舊時代
[00:05:10.000 --> 00:05:12.000]  香了
[00:05:12.000 --> 00:05:14.000]  拉柴
[00:05:14.000 --> 00:05:16.000]  我不知道什麼叫拉柴
[00:05:16.000 --> 00:05:18.000]  我們以為避開了就會不看
[00:05:18.000 --> 00:05:20.000]  但美國有一個很出名的
[00:05:20.000 --> 00:05:22.000]  神學家
[00:05:22.000 --> 00:05:24.000]  田納克
[00:05:24.000 --> 00:05:26.000]  他就把這句說話反過來說
[00:05:26.000 --> 00:05:28.000]  未知死
[00:05:28.000 --> 00:05:30.000]  焉知生
[00:05:30.000 --> 00:05:32.000]  一個人能夠知道死亡是什麼
[00:05:32.000 --> 00:05:34.000]  死亡之後去哪裡的時候
[00:05:34.000 --> 00:05:36.000]  他會更加精彩
[00:05:36.000 --> 00:05:38.000]  想起十多年前
[00:05:38.000 --> 00:05:40.000]  十年前
[00:05:40.000 --> 00:05:42.000]  我2000年
[00:05:42.000 --> 00:05:44.000]  我和我太太從美國回來香港
[00:05:44.000 --> 00:05:46.000]  在這個教會裡服事
[00:05:46.000 --> 00:05:48.000]  一年之後
[00:05:48.000 --> 00:05:50.000]  我太太發現
[00:05:50.000 --> 00:05:52.000]  在胸口裡有一個拳頭這麼大的腫瘤
[00:05:52.000 --> 00:05:56.000]  經過檢查之後
[00:05:56.000 --> 00:05:58.000]  原來是癌症
[00:05:58.000 --> 00:06:00.000]  是淋巴癌
[00:06:00.000 --> 00:06:02.000]  要馬上做化療
[00:06:04.000 --> 00:06:06.000]  治療了大約半年
[00:06:06.000 --> 00:06:08.000]  醫生說痊癒了
[00:06:08.000 --> 00:06:10.000]  但一年之後復發
[00:06:10.000 --> 00:06:12.000]  我還記得是2003年
[00:06:12.000 --> 00:06:16.000]  是SARS最嚴重的時候
[00:06:16.000 --> 00:06:20.000]  醫生說唯一的希望
[00:06:20.000 --> 00:06:22.000]  是要做骨髓移植
[00:06:22.000 --> 00:06:24.000]  於是我太太
[00:06:24.000 --> 00:06:26.000]  就進入了全香港最安全的地方
[00:06:26.000 --> 00:06:28.000]  就是瑪麗醫院的J-Bar
[00:06:28.000 --> 00:06:32.000]  一個完全隔開的治療
[00:06:32.000 --> 00:06:34.000]  去做骨髓移植
[00:06:34.000 --> 00:06:36.000]  住了四五個星期
[00:06:36.000 --> 00:06:40.000]  骨髓移植
[00:06:40.000 --> 00:06:42.000]  是要將整個免疫系統剷除
[00:06:42.000 --> 00:06:44.000]  然後再放自己的骨髓進去
[00:06:44.000 --> 00:06:48.000]  從頭再生出來
[00:06:48.000 --> 00:06:50.000]  五個星期出院之後
[00:06:50.000 --> 00:06:52.000]  醫生跟我們說
[00:06:52.000 --> 00:06:56.000]  千萬不要發燒感冒
[00:06:56.000 --> 00:06:58.000]  一感冒
[00:06:58.000 --> 00:07:00.000]  要馬上來看
[00:07:00.000 --> 00:07:02.000]  因為你沒有抵抗力
[00:07:02.000 --> 00:07:04.000]  那時是SARS
[00:07:04.000 --> 00:07:08.000]  出院後
[00:07:08.000 --> 00:07:10.000]  不久
[00:07:10.000 --> 00:07:14.000]  突然有一天
[00:07:14.000 --> 00:07:16.000]  覺得輕輕的
[00:07:16.000 --> 00:07:18.000]  量度一下針
[00:07:18.000 --> 00:07:20.000]  發燒
[00:07:20.000 --> 00:07:22.000]  很害怕
[00:07:22.000 --> 00:07:24.000]  馬上送去
[00:07:24.000 --> 00:07:26.000]  瑪麗醫院
[00:07:26.000 --> 00:07:28.000]  去到瑪麗醫院我還記得
[00:07:28.000 --> 00:07:30.000]  裡面很多都是老人家
[00:07:30.000 --> 00:07:34.000]  我太太抱著N95
[00:07:34.000 --> 00:07:36.000]  的口罩
[00:07:36.000 --> 00:07:38.000]  很辛苦
[00:07:38.000 --> 00:07:40.000]  她跟姑娘說
[00:07:40.000 --> 00:07:42.000]  可不可以不抱N95
[00:07:42.000 --> 00:07:44.000]  那些普通的外科手術
[00:07:44.000 --> 00:07:48.000]  姑娘笑了跟她說
[00:07:48.000 --> 00:07:50.000]  你不怕傳染到SARS
[00:07:50.000 --> 00:07:52.000]  那你就換吧
[00:07:52.000 --> 00:07:54.000]  嚇得我們兩個腳都軟了
[00:07:54.000 --> 00:07:56.000]  當然不敢
[00:07:56.000 --> 00:07:58.000]  接著就照樣驗血
[00:07:58.000 --> 00:08:00.000]  發現她的
[00:08:00.000 --> 00:08:02.000]  中性的白血球
[00:08:02.000 --> 00:08:04.000]  幾乎是零
[00:08:04.000 --> 00:08:10.000]  那晚我太太跟我說
[00:08:10.000 --> 00:08:12.000]  劉穎蕊
[00:08:12.000 --> 00:08:16.000]  我們都要想一下
[00:08:16.000 --> 00:08:18.000]  可能我先走
[00:08:18.000 --> 00:08:24.000]  我跟很多男人都一樣
[00:08:24.000 --> 00:08:26.000]  不會的
[00:08:26.000 --> 00:08:28.000]  不要想這些
[00:08:28.000 --> 00:08:30.000]  沒事的
[00:08:30.000 --> 00:08:32.000]  接著她說了一句
[00:08:32.000 --> 00:08:34.000]  我現在經常想
[00:08:34.000 --> 00:08:36.000]  你是我最親的人
[00:08:36.000 --> 00:08:40.000]  我想將我心底裡的
[00:08:40.000 --> 00:08:42.000]  說話和恐懼說給你聽
[00:08:42.000 --> 00:08:44.000]  你都不肯聽
[00:08:44.000 --> 00:08:46.000]  我還可以說給誰聽
[00:08:46.000 --> 00:08:50.000]  很難過
[00:08:52.000 --> 00:08:54.000]  回到家裡
[00:08:54.000 --> 00:08:56.000]  自己很難想
[00:08:56.000 --> 00:09:00.000]  我是一個牧師
[00:09:00.000 --> 00:09:02.000]  我是一個基督徒
[00:09:02.000 --> 00:09:04.000]  我腦裡知道
[00:09:04.000 --> 00:09:06.000]  有永生
[00:09:06.000 --> 00:09:08.000]  但面對這個生離死別的時候
[00:09:08.000 --> 00:09:12.000]  這個信仰對我有什麼益處
[00:09:12.000 --> 00:09:16.000]  我就想起
[00:09:16.000 --> 00:09:18.000]  聖經裡的一句話
[00:09:18.000 --> 00:09:20.000]  就是約伯記第一章說
[00:09:20.000 --> 00:09:22.000]  賞賜是上帝
[00:09:22.000 --> 00:09:24.000]  收取是上帝
[00:09:24.000 --> 00:09:26.000]  唯有上帝的名字
[00:09:26.000 --> 00:09:28.000]  得稱重
[00:09:28.000 --> 00:09:30.000]  誰是老闆
[00:09:30.000 --> 00:09:34.000]  誰賜給我這個家
[00:09:34.000 --> 00:09:36.000]  這個生命誰賜給我
[00:09:36.000 --> 00:09:38.000]  是他
[00:09:38.000 --> 00:09:42.000]  賞賜是他 收取是他
[00:09:42.000 --> 00:09:44.000]  於是我就在上帝面前
[00:09:44.000 --> 00:09:46.000]  祈禱
[00:09:46.000 --> 00:09:48.000]  阿神你是老闆
[00:09:48.000 --> 00:09:50.000]  你說什麼就什麼
[00:09:50.000 --> 00:09:52.000]  雖然我的氣很不順
[00:09:52.000 --> 00:09:54.000]  你說什麼就什麼
[00:09:54.000 --> 00:09:56.000]  我就安然入睡
[00:09:56.000 --> 00:09:58.000]  但再去醫院的時候
[00:09:58.000 --> 00:10:00.000]  醫生跟我說
[00:10:00.000 --> 00:10:02.000]  這些感冒應該過幾天就沒事了
[00:10:02.000 --> 00:10:12.000]  信仰對你人生裡
[00:10:12.000 --> 00:10:14.000]  尤其是在最危機的時候
[00:10:14.000 --> 00:10:16.000]  有什麼作用
[00:10:18.000 --> 00:10:20.000]  十五個月前
[00:10:20.000 --> 00:10:22.000]  我和我太太懷著一個
[00:10:22.000 --> 00:10:24.000]  最興奮的心情
[00:10:24.000 --> 00:10:26.000]  去美國
[00:10:26.000 --> 00:10:28.000]  探望我兒子
[00:10:28.000 --> 00:10:30.000]  和迎接
[00:10:30.000 --> 00:10:32.000]  我孫子的出生
[00:10:32.000 --> 00:10:34.000]  去到的時候
[00:10:34.000 --> 00:10:36.000]  我媳婦還沒生
[00:10:36.000 --> 00:10:38.000]  我兒子跟我說
[00:10:38.000 --> 00:10:40.000]  你先去羅省探會
[00:10:40.000 --> 00:10:46.000]  因為我們沒空招待你
[00:10:46.000 --> 00:10:48.000]  於是我和我太太
[00:10:48.000 --> 00:10:50.000]  就去羅省
[00:10:50.000 --> 00:10:52.000]  那晚我們一起出去吃飯
[00:10:52.000 --> 00:10:54.000]  接到我兒子的電話
[00:10:54.000 --> 00:10:56.000]  他說爸爸
[00:10:56.000 --> 00:10:58.000]  安娜進了醫院
[00:10:58.000 --> 00:11:00.000]  開了五個試驗
[00:11:00.000 --> 00:11:02.000]  大概沒多久
[00:11:02.000 --> 00:11:04.000]  寶寶就出生了
[00:11:04.000 --> 00:11:06.000]  心裡想著也很快
[00:11:06.000 --> 00:11:08.000]  隔了十分鐘
[00:11:08.000 --> 00:11:10.000]  再收到電話
[00:11:10.000 --> 00:11:12.000]  不知道發生什麼事
[00:11:14.000 --> 00:11:16.000]  送安娜進了手術室
[00:11:16.000 --> 00:11:18.000]  要馬上做手術
[00:11:18.000 --> 00:11:20.000]  流血
[00:11:20.000 --> 00:11:22.000]  請我們為她祈禱
[00:11:22.000 --> 00:11:26.000]  我女兒和女婿都是醫生
[00:11:26.000 --> 00:11:28.000]  我們當時想
[00:11:28.000 --> 00:11:30.000]  極其難民
[00:11:30.000 --> 00:11:32.000]  將整個子宮割掉
[00:11:32.000 --> 00:11:34.000]  應該不是大問題
[00:11:34.000 --> 00:11:36.000]  不夠五分鐘
[00:11:36.000 --> 00:11:38.000]  我兒子打電話來
[00:11:38.000 --> 00:11:40.000]  在電話裡哭
[00:11:40.000 --> 00:11:42.000]  安娜死了
[00:11:44.000 --> 00:11:46.000]  胎水出血
[00:11:46.000 --> 00:11:48.000]  胎水入血
[00:11:48.000 --> 00:11:52.000]  現在醫生趕著救寶寶出來
[00:11:52.000 --> 00:11:56.000]  然後飛機送去三藩市
[00:11:56.000 --> 00:11:58.000]  私立醫院
[00:11:58.000 --> 00:12:02.000]  就是這樣
[00:12:02.000 --> 00:12:04.000]  一個三十多歲
[00:12:04.000 --> 00:12:06.000]  健健康康
[00:12:06.000 --> 00:12:08.000]  就離開了
[00:12:08.000 --> 00:12:12.000]  而最痛苦的
[00:12:12.000 --> 00:12:14.000]  就是我兒子說
[00:12:14.000 --> 00:12:16.000]  在安息禮拜
[00:12:16.000 --> 00:12:18.000]  可不可以叫我去港督
[00:12:18.000 --> 00:12:24.000]  其實
[00:12:24.000 --> 00:12:26.000]  我們想想
[00:12:26.000 --> 00:12:28.000]  人生裡面
[00:12:28.000 --> 00:12:30.000]  始終
[00:12:30.000 --> 00:12:32.000]  有一天沒了明天
[00:12:32.000 --> 00:12:36.000]  安諾湯比是英國一個
[00:12:36.000 --> 00:12:38.000]  很出名的歷史家
[00:12:38.000 --> 00:12:40.000]  他講了一句
[00:12:40.000 --> 00:12:42.000]  非常出色的一句話
[00:12:42.000 --> 00:12:44.000]  他說人生有很多東西
[00:12:44.000 --> 00:12:46.000]  你預料不到的
[00:12:46.000 --> 00:12:48.000]  明天發生什麼事你不知道的
[00:12:48.000 --> 00:12:50.000]  但是每個人都知道
[00:12:50.000 --> 00:12:52.000]  有一天沒了聽人
[00:12:52.000 --> 00:12:54.000]  聰明人就懂得去預備
[00:12:54.000 --> 00:12:56.000]  愚蠢人
[00:12:56.000 --> 00:12:58.000]  只懂得逃避
[00:12:58.000 --> 00:13:00.000]  但是我們會問
[00:13:00.000 --> 00:13:02.000]  我們怎樣去預備
[00:13:02.000 --> 00:13:04.000]  沒得預備的,怎樣去預備
[00:13:04.000 --> 00:13:06.000]  死了之後怎樣去預備
[00:13:06.000 --> 00:13:08.000]  在聖經裡面有一個人物
[00:13:08.000 --> 00:13:10.000]  是一個
[00:13:10.000 --> 00:13:12.000]  非常有趣的
[00:13:12.000 --> 00:13:14.000]  一個人物叫約伯記
[00:13:14.000 --> 00:13:16.000]  約伯記是舊約裡面
[00:13:16.000 --> 00:13:18.000]  一個很重要的書卷
[00:13:18.000 --> 00:13:20.000]  程翔在
[00:13:20.000 --> 00:13:22.000]  中國
[00:13:22.000 --> 00:13:24.000]  坐牢的時候
[00:13:24.000 --> 00:13:26.000]  他在見證講到
[00:13:26.000 --> 00:13:28.000]  他最痛苦想要死
[00:13:28.000 --> 00:13:30.000]  想要自殺的時候
[00:13:30.000 --> 00:13:32.000]  最痛楚的時候
[00:13:32.000 --> 00:13:34.000]  他拿一本聖經來看
[00:13:34.000 --> 00:13:36.000]  一邊看一邊反駁
[00:13:36.000 --> 00:13:38.000]  直到他看到約伯記的時候
[00:13:38.000 --> 00:13:40.000]  他開始覺得很有興趣
[00:13:40.000 --> 00:13:42.000]  因為約伯記所講
[00:13:42.000 --> 00:13:44.000]  正是他身體裡面最重要的一個問題
[00:13:44.000 --> 00:13:46.000]  他看完再看
[00:13:46.000 --> 00:13:48.000]  看完再看
[00:13:48.000 --> 00:13:50.000]  仍然不明白他說什麼
[00:13:50.000 --> 00:13:52.000]  但是有一種力量
[00:13:52.000 --> 00:13:54.000]  是吸引他繼續去看
[00:13:54.000 --> 00:13:56.000]  直到他看到耶穌
[00:13:56.000 --> 00:13:58.000]  被釘十字架的時候
[00:13:58.000 --> 00:14:00.000]  看到詩篇23篇
[00:14:00.000 --> 00:14:02.000]  剛才Phillips所拿出來
[00:14:02.000 --> 00:14:04.000]  跟大家分享
[00:14:04.000 --> 00:14:06.000]  他發覺他不斷在哭
[00:14:06.000 --> 00:14:08.000]  流淚
[00:14:08.000 --> 00:14:10.000]  約伯記
[00:14:10.000 --> 00:14:12.000]  是一個很感染的一段聖經
[00:14:12.000 --> 00:14:14.000]  他講什麼
[00:14:14.000 --> 00:14:16.000]  聖經說約伯
[00:14:16.000 --> 00:14:18.000]  是一個有錢人
[00:14:18.000 --> 00:14:20.000]  有七千隻羊
[00:14:20.000 --> 00:14:22.000]  有三千個駱駝
[00:14:22.000 --> 00:14:24.000]  五百對牛
[00:14:24.000 --> 00:14:26.000]  從今天的角度來說
[00:14:26.000 --> 00:14:28.000]  三千個駱駝即是有三千個貨櫃車
[00:14:32.000 --> 00:14:34.000]  匯豐控股不知道多到幾多
[00:14:34.000 --> 00:14:36.000]  中環幾多疊樓
[00:14:36.000 --> 00:14:38.000]  是他的
[00:14:38.000 --> 00:14:40.000]  一個很有錢的人
[00:14:40.000 --> 00:14:42.000]  還有
[00:14:42.000 --> 00:14:44.000]  聖經又告訴你
[00:14:44.000 --> 00:14:46.000]  他有七個兒子三個女兒
[00:14:46.000 --> 00:14:48.000]  十全十美
[00:14:48.000 --> 00:14:50.000]  聖經又告訴你
[00:14:50.000 --> 00:14:52.000]  他是一個敬錢的人
[00:14:52.000 --> 00:14:54.000]  公義的人
[00:14:54.000 --> 00:14:56.000]  不會做官商勾結的事
[00:14:56.000 --> 00:14:58.000]  是一個很正直的人
[00:14:58.000 --> 00:15:00.000]  這個人應該
[00:15:00.000 --> 00:15:02.000]  安枕無憂
[00:15:02.000 --> 00:15:04.000]  這個人應該
[00:15:04.000 --> 00:15:06.000]  沒問題的
[00:15:06.000 --> 00:15:08.000]  這個人應該開開心心的活著
[00:15:08.000 --> 00:15:10.000]  事實上他的子女每天都在開派對
[00:15:10.000 --> 00:15:12.000]  每天去BBQ
[00:15:12.000 --> 00:15:14.000]  每天吃東西請客很開心
[00:15:14.000 --> 00:15:16.000]  但約伯有一個問題
[00:15:16.000 --> 00:15:18.000]  這個問題
[00:15:18.000 --> 00:15:20.000]  只有做爸爸媽媽才會了解
[00:15:20.000 --> 00:15:22.000]  他的問題是什麼
[00:15:22.000 --> 00:15:24.000]  聖經講到約伯怎樣做
[00:15:24.000 --> 00:15:26.000]  約伯
[00:15:26.000 --> 00:15:28.000]  他每次
[00:15:28.000 --> 00:15:30.000]  開完派對的時候
[00:15:30.000 --> 00:15:32.000]  跟子女說
[00:15:32.000 --> 00:15:34.000]  你回家好好去審查一下
[00:15:34.000 --> 00:15:36.000]  然後早上一早起床
[00:15:36.000 --> 00:15:38.000]  就去為每一個
[00:15:38.000 --> 00:15:40.000]  子女去獻梵祭
[00:15:40.000 --> 00:15:42.000]  什麼叫獻梵祭
[00:15:42.000 --> 00:15:44.000]  獻梵祭
[00:15:44.000 --> 00:15:46.000]  是獻祭給上帝
[00:15:46.000 --> 00:15:48.000]  是贖罪的祭
[00:15:48.000 --> 00:15:50.000]  誰才可以獻梵祭
[00:15:50.000 --> 00:15:52.000]  是祭司才可以獻梵祭
[00:15:52.000 --> 00:15:54.000]  約伯不是祭司
[00:15:54.000 --> 00:15:56.000]  但他一早起床
[00:15:56.000 --> 00:15:58.000]  就為子女獻梵祭
[00:15:58.000 --> 00:16:00.000]  來不及找牧師獻祭
[00:16:00.000 --> 00:16:02.000]  他自己獻
[00:16:02.000 --> 00:16:04.000]  而且他常常這樣行
[00:16:04.000 --> 00:16:06.000]  為什麼
[00:16:06.000 --> 00:16:08.000]  害怕
[00:16:08.000 --> 00:16:10.000]  沒有安全感
[00:16:10.000 --> 00:16:12.000]  害怕
[00:16:12.000 --> 00:16:14.000]  沒有子女
[00:16:14.000 --> 00:16:16.000]  害怕沒有家
[00:16:16.000 --> 00:16:18.000]  害怕沒有他擁有的東西
[00:16:18.000 --> 00:16:20.000]  完全沒有
[00:16:20.000 --> 00:16:22.000]  約伯這個心情
[00:16:22.000 --> 00:16:24.000]  我想我們每一個做爸爸媽媽都會了解
[00:16:24.000 --> 00:16:26.000]  有時候我和太太半夜三更
[00:16:26.000 --> 00:16:28.000]  兩三點鐘有電話來
[00:16:28.000 --> 00:16:30.000]  第一個意念就是說
[00:16:30.000 --> 00:16:32.000]  是不是子女有事在美國打來
[00:16:32.000 --> 00:16:34.000]  會不會是
[00:16:34.000 --> 00:16:36.000]  撞車會什麼
[00:16:36.000 --> 00:16:38.000]  拿去電話位
[00:16:38.000 --> 00:16:40.000]  原來不知道是誰在耍我
[00:16:40.000 --> 00:16:42.000]  發那些Fax來
[00:16:42.000 --> 00:16:44.000]  半夜那些
[00:16:44.000 --> 00:16:46.000]  有沒有搞錯
[00:16:46.000 --> 00:16:48.000]  擾人清夢
[00:16:48.000 --> 00:16:50.000]  但幸好感謝主
[00:16:50.000 --> 00:16:52.000]  不是子女有事
[00:16:52.000 --> 00:16:54.000]  每一個父母都很明白
[00:16:54.000 --> 00:16:56.000]  很了解
[00:16:56.000 --> 00:16:58.000]  事實上是
[00:16:58.000 --> 00:17:02.000]  或者我們會問
[00:17:02.000 --> 00:17:04.000]  有什麼東西
[00:17:04.000 --> 00:17:06.000]  去預備
[00:17:06.000 --> 00:17:08.000]  怎樣去預備這個死亡
[00:17:08.000 --> 00:17:10.000]  聖經記載到約伯
[00:17:10.000 --> 00:17:14.000]  上帝對撒旦說
[00:17:14.000 --> 00:17:16.000]  你看約伯多好人
[00:17:16.000 --> 00:17:18.000]  多敬畏
[00:17:18.000 --> 00:17:20.000]  撒旦這個魔鬼就說了一句說話
[00:17:20.000 --> 00:17:22.000]  很真
[00:17:22.000 --> 00:17:24.000]  他當然好
[00:17:24.000 --> 00:17:26.000]  他肯定是來禮拜堂
[00:17:26.000 --> 00:17:28.000]  到處捉了個尼巴保護他
