
[00:00:00.000 --> 00:00:04.780]  今天會和大家繼續看《辯廉》的正傳
[00:08:34.220 --> 00:08:39.220]  就是他們在山上都有特別的經歷
[00:08:39.220 --> 00:08:42.220]  摩西上西拉山
[00:08:42.220 --> 00:08:43.220]  兩次上山
[00:08:43.220 --> 00:08:45.220]  上西拉山的時候
[00:08:45.220 --> 00:08:49.220]  領受神的律例誡命典章
[00:08:49.220 --> 00:08:54.220]  神親自寫下他的律法
[00:08:54.220 --> 00:08:56.220]  在法版上
[00:08:56.220 --> 00:08:59.220]  所以是摩西自己特別的
[00:08:59.220 --> 00:09:04.220]  他經歷到神的同在
[00:09:04.220 --> 00:09:07.220]  亦都在那個時候開始一個新的紀元
[00:09:07.220 --> 00:09:11.220]  就是子民本來是一個游牧民族
[00:09:11.220 --> 00:09:13.220]  雖然當時都好像一個游牧民族
[00:09:13.220 --> 00:09:17.220]  但是游牧民族是不需要有那個律例典章的
[00:09:17.220 --> 00:09:19.220]  但是當頒佈了律例典章
[00:09:19.220 --> 00:09:23.220]  即是說將整個民族帶去一個新的紀元裏面
[00:09:23.220 --> 00:09:26.220]  所以在西拉山上是很重要
[00:09:26.220 --> 00:09:28.220]  去見到神的榮耀
[00:09:28.220 --> 00:09:32.220]  以利亞大家都會知道
[00:09:32.220 --> 00:09:34.220]  就是上加密山
[00:09:34.220 --> 00:09:37.220]  去以色列我們一定都會去加密山
[00:09:37.220 --> 00:09:40.220]  在加密山上以利亞對抗
[00:09:40.220 --> 00:09:43.220]  多少個假善知
[00:09:43.220 --> 00:09:47.220]  記住不是400或450
[00:09:47.220 --> 00:09:51.220]  是850個假善知
[00:09:51.220 --> 00:09:55.220]  因為有巴力和亞瑟拉
[00:09:55.220 --> 00:10:01.220]  在獵王記上第18章就有記載這件事
[00:10:01.220 --> 00:10:03.220]  好了
[00:10:03.220 --> 00:10:13.220]  以利亞就讓那幫假善知先去呼求他們的神
[00:10:13.220 --> 00:10:17.220]  降火下來燒那些祭物
[00:10:17.220 --> 00:10:24.220]  但是那幫善知完全做不到這件事
[00:10:24.220 --> 00:10:26.220]  甚至切割自己的身體流血
[00:10:26.220 --> 00:10:28.220]  希望討神的歡喜
[00:10:28.220 --> 00:10:30.220]  他們所拜的神都不行
[00:10:30.220 --> 00:10:36.220]  以利亞就讓那些祭物淋滿水
[00:10:36.220 --> 00:10:38.220]  蓋過那些祭物
[00:10:38.220 --> 00:10:41.220]  然後求神降火下來燒那些祭物
[00:10:41.220 --> 00:10:44.220]  燒到不單止那些祭物都沒有了
[00:10:44.220 --> 00:10:46.220]  連祭壇都燒爛了
[00:10:46.220 --> 00:10:51.220]  所以在加密山上他們有特別的經歷
[00:10:51.220 --> 00:10:52.220]  好了
[00:10:52.220 --> 00:10:57.220]  接著我們再看再有另一次的經歷是甚麼呢
[00:10:57.220 --> 00:11:00.220]  後來摩西下山的時候
[00:11:00.220 --> 00:11:02.220]  因為那幫人拜偶像
[00:11:02.220 --> 00:11:03.220]  拜金牛毒
[00:11:03.220 --> 00:11:05.220]  所以摩西病睡法辦
[00:11:05.220 --> 00:11:06.220]  燒了金牛毒
[00:11:06.220 --> 00:11:08.220]  然後要他們喝回那些金粉
[00:11:08.220 --> 00:11:10.220]  再殺了三千二百多人
[00:11:10.220 --> 00:11:13.220]  但其實摩西外冷內熱
[00:11:13.220 --> 00:11:15.220]  其實他為此問題很擔心
[00:11:15.220 --> 00:11:17.220]  他再一次上山
[00:11:17.220 --> 00:11:19.220]  這次他還要特別強調
[00:11:19.220 --> 00:11:22.220]  要神顯出他的榮耀
[00:11:22.220 --> 00:11:23.220]  為甚麼呢?
[00:11:23.220 --> 00:11:25.220]  就是要來帶我們去見到神的榮耀
[00:11:25.220 --> 00:11:29.220]  而以利亞要在荷列山那裏見到神的榮光
[00:11:29.220 --> 00:11:30.220]  好
[00:11:30.220 --> 00:11:32.220]  我們先看看以下這段經文
[00:11:32.220 --> 00:11:35.220]  《出拉及記》第33章18到23節
[00:11:35.220 --> 00:11:39.220]  這裏是記載摩西再次上山所經歷的
[00:11:39.220 --> 00:11:40.220]  謝謝二話
[00:11:40.220 --> 00:11:44.220]  摩西說:求祢顯出祢的榮耀給我看
[00:11:44.220 --> 00:11:47.220]  又話說我要顯我一切的恩慈
[00:11:47.220 --> 00:11:49.220]  在祢面前經過
[00:11:49.220 --> 00:11:50.220]  宣告我的名
[00:11:50.220 --> 00:11:52.220]  我要恩代誰就恩代誰
[00:11:52.220 --> 00:11:54.220]  要憐憫誰就憐憫誰
[00:11:54.220 --> 00:11:58.220]  又說祢不能看見我的面
[00:11:58.220 --> 00:12:00.220]  因為人見我的面不能存活
[00:12:00.220 --> 00:12:02.220]  又話說看啊
[00:12:02.220 --> 00:12:04.220]  在我這裏有地方
[00:12:04.220 --> 00:12:06.220]  祢要站在盤石上
[00:12:06.220 --> 00:12:08.220]  我的榮耀經過的時候
[00:12:08.220 --> 00:12:11.220]  我必將祢放在盤石月中
[00:12:11.220 --> 00:12:13.220]  用我的手遮掩祢
[00:12:13.220 --> 00:12:14.220]  等我過去
[00:12:14.220 --> 00:12:16.220]  然後我要將我的手收回
[00:12:16.220 --> 00:12:18.220]  祢就得見我的背
[00:12:18.220 --> 00:12:20.220]  卻不得見我的面
[00:12:20.220 --> 00:12:22.220]  這裏只是一部份
[00:12:22.220 --> 00:12:25.220]  摩西上山的時候其實帶著很沉重的心情
[00:12:25.220 --> 00:12:27.220]  因為那些子民犯罪
[00:12:27.220 --> 00:12:29.220]  神又說要滅掉這班子民
[00:12:29.220 --> 00:12:31.220]  但讓摩西一家獨大
[00:12:31.220 --> 00:12:32.220]  可以入迦南尼
[00:12:32.220 --> 00:12:34.220]  但摩西很愛自己的子民
[00:12:34.220 --> 00:12:35.220]  這是很欣賞的
[00:12:35.220 --> 00:12:36.220]  如果是我
[00:12:36.220 --> 00:12:37.220]  我就說要感恩
[00:12:37.220 --> 00:12:39.220]  我自己的家族是最好的
[00:12:39.220 --> 00:12:40.220]  是不是呢?
[00:12:40.220 --> 00:12:41.220]  然後呢
[00:12:41.220 --> 00:12:44.220]  他就因為很低沉
[00:12:44.220 --> 00:12:46.220]  神說要見到你的榮耀
[00:12:46.220 --> 00:12:48.220]  神後來就說沒有人見到我的榮耀
[00:12:48.220 --> 00:12:50.220]  但後來說好吧
[00:12:50.220 --> 00:12:51.220]  我用人的形象出現
[00:12:51.220 --> 00:12:53.220]  用背部給你看到
[00:12:53.220 --> 00:12:54.220]  但如果你記得
[00:12:54.220 --> 00:12:55.220]  後來四十天
[00:12:55.220 --> 00:12:57.220]  摩西落三塊臉皮發光
[00:12:57.220 --> 00:12:59.220]  我們很相信
[00:12:59.220 --> 00:13:01.220]  摩西不是躲在盆石裏
[00:13:01.220 --> 00:13:03.220]  看著神的背部四十天
[00:13:03.220 --> 00:13:05.220]  後來聖經裏面很清楚說
[00:13:05.220 --> 00:13:07.220]  是面對面跟神說話
[00:13:07.220 --> 00:13:09.220]  所以感染到神的榮光
[00:13:09.220 --> 00:13:12.220]  神用形象跟他出現
[00:13:12.220 --> 00:13:14.220]  所以摩西再一次上山的時候
[00:13:14.220 --> 00:13:16.220]  是很特別的經歷
[00:13:16.220 --> 00:13:17.220]  好了
[00:13:17.220 --> 00:13:19.220]  我們再看以利亞
[00:13:19.220 --> 00:13:23.220]  以利亞在荷列山有特別的經歷
[00:13:23.220 --> 00:13:26.220]  雖然在加密山上去呼火喚雨
[00:13:26.220 --> 00:13:29.220]  求神降火來消洗祭物
[00:13:29.220 --> 00:13:31.220]  也有求神來下雨
[00:13:31.220 --> 00:13:34.220]  但後來耶洗別就說
[00:13:34.220 --> 00:13:35.220]  我要殺了這個以利亞
[00:13:35.220 --> 00:13:38.220]  竟然殺了我的祭司和先知
[00:13:38.220 --> 00:13:41.220]  以利亞突然從高峰
[00:13:41.220 --> 00:13:42.220]  因為很大壓力
[00:13:42.220 --> 00:13:44.220]  砰一聲就倒下了
[00:13:44.220 --> 00:13:45.220]  一路逃亡
[00:13:45.220 --> 00:13:48.220]  後來在羅騰樹下還要求死
[00:13:48.220 --> 00:13:52.220]  後來神沒有答應他禱告
[00:13:52.220 --> 00:13:54.220]  給他東西吃
[00:13:54.220 --> 00:13:55.220]  比炭燒餅還要好
[00:13:55.220 --> 00:13:56.220]  還給他休息
[00:13:56.220 --> 00:13:58.220]  後來又叫他繼續去
[00:13:58.220 --> 00:14:00.220]  去了一個地方叫荷列山
[00:14:00.220 --> 00:14:01.220]  好了
[00:14:01.220 --> 00:14:02.220]  我們看看以利亞
[00:14:02.220 --> 00:14:04.220]  究竟在荷列山那裏
[00:14:04.220 --> 00:14:08.220]  又有些甚麼特別的事情出現了
[00:14:08.220 --> 00:14:11.220]  耶和華說:你出來站在山上
[00:14:11.220 --> 00:14:12.220]  在我面前
[00:14:12.220 --> 00:14:15.220]  那時耶和華從那裏經過
[00:14:15.220 --> 00:14:17.220]  在他面前有裂風大作
[00:14:17.220 --> 00:14:19.220]  崩山碎石
[00:14:19.220 --> 00:14:21.220]  耶和華卻不在風中
[00:14:21.220 --> 00:14:22.220]  風後地震
[00:14:22.220 --> 00:14:24.220]  耶和華卻不在其中
[00:14:24.220 --> 00:14:26.220]  地震後有火
[00:14:26.220 --> 00:14:28.220]  耶和華也不在火中
[00:14:28.220 --> 00:14:30.220]  火後有微微小的聲音
[00:14:30.220 --> 00:14:31.220]  以利亞聽見
[00:14:31.220 --> 00:14:33.220]  就用外衣蒙上面
[00:14:33.220 --> 00:14:35.220]  出來站在洞口
[00:14:35.220 --> 00:14:37.220]  有聲音向他說
[00:14:37.220 --> 00:14:38.220]  以利亞
[00:14:38.220 --> 00:14:40.220]  你在這裏作甚麼?
[00:14:40.220 --> 00:14:44.220]  你看到當在荷列山的時候
[00:14:44.220 --> 00:14:48.220]  神特別在他面前有很多顯現
[00:14:48.220 --> 00:14:50.220]  有裂風大作
[00:14:50.220 --> 00:14:52.220]  一定是很強很強的風
[00:14:52.220 --> 00:14:53.220]  好了
[00:14:53.220 --> 00:14:55.220]  還有崩山碎石
[00:14:55.220 --> 00:14:57.220]  很特別
[00:14:57.220 --> 00:14:59.220]  耶和華卻不在風中
[00:14:59.220 --> 00:15:00.220]  風後有地震
[00:15:00.220 --> 00:15:03.220]  大家知道真正地震很嚴重的時候
[00:15:03.220 --> 00:15:05.220]  高樓大廈都可以倒塌
[00:15:05.220 --> 00:15:07.220]  耶和華卻不在其中
[00:15:07.220 --> 00:15:09.220]  地震即是還有甚麼?
[00:15:09.220 --> 00:15:10.220]  還有火
[00:15:10.220 --> 00:15:12.220]  但又不在火裏面
[00:15:12.220 --> 00:15:14.220]  但在火之後
[00:15:14.220 --> 00:15:16.220]  有微小的聲音
[00:15:16.220 --> 00:15:18.220]  跟著跟以利亞說你在這裏做甚麼?
[00:15:18.220 --> 00:15:21.220]  這裏帶出一個很重要的背後的宿命意義
[00:15:21.220 --> 00:15:23.220]  有些事不一定要轟轟烈烈
[00:15:23.220 --> 00:15:24.220]  一定要來
[00:15:24.220 --> 00:15:26.220]  但是很特別的經歷
[00:15:26.220 --> 00:15:28.220]  原來有時跟我們講說話的時候
[00:15:28.220 --> 00:15:31.220]  是用微聲跟我們講說話的
[00:15:31.220 --> 00:15:33.220]  所以我們需要去安靜
[00:15:33.220 --> 00:15:35.220]  至少你看到兩個人
[00:15:35.220 --> 00:15:37.220]  又有相同
[00:15:37.220 --> 00:15:39.220]  他們在山上
[00:15:39.220 --> 00:15:42.220]  都有特別的感受和體會
[00:15:42.220 --> 00:15:46.220]  兩人都同樣有一個相同的意義是甚麼呢?
[00:15:46.220 --> 00:15:51.220]  就是他們被子民抗拒
[00:15:51.220 --> 00:15:54.220]  被子民來得討厭他們
[00:15:54.220 --> 00:15:56.220]  我們看看摩西
[00:15:56.220 --> 00:15:58.220]  善導人轉到第七章第35節
[00:15:58.220 --> 00:16:01.220]  這摩西就是百姓氣絕說
[00:16:01.220 --> 00:16:05.220]  誰立你作我們的首領和審判官的
[00:16:05.220 --> 00:16:09.220]  臣卻直拿在荊棘中顯現之使者的手
[00:16:09.220 --> 00:16:12.220]  他派他作首領作救贖的
[00:16:12.220 --> 00:16:14.220]  我只是引用其中一節經文
[00:16:14.220 --> 00:16:15.220]  如果大家熟悉
[00:16:15.220 --> 00:16:17.220]  出埃及記的時候
[00:16:17.220 --> 00:16:18.220]  以色列人出埃及的時候
[00:16:18.220 --> 00:16:20.220]  摩西要帶領他們
[00:16:20.220 --> 00:16:21.220]  不要想著摩西做英雄
[00:16:21.220 --> 00:16:23.220]  這班人很憎恨摩西
[00:16:23.220 --> 00:16:25.220]  一開始就已經憎恨他了
[00:16:25.220 --> 00:16:26.220]  你搞甚麼?
[00:16:26.220 --> 00:16:27.220]  你叫我們走?
[00:16:27.220 --> 00:16:29.220]  但是他們忘記了
[00:16:29.220 --> 00:16:32.220]  其實是他們呼求神
[00:16:32.220 --> 00:16:34.220]  求神來帶他們去叫他們走
[00:16:34.220 --> 00:16:36.220]  讓他們可以離開
[00:16:36.220 --> 00:16:38.220]  但是人們要離開了
[00:16:38.220 --> 00:16:39.220]  結果又怎樣?
[00:16:39.220 --> 00:16:41.220]  他們又來帶他們去否定
[00:16:41.220 --> 00:16:42.220]  所以這個很可悲的
[00:16:42.220 --> 00:16:44.220]  罵摩西
[00:16:44.220 --> 00:16:45.220]  你害死我們
[00:16:45.220 --> 00:16:47.220]  後來終於出了埃及
[00:16:47.220 --> 00:16:49.220]  在抗疫漂流的時候
[00:16:49.220 --> 00:16:51.220]  沒東西吃又罵摩西
[00:16:51.220 --> 00:16:54.220]  甚至他們曾經試過想怎樣?
[00:16:54.220 --> 00:16:55.220]  想殺了摩西
[00:16:55.220 --> 00:17:00.220]  然後找另立領袖再帶他回去埃及地
[00:17:00.220 --> 00:17:03.220]  所以你留意到他遭到子民的唾棄
[00:17:03.220 --> 00:17:05.220]  同樣的
[00:17:05.220 --> 00:17:07.220]  以利亞因為沒有去祈禱
[00:17:07.220 --> 00:17:09.220]  三年多沒有下雨
[00:17:09.220 --> 00:17:11.220]  人們就不去檢視自己
[00:17:11.220 --> 00:17:13.220]  為甚麼會被神來懲罰
[00:17:13.220 --> 00:17:15.220]  只是賴了甚麼呢?
[00:17:15.220 --> 00:17:17.220]  以利亞你這麼壞
[00:17:17.220 --> 00:17:19.220]  你令到我們生活這麼艱苦
[00:17:19.220 --> 00:17:21.220]  所以被子民來唾棄
[00:17:21.220 --> 00:17:23.220]  我們可以看到
[00:17:23.220 --> 00:17:25.220]  他們有很相同的地方
[00:17:25.220 --> 00:17:27.220]  到最後是甚麼呢?
[00:17:27.220 --> 00:17:30.220]  他們的死亡都很特別
[00:17:30.220 --> 00:17:34.220]  原來是耶和華親自埋葬摩西
[00:17:34.220 --> 00:17:36.220]  在摩厄這個地方裏面
[00:17:36.220 --> 00:17:40.220]  但沒有人知道他身在何方
