
[00:00:00.000 --> 00:00:03.120]  會點很多不同的人
[00:03:30.960 --> 00:03:32.360]  一生的日子
[00:03:32.360 --> 00:03:33.800]  所以今天全道書告訴我們
[00:03:33.800 --> 00:03:36.560]  不是我們純粹的一個真言
[00:03:36.560 --> 00:03:37.520]  我們今天做的
[00:03:37.520 --> 00:03:38.480]  不是的
[00:03:38.480 --> 00:03:40.200]  而是全道書所說的
[00:03:40.200 --> 00:03:41.640]  是關乎你
[00:03:41.640 --> 00:03:43.000]  關乎我
[00:03:43.000 --> 00:03:44.640]  這一生怎麼去過活
[00:03:44.640 --> 00:03:47.920]  其實在聖經裡面有幾卷智慧書卷
[00:03:47.920 --> 00:03:48.640]  大家看看
[00:03:48.640 --> 00:03:53.440]  《雀白記》是教我們怎麼去面對苦難
[00:03:53.440 --> 00:03:56.960]  《詩篇》是教我們怎麼在逆境中禱告
[00:03:56.960 --> 00:03:58.200]  你今天會不會禱告呢
[00:03:58.200 --> 00:03:59.160]  不會嗎
[00:03:59.160 --> 00:04:02.000]  看《詩篇》吧
[00:04:02.000 --> 00:04:05.280]  《詩篇》的作者經歷過人生的高低起跌
[00:04:05.280 --> 00:04:07.000]  但是他每一篇裡面
[00:04:07.000 --> 00:04:10.880]  他教導你怎麼禱告
[00:04:10.880 --> 00:04:11.840]  《針研》
[00:04:11.840 --> 00:04:14.720]  《針研》是我們行事為人的智慧
[00:04:14.720 --> 00:04:17.240]  怎樣行事為人能夠得著神的喜悅
[00:04:17.240 --> 00:04:18.120]  看《針研》吧
[00:04:18.120 --> 00:04:20.040]  雅歌告訴我們
[00:04:20.040 --> 00:04:23.280]  怎樣是一個真正的愛情
[00:04:23.280 --> 00:04:24.200]  人與人之間
[00:04:24.200 --> 00:04:26.040]  但是最重要的是
[00:04:26.040 --> 00:04:29.280]  神對我們之間的愛情
[00:04:29.280 --> 00:04:31.640]  全道書
[00:04:31.640 --> 00:04:33.320]  大家可能未必看到
[00:04:33.320 --> 00:04:36.440]  活得更有價值
[00:04:36.440 --> 00:04:37.560]  弟兄姊妹
[00:04:37.560 --> 00:04:39.760]  今天你和我的一生
[00:04:39.760 --> 00:04:42.040]  我們怎樣活得更有價值呢
[00:04:42.040 --> 00:04:43.960]  我們怎樣在全道書
[00:04:43.960 --> 00:04:46.280]  藉著所羅門的人生
[00:04:46.280 --> 00:04:47.880]  去告訴我們
[00:04:47.880 --> 00:04:49.920]  怎樣活得更有價值
[00:04:49.920 --> 00:04:51.400]  所羅門王
[00:04:51.400 --> 00:04:52.600]  大家都知道
[00:04:52.600 --> 00:04:56.080]  他一生當中經歷過富貴
[00:04:56.080 --> 00:04:58.640]  妻妾成群
[00:04:58.640 --> 00:05:00.200]  當一想起妻妾
[00:05:00.200 --> 00:05:03.800]  想起周星馳《大亂密探009》
[00:05:03.800 --> 00:05:05.320]  「皇上你不是妻妾成群嗎?」
[00:05:05.320 --> 00:05:06.320]  「是的皇上」
[00:05:06.320 --> 00:05:08.120]  走樓樓梯那一節
[00:05:08.120 --> 00:05:09.000]  不懂
[00:05:09.000 --> 00:05:09.840]  沒看過那些
[00:05:09.840 --> 00:05:11.360]  快點去看看
[00:05:11.360 --> 00:05:12.680]  所羅門應該不是這樣的
[00:05:12.680 --> 00:05:16.000]  他的妻妾應該是比較好看的
[00:05:16.000 --> 00:05:17.760]  妻妾成群
[00:05:17.760 --> 00:05:19.400]  不僅如此
[00:05:19.400 --> 00:05:21.280]  她經歷了很多神秘
[00:05:21.280 --> 00:05:23.400]  她的智慧
[00:05:23.400 --> 00:05:25.400]  她怎樣管理國家
[00:05:25.400 --> 00:05:27.680]  大家都看到她怎樣去管理
[00:05:27.680 --> 00:05:31.880]  國家、民和民之間的衝突
[00:05:31.880 --> 00:05:33.080]  市民間的衝突
[00:05:33.080 --> 00:05:34.440]  她很有智慧
[00:05:34.440 --> 00:05:36.840]  當她經歷過這些事的時候
[00:05:36.840 --> 00:05:38.600]  但怎樣解釋
[00:05:38.600 --> 00:05:39.680]  她到晚年的時候
[00:05:39.680 --> 00:05:41.640]  會寫這本全道書呢
[00:05:41.640 --> 00:05:42.600]  大家我們要知道
[00:05:42.600 --> 00:05:45.800]  這是生命的智慧
[00:05:45.800 --> 00:05:50.120]  今天的主題是及時行樂
[00:05:50.120 --> 00:05:51.920]  我經常聽到一件事
[00:05:51.920 --> 00:05:55.200]  基督徒應不應該享樂
[00:05:55.200 --> 00:05:58.560]  大家怎樣看
[00:05:58.560 --> 00:06:02.160]  基督徒應不應該享樂
[00:06:02.160 --> 00:06:05.400]  有人說基督徒不應該
[00:06:05.400 --> 00:06:08.880]  剛剛才和Derek討論完那些車
[00:06:08.880 --> 00:06:11.240]  應不應該買一些好車呢
[00:06:11.240 --> 00:06:14.320]  一會兒我和梁牧師去吃一點東西
[00:06:14.320 --> 00:06:16.560]  我應不應該穿一個好袍呢
[00:06:16.560 --> 00:06:19.080]  梁牧師我們去買個叉燒包
[00:06:19.080 --> 00:06:20.120]  我們基督徒
[00:06:20.120 --> 00:06:21.000]  尤其是我們牧者
[00:06:21.000 --> 00:06:24.600]  應該盡量不要浪費錢
[00:06:24.600 --> 00:06:26.080]  我們吃得飽就算了
[00:06:26.080 --> 00:06:27.600]  我們買兩個雞尾包、叉燒包
[00:06:27.600 --> 00:06:29.280]  扔進肚子裡
[00:06:29.280 --> 00:06:30.600]  就算呢
[00:06:30.600 --> 00:06:31.760]  我不知道Pastor Gideon
[00:06:31.760 --> 00:06:33.440]  你的款式看起來
[00:06:33.440 --> 00:06:36.440]  好像出世就開始穿西裝
[00:06:36.440 --> 00:06:39.840]  究竟是不是一定要穿
[00:06:39.840 --> 00:06:42.440]  很漂亮、很名牌的西裝呢
[00:06:42.440 --> 00:06:44.600]  就像我一樣
[00:06:44.600 --> 00:06:46.200]  有件衣服
[00:06:46.200 --> 00:06:47.200]  不是那麼好
[00:06:47.200 --> 00:06:48.800]  這件是我戰衣來的
[00:06:48.800 --> 00:06:49.280]  為什麼呢
[00:06:49.280 --> 00:06:50.640]  因為這件是修身
[00:06:50.640 --> 00:06:51.800]  身為一個師傅
[00:06:51.800 --> 00:06:53.400]  不會被人看到肚腩的
[00:06:53.400 --> 00:06:55.040]  你們是不是看不到
[00:06:55.040 --> 00:06:56.440]  是的 給點掌聲
[00:06:56.440 --> 00:06:58.400]  還是不要了
[00:06:58.400 --> 00:06:59.720]  修身緊要
[00:06:59.720 --> 00:07:01.160]  那些東西是對的
[00:07:01.160 --> 00:07:03.520]  但是我們問題在這裡
[00:07:03.520 --> 00:07:05.160]  我們應不應該享樂
[00:07:05.160 --> 00:07:06.040]  身為一個基督徒
[00:07:06.040 --> 00:07:06.840]  我們是不是應該
[00:07:06.840 --> 00:07:08.440]  不要了 什麼都不要了
[00:07:08.440 --> 00:07:10.440]  我們有些好東西不用了
[00:07:10.440 --> 00:07:11.600]  我們信靠主就行了
[00:07:11.600 --> 00:07:13.000]  我們是不是應該這樣呢
[00:07:13.000 --> 00:07:15.200]  我們不如一起看看
[00:07:15.200 --> 00:07:18.600]  看一看這幅圖
[00:07:18.600 --> 00:07:20.080]  這幅圖有一個故事
[00:07:20.080 --> 00:07:21.360]  就是有兩個人
[00:07:21.360 --> 00:07:23.760]  一個是企業家
[00:07:23.760 --> 00:07:25.480]  另一個是漁夫
[00:07:25.480 --> 00:07:27.840]  他們有一天在釣魚
[00:07:27.840 --> 00:07:30.680]  大家在釣魚聊天
[00:07:30.680 --> 00:07:32.760]  企業家就跟漁夫說
[00:07:32.760 --> 00:07:34.880]  你釣魚也不錯
[00:07:34.880 --> 00:07:35.360]  不如這樣吧
[00:07:35.360 --> 00:07:37.080]  我教你做個有錢人
[00:07:37.080 --> 00:07:38.160]  漁夫就說
[00:07:38.160 --> 00:07:39.080]  好啊 好啊
[00:07:39.080 --> 00:07:41.280]  怎樣才做到有錢人
[00:07:41.280 --> 00:07:42.480]  企業家就說
[00:07:42.480 --> 00:07:48.960]  現在你將你有的錢去變賣
[00:07:48.960 --> 00:07:49.680]  賣了它
[00:07:49.680 --> 00:07:52.200]  然後買一艘更大的船
[00:07:52.200 --> 00:07:53.080]  漁夫就說
[00:07:53.080 --> 00:07:54.280]  接著呢
[00:07:54.280 --> 00:07:57.520]  接著你就要請更多的人
[00:07:57.520 --> 00:08:00.960]  請更多的人回來為你去打魚
[00:08:00.960 --> 00:08:01.800]  接著呢
[00:08:01.800 --> 00:08:02.840]  接著打著打著
[00:08:02.840 --> 00:08:03.800]  多完的時候
[00:08:03.800 --> 00:08:06.040]  再用賺到的錢
[00:08:06.040 --> 00:08:07.800]  再去買多幾艘漁船
[00:08:07.800 --> 00:08:09.640]  再請多些人回來
[00:08:09.640 --> 00:08:11.720]  哇 好啊 接著呢
[00:08:11.720 --> 00:08:13.720]  接著你就可以上市
[00:08:13.720 --> 00:08:15.600]  哇 上市啊 沒聽過啊
[00:08:15.600 --> 00:08:16.360]  接著呢
[00:08:16.360 --> 00:08:17.480]  接著學周星馳說的
[00:08:17.480 --> 00:08:18.920]  我們分拆去上市
[00:08:18.920 --> 00:08:20.040]  上市再分拆
[00:08:20.040 --> 00:08:21.680]  分拆再上市
[00:08:21.680 --> 00:08:22.360]  漁夫就說
[00:08:22.360 --> 00:08:23.480]  接著呢
[00:08:23.480 --> 00:08:26.000]  接著你就可以成為一個有錢人
[00:08:26.000 --> 00:08:29.240]  哇 好啊
[00:08:29.240 --> 00:08:30.360]  漁夫再問
[00:08:30.360 --> 00:08:31.560]  接著呢
[00:08:31.560 --> 00:08:32.560]  企業家就說
[00:08:32.560 --> 00:08:38.160]  接著我就可以悠哉游哉地去釣魚
[00:08:38.160 --> 00:08:40.120]  哇
[00:08:40.120 --> 00:08:41.360]  弟兄姊妹
[00:08:41.360 --> 00:08:45.680]  究竟我們人生所追求的是什麼呢?
[00:08:45.680 --> 00:08:47.440]  我們人生所追求的快樂
[00:08:47.440 --> 00:08:51.880]  究竟是怎樣為之快樂呢?
[00:08:51.880 --> 00:08:57.680]  我們怎樣為之快樂呢?
[00:08:57.680 --> 00:08:59.840]  基督徒應否享樂這個問題
[00:08:59.840 --> 00:09:02.640]  其實很多人都在討論
[00:09:02.640 --> 00:09:03.880]  但我們看看聖經怎麼說
[00:09:03.880 --> 00:09:05.160]  聖經第七節
[00:09:05.160 --> 00:09:06.560]  《傳道士十一章》第七節說
[00:09:06.560 --> 00:09:08.800]  光是甜美的
[00:09:08.800 --> 00:09:11.200]  眼見日光是多麼好
[00:09:11.200 --> 00:09:12.520]  弟兄姊妹
[00:09:12.520 --> 00:09:13.640]  光是甜美
[00:09:13.640 --> 00:09:15.200]  我們知道一件事就是說
[00:09:15.200 --> 00:09:17.080]  如果你有看《尚文夏里》
[00:09:17.080 --> 00:09:20.080]  梁牧師我記得是說上面那幾節的
[00:09:20.080 --> 00:09:22.480]  我記得《十一章》一到六節
[00:09:22.480 --> 00:09:23.240]  他講到一件事
[00:09:23.240 --> 00:09:25.000]  我們人要投資
[00:09:25.000 --> 00:09:25.560]  他講到一件事
[00:09:25.560 --> 00:09:27.320]  我們人要冒險
[00:09:27.320 --> 00:09:27.920]  有沒有印象
[00:09:27.920 --> 00:09:28.440]  講了沒有
[00:09:28.440 --> 00:09:29.080]  這堂課
[00:09:29.080 --> 00:09:29.480]  講了
[00:09:29.480 --> 00:09:30.600]  人要冒險
[00:09:30.600 --> 00:09:31.840]  我們要將我們有的東西
[00:09:31.840 --> 00:09:33.280]  不要只是放在
[00:09:33.280 --> 00:09:35.600]  放在自己身上保住就算了
[00:09:35.600 --> 00:09:37.080]  我們要將它投出去
[00:09:37.080 --> 00:09:39.280]  分給六七個八個人
[00:09:39.280 --> 00:09:39.600]  是不是
[00:09:39.600 --> 00:09:43.320]  因為你不知道你什麼時候有不好的日子到
[00:09:43.320 --> 00:09:45.440]  很多時候我們神所給我們有的
[00:09:45.440 --> 00:09:46.360]  我們要冒險
[00:09:46.360 --> 00:09:46.720]  弟兄姊妹
[00:09:46.720 --> 00:09:47.480]  好了
[00:09:47.480 --> 00:09:48.880]  這裡再提醒我們
[00:09:48.880 --> 00:09:53.600]  光是甜美的
[00:09:53.600 --> 00:09:55.640]  神的創造
[00:09:55.640 --> 00:09:57.600]  我們看看神的創造
[00:09:57.600 --> 00:09:58.320]  在《創世紀》
[00:09:58.320 --> 00:10:00.800]  我們明年會講《創世紀》
[00:10:00.800 --> 00:10:02.400]  《創世紀》怎麼講
[00:10:02.400 --> 00:10:06.200]  他一開始做第一天神說光就有了光
[00:10:06.200 --> 00:10:07.080]  神說什麼
[00:10:07.080 --> 00:10:10.920]  光是好的
[00:10:10.920 --> 00:10:11.520]  到第二天
[00:10:11.520 --> 00:10:11.880]  第三天
[00:10:11.880 --> 00:10:12.160]  第四天
[00:10:12.160 --> 00:10:12.560]  第五天
[00:10:12.560 --> 00:10:13.560]  第六天
[00:10:13.560 --> 00:10:15.640]  當他創造了這麼多東西的時候
[00:10:15.640 --> 00:10:19.280]  神說這些東西都是好的
[00:10:19.280 --> 00:10:21.240]  接著他第六天做什麼
[00:10:21.240 --> 00:10:23.120]  做人
[00:10:23.120 --> 00:10:24.040]  做阿當
[00:10:24.040 --> 00:10:25.000]  行話
[00:10:25.000 --> 00:10:25.840]  他不是在第二天
[00:10:25.840 --> 00:10:26.920]  第三天就開始做人
[00:10:26.920 --> 00:10:27.640]  阿當
[00:10:27.640 --> 00:10:28.840]  做了你出來了
[00:10:28.840 --> 00:10:30.480]  接著給他種子
[00:10:30.480 --> 00:10:31.400]  做吧
[00:10:31.400 --> 00:10:32.040]  種東西
[00:10:32.040 --> 00:10:32.920]  整個地球這麼大
[00:10:32.920 --> 00:10:34.320]  慢慢種
[00:10:34.320 --> 00:10:36.240]  接著給他魚鱗
[00:10:36.240 --> 00:10:37.480]  殺魚吧
[00:10:37.480 --> 00:10:38.600]  養魚吧
[00:10:38.600 --> 00:10:39.560]  整個地球這麼大
[00:10:39.560 --> 00:10:41.560]  慢慢養
[00:10:41.560 --> 00:10:42.960]  他不是這樣
[00:10:42.960 --> 00:10:44.560]  我覺得很奇怪
[00:10:44.560 --> 00:10:47.080]  從小已經學這段經文
[00:10:47.080 --> 00:10:49.280]  從小已經跟我們講一件事
[00:10:49.280 --> 00:10:50.600]  神的創造
[00:10:50.600 --> 00:10:51.120]  是為了你
[00:10:51.120 --> 00:10:52.560]  為了我
[00:10:52.560 --> 00:10:52.960]  是不是
[00:10:52.960 --> 00:10:53.320]  弟兄姊妹
[00:10:53.320 --> 00:10:54.400]  你看
[00:10:54.400 --> 00:10:55.440]  我們從小已經聽
[00:10:55.440 --> 00:10:57.080]  第六天才做人
[00:10:57.080 --> 00:10:58.480]  原因就是
[00:10:58.480 --> 00:11:05.200]  上帝要我們去享受神所講的好的東西
[00:11:05.200 --> 00:11:06.120]  再聽一次
[00:11:06.120 --> 00:11:08.280]  神是要我們享受
[00:11:08.280 --> 00:11:10.240]  神所講
[00:11:10.240 --> 00:11:12.160]  這是好的
[00:11:12.160 --> 00:11:13.320]  這些東西
[00:11:13.320 --> 00:11:13.760]  弟兄姊妹
[00:11:13.760 --> 00:11:17.240]  當神預備了一切好的
[00:11:17.240 --> 00:11:19.760]  就是要人去享受
[00:11:19.760 --> 00:11:22.520]  就是要人去享受
[00:11:22.520 --> 00:11:23.280]  是不是
[00:11:23.280 --> 00:11:25.680]  神不會說創造
[00:11:25.680 --> 00:11:27.040]  有些不好的東西
[00:11:27.040 --> 00:11:28.320]  接著你去享受
[00:11:28.320 --> 00:11:29.240]  不是
[00:11:29.240 --> 00:11:29.800]  OK
[00:11:29.800 --> 00:11:31.200]  創造人的時候
[00:11:31.200 --> 00:11:32.360]  已經是萬物
[00:11:32.360 --> 00:11:33.680]  已經是OK了
[00:11:33.680 --> 00:11:34.320]  人
[00:11:34.320 --> 00:11:38.720]  只是要去享受
[00:11:38.720 --> 00:11:40.520]  所以神創造
[00:11:40.520 --> 00:11:42.040]  是給我們享受的
[00:11:42.040 --> 00:11:44.080]  人在犯罪之前
[00:11:44.080 --> 00:11:48.280]  他們某程度上是可以盡情去享樂的
[00:11:48.280 --> 00:11:50.600]  當夏娃那時候有什麼做呢
[00:11:50.600 --> 00:11:52.880]  如果你看回傳道書
[00:11:52.880 --> 00:11:56.280]  一直傳道書第一章到最後
[00:11:56.280 --> 00:11:58.040]  他都講到一件事
[00:11:58.040 --> 00:12:00.800]  我們勞碌得來的
[00:12:00.800 --> 00:12:03.560]  我們可以盡情去吃喝
[00:12:03.560 --> 00:12:07.000]  我們中國人有一句話很精準
[00:12:07.000 --> 00:12:09.200]  辛苦搵尼
[00:12:09.200 --> 00:12:11.120]  志在
[00:12:11.120 --> 00:12:11.880]  食啦
[00:12:11.880 --> 00:12:12.280]  是不是
[00:12:12.280 --> 00:12:13.560]  帕薩基迪人馬上回答我
[00:12:13.560 --> 00:12:14.480]  辛苦搵尼
[00:12:14.480 --> 00:12:16.160]  志在食啦
[00:12:16.160 --> 00:12:17.040]  是不是
[00:12:17.040 --> 00:12:17.880]  很明顯
[00:12:17.880 --> 00:12:20.040]  他肯定
[00:12:20.040 --> 00:12:20.520]  正啊
[00:12:20.520 --> 00:12:20.800]  是不是
[00:12:20.800 --> 00:12:21.840]  這件事不用說了
[00:12:21.840 --> 00:12:22.760]  如果你們不懂吃的
[00:12:22.760 --> 00:12:23.680]  找帕薩基迪人
[00:12:23.680 --> 00:12:24.520]  OK
[00:12:24.520 --> 00:12:26.120]  辛苦搵尼志在食
[00:12:26.120 --> 00:12:27.680]  在那時候亞當夏娃
[00:12:27.680 --> 00:12:29.880]  他們在伊甸園裡面
[00:12:29.880 --> 00:12:34.240]  他們可以盡情去吃他所有的東西
[00:12:34.240 --> 00:12:36.960]  神所預備給他的東西
[00:12:36.960 --> 00:12:39.720]  成千上萬的選擇
[00:12:39.720 --> 00:12:43.200]  他有這個享樂的自由
[00:12:43.200 --> 00:12:46.400]  他們兩夫妻犯罪之前
[00:12:46.400 --> 00:12:48.160]  他們有性的自由
[00:12:48.160 --> 00:12:48.560]  是不是
[00:12:48.560 --> 00:12:49.840]  他們可以表達敬愛
[00:12:49.840 --> 00:12:51.000]  有性的自由
[00:12:51.000 --> 00:12:52.120]  不單止是這樣
[00:12:52.120 --> 00:12:54.600]  他們可以自由的去享樂
[00:12:54.600 --> 00:12:55.600]  整個地球這麼大
[00:12:55.600 --> 00:12:58.480]  他們可以有空很浪漫的騎馬
[00:12:58.480 --> 00:12:58.880]  是不是
[00:12:58.880 --> 00:13:00.880]  可以玩一下狗仔
[00:13:00.880 --> 00:13:01.600]  玩一下貓仔
[00:13:01.600 --> 00:13:02.760]  看一下鳥仔
[00:13:02.760 --> 00:13:03.160]  是不是
[00:13:03.160 --> 00:13:05.160]  可以整個自由的享樂
[00:13:05.160 --> 00:13:06.040]  還有
[00:13:06.040 --> 00:13:07.360]  不單止是這樣
[00:13:07.360 --> 00:13:12.240]  他們最大的享樂是跟神之間的團契
[00:13:12.240 --> 00:13:13.240]  記不記得
[00:13:13.240 --> 00:13:15.120]  犯了罪之後
[00:13:15.120 --> 00:13:16.560]  神都是天起了良方
[00:13:16.560 --> 00:13:17.720]  傍晚的時候
[00:13:17.720 --> 00:13:18.280]  神來到
[00:13:18.280 --> 00:13:20.880]  亞當你在哪裡啊
[00:13:20.880 --> 00:13:24.040]  你為什麼要避開我
[00:13:24.040 --> 00:13:25.600]  聖經說的是
[00:13:25.600 --> 00:13:28.720]  原來上帝是跟人不停的有交通
[00:13:28.720 --> 00:13:30.920]  其實在那段時候是很重要的
[00:13:30.920 --> 00:13:33.240]  人可以跟神有一個很自由
[00:13:33.240 --> 00:13:36.360]  享受團契的生活
[00:13:36.360 --> 00:13:37.680]  等下節目剛才
[00:13:37.680 --> 00:13:38.320]  哇
[00:13:38.320 --> 00:13:39.240]  A人大敬拜
[00:13:39.240 --> 00:13:42.320]  我真是非常之感動
[00:13:42.320 --> 00:13:45.320]  我們有今天能夠被上帝拯救
[00:13:45.320 --> 00:13:47.480]  能夠得到自由
[00:13:47.480 --> 00:13:49.320]  在這裡去敬拜
[00:13:49.320 --> 00:13:51.240]  可以在這裡大聲讚美
[00:13:51.240 --> 00:13:52.600]  去唱詩
[00:13:52.600 --> 00:13:54.280]  是不是
[00:13:54.280 --> 00:13:57.880]  沒有人是大衛的老婆
[00:13:57.880 --> 00:13:59.400]  索羅門的女兒
[00:13:59.400 --> 00:14:01.440]  Pastor 唱一支老土詞
[00:14:01.440 --> 00:14:02.440]  舉手舉頭
[00:14:02.440 --> 00:14:03.400]  沒有了是不是
[00:14:03.400 --> 00:14:06.920]  我們很自由地去敬拜
