
[00:00:00.000 --> 00:00:03.740]  很高興可以跟大家一齊分享
[00:02:11.080 --> 00:02:15.240]  我是很希望可以講一些他們真是親身經歷到的事
[00:02:15.240 --> 00:02:16.780]  跟大家來分享
[00:02:16.780 --> 00:02:22.000]  但是亦都不會只是為了講一個專題講座
[00:02:22.000 --> 00:02:25.160]  某個程度你請一些社工來講
[00:02:25.160 --> 00:02:27.800]  可能他們還會講得更加好
[00:02:27.800 --> 00:02:28.760]  我是一個牧者
[00:02:28.760 --> 00:02:31.400]  所以最後的那一部份
[00:02:31.400 --> 00:02:34.420]  我都會跟大家去到聖經裏面
[00:02:34.420 --> 00:02:37.080]  怎樣來看我們做父母
[00:02:37.080 --> 00:02:40.000]  我應該怎樣對自己的兒女
[00:02:40.000 --> 00:02:43.360]  第一就是我覺得父母是很偉大
[00:02:43.360 --> 00:02:48.880]  我已經舉手了
[00:02:48.880 --> 00:02:53.100]  他們做了甚麼呢?
[00:02:53.100 --> 00:02:55.520]  不如我們一齊來讀這段經文
[00:02:55.520 --> 00:02:59.140]  哥林多後書第五章第九節
[00:02:59.140 --> 00:03:00.300]  我們一齊來讀出
[00:03:00.300 --> 00:03:04.260]  你們知道我們主耶穌基督的恩典
[00:03:04.260 --> 00:03:05.980]  求你們成為父祖
[00:03:05.980 --> 00:03:08.480]  求你們成為大同
[00:03:08.480 --> 00:03:12.680]  要你們讓大同可以成為父祖
[00:03:12.680 --> 00:03:15.620]  很多人覺得這段經文好像很複雜
[00:03:15.620 --> 00:03:17.540]  我們知道主耶穌基督的恩典
[00:03:17.540 --> 00:03:19.860]  祂本來是父祖的
[00:03:19.860 --> 00:03:21.420]  是因為我們的緣故
[00:03:21.420 --> 00:03:22.960]  祂就成為貧窮的
[00:03:22.960 --> 00:03:24.480]  我們是貧窮的
[00:03:24.480 --> 00:03:26.380]  但我們卻是因為耶穌基督的貧窮
[00:03:26.380 --> 00:03:27.680]  於是我們成為父祖
[00:03:27.680 --> 00:03:29.840]  是不是好像很圓一樣
[00:03:29.840 --> 00:03:31.160]  但每一個父母
[00:03:31.160 --> 00:03:33.420]  我一講你就會有很深的感受
[00:03:33.420 --> 00:03:35.440]  你們就正在經歷這件事
[00:03:35.440 --> 00:03:37.020]  你跟你的兒女講
[00:03:37.020 --> 00:03:39.340]  我原本是父祖的
[00:03:39.340 --> 00:03:40.100]  還沒有生你的時候
[00:03:40.100 --> 00:03:42.300]  我都很有錢、很好的
[00:03:42.300 --> 00:03:44.140]  但是生了你之後
[00:03:44.140 --> 00:03:46.920]  我因為你的緣故可以成為貧窮
[00:03:46.920 --> 00:03:49.280]  而你們一毫子都沒有帶過來
[00:03:49.280 --> 00:03:51.420]  或者一磅都沒有帶過來
[00:03:51.420 --> 00:03:55.000]  但是現在你因為我的緣故
[00:03:55.000 --> 00:03:56.180]  你成為父祖
[00:03:56.180 --> 00:03:57.560]  明白這個道理嗎?
[00:03:57.560 --> 00:03:58.640]  我一講大家就會明白
[00:03:58.640 --> 00:04:00.060]  所以整件事不是很複雜的
[00:04:00.060 --> 00:04:03.720]  有時候你自己的經歷你就會明白
[00:04:03.720 --> 00:04:05.460]  我自己也很深體會
[00:04:05.460 --> 00:04:08.580]  我剛剛今早
[00:04:08.580 --> 00:04:09.820]  今早臨出門的時候
[00:04:09.820 --> 00:04:12.360]  跟家人吃早餐
[00:04:12.360 --> 00:04:16.340]  大家有時候都有些洗肺
[00:04:16.340 --> 00:04:19.460]  因為昨天剛好有一些朋友
[00:04:19.460 --> 00:04:20.160]  不是我的朋友
[00:04:20.160 --> 00:04:21.200]  我太太的朋友
[00:04:21.200 --> 00:04:25.120]  在北面下了去南部那邊
[00:04:25.120 --> 00:04:26.980]  大家相聚
[00:04:26.980 --> 00:04:30.460]  他說有一個家庭
[00:04:30.460 --> 00:04:32.040]  吃東西是捨不得的
[00:04:32.040 --> 00:04:33.040]  是很省的
[00:04:33.040 --> 00:04:34.920]  所以一起出去他們很開心
[00:04:34.920 --> 00:04:36.240]  因為一起吃東西
[00:04:36.240 --> 00:04:37.000]  吃好東西
[00:04:37.000 --> 00:04:39.960]  但是分出來就不用很貴
[00:04:39.960 --> 00:04:42.120]  但是他買衣服是很捨得的
[00:04:42.120 --> 00:04:43.640]  他寧願怎樣呢?
[00:04:43.640 --> 00:04:46.520]  就會去買衣服
[00:04:46.520 --> 00:04:49.880]  然後大家要溝通
[00:04:49.880 --> 00:04:51.980]  所以吃早餐我們一起溝通
[00:04:51.980 --> 00:04:53.320]  我就說
[00:04:53.320 --> 00:04:58.020]  你覺得我最捨得用錢在哪裏呢?
[00:04:58.020 --> 00:04:59.780]  他竟然很快就說
[00:04:59.780 --> 00:05:01.120]  在孫子那裏
[00:05:01.120 --> 00:05:02.620]  我說你不是吧?
[00:05:02.620 --> 00:05:04.400]  我最捨得用錢在你身上
[00:05:04.400 --> 00:05:05.400]  我跟雷雷說
[00:05:05.400 --> 00:05:06.280]  都要在孫子那裏
[00:05:06.280 --> 00:05:06.880]  你想一下
[00:05:06.880 --> 00:05:07.880]  我用錢在你身上
[00:05:07.880 --> 00:05:09.480]  多過用在孫子那裏
[00:05:09.480 --> 00:05:13.000]  孫子可能來不及給一點錢用
[00:05:13.000 --> 00:05:14.000]  但是其實
[00:05:14.000 --> 00:05:14.880]  我說到
[00:05:14.880 --> 00:05:15.380]  你想一下
[00:05:15.380 --> 00:05:16.900]  我真的沒什麼錢用
[00:05:16.900 --> 00:05:18.500]  我的錢是怎樣呢?
[00:05:18.500 --> 00:05:19.580]  就是
[00:05:19.580 --> 00:05:20.280]  很真心的說
[00:05:20.280 --> 00:05:22.080]  我會覺得用這些有意義的事
[00:05:22.080 --> 00:05:24.880]  我在英國最多用錢是什麼呢?
[00:05:24.880 --> 00:05:26.680]  買DVD
[00:05:26.680 --> 00:05:29.000]  但是永遠不會超過一磅的
[00:05:29.000 --> 00:05:30.800]  因為我是在Charity買的
[00:05:30.800 --> 00:05:32.600]  就是一磅三隻
[00:05:32.600 --> 00:05:34.000]  在利物浦更加重要
[00:05:34.000 --> 00:05:35.200]  一磅十隻
[00:05:35.200 --> 00:05:35.840]  就是
[00:05:35.840 --> 00:05:36.920]  是啊
[00:05:36.920 --> 00:05:38.320]  還是正版的那些
[00:05:38.320 --> 00:05:39.120]  就是
[00:05:39.120 --> 00:05:40.620]  因為已經沒有人看DVD
[00:05:40.620 --> 00:05:41.840]  我儲起這些DVD
[00:05:41.840 --> 00:05:43.400]  我最多用這些錢
[00:05:43.400 --> 00:05:44.440]  我自己
[00:05:44.440 --> 00:05:44.920]  譬如很簡單
[00:05:44.920 --> 00:05:46.200]  我現在穿這件衣服
[00:05:46.200 --> 00:05:47.800]  十年前都是這件衣服
[00:05:47.800 --> 00:05:48.800]  我看那些照片
[00:05:48.800 --> 00:05:50.080]  這條褲也是Charity
[00:05:50.080 --> 00:05:51.240]  全部都是Charity
[00:05:51.240 --> 00:05:51.760]  就是
[00:05:51.760 --> 00:05:53.040]  沒問題的
[00:05:53.040 --> 00:05:54.080]  那
[00:05:54.080 --> 00:05:54.880]  但是
[00:05:54.880 --> 00:05:58.280]  用在家人身上是很樂意的
[00:05:58.280 --> 00:05:59.440]  為什麼我會
[00:05:59.440 --> 00:06:00.760]  大家都很明白
[00:06:00.760 --> 00:06:03.320]  今天你們在英國這個地方
[00:06:03.320 --> 00:06:04.440]  我很相信
[00:06:04.440 --> 00:06:05.520]  有沒有一些人
[00:06:05.520 --> 00:06:07.160]  你們的細蚊仔
[00:06:07.160 --> 00:06:09.960]  是超過17歲的
[00:06:09.960 --> 00:06:10.960]  請舉手好嗎?
[00:06:12.840 --> 00:06:14.320]  再數幾個
[00:06:14.320 --> 00:06:16.400]  全部都是17歲以下
[00:06:16.400 --> 00:06:17.400]  是不是?
[00:06:17.400 --> 00:06:18.800]  我想你們來的時候
[00:06:18.800 --> 00:06:21.800]  有一個其中很重要的原因是什麼?
[00:06:21.800 --> 00:06:23.600]  是為了你的細蚊仔
[00:06:23.600 --> 00:06:24.600]  他的未來
[00:06:24.600 --> 00:06:25.920]  他的學業
[00:06:25.920 --> 00:06:27.520]  但是可能你來英國的時候
[00:06:27.520 --> 00:06:29.120]  你就要放棄了
[00:06:29.120 --> 00:06:32.400]  你自己很穩定的工作
[00:06:32.400 --> 00:06:35.720]  或者甚至是多豐厚的收入
[00:06:35.720 --> 00:06:37.520]  是為了你的細蚊仔
[00:06:37.520 --> 00:06:38.520]  就是
[00:06:38.520 --> 00:06:39.880]  絕對不容易的
[00:06:39.880 --> 00:06:42.000]  因為我自己過來英國的時候
[00:06:42.000 --> 00:06:43.520]  都是很大的掙扎
[00:06:43.520 --> 00:06:44.880]  因為我香港出生
[00:06:44.880 --> 00:06:46.040]  香港長大
[00:06:46.040 --> 00:06:48.280]  就是有我自己屬靈的孩子
[00:06:48.280 --> 00:06:49.480]  就是剛剛
[00:06:49.480 --> 00:06:51.400]  十月
[00:06:51.400 --> 00:06:52.800]  第一個星期
[00:06:52.800 --> 00:06:55.440]  就是冥恩堂40週年堂慶
[00:06:55.440 --> 00:06:56.760]  就是我從零開始
[00:06:56.760 --> 00:06:58.240]  募養了30年
[00:06:58.240 --> 00:06:59.680]  我才轉型
[00:06:59.680 --> 00:07:01.320]  就是很捨不得的
[00:07:01.320 --> 00:07:04.920]  我很深感受那種無奈
[00:07:04.920 --> 00:07:07.880]  但是你們是為了你們的細蚊仔
[00:07:07.880 --> 00:07:09.280]  而離開
[00:07:09.280 --> 00:07:11.640]  但是最第一個問題是怎麼樣呢?
[00:07:11.640 --> 00:07:14.360]  我不知道如果那些十幾歲的細蚊仔
[00:07:14.360 --> 00:07:17.000]  有時候會跟父母爭拗的
[00:07:17.000 --> 00:07:18.760]  你以為我想走嗎?
[00:07:18.760 --> 00:07:20.080]  你逼我走而已
[00:07:20.080 --> 00:07:21.440]  你沒有說我偉大
[00:07:21.440 --> 00:07:22.720]  說為了我
[00:07:22.720 --> 00:07:24.120]  其實是你自己害怕而已
[00:07:24.120 --> 00:07:25.040]  或者什麼什麼
[00:07:25.040 --> 00:07:26.960]  真的有些父母
[00:07:26.960 --> 00:07:28.640]  是很無奈的
[00:07:28.640 --> 00:07:30.840]  跟兒女爭拗的時候
[00:07:30.840 --> 00:07:33.080]  那些兒女可能十幾歲那些
[00:07:33.080 --> 00:07:35.640]  就是十一、二歲就有些不敢這樣說你的
[00:07:35.640 --> 00:07:36.720]  就是跟你說的
[00:07:36.720 --> 00:07:39.560]  是一個很大的悲哀
[00:07:39.560 --> 00:07:41.800]  這個痛苦是怎麼樣呢?
[00:07:41.800 --> 00:07:46.960]  就是你去疼愛你的子女
[00:07:46.960 --> 00:07:50.400]  但是子女不會記得
[00:07:50.400 --> 00:07:53.920]  正如好像這個爸爸那樣
[00:07:53.920 --> 00:07:56.000]  勸細蚊仔
[00:07:56.000 --> 00:07:57.560]  女兒早點睡覺吧
[00:07:57.560 --> 00:07:58.280]  這麼晚了
[00:07:58.280 --> 00:07:59.440]  還在玩遊戲機
[00:07:59.440 --> 00:08:00.560]  他很生氣
[00:08:00.560 --> 00:08:02.040]  他做什麼?
[00:08:02.040 --> 00:08:05.200]  他拿出一把戒刀
[00:08:05.200 --> 00:08:07.800]  他不是戒爸爸的,很奇怪
[00:08:07.800 --> 00:08:09.560]  他戒自己
[00:08:09.560 --> 00:08:11.600]  大家有沒有想過為什麼
[00:08:11.600 --> 00:08:12.480]  爸爸罵他
[00:08:12.480 --> 00:08:17.600]  他竟然拿出一把戒刀戒自己?
[00:08:17.600 --> 00:08:19.880]  其實我會明白
[00:08:19.880 --> 00:08:22.040]  因為我做過類似的事情
[00:08:22.040 --> 00:08:24.200]  我在家裡我是大兒子
[00:08:24.200 --> 00:08:26.000]  我父母很疼我的
[00:08:26.000 --> 00:08:28.440]  但是我是較為頑皮那種
[00:08:28.440 --> 00:08:31.640]  如果家裡罵我罵得很厲害的時候
[00:08:31.640 --> 00:08:33.440]  我就發脾氣了
[00:08:33.440 --> 00:08:36.400]  但是我又知道我不可以罵他
[00:08:36.400 --> 00:08:37.280]  於是我為什麼
[00:08:37.280 --> 00:08:39.320]  是呀,我不叫他罵得厲害
[00:08:39.320 --> 00:08:42.920]  我是這樣自己打自己的
[00:08:42.920 --> 00:08:43.840]  為什麼我會這樣做呢?
[00:08:43.840 --> 00:08:45.760]  就是他疼我
[00:08:45.760 --> 00:08:47.080]  我打自己
[00:08:47.080 --> 00:08:48.320]  他就心痛
[00:08:48.320 --> 00:08:49.400]  你想想我多蠢
[00:08:49.400 --> 00:08:51.440]  我連自己的肉痛都叫他心痛
[00:08:51.440 --> 00:08:52.640]  是不是很蠢?
[00:08:52.640 --> 00:08:53.120]  但是你想一下
[00:08:53.120 --> 00:08:55.920]  如果這個女孩子
[00:08:55.920 --> 00:08:58.320]  不是知道父母疼她
[00:08:58.320 --> 00:09:00.320]  她不會戒自己的
[00:09:00.320 --> 00:09:02.800]  如果父母跟她關係很不好的時候
[00:09:02.800 --> 00:09:04.520]  戒?不是吧
[00:09:04.520 --> 00:09:06.600]  這麼勢力都出不了血
[00:09:06.600 --> 00:09:07.800]  戒得厲害一點吧
[00:09:07.800 --> 00:09:09.360]  這把戒刀不夠厲害
[00:09:09.360 --> 00:09:11.760]  我給你一把陶瓷刀戒吧
[00:09:11.760 --> 00:09:14.560]  他就是在利用父母的愛
[00:09:14.560 --> 00:09:16.280]  去傷害父母
[00:09:16.280 --> 00:09:19.080]  有時候不要只是說兒女
[00:09:19.080 --> 00:09:22.160]  就算是說做夫婦
[00:09:22.160 --> 00:09:24.160]  有時候吵架的時候
[00:09:24.160 --> 00:09:27.600]  其實說得最蠢、最痛
[00:09:27.600 --> 00:09:29.680]  往往就是你的家人
[00:09:29.680 --> 00:09:31.760]  因為他知道哪些是你的弱點
[00:09:31.760 --> 00:09:35.760]  就依著那個問題去侮辱你
[00:09:35.760 --> 00:09:37.280]  所以記住
[00:09:37.280 --> 00:09:39.280]  原來愛是什麼呢?
[00:09:39.280 --> 00:09:43.440]  不要想一定是會有回報的
[00:09:43.440 --> 00:09:45.840]  如果你疼你的兒女
[00:09:45.840 --> 00:09:47.600]  兒女乖、很聽你的話
[00:09:47.600 --> 00:09:49.680]  很孝敬你、很尊重你
[00:09:49.680 --> 00:09:51.360]  這是一個祝福
[00:09:51.360 --> 00:09:53.360]  但不是必然的
[00:09:53.360 --> 00:09:55.520]  愛有時候是會受傷害的
[00:09:55.520 --> 00:09:57.800]  是會付諸於流水的
[00:09:57.800 --> 00:10:00.480]  所以這是一個很大的不幸
[00:10:00.480 --> 00:10:02.760]  正如我們的神很愛我們
[00:10:02.760 --> 00:10:05.680]  你回想一下我們是祂的兒女
[00:10:05.680 --> 00:10:11.080]  究竟我們討神喜悅的時間多
[00:10:11.080 --> 00:10:16.800]  還是令到神難受的時間多
[00:10:16.800 --> 00:10:18.560]  你自己檢討
[00:10:18.560 --> 00:10:19.880]  我自己很深感受
[00:10:19.880 --> 00:10:20.880]  我一會兒會說
[00:10:20.880 --> 00:10:25.680]  我和我的孫子的隔閡是越來越大
[00:10:25.680 --> 00:10:26.680]  我昨天也見過
[00:10:26.680 --> 00:10:31.000]  因為他們也會來了我家和一班人
[00:10:31.000 --> 00:10:33.560]  但他們就躲起來玩遊戲機
[00:10:33.560 --> 00:10:36.520]  父母就任由他們暫時放題
[00:10:36.520 --> 00:10:39.840]  因為他們過來的時候是五歲多
[00:10:39.840 --> 00:10:42.720]  他們兩個都是雙胞胎
[00:10:42.720 --> 00:10:45.240]  所以大家對話全部是英文
[00:10:45.240 --> 00:10:47.960]  現在跟我們聊天的時候
[00:10:47.960 --> 00:10:50.400]  他們不是很懂得用廣東話表達
[00:10:50.400 --> 00:10:52.160]  所以見到我經常笑著
[00:10:52.160 --> 00:10:54.320]  「爺爺」這樣已經夠了
[00:10:54.320 --> 00:10:58.200]  我暑假也有跟他們去玩
[00:10:58.200 --> 00:11:00.600]  其實我沒事的
[00:11:00.600 --> 00:11:02.800]  但我見到他們玩得很開心
[00:11:02.800 --> 00:11:04.680]  見到他們吃東西很開心
[00:11:04.680 --> 00:11:06.960]  我已經很足夠了
[00:11:06.960 --> 00:11:09.000]  如果多聊幾句
[00:11:09.000 --> 00:11:11.200]  我已經覺得是福利了
[00:11:11.200 --> 00:11:13.560]  但我想問一下你究竟
[00:11:13.560 --> 00:11:15.320]  現在在英國
[00:11:15.320 --> 00:11:18.920]  你有沒有多些時間去親近神
[00:11:18.920 --> 00:11:20.240]  我自己很深體會
[00:11:20.240 --> 00:11:23.160]  原來當我見到我的孫子玩得很開心
[00:11:23.160 --> 00:11:24.440]  只要他跟我多聊幾句
[00:11:24.440 --> 00:11:25.880]  我已經很開心了
[00:11:25.880 --> 00:11:28.800]  我們有沒有好好地去跟神
[00:11:28.800 --> 00:11:30.800]  有更親密的交往
[00:11:30.800 --> 00:11:34.120]  所以我都會享受早上靈修的時間
[00:11:34.120 --> 00:11:35.840]  以前在香港反而很忙
[00:11:35.840 --> 00:11:39.080]  不會每天都很安定地可以靈修
[00:11:39.080 --> 00:11:42.280]  但現在我總之熱浪也好
[00:11:42.280 --> 00:11:44.000]  但早上也很涼爽
[00:11:44.000 --> 00:11:48.600]  我就坐在家裡的小花園
[00:11:48.600 --> 00:11:51.960]  看著天空去禱告
[00:11:51.960 --> 00:11:53.160]  所以很重要
[00:11:53.160 --> 00:11:57.400]  我們回看我們傳統
[00:11:57.400 --> 00:11:59.680]  你們已經不是很傳統了
[00:11:59.680 --> 00:12:02.800]  我們的教導兒女的方式
[00:12:02.800 --> 00:12:05.200]  跟英國的小孩子長大
[00:12:05.200 --> 00:12:08.400]  他們所面對的方式有什麼不同
[00:12:08.400 --> 00:12:11.680]  很多時候香港式的教育是什麼呢?
[00:12:11.680 --> 00:12:15.760]  就是要尊重長輩
[00:12:15.760 --> 00:12:19.520]  我們從小到大要尊重父母
[00:12:19.520 --> 00:12:22.440]  還有我那一代,不是你們那一代
[00:12:22.440 --> 00:12:26.880]  大人說話,須不須要查什麼罪?
[00:12:26.880 --> 00:12:28.560]  這時輪到你說了
[00:12:28.560 --> 00:12:32.120]  如果我們有什麼表達是死的
[00:12:32.120 --> 00:12:34.840]  最簡單舉個例子
[00:12:34.840 --> 00:12:37.560]  現在越來越多的店舖可能會倒閉
[00:12:37.560 --> 00:12:38.880]  最近也有一段新聞
[00:12:38.880 --> 00:12:40.240]  好像《東京新聞》也有說
[00:12:40.240 --> 00:12:42.480]  龍華酒店,沙田那一間
[00:12:42.480 --> 00:12:46.440]  就會面對很大壓力
[00:12:46.440 --> 00:12:48.040]  原來一年一度
[00:12:48.040 --> 00:12:50.280]  我們家族旅行
[00:12:50.280 --> 00:12:53.080]  當年我就是去龍華酒店
[00:12:53.080 --> 00:12:56.960]  因為我爸爸是幫龍華酒店做帳戶的
[00:12:56.960 --> 00:12:58.600]  就是計數的
[00:12:58.600 --> 00:13:01.480]  所以一年有一次免費去那裡吃什麼呢?
[00:13:01.480 --> 00:13:03.720]  就是吃乳鴿
[00:13:03.720 --> 00:13:07.720]  爸爸就較為省錢的住上環
[00:13:07.720 --> 00:13:09.120]  那時要怎樣呢?
[00:13:09.120 --> 00:13:11.600]  就是要過天星小輪
[00:13:11.600 --> 00:13:13.680]  那時坐火車
[00:13:13.680 --> 00:13:22.160]  我們就建議可否坐頭等車卡
[00:13:22.160 --> 00:13:23.360]  現在發達了嗎?
[00:13:23.360 --> 00:13:25.080]  神經病,他坐頭等
[00:13:25.080 --> 00:13:26.560]  即是我們想表達的東西
[00:13:26.560 --> 00:13:28.280]  就馬上被他罵
[00:13:28.280 --> 00:13:29.960]  你不要忘記
[00:13:29.960 --> 00:13:32.880]  原來我們很流行大人說話
[00:13:32.880 --> 00:13:34.360]  你不要插嘴
[00:13:34.360 --> 00:13:36.520]  但想想你小時候的經歷
[00:13:36.520 --> 00:13:41.800]  你那時是自己大還是小?
[00:13:41.800 --> 00:13:44.720]  你發覺你自己不知道大還是小
[00:13:44.720 --> 00:13:47.680]  原來大與小全部都是由父母控制的
[00:13:47.680 --> 00:13:49.000]  即是大人說話
[00:13:49.000 --> 00:13:50.560]  小朋友不要插嘴
[00:13:50.560 --> 00:13:51.840]  可能過了兩小時之後
[00:13:51.840 --> 00:13:52.640]  你長大了
[00:13:52.640 --> 00:13:54.960]  麻煩你自己撿自己的東西
[00:13:54.960 --> 00:13:58.400]  還要我來幫你撿?
[00:13:58.400 --> 00:13:59.640]  長大了
[00:13:59.640 --> 00:14:01.000]  還要這麼怒氣?
[00:14:01.000 --> 00:14:02.400]  剛才兩個小時
[00:14:02.400 --> 00:14:03.880]  小朋友兩個小時後
[00:14:03.880 --> 00:14:05.440]  你已經馬上發脹了
[00:14:05.440 --> 00:14:08.960]  原來大與小全部是由他控制的
[00:14:08.960 --> 00:14:10.840]  這就是我們的問題
[00:14:10.840 --> 00:14:13.000]  這時候不要插嘴
[00:14:13.000 --> 00:14:14.320]  但你有沒有留意到
[00:14:14.320 --> 00:14:16.720]  在英式的教育裏面
[00:14:16.720 --> 00:14:18.360]  是很不同的
[00:14:18.360 --> 00:14:22.400]  就是很鼓勵人表達意見
[00:14:22.400 --> 00:14:24.240]  你有沒有留意到學校
[00:14:24.240 --> 00:14:27.080]  是鼓勵小朋友表達
[00:14:27.080 --> 00:14:28.920]  就算一般也好
[00:14:28.920 --> 00:14:30.360]  他肯定說什麼
[00:14:30.360 --> 00:14:31.560]  Good
[00:14:31.560 --> 00:14:33.000]  當然是先說Good
[00:14:33.000 --> 00:14:34.680]  然後才慢慢引導你
[00:14:34.680 --> 00:14:37.560]  所以是令到他們從小到大
[00:14:37.560 --> 00:14:40.600]  是有那種自信
[00:14:40.600 --> 00:14:45.720]  他們是很喜歡表達他們的感受
[00:14:45.720 --> 00:14:49.920]  特別是從小在這裏讀書長大的那些人
[00:14:49.920 --> 00:14:51.240]  但我們不是的
[00:14:51.240 --> 00:14:53.680]  香港那些盡量的宿圍
[00:14:53.680 --> 00:14:55.720]  都不敢說什麼
[00:14:55.720 --> 00:14:56.520]  所以他們很流行
[00:14:56.520 --> 00:14:57.480]  如果有什麼就問
[00:14:57.480 --> 00:14:58.720]  Why?
[00:14:58.720 --> 00:15:00.120]  為什麼?
[00:15:00.120 --> 00:15:01.880]  為什麼要我做這件事?
[00:15:01.880 --> 00:15:05.200]  他要你講清楚給他聽的
[00:15:05.200 --> 00:15:07.160]  但我們有時候又會覺得
[00:15:07.160 --> 00:15:08.640]  你挑戰我?
[00:15:08.640 --> 00:15:09.880]  我叫你做就做
[00:15:09.880 --> 00:15:11.280]  問這麼多問題?
[00:15:11.280 --> 00:15:13.920]  你想想你上一代的父母
[00:15:13.920 --> 00:15:15.960]  是不是這樣來大陸對待你?
[00:15:15.960 --> 00:15:17.440]  是不需要講什麼
[00:15:17.440 --> 00:15:18.600]  不需要理由的
[00:15:18.600 --> 00:15:20.480]  總之我叫你做就做
[00:15:20.480 --> 00:15:21.960]  你就要聽話的
[00:15:21.960 --> 00:15:27.520]  但是英國一直授予他們要講自己的自主權
[00:15:27.520 --> 00:15:29.080]  這個很重要
[00:15:29.080 --> 00:15:31.240]  你要來大陸去尊重學
[00:15:31.240 --> 00:15:31.920]  就是不可以
[00:15:31.920 --> 00:15:33.400]  譬如很簡單舉個例子
[00:15:33.400 --> 00:15:35.120]  就是在這裏
[00:15:35.120 --> 00:15:37.280]  你在街上不可以隨便拍照
[00:15:37.280 --> 00:15:39.040]  拍小孩子的
[00:15:39.040 --> 00:15:40.760]  你會被人抓的
[00:15:40.760 --> 00:15:42.920]  人家的小孩子你為什麼要拍?
[00:15:42.920 --> 00:15:44.600]  十幾二十年前不是的
[00:15:44.600 --> 00:15:45.200]  我們去旅行
[00:15:45.200 --> 00:15:46.160]  你覺得很有趣
[00:15:46.160 --> 00:15:47.040]  那就拍
[00:15:47.040 --> 00:15:48.640]  但現在是不可以的
[00:15:48.640 --> 00:15:53.160]  因為你會受法律保護著那些小孩子
[00:15:53.160 --> 00:15:54.400]  誰知道你拿了照片
[00:15:54.400 --> 00:15:55.920]  你要做些什麼?
[00:15:55.920 --> 00:15:58.560]  甚至大家知道現在那些小孩子
[00:15:58.560 --> 00:16:00.480]  要單獨見一個人是不容易的
[00:16:00.480 --> 00:16:01.320]  就是我們這些
[00:16:01.320 --> 00:16:03.480]  你要做青少年工作都很困難的
[00:16:03.480 --> 00:16:06.640]  就是要有證書
