
[00:00:00.000 --> 00:00:02.000]  各位領事們,平安!
[00:05:45.000 --> 00:05:47.000]  亦是公會主席
[00:05:47.000 --> 00:05:49.000]  連同幾位長老
[00:05:49.000 --> 00:05:51.000]  亦是公會裏面的人
[00:05:51.000 --> 00:05:54.000]  這班人代表一班猶太人
[00:05:54.000 --> 00:05:57.000]  並派了德高望重的人出來
[00:05:57.000 --> 00:06:04.000]  希望逼大人秦府正視他們控告保羅的罪狀
[00:06:04.000 --> 00:06:07.000]  大祭司、阿拉利亞曾出現過
[00:06:07.000 --> 00:06:11.000]  在上一章,23章1至2節
[00:06:11.000 --> 00:06:13.000]  第二節寫著
[00:06:13.000 --> 00:06:19.000]  「阿拉利亞大祭司就吩咐旁邊站著的人打他的嘴」
[00:06:19.000 --> 00:06:22.000]  他就是保羅,為何要打他的嘴呢?
[00:06:22.000 --> 00:06:24.000]  我們看看第一節,寫著
[00:06:24.000 --> 00:06:28.000]  「保羅定征看著議會的人說:
[00:06:28.000 --> 00:06:35.000]  諸位弟兄,我在臣面前行事為人,都市憑著清白的良心,直到今日」
[00:06:35.000 --> 00:06:37.000]  保羅只是說了這句說話
[00:06:37.000 --> 00:06:41.000]  阿拉利亞大祭司就吩咐旁邊的人打他的嘴
[00:06:41.000 --> 00:06:43.000]  真是毫無道理
[00:06:43.000 --> 00:06:50.000]  大祭司出場後,在24章再出現過
[00:06:50.000 --> 00:06:57.000]  他們到了法庭,大家都坐在法庭
[00:06:57.000 --> 00:07:00.000]  大家記住自己的身份,是一個陪審員
[00:07:00.000 --> 00:07:04.000]  來到法庭,他們表示要控訴保羅
[00:07:04.000 --> 00:07:08.000]  律師帖土羅首先提到
[00:07:08.000 --> 00:07:14.000]  阿菲利斯在本地帶來一個太平盛世
[00:07:14.000 --> 00:07:19.000]  一方面他所說的都是一些哀怨奉承的說話
[00:07:19.000 --> 00:07:22.000]  表揚菲利斯大人的雄才偉略
[00:07:22.000 --> 00:07:24.000]  好像賢君一樣
[00:07:24.000 --> 00:07:29.000]  又令人民的生活享受國泰民安
[00:07:29.000 --> 00:07:32.000]  百姓就要去尊重他
[00:07:32.000 --> 00:07:37.000]  土羅律師想提醒大人
[00:07:37.000 --> 00:07:45.000]  告訴他們,保羅到處製造混亂,是一個知識份子
[00:07:45.000 --> 00:07:52.000]  當然,他另一個原因是想建立良好的關係
[00:07:52.000 --> 00:07:57.000]  和大人,以便日後有好處
[00:07:57.000 --> 00:08:01.000]  最重要的是,他提出
[00:08:01.000 --> 00:08:05.000]  保羅在第一個聚狀時,說他是擾亂太平
[00:08:05.000 --> 00:08:16.000]  這位大人最喜愛維持這個地方的太平和秩序
[00:08:16.000 --> 00:08:23.000]  希望大人聽到這些說話後,可以嚴懲保羅
[00:08:23.000 --> 00:08:28.000]  第五節,律師開始提及保羅的聚狀
[00:08:28.000 --> 00:08:35.000]  第一個控罪是,保羅的破壞力如瘟疫一樣
[00:08:35.000 --> 00:08:39.000]  到處傳染人,瘟疫可以傳染人
[00:08:39.000 --> 00:08:44.000]  控罪亦指保羅在羅馬帝國的猶太人群中
[00:08:44.000 --> 00:08:49.000]  多次發起暴亂
[00:08:49.000 --> 00:08:54.000]  又是一個拿撒勒教派的頭目
[00:08:54.000 --> 00:08:59.000]  保羅是根據拿撒勒人耶穌的人
[00:08:59.000 --> 00:09:06.000]  拿撒勒派當時含有異教派,即異端
[00:09:06.000 --> 00:09:10.000]  保羅被控為一個黨魁
[00:09:10.000 --> 00:09:17.000]  鐵土羅律師稱保羅,提醒菲律師大人
[00:09:17.000 --> 00:09:24.000]  眼前保羅是一個富有煽動性的教派頭目
[00:09:24.000 --> 00:09:28.000]  一個領袖,來頭不小
[00:09:28.000 --> 00:09:31.000]  千萬不要輕易放過這個人
[00:09:31.000 --> 00:09:38.000]  第六節,律師繼續直斥保羅的罪狀
[00:09:38.000 --> 00:09:40.000]  這是第二個控罪
[00:09:40.000 --> 00:09:47.000]  他說連聖殿都想要污衞保羅
[00:09:47.000 --> 00:09:51.000]  意味著保羅侵犯了猶太人的律法
[00:09:51.000 --> 00:09:55.000]  要把保羅捉拿著
[00:09:55.000 --> 00:10:03.000]  第八節,鐵土羅律師請菲律師大人對保羅的審問
[00:10:03.000 --> 00:10:09.000]  開始審問他,便可以知道保羅所做的事
[00:10:09.000 --> 00:10:11.000]  這些都是事實
[00:10:11.000 --> 00:10:17.000]  第九節,中猶太人亦隨著控告他
[00:10:17.000 --> 00:10:23.000]  包括大計師、幾位長老
[00:10:23.000 --> 00:10:29.000]  以口同聲支持鐵土羅律師對保羅的控訴
[00:10:29.000 --> 00:10:32.000]  堅持有此事發生
[00:10:32.000 --> 00:10:36.000]  我們聽完鐵土羅律師的控訴後
[00:10:36.000 --> 00:10:42.000]  讓我想起人多勢眾之下
[00:10:42.000 --> 00:10:46.000]  以眾欺寡的欺凌事件
[00:10:46.000 --> 00:10:50.000]  特別在校園發生的欺凌事件
[00:10:50.000 --> 00:10:56.000]  到教育局網頁找到相關資料
[00:10:56.000 --> 00:10:58.000]  雖然資料很細小
[00:10:58.000 --> 00:11:03.000]  但欺凌的行為很簡單,包括三件事
[00:11:03.000 --> 00:11:07.000]  第一件事,元素是重複發生
[00:11:07.000 --> 00:11:11.000]  不單單是單一的事件,並非發生一次
[00:11:11.000 --> 00:11:18.000]  是惡意的,要蓄意欺凌或傷害其他人
[00:11:18.000 --> 00:11:23.000]  第三個元素是權力不平衡的狀態
[00:11:23.000 --> 00:11:31.000]  欺凌者明顯比受害者更強
[00:11:31.000 --> 00:11:38.000]  聽完後有元素,看看類別或形式
[00:11:38.000 --> 00:11:42.000]  有關身體或行為上高的欺凌
[00:11:42.000 --> 00:11:45.000]  言語上攻擊的欺凌
[00:11:45.000 --> 00:11:49.000]  另外,螢光措施提到間接性欺凌
[00:11:49.000 --> 00:11:54.000]  即是蓄意不友善,無視別人的存在
[00:11:54.000 --> 00:11:59.000]  孤立及杯葛或排擠這群受害者
[00:11:59.000 --> 00:12:03.000]  第四點是網絡欺凌,大家都清楚
[00:12:03.000 --> 00:12:07.000]  同時要有三個行為表徵才算是欺凌
[00:12:07.000 --> 00:12:12.000]  不過你也知道,一個表徵已是不容忍
[00:12:12.000 --> 00:12:14.000]  並容忍這件事
[00:12:14.000 --> 00:12:19.000]  右邊有關城市大學一篇文章
[00:12:19.000 --> 00:12:23.000]  主題寫著「正視香港校園欺凌」
[00:12:23.000 --> 00:12:27.000]  「解決學童自殺危機」
[00:12:27.000 --> 00:12:32.000]  這題目吸引我繼續讀下去
[00:12:32.000 --> 00:12:37.000]  因為我正在教裝備課程
[00:12:37.000 --> 00:12:43.000]  有關精神健康得救的關懷青少年篇的課程
[00:12:43.000 --> 00:12:47.000]  當中有一課分享有關青少年患有抑鬱症
[00:12:47.000 --> 00:12:52.000]  導致有自殺或自我傷害的念頭及行為
[00:12:52.000 --> 00:12:57.000]  剛過去的星期五,新聞及報紙都有報道過
[00:12:57.000 --> 00:13:02.000]  今年有306位學童企圖自殺
[00:13:02.000 --> 00:13:06.000]  很不幸有37位學童身亡
[00:13:06.000 --> 00:13:10.000]  5月及10月都是高危月份
[00:13:10.000 --> 00:13:15.000]  我們再看城市大學這篇文章提到一些研究數據
[00:13:15.000 --> 00:13:19.000]  《欺凌行為》研究專家馮麗珠博士研究
[00:13:19.000 --> 00:13:23.000]  指出香港的欺凌情況不僅嚴重
[00:13:23.000 --> 00:13:27.000]  更達到全球最嚴重的程度
[00:13:27.000 --> 00:13:29.000]  即是我們香港獲得第一名
[00:13:29.000 --> 00:13:32.000]  這些第一名我們也不希望見到
[00:13:32.000 --> 00:13:37.000]  馮博士還提到2017年國際學生倫理評估計劃中
[00:13:37.000 --> 00:13:41.000]  調集了全球54萬學童
[00:13:41.000 --> 00:13:43.000]  有72個國家及地區中
[00:13:43.000 --> 00:13:47.000]  香港的校園欺凌行為最嚴重
[00:13:47.000 --> 00:13:58.000]  香港有32.3%學生表示曾被欺凌
[00:13:58.000 --> 00:14:04.000]  比起台灣及美國高出數倍
[00:14:04.000 --> 00:14:09.000]  原來欺凌行為對受害者產生不同負面的影響
[00:14:09.000 --> 00:14:11.000]  最壞的情況大家都想到
[00:14:11.000 --> 00:14:17.000]  就是可以逼到這位受害者走上絕路
[00:14:17.000 --> 00:14:19.000]  我們回到教會
[00:14:19.000 --> 00:14:22.000]  教會裡會不會有一些欺凌事件發生呢?
[00:14:22.000 --> 00:14:25.000]  丙姊妹之間的相處應該不會吧?
[00:14:25.000 --> 00:14:28.000]  大家覺得會不會有這些情況發生呢?
[00:14:28.000 --> 00:14:30.000]  會不會呢?
[00:14:30.000 --> 00:14:33.000]  你搖頭或是抬頭?
[00:14:33.000 --> 00:14:35.000]  不會嗎?
[00:14:35.000 --> 00:14:41.000]  可能無意之中都會發生
[00:14:41.000 --> 00:14:43.000]  正正正在發生
[00:14:43.000 --> 00:14:46.000]  相信應該不會是身體或行為方面的暴力
[00:14:46.000 --> 00:14:50.000]  如果有,請你告訴我或教務
[00:14:50.000 --> 00:14:54.000]  我們預備一些膠布或繃帶給受害者
[00:14:54.000 --> 00:14:57.000]  當然,應該不會吧?
[00:14:57.000 --> 00:15:02.000]  在教會場景裡,可能會有間接的欺凌
[00:15:02.000 --> 00:15:06.000]  例如無視別人的存在,孤立他們
[00:15:06.000 --> 00:15:09.000]  我們在我們的細胞小組裡
[00:15:09.000 --> 00:15:13.000]  有沒有無形之中發生了這些事
[00:15:13.000 --> 00:15:15.000]  而我們又沒有察覺到呢?
[00:15:15.000 --> 00:15:17.000]  寇聖令提醒我們
[00:15:17.000 --> 00:15:21.000]  留意到可能有些組員的能力
[00:15:21.000 --> 00:15:25.000]  或知識水平比較弱的時候
[00:15:25.000 --> 00:15:27.000]  不要無視他們的存在
[00:15:27.000 --> 00:15:29.000]  或是孤立他們
[00:15:29.000 --> 00:15:34.000]  反而我們應該用謙卑的心跟他們一起包容他們
[00:15:34.000 --> 00:15:36.000]  我們要幫助這位組員
[00:15:36.000 --> 00:15:41.000]  給他們分享及機會學習服侍
[00:15:41.000 --> 00:15:42.000]  有這個機會給他們
[00:15:42.000 --> 00:15:45.000]  跟他們一起在靈命裡成長
[00:15:45.000 --> 00:15:49.000]  要知道,我們小組裡是一個愛的群體
[00:15:49.000 --> 00:15:50.000]  大家同意嗎?
[00:15:50.000 --> 00:15:52.000]  愛的群體不是一個平台
[00:15:52.000 --> 00:15:54.000]  去展現自己的實力
[00:15:54.000 --> 00:15:58.000]  展現自己能力和價值的地方
[00:15:58.000 --> 00:16:01.000]  試想想,如果GSO在這裏的時候
[00:16:01.000 --> 00:16:05.000]  GSO會不會起於我們看到組員裡有人欺凌呢?
[00:16:05.000 --> 00:16:08.000]  還記得我們的大誡命嗎?
[00:16:08.000 --> 00:16:10.000]  我們的大誡命是在
[00:16:10.000 --> 00:16:13.000]  《馬可福音》十二章二十九至三十一節
[00:16:13.000 --> 00:16:15.000]  不如我們一起讀這段經文
[00:16:15.000 --> 00:16:16.000]  預備,起!
[00:16:16.000 --> 00:16:19.000]  以色列,你要聽主
[00:16:19.000 --> 00:16:21.000]  我們神是獨一的主
[00:16:21.000 --> 00:16:25.000]  你要重心盡誠盡義盡力
[00:16:25.000 --> 00:16:27.000]  愛主,你的神
[00:16:27.000 --> 00:16:30.000]  其次是,要愛人如己
[00:16:30.000 --> 00:16:33.000]  各位領子妹,請你們記住
[00:16:33.000 --> 00:16:34.000]  我們信主之前
[00:16:34.000 --> 00:16:36.000]  信主的時候的初心
[00:16:36.000 --> 00:16:40.000]  我們的初心是要愛神、愛己、愛人
[00:16:40.000 --> 00:16:41.000]  這不是一個口號
[00:16:41.000 --> 00:16:44.000]  這是要實踐出來的
[00:16:44.000 --> 00:16:48.000]  我們回到法庭的場景
[00:16:48.000 --> 00:16:50.000]  大家記得自己的角色、身份是什麼嗎?
[00:16:50.000 --> 00:16:53.000]  是一位陪審員
[00:16:53.000 --> 00:16:56.000]  我們回到法庭裡
[00:16:56.000 --> 00:16:59.000]  原告人對於保羅的控罪的細節
[00:16:59.000 --> 00:17:02.000]  我們大致上都已經了解過了
[00:17:02.000 --> 00:17:05.000]  現在現場大部分的人
[00:17:05.000 --> 00:17:08.000]  都是異口同聲地
[00:17:08.000 --> 00:17:12.000]  支持鐵土羅律師的控訴
[00:17:12.000 --> 00:17:14.000]  我們聽聽
[00:17:14.000 --> 00:17:16.000]  我們各位陪審員細心聽聽
[00:17:16.000 --> 00:17:20.000]  保羅如何為自己辯護
[00:17:20.000 --> 00:17:22.000]  接著我們看看
[00:17:22.000 --> 00:17:24.000]  保羅獨力自辯
[00:17:24.000 --> 00:17:27.000]  在二十四章十字到二十一節
[00:17:27.000 --> 00:17:29.000]  在十字之中
[00:17:29.000 --> 00:17:33.000]  菲律師大人示意叫保羅說話
[00:17:33.000 --> 00:17:35.000]  保羅在辯開始的時候
[00:17:35.000 --> 00:17:39.000]  同樣都是做一些恭慰的說話
[00:17:39.000 --> 00:17:42.000]  但比起剛才鐵土羅律師所說的
[00:17:42.000 --> 00:17:43.000]  開宴奉承的說話
[00:17:43.000 --> 00:17:46.000]  其實保羅的言詞都不誇張
[00:17:46.000 --> 00:17:48.000]  都是一種禮節
[00:17:48.000 --> 00:17:50.000]  保羅相信菲律師
[00:17:50.000 --> 00:17:53.000]  他有多年審案的經驗
[00:17:53.000 --> 00:17:56.000]  應該都能夠去分辨是非
[00:17:56.000 --> 00:17:58.000]  能夠辨明對與錯
[00:17:58.000 --> 00:18:02.000]  所以保羅樂意為自己去申辯
[00:18:02.000 --> 00:18:04.000]  我們看看他的
[00:18:04.000 --> 00:18:07.000]  控罪一的第一個自辯
[00:18:07.000 --> 00:18:10.000]  大家都記得
[00:18:10.000 --> 00:18:13.000]  古洞普天下所有的猶太人作亂
[00:18:13.000 --> 00:18:14.000]  是一個知識分子
[00:18:14.000 --> 00:18:15.000]  是這樣說的
[00:18:15.000 --> 00:18:18.000]  保羅在第十一節說
[00:18:18.000 --> 00:18:20.000]  保羅首先回答
[00:18:20.000 --> 00:18:23.000]  鐵土羅第五節對他的指控
[00:18:23.000 --> 00:18:25.000]  煽動猶太的群眾
[00:18:25.000 --> 00:18:27.000]  引起騷動
[00:18:27.000 --> 00:18:29.000]  這些罪狀
[00:18:29.000 --> 00:18:31.000]  在十一節裡保羅說
[00:18:31.000 --> 00:18:34.000]  你查問就可以知道
[00:18:34.000 --> 00:18:37.000]  從我上耶路撒冷禮拜到今天
[00:18:37.000 --> 00:18:39.000]  不過十二天
[00:18:39.000 --> 00:18:42.000]  意味著根本不可能在這麼短的時間裡
[00:18:42.000 --> 00:18:44.000]  製造什麼混亂
[00:18:44.000 --> 00:18:47.000]  再者他上耶路撒冷的原因
[00:18:47.000 --> 00:18:49.000]  本來就是要去敬拜神
[00:18:49.000 --> 00:18:52.000]  完全不會有任何製造騷亂
[00:18:52.000 --> 00:18:54.000]  混亂的動機
[00:18:54.000 --> 00:18:56.000]  在十二節裡
[00:18:56.000 --> 00:18:58.000]  保羅繼續說
[00:18:58.000 --> 00:19:00.000]  他們被沒有看見
[00:19:00.000 --> 00:19:02.000]  我在聖殿裡跟人辯論
[00:19:02.000 --> 00:19:03.000]  我在會堂裡
[00:19:03.000 --> 00:19:06.000]  在城裡煽動群眾
[00:19:06.000 --> 00:19:08.000]  保羅指出
[00:19:08.000 --> 00:19:12.000]  今天現場所出現的原告人
[00:19:12.000 --> 00:19:13.000]  所謂的原告人
[00:19:13.000 --> 00:19:15.000]  都只是一些目擊證人
[00:19:15.000 --> 00:19:18.000]  他們只是暴聽途說
[00:19:18.000 --> 00:19:22.000]  或者是一些虛報案情的一群人
[00:19:22.000 --> 00:19:24.000]  你都是攻擊他們
[00:19:24.000 --> 00:19:26.000]  在十三節裡
[00:19:26.000 --> 00:19:29.000]  保羅在耶路撒冷所到的每一個地方
[00:19:29.000 --> 00:19:31.000]  他一舉手一投足
[00:19:31.000 --> 00:19:33.000]  都是有目共睹的
[00:19:33.000 --> 00:19:36.000]  並沒有人真的看見他在群眾裡邊
[00:19:36.000 --> 00:19:37.000]  在辯論
[00:19:37.000 --> 00:19:42.000]  更旺論會做出一些煽動群眾的事
[00:19:42.000 --> 00:19:44.000]  我們這樣理解到
[00:19:44.000 --> 00:19:46.000]  猶太人對他的控訴
[00:19:46.000 --> 00:19:49.000]  其實都是缺乏一些目擊證人
[00:19:49.000 --> 00:19:51.000]  保羅繼續說
[00:19:51.000 --> 00:19:53.000]  現在所告保羅的事
[00:19:53.000 --> 00:19:55.000]  只不過是對於
[00:19:55.000 --> 00:19:58.000]  也給不了菲律師大人一些證據
[00:19:58.000 --> 00:20:00.000]  沒有證據
[00:20:00.000 --> 00:20:03.000]  也提出不了一些真實的東西出來
[00:20:03.000 --> 00:20:05.000]  控告他
[00:20:05.000 --> 00:20:07.000]  我們看看第十四節
[00:20:07.000 --> 00:20:12.000]  我們繼續看看保羅怎樣的自辯
[00:20:12.000 --> 00:20:15.000]  保羅否認了控罪之後
[00:20:15.000 --> 00:20:17.000]  他再作出一個承諾
[00:20:17.000 --> 00:20:18.000]  我們看看承諾
[00:20:18.000 --> 00:20:19.000]  我們剛才讀過
[00:20:19.000 --> 00:20:21.000]  不過我們看看這個新譯本
[00:20:21.000 --> 00:20:24.000]  在二十四章的十四節裡說
[00:20:24.000 --> 00:20:27.000]  他們所稱為異端的者道
[00:20:27.000 --> 00:20:29.000]  我正是根據者道來
[00:20:29.000 --> 00:20:31.000]  敬拜我祖先的神的
[00:20:31.000 --> 00:20:34.000]  一切律法和先知所記的
[00:20:34.000 --> 00:20:35.000]  我都相信
[00:20:35.000 --> 00:20:36.000]  意思就是說
[00:20:36.000 --> 00:20:41.000]  雖然猶太人所指控他所信的基督教
[00:20:41.000 --> 00:20:45.000]  說他是一個異端、別異的教派
[00:20:45.000 --> 00:20:47.000]  但是信奉基督教的人
[00:20:47.000 --> 00:20:48.000]  就是他自己保羅
[00:20:48.000 --> 00:20:51.000]  同樣都是敬拜猶太人的神
[00:20:51.000 --> 00:20:55.000]  並且相信猶太人的舊約聖經
[00:20:55.000 --> 00:20:59.000]  包括這裡提到的律法書和先知書
[00:20:59.000 --> 00:21:01.000]  保羅也強調
[00:21:01.000 --> 00:21:06.000]  猶太教和基督教有共同的地方
[00:21:06.000 --> 00:21:11.000]  我們再看看第十五節
[00:21:11.000 --> 00:21:15.000]  保羅在十五節繼續解釋所信的道的特點
[00:21:15.000 --> 00:21:17.000]  特點就是對神是有盼望的
[00:21:17.000 --> 00:21:19.000]  和我們一樣有盼望的
[00:21:19.000 --> 00:21:23.000]  也是他們自己猶太人所期待的
[00:21:23.000 --> 00:21:27.000]  無論異人或不異的人都要復活
[00:21:27.000 --> 00:21:31.000]  保羅和猶太人都有相同的盼望在當中
[00:21:31.000 --> 00:21:33.000]  我們看看第十節
[00:21:33.000 --> 00:21:36.000]  「因此我勉勵自己
[00:21:36.000 --> 00:21:40.000]  對神、對人事常存著無虧的良心」
[00:21:40.000 --> 00:21:42.000]  保羅在這裡自辯
[00:21:42.000 --> 00:21:49.000]  他說自然對神或對人的良心都是無所指責的
[00:21:49.000 --> 00:21:53.000]  因此今天他雖然站在法庭裡
[00:21:53.000 --> 00:21:54.000]  各位陪審團
[00:21:54.000 --> 00:21:58.000]  他雖然站在法庭裡被審判
[00:21:58.000 --> 00:21:59.000]  好像一個犯人一樣
[00:21:59.000 --> 00:22:02.000]  但是他不會因為這樣而自愧不如
[00:22:02.000 --> 00:22:08.000]  保羅的意思是因為將來有一個普世性的復活和審判
[00:22:08.000 --> 00:22:11.000]  所以沒有一個人可以逃避這個事實
[00:22:11.000 --> 00:22:14.000]  亦因為這樣他時時都會做好準備
[00:22:14.000 --> 00:22:17.000]  他存著一個無虧的良心
[00:22:17.000 --> 00:22:20.000]  面對上帝的審判時他都不會害怕的
[00:22:20.000 --> 00:22:22.000]  各位陪審團
[00:22:22.000 --> 00:22:25.000]  聽完「控罪一」的自辯後
[00:22:25.000 --> 00:22:33.000]  我們再細心聆聽一下保羅在「控罪二」裡的自辯
[00:22:33.000 --> 00:22:38.000]  剛才我們都記得
[00:22:38.000 --> 00:22:41.000]  「控罪二」是烏為聖殿
[00:22:41.000 --> 00:22:42.000]  第十七節
[00:22:42.000 --> 00:22:46.000]  保羅開始答辯第二個「控罪」
[00:22:46.000 --> 00:22:48.000]  他說那幾年
[00:22:48.000 --> 00:22:55.000]  他帶著從外邦各地教會所籌集的捐款到耶路撒冷
[00:22:55.000 --> 00:23:01.000]  目的是要周祭耶路撒冷教會的信徒
