
[00:00:00.000 --> 00:00:02.460]  親天我們感謝祢讓我們能夠經歷祢更多
[00:04:19.720 --> 00:04:21.200]  應該看我們自己
[00:04:21.200 --> 00:04:22.040]  第一類的
[00:04:22.040 --> 00:04:22.640]  信主的
[00:04:22.640 --> 00:04:24.760]  我們上個星期說的羅馬書十二章裡面
[00:04:24.760 --> 00:04:26.280]  當一個人信了耶穌
[00:04:26.280 --> 00:04:30.320]  但是他仍然可以不將生命獻上成為活蹟
[00:04:30.320 --> 00:04:34.560]  當我們不將生命獻上為活蹟的時候
[00:04:34.560 --> 00:04:35.920]  對上帝沒有虧損
[00:04:35.920 --> 00:04:37.760]  對上帝沒有任何壞處
[00:04:37.760 --> 00:04:39.240]  也沒有任何益處
[00:04:39.240 --> 00:04:40.760]  我們就算肯奉獻給上帝
[00:04:40.760 --> 00:04:42.680]  對上帝沒有任何益處
[00:04:42.680 --> 00:04:45.040]  有益處的
[00:04:45.040 --> 00:04:46.480]  有壞處的
[00:04:46.480 --> 00:04:50.640]  是在乎我們不在上帝那裡
[00:04:50.640 --> 00:04:53.560]  所以當我們不願意成為活蹟的時候
[00:04:53.560 --> 00:04:56.320]  我們不願意心意根深而改變的時候
[00:04:56.320 --> 00:04:58.840]  就不能夠成就神的旨意了
[00:04:58.840 --> 00:05:01.600]  我們仍然活在自我中心裡面
[00:05:01.600 --> 00:05:03.160]  在我自己的生活
[00:05:03.160 --> 00:05:04.080]  我自己想
[00:05:04.080 --> 00:05:04.760]  我自己想
[00:05:04.760 --> 00:05:05.600]  我自己計劃
[00:05:05.600 --> 00:05:06.120]  我自己做
[00:05:06.120 --> 00:05:07.480]  我自己想做的事
[00:05:07.480 --> 00:05:09.040]  這種的
[00:05:09.040 --> 00:05:11.560]  這種的基督徒覺得這樣是很大的自由
[00:05:11.560 --> 00:05:12.440]  這種基督徒覺得
[00:05:12.440 --> 00:05:12.920]  多好啊
[00:05:12.920 --> 00:05:13.920]  我能夠享受永生
[00:05:13.920 --> 00:05:15.560]  但是我自己可以決定自己的事
[00:05:15.560 --> 00:05:16.600]  但是不要忘記
[00:05:16.600 --> 00:05:19.440]  最大的虧損的是你不是上帝
[00:05:19.440 --> 00:05:20.320]  跟李嘉誠說一聲
[00:05:20.320 --> 00:05:21.600]  最大的虧損是你
[00:05:21.600 --> 00:05:25.000]  你要看到這些信徒
[00:05:25.000 --> 00:05:26.280]  生命的特徵是很有趣的
[00:05:26.280 --> 00:05:28.560]  生命的特徵就是不斷受到負面的情緒影響
[00:05:28.560 --> 00:05:29.880]  不能夠常常喜樂
[00:05:29.880 --> 00:05:31.720]  整天都苦加甘
[00:05:31.720 --> 00:05:33.560]  整天都不開心
[00:05:33.560 --> 00:05:35.560]  這些全部都是先知
[00:05:35.560 --> 00:05:38.120]  先天下之憂而憂
[00:05:38.120 --> 00:05:41.200]  毫無喜樂
[00:05:41.200 --> 00:05:43.160]  每個人都是耶利米
[00:05:43.160 --> 00:05:45.160]  看一看所有的事情都是負面的
[00:05:45.160 --> 00:05:46.440]  沒有好的消息
[00:05:46.440 --> 00:05:48.320]  沒有好的東西
[00:05:48.320 --> 00:05:49.120]  見到人受浸
[00:05:49.120 --> 00:05:51.720]  就看看什麼時候離開教會
[00:05:51.720 --> 00:05:53.040]  見到一個人很熱心的時候
[00:05:53.040 --> 00:05:56.280]  就看看什麼時候冷淡
[00:05:56.280 --> 00:05:58.240]  他沒有這些常常喜樂
[00:05:58.240 --> 00:05:59.200]  這些人負面的情緒
[00:05:59.200 --> 00:06:00.200]  你還記得嗎
[00:06:00.200 --> 00:06:03.280]  姐妹你要寫港島筆記的原因
[00:06:03.280 --> 00:06:04.400]  因為跟李嘉誠說一聲
[00:06:04.400 --> 00:06:07.200]  你的記憶力是有限的
[00:06:07.200 --> 00:06:07.920]  在幾個星期前
[00:06:07.920 --> 00:06:08.640]  我說過什麼道理
[00:06:08.640 --> 00:06:09.120]  你不記得的
[00:06:09.120 --> 00:06:10.440]  你要上網看的
[00:06:10.440 --> 00:06:16.000]  我們提到在醫學上
[00:06:16.000 --> 00:06:18.160]  現在有很多報告告訴我們
[00:06:18.160 --> 00:06:22.480]  負面的情緒會帶來癌症
[00:06:22.480 --> 00:06:26.960]  但癌症不是唯一原因是負面情緒
[00:06:26.960 --> 00:06:30.360]  我們知道原來是我們的身體會受虧損
[00:06:30.360 --> 00:06:32.520]  我們的靈命會受虧損
[00:06:32.520 --> 00:06:33.840]  你看到一些基督徒
[00:06:33.840 --> 00:06:35.080]  常常都不開心
[00:06:35.080 --> 00:06:39.800]  我不敢說他100%沒有經歷到喜樂
[00:06:39.800 --> 00:06:40.520]  不是
[00:06:40.520 --> 00:06:42.320]  他很少時間
[00:06:42.320 --> 00:06:44.080]  很少可能性經歷到喜樂
[00:06:44.080 --> 00:06:45.080]  大部分時間
[00:06:45.080 --> 00:06:46.240]  百分之九十多的時間
[00:06:46.240 --> 00:06:48.520]  都是不懂得喜樂的
[00:06:48.520 --> 00:06:49.800]  都是怨天尤人
[00:06:49.800 --> 00:06:51.120]  都是埋怨的
[00:06:51.120 --> 00:06:52.480]  跟別人比較的
[00:06:52.480 --> 00:06:55.440]  但跟別人比較就會有疾度紛爭
[00:06:55.440 --> 00:06:57.280]  覺得那個弟兄高大過我
[00:06:57.280 --> 00:06:58.640]  那個弟兄雖然醜過我
[00:06:58.640 --> 00:07:00.240]  錢多過我
[00:07:00.240 --> 00:07:01.560]  那個弟兄聰明過我
[00:07:01.560 --> 00:07:03.120]  雖然矮過我
[00:07:03.120 --> 00:07:04.040]  矮仔多計
[00:07:04.040 --> 00:07:06.520]  沒辦法了
[00:07:06.520 --> 00:07:10.440]  那個姐妹不漂亮竟然嫁了個好老公
[00:07:10.440 --> 00:07:11.240]  真離譜
[00:07:11.240 --> 00:07:13.960]  沒工理
[00:07:13.960 --> 00:07:15.880]  那個姐妹甚麼都不會
[00:07:15.880 --> 00:07:17.200]  像個廢人一樣
[00:07:17.200 --> 00:07:19.560]  你看她家是廢城
[00:07:19.560 --> 00:07:21.160]  她甚麼都不用做
[00:07:21.160 --> 00:07:22.840]  但她老公愛得不得了
[00:07:22.840 --> 00:07:23.480]  我做餐死
[00:07:23.480 --> 00:07:25.880]  她老公都不理我
[00:07:25.880 --> 00:07:27.840]  你看到這些基督徒嗎
[00:07:27.840 --> 00:07:29.560]  那個人上班就好了
[00:07:29.560 --> 00:07:30.080]  不用做
[00:07:30.080 --> 00:07:32.880]  她還在怨說沒有工作
[00:07:32.880 --> 00:07:34.600]  人工又高又沒有工作
[00:07:34.600 --> 00:07:38.000]  我們演得像一齣劇一樣又沒有工資高
[00:07:38.000 --> 00:07:38.600]  不是沒有工資
[00:07:38.600 --> 00:07:41.400]  是沒有工資高
[00:07:41.400 --> 00:07:44.960]  這班基督徒充滿怨氣
[00:07:44.960 --> 00:07:48.720]  在Facebook你會看到
[00:07:48.720 --> 00:07:50.920]  這些充滿怨氣的基督徒
[00:07:50.920 --> 00:07:54.440]  因為他沒有將自己奉獻給上帝
[00:07:54.440 --> 00:07:57.200]  他的心思意念沒有被上帝的聖靈改變
[00:07:57.200 --> 00:07:58.560]  他不能夠充滿喜樂
[00:07:58.560 --> 00:07:59.720]  最大的虧損是誰
[00:07:59.720 --> 00:08:03.240]  最大的虧損是他自己本身
[00:08:03.240 --> 00:08:04.400]  大家看到的
[00:08:04.400 --> 00:08:05.800]  他經常受到魔鬼的壓制
[00:08:05.800 --> 00:08:07.880]  他的生命不能享受到真正的自由
[00:08:07.880 --> 00:08:09.800]  這一點我們稍後會回來講
[00:08:09.800 --> 00:08:12.000]  但是如果第二類的基督徒
[00:08:12.000 --> 00:08:13.920]  是願意將自己獻上給上帝
[00:08:13.920 --> 00:08:14.560]  成為活祭
[00:08:14.560 --> 00:08:16.880]  心意更生而變化
[00:08:16.880 --> 00:08:18.440]  願意思想改變
[00:08:18.440 --> 00:08:20.880]  心靈不斷的更生
[00:08:20.880 --> 00:08:22.480]  這些信徒是隨從聖靈
[00:08:22.480 --> 00:08:23.520]  走在上帝的旨意裏面
[00:08:23.520 --> 00:08:25.160]  活出積極喜樂的人生
[00:08:25.160 --> 00:08:26.480]  活出聖靈的果子
[00:08:26.480 --> 00:08:28.680]  你看到這些人充滿了活力
[00:08:28.680 --> 00:08:29.840]  充滿了動力
[00:08:29.840 --> 00:08:31.760]  每一天他都很開心
[00:08:31.760 --> 00:08:36.360]  弟兄姊妹,今天我們渴求的
[00:08:36.360 --> 00:08:39.040]  是願意成為一個
[00:08:39.040 --> 00:08:41.040]  被神所使用得來
[00:08:41.040 --> 00:08:44.640]  是積極的喜樂的人
[00:08:44.640 --> 00:08:46.280]  你如果見到一些人說
[00:08:46.280 --> 00:08:50.720]  我被上帝使用,哎呀
[00:08:50.720 --> 00:08:52.400]  慘過右營
[00:08:52.400 --> 00:08:54.800]  算了,不要做了
[00:08:54.800 --> 00:08:57.040]  弟兄姊妹,你的小組裏面有組員
[00:08:57.040 --> 00:09:00.960]  組長,舉手組長
[00:09:00.960 --> 00:09:03.280]  你發覺這個星期你有組員
[00:09:03.280 --> 00:09:05.040]  他經常都不喜樂
[00:09:05.040 --> 00:09:06.640]  你應該坐下來和他談
[00:09:06.640 --> 00:09:08.280]  發生什麼事
[00:09:08.280 --> 00:09:10.720]  我不是接受不到你消極
[00:09:10.720 --> 00:09:16.280]  我是接受不到你沒有了喜樂
[00:09:16.280 --> 00:09:17.160]  Amen
[00:09:17.160 --> 00:09:19.120]  為什麼你的喜樂會抵奪了
[00:09:19.120 --> 00:09:21.160]  究竟包括你充滿喜樂
[00:09:21.160 --> 00:09:23.680]  你常常喜樂的去到哪裏
[00:09:23.680 --> 00:09:24.680]  組長
[00:09:24.680 --> 00:09:26.480]  你關心你的組員為什麼沒有喜樂
[00:09:26.480 --> 00:09:34.200]  你為什麼回來有這麼大的怨氣
[00:09:34.200 --> 00:09:35.680]  環境不好
[00:09:35.680 --> 00:09:38.640]  喜樂是不受環境影響的
[00:09:38.640 --> 00:09:41.280]  你就是不明白什麼叫喜樂
[00:09:41.280 --> 00:09:43.040]  剛剛才和我老婆吵架
[00:09:43.040 --> 00:09:46.520]  喜樂是不受環境影響的
[00:09:46.520 --> 00:09:48.680]  剛剛被老闆散完一輪回來
[00:09:48.680 --> 00:09:50.800]  喜樂是不受環境影響的
[00:09:50.800 --> 00:09:53.040]  聽不聽得明白
[00:09:53.040 --> 00:09:55.560]  如果不斷說環境因素影響了你的話
[00:09:55.560 --> 00:09:59.600]  你還是不明白什麼叫喜樂
[00:09:59.600 --> 00:10:01.000]  我擔心你的
[00:10:01.000 --> 00:10:02.880]  我關心你的
[00:10:02.880 --> 00:10:05.760]  是你沒有了喜樂
[00:10:05.760 --> 00:10:06.800]  Amen
[00:10:06.800 --> 00:10:07.720]  組長
[00:10:07.720 --> 00:10:08.640]  如果你沒有了喜樂
[00:10:08.640 --> 00:10:09.960]  有組員比你喜樂
[00:10:09.960 --> 00:10:13.360]  你要思考這個問題
[00:10:13.360 --> 00:10:14.160]  你應該和組員說
[00:10:14.160 --> 00:10:18.240]  我讓位給你
[00:10:18.240 --> 00:10:20.000]  Amen
[00:10:20.000 --> 00:10:21.240]  為什麼你比我喜樂
[00:10:21.240 --> 00:10:24.760]  我讓位給你
[00:10:24.760 --> 00:10:26.160]  我們充滿了喜樂
[00:10:26.160 --> 00:10:27.480]  而且我能夠運用數年
[00:10:27.480 --> 00:10:29.040]  因此成為眾人的祝福神
[00:10:29.040 --> 00:10:30.240]  即時會隨著我們
[00:10:30.240 --> 00:10:31.440]  彰顯出天國的大能
[00:10:31.440 --> 00:10:33.120]  在人間靠著主的大能
[00:10:33.120 --> 00:10:35.160]  我們常常得勝魔鬼的誘惑
[00:10:35.160 --> 00:10:36.480]  我現在用字很小心
[00:10:36.480 --> 00:10:37.560]  在節目中說常常得勝
[00:10:37.560 --> 00:10:39.520]  不是我們完全得勝
[00:10:39.520 --> 00:10:40.800]  我們總有遇到跌倒的時候
[00:10:40.800 --> 00:10:41.680]  和你旁邊的人講一聲
[00:10:41.680 --> 00:10:45.280]  你不是好人來的
[00:10:45.280 --> 00:10:46.160]  我們必須要強調
[00:10:46.160 --> 00:10:48.160]  我們不是好人來的
[00:10:48.160 --> 00:10:49.320]  你又帶人信耶穌之後
[00:10:49.320 --> 00:10:51.640]  你說我不是好人來的
[00:10:51.640 --> 00:10:52.880]  你不是好人帶我信耶穌
[00:10:52.880 --> 00:10:54.400]  就是因為不是我是好人
[00:10:54.400 --> 00:10:55.400]  我才信耶穌
[00:10:55.400 --> 00:10:56.360]  所以你快點信耶穌
[00:10:56.360 --> 00:10:56.760]  為什麼
[00:10:56.760 --> 00:10:59.000]  因為你都不是好人
[00:10:59.000 --> 00:11:00.280]  我們都是同一類人
[00:11:00.280 --> 00:11:02.640]  都是不是好人
[00:11:02.640 --> 00:11:06.000]  我們知道在聖經裡面說到的
[00:11:06.000 --> 00:11:06.840]  最重要的
[00:11:06.840 --> 00:11:08.920]  我們必須要渴慕神的愛
[00:11:08.920 --> 00:11:10.040]  回應神的愛
[00:11:10.040 --> 00:11:12.000]  我一起說這段經文
[00:11:12.000 --> 00:11:13.080]  我們愛
[00:11:13.080 --> 00:11:14.600]  因為神先愛我們
[00:11:14.600 --> 00:11:15.200]  我再說一次
[00:11:15.200 --> 00:11:16.200]  我們愛
[00:11:16.200 --> 00:11:17.640]  因為神先愛我們
[00:11:17.640 --> 00:11:18.360]  我們愛
[00:11:18.360 --> 00:11:19.520]  因為神先愛我們
[00:11:19.520 --> 00:11:21.400]  我們才體驗到神的愛
[00:11:21.400 --> 00:11:23.800]  我們才懂得去愛
[00:11:23.800 --> 00:11:24.880]  既然我們愛
[00:11:24.880 --> 00:11:26.000]  因為神先
[00:11:26.000 --> 00:11:27.280]  神先過我們
[00:11:27.280 --> 00:11:28.480]  神先過我們是什麼
[00:11:28.480 --> 00:11:30.760]  祂在創世之先已經揀選了我們
[00:11:30.760 --> 00:11:31.320]  保羅推導
[00:11:31.320 --> 00:11:34.840]  哇 創世之先已經揀選了我們
[00:11:34.840 --> 00:11:35.720]  跟你旁邊的人講一聲
[00:11:35.720 --> 00:11:39.680]  宇宙未有上帝已經愛你了
[00:11:39.680 --> 00:11:42.760]  哇 想像不到這件事
[00:11:42.760 --> 00:11:43.760]  我們愛
[00:11:43.760 --> 00:11:45.200]  因為神先愛我們
[00:11:45.200 --> 00:11:48.080]  前兩晚我和師母去探望了一個人
[00:11:48.080 --> 00:11:49.520]  因為師母認識他
[00:11:49.520 --> 00:11:51.240]  在吉林坡聽他分享見證
[00:11:51.240 --> 00:11:52.120]  他馬上WhatsApp給我
[00:11:52.120 --> 00:11:56.440]  哇 我發現一個人比你說話更有Energy
[00:11:56.440 --> 00:11:58.320]  我發現一個人比你更加喜樂
[00:11:58.320 --> 00:12:00.920]  我發現一個人比你更瘋狂
[00:12:00.920 --> 00:12:01.920]  全方全得
[00:12:01.920 --> 00:12:05.320]  我發現一個人比你說話更厲害
[00:12:05.320 --> 00:12:09.760]  我發現一個人比你年紀更大
[00:12:09.760 --> 00:12:10.880]  一個七十歲的姐妹
[00:12:10.880 --> 00:12:12.920]  這裡有多少人七十歲的請舉手
[00:12:12.920 --> 00:12:13.600]  七十歲的
[00:12:13.600 --> 00:12:14.400]  沒有了
[00:12:14.400 --> 00:12:16.080]  有 給她掌聲
[00:12:16.080 --> 00:12:20.080]  跟她說你還是很有用的
[00:12:20.080 --> 00:12:22.160]  七十歲 這個姐妹七十歲
[00:12:22.160 --> 00:12:23.000]  她跟我說
[00:12:23.000 --> 00:12:25.560]  牧師 我三十五歲才信耶穌
[00:12:25.560 --> 00:12:26.520]  我已經信得很遲
[00:12:26.520 --> 00:12:28.040]  我不想再浪費時間
[00:12:28.040 --> 00:12:30.760]  我已經三十五年信了
[00:12:30.760 --> 00:12:31.640]  我信耶穌的時候
[00:12:31.640 --> 00:12:32.680]  我知道我信得太遲
[00:12:32.680 --> 00:12:33.400]  我跟上帝說
[00:12:33.400 --> 00:12:34.240]  但不要忘記
[00:12:34.240 --> 00:12:35.240]  她沒有任何期望
[00:12:35.240 --> 00:12:36.680]  她也沒有聽過任何的東西
[00:12:36.680 --> 00:12:37.400]  她只是祈禱
[00:12:37.400 --> 00:12:38.080]  只是渴求一件事
[00:12:38.080 --> 00:12:39.600]  上帝我渴求你的愛
[00:12:39.600 --> 00:12:40.600]  她跟我說
[00:12:40.600 --> 00:12:41.680]  牧師 你想一想
[00:12:41.680 --> 00:12:42.440]  如果你愛一個人
[00:12:42.440 --> 00:12:43.000]  你想怎樣
[00:12:43.000 --> 00:12:43.520]  你愛一個人
[00:12:43.520 --> 00:12:44.120]  你跟她說
[00:12:44.120 --> 00:12:47.360]  好 等我死了之後才見
[00:12:47.360 --> 00:12:49.000]  會不會
[00:12:49.000 --> 00:12:50.880]  看姐妹 你回去跟你老公說
[00:12:50.880 --> 00:12:51.680]  好愛你
[00:12:51.680 --> 00:12:55.080]  不過死了之後才見
[00:12:55.080 --> 00:12:55.800]  不會的
[00:12:55.800 --> 00:12:56.440]  你愛一個人
[00:12:56.440 --> 00:12:57.400]  你會怎樣
[00:12:57.400 --> 00:12:59.520]  經常想見他
[00:12:59.520 --> 00:13:01.160]  見多少也不夠
[00:13:01.160 --> 00:13:02.240]  Amen
[00:13:02.240 --> 00:13:03.200]  姐妹
[00:13:03.200 --> 00:13:04.320]  你回到家一開門
[00:13:04.320 --> 00:13:05.480]  就想見隻狗的時候
[00:13:05.480 --> 00:13:09.440]  你愛你的狗多過你老公
[00:13:09.440 --> 00:13:10.440]  姐妹
[00:13:10.440 --> 00:13:12.600]  你回到家見到你老公的時候
[00:13:12.600 --> 00:13:14.720]  你不太想見他的時候
[00:13:14.720 --> 00:13:16.920]  你已經愛他不夠了
[00:13:16.920 --> 00:13:18.360]  姐妹
[00:13:18.360 --> 00:13:19.720]  當你老公說要出差的時候
[00:13:19.720 --> 00:13:23.560]  真是太好了
[00:13:23.560 --> 00:13:24.760]  當你出差回來的時候
[00:13:24.760 --> 00:13:26.000]  我在機場等你
[00:13:26.000 --> 00:13:27.160]  哎呀
[00:13:27.160 --> 00:13:28.440]  噩夢一開始
[00:13:28.440 --> 00:13:31.560]  你已經不愛你老公了
[00:13:31.560 --> 00:13:33.000]  Amen
[00:13:33.000 --> 00:13:36.800]  弟兄
[00:13:36.800 --> 00:13:37.840]  當你老婆睡覺的時候
[00:13:37.840 --> 00:13:39.360]  你睡吧
[00:13:39.360 --> 00:13:40.400]  不要騷擾我
[00:13:40.400 --> 00:13:41.480]  我天地開始
[00:13:41.480 --> 00:13:42.200]  你睡了之後
[00:13:42.200 --> 00:13:45.360]  這個世界就是我的了
[00:13:45.360 --> 00:13:48.080]  你已經不太愛你老婆了
[00:13:48.080 --> 00:13:49.200]  是不是
[00:13:49.200 --> 00:13:50.160]  如果愛你老婆
[00:13:50.160 --> 00:13:50.920]  你還在工作的時候
[00:13:50.920 --> 00:13:53.760]  你應該送她進房間
[00:13:53.760 --> 00:13:56.560]  幫她蓋上被子
[00:13:56.560 --> 00:13:58.160]  親她一口
[00:13:58.160 --> 00:13:59.080]  I love you
[00:13:59.080 --> 00:13:59.840]  你睡吧
[00:13:59.840 --> 00:14:00.520]  我很想睡
[00:14:00.520 --> 00:14:01.320]  但是趕不及
[00:14:01.320 --> 00:14:04.520]  我的事還未趕得及
[00:14:04.520 --> 00:14:05.480]  姐妹
[00:14:05.480 --> 00:14:06.400]  如果你愛你老公的話
[00:14:06.400 --> 00:14:07.720]  他工作到半夜三更
[00:14:07.720 --> 00:14:08.840]  你會突然間起床
[00:14:08.840 --> 00:14:09.400]  你睡不著
[00:14:09.400 --> 00:14:10.040]  突然間起床
