
[00:00:00.000 --> 00:00:05.040]  今天黃曉輝傳到給我的閱題
[00:09:16.280 --> 00:09:18.420]  來生有永生
[00:09:18.420 --> 00:09:20.160]  全部是上帝主導
[00:09:20.160 --> 00:09:23.820]  全部主位是上帝主導
[00:09:23.820 --> 00:09:25.120]  也沒有其他方法
[00:09:25.120 --> 00:09:28.300]  也說不要尋找其他方法
[00:09:28.300 --> 00:09:29.460]  回到耶穌裡面
[00:09:29.460 --> 00:09:31.100]  回到上帝裡面
[00:09:31.100 --> 00:09:33.100]  不要加不要減
[00:09:33.100 --> 00:09:34.580]  不要用自己的智慧
[00:09:34.580 --> 00:09:37.740]  不要用自己的經驗去救世
[00:09:37.740 --> 00:09:40.580]  不要用自己的經驗去教導別人
[00:09:40.580 --> 00:09:42.980]  去救世
[00:09:42.980 --> 00:09:44.880]  開懷放心是上帝
[00:09:44.880 --> 00:09:48.280]  我猜耶穌會對屈原講的說話
[00:09:48.280 --> 00:09:52.020]  在他非常灰暗
[00:09:52.020 --> 00:09:53.720]  人生絕望的時候
[00:09:53.720 --> 00:09:55.920]  耶穌會對他說開懷放心
[00:09:55.920 --> 00:09:58.400]  如果我們今天在一個困難的環境裡面
[00:09:58.400 --> 00:09:59.600]  從聖經的教導
[00:09:59.600 --> 00:10:00.800]  我會
[00:10:00.800 --> 00:10:02.800]  我猜我相信
[00:10:02.800 --> 00:10:06.400]  耶穌會對你說開懷放心
[00:10:06.400 --> 00:10:07.640]  我搞得定的
[00:10:07.640 --> 00:10:10.300]  我辦事你放心
[00:10:10.300 --> 00:10:12.800]  第二件事我猜
[00:10:12.800 --> 00:10:15.580]  我猜耶穌會對我們說
[00:10:15.580 --> 00:10:18.180]  先做好自己
[00:10:18.180 --> 00:10:20.380]  很多的環境
[00:10:20.380 --> 00:10:22.080]  或者對我們不利
[00:10:22.080 --> 00:10:23.560]  或者甚至不公平
[00:10:23.560 --> 00:10:26.420]  先做好自己
[00:10:26.420 --> 00:10:27.920]  楚王可能
[00:10:27.920 --> 00:10:29.220]  誤聽蠶言
[00:10:29.220 --> 00:10:31.300]  宦官蠶言
[00:10:31.300 --> 00:10:34.300]  對屈原不利
[00:10:34.300 --> 00:10:36.340]  但如果耶穌真的要對他說
[00:10:36.340 --> 00:10:38.040]  你繼續做好自己
[00:10:38.040 --> 00:10:40.000]  是對的
[00:10:40.000 --> 00:10:43.000]  不要只看別人錯了多少
[00:10:43.000 --> 00:10:45.480]  專注自己對多少
[00:10:45.480 --> 00:10:46.280]  在聖經裡面
[00:10:46.280 --> 00:10:49.480]  我們參考彼得前書這裡說
[00:10:49.480 --> 00:10:51.320]  你們作僕人的凡事
[00:10:51.320 --> 00:10:52.840]  要存敬畏的心
[00:10:52.840 --> 00:10:53.880]  馴服主人
[00:10:53.880 --> 00:10:56.720]  不單馴服那善良溫和的
[00:10:56.720 --> 00:10:59.420]  就是那乖僻的也要馴服
[00:10:59.420 --> 00:11:01.660]  當時是奴隸的制度
[00:11:01.660 --> 00:11:03.760]  這裡可能不只是說僕人
[00:11:03.760 --> 00:11:05.520]  是說奴隸
[00:11:05.520 --> 00:11:08.500]  主人當你是物件而已
[00:11:08.500 --> 00:11:10.200]  有些是善良
[00:11:10.200 --> 00:11:11.900]  有些很明顯是不善良
[00:11:11.900 --> 00:11:13.660]  到你也要怎麼對他呢?
[00:11:13.660 --> 00:11:14.760]  馴服
[00:11:14.760 --> 00:11:16.940]  這是當時環境的說話
[00:11:16.940 --> 00:11:18.440]  你說今天怎麼應用
[00:11:18.440 --> 00:11:20.180]  這個怎麼馴服主人
[00:11:20.180 --> 00:11:22.080]  在政治上我今天不談
[00:11:22.080 --> 00:11:24.840]  只是說當時的環境
[00:11:24.840 --> 00:11:27.780]  主人和奴隸的關係
[00:11:27.780 --> 00:11:32.660]  主人完全有權怎麼對待奴隸
[00:11:32.660 --> 00:11:34.360]  奴隸在這裡說
[00:11:34.360 --> 00:11:36.260]  無論主人是怎樣
[00:11:36.260 --> 00:11:37.260]  你也要聽話
[00:11:37.260 --> 00:11:38.500]  當時的環境
[00:11:38.500 --> 00:11:41.100]  接著後面我才想說這件事
[00:11:41.100 --> 00:11:45.800]  倘若人為叫良心對得住神
[00:11:45.800 --> 00:11:48.900]  就忍受冤屈的苦楚
[00:11:48.900 --> 00:11:50.700]  這是可愛的
[00:11:50.700 --> 00:11:51.780]  好的
[00:11:51.780 --> 00:11:54.940]  你為主的緣故很清楚你做得對
[00:11:54.940 --> 00:11:56.340]  又為主的
[00:11:56.340 --> 00:11:58.080]  又有主的好的見證
[00:11:58.080 --> 00:11:59.780]  怎麼去馴服與忍受
[00:11:59.780 --> 00:12:01.020]  這個忍受冤屈
[00:12:01.020 --> 00:12:04.580]  是上帝知道的
[00:12:04.580 --> 00:12:07.320]  你們若因犯罪受責打
[00:12:07.320 --> 00:12:10.000]  能忍耐有什麼可誇呢?
[00:12:10.000 --> 00:12:13.560]  但你們若因行善受苦能忍耐
[00:12:13.560 --> 00:12:16.060]  這在神看似可愛的
[00:12:16.060 --> 00:12:17.760]  神也看見是好的
[00:12:17.760 --> 00:12:18.900]  如果你做錯
[00:12:18.900 --> 00:12:20.900]  然後說我忍受
[00:12:20.900 --> 00:12:22.040]  沒有好處
[00:12:22.040 --> 00:12:25.000]  你們蒙召原是為此
[00:12:25.000 --> 00:12:26.880]  因基督也為你們受過苦
[00:12:26.880 --> 00:12:27.980]  給你們留下榜樣
[00:12:27.980 --> 00:12:31.080]  叫你們跟隨他的腳踪
[00:12:31.080 --> 00:12:34.720]  馬上說耶穌是權威與基礎
[00:12:34.720 --> 00:12:36.380]  耶穌也是這樣
[00:12:36.380 --> 00:12:37.660]  你學耶穌的樣子
[00:12:37.660 --> 00:12:39.160]  跟隨他的腳踪
[00:12:39.160 --> 00:12:42.760]  再解釋耶穌怎樣樣榜樣
[00:12:42.760 --> 00:12:44.160]  他並沒有犯罪口律
[00:12:44.160 --> 00:12:45.700]  沒有詭詐
[00:12:45.700 --> 00:12:49.860]  他被罵不還口
[00:12:49.860 --> 00:12:53.500]  受害不說威嚇的話
[00:12:53.500 --> 00:12:58.080]  只將自己交託那公義審判人的主
[00:12:58.080 --> 00:13:01.480]  這句應該是德勝聽過多過我們聽的
[00:13:01.480 --> 00:13:03.340]  不要說 不要反駁
[00:13:03.340 --> 00:13:04.620]  更加不要說髒話
[00:13:04.620 --> 00:13:05.780]  之類這些
[00:13:05.780 --> 00:13:07.780]  這就是耶穌所做的榜樣
[00:13:07.780 --> 00:13:10.260]  他沒有用自己的方法
[00:13:10.260 --> 00:13:13.060]  去說自己怎樣是對的
[00:13:13.060 --> 00:13:14.420]  他被掛在木頭上
[00:13:14.420 --> 00:13:16.220]  親身擔當了我們的罪
[00:13:16.220 --> 00:13:20.200]  使我們既然在罪上死就得以在意上活
[00:13:20.200 --> 00:13:21.660]  因他受的鞭傷
[00:13:21.660 --> 00:13:23.360]  你們便得了醫治
[00:13:23.360 --> 00:13:25.300]  你們從前好像迷路的羊
[00:13:25.300 --> 00:13:27.340]  如今歸到你們靈魂的木人
[00:13:27.340 --> 00:13:32.680]  既然已經在耶穌的範圍裏面
[00:13:32.680 --> 00:13:37.540]  主人牧羊人都是這樣去忍受
[00:13:37.540 --> 00:13:40.760]  做好自己的份
[00:13:40.760 --> 00:13:43.020]  在這個時候做好
[00:13:43.020 --> 00:13:44.180]  未到審判的時候
[00:13:44.180 --> 00:13:46.660]  不是指責對方錯了甚麼
[00:13:46.660 --> 00:13:48.800]  到那時候由上帝去指責
[00:13:48.800 --> 00:13:53.300]  今天在這裏做好自己的本分
[00:13:53.300 --> 00:13:55.800]  做好它
[00:13:55.800 --> 00:13:58.460]  又參考提摩太書四章十二節
[00:13:58.460 --> 00:13:59.900]  不可叫人小看你年輕
[00:13:59.900 --> 00:14:01.640]  這個是大家很熟讀的
[00:14:01.640 --> 00:14:06.740]  是這個師父保羅去教導這個徒弟
[00:14:06.740 --> 00:14:08.040]  年輕的提摩太
[00:14:08.040 --> 00:14:10.040]  在木會上見到很多困難
[00:14:10.040 --> 00:14:12.620]  甚至有些年紀大一點
[00:14:12.620 --> 00:14:14.180]  有經驗多一點
[00:14:14.180 --> 00:14:19.460]  江湖地位高一點的宗教人士看不起他
[00:14:19.460 --> 00:14:22.020]  然後保羅用這句說話去鼓勵他
[00:14:22.020 --> 00:14:24.560]  不可叫人小看你年輕
[00:14:24.560 --> 00:14:27.400]  總是在拳頭口角上爭取
[00:14:27.400 --> 00:14:28.600]  不是
[00:14:28.600 --> 00:14:31.260]  總是在言語行為愛心信心清潔上
[00:14:31.260 --> 00:14:36.440]  都作信徒的榜樣
[00:14:36.440 --> 00:14:38.800]  你們要宣讀勸勉教導唯念
[00:14:38.800 --> 00:14:43.580]  你要以宣讀勸勉教導唯念
[00:14:43.580 --> 00:14:44.980]  直等到我來
[00:14:44.980 --> 00:14:48.180]  你不要輕忽所得的恩賜
[00:14:48.180 --> 00:14:49.920]  就是從前藉著預言
[00:14:49.920 --> 00:14:52.620]  在眾長老按手的時候賜給你的
[00:14:52.620 --> 00:14:55.120]  這些事你要殷勤去作
[00:14:55.120 --> 00:14:57.920]  不只是知道神都給了你這個恩賜
[00:14:57.920 --> 00:15:00.620]  神藉著這個超然的預言
[00:15:00.620 --> 00:15:03.760]  又有眾長老的肯定
[00:15:03.760 --> 00:15:08.500]  然後藉著按手說神真的這樣給了這個呼召
[00:15:08.500 --> 00:15:11.340]  你去做這個傳道
[00:15:11.340 --> 00:15:13.940]  好像傳道或者教導的即是
[00:15:13.940 --> 00:15:15.440]  你不要輕看這件事
[00:15:15.440 --> 00:15:18.040]  上帝給你的即是
[00:15:18.040 --> 00:15:20.020]  知道了之後就殷勤去作
[00:15:20.020 --> 00:15:22.480]  不單去作還要殷勤去作
[00:15:22.480 --> 00:15:26.720]  並要在此時專心使眾人看出你的長進來
[00:15:26.720 --> 00:15:29.320]  我經常念四章十二節
[00:15:29.320 --> 00:15:31.020]  包括叫人少看你年輕
[00:15:31.020 --> 00:15:33.320]  但我就很想要平衡
[00:15:33.320 --> 00:15:35.360]  如果真的有這樣的榜樣
[00:15:35.360 --> 00:15:36.700]  不是自己說做得好
[00:15:36.700 --> 00:15:39.100]  是眾人都看得出來的
[00:15:39.100 --> 00:15:41.900]  心服口服做好自己
[00:15:41.900 --> 00:15:44.700]  甚至那個俗一點
[00:15:44.700 --> 00:15:47.540]  塞住了別人的嘴
[00:15:47.540 --> 00:15:48.740]  自己做好自己
[00:15:48.740 --> 00:15:52.440]  你們要謹慎自己和自己的教訓
[00:15:52.440 --> 00:15:54.280]  要在這些事上恆心
[00:15:54.280 --> 00:15:56.320]  因為這樣恆
[00:15:56.320 --> 00:16:00.420]  又能夠自己又能夠聽你的人
[00:16:00.420 --> 00:16:02.320]  我自己都是一直在學習
[00:16:02.320 --> 00:16:04.220]  我不能夠說我自己已經學好
[00:16:04.220 --> 00:16:07.520]  我都一直謹記不要看別人錯多少
[00:16:07.520 --> 00:16:12.360]  要專注專心勤奮自己做得對多少
[00:16:12.360 --> 00:16:14.840]  無論在教會信徒的交往上
[00:16:14.840 --> 00:16:16.740]  無論在家人的交往上
[00:16:16.740 --> 00:16:19.340]  無論在朋友的交往上
[00:16:19.340 --> 00:16:24.380]  無論在同事工作崗位職場的事上
[00:16:24.380 --> 00:16:25.340]  做好自己
[00:16:25.340 --> 00:16:26.740]  不是要驕傲
[00:16:26.740 --> 00:16:28.280]  是要先做好自己
[00:16:28.280 --> 00:16:30.480]  保羅更加講到他正確人生
[00:16:30.480 --> 00:16:31.380]  如何做好自己
[00:16:31.380 --> 00:16:35.180]  他勤奮不怕不懼艱辛逆境
[00:16:35.180 --> 00:16:37.480]  他當時我剛才都講到非常艱苦
[00:16:37.480 --> 00:16:39.320]  當時信耶穌的人
[00:16:39.320 --> 00:16:41.160]  扔下火燒了他
[00:16:41.160 --> 00:16:43.220]  下監害他
[00:16:43.220 --> 00:16:44.800]  他說不以福音為旨
[00:16:44.800 --> 00:16:46.560]  在這樣的環境裡面
[00:16:46.560 --> 00:16:50.640]  還要堅持他的呼召 上帝對他的呼召
[00:16:50.640 --> 00:16:52.300]  做好自己
[00:16:52.300 --> 00:16:55.040]  耶穌會對屈原鼓勵他
[00:16:55.040 --> 00:16:58.540]  你做得好 繼續做好自己
[00:16:58.540 --> 00:17:00.740]  今天耶穌會對我們講
[00:17:00.740 --> 00:17:03.140]  先做好自己
[00:17:03.140 --> 00:17:05.020]  看別人錯多少
[00:17:05.020 --> 00:17:07.220]  永遠你看的多數都是對的
[00:17:07.220 --> 00:17:08.820]  真的錯這麼多
[00:17:08.820 --> 00:17:10.620]  但自己有沒有做得對
[00:17:10.620 --> 00:17:12.280]  自己做得對多少
[00:17:12.280 --> 00:17:15.620]  有一天是上帝會審核的
[00:17:15.620 --> 00:17:17.460]  上帝今天知道
[00:17:17.460 --> 00:17:19.020]  還會有審核
[00:17:19.020 --> 00:17:20.420]  第三件事我覺得講
[00:17:20.420 --> 00:17:21.900]  最後講到就是
[00:17:21.900 --> 00:17:23.600]  耶穌會勸導屈原
[00:17:23.600 --> 00:17:27.200]  信靠我吧
[00:17:27.200 --> 00:17:29.840]  試試吧
[00:17:29.840 --> 00:17:33.300]  沒有絕路 試試我
[00:17:33.300 --> 00:17:34.780]  羅馬書記第一章十七節
[00:17:34.780 --> 00:17:37.440]  因為神的義正在這福音上顯明出來
[00:17:37.440 --> 00:17:38.180]  接著就說
[00:17:38.180 --> 00:17:40.140]  這義是本於信 以至於信
[00:17:40.140 --> 00:17:42.980]  由頭至尾都是信的意思
[00:17:42.980 --> 00:17:46.880]  一個很著重說法的文筆
[00:17:46.880 --> 00:17:48.080]  就如經上所記
[00:17:48.080 --> 00:17:51.320]  二人必因信得生
[00:17:51.320 --> 00:17:52.460]  相信他是整個
[00:17:52.460 --> 00:17:55.320]  不只是知識上是行為的投入
[00:17:55.320 --> 00:18:00.860]  相信那件事就去做那件事
[00:18:00.860 --> 00:18:02.700]  他用這個舊約的權威
[00:18:02.700 --> 00:18:08.540]  記載在哈巴國書二章四節
[00:18:08.540 --> 00:18:09.680]  你只聽我讀
[00:18:09.680 --> 00:18:11.140]  二章四節的環境
[00:18:11.140 --> 00:18:14.580]  你怎麼能說出這一句說話呢
[00:18:14.580 --> 00:18:16.980]  就是神接著哈巴國
[00:18:16.980 --> 00:18:20.220]  講給當時的以色列民聽的一些東西
[00:18:20.220 --> 00:18:26.220]  先知就投訴也好
[00:18:26.220 --> 00:18:28.320]  述說他的困難也好
[00:18:28.320 --> 00:18:31.760]  他說上帝我們的環境非常困難
[00:18:31.760 --> 00:18:34.100]  有很多外來的人
[00:18:34.100 --> 00:18:35.860]  例如迦勒底人
[00:18:35.860 --> 00:18:37.600]  就害我們 打我們
[00:18:37.600 --> 00:18:40.940]  我說上帝你是理還是不理
[00:18:40.940 --> 00:18:43.100]  在第一章第五節就記載
[00:18:43.100 --> 00:18:47.340]  話說你們要向列國中官漢大大驚奇
[00:18:47.340 --> 00:18:48.940]  因為在你們的時候
[00:18:48.940 --> 00:18:49.840]  我行了一件事
[00:18:49.840 --> 00:18:51.680]  需要有人告訴你們
[00:18:51.680 --> 00:18:55.020]  你們總是不信
[00:18:55.020 --> 00:18:56.680]  我必興起迦勒底人
[00:18:56.680 --> 00:19:01.560]  就是那殘忍暴躁之民
