
[00:00:00.000 --> 00:00:02.000]  今天我要講的這段經文
[00:07:01.400 --> 00:07:02.840]  很有自尊心的人
[00:07:02.840 --> 00:07:06.520]  而且他有一個行邪術的技能在當中
[00:07:06.520 --> 00:07:09.280]  而且他有一個行蛇術的技能在當中
[00:07:09.280 --> 00:07:10.720]  就因為他有這種技能
[00:07:10.720 --> 00:07:13.800]  很多人跟了他、信了他
[00:07:13.800 --> 00:07:15.480]  尤其是因為他有這個技能
[00:07:15.480 --> 00:07:17.600]  所以很多人就跟隨他
[00:07:17.600 --> 00:07:20.160]  甚至有人認為他是神那裡派來的人
[00:07:20.160 --> 00:07:22.800]  甚至有人相信他是從神那裡來的
[00:07:22.800 --> 00:07:24.960]  但現在連他自己都信了耶穌
[00:07:24.960 --> 00:07:27.320]  但是現在連西門也信了耶穌
[00:07:27.320 --> 00:07:29.880]  甚至跟西門的人全部都信了耶穌
[00:07:29.880 --> 00:07:32.760]  甚至跟隨西門的人也全部信了耶穌
[00:07:32.760 --> 00:07:36.400]  所以可見肥尼在這個地方傳福音是非常成功的
[00:07:36.400 --> 00:07:40.120]  所以可見肥尼在這個地方傳福音是非常成功的
[00:07:40.120 --> 00:07:43.640]  我們看到這是一個很難得的傳福音的工作
[00:07:43.640 --> 00:07:46.040]  這是一個很難得的傳福音的工作
[00:07:46.040 --> 00:07:48.160]  做過傳福音的工作的人都知道
[00:07:48.160 --> 00:07:51.000]  我們曾經做傳福音的工作的人都知道
[00:07:51.000 --> 00:07:54.400]  很多時候我們要叫一個很執著的人信主是很難的
[00:07:54.400 --> 00:07:58.160]  有的時候我們要叫一個很執著的人信主是很困難的
[00:07:58.160 --> 00:08:01.160]  何況西門他本身不單是執著
[00:08:01.160 --> 00:08:04.600]  他同時也是一個很驕傲的人
[00:08:04.600 --> 00:08:09.440]  更何況西門是一個很執著也是很驕傲的人
[00:08:09.440 --> 00:08:12.520]  他有一套求生的技能
[00:08:12.520 --> 00:08:14.960]  他有一套求生的技能
[00:08:14.960 --> 00:08:17.400]  他可以叫一班的人來跟隨他
[00:08:17.400 --> 00:08:19.840]  而且他可以叫一班的人來跟著他
[00:08:19.840 --> 00:08:23.280]  現在很多人都一起來信耶穌了
[00:08:23.280 --> 00:08:26.040]  現在很多人都因他而信了耶穌
[00:08:26.040 --> 00:08:29.600]  所以可見肥尼在這個地方傳福音是非常成功的
[00:08:29.600 --> 00:08:32.760]  可見肥尼在當地傳福音是很成功的
[00:08:32.760 --> 00:08:37.120]  上帝尋找的這一位肥尼
[00:08:37.120 --> 00:08:41.920]  原來不只是尋找他這麼簡單
[00:08:41.920 --> 00:08:48.320]  上帝要肥尼去尋找一個對象
[00:08:48.320 --> 00:08:53.920]  這就是第二位被尋找的對象
[00:08:53.920 --> 00:09:00.040]  這就是埃及阿伯的一個太監
[00:09:00.040 --> 00:09:04.200]  埃及阿伯是什麼地方呢?
[00:09:04.200 --> 00:09:10.600]  原來埃及阿伯是埃塞俄比亞的地方
[00:09:10.600 --> 00:09:16.000]  埃塞俄比亞是位於非洲東北部的一個國家
[00:09:16.000 --> 00:09:19.200]  原來埃及阿伯是位於非洲東北部的一個國家
[00:09:19.200 --> 00:09:22.200]  原來埃及阿伯是位於非洲東北部的一個國家
[00:09:22.200 --> 00:09:24.240]  它曾經是一個很強大的國家
[00:09:24.240 --> 00:09:26.120]  如果你看舊約聖經的時候
[00:09:26.120 --> 00:09:28.000]  如果你看舊約聖經的時候
[00:09:28.000 --> 00:09:31.280]  那裡也有提到埃及阿伯這個國家
[00:09:31.280 --> 00:09:33.680]  它就有提到埃及阿伯的地方
[00:09:33.680 --> 00:09:35.520]  而且是多次提到它
[00:09:35.520 --> 00:09:38.160]  而且是很多次提到它
[00:09:38.160 --> 00:09:40.680]  聖經提埃及阿伯的時候
[00:09:40.680 --> 00:09:42.680]  在舊約聖經是叫古實的
[00:09:42.680 --> 00:09:46.320]  在聖經裡面提埃及阿伯的地方
[00:09:46.320 --> 00:09:48.080]  它是叫古實
[00:09:48.080 --> 00:09:50.520]  如果你熟悉所羅門的故事
[00:09:50.520 --> 00:09:53.720]  如果你認識所羅門的故事
[00:09:53.720 --> 00:09:58.840]  你就記得有一個女王來見他
[00:09:58.840 --> 00:10:01.520]  你就記得有一位女王來見他
[00:10:01.520 --> 00:10:04.000]  這個女王就叫做士巴的女王
[00:10:04.000 --> 00:10:05.840]  這就是士巴的女王
[00:10:05.840 --> 00:10:08.720]  其實她就是埃塞俄比亞的女王
[00:10:08.720 --> 00:10:11.040]  其實她就是埃塞俄比亞的女王
[00:10:11.040 --> 00:10:16.320]  聖經說這個女王帶著很多豐富的禮物
[00:10:16.320 --> 00:10:18.840]  那位女王帶了很豐富的禮物
[00:10:18.840 --> 00:10:20.160]  來拜訪所羅門
[00:10:20.160 --> 00:10:21.240]  來拜訪所羅門
[00:10:21.240 --> 00:10:24.160]  她也考驗了所羅門的智慧
[00:10:24.160 --> 00:10:26.840]  而且她也考驗了所羅門的智慧
[00:10:26.840 --> 00:10:30.160]  後來終於她認識了所羅門是這麼富貴的
[00:10:30.160 --> 00:10:35.400]  後來她就認識了所羅門是這麼富貴的
[00:10:35.400 --> 00:10:37.400]  而且是這麼有智慧的
[00:10:37.400 --> 00:10:39.040]  而且是很智慧的
[00:10:39.040 --> 00:10:42.160]  所以聖經形容這位女王是怎樣的
[00:10:42.160 --> 00:10:45.080]  聖經就怎樣形容這個女王呢?
[00:10:45.080 --> 00:10:48.160]  它說她差異到神不守舍
[00:10:48.160 --> 00:10:50.720]  差異到一個地方是神不守舍
[00:10:50.720 --> 00:10:54.960]  你可以見到這位女王對所羅門的那種羨慕
[00:10:54.960 --> 00:10:57.200]  羨慕到神不守舍
[00:10:57.200 --> 00:11:01.240]  你就會看到這個女王對所羅門王的羨慕
[00:11:01.240 --> 00:11:03.240]  是到一個地步神不守舍的
[00:11:03.240 --> 00:11:06.520]  很多人可能都經歷過這種情況的
[00:11:06.520 --> 00:11:08.920]  可能很多人都經歷過這個情況
[00:11:08.920 --> 00:11:11.200]  一眼看到一個很喜歡的對象
[00:11:11.200 --> 00:11:13.400]  一看到一個很喜歡的對象
[00:11:13.400 --> 00:11:15.520]  神不守舍
[00:11:15.520 --> 00:11:18.560]  然後魂都出竅了
[00:11:18.560 --> 00:11:21.040]  然後靈魂都出竅了
[00:11:21.040 --> 00:11:23.200]  所以有人說聖經這樣形容
[00:11:23.200 --> 00:11:26.800]  這個女王對所羅門的那種神不守舍的時候
[00:11:26.800 --> 00:11:29.720]  有人說當聖經怎樣形容
[00:11:29.720 --> 00:11:33.440]  那個女王對所羅門王神不守舍的時候
[00:11:33.440 --> 00:11:37.760]  好像說她很仰慕這個所羅門
[00:11:37.760 --> 00:11:40.480]  就是她很仰慕這個所羅門王
[00:11:40.480 --> 00:11:43.640]  我們見到其實在這段經文當中
[00:11:43.640 --> 00:11:45.960]  形容給我們知道這位女王是怎樣
[00:11:45.960 --> 00:11:49.400]  然後在聖經當中我們就知道那個女王是怎樣一回事
[00:11:49.400 --> 00:11:50.920]  是一個很尊貴的女王
[00:11:50.920 --> 00:11:52.400]  是一個很尊貴的女王
[00:11:52.400 --> 00:11:53.600]  很有錢的女王
[00:11:53.600 --> 00:11:54.600]  很有錢的女王
[00:11:54.600 --> 00:11:56.360]  她可以考所羅門的智慧
[00:11:56.360 --> 00:11:58.280]  她是一個有智慧的女王
[00:11:58.280 --> 00:12:00.840]  她可以考核這個所羅門王的智慧
[00:12:00.840 --> 00:12:03.240]  然後表示她是一個有智慧的女王
[00:12:03.240 --> 00:12:07.320]  所以埃塞俄比亞不是我們今天所想像的埃塞俄比亞
[00:12:07.320 --> 00:12:09.520]  那麼當時的埃塞俄比亞
[00:12:09.520 --> 00:12:12.360]  跟我們今天想像的埃塞俄比亞一樣
[00:12:12.360 --> 00:12:14.680]  埃塞俄比亞今天我們想起的就是說
[00:12:14.680 --> 00:12:15.960]  啊 饑荒
[00:12:15.960 --> 00:12:19.320]  今天埃塞俄比亞都是我們想到的饑荒
[00:12:19.320 --> 00:12:21.480]  就是那些又黑又瘦的那些人
[00:12:21.480 --> 00:12:23.200]  就是很黑很瘦的人
[00:12:23.200 --> 00:12:25.960]  瘦到整排骨
[00:12:25.960 --> 00:12:29.080]  我們可以看到她身上的骨頭凸出來
[00:12:29.080 --> 00:12:32.840]  但是原來在古時的埃塞俄比亞
[00:12:32.840 --> 00:12:35.920]  是一個強大富貴的國家
[00:12:35.920 --> 00:12:38.320]  但是原來在古代的時候
[00:12:38.320 --> 00:12:40.520]  它是一個強大跟很有錢的國家
[00:12:40.520 --> 00:12:42.080]  去到八十年代的時候
[00:12:42.080 --> 00:12:43.440]  在八十年代的時候
[00:12:43.440 --> 00:12:46.120]  新的政府因為經濟的那個策略
[00:12:46.120 --> 00:12:48.640]  新的政府因為經濟的策略
[00:12:48.640 --> 00:12:51.560]  造成了國家很嚴重的那種饑荒
[00:12:51.560 --> 00:12:53.840]  造成了國家有很嚴重的饑荒
[00:12:53.840 --> 00:12:56.160]  所以先有饑荒這件事
[00:12:56.160 --> 00:12:58.160]  所以才有饑荒的這件事
[00:12:58.160 --> 00:13:00.240]  我想問一下弟兄姊妹
[00:13:00.240 --> 00:13:01.760]  我想問問弟兄姊妹
[00:13:01.760 --> 00:13:04.680]  這個世界上是不是應該有饑荒的呢?
[00:13:04.680 --> 00:13:06.800]  這個世界是應該有饑荒的嗎?
[00:13:06.800 --> 00:13:08.320]  很多人都搖頭
[00:13:08.320 --> 00:13:10.040]  我看見很多人都搖頭
[00:13:10.040 --> 00:13:10.840]  為什麼呢?
[00:13:10.840 --> 00:13:11.920]  為什麼?
[00:13:11.920 --> 00:13:14.920]  其實上帝所創造的食物
[00:13:14.920 --> 00:13:18.200]  是足夠供應全球全世界的人
[00:13:18.200 --> 00:13:21.360]  其實上帝所創造的一切的食物
[00:13:21.360 --> 00:13:23.440]  是足夠供應給全世界的
[00:13:23.440 --> 00:13:25.480]  但是由於分配不均勻
[00:13:25.480 --> 00:13:27.560]  因為分配不均勻
[00:13:27.560 --> 00:13:31.040]  所以先有人有饑荒的情況
[00:13:31.040 --> 00:13:33.520]  所以才會有饑荒的情況出現
[00:13:33.520 --> 00:13:35.360]  有人瘦到整排骨
[00:13:35.360 --> 00:13:36.800]  有人很瘦
[00:13:36.800 --> 00:13:38.920]  但是有些人就肥肥白白
[00:13:38.920 --> 00:13:41.680]  但是有很些人就很肥很胖
[00:13:41.680 --> 00:13:44.400]  就算在埃塞俄比亞也是這樣
[00:13:44.400 --> 00:13:47.360]  就算是在埃塞俄比亞也是一樣
[00:13:47.360 --> 00:13:49.200]  那些高官、那些政府
[00:13:49.200 --> 00:13:51.960]  那麼高官在政府裡面
[00:13:51.960 --> 00:13:54.800]  你以為他們是會瘦到整排骨的嗎?
[00:13:54.800 --> 00:13:56.800]  你以為他們是很瘦的嗎?
[00:13:56.800 --> 00:13:57.320]  不是啊
[00:13:57.320 --> 00:13:58.680]  他們是肥肥
[00:13:58.680 --> 00:13:59.720]  他們是胖胖
[00:13:59.720 --> 00:14:01.440]  雖然跟白白是沒有關係的
[00:14:01.440 --> 00:14:03.000]  雖然跟白白是沒關係
[00:14:03.000 --> 00:14:04.160]  他們都是黑黑
[00:14:04.160 --> 00:14:05.360]  他們也是黑黑
[00:14:05.360 --> 00:14:07.800]  但是他會說他們是肥肥大大
[00:14:07.800 --> 00:14:10.080]  但是他們是很胖很大
[00:14:10.080 --> 00:14:12.560]  但是他們的人民就瘦到什麼程度
[00:14:12.560 --> 00:14:14.520]  但是人民就很瘦弱
[00:14:14.520 --> 00:14:18.400]  這個很明顯就是食物分不均勻的緣故
[00:14:18.400 --> 00:14:21.400]  這很明顯就是食物分配不好的緣故
[00:14:21.400 --> 00:14:22.920]  今天也都提醒了我們
[00:14:22.920 --> 00:14:24.640]  那麼也提醒了我們
[00:14:24.640 --> 00:14:26.800]  當你吃剩的食物的時候
[00:14:26.800 --> 00:14:28.680]  那你是剩下來的食物的時候
[00:14:28.680 --> 00:14:31.840]  你就這樣扔掉了
[00:14:31.840 --> 00:14:34.080]  那麼你就這樣子掉在
[00:14:34.080 --> 00:14:35.800]  你就這樣扔在垃圾桶裡面
[00:14:35.800 --> 00:14:37.720]  你就掉在垃圾桶裡面
[00:14:37.720 --> 00:14:38.720]  但是你要想一想
[00:14:38.720 --> 00:14:39.960]  這一堆的食物
[00:14:39.960 --> 00:14:40.960]  但是你要想一想
[00:14:40.960 --> 00:14:42.360]  這一堆的食物
[00:14:42.360 --> 00:14:44.200]  如果拿去埃塞俄比亞
[00:14:44.200 --> 00:14:46.120]  如果拿去埃塞俄比亞
[00:14:46.120 --> 00:14:48.880]  那麼那些人就不會又瘦又黑了
[00:14:48.880 --> 00:14:51.920]  那麼那些人就不會又黑又瘦
[00:14:51.920 --> 00:14:53.200]  都仍然會黑的
[00:14:53.200 --> 00:14:54.640]  他人是會黑
[00:14:54.640 --> 00:14:56.720]  是不會瘦成一排骨
[00:14:56.720 --> 00:14:59.080]  但是不會瘦得骨頭都顯出來了
[00:14:59.080 --> 00:15:02.640]  所以我們吃東西的時候留意一下
[00:15:02.640 --> 00:15:04.080]  所以當我們要吃東西的時候
[00:15:04.080 --> 00:15:05.160]  我們要留意一下
[00:15:05.160 --> 00:15:07.200]  自助餐我給了這麼多錢
[00:15:07.200 --> 00:15:09.200]  自助餐我給了這麼多錢
[00:15:09.200 --> 00:15:10.240]  任我吃
[00:15:10.240 --> 00:15:11.440]  讓我吃
[00:15:11.440 --> 00:15:13.480]  因此你就拿了這麼多的東西
[00:15:13.480 --> 00:15:15.200]  那麼你就拿了很多很多東西
[00:15:15.200 --> 00:15:16.320]  吃到飽一飽
[00:15:16.320 --> 00:15:17.160]  吃到飽一飽
[00:15:17.160 --> 00:15:18.640]  吃到有剩
[00:15:18.640 --> 00:15:19.600]  剩下來
[00:15:19.600 --> 00:15:21.440]  扔掉了不理了
[00:15:21.440 --> 00:15:22.440]  那麼掉下來就不管了
[00:15:22.440 --> 00:15:24.520]  反正我給了錢
[00:15:24.520 --> 00:15:28.040]  怎麼樣我也給錢了
[00:15:28.040 --> 00:15:29.760]  但是當你做這個動作的時候
[00:15:29.760 --> 00:15:31.560]  但是當你做這個動作的時候
[00:15:31.560 --> 00:15:34.760]  請你想一想在埃塞俄比亞
[00:15:34.760 --> 00:15:37.040]  請你想一想在埃塞俄比亞
[00:15:37.040 --> 00:15:41.040]  是有一班人因為食物分配不均勻的緣故
[00:15:41.040 --> 00:15:44.920]  因為有一班人是因為食物分配不均勻的緣故
[00:15:44.920 --> 00:15:46.560]  而在這裡挨餓的
[00:15:46.560 --> 00:15:48.120]  而在這裡挨餓的
[00:15:48.120 --> 00:15:50.120]  都希望你三思而後行
[00:15:50.120 --> 00:15:53.000]  都希望你三思而後行
[00:15:53.000 --> 00:15:54.840]  說回埃塞俄比亞的時候
[00:15:54.840 --> 00:15:57.080]  那麼我們講到埃塞俄比亞的時候
[00:15:57.080 --> 00:15:59.760]  我們看到上帝當時要埃塞俄比亞去找的
[00:15:59.760 --> 00:16:02.000]  是一個埃塞俄比亞的太監
[00:16:02.000 --> 00:16:03.800]  那麼上帝要埃塞俄比亞去找的
[00:16:03.800 --> 00:16:06.040]  就是當時的一位太監
[00:16:06.040 --> 00:16:08.920]  所以你不要想像那個太監是一個皮包骨的人
[00:16:08.920 --> 00:16:11.800]  所以你不要想像那個太監是很瘦的人
[00:16:11.800 --> 00:16:14.120]  他不是又窮又瘦的一個黑人
[00:16:14.120 --> 00:16:16.560]  他不是又窮又瘦的一個黑人
[00:16:16.560 --> 00:16:17.720]  他雖然是黑人
[00:16:17.720 --> 00:16:18.600]  雖然他是黑人
[00:16:18.600 --> 00:16:20.880]  但是按照聖經的形容
[00:16:20.880 --> 00:16:22.520]  但是按照聖經的形容
[00:16:22.520 --> 00:16:24.400]  他是一位尊貴的高官
[00:16:24.400 --> 00:16:26.200]  他是一位尊貴的高官
[00:16:26.200 --> 00:16:29.360]  因為他是一個有大權的太監
[00:16:29.360 --> 00:16:31.960]  因為他是有大權的太監
[00:16:31.960 --> 00:16:37.040]  是在埃塞俄比亞女王的手下總管銀庫的
[00:16:37.040 --> 00:16:40.960]  他是埃塞俄比亞女王的手下總管銀庫的人
